sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:I,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:I,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:I,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-28868.177353323434,0.0,-0.00028868177353323426,5.213446639700598e+23,0.0,6.94323562703705e+22,1.1917824232554116e+24,521344663970.05963,0.0,69432356270.37048,1211032888898.76,0.0,0.0,0.0,1074955083657.2676,0.0,0.0,0.0,0.0,521344663970.05865,0.0,69432356270.37627,193615785622.1946,0.0,0.0,0.0,-57537980380.69893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311010503736.2359,0.0,0.0,0.0,0.31603415310382843,0.0,0.0,0.0,-1074955083657.2676,0.0,0.0,0.0,2918222352069.3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57537980380.69893,0.0,0.0,0.0,-1900805248792.4402,-28868.177353322153,3.649858726557417e-18,-0.00028868177353322147,3.6498587265574165e-26,5.213446639700598e+23,0.0,6.94323562703705e+22,1.1917824232557239e+24,521344663970.05963,0.0,69432356270.37048,1211032888899.0774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918222352069.3257,521344663970.05865,0.0,69432356270.37627,193615785622.1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1900805248792.4402,0.0,0.0,0.0,0.0,2783663.910166176,3.54605422757993e-64,7243010.3380302265,1083019500762.2869,0.0,0.0,0.0,0.0,52357687.29924046,6.669757188097069e-63,226.77387364149652,2962136796856.1426,0.0,0.0,0.0,0.0,521424166644.69434,23046523.40354009,69439466020.60536,193618514188.96704
0.029333333333333336,-1,-1,1,0.0,-28861.05673976744,0.0,-0.0002886105673976743,5.213446525012287e+23,0.0,6.943233748962087e+22,1.1913450844756629e+24,521344652501.2286,0.0,69432337489.62085,1210588485930.9602,0.0,0.0,0.0,1074738046635.992,0.0,0.0,0.0,0.0,521344652501.22766,0.0,69432337489.62619,193615777165.42328,0.0,0.0,0.0,-57765337870.45194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1337605942169020.5,0.0,0.0,0.0,-1359.211846679449,0.0,0.0,0.0,-1074738046635.992,0.0,0.0,0.0,2919715576927.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57765337870.45194,0.0,0.0,0.0,-1902742869521.433,-28861.056739766078,3.649858726557417e-18,-0.0002886105673976607,3.6498587265574165e-26,5.213446525012287e+23,0.0,6.943233748962087e+22,1.191345083138057e+24,521344652501.2286,0.0,69432337489.62085,1210588484571.7483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919715576927.761,521344652501.22766,0.0,69432337489.62619,193615777165.42328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1902742869521.433,0.0,0.0,0.0,0.0,2783739.553633238,3.5461505923020504e-64,7267951.75020788,1082834344342.053,0.0,0.0,0.0,0.0,52357460.37464139,6.669728278680443e-63,230.09587736792344,2963674840330.6357,0.0,0.0,0.0,0.0,521424166644.69366,23046523.40354008,69439466020.60536,193618514188.96698
0.05866666666666667,-1,-1,1,0.0,-28853.867007407473,0.0,-0.0002885386700740747,5.213446409701892e+23,0.0,6.9432318538747914e+22,1.1909035013672576e+24,521344640970.189,0.0,69432318538.7479,1210139770077.2725,0.0,0.0,0.0,1074518755018.888,0.0,0.0,0.0,0.0,521344640970.18835,0.0,69432318538.75284,193615768644.95728,0.0,0.0,0.0,-57994753586.569855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4490790893667669.5,0.0,0.0,0.0,-4563.329147398472,0.0,0.0,0.0,-1074518755018.888,0.0,0.0,0.0,2921214219878.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57994753586.569855,0.0,0.0,0.0,-1904690223009.366,-28853.867007406265,3.649856319144987e-18,-0.0002885386700740626,3.649856319144986e-26,5.213446409701892e+23,0.0,6.9432318538747914e+22,1.1909034968764664e+24,521344640970.189,0.0,69432318538.7479,1210139765513.9429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921214219878.353,521344640970.18835,0.0,69432318538.75284,193615768644.95728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1904690223009.366,0.0,0.0,0.0,0.0,2783815.401090045,3.546247216687007e-64,7293157.985123402,1082647221897.2615,0.0,0.0,0.0,0.0,52357232.838088386,6.669699291364952e-63,233.51673735811494,2965218527019.4473,0.0,0.0,0.0,0.0,521424166644.69403,23046523.403540075,69439466020.60558,193618514188.96735
0.08800000000000001,-1,-1,1,0.0,-28846.606695124094,0.0,-0.00028846606695124086,5.2134462937556574e+23,0.0,6.9432299414021665e+22,1.1904575800858294e+24,521344629375.5656,0.0,69432299414.02165,1209686645977.494,0.0,0.0,0.0,1074297157799.1978,0.0,0.0,0.0,0.0,521344629375.5651,0.0,69432299414.0262,193615760059.45407,0.0,0.0,0.0,-58226271881.154816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-587579964430652.2,0.0,0.0,0.0,-597.0709484368563,0.0,0.0,0.0,-1074297157799.1978,0.0,0.0,0.0,2922718415600.6514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58226271881.154816,0.0,0.0,0.0,-1906647530279.6814,-28846.60669512278,3.649853911732556e-18,-0.00028846606695122774,3.6498539117325555e-26,5.2134462937556574e+23,0.0,6.9432299414021665e+22,1.19045757949825e+24,521344629375.5656,0.0,69432299414.02165,1209686645380.4236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922718415600.6514,521344629375.5651,0.0,69432299414.0262,193615760059.45407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1906647530279.6814,0.0,0.0,0.0,0.0,2783891.459135808,3.546344109216217e-64,7318635.067331621,1082458088640.6018,0.0,0.0,0.0,0.0,52357004.66978496,6.669670223606189e-63,237.04094018033663,2966767996710.2114,0.0,0.0,0.0,0.0,521424166644.6944,23046523.403540093,69439466020.60542,193618514188.96722
0.11733333333333335,-1,-1,1,0.0,-28839.27412977822,0.0,-0.00028839274129778216,5.2134461771583125e+23,0.0,6.9432280111577915e+22,1.1900072227866751e+24,521344617715.8311,0.0,69432280111.5779,1209229014206.4685,0.0,0.0,0.0,1074073202060.5426,0.0,0.0,0.0,0.0,521344617715.8302,0.0,69432280111.5821,193615751407.4704,0.0,0.0,0.0,-58459939261.542656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-583468111324286.9,0.0,0.0,0.0,-592.8926779329777,0.0,0.0,0.0,-1074073202060.5426,0.0,0.0,0.0,2924228302879.8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58459939261.542656,0.0,0.0,0.0,-1908615040673.742,-28839.274129776866,3.649853911732556e-18,-0.0002883927412977686,3.6498539117325555e-26,5.2134461771583125e+23,0.0,6.9432280111577915e+22,1.1900072222032056e+24,521344617715.8311,0.0,69432280111.5779,1209229013613.5745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2924228302879.8496,521344617715.8302,0.0,69432280111.5821,193615751407.4704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1908615040673.742,0.0,0.0,0.0,0.0,2783967.7384360004,3.546441283575197e-64,7344389.23754283,1082266898177.0516,0.0,0.0,0.0,0.0,52356775.83773473,6.66964107129849e-63,240.67323104643364,2968323393952.582,0.0,0.0,0.0,0.0,521424166644.69434,23046523.40354008,69439466020.6056,193618514188.96732
0.14666666666666667,-1,-1,1,0.0,-28831.867693492615,0.0,-0.0002883186769349261,5.213446059894725e+23,0.0,6.9432260627406785e+22,1.1895523283611419e+24,521344605989.47235,0.0,69432260627.40677,1208766772022.3687,0.0,0.0,0.0,1073846832908.8398,0.0,0.0,0.0,0.0,521344605989.4716,0.0,69432260627.41061,193615742687.54483,0.0,0.0,0.0,-58695803574.01363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-579290618947501.6,0.0,0.0,0.0,-588.6477079093456,0.0,0.0,0.0,-1073846832908.8398,0.0,0.0,0.0,2925744026445.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58695803574.01363,0.0,0.0,0.0,-1910592997699.4985,-28831.867693491324,3.965398273820961e-18,-0.0002883186769349132,3.96539827382096e-26,5.213446059894725e+23,0.0,6.9432260627406785e+22,1.1895523277818513e+24,521344605989.47235,0.0,69432260627.40677,1208766771433.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925744026445.679,521344605989.4716,0.0,69432260627.41061,193615742687.54483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1910592997699.4985,0.0,0.0,0.0,0.0,2784044.2471083454,3.546538750206314e-64,7370426.978886512,1082073602320.963,0.0,0.0,0.0,0.0,52356546.31758577,6.669611831309153e-63,244.41866221034215,2969884869107.8477,0.0,0.0,0.0,0.0,521424166644.69415,23046523.403540082,69439466020.60547,193618514188.9672
0.17600000000000002,-1,-1,1,0.0,-28824.385675762813,0.0,-0.0002882438567576281,5.213445941948994e+23,0.0,6.943224095735027e+22,1.1890927917506846e+24,521344594194.8993,0.0,69432240957.35025,1208299812669.6733,0.0,0.0,0.0,1073617993367.6301,0.0,0.0,0.0,0.0,521344594194.89856,0.0,69432240957.35379,193615733898.15097,0.0,0.0,0.0,-58933914596.10439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-575066803562587.9,0.0,0.0,0.0,-584.3556666374207,0.0,0.0,0.0,-1073617993367.6301,0.0,0.0,0.0,2927265736228.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58933914596.10439,0.0,0.0,0.0,-1912581658041.6953,-28824.38567576146,3.649853911732556e-18,-0.00028824385675761455,3.6498539117325555e-26,5.213445941948994e+23,0.0,6.943224095735027e+22,1.1890927911756182e+24,521344594194.8993,0.0,69432240957.35025,1208299812085.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2927265736228.865,521344594194.89856,0.0,69432240957.35379,193615733898.15097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1912581658041.6953,0.0,0.0,0.0,0.0,2784120.9943430466,3.546636520898222e-64,7396755.021307225,1081878151074.3713,0.0,0.0,0.0,0.0,52356316.08176847,6.669582500101582e-63,248.28260160782312,2971452578045.4165,0.0,0.0,0.0,0.0,521424166644.6937,23046523.403540086,69439466020.60538,193618514188.96704
0.20533333333333337,-1,-1,1,0.0,-28816.82630002817,0.0,-0.00028816826300028165,5.21344582330463e+23,0.0,6.943222109709387e+22,1.1886285038396116e+24,521344582330.4629,0.0,69432221097.09386,1207828025270.182,0.0,0.0,0.0,1073386624277.906,0.0,0.0,0.0,0.0,521344582330.4621,0.0,69432221097.09708,193615725037.7041,0.0,0.0,0.0,-59174324045.42645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-570844833620382.9,0.0,0.0,0.0,-580.0655006170273,0.0,0.0,0.0,-1073386624277.906,0.0,0.0,0.0,2928793587744.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59174324045.42645,0.0,0.0,0.0,-1914581288091.7798,-28816.82630002676,4.280937821084505e-18,-0.00028816826300026756,4.280937821084504e-26,5.21344582330463e+23,0.0,6.943222109709387e+22,1.188628503268767e+24,521344582330.4629,0.0,69432221097.09386,1207828024690.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928793587744.193,521344582330.4621,0.0,69432221097.09708,193615725037.7041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1914581288091.7798,0.0,0.0,0.0,0.0,2784197.9896423314,3.546734607799094e-64,7423380.355875516,1081680492528.0378,0.0,0.0,0.0,0.0,52356085.10177604,6.669553074031327e-63,252.27076119901014,2973026682445.44,0.0,0.0,0.0,0.0,521424166644.6942,23046523.403540086,69439466020.6054,193618514188.96707
0.2346666666666667,-1,-1,1,0.0,-28809.18772011017,0.0,-0.00028809187720110166,5.2134457039445335e+23,0.0,6.943220104215929e+22,1.188159351236304e+24,521344570394.45325,0.0,69432201042.15927,1207351294600.6978,0.0,0.0,0.0,1073152664184.9064,0.0,0.0,0.0,0.0,521344570394.4526,0.0,69432201042.1622,193615716104.5605,0.0,0.0,0.0,-59417085688.76772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-566626876635477.8,0.0,0.0,0.0,-575.7794123739004,0.0,0.0,0.0,-1073152664184.9064,0.0,0.0,0.0,2930327742343.3975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59417085688.76772,0.0,0.0,0.0,-1916592164423.0376,-28809.187720108996,3.649849096907695e-18,-0.0002880918772010899,3.6498490969076945e-26,5.2134457039445335e+23,0.0,6.943220104215929e+22,1.1881593506696775e+24,521344570394.45325,0.0,69432201042.15927,1207351294024.9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930327742343.3975,521344570394.4526,0.0,69432201042.1622,193615716104.5605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1916592164423.0376,0.0,0.0,0.0,0.0,2784275.2428191304,3.5468330234046326e-64,7450310.248195169,1081480572763.7026,0.0,0.0,0.0,0.0,52355853.34817077,6.669523549349658e-63,256.3892252231335,2974607350062.065,0.0,0.0,0.0,0.0,521424166644.694,23046523.403540082,69439466020.60536,193618514188.96707
