sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47877.694266521314,0.0,-0.00047877694266521307,0.0,1.4160292429324098e+24,0.0,9.108370903287261e+23,1.0391353810174611e+23,1416029242932.4094,0.0,1468347851253.0376,103913538101.7461,0.0,0.0,965598843988.6993,0.0,0.0,0.0,0.0,0.0,1416029242932.4084,0.0,659767152543.1012,103913538101.74577,0.0,0.0,-157018145278.76416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170336969663.3195,0.0,0.0,0.0,0.2745978683233261,0.0,0.0,0.0,-965598843988.6993,0.0,0.0,0.0,1960480973213.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157018145278.76416,0.0,0.0,0.0,-1151900274503.0398,0.0,6.114365350242822e-18,-47877.69426651903,6.114365350242821e-26,-0.0004787769426651902,1.4160292429324098e+24,0.0,9.108370903288971e+23,1.0391353810174611e+23,1416029242932.4094,0.0,1468347851253.313,103913538101.7461,0.0,0.0,0.0,0.0,0.0,0.0,1960480973213.249,0.0,1416029242932.4084,0.0,659767152543.1012,103913538101.74577,0.0,0.0,0.0,0.0,0.0,0.0,-1151900274503.0398,0.0,0.0,0.0,0.0,0.0,614750.834299822,7.831202104157281e-65,967325376102.6924,15894686.126594447,0.0,0.0,0.0,0.0,32341143.54137629,4.1198858070020305e-63,1977001032454.2725,103.89099939571571,0.0,0.0,0.0,0.0,1416085781024.6057,62589837.95057234,659768230718.9266,103918808672.99503
0.02,-1,-1,1,-47862.13851290899,0.0,-0.00047862138512908984,0.0,1.4160292386782363e+24,0.0,9.102348289570068e+23,1.0391352584775014e+23,1416029238678.236,0.0,1467376954041.6187,103913525847.75012,0.0,0.0,965158602386.3599,0.0,0.0,0.0,0.0,0.0,1416029238678.234,0.0,659767149601.2494,103913525847.74983,0.0,0.0,-157548797945.99072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139010463698759.23,0.0,0.0,0.0,-224.09684216976166,0.0,0.0,0.0,-965158602386.3599,0.0,0.0,0.0,1960624168719.7683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157548797945.99072,0.0,0.0,0.0,-1153014364503.4956,0.0,6.114365350242822e-18,-47862.138512906495,6.114365350242821e-26,-0.00047862138512906485,1.4160292386782363e+24,0.0,9.102348288179958e+23,1.0391352584775014e+23,1416029238678.236,0.0,1467376953817.5212,103913525847.75012,0.0,0.0,0.0,0.0,0.0,0.0,1960624168719.7683,0.0,1416029238678.234,0.0,659767149601.2494,103913525847.74983,0.0,0.0,0.0,0.0,0.0,0.0,-1153014364503.4956,0.0,0.0,0.0,0.0,0.0,614803.5421236719,7.831873545576902e-65,966891015196.2004,15904660.309318593,0.0,0.0,0.0,0.0,32340821.44794607,4.119844774470276e-63,1977160237359.9958,105.52246076898784,0.0,0.0,0.0,0.0,1416085781024.6062,62589837.950572334,659768230718.927,103918808672.9953
0.04,-1,-1,1,-47846.406294737026,0.0,-0.0004784640629473702,0.0,1.416029234378093e+24,0.0,9.09625735570497e+23,1.039135134687026e+23,1416029234378.0928,0.0,1466395043033.8323,103913513468.70258,0.0,0.0,964714333955.1238,0.0,0.0,0.0,0.0,0.0,1416029234378.091,0.0,659767146620.6665,103913513468.70229,0.0,0.0,-158086437541.95853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-376477332481289.7,0.0,0.0,0.0,-606.9138906002045,0.0,0.0,0.0,-964714333955.1238,0.0,0.0,0.0,1960768037419.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158086437541.95853,0.0,0.0,0.0,-1154140141613.387,0.0,6.114365350242822e-18,-47846.40629473459,6.114365350242821e-26,-0.0004784640629473458,1.416029234378093e+24,0.0,9.096257351940194e+23,1.039135134687026e+23,1416029234378.0928,0.0,1466395042426.918,103913513468.70258,0.0,0.0,0.0,0.0,0.0,0.0,1960768037419.639,0.0,1416029234378.091,0.0,659767146620.6665,103913513468.70229,0.0,0.0,0.0,0.0,0.0,0.0,-1154140141613.387,0.0,0.0,0.0,0.0,0.0,614856.654410821,7.832550139429403e-65,966452704933.1926,15914725.020838533,0.0,0.0,0.0,0.0,32340496.88287212,4.11980342706762e-63,1977320283400.4666,107.21278578198094,0.0,0.0,0.0,0.0,1416085781024.6055,62589837.95057234,659768230718.9269,103918808672.99527
0.06,-1,-1,1,-47830.4928281092,0.0,-0.00047830492828109195,0.0,1.416029230030727e+24,0.0,9.090096247058106e+23,1.0391350096134453e+23,1416029230030.7266,0.0,1465401819246.723,103913500961.3445,0.0,0.0,964265934296.6742,0.0,0.0,0.0,0.0,0.0,1416029230030.725,0.0,659767143600.2518,103913500961.34409,0.0,0.0,-158631258650.20242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38626287148399.0,0.0,0.0,0.0,-62.268902242183685,0.0,0.0,0.0,-964265934296.6742,0.0,0.0,0.0,1960912598145.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158631258650.20242,0.0,0.0,0.0,-1155277922560.947,0.0,5.483276626066012e-18,-47830.492828106806,5.483276626066011e-26,-0.000478304928281068,1.416029230030727e+24,0.0,9.090096246671846e+23,1.0391350096134453e+23,1416029230030.7266,0.0,1465401819184.4543,103913500961.3445,0.0,0.0,0.0,0.0,0.0,0.0,1960912598145.1497,0.0,1416029230030.725,0.0,659767143600.2518,103913500961.34409,0.0,0.0,0.0,0.0,0.0,0.0,-1155277922560.947,0.0,0.0,0.0,0.0,0.0,614910.1821782602,7.833232026064697e-65,966010343071.9857,15924882.60006246,0.0,0.0,0.0,0.0,32340169.77883006,4.119761756217126e-63,1977481193959.6526,108.96526481094604,0.0,0.0,0.0,0.0,1416085781024.6057,62589837.95057233,659768230718.9269,103918808672.99513
0.08,-1,-1,1,-47814.39309598178,0.0,-0.00047814393095981775,0.0,1.4160292256348147e+24,0.0,9.083863024276207e+23,1.039134883222763e+23,1416029225634.8145,0.0,1464396970039.838,103913488322.27628,0.0,0.0,963813294535.3235,0.0,0.0,0.0,0.0,0.0,1416029225634.8135,0.0,659767140538.8478,103913488322.27597,0.0,0.0,-159183465034.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37892163693026.875,0.0,0.0,0.0,-61.08543199300766,0.0,0.0,0.0,-963813294535.3235,0.0,0.0,0.0,1961057870478.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159183465034.3347,0.0,0.0,0.0,-1156428041038.7766,0.0,6.114365350242822e-18,-47814.39309597957,6.114365350242821e-26,-0.00047814393095979563,1.4160292256348147e+24,0.0,9.083863023897283e+23,1.039134883222763e+23,1416029225634.8145,0.0,1464396969978.7522,103913488322.27628,0.0,0.0,0.0,0.0,0.0,0.0,1961057870478.682,0.0,1416029225634.8135,0.0,659767140538.8478,103913488322.27597,0.0,0.0,0.0,0.0,0.0,0.0,-1156428041038.7766,0.0,0.0,0.0,0.0,0.0,614964.1372192615,7.83391935572063e-65,965563822995.0833,15935135.486324934,0.0,0.0,0.0,0.0,32339840.063752074,4.1197197527375794e-63,1977642993415.4573,110.78343958793947,0.0,0.0,0.0,0.0,1416085781024.6052,62589837.95057236,659768230718.9259,103918808672.99503
0.1,-1,-1,1,-47798.1018705172,0.0,-0.00047798101870517195,0.0,1.416029221188985e+24,0.0,9.077555662225352e+23,1.0391347554794791e+23,1416029221188.9849,0.0,1463380168944.1443,103913475547.94789,0.0,0.0,963356300968.9686,0.0,0.0,0.0,0.0,0.0,1416029221188.9824,0.0,659767137435.2507,103913475547.94756,0.0,0.0,-159743269460.07733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37199107214822.92,0.0,0.0,0.0,-59.96816524863243,0.0,0.0,0.0,-963356300968.9686,0.0,0.0,0.0,1961203874904.7979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159743269460.07733,0.0,0.0,0.0,-1157590843455.8745,0.0,6.114365350242822e-18,-47798.10187051482,6.114365350242821e-26,-0.00047798101870514815,1.416029221188985e+24,0.0,9.077555661853358e+23,1.0391347554794791e+23,1416029221188.9849,0.0,1463380168884.1755,103913475547.94789,0.0,0.0,0.0,0.0,0.0,0.0,1961203874904.7979,0.0,1416029221188.9824,0.0,659767137435.2507,103913475547.94756,0.0,0.0,0.0,0.0,0.0,0.0,-1157590843455.8745,0.0,0.0,0.0,0.0,0.0,615018.5316183459,7.834612282343975e-65,965113033358.3636,15945486.227249263,0.0,0.0,0.0,0.0,32339507.663790718,4.1196774072211376e-63,1977805707230.7085,112.6711295242901,0.0,0.0,0.0,0.0,1416085781024.6047,62589837.95057231,659768230718.9266,103918808672.99501
0.12,-1,-1,1,-47781.6136789602,0.0,-0.000477816136789602,0.0,1.416029216691796e+24,0.0,9.07117204205263e+23,1.039134626346497e+23,1416029216691.7957,0.0,1462351074382.2998,103913462634.64967,0.0,0.0,962894834802.046,0.0,0.0,0.0,0.0,0.0,1416029216691.7932,0.0,659767134288.1979,103913462634.64935,0.0,0.0,-160310894707.94446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36495326319113.69,0.0,0.0,0.0,-58.83360981941223,0.0,0.0,0.0,-962894834802.046,0.0,0.0,0.0,1961350632808.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160310894707.94446,0.0,0.0,0.0,-1158766692773.4717,0.0,6.114365350242822e-18,-47781.61367895791,6.114365350242821e-26,-0.000477816136789579,1.416029216691796e+24,0.0,9.071172041687673e+23,1.039134626346497e+23,1416029216691.7957,0.0,1462351074323.4658,103913462634.64967,0.0,0.0,0.0,0.0,0.0,0.0,1961350632808.739,0.0,1416029216691.7932,0.0,659767134288.1979,103913462634.64935,0.0,0.0,0.0,0.0,0.0,0.0,-1158766692773.4717,0.0,0.0,0.0,0.0,0.0,615073.378076764,7.835310967736922e-65,964657857835.507,15955937.484357605,0.0,0.0,0.0,0.0,32339172.501329772,4.119634709779876e-63,1977969362006.6873,114.63245869636391,0.0,0.0,0.0,0.0,1416085781024.6045,62589837.95057232,659768230718.926,103918808672.995
0.14,-1,-1,1,-47764.92279194853,0.0,-0.0004776492279194852,0.0,1.4160292121417428e+24,0.0,9.064709945555626e+23,1.0391344957850176e+23,1416029212141.7424,0.0,1461309328760.9683,103913449578.50174,0.0,0.0,962428771794.7446,0.0,0.0,0.0,0.0,0.0,1416029212141.7402,0.0,659767131096.366,103913449578.50133,0.0,0.0,-160886574130.14267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35811448613610.58,0.0,0.0,0.0,-57.73114004731178,0.0,0.0,0.0,-962428771794.7446,0.0,0.0,0.0,1961498166552.8547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160886574130.14267,0.0,0.0,0.0,-1159955968945.9834,0.0,5.483276626066012e-18,-47764.922791946265,5.483276626066011e-26,-0.00047764922791946257,1.4160292121417428e+24,0.0,9.064709945197519e+23,1.0391344957850176e+23,1416029212141.7424,0.0,1461309328703.238,103913449578.50174,0.0,0.0,0.0,0.0,0.0,0.0,1961498166552.8547,0.0,1416029212141.7402,0.0,659767131096.366,103913449578.50133,0.0,0.0,0.0,0.0,0.0,0.0,-1159955968945.9834,0.0,0.0,0.0,0.0,0.0,615128.6898879715,7.836015581244755e-65,964198174773.5941,15966492.040685534,0.0,0.0,0.0,0.0,32338834.495133687,4.119591650064931e-63,1978133985565.844,116.67188696131225,0.0,0.0,0.0,0.0,1416085781024.6047,62589837.950572334,659768230718.9264,103918808672.99506
0.16,-1,-1,1,-47748.02320645243,0.0,-0.0004774802320645243,0.0,1.4160292075372463e+24,0.0,9.058167048578174e+23,1.0391343637544225e+23,1416029207537.246,0.0,1460254557406.1538,103913436375.44223,0.0,0.0,961957981885.4839,0.0,0.0,0.0,0.0,0.0,1416029207537.2437,0.0,659767127858.3689,103913436375.44186,0.0,0.0,-161470552337.6992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35092574387683.793,0.0,0.0,0.0,-56.57225286960602,0.0,0.0,0.0,-961957981885.4839,0.0,0.0,0.0,1961646499548.7131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161470552337.6992,0.0,0.0,0.0,-1161159070057.5002,0.0,6.114365350242822e-18,-47748.0232064502,6.114365350242821e-26,-0.0004774802320645019,1.4160292075372463e+24,0.0,9.058167048227243e+23,1.0391343637544225e+23,1416029207537.246,0.0,1460254557349.5806,103913436375.44223,0.0,0.0,0.0,0.0,0.0,0.0,1961646499548.7131,0.0,1416029207537.2437,0.0,659767127858.3689,103913436375.44186,0.0,0.0,0.0,0.0,0.0,0.0,-1161159070057.5002,0.0,0.0,0.0,0.0,0.0,615184.480978471,7.836726300277031e-65,963733856823.3743,15977152.808986703,0.0,0.0,0.0,0.0,32338493.56009908,4.1195482172345966e-63,1978299607040.1785,118.79424462707557,0.0,0.0,0.0,0.0,1416085781024.6055,62589837.95057234,659768230718.9268,103918808672.9951
