sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-42565.33386242483,0.0,-0.00042565333862424823,2.3407338895322668e+23,1.4160351535976243e+24,0.0,1.258263596001691e+24,234073388953.22662,1416035153597.624,0.0,1006610876801.3525,0.0,0.0,0.0,587205537547.7305,0.0,0.0,0.0,0.0,234073388953.2262,1416035153597.6206,0.0,453843869854.846,0.0,0.0,0.0,-34438530601.22483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4044129.511756156,444004.1516141214,5.656024336655194e-65,587560093021.2294,0.0,0.0,0.0,0.0,210374.8207452324,5902402.21321409,7.518890751792984e-64,587779466818.0568,0.0,0.0,0.0,0.0,234087688305.60782,1416085399913.98,62589821.105793364,453843873359.36615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72741822.80525567,0.0,0.0,0.0,-5.819345824420452e-05,0.0,0.0,0.0,-587205537547.7305,0.0,0.0,0.0,587672720894.3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34438530601.22483,0.0,0.0,0.0,-34905713947.88757,-42565.333862423526,-2.524354896707238e-18,-0.00042565333862423516,-2.5243548967072378e-26,2.3407338895322668e+23,1.4160351535976243e+24,0.0,1.2582635960016903e+24,234073388953.22662,1416035153597.624,0.0,1006610876801.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587672720894.3931,234073388953.2262,1416035153597.6206,0.0,453843869854.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34905713947.88757
0.02,-1,-1,1,0.0,-42558.382747200776,0.0,-0.00042558382747200774,2.3407338541954237e+23,1.416035129206608e+24,0.0,1.257721310973398e+24,234073385419.5423,1416035129206.6077,0.0,1006177048778.7181,0.0,0.0,0.0,587210564622.1586,0.0,0.0,0.0,0.0,234073385419.54184,1416035129206.6042,0.0,453843869772.1416,0.0,0.0,0.0,-34877385615.58288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045502.189101223,440878.7793869022,5.616207904310682e-65,587569697191.2792,0.0,0.0,0.0,0.0,208971.56558281387,5905527.56660318,7.522872395199783e-64,587769864376.8292,0.0,0.0,0.0,0.0,234087688305.60703,1416085399913.9785,62589821.105793364,453843873359.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704190455586068.5,0.0,0.0,0.0,2963.352364468854,0.0,0.0,0.0,-587210564622.1586,0.0,0.0,0.0,587661752975.0923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34877385615.58288,0.0,0.0,0.0,-35328571005.16423,-42558.38274719932,-2.524354896707238e-18,-0.0004255838274719931,-2.5243548967072378e-26,2.3407338541954237e+23,1.416035129206608e+24,0.0,1.2577213146775886e+24,234073385419.5423,1416035129206.6077,0.0,1006177051742.0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587661752975.0923,234073385419.54184,1416035129206.6042,0.0,453843869772.1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35328571005.16423
0.04,-1,-1,1,0.0,-42551.34410155779,0.0,-0.0004255134410155778,2.340733819342294e+23,1.4160351049833377e+24,0.0,1.2571721953407204e+24,234073381934.22934,1416035104983.3374,0.0,1005737756272.576,0.0,0.0,0.0,587216033269.5586,0.0,0.0,0.0,0.0,234073381934.229,1416035104983.3352,0.0,453843869687.43677,0.0,0.0,0.0,-35322146684.41984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046841.4371549156,437800.66744431766,5.5769936288579445e-65,587579804494.8462,0.0,0.0,0.0,0.0,207600.07218262248,5908605.659971278,7.52679382291481e-64,587759758726.1472,0.0,0.0,0.0,0.0,234087688305.60724,1416085399913.9795,62589821.105793364,453843873359.3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0622406279114224e+16,0.0,0.0,0.0,8497.925023291376,0.0,0.0,0.0,-587216033269.5586,0.0,0.0,0.0,587650265849.8691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35322146684.41984,0.0,0.0,0.0,-35756370766.80569,-42551.344101556526,-3.7865323450608574e-18,-0.00042551344101556524,-3.7865323450608567e-26,2.340733819342294e+23,1.4160351049833377e+24,0.0,1.2571722059631267e+24,234073381934.22934,1416035104983.3374,0.0,1005737764770.5012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587650265849.8691,234073381934.229,1416035104983.3352,0.0,453843869687.43677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35756370766.80569
0.06,-1,-1,1,0.0,-42544.21511431394,0.0,-0.00042544215114313934,2.340733784978715e+23,1.416035080928092e+24,0.0,1.256616035399238e+24,234073378497.87143,1416035080928.0916,0.0,1005292828319.39,0.0,0.0,0.0,587221953233.5769,0.0,0.0,0.0,0.0,234073378497.871,1416035080928.0889,0.0,453843869600.6589,0.0,0.0,0.0,-35772994514.846344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048147.432928597,434769.42925512197,5.5383765883495674e-65,587590426559.7761,0.0,0.0,0.0,0.0,206260.1243129533,5911636.879848262,7.530655527132818e-64,587749138214.2399,0.0,0.0,0.0,0.0,234087688305.60785,1416085399913.9802,62589821.105793364,453843873359.3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7713539027865483.0,0.0,0.0,0.0,6170.831222292385,0.0,0.0,0.0,-587221953233.5769,0.0,0.0,0.0,587638247320.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35772994514.846344,0.0,0.0,0.0,-36189282430.50269,-42544.2151143127,-2.524354896707238e-18,-0.00042544215114312693,-2.5243548967072378e-26,2.340733784978715e+23,1.416035080928092e+24,0.0,1.2566160431127766e+24,234073378497.87143,1416035080928.0916,0.0,1005292834490.2211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587638247320.0646,234073378497.871,1416035080928.0889,0.0,453843869600.6589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36189282430.50269
0.08,-1,-1,1,0.0,-42536.99292158436,0.0,-0.0004253699292158435,2.3407337511110123e+23,1.4160350570419096e+24,0.0,1.2560526089904172e+24,234073375111.10117,1416035057041.9092,0.0,1004842087192.3334,0.0,0.0,0.0,587228332419.4507,0.0,0.0,0.0,0.0,234073375111.10062,1416035057041.9065,0.0,453843869511.733,0.0,0.0,0.0,-36230114738.8514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049420.3601799263,431784.7695949876,5.500353024149798e-65,587601573226.749,0.0,0.0,0.0,0.0,204951.50479139772,5914621.521457613,7.53445788371739e-64,587737992974.1462,0.0,0.0,0.0,0.0,234087688305.60788,1416085399913.9814,62589821.105793364,453843873359.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4850958105864266.0,0.0,0.0,0.0,-3880.766484691412,0.0,0.0,0.0,-587228332419.4507,0.0,0.0,0.0,587625686978.2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36230114738.8514,0.0,0.0,0.0,-36627473178.42138,-42536.99292158301,-2.524354896707238e-18,-0.0004253699292158301,-2.5243548967072378e-26,2.3407337511110123e+23,1.4160350570419096e+24,0.0,1.256052604139459e+24,234073375111.10117,1416035057041.9092,0.0,1004842083311.5671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587625686978.2539,234073375111.10062,1416035057041.9065,0.0,453843869511.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36627473178.42138
0.1,-1,-1,1,0.0,-42529.67419826064,0.0,-0.0004252967419826063,2.3407337177431688e+23,1.4160350333251284e+24,0.0,1.2554816402295477e+24,234073371774.31683,1416035033325.1282,0.0,1004385312183.638,0.0,0.0,0.0,587235175323.4083,0.0,0.0,0.0,0.0,234073371774.3164,1416035033325.1255,0.0,453843869420.5766,0.0,0.0,0.0,-36693732560.34717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4050660.4774900842,428846.30374081177,5.462918037435938e-65,587613251340.0107,0.0,0.0,0.0,0.0,203673.93133150574,5917559.969521037,7.538201382550827e-64,587726316132.943,0.0,0.0,0.0,0.0,234087688305.6073,1416085399913.98,62589821.105793364,453843873359.3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626423444741813.5,0.0,0.0,0.0,1301.1387557934504,0.0,0.0,0.0,-587235175323.4083,0.0,0.0,0.0,587612577336.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36693732560.34717,0.0,0.0,0.0,-37071133272.25584,-42529.674198259374,-3.7865323450608574e-18,-0.0004252967419825937,-3.7865323450608567e-26,2.3407337177431688e+23,1.4160350333251284e+24,0.0,1.255481641855971e+24,234073371774.31683,1416035033325.1282,0.0,1004385313484.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587612577336.456,234073371774.3164,1416035033325.1255,0.0,453843869420.5766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37071133272.25584
0.12,-1,-1,1,0.0,-42522.25576311772,0.0,-0.00042522255763117713,2.3407336848827837e+23,1.416035009778658e+24,0.0,1.254902895860712e+24,234073368488.27832,1416035009778.6575,0.0,1003922316688.5695,0.0,0.0,0.0,587242493006.3047,0.0,0.0,0.0,0.0,234073368488.27795,1416035009778.655,0.0,453843869327.106,0.0,0.0,0.0,-37164045644.841354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4051867.915172208,425953.71270375565,5.426067567023447e-65,587625474021.3953,0.0,0.0,0.0,0.0,202427.2297707117,5920452.543026333,7.541886429751594e-64,587714094538.6733,0.0,0.0,0.0,0.0,234087688305.60748,1416085399913.9788,62589821.105793364,453843873359.3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582515376039228.0,0.0,0.0,0.0,1266.0123008313822,0.0,0.0,0.0,-587242493006.3047,0.0,0.0,0.0,587598904617.9402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37164045644.841354,0.0,0.0,0.0,-37520455990.46506,-42522.25576311629,-2.524354896707238e-18,-0.0004252225576311629,-2.5243548967072378e-26,2.3407336848827837e+23,1.416035009778658e+24,0.0,1.254902897443227e+24,234073368488.27832,1416035009778.6575,0.0,1003922317954.5815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587598904617.9402,234073368488.27795,1416035009778.655,0.0,453843869327.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37520455990.46506
0.14,-1,-1,1,0.0,-42514.73395340255,0.0,-0.0004251473395340254,2.34073365253509e+23,1.416034986402861e+24,0.0,1.254316086047447e+24,234073365253.50894,1416034986402.8606,0.0,1003452868837.9575,0.0,0.0,0.0,587250292555.7343,0.0,0.0,0.0,0.0,234073365253.5085,1416034986402.8577,0.0,453843869231.22766,0.0,0.0,0.0,-37641292949.00496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4053042.883113196,423106.6098294164,5.389796689708292e-65,587638250849.9506,0.0,0.0,0.0,0.0,201211.15784588095,5923299.628626458,7.545513517640127e-64,587701318579.4207,0.0,0.0,0.0,0.0,234087688305.60724,1416085399913.9788,62589821.10579335,453843873359.36523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538054697048501.5,0.0,0.0,0.0,1230.443757638801,0.0,0.0,0.0,-587250292555.7343,0.0,0.0,0.0,587584658511.4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37641292949.00496,0.0,0.0,0.0,-37975657674.277985,-42514.73395340105,-2.524354896707238e-18,-0.0004251473395340105,-2.5243548967072378e-26,2.34073365253509e+23,1.416034986402861e+24,0.0,1.254316087585502e+24,234073365253.50894,1416034986402.8606,0.0,1003452870068.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587584658511.4513,234073365253.5085,1416034986402.8577,0.0,453843869231.22766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37975657674.277985
0.16,-1,-1,1,0.0,-42507.10491136308,0.0,-0.0004250710491136307,2.340733620705897e+23,1.416034963198212e+24,0.0,1.2537209098109316e+24,234073362070.58963,1416034963198.2117,0.0,1002976727848.7452,0.0,0.0,0.0,587258581760.8601,0.0,0.0,0.0,0.0,234073362070.58923,1416034963198.209,0.0,453843869132.84186,0.0,0.0,0.0,-38125723044.95732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4054185.572131436,420304.62141084543,5.3541006473563146e-65,587651592206.5432,0.0,0.0,0.0,0.0,200025.4898511754,5926101.60002694,7.54908312202983e-64,587687977839.1307,0.0,0.0,0.0,0.0,234087688305.60733,1416085399913.979,62589821.10579337,453843873359.3653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493089818277222.0,0.0,0.0,0.0,1194.4718546217773,0.0,0.0,0.0,-587258581760.8601,0.0,0.0,0.0,587569827858.6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38125723044.95732,0.0,0.0,0.0,-38436967948.276024,-42507.10491136171,-3.7865323450608574e-18,-0.00042507104911361705,-3.7865323450608567e-26,2.340733620705897e+23,1.416034963198212e+24,0.0,1.253720911304021e+24,234073362070.58963,1416034963198.2117,0.0,1002976729043.2166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587569827858.6504,234073362070.58923,1416034963198.209,0.0,453843869132.84186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38436967948.276024
