sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-44543.82085731045,0.0,-0.0004454382085731044,0.0,1.4160300843894133e+24,1.5690580828791336e+23,1.0060591527732512e+24,0.0,1416030084389.413,156905808287.91333,1207270983327.9011,0.0,0.0,0.0,865023771137.2823,0.0,0.0,0.0,0.0,0.0,1416030084389.411,156905808287.913,575929455292.9756,0.0,0.0,0.0,-233682243102.3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.835742153028036e-65,301101.7639502735,3258009.2063394487,867456498117.3319,0.0,0.0,0.0,0.0,3.85045948901732e-63,30226112.362257585,0.46582890466266685,1658608844385.3157,0.0,0.0,0.0,0.0,62589821.105793394,1416085399913.9927,156913670010.16693,575931372686.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-247353465917.20987,0.0,0.0,0.0,-0.29682415910065174,0.0,0.0,0.0,-865023771137.2823,0.0,0.0,0.0,1642295760404.4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233682243102.3554,0.0,0.0,0.0,-1010954232369.7743,-44543.82085730883,-2.524354896707238e-18,-0.0004454382085730882,-2.5243548967072378e-26,0.0,1.4160300843894133e+24,1.5690580828791336e+23,1.0060591527730035e+24,0.0,1416030084389.413,156905808287.91333,1207270983327.6038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642295760404.4045,0.0,1416030084389.411,156905808287.913,575929455292.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1010954232369.7743
0.02,-1,-1,1,0.0,-44525.17173099837,0.0,-0.0004452517173099836,0.0,1.4160300778120317e+24,1.5690579048737224e+23,1.0050891841079709e+24,0.0,1416030077812.0312,156905790487.3722,1206107020929.5647,0.0,0.0,0.0,864463433520.7797,0.0,0.0,0.0,0.0,0.0,1416030077812.0286,156905790487.37198,575929449728.3599,0.0,0.0,0.0,-234285862319.5732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83702959302374e-65,301202.82775360555,3259981.7354141288,866902451549.369,0.0,0.0,0.0,0.0,3.8503951170147524e-63,30225607.060027573,0.47249144389276676,1658983308588.9114,0.0,0.0,0.0,0.0,62589821.10579341,1416085399913.9927,156913670010.16727,575931372686.5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1331367660532705.8,0.0,0.0,0.0,-1597.6411926392466,0.0,0.0,0.0,-864463433520.7797,0.0,0.0,0.0,1642645749299.2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234285862319.5732,0.0,0.0,0.0,-1012468179695.6781,-44525.17173099682,-1.262177448353619e-18,-0.0004452517173099682,-1.2621774483536189e-26,0.0,1.4160300778120317e+24,1.5690579048737224e+23,1.0050891827766043e+24,0.0,1416030077812.0312,156905790487.3722,1206107019331.9248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642645749299.2437,0.0,1416030077812.0286,156905790487.37198,575929449728.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1012468179695.6781
0.04,-1,-1,1,0.0,-44506.35611293242,0.0,-0.0004450635611293242,0.0,1.4160300711805525e+24,1.5690577251454613e+23,1.0041105565529115e+24,0.0,1416030071180.5522,156905772514.54608,1204932667863.4934,0.0,0.0,0.0,863898272257.967,0.0,0.0,0.0,0.0,0.0,1416030071180.5498,156905772514.54572,575929444111.1769,0.0,0.0,0.0,-234895048505.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838325896876548e-65,301304.5873671827,3261971.23114733,866343639356.7192,0.0,0.0,0.0,0.0,3.8503303018193034e-63,30225098.27886153,0.47937505846135503,1659359619200.2441,0.0,0.0,0.0,0.0,62589821.105793394,1416085399913.993,156913670010.16757,575931372686.5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5730935510319349.0,0.0,0.0,0.0,-6877.122612383217,0.0,0.0,0.0,-863898272257.967,0.0,0.0,0.0,1642997389860.5823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234895048505.65005,0.0,0.0,0.0,-1013994172985.3867,-44506.3561129311,-2.524354896707238e-18,-0.000445063561129311,-2.5243548967072378e-26,0.0,1.4160300711805525e+24,1.5690577251454613e+23,1.0041105508219754e+24,0.0,1416030071180.5522,156905772514.54608,1204932660986.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642997389860.5823,0.0,1416030071180.5498,156905772514.54572,575929444111.1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1013994172985.3867
0.06,-1,-1,1,0.0,-44487.369985069556,0.0,-0.0004448736998506955,0.0,1.416030064493687e+24,1.569057543652073e+23,1.0031230593134559e+24,0.0,1416030064493.6868,156905754365.20728,1203747671176.1467,0.0,0.0,0.0,863328169797.1951,0.0,0.0,0.0,0.0,0.0,1416030064493.6848,156905754365.20688,575929438440.1592,0.0,0.0,0.0,-235509937061.20642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83963126978299e-65,301407.0588993861,3263978.107721953,865779945397.4597,0.0,0.0,0.0,0.0,3.8502650331711543e-63,30224585.938220173,0.4864911644041893,1659737824641.464,0.0,0.0,0.0,0.0,62589821.1057934,1416085399913.9934,156913670010.1672,575931372686.5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3406055481623238.5,0.0,0.0,0.0,-4087.266577947885,0.0,0.0,0.0,-863328169797.1951,0.0,0.0,0.0,1643350725902.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235509937061.20642,0.0,0.0,0.0,-1015532497253.3248,-44487.36998506802,-2.524354896707238e-18,-0.0004448736998506801,-2.5243548967072378e-26,0.0,1.416030064493687e+24,1.569057543652073e+23,1.0031230559074e+24,0.0,1416030064493.6868,156905754365.20728,1203747667088.8796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643350725902.0486,0.0,1416030064493.6848,156905754365.20688,575929438440.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1015532497253.3248
0.08,-1,-1,1,0.0,-44468.20909876316,0.0,-0.0004446820909876315,0.0,1.4160300577499807e+24,1.5690573603495723e+23,1.0021264733472292e+24,0.0,1416030057749.9805,156905736034.95718,1202551768016.6748,0.0,0.0,0.0,862753004042.0944,0.0,0.0,0.0,0.0,0.0,1416030057749.978,156905736034.95685,575929432713.9456,0.0,0.0,0.0,-236130668739.3641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.840945988509578e-65,301510.2640768271,3266002.795412122,865211249040.8531,0.0,0.0,0.0,0.0,3.850199297231977e-63,30224069.929474168,0.49385196955944766,1660117975145.6104,0.0,0.0,0.0,0.0,62589821.10579339,1416085399913.9922,156913670010.1674,575931372686.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4951947942129338.0,0.0,0.0,0.0,-5942.337530555204,0.0,0.0,0.0,-862753004042.0944,0.0,0.0,0.0,1643705802472.7222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236130668739.3641,0.0,0.0,0.0,-1017083473112.329,-44468.20909876159,-2.524354896707238e-18,-0.00044468209098761583,-2.5243548967072378e-26,0.0,1.4160300577499807e+24,1.5690573603495723e+23,1.002126468395281e+24,0.0,1416030057749.9805,156905736034.95718,1202551762074.3367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643705802472.7222,0.0,1416030057749.978,156905736034.95685,575929432713.9456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1017083473112.329
0.1,-1,-1,1,0.0,-44448.8690922697,0.0,-0.0004444886909226969,0.0,1.4160300509480394e+24,1.5690571751920823e+23,1.0011205700384295e+24,0.0,1416030050948.039,156905717519.2082,1201344684046.115,0.0,0.0,0.0,862172647428.4352,0.0,0.0,0.0,0.0,0.0,1416030050948.0361,156905717519.20773,575929426931.1631,0.0,0.0,0.0,-236757390313.4818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842270275250544e-65,301614.220342104,3268045.7437785985,864637424251.404,0.0,0.0,0.0,0.0,3.850133082892059e-63,30223550.16541335,0.5014705406204123,1660500123301.107,0.0,0.0,0.0,0.0,62589821.10579339,1416085399913.9915,156913670010.16702,575931372686.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-475689927179676.94,0.0,0.0,0.0,-570.8279126156121,0.0,0.0,0.0,-862172647428.4352,0.0,0.0,0.0,1644062667148.2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236757390313.4818,0.0,0.0,0.0,-1018647410604.0883,-44448.86909226826,-2.524354896707238e-18,-0.0004444886909226825,-2.5243548967072378e-26,0.0,1.4160300509480394e+24,1.5690571751920823e+23,1.00112056956274e+24,0.0,1416030050948.039,156905717519.2082,1201344683475.2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644062667148.2134,0.0,1416030050948.0361,156905717519.20773,575929426931.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1018647410604.0883
0.12,-1,-1,1,0.0,-44429.34535751685,0.0,-0.00044429345357516843,0.0,1.416030044086298e+24,1.5690569881317896e+23,1.0001051115212399e+24,0.0,1416030044086.2976,156905698813.17892,1200126133825.4875,0.0,0.0,0.0,861586967241.711,0.0,0.0,0.0,0.0,0.0,1416030044086.295,156905698813.1784,575929421090.3391,0.0,0.0,0.0,-237390254506.56165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.843604424403074e-65,301718.9508055396,3270107.420473836,864058339905.8964,0.0,0.0,0.0,0.0,3.850066375431553e-63,30223026.530490253,0.5093608532479208,1660884323765.7092,0.0,0.0,0.0,0.0,62589821.10579337,1416085399913.9922,156913670010.16718,575931372686.5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-472849572283836.8,0.0,0.0,0.0,-567.419486740604,0.0,0.0,0.0,-861586967241.711,0.0,0.0,0.0,1644421368975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237390254506.56165,0.0,0.0,0.0,-1020224656807.2673,-44429.34535751554,-2.524354896707238e-18,-0.00044429345357515536,-2.5243548967072378e-26,0.0,1.416030044086298e+24,1.5690569881317896e+23,1.0001051110483901e+24,0.0,1416030044086.2976,156905698813.17892,1200126133258.0679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644421368975.0,0.0,1416030044086.295,156905698813.1784,575929421090.3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1020224656807.2673
0.14,-1,-1,1,0.0,-44409.63313334654,0.0,-0.0004440963313334654,0.0,1.4160300371632074e+24,1.569056799118781e+23,9.990798493968638e+23,0.0,1416030037163.207,156905679911.87805,1198895819276.2363,0.0,0.0,0.0,860995824762.3823,0.0,0.0,0.0,0.0,0.0,1416030037163.2056,156905679911.8776,575929415189.9703,0.0,0.0,0.0,-238029420676.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.844948694269371e-65,301824.4757437895,3272188.3142052507,863473858945.8903,0.0,0.0,0.0,0.0,3.849999161935333e-63,30222498.92332428,0.5175378837974057,1661270633752.5984,0.0,0.0,0.0,0.0,62589821.10579339,1416085399913.993,156913670010.16724,575931372686.5316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-469983397838659.7,0.0,0.0,0.0,-563.9800774063915,0.0,0.0,0.0,-860995824762.3823,0.0,0.0,0.0,1644781959599.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238029420676.1154,0.0,0.0,0.0,-1021815556077.1107,-44409.633133345196,0.0,-0.0004440963313334519,0.0,0.0,1.4160300371632074e+24,1.569056799118781e+23,9.990798489268802e+23,0.0,1416030037163.207,156905679911.87805,1198895818712.2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644781959599.399,0.0,1416030037163.2056,156905679911.8776,575929415189.9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1021815556077.1107
0.16,-1,-1,1,0.0,-44389.72743684563,0.0,-0.00044389727436845624,0.0,1.4160300301771284e+24,1.56905660810094e+23,9.980445244968441e+23,0.0,1416030030177.1282,156905660810.09396,1197653429396.2126,0.0,0.0,0.0,860399075212.4828,0.0,0.0,0.0,0.0,0.0,1416030030177.1255,156905660810.09357,575929409228.4769,0.0,0.0,0.0,-238675055044.74677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846303368185219e-65,301930.817398455,3274288.9348864006,862883838326.7587,0.0,0.0,0.0,0.0,3.849931428236604e-63,30221967.2327117,0.5260177194021733,1661659112979.5574,0.0,0.0,0.0,0.0,62589821.105793394,1416085399913.9924,156913670010.16736,575931372686.5312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-467084176509330.8,0.0,0.0,0.0,-560.5010118111968,0.0,0.0,0.0,-860399075212.4828,0.0,0.0,0.0,1645144492841.8577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238675055044.74677,0.0,0.0,0.0,-1023420473234.6211,-44389.72743684426,-1.262177448353619e-18,-0.0004438972743684426,-1.2621774483536189e-26,0.0,1.4160300301771284e+24,1.56905660810094e+23,9.980445240297604e+23,0.0,1416030030177.1282,156905660810.09396,1197653428835.7122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645144492841.8577,0.0,1416030030177.1255,156905660810.09357,575929409228.4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1023420473234.6211
