sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-32887.97915518842,0.0,-0.0003288797915518841,0.0,1.4160484908160033e+24,4.713701702419148e+23,0.0,1.6528773084243057e+24,1416048490816.003,471370170241.9148,0.0,165287730842.4307,0.0,0.0,0.0,86973950203.95457,0.0,0.0,0.0,0.0,1416048490815.9956,471370170241.9133,0.0,78429683034.28038,0.0,0.0,0.0,-115902395.8044207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.2945339190156,28020098.85940046,4.615623218043173e-68,86947147921.571,0.0,0.0,0.0,0.0,6346041.179011493,1526.8611233693298,8.084031647600726e-64,86891678177.29994,0.0,0.0,0.0,0.0,1416085399913.9521,471394716070.4188,62589821.10579327,78429683034.69037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3633062042891977.0,0.0,0.0,0.0,-363.3062042891979,0.0,0.0,0.0,-86973950203.95457,0.0,0.0,0.0,86897906198.3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115902395.8044207,0.0,0.0,0.0,-39858753.5382682,-7.573064690121715e-18,-32887.97915518761,-7.573064690121713e-26,-0.00032887979155187604,1.4160484908160033e+24,4.713701702419148e+23,0.0,1.6528773047912433e+24,1416048490816.003,471370170241.9148,0.0,165287730479.12445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86897906198.3823,1416048490815.9956,471370170241.9133,0.0,78429683034.28038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39858753.5382682
0.02,-1,-1,1,-32887.96057498365,0.0,-0.00032887960574983643,0.0,1.4160483139193013e+24,4.7137011526652795e+23,0.0,1.652868030091657e+24,1416048313919.301,471370115266.52795,0.0,165286803009.16583,0.0,0.0,0.0,86974386955.03513,0.0,0.0,0.0,0.0,1416048313919.2925,471370115266.5263,0.0,78429683034.26958,0.0,0.0,0.0,-117266980.13898985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.8323282497527,28020059.379112676,4.711643648919292e-68,86947598103.24435,0.0,0.0,0.0,0.0,6346033.641270016,1558.7348420994751,8.084022045557224e-64,86891228565.16882,0.0,0.0,0.0,0.0,1416085399913.9512,471394716070.41907,62589821.10579325,78429683034.69037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3276607187986372.0,0.0,0.0,0.0,-327.6607187986374,0.0,0.0,0.0,-86974386955.03513,0.0,0.0,0.0,86897454284.83752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117266980.13898985,0.0,0.0,0.0,-40334637.60210913,-5.048709793414476e-18,-32887.960574982746,-5.0487097934144756e-26,-0.0003288796057498274,1.4160483139193013e+24,4.7137011526652795e+23,0.0,1.65286802681505e+24,1416048313919.301,471370115266.52795,0.0,165286802681.50513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86897454284.83752,1416048313919.2925,471370115266.5263,0.0,78429683034.26958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40334637.60210913
0.04,-1,-1,1,-32887.941533595585,0.0,-0.0003288794153359558,0.0,1.4160481358712326e+24,4.713700598997276e+23,0.0,1.6528584791530768e+24,1416048135871.2322,471370059899.7276,0.0,165285847915.3078,0.0,0.0,0.0,86974836349.88084,0.0,0.0,0.0,0.0,1416048135871.2234,471370059899.7262,0.0,78429683034.25798,0.0,0.0,0.0,-118671468.8310914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.7035152891601,28020018.318945494,4.81190920905528e-68,86948061393.58347,0.0,0.0,0.0,0.0,6346025.770138142,1592.0258470711417,8.084012019000772e-64,86890765798.82225,0.0,0.0,0.0,0.0,1416085399913.9517,471394716070.41876,62589821.10579326,78429683034.6903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2712399142384527.5,0.0,0.0,0.0,-271.2399142384529,0.0,0.0,0.0,-86974836349.88084,0.0,0.0,0.0,86896989217.9498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118671468.8310914,0.0,0.0,0.0,-40824608.13990451,-7.573064690121715e-18,-32887.94153359476,-7.573064690121713e-26,-0.00032887941533594757,1.4160481358712326e+24,4.713700598997276e+23,0.0,1.6528584764406786e+24,1416048135871.2322,471370059899.7276,0.0,165285847644.06796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86896989217.9498,1416048135871.2234,471370059899.7262,0.0,78429683034.25798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40824608.13990451
0.06,-1,-1,1,-32887.92201023292,0.0,-0.0003288792201023291,0.0,1.4160479566513843e+24,4.7137000413455465e+23,0.0,1.6528486434703138e+24,1416047956651.384,471370004134.5546,0.0,165284864347.0315,0.0,0.0,0.0,86975298994.48166,0.0,0.0,0.0,0.0,1416047956651.3743,471370004134.55273,0.0,78429683034.2456,0.0,0.0,0.0,-120117681.69582015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.9357177752908,28019975.549735572,4.91677164724654e-68,86948538416.42876,0.0,0.0,0.0,0.0,6346017.537993368,1626.852452408903,8.084001532756497e-64,86890289254.43105,0.0,0.0,0.0,0.0,1416085399913.9526,471394716070.41943,62589821.105793275,78429683034.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2593336905539034.0,0.0,0.0,0.0,-259.3336905539036,0.0,0.0,0.0,-86975298994.48166,0.0,0.0,0.0,86896510370.70593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120117681.69582015,0.0,0.0,0.0,-41329317.25377043,-5.048709793414476e-18,-32887.922010232076,-5.0487097934144756e-26,-0.00032887922010232067,1.4160479566513843e+24,4.7137000413455465e+23,0.0,1.6528486408769768e+24,1416047956651.384,471370004134.5546,0.0,165284864087.69778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86896510370.70593,1416047956651.3743,471370004134.55273,0.0,78429683034.2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41329317.25377043
0.08,-1,-1,1,-32887.90198364526,0.0,-0.0003288790198364525,0.0,1.416047776238686e+24,4.7136994796381835e+23,0.0,1.652838509450434e+24,1416047776238.6855,471369947963.81836,0.0,165283850945.04352,0.0,0.0,0.0,86975775461.79695,0.0,0.0,0.0,0.0,1416047776238.6768,471369947963.81683,0.0,78429683034.232,0.0,0.0,0.0,-121607550.98544614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.56021872261016,28019930.9270072,5.026629339615291e-68,86949029763.76157,0.0,0.0,0.0,0.0,6346008.913552869,1663.34874157728,8.083990546986782e-64,86889798340.10027,0.0,0.0,0.0,0.0,1416085399913.9514,471394716070.41907,62589821.10579326,78429683034.6903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2212746381163595.8,0.0,0.0,0.0,-221.2746381163597,0.0,0.0,0.0,-86975775461.79695,0.0,0.0,0.0,86896017147.89386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121607550.98544614,0.0,0.0,0.0,-41849458.3569993,-7.573064690121715e-18,-32887.901983644355,-7.573064690121713e-26,-0.0003288790198364435,1.416047776238686e+24,4.7136994796381835e+23,0.0,1.6528385072376885e+24,1416047776238.6855,471369947963.81836,0.0,165283850723.76895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86896017147.89386,1416047776238.6768,471369947963.81683,0.0,78429683034.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41849458.3569993
0.1,-1,-1,1,-32887.88143040634,0.0,-0.0003288788143040633,0.0,1.4160475946113316e+24,4.7136989138008994e+23,0.0,1.6528280633543323e+24,1416047594611.3313,471369891380.08997,0.0,165282806335.43332,0.0,0.0,0.0,86976266431.61774,0.0,0.0,0.0,0.0,1416047594611.322,471369891380.0884,0.0,78429683034.21727,0.0,0.0,0.0,-123143130.40188451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.6125930623073,28019884.285941098,5.1419353371393e-68,86949536135.65884,0.0,0.0,0.0,0.0,6345999.861242004,1701.6672852855245,8.08397901638653e-64,86889292355.91615,0.0,0.0,0.0,0.0,1416085399913.9517,471394716070.4192,62589821.10579324,78429683034.69032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2249042660892008.5,0.0,0.0,0.0,-224.90426608920097,0.0,0.0,0.0,-86976266431.61774,0.0,0.0,0.0,86895508846.13365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123143130.40188451,0.0,0.0,0.0,-42385769.82209123,-7.573064690121715e-18,-32887.88143040543,-7.573064690121713e-26,-0.0003288788143040543,1.4160475946113316e+24,4.7136989138008994e+23,0.0,1.6528280611052885e+24,1416047594611.3313,471369891380.08997,0.0,165282806110.52896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86895508846.13365,1416047594611.322,471369891380.0884,0.0,78429683034.21727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42385769.82209123
0.12,-1,-1,1,-32887.86032642451,0.0,-0.0003288786032642451,0.0,1.4160474117467757e+24,4.713698343756827e+23,0.0,1.6528172898590083e+24,1416047411746.7754,471369834375.68274,0.0,165281728985.90094,0.0,0.0,0.0,86976772556.54332,0.0,0.0,0.0,0.0,1416047411746.7654,471369834375.6812,0.0,78429683034.2009,0.0,0.0,0.0,-124726604.84336063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.13345853557075,28019835.440334875,5.2632069325348e-68,86950058206.36705,0.0,0.0,0.0,0.0,6345990.340443269,1741.982394662669,8.083966889226468e-64,86888770627.87811,0.0,0.0,0.0,0.0,1416085399913.9524,471394716070.4181,62589821.10579328,78429683034.69025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2026687761843203.2,0.0,0.0,0.0,-202.66877618432045,0.0,0.0,0.0,-86976772556.54332,0.0,0.0,0.0,86894984787.79543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124726604.84336063,0.0,0.0,0.0,-42939038.764219716,-7.573064690121715e-18,-32887.860326423615,-7.573064690121713e-26,-0.0003288786032642361,1.4160474117467757e+24,4.713698343756827e+23,0.0,1.6528172878323204e+24,1416047411746.7754,471369834375.68274,0.0,165281728783.23215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86894984787.79543,1416047411746.7654,471369834375.6812,0.0,78429683034.2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42939038.764219716
0.14,-1,-1,1,-32887.83864544762,0.0,-0.00032887838645447617,0.0,1.4160472276216614e+24,4.713697769426467e+23,0.0,1.6528061731314292e+24,1416047227621.6611,471369776942.6467,0.0,165280617313.14304,0.0,0.0,0.0,86977294580.28381,0.0,0.0,0.0,0.0,1416047227621.6519,471369776942.64514,0.0,78429683034.18303,0.0,0.0,0.0,-126360301.32394397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.16937956209983,28019784.176750835,5.391037176076285e-68,86950596742.71863,0.0,0.0,0.0,0.0,6345980.304592588,1784.4940170052066,8.083954106201566e-64,86888232389.48207,0.0,0.0,0.0,0.0,1416085399913.953,471394716070.4197,62589821.105793275,78429683034.69041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1819738577306269.5,0.0,0.0,0.0,-181.97385773062706,0.0,0.0,0.0,-86977294580.28381,0.0,0.0,0.0,86894444202.56651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126360301.32394397,0.0,0.0,0.0,-43510105.58049472,-5.048709793414476e-18,-32887.83864544672,-5.0487097934144756e-26,-0.0003288783864544672,1.4160472276216614e+24,4.713697769426467e+23,0.0,1.6528061713116913e+24,1416047227621.6611,471369776942.6467,0.0,165280617131.16925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86894444202.56651,1416047227621.6519,471369776942.64514,0.0,78429683034.18303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43510105.58049472
0.16,-1,-1,1,-32887.81635965379,0.0,-0.0003288781635965379,0.0,1.416047042211788e+24,4.7136971907274116e+23,0.0,1.6527946961305725e+24,1416047042211.7876,471369719072.74115,0.0,165279469613.05734,0.0,0.0,0.0,86977833279.91516,0.0,0.0,0.0,0.0,1416047042211.7783,471369719072.7398,0.0,78429683034.16284,0.0,0.0,0.0,-128046701.02071106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.7739497809503,28019730.250787757,5.52610866773562e-68,86951152546.5123,0.0,0.0,0.0,0.0,6345969.70009671,1829.4324171715334,8.083940599051814e-64,86887676839.3449,0.0,0.0,0.0,0.0,1416085399913.9514,471394716070.41956,62589821.10579324,78429683034.69037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1627571824192999.8,0.0,0.0,0.0,-162.75718241930008,0.0,0.0,0.0,-86977833279.91516,0.0,0.0,0.0,86893886285.06073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128046701.02071106,0.0,0.0,0.0,-44099868.923478544,-7.573064690121715e-18,-32887.81635965294,-7.573064690121713e-26,-0.00032887816359652934,1.416047042211788e+24,4.7136971907274116e+23,0.0,1.652794694503001e+24,1416047042211.7876,471369719072.74115,0.0,165279469450.30023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86893886285.06073,1416047042211.7783,471369719072.7398,0.0,78429683034.16284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44099868.923478544
