X
0.0
0.001
0.0021999999999999997
0.0036399999999999996
0.0053679999999999995
0.0074416
0.009929919999999998
0.012915903999999997
0.016499084799999997
0.020798901759999995
0.025958682111999993
0.03215041853439999
0.039580502241279986
0.048496602689535984
0.05919592322744318
0.07203510787293181
0.08744212944751817
0.1059305553370218
0.12811666640442615
0.15311666640442614
0.17349333312354093
0.18979466649883275
0.2028357331990662
0.21326858655925296
0.22161486924740237
0.22829189539792188
0.2336335163183375
0.23790681305467
0.24132545044373602
0.24406036035498882
0.24624828828399106
0.24799863062719285
0.24939890450175428
0.25
0.251
0.2522
0.25364
0.255368
0.2574416
0.25992992
0.262915904
0.26649908479999995
0.27079890175999993
0.2759586821119999
0.2821504185343999
0.2895805022412799
0.2984966026895359
0.30919592322744305
0.32203510787293166
0.337442129447518
0.3559305553370216
0.3781166664044259
0.40311666640442595
0.42349333312354076
0.4397946664988326
0.45283573319906606
0.46326858655925285
0.47161486924740226
0.47829189539792183
0.48363351631833745
0.48790681305467
0.491325450443736
0.4940603603549888
0.49624828828399103
0.49799863062719285
0.4993989045017543
0.5
