sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
0.18,-1,-1,1,-60451.42704876723,0.0,-0.0006045142704876722,0.0,1.7354114017674982e+24,1.41603452971976e+24,1.4567386076926182e+23,0.0,2211373278613.934,1416034529719.7598,145673860769.26178,0.0,1705160181289.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698440978.2063,1416034529719.757,145673860769.2615,0.0,-87485343653.59058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709705385441.8647,6216177.762834301,9031699.834697833,7.918630950052682e-64,0.0,0.0,0.0,0.0,1707947027734.7837,25515567.923551146,166146.84322363648,3.250383475687331e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9956,145682734079.84186,62589821.10579343,0.0,0.0,0.0,0.0,-1.9629778914403108e+16,0.0,0.0,0.0,-25013.53195685985,0.0,0.0,0.0,-1705160181289.319,0.0,0.0,0.0,1706536157268.7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87485343653.59058,0.0,0.0,0.0,-88861344646.5347,0.0,0.0,0.0,-1.262177448353619e-18,-60451.42704876517,-1.2621774483536189e-26,-0.0006045142704876516,1.7354113821377203e+24,1.41603452971976e+24,1.4567386076926182e+23,0.0,2211373253600.4033,1416034529719.7598,145673860769.26178,0.0,0.0,0.0,0.0,0.0,1706536157268.7297,0.0,0.0,0.0,593698440978.2063,1416034529719.757,145673860769.2615,0.0,0.0,0.0,0.0,0.0,-88861344646.5347,0.0,0.0,0.0
0.2,-1,-1,1,-60430.29260689039,0.0,-0.0006043029260689038,0.0,1.7343762310387206e+24,1.4160345004271205e+24,1.4567386083945338e+23,0.0,2210054197221.4233,1416034500427.12,145673860839.45334,0.0,1705125130747.5547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698440598.2404,1416034500427.118,145673860839.45306,0.0,-88769374124.37312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709737310747.5205,6178444.97370613,9027760.951181266,7.870560253596679e-64,0.0,0.0,0.0,0.0,1707914326897.138,25553299.903316878,166204.21840326602,3.2551905455410176e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9958,145682734079.842,62589821.10579343,0.0,0.0,0.0,0.0,-1.6420177466787594e+16,0.0,0.0,0.0,-20923.65052066052,0.0,0.0,0.0,-1705125130747.5547,0.0,0.0,0.0,1706483028620.2253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88769374124.37312,0.0,0.0,0.0,-90127292920.69427,0.0,0.0,0.0,-1.8932661725304287e-18,-60430.29260688827,-1.8932661725304283e-26,-0.0006043029260688826,1.734376214618543e+24,1.4160345004271205e+24,1.4567386083945338e+23,0.0,2210054176297.773,1416034500427.12,145673860839.45334,0.0,0.0,0.0,0.0,0.0,1706483028620.2253,0.0,0.0,0.0,593698440598.2404,1416034500427.118,145673860839.45306,0.0,0.0,0.0,0.0,0.0,-90127292920.69427,0.0,0.0,0.0
0.22,-1,-1,1,-60408.585805863324,0.0,-0.0006040858580586331,0.0,1.733313025835072e+24,1.4160344708098533e+24,1.4567386090995426e+23,0.0,2208699392490.6045,1416034470809.853,145673860909.95422,0.0,1705088583272.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698440198.7256,1416034470809.8503,145673860909.95386,0.0,-90087630980.1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709769523428.2258,6140598.071077602,9023786.634053195,7.822344210522079e-64,0.0,0.0,0.0,0.0,1707881302690.9827,25591145.99095579,166262.09449069574,3.260012150057197e-63,0.0,0.0,0.0,0.0,593698451725.887,1416085399913.995,145682734079.84167,62589821.105793424,0.0,0.0,0.0,0.0,-1.3487820195904908e+16,0.0,0.0,0.0,-17187.05151850183,0.0,0.0,0.0,-1705088583272.0264,0.0,0.0,0.0,1706429013531.4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90087630980.1466,0.0,0.0,0.0,-91428078426.58817,0.0,0.0,0.0,-1.262177448353619e-18,-60408.585805861265,-1.2621774483536189e-26,-0.0006040858580586125,1.7333130123472515e+24,1.4160344708098533e+24,1.4567386090995426e+23,0.0,2208699375303.5527,1416034470809.853,145673860909.95422,0.0,0.0,0.0,0.0,0.0,1706429013531.4172,0.0,0.0,0.0,593698440198.7256,1416034470809.8503,145673860909.95386,0.0,0.0,0.0,0.0,0.0,-91428078426.58817,0.0,0.0,0.0
0.24,-1,-1,1,-60386.27940457475,0.0,-0.0006038627940457474,0.0,1.732220451854041e+24,1.4160344408586702e+24,1.4567386098066748e+23,0.0,2207307164167.0493,1416034440858.67,145673860980.66745,0.0,1705050460526.8145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698439778.3196,1416034440858.6687,145673860980.66724,0.0,-91441736138.08655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709802029696.606,6102636.844683823,9019776.152210593,7.773982556171591e-64,0.0,0.0,0.0,0.0,1707847947918.9067,25629106.39669928,166320.44618996646,3.264848315701596e-63,0.0,0.0,0.0,0.0,593698451725.8873,1416085399913.996,145682734079.84167,62589821.10579345,0.0,0.0,0.0,0.0,-1.0821272172914164e+16,0.0,0.0,0.0,-13789.163825602736,0.0,0.0,0.0,-1705050460526.8145,0.0,0.0,0.0,1706374077870.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91441736138.08655,0.0,0.0,0.0,-92765367270.85957,0.0,0.0,0.0,-1.262177448353619e-18,-60386.27940457265,-1.2621774483536189e-26,-0.0006038627940457265,1.732220441032767e+24,1.4160344408586702e+24,1.4567386098066748e+23,0.0,2207307150377.8833,1416034440858.67,145673860980.66745,0.0,0.0,0.0,0.0,0.0,1706374077870.424,0.0,0.0,0.0,593698439778.3196,1416034440858.6687,145673860980.66724,0.0,0.0,0.0,0.0,0.0,-92765367270.85957,0.0,0.0,0.0
0.26,-1,-1,1,-60363.344206219204,0.0,-0.0006036334420621919,0.0,1.731097079001072e+24,1.4160344105638005e+24,1.4567386105148657e+23,0.0,2205875689931.9224,1416034410563.8,145673861051.48654,0.0,1705010678353.8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698439335.5576,1416034410563.7976,145673861051.48624,0.0,-92833427757.43839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709834836002.6187,6064561.057022596,9015728.748165045,7.725474991444633e-64,0.0,0.0,0.0,0.0,1707814255107.4934,25667181.35801519,166379.2455351648,3.26969907238427e-63,0.0,0.0,0.0,0.0,593698451725.8883,1416085399913.9958,145682734079.84216,62589821.10579339,0.0,0.0,0.0,0.0,-8409111660057823.0,0.0,0.0,0.0,-10715.433126112472,0.0,0.0,0.0,-1705010678353.8022,0.0,0.0,0.0,1706318185291.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92833427757.43839,0.0,0.0,0.0,-94140945410.92873,0.0,0.0,0.0,-1.262177448353619e-18,-60363.34420621708,-1.2621774483536189e-26,-0.0006036334420621707,1.7310970705919614e+24,1.4160344105638005e+24,1.4567386105148657e+23,0.0,2205875679216.4907,1416034410563.8,145673861051.48654,0.0,0.0,0.0,0.0,0.0,1706318185291.861,0.0,0.0,0.0,593698439335.5576,1416034410563.7976,145673861051.48624,0.0,0.0,0.0,0.0,0.0,-94140945410.92873,0.0,0.0,0.0
0.28,-1,-1,1,-60339.74886786706,0.0,-0.0006033974886786705,0.0,1.7299413720621017e+24,1.4160343799149566e+24,1.4567386112229334e+23,0.0,2204403013516.322,1416034379914.9563,145673861122.2933,0.0,1704969146192.9531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698438868.8394,1416034379914.953,145673861122.29312,0.0,-94264571545.47075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709867949043.2063,6026370.442464317,9011643.637266204,7.67682118169397e-64,0.0,0.0,0.0,0.0,1707780216495.677,25705371.14049876,166438.46146293057,3.2745644535699526e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.996,145682734079.84186,62589821.1057934,0.0,0.0,0.0,0.0,-6239809612438374.0,0.0,0.0,0.0,-7951.168366492759,0.0,0.0,0.0,-1704969146192.9531,0.0,0.0,0.0,1706261297036.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94264571545.47075,0.0,0.0,0.0,-95556730339.96231,0.0,0.0,0.0,-1.262177448353619e-18,-60339.74886786503,-1.2621774483536189e-26,-0.0006033974886786503,1.729941365822293e+24,1.4160343799149566e+24,1.4567386112229334e+23,0.0,2204403005565.1543,1416034379914.9563,145673861122.2933,0.0,0.0,0.0,0.0,0.0,1706261297036.277,0.0,0.0,0.0,593698438868.8394,1416034379914.953,145673861122.29312,0.0,0.0,0.0,0.0,0.0,-95556730339.96231,0.0,0.0,0.0
0.3,-1,-1,1,-60315.4617752829,0.0,-0.0006031546177528289,0.0,1.7287519303264556e+24,1.4160343488991026e+24,1.4567386119304029e+23,0.0,2202887350044.25,1416034348899.1023,145673861193.04025,0.0,1704925786040.9404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698438376.482,1416034348899.0999,145673861193.04004,0.0,-95736874373.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709901379795.466,5988061.986524698,9007519.497976117,7.6280172906144e-64,0.0,0.0,0.0,0.0,1707745819881.1663,25743678.758538403,166498.07910327674,3.2794448428891745e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.996,145682734079.8419,62589821.10579343,0.0,0.0,0.0,0.0,-2.881079026050243e+17,0.0,0.0,0.0,-367125.6951114661,0.0,0.0,0.0,-1704925786040.9404,0.0,0.0,0.0,1706203366949.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95736874373.1725,0.0,0.0,0.0,-97014822407.58769,0.0,0.0,0.0,-1.8932661725304287e-18,-60315.461775280986,-1.8932661725304283e-26,-0.0006031546177528098,1.7287516422185542e+24,1.4160343488991026e+24,1.4567386119304029e+23,0.0,2202886982918.556,1416034348899.1023,145673861193.04025,0.0,0.0,0.0,0.0,0.0,1706203366949.661,0.0,0.0,0.0,593698438376.482,1416034348899.0999,145673861193.04004,0.0,0.0,0.0,0.0,0.0,-97014822407.58769,0.0,0.0,0.0
0.32,-1,-1,1,-60290.442374458165,0.0,-0.0006029044237445816,0.0,1.727526463502225e+24,1.4160343175094085e+24,1.4567386126342029e+23,0.0,2201325781077.853,1416034317509.4082,145673861263.42026,0.0,1704880452211.9534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698437856.4536,1416034317509.405,145673861263.42,0.0,-97253108990.55537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709935127106.3855,5949641.096245363,9003356.548005264,7.579070211103685e-64,0.0,0.0,0.0,0.0,1707711065507.3677,25782098.805181738,166558.01901825526,3.2843395510521273e-63,0.0,0.0,0.0,0.0,593698451725.8887,1416085399913.996,145682734079.84213,62589821.105793424,0.0,0.0,0.0,0.0,-2.700171517964043e+17,0.0,0.0,0.0,-344073.29215531365,0.0,0.0,0.0,-1704880452211.9534,0.0,0.0,0.0,1706144360675.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97253108990.55537,0.0,0.0,0.0,-98517361527.50818,0.0,0.0,0.0,-1.8932661725304287e-18,-60290.4423744562,-1.8932661725304283e-26,-0.0006029044237445619,1.7275261934850733e+24,1.4160343175094085e+24,1.4567386126342029e+23,0.0,2201325437004.561,1416034317509.4082,145673861263.42026,0.0,0.0,0.0,0.0,0.0,1706144360675.616,0.0,0.0,0.0,593698437856.4536,1416034317509.405,145673861263.42,0.0,0.0,0.0,0.0,0.0,-98517361527.50818,0.0,0.0,0.0
0.34,-1,-1,1,-60264.65364213239,0.0,-0.0006026465364213238,0.0,1.7262633144950804e+24,1.4160342857313486e+24,1.4567386133335917e+23,0.0,2199716195040.5234,1416034285731.3484,145673861333.35913,0.0,1704833051363.5654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698437306.713,1416034285731.346,145673861333.3589,0.0,-98815293629.75766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709969202845.1138,5911104.383944763,8999153.364513552,7.529975632170039e-64,0.0,0.0,0.0,0.0,1707675940181.1982,25820634.66800669,166618.2585359822,3.289249009158016e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9956,145682734079.84198,62589821.10579338,0.0,0.0,0.0,0.0,-2.5261904928592035e+17,0.0,0.0,0.0,-321903.5063909208,0.0,0.0,0.0,-1704833051363.5654,0.0,0.0,0.0,1706084225546.2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98815293629.75766,0.0,0.0,0.0,-100066789715.94554,0.0,0.0,0.0,-1.8932661725304287e-18,-60264.65364213039,-1.8932661725304283e-26,-0.0006026465364213038,1.7262630618760293e+24,1.4160342857313486e+24,1.4567386133335917e+23,0.0,2199715873137.015,1416034285731.3484,145673861333.35913,0.0,0.0,0.0,0.0,0.0,1706084225546.2473,0.0,0.0,0.0,593698437306.713,1416034285731.346,145673861333.3589,0.0,0.0,0.0,0.0,0.0,-100066789715.94554,0.0,0.0,0.0
0.36,-1,-1,1,-60238.05321221787,0.0,-0.0006023805321221786,0.0,1.7249604081656437e+24,1.416034253552131e+24,1.4567386140268263e+23,0.0,2198055947655.6562,1416034253552.1306,145673861402.6826,0.0,1704783459881.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698436724.9595,1416034253552.1284,145673861402.6824,0.0,-100425948950.87105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710003614796.1597,5872451.46927179,8994909.047410447,7.480733074558893e-64,0.0,0.0,0.0,0.0,1707640434868.4924,25859286.72732584,166678.74855068853,3.2941732651322834e-63,0.0,0.0,0.0,0.0,593698451725.8883,1416085399913.9958,145682734079.84213,62589821.10579341,0.0,0.0,0.0,0.0,-2.3590320258542877e+17,0.0,0.0,0.0,-300603.09503876214,0.0,0.0,0.0,-1704783459881.5676,0.0,0.0,0.0,1706022910603.8076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100425948950.87105,0.0,0.0,0.0,-101665700276.20508,0.0,0.0,0.0,-6.310887241768095e-19,-60238.05321221592,-6.3108872417680944e-27,-0.0006023805321221592,1.7249601722624409e+24,1.416034253552131e+24,1.4567386140268263e+23,0.0,2198055647052.561,1416034253552.1306,145673861402.6826,0.0,0.0,0.0,0.0,0.0,1706022910603.8076,0.0,0.0,0.0,593698436724.9595,1416034253552.1284,145673861402.6824,0.0,0.0,0.0,0.0,0.0,-101665700276.20508,0.0,0.0,0.0
0.38,-1,-1,1,-60210.59517927558,0.0,-0.0006021059517927557,0.0,1.7236154960164443e+24,1.4160342209581912e+24,1.4567386147119417e+23,0.0,2196342173742.5693,1416034220958.191,145673861471.19412,0.0,1704731543489.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698436108.6489,1416034220958.189,145673861471.19397,0.0,-102087805855.27165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710038371041.0208,5833681.944154118,8990622.666445473,7.431342024215082e-64,0.0,0.0,0.0,0.0,1707604540185.4817,25898055.391172726,166739.43357164087,3.299112370380468e-63,0.0,0.0,0.0,0.0,593698451725.8878,1416085399913.9954,145682734079.84204,62589821.105793394,0.0,0.0,0.0,0.0,-2.198650612370185e+17,0.0,0.0,0.0,-280166.25961150514,0.0,0.0,0.0,-1704731543489.191,0.0,0.0,0.0,1705960361032.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102087805855.27165,0.0,0.0,0.0,-103316903564.3803,0.0,0.0,0.0,-1.262177448353619e-18,-60210.59517927372,-1.2621774483536189e-26,-0.0006021059517927371,1.7236152761513833e+24,1.4160342209581912e+24,1.4567386147119417e+23,0.0,2196341893576.31,1416034220958.191,145673861471.19412,0.0,0.0,0.0,0.0,0.0,1705960361032.0398,0.0,0.0,0.0,593698436108.6489,1416034220958.189,145673861471.19397,0.0,0.0,0.0,0.0,0.0,-103316903564.3803,0.0,0.0,0.0
0.4,-1,-1,1,-60182.22969396261,0.0,-0.000601822296939626,0.0,1.7222261363729838e+24,1.4160341879351272e+24,1.4567386153867567e+23,0.0,2194571761961.9368,1416034187935.1267,145673861538.67563,0.0,1704677156004.6345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698435454.9768,1416034187935.1228,145673861538.67545,0.0,-103803829497.67635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710073479967.4214,5794795.374594888,8986293.261028033,7.381801934639662e-64,0.0,0.0,0.0,0.0,1707568246386.786,25936941.093504556,166800.25072271464,3.3040663795524664e-63,0.0,0.0,0.0,0.0,593698451725.8881,1416085399913.9958,145682734079.84198,62589821.10579343,0.0,0.0,0.0,0.0,-2.0449941662438813e+17,0.0,0.0,0.0,-260586.36295389326,0.0,0.0,0.0,-1704677156004.6345,0.0,0.0,0.0,1705896517742.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103803829497.67635,0.0,0.0,0.0,-105023451822.12366,0.0,0.0,0.0,-1.8932661725304287e-18,-60182.22969396103,-1.8932661725304283e-26,-0.0006018222969396103,1.7222259318735674e+24,1.4160341879351272e+24,1.4567386153867567e+23,0.0,2194571501375.5742,1416034187935.1267,145673861538.67563,0.0,0.0,0.0,0.0,0.0,1705896517742.719,0.0,0.0,0.0,593698435454.9768,1416034187935.1228,145673861538.67545,0.0,0.0,0.0,0.0,0.0,-105023451822.12366,0.0,0.0,0.0
0.42,-1,-1,1,-60152.9024986484,0.0,-0.000601529024986484,0.0,1.7207896716375713e+24,1.4160341544676135e+24,1.4567386160488093e+23,0.0,2192741325831.157,1416034154467.6133,145673861604.8809,0.0,1704620137912.9194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698434760.834,1416034154467.6106,145673861604.8807,0.0,-105577246842.59839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710108950277.6238,5755791.303490095,8981919.840307476,7.33211223055593e-64,0.0,0.0,0.0,0.0,1707531543354.2268,25975944.29138418,166861.12857387454,3.3090353501759353e-63,0.0,0.0,0.0,0.0,593698451725.8873,1416085399913.9949,145682734079.84186,62589821.105793394,0.0,0.0,0.0,0.0,-1.8980037349458752e+17,0.0,0.0,0.0,-241855.89295391017,0.0,0.0,0.0,-1704620137912.9194,0.0,0.0,0.0,1705831316903.5237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105577246842.59839,0.0,0.0,0.0,-106788667689.09613,0.0,0.0,0.0,-1.8932661725304287e-18,-60152.902498646516,-1.8932661725304283e-26,-0.0006015290249864651,1.7207894818371962e+24,1.4160341544676135e+24,1.4567386160488093e+23,0.0,2192741083975.2622,1416034154467.6133,145673861604.8809,0.0,0.0,0.0,0.0,0.0,1705831316903.5237,0.0,0.0,0.0,593698434760.834,1416034154467.6106,145673861604.8807,0.0,0.0,0.0,0.0,0.0,-106788667689.09613,0.0,0.0,0.0
0.44,-1,-1,1,-60122.55439192893,0.0,-0.0006012255439192892,0.0,1.7193032020607243e+24,1.4160341205393365e+24,1.4567386166953406e+23,0.0,2190847170302.1775,1416034120539.3362,145673861669.53403,0.0,1704560314716.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698434022.7725,1416034120539.333,145673861669.53378,0.0,-107411578437.19095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710144790995.404,5716669.2547129,8977501.383609047,7.282272313201367e-64,0.0,0.0,0.0,0.0,1707494420587.0193,26015065.460897744,166921.98576962607,3.3140193421271344e-63,0.0,0.0,0.0,0.0,593698451725.8889,1416085399913.9966,145682734079.84216,62589821.10579341,0.0,0.0,0.0,0.0,-1.7576124193190493e+17,0.0,0.0,0.0,-223966.3248889303,0.0,0.0,0.0,-1704560314716.597,0.0,0.0,0.0,1705764689396.6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107411578437.19095,0.0,0.0,0.0,-108616177083.5898,0.0,0.0,0.0,-1.262177448353619e-18,-60122.554391927086,-1.2621774483536189e-26,-0.0006012255439192708,1.719303026299484e+24,1.4160341205393365e+24,1.4567386166953406e+23,0.0,2190846946335.8547,1416034120539.3362,145673861669.53403,0.0,0.0,0.0,0.0,0.0,1705764689396.6716,0.0,0.0,0.0,593698434022.7725,1416034120539.333,145673861669.53378,0.0,0.0,0.0,0.0,0.0,-108616177083.5898,0.0,0.0,0.0
0.46,-1,-1,1,-60091.12060830752,0.0,-0.0006009112060830751,0.0,1.7177635553570574e+24,1.416034086132858e+24,1.4567386173232108e+23,0.0,2188885253044.0984,1416034086132.8577,145673861732.32104,0.0,1704497495022.2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698433236.9446,1416034086132.8547,145673861732.32077,0.0,-109310675215.05136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710181011471.0125,5677428.738830335,8973036.841339335,7.232281567713873e-64,0.0,0.0,0.0,0.0,1707456867193.7073,26054305.09143606,166982.72941101194,3.319018416892288e-63,0.0,0.0,0.0,0.0,593698451725.8876,1416085399913.9958,145682734079.8418,62589821.10579341,0.0,0.0,0.0,0.0,-1.6237461005166557e+17,0.0,0.0,0.0,-206908.21405685178,0.0,0.0,0.0,-1704497495022.2053,0.0,0.0,0.0,1705696560194.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109310675215.05136,0.0,0.0,0.0,-110509947296.05803,0.0,0.0,0.0,-1.8932661725304287e-18,-60091.12060830564,-1.8932661725304283e-26,-0.0006009112060830563,1.717763392982448e+24,1.416034086132858e+24,1.4567386173232108e+23,0.0,2188885046135.885,1416034086132.8577,145673861732.32104,0.0,0.0,0.0,0.0,0.0,1705696560194.9985,0.0,0.0,0.0,593698433236.9446,1416034086132.8547,145673861732.32077,0.0,0.0,0.0,0.0,0.0,-110509947296.05803,0.0,0.0,0.0
0.48,-1,-1,1,-60058.5300959887,0.0,-0.000600585300959887,0.0,1.7161672513309512e+24,1.4160340512295318e+24,1.4567386179288861e+23,0.0,2186851139366.9153,1416034051229.5315,145673861792.88858,0.0,1704431468309.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593698432399.0647,1416034051229.5295,145673861792.8884,0.0,-111278761341.2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710217621383.4033,5638069.260910305,8968525.136513464,7.182139373196302e-64,0.0,0.0,0.0,0.0,1707418871887.0188,26093663.67788897,167043.25313811738,3.3240326365610945e-63,0.0,0.0,0.0,0.0,593698451725.8877,1416085399913.9954,145682734079.84183,62589821.105793394,0.0,0.0,0.0,0.0,-1.4963226368672944e+17,0.0,0.0,0.0,-190671.0934354452,0.0,0.0,0.0,-1704431468309.0762,0.0,0.0,0.0,1705626847639.7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111278761341.2244,0.0,0.0,0.0,-112474331343.03502,0.0,0.0,0.0,-1.262177448353619e-18,-60058.53009598668,-1.2621774483536189e-26,-0.0006005853009598667,1.7161671016986876e+24,1.4160340512295318e+24,1.4567386179288861e+23,0.0,2186850948695.8218,1416034051229.5315,145673861792.88858,0.0,0.0,0.0,0.0,0.0,1705626847639.7917,0.0,0.0,0.0,593698432399.0647,1416034051229.5295,145673861792.8884,0.0,0.0,0.0,0.0,0.0,-112474331343.03502,0.0,0.0,0.0
