sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-32887.97892294422,0.0,-0.0003288797892294422,0.0,0.0,1.4160484924481612e+24,4.713701707499272e+23,1.6528771421818923e+24,0.0,1416048492448.161,471370170749.92725,165287714218.18933,0.0,0.0,0.0,86973960992.52899,0.0,0.0,0.0,0.0,0.0,1416048492448.153,471370170749.92566,78429683034.28026,0.0,0.0,0.0,-115929808.62005933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.044641609018976e-70,5.531175846030455,28021596.63186233,86947158488.0813,0.0,0.0,0.0,0.0,8.084486165300593e-64,6346397.939868762,23.55932036701478,86891667867.73045,0.0,0.0,0.0,0.0,62589821.10579327,1416085399913.9521,471394716070.4188,78429683034.69037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3857103325128552.5,0.0,0.0,0.0,-385.71033251285553,0.0,0.0,0.0,-86973960992.52899,0.0,0.0,0.0,86897895325.39586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115929808.62005933,0.0,0.0,0.0,-39864527.1972499,-5.048709793414476e-18,-32887.97892294327,-5.0487097934144756e-26,-0.00032887978922943264,0.0,1.4160484924481612e+24,4.713701707499272e+23,1.65287713832479e+24,0.0,1416048492448.161,471370170749.92725,165287713832.4791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86897895325.39586,0.0,1416048492448.153,471370170749.92566,78429683034.28026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39864527.1972499
0.02,-1,-1,1,-32887.96033183064,0.0,-0.00032887960331830636,0.0,0.0,1.4160483155865262e+24,4.713701157857802e+23,1.6528678565725642e+24,0.0,1416048315586.526,471370115785.78015,165286785657.25653,0.0,0.0,0.0,86974398181.84138,0.0,0.0,0.0,0.0,0.0,1416048315586.5178,471370115785.7784,78429683034.26944,0.0,0.0,0.0,-117295558.85448205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.587299319274535e-70,5.9573286103260035,28021587.155744486,86947609052.04507,0.0,0.0,0.0,0.0,8.084485622642856e-64,6346397.513718987,25.400063100733874,86891217882.81514,0.0,0.0,0.0,0.0,62589821.10579325,1416085399913.9512,471394716070.41907,78429683034.69037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3489786776900289.0,0.0,0.0,0.0,-348.97867769002914,0.0,0.0,0.0,-86974398181.84138,0.0,0.0,0.0,86897442972.18265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117295558.85448205,0.0,0.0,0.0,-40340698.174406655,-5.048709793414476e-18,-32887.96033182978,-5.0487097934144756e-26,-0.0003288796033182978,0.0,1.4160483155865262e+24,4.713701157857802e+23,1.6528678530827771e+24,0.0,1416048315586.526,471370115785.78015,165286785308.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86897442972.18265,0.0,1416048315586.5178,471370115785.7784,78429683034.26944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40340698.174406655
0.04,-1,-1,1,-32887.94127896086,0.0,-0.00032887941278960856,0.0,0.0,1.416048137574829e+24,4.71370060430643e+23,1.6528582979907373e+24,0.0,1416048137574.8286,471370060430.643,165285829799.07382,0.0,0.0,0.0,86974848040.40175,0.0,0.0,0.0,0.0,0.0,1416048137574.8203,471370060430.6415,78429683034.25784,0.0,0.0,0.0,-118701275.58584215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.216751940903108e-70,6.451634228170105,28021577.227260195,86948072751.7619,0.0,0.0,0.0,0.0,8.084484993190208e-64,6346397.01941682,27.536133744996864,86890754716.15448,0.0,0.0,0.0,0.0,62589821.10579326,1416085399913.9517,471394716070.41876,78429683034.6903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2924498543143270.5,0.0,0.0,0.0,-292.44985431432724,0.0,0.0,0.0,-86974848040.40175,0.0,0.0,0.0,86896977438.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118701275.58584215,0.0,0.0,0.0,-40830966.574955,-7.573064690121715e-18,-32887.941278959916,-7.573064690121713e-26,-0.0003288794127895991,0.0,1.416048137574829e+24,4.71370060430643e+23,1.652858295066239e+24,0.0,1416048137574.8286,471370060430.643,165285829506.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86896977438.941,0.0,1416048137574.8203,471370060430.6415,78429683034.25784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40830966.574955
0.06,-1,-1,1,-32887.92174354862,0.0,-0.00032887921743548614,0.0,0.0,1.416047958392729e+24,4.71370004677578e+23,1.6528484542765907e+24,0.0,1416047958392.7285,471370004677.57806,165284845427.65918,0.0,0.0,0.0,86975311174.72847,0.0,0.0,0.0,0.0,0.0,1416047958392.7183,471370004677.5764,78429683034.24547,0.0,0.0,0.0,-120148781.31491488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.949112780304261e-70,7.0267440722378,28021566.78064156,86948550211.60266,0.0,0.0,0.0,0.0,8.084484260829344e-64,6346396.4443110125,30.022376457821984,86890277743.36543,0.0,0.0,0.0,0.0,62589821.105793275,1416085399913.9526,471394716070.41943,78429683034.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2786355671584604.5,0.0,0.0,0.0,-278.6355671584606,0.0,0.0,0.0,-86975311174.72847,0.0,0.0,0.0,86896498098.08083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120148781.31491488,0.0,0.0,0.0,-41335983.30283311,-7.573064690121715e-18,-32887.92174354785,-7.573064690121713e-26,-0.0003288792174354784,0.0,1.416047958392729e+24,4.71370004677578e+23,1.6528484514902334e+24,0.0,1416047958392.7285,471370004677.57806,165284845149.02344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86896498098.08083,0.0,1416047958392.7183,471370004677.5764,78429683034.24547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41335983.30283311
0.08,-1,-1,1,-32887.90170432481,0.0,-0.00032887901704324807,0.0,0.0,1.4160477780192215e+24,4.713699485194194e+23,1.6528383118480094e+24,0.0,1416047778019.2212,471369948519.41943,165283831184.80106,0.0,0.0,0.0,86975788161.25887,0.0,0.0,0.0,0.0,0.0,1416047778019.213,471369948519.41785,78429683034.23186,0.0,0.0,0.0,-121640010.68978214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.803660360368496e-70,7.697794498061449,28021555.73975,86949042027.01639,0.0,0.0,0.0,0.0,8.08448340628173e-64,6346395.773265291,32.92440654886828,86889786369.0627,0.0,0.0,0.0,0.0,62589821.10579326,1416085399913.9514,471394716070.41907,78429683034.6903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2396155029237268.5,0.0,0.0,0.0,-239.61550292372704,0.0,0.0,0.0,-86975788161.25887,0.0,0.0,0.0,86896004350.86897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121640010.68978214,0.0,0.0,0.0,-41856439.91539706,-7.573064690121715e-18,-32887.90170432389,-7.573064690121713e-26,-0.00032887901704323886,0.0,1.4160477780192215e+24,4.713699485194194e+23,1.652838309451854e+24,0.0,1416047778019.2212,471369948519.41943,165283830945.18552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86896004350.86897,0.0,1416047778019.213,471369948519.41785,78429683034.23186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41856439.91539706
0.1,-1,-1,1,-32887.881137881865,0.0,-0.0003288788113788186,0.0,0.0,1.416047596432584e+24,4.713698919487623e+23,1.6528278569595978e+24,0.0,1416047596432.5837,471369891948.7623,165282785695.9599,0.0,0.0,0.0,86976279681.09767,0.0,0.0,0.0,0.0,0.0,1416047596432.5747,471369891948.7609,78429683034.2171,0.0,0.0,0.0,-123177019.35497579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803486494863782e-69,8.482915593479628,28021544.01364302,86949548899.36923,0.0,0.0,0.0,0.0,8.084482406455547e-64,6346394.988149699,36.32081405401182,86889279892.0202,0.0,0.0,0.0,0.0,62589821.10579324,1416085399913.9517,471394716070.4192,78429683034.69032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2412207809388636.0,0.0,0.0,0.0,-241.22078093886375,0.0,0.0,0.0,-86976279681.09767,0.0,0.0,0.0,86895495492.57634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123177019.35497579,0.0,0.0,0.0,-42393072.05438182,-7.573064690121715e-18,-32887.88113788089,-7.573064690121713e-26,-0.00032887881137880887,0.0,1.416047596432584e+24,4.713698919487623e+23,1.6528278545473896e+24,0.0,1416047596432.5837,471369891948.7623,165282785454.73907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86895495492.57634,0.0,1416047596432.5747,471369891948.7609,78429683034.2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42393072.05438182
0.12,-1,-1,1,-32887.86002014024,0.0,-0.0003288786002014023,0.0,0.0,1.4160474136103502e+24,4.7136983495794766e+23,1.6528170743109048e+24,0.0,1416047413610.3499,471369834957.9477,165281707431.09058,0.0,0.0,0.0,86976786390.35619,0.0,0.0,0.0,0.0,0.0,1416047413610.3394,471369834957.94617,78429683034.20076,0.0,0.0,0.0,-124761993.46659377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197628149010141e-69,9.40384756604933,28021531.496045172,86950071506.37769,0.0,0.0,0.0,0.0,8.084481233660498e-64,6346394.067224172,40.30583527702225,86888757634.74539,0.0,0.0,0.0,0.0,62589821.10579328,1416085399913.9524,471394716070.4181,78429683034.69025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2178039426803587.5,0.0,0.0,0.0,-217.8039426803589,0.0,0.0,0.0,-86976786390.35619,0.0,0.0,0.0,86894970842.03778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124761993.46659377,0.0,0.0,0.0,-42946662.95212416,-7.573064690121715e-18,-32887.86002013932,-7.573064690121713e-26,-0.0003288786002013931,0.0,1.4160474136103502e+24,4.7136983495794766e+23,1.6528170721328627e+24,0.0,1416047413610.3499,471369834957.9477,165281707213.28638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86894970842.03778,0.0,1416047413610.3394,471369834957.94617,78429683034.20076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42946662.95212416
0.14,-1,-1,1,-32887.83832489527,0.0,-0.00032887838324895265,0.0,0.0,1.4160472295292532e+24,4.713697775390546e+23,1.652805948090385e+24,0.0,1416047229529.2527,471369777539.0546,165280594809.0386,0.0,0.0,0.0,86977309035.17099,0.0,0.0,0.0,0.0,0.0,1416047229529.243,471369777539.0529,78429683034.18292,0.0,0.0,0.0,-126397260.31542267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3355287811672754e-69,10.48668936646092,28021518.060202453,86950610617.23787,0.0,0.0,0.0,0.0,8.084479854654104e-64,6346392.98438998,44.99259525387339,86888218828.34885,0.0,0.0,0.0,0.0,62589821.105793275,1416085399913.953,471394716070.4197,78429683034.69041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1959566974937914.5,0.0,0.0,0.0,-195.95669749379158,0.0,0.0,0.0,-86977309035.17099,0.0,0.0,0.0,86894429626.50662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126397260.31542267,0.0,0.0,0.0,-43518047.607715,-5.048709793414476e-18,-32887.838324894336,-5.0487097934144756e-26,-0.00032887838324894333,0.0,1.4160472295292532e+24,4.713697775390546e+23,1.652805946130817e+24,0.0,1416047229529.2527,471369777539.0546,165280594613.08182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86894429626.50662,0.0,1416047229529.243,471369777539.0529,78429683034.18292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43518047.607715
0.16,-1,-1,1,-32887.816024395004,0.0,-0.00032887816024395,0.0,0.0,1.4160470441651855e+24,4.713697196838727e+23,1.6527944612995473e+24,0.0,1416047044165.185,471369719683.87274,165279446129.95483,0.0,0.0,0.0,86977848395.76704,0.0,0.0,0.0,0.0,0.0,1416047044165.1748,471369719683.87115,78429683034.16269,0.0,0.0,0.0,-128085299.97493584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4980458592294955e-69,11.762808099510758,28021503.55586653,86951167036.80856,0.0,0.0,0.0,0.0,8.084478229483264e-64,6346391.708280191,50.517047748932654,86887662668.36577,0.0,0.0,0.0,0.0,62589821.10579324,1416085399913.9514,471394716070.41956,78429683034.69037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1756237045228480.2,0.0,0.0,0.0,-175.62370452284813,0.0,0.0,0.0,-86977848395.76704,0.0,0.0,0.0,86893871037.46101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128085299.97493584,0.0,0.0,0.0,-44108117.2926358,-7.573064690121715e-18,-32887.816024394095,-7.573064690121713e-26,-0.0003288781602439409,0.0,1.4160470441651855e+24,4.713697196838727e+23,1.6527944595433107e+24,0.0,1416047044165.185,471369719683.87274,165279445954.33118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86893871037.46101,0.0,1416047044165.1748,471369719683.87115,78429683034.16269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44108117.2926358
