sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-39138.55144582859,0.0,-0.0003913855144582858,0.0,1.4160446678830233e+24,3.159682461465748e+23,0.0,1.4216471004094042e+24,1416044667883.023,315968246146.5747,0.0,710823550204.7019,0.0,0.0,0.0,398007847005.0633,0.0,0.0,0.0,0.0,1416044667883.0151,315968246146.57367,0.0,324283714405.6583,0.0,0.0,0.0,-11468011206.020266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.6287470427746,4928669.394183262,7.409100635295655e-68,398122479064.56775,0.0,0.0,0.0,0.0,6345821.846334456,315.8157251159065,8.083752299846816e-64,390458492618.9475,0.0,0.0,0.0,0.0,1416085399913.9653,315985327791.5731,62589821.1057933,324283715336.48706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856580004096.0314,0.0,0.0,0.0,0.4282900020480156,0.0,0.0,0.0,-398007847005.0633,0.0,0.0,0.0,390452189156.0468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11468011206.020266,0.0,0.0,0.0,-3912353356.575388,-5.048709793414476e-18,-39138.55144582745,-5.0487097934144756e-26,-0.00039138551445827444,1.4160446678830233e+24,3.159682461465748e+23,0.0,1.4216471004102616e+24,1416044667883.023,315968246146.5747,0.0,710823550205.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390452189156.0468,1416044667883.0151,315968246146.57367,0.0,324283714405.6583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3912353356.575388
0.02,-1,-1,1,-39136.98490869069,0.0,-0.0003913698490869069,0.0,1.4160445372400135e+24,3.15968220784197e+23,0.0,1.421451852972252e+24,1416044537240.0132,315968220784.1969,0.0,710725926486.1257,0.0,0.0,0.0,398050581720.27966,0.0,0.0,0.0,0.0,1416044537240.0054,315968220784.1958,0.0,324283714385.30695,0.0,0.0,0.0,-11608369619.461365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.5864820251168,4928506.873471667,7.548721302297735e-68,398166677259.70044,0.0,0.0,0.0,0.0,6345810.888676294,320.96343564085106,8.083738337779506e-64,390414048520.3987,0.0,0.0,0.0,0.0,1416085399913.966,315985327791.5731,62589821.10579332,324283715336.4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.199871612557024e+16,0.0,0.0,0.0,5999.358062785119,0.0,0.0,0.0,-398050581720.27966,0.0,0.0,0.0,390407573684.8753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11608369619.461365,0.0,0.0,0.0,-3965355584.6987534,-2.524354896707238e-18,-39136.984908689505,-2.5243548967072378e-26,-0.000391369849086895,1.4160445372400135e+24,3.15968220784197e+23,0.0,1.4214518649709673e+24,1416044537240.0132,315968220784.1969,0.0,710725932485.4835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390407573684.8753,1416044537240.0054,315968220784.1958,0.0,324283714385.30695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3965355584.6987534
0.04,-1,-1,1,-39135.39047636654,0.0,-0.00039135390476366535,0.0,1.416044405460125e+24,3.1596819520884104e+23,0.0,1.4212531093482608e+24,1416044405460.1248,315968195208.8409,0.0,710626554674.1302,0.0,0.0,0.0,398094011316.05304,0.0,0.0,0.0,0.0,1416044405460.117,315968195208.8399,0.0,324283714364.40234,0.0,0.0,0.0,-11751171006.326294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.9806412207588,4928341.626676975,7.69390233116975e-68,398211595807.59283,0.0,0.0,0.0,0.0,6345799.494596961,326.28526453565144,8.083723819675991e-64,390368877140.3437,0.0,0.0,0.0,0.0,1416085399913.9668,315985327791.57367,62589821.105793335,324283715336.48755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.825395251746477e+16,0.0,0.0,0.0,24126.97625873238,0.0,0.0,0.0,-398094011316.05304,0.0,0.0,0.0,390362227681.4323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11751171006.326294,0.0,0.0,0.0,-4019363244.729348,-2.524354896707238e-18,-39135.39047636535,-2.5243548967072378e-26,-0.0003913539047636535,1.416044405460125e+24,3.1596819520884104e+23,0.0,1.421253157602212e+24,1416044405460.1248,315968195208.8409,0.0,710626578801.1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390362227681.4323,1416044405460.117,315968195208.8399,0.0,324283714364.40234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4019363244.729348
0.06,-1,-1,1,-39133.76720295158,0.0,-0.00039133767202951576,0.0,1.4160442725142335e+24,3.159681694160626e+23,0.0,1.4210508058183555e+24,1416044272514.2332,315968169416.06244,0.0,710525402909.1776,0.0,0.0,0.0,398138174947.245,0.0,0.0,0.0,0.0,1416044272514.224,315968169416.06146,0.0,324283714342.92194,0.0,0.0,0.0,-11896486380.989853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.8415163299405,4928173.502765763,7.845029442481863e-68,398257274603.3976,0.0,0.0,0.0,0.0,6345787.633805001,331.7906831332845,8.083708706964203e-64,390322938214.222,0.0,0.0,0.0,0.0,1416085399913.9656,315985327791.57294,62589821.10579331,324283715336.4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0209686286240824e+16,0.0,0.0,0.0,15104.843143120408,0.0,0.0,0.0,-398138174947.245,0.0,0.0,0.0,390316110781.45874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11896486380.989853,0.0,0.0,0.0,-4074407110.3603325,-2.524354896707238e-18,-39133.76720295046,-2.5243548967072378e-26,-0.0003913376720295046,1.4160442725142335e+24,3.159681694160626e+23,0.0,1.4210508360280417e+24,1416044272514.2332,315968169416.06244,0.0,710525418014.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390316110781.45874,1416044272514.224,315968169416.06146,0.0,324283714342.92194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4074407110.3603325
0.08,-1,-1,1,-39132.114326071576,0.0,-0.0003913211432607157,0.0,1.4160441383759187e+24,3.1596814340047275e+23,0.0,1.4208448050011102e+24,1416044138375.9182,315968143400.4726,0.0,710422402500.5549,0.0,0.0,0.0,398183077913.1342,0.0,0.0,0.0,0.0,1416044138375.909,315968143400.47174,0.0,324283714320.8445,0.0,0.0,0.0,-12044389733.424438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.202612916654,4928002.470079369,8.002529268572305e-68,398303719717.5898,0.0,0.0,0.0,0.0,6345775.272795067,337.4902147695639,8.083692956980924e-64,390276225484.8519,0.0,0.0,0.0,0.0,1416085399913.9663,315985327791.5738,62589821.1057933,324283715336.4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.892542502815277e+16,0.0,0.0,0.0,9462.712514076382,0.0,0.0,0.0,-398183077913.1342,0.0,0.0,0.0,390269216624.7548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12044389733.424438,0.0,0.0,0.0,-4130518982.332522,-2.524354896707238e-18,-39132.11432607047,-2.5243548967072378e-26,-0.00039132114326070465,1.4160441383759187e+24,3.1596814340047275e+23,0.0,1.4208448239265352e+24,1416044138375.9182,315968143400.4726,0.0,710422411963.2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390269216624.7548,1416044138375.909,315968143400.47174,0.0,324283714320.8445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4130518982.332522
0.1,-1,-1,1,-39130.43094213569,0.0,-0.00039130430942135684,0.0,1.416044003015864e+24,3.159681171568263e+23,0.0,1.4206349965905923e+24,1416044003015.8638,315968117156.8262,0.0,710317498295.296,0.0,0.0,0.0,398228742439.4233,0.0,0.0,0.0,0.0,1416044003015.8552,315968117156.82526,0.0,324283714298.1428,0.0,0.0,0.0,-12194958442.27101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.1017726583591,4927828.435707834,8.166883649794182e-68,398350954182.4733,0.0,0.0,0.0,0.0,6345762.373725752,343.39523202851313,8.083676521542088e-64,390228715629.3178,0.0,0.0,0.0,0.0,1416085399913.9653,315985327791.57294,62589821.105793305,324283715336.48706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0920607764497402e+16,0.0,0.0,0.0,5460.3038822487,0.0,0.0,0.0,-398228742439.4233,0.0,0.0,0.0,390221521780.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12194958442.27101,0.0,0.0,0.0,-4187732322.5760427,-2.524354896707238e-18,-39130.430942134466,-2.5243548967072378e-26,-0.0003913043094213446,1.416044003015864e+24,3.159681171568263e+23,0.0,1.4206350075111998e+24,1416044003015.8638,315968117156.8262,0.0,710317503755.5997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390221521780.032,1416044003015.8552,315968117156.82526,0.0,324283714298.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4187732322.5760427
0.12,-1,-1,1,-39128.71611903399,0.0,-0.0003912871611903398,0.0,1.4160438664037882e+24,3.159680906796234e+23,0.0,1.4204212609665596e+24,1416043866403.7878,315968090679.6233,0.0,710210630483.2797,0.0,0.0,0.0,398275189604.2111,0.0,0.0,0.0,0.0,1416043866403.7808,315968090679.6224,0.0,324283714274.7934,0.0,0.0,0.0,-12348273395.725485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.5817972058267,4927651.309575964,8.338637580657176e-68,398398999919.3571,0.0,0.0,0.0,0.0,6345748.893795688,349.5182070370048,8.083659346148264e-64,390180386433.04553,0.0,0.0,0.0,0.0,1416085399913.9656,315985327791.5732,62589821.10579333,324283715336.4874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1101565757200124e+16,0.0,0.0,0.0,5550.782878600061,0.0,0.0,0.0,-398275189604.2111,0.0,0.0,0.0,390173003919.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12348273395.725485,0.0,0.0,0.0,-4246082160.029295,-5.048709793414476e-18,-39128.71611903265,-5.0487097934144756e-26,-0.0003912871611903265,1.4160438664037882e+24,3.159680906796234e+23,0.0,1.4204212720681247e+24,1416043866403.7878,315968090679.6233,0.0,710210636034.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390173003919.298,1416043866403.7808,315968090679.6224,0.0,324283714274.7934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4246082160.029295
0.14,-1,-1,1,-39126.96886063492,0.0,-0.0003912696886063492,0.0,1.416043728507773e+24,3.159680639632084e+23,0.0,1.4202034794814737e+24,1416043728507.7725,315968063963.20825,0.0,710101739740.7367,0.0,0.0,0.0,398322444724.96985,0.0,0.0,0.0,0.0,1416043728507.7646,315968063963.2072,0.0,324283714250.7671,0.0,0.0,0.0,-12504419235.000542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.6914887468823,4927470.985116714,8.51841246562166e-68,398447883128.09906,0.0,0.0,0.0,0.0,6345734.784203045,355.8728396532487,8.08364136865898e-64,390131211368.0402,0.0,0.0,0.0,0.0,1416085399913.9666,315985327791.57336,62589821.10579332,324283715336.4874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.128806162297726e+16,0.0,0.0,0.0,5644.030811488628,0.0,0.0,0.0,-398322444724.96985,0.0,0.0,0.0,390123636395.5493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12504419235.000542,0.0,0.0,0.0,-4305605261.549387,0.0,-39126.96886063389,0.0,-0.00039126968860633886,1.416043728507773e+24,3.159680639632084e+23,0.0,1.4202034907695352e+24,1416043728507.7725,315968063963.20825,0.0,710101745384.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390123636395.5493,1416043728507.7646,315968063963.2072,0.0,324283714250.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4305605261.549387
0.16,-1,-1,1,-39125.188136487086,0.0,-0.0003912518813648708,0.0,1.416043589294774e+24,3.159680370016409e+23,0.0,1.4199815235816585e+24,1416043589294.7737,315968037001.6408,0.0,709990761790.8291,0.0,0.0,0.0,398370532129.01483,0.0,0.0,0.0,0.0,1416043589294.767,315968037001.6399,0.0,324283714226.03314,0.0,0.0,0.0,-12663484564.218914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.4868169774796,4927287.357640027,8.706920985638604e-68,398497629059.7477,0.0,0.0,0.0,0.0,6345719.988978516,362.47429195682315,8.083622517806162e-64,390081164850.24963,0.0,0.0,0.0,0.0,1416085399913.9653,315985327791.5729,62589821.10579331,324283715336.48706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1480367847248914e+16,0.0,0.0,0.0,5740.183923624456,0.0,0.0,0.0,-398370532129.01483,0.0,0.0,0.0,390073393499.9356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12663484564.218914,0.0,0.0,0.0,-4366340194.955836,-5.048709793414476e-18,-39125.18813648604,-5.0487097934144756e-26,-0.0003912518813648603,1.416043589294774e+24,3.159680370016409e+23,0.0,1.4199815350620263e+24,1416043589294.7737,315968037001.6408,0.0,709990767531.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390073393499.9356,1416043589294.767,315968037001.6399,0.0,324283714226.03314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4366340194.955836
0.18,-1,-1,1,-39123.372865986814,0.0,-0.0003912337286598681,0.0,1.416043448730322e+24,3.159680097887303e+23,0.0,1.4197552584563564e+24,1416043448730.3215,315968009788.73016,0.0,709877629228.1781,0.0,0.0,0.0,398419477242.4897,0.0,0.0,0.0,0.0,1416043448730.3132,315968009788.7292,0.0,324283714200.5609,0.0,0.0,0.0,-12825562214.87336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0324641373962,4927100.316650831,8.904986781866768e-68,398548264108.2926,0.0,0.0,0.0,0.0,6345704.443440332,369.3394161553744,8.083602711225677e-64,390030220135.0262,0.0,0.0,0.0,0.0,1416085399913.9663,315985327791.5733,62589821.10579332,324283715336.48755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1678787505008284e+16,0.0,0.0,0.0,5839.39375250414,0.0,0.0,0.0,-398419477242.4897,0.0,0.0,0.0,390022248356.6974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12825562214.87336,0.0,0.0,0.0,-4428327489.687303,-5.048709793414476e-18,-39123.3728659857,-5.0487097934144756e-26,-0.00039123372865985695,1.416043448730322e+24,3.159680097887303e+23,0.0,1.419755270135143e+24,1416043448730.3215,315968009788.73016,0.0,709877635067.5713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390022248356.6974,1416043448730.3132,315968009788.7292,0.0,324283714200.5609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4428327489.687303
0.2,-1,-1,1,-39121.52191487023,0.0,-0.00039121521914870226,0.0,1.4160433067784162e+24,3.159679823180129e+23,0.0,1.419524542599942e+24,1416043306778.4158,315967982318.01276,0.0,709762271299.9708,0.0,0.0,0.0,398469306648.0223,0.0,0.0,0.0,0.0,1416043306778.408,315967982318.0118,0.0,324283714174.3143,0.0,0.0,0.0,-12990749522.365932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.4037311856978,4926909.745334965,9.11356874092331e-68,398599815871.1987,0.0,0.0,0.0,0.0,6345688.072288059,376.487049255058,8.083581853028878e-64,389978349255.5288,0.0,0.0,0.0,0.0,1416085399913.9658,315985327791.5732,62589821.10579333,324283715336.4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1883636216752234e+16,0.0,0.0,0.0,5941.818108376116,0.0,0.0,0.0,-398469306648.0223,0.0,0.0,0.0,389970172861.0612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12990749522.365932,0.0,0.0,0.0,-4491609793.586686,-2.524354896707238e-18,-39121.5219148691,-2.5243548967072378e-26,-0.000391215219148691,1.4160433067784162e+24,3.159679823180129e+23,0.0,1.4195245544835788e+24,1416043306778.4158,315967982318.01276,0.0,709762277241.7892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389970172861.0612,1416043306778.408,315967982318.0118,0.0,324283714174.3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4491609793.586686
0.22,-1,-1,1,-39119.634091318585,0.0,-0.0003911963409131858,0.0,1.416043163401457e+24,3.159679545827417e+23,0.0,1.4192892273259616e+24,1416043163401.4568,315967954582.7415,0.0,709644613662.9806,0.0,0.0,0.0,398520048142.37286,0.0,0.0,0.0,0.0,1416043163401.449,315967954582.7407,0.0,324283714147.25653,0.0,0.0,0.0,-13159148626.649387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.6889280326458,4926715.519980174,9.333791447840951e-68,398652313210.1842,0.0,0.0,0.0,0.0,6345670.787212365,383.93837459048336,8.083559830757214e-64,389925522960.8251,0.0,0.0,0.0,0.0,1416085399913.9663,315985327791.5733,62589821.10579332,324283715336.48737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2095251441948118e+16,0.0,0.0,0.0,6047.625720974058,0.0,0.0,0.0,-398520048142.37286,0.0,0.0,0.0,389917137616.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13159148626.649387,0.0,0.0,0.0,-4556232053.401119,-5.048709793414476e-18,-39119.63409131748,-5.0487097934144756e-26,-0.0003911963409131747,1.416043163401457e+24,3.159679545827417e+23,0.0,1.4192892394212128e+24,1416043163401.4568,315967954582.7415,0.0,709644619710.6062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389917137616.7505,1416043163401.449,315967954582.7407,0.0,324283714147.25653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4556232053.401119
