sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-25901.357167468737,0.0,-0.00025901357167468735,0.0,0.0,3.5321496876275634e+22,5.2135618493709795e+23,6.264478453034859e+23,0.0,35321496876.27563,521356184937.09784,1059957876203.3914,0.0,0.0,0.0,1067588990576.4869,0.0,0.0,0.0,0.0,0.0,35321496876.27788,521356184937.09644,247586153661.04694,0.0,0.0,0.0,-255217268034.1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-744943675184.3481,0.0,0.0,0.0,-1.2604543566703796,0.0,0.0,0.0,-1067588990576.4869,0.0,0.0,0.0,965207331270.2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255217268034.1416,0.0,0.0,0.0,-152835608729.18863,1.8017110740929053e-18,-25901.35716746745,1.801711074092905e-26,-0.0002590135716746745,0.0,3.5321496876275634e+22,5.2135618493709795e+23,6.264478453027413e+23,0.0,35321496876.27563,521356184937.09784,1059957876202.1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965207331270.2737,0.0,35321496876.27788,521356184937.09644,247586153661.04694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152835608729.18863,0.0,0.0,0.0,0.0,2.9629329238497523e-66,16404186.346252557,23258.099374445494,1072809208523.206,0.0,0.0,0.0,0.0,8.085731249746944e-64,6.505515249339345,6347376.711126194,966502911666.3982,0.0,0.0,0.0,0.0,23046523.40354009,35325146769.621506,521424166644.6992,247586572618.5209
0.029333333333333336,-1,-1,1,-25884.36033387286,0.0,-0.00025884360333872856,0.0,0.0,3.532148742068211e+22,5.213561535353833e+23,6.258208838817476e+23,0.0,35321487420.6821,521356153535.3832,1058897049349.2019,0.0,0.0,0.0,1067160847924.0443,0.0,0.0,0.0,0.0,0.0,35321487420.68417,521356153535.38184,247586148196.88983,0.0,0.0,0.0,-255849946771.73148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9375391616472816.0,0.0,0.0,0.0,15863.284167826176,0.0,0.0,0.0,-1067160847924.0443,0.0,0.0,0.0,965670830683.9686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255849946771.73148,0.0,0.0,0.0,-154359913668.37137,2.1172542324750947e-18,-25884.360333871624,2.1172542324750943e-26,-0.0002588436033387162,0.0,3.532148742068211e+22,5.213561535353833e+23,6.258208932571402e+23,0.0,35321487420.6821,521356153535.3832,1058897065212.4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965670830683.9686,0.0,35321487420.68417,521356153535.38184,247586148196.88983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154359913668.37137,0.0,0.0,0.0,0.0,3.05547793084501e-66,16413690.734485608,23984.553927432204,1072394037177.2855,0.0,0.0,0.0,0.0,8.084805799676975e-64,6.601056155569562,6346650.261659928,966979396580.2847,0.0,0.0,0.0,0.0,23046523.40354011,35325146769.621445,521424166644.69916,247586572618.52087
0.05866666666666667,-1,-1,1,-25867.20723792769,0.0,-0.0002586720723792769,0.0,0.0,3.5321477865801354e+22,5.2135612281527846e+23,6.251881557134266e+23,0.0,35321477865.801346,521356122815.2783,1057826465085.0278,0.0,0.0,0.0,1066726064118.6854,0.0,0.0,0.0,0.0,0.0,35321477865.803246,521356122815.27716,247586142661.7353,0.0,0.0,0.0,-256485741695.39163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2753371993458028e+16,0.0,0.0,0.0,38499.00041234493,0.0,0.0,0.0,-1066726064118.6854,0.0,0.0,0.0,966141172790.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256485741695.39163,0.0,0.0,0.0,-155900811868.59216,1.80170987038669e-18,-25867.207237926315,1.8017098703866896e-26,-0.0002586720723792631,0.0,3.5321477865801354e+22,5.2135612281527846e+23,6.251881784667983e+23,0.0,35321477865.801346,521356122815.2783,1057826503584.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966141172790.886,0.0,35321477865.803246,521356122815.27716,247586142661.7353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-155900811868.59216,0.0,0.0,0.0,0.0,3.147719465709256e-66,16423345.697903534,24708.62653063069,1071972288471.8717,0.0,0.0,0.0,0.0,8.083883384328295e-64,6.699590961812918,6345926.19412562,967462865531.943,0.0,0.0,0.0,0.0,23046523.403540097,35325146769.62129,521424166644.69916,247586572618.5202
0.08800000000000001,-1,-1,1,-25849.89529993827,0.0,-0.00025849895299938266,0.0,0.0,3.5321468210288538e+22,5.213560927277552e+23,6.245495840428465e+23,0.0,35321468210.28853,521356092727.75507,1056745993539.2701,0.0,0.0,0.0,1066284720287.6996,0.0,0.0,0.0,0.0,0.0,35321468210.29028,521356092727.75336,247586137054.992,0.0,0.0,0.0,-257124863803.42096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6827465361124728.0,0.0,0.0,0.0,11552.159909695387,0.0,0.0,0.0,-1066284720287.6996,0.0,0.0,0.0,966618233672.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257124863803.42096,0.0,0.0,0.0,-157458365635.92117,1.8017122777991205e-18,-25849.89529993692,1.80171227779912e-26,-0.00025849895299936916,0.0,3.5321468210288538e+22,5.213560927277552e+23,6.245495908703119e+23,0.0,35321468210.28853,521356092727.75507,1056746005091.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966618233672.36,0.0,35321468210.29028,521356092727.75336,247586137054.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157458365635.92117,0.0,0.0,0.0,0.0,3.2396790459089927e-66,16433149.278161563,25430.486083797794,1071544047866.2798,0.0,0.0,0.0,0.0,8.082963788526285e-64,6.801252376039939,6345204.339624702,967953195132.8368,0.0,0.0,0.0,0.0,23046523.403540105,35325146769.62139,521424166644.69946,247586572618.5205
0.11733333333333335,-1,-1,1,-25832.42271937885,0.0,-0.00025832422719378846,0.0,0.0,3.532145845263424e+22,5.213560632301127e+23,6.239050780497562e+23,0.0,35321458452.63423,521356063230.11255,1055655481042.8857,0.0,0.0,0.0,1065836871837.1835,0.0,0.0,0.0,0.0,0.0,35321458452.63584,521356063230.1109,247586131376.2999,0.0,0.0,0.0,-257767522170.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5819293261656997.0,0.0,0.0,0.0,9846.31964635849,0.0,0.0,0.0,-1065836871837.1835,0.0,0.0,0.0,967101919662.8944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257767522170.5974,0.0,0.0,0.0,-159032560149.98846,2.1172542324750947e-18,-25832.42271937748,2.1172542324750943e-26,-0.00025832422719377474,0.0,3.532145845263424e+22,5.213560632301127e+23,6.239050838690495e+23,0.0,35321458452.63423,521356063230.11255,1055655490889.2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967101919662.8944,0.0,35321458452.63584,521356063230.1109,247586131376.2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-159032560149.98846,0.0,0.0,0.0,0.0,3.3313712778225316e-66,16443100.10713077,26150.247236859963,1071109375057.9998,0.0,0.0,0.0,0.0,8.082046866207136e-64,6.906182868677825,6344484.583508041,968450291591.1465,0.0,0.0,0.0,0.0,23046523.403540105,35325146769.62133,521424166644.69934,247586572618.52032
0.14666666666666667,-1,-1,1,-25814.786743320794,0.0,-0.0002581478674332079,0.0,0.0,3.53214485912227e+22,5.213560342812066e+23,6.232545443554292e+23,0.0,35321448591.222694,521356034281.2065,1054554769597.8597,0.0,0.0,0.0,1065382564140.1123,0.0,0.0,0.0,0.0,0.0,35321448591.22417,521356034281.20514,247586125624.91452,0.0,0.0,0.0,-258413920167.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4979349101979155.0,0.0,0.0,0.0,8425.123238235712,0.0,0.0,0.0,-1065382564140.1123,0.0,0.0,0.0,967592147733.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258413920167.1661,0.0,0.0,0.0,-160623495334.93933,2.275026413519297e-18,-25814.786743319495,2.2750264135192967e-26,-0.0002581478674331949,0.0,3.53214485912227e+22,5.213560342812066e+23,6.232545493347791e+23,0.0,35321448591.222694,521356034281.2065,1054554778022.9841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967592147733.009,0.0,35321448591.22417,521356034281.20514,247586125624.91452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160623495334.93933,0.0,0.0,0.0,0.0,3.42281707088805e-66,16453197.049747199,26868.07411760991,1070668319593.3654,0.0,0.0,0.0,0.0,8.08113240827645e-64,7.01453378377912,6343766.761649033,968954072729.241,0.0,0.0,0.0,0.0,23046523.403540105,35325146769.621376,521424166644.699,247586572618.52008
0.17600000000000002,-1,-1,1,-25796.984605972666,0.0,-0.0002579698460597266,0.0,0.0,3.532143862430188e+22,5.213560058434457e+23,6.225978809756518e+23,0.0,35321438624.30187,521356005843.44556,1053443686645.5793,0.0,0.0,0.0,1064921825867.53,0.0,0.0,0.0,0.0,0.0,35321438624.3032,521356005843.444,247586119800.0473,0.0,0.0,0.0,-259064259021.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4276786257835079.0,0.0,0.0,0.0,7236.377797156572,0.0,0.0,0.0,-1064921825867.53,0.0,0.0,0.0,968088853853.6863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259064259021.9976,0.0,0.0,0.0,-162231279771.777,2.1172566398875252e-18,-25796.98460597129,2.1172566398875248e-26,-0.00025796984605971283,0.0,3.532143862430188e+22,5.213560058434457e+23,6.225978852524371e+23,0.0,35321438624.30187,521356005843.44556,1053443693881.9557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968088853853.6863,0.0,35321438624.3032,521356005843.444,247586119800.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162231279771.777,0.0,0.0,0.0,0.0,3.5140363065509524e-66,16463439.355136685,27584.12278477558,1070220914271.8024,0.0,0.0,0.0,0.0,8.0802202159198e-64,7.126466888829123,6343050.717990018,969464475444.3016,0.0,0.0,0.0,0.0,23046523.403540105,35325146769.621445,521424166644.69916,247586572618.5207
0.20533333333333337,-1,-1,1,-25779.013342607177,0.0,-0.00025779013342607177,0.0,0.0,3.5321428549989585e+22,5.2135597788199554e+23,6.219349785828551e+23,0.0,35321428549.98958,521355977881.9954,1052322047202.3812,0.0,0.0,0.0,1064454671503.8302,0.0,0.0,0.0,0.0,0.0,35321428549.99075,521355977881.99384,247586113900.79788,0.0,0.0,0.0,-259718738202.24786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686911060660411.0,0.0,0.0,0.0,6238.301315754652,0.0,0.0,0.0,-1064454671503.8302,0.0,0.0,0.0,968591989846.9325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259718738202.24786,0.0,0.0,0.0,-163856050307.04865,2.2750288209317276e-18,-25779.013342605824,2.2750288209317272e-26,-0.0002577901334260582,0.0,3.5321428549989585e+22,5.2135597788199554e+23,6.219349822697655e+23,0.0,35321428549.98958,521355977881.9954,1052322053440.6814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968591989846.9325,0.0,35321428549.99075,521355977881.99384,247586113900.79788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163856050307.04865,0.0,0.0,0.0,0.0,3.605049193487543e-66,16473826.598816218,28298.551866168855,1069767177669.1445,0.0,0.0,0.0,0.0,8.079310087050405e-64,7.2421550127286025,6342336.293904312,969981452725.7412,0.0,0.0,0.0,0.0,23046523.403540093,35325146769.62143,521424166644.69934,247586572618.52084
0.2346666666666667,-1,-1,1,-25760.869789043176,0.0,-0.0002576086978904317,0.0,0.0,3.5321418366272926e+22,5.2135595036449784e+23,6.21265720487926e+23,0.0,35321418366.27292,521355950364.49774,1051189653828.7727,0.0,0.0,0.0,1063981102162.1306,0.0,0.0,0.0,0.0,0.0,35321418366.27401,521355950364.4963,247586107926.16223,0.0,0.0,0.0,-260377556259.5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3189855253563852.5,0.0,0.0,0.0,5397.276445776224,0.0,0.0,0.0,-1063981102162.1306,0.0,0.0,0.0,969101522351.9421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260377556259.5203,0.0,0.0,0.0,-165497971052.05548,2.1172566398875252e-18,-25760.8697890419,2.1172566398875248e-26,-0.00025760869789041895,0.0,3.5321418366272926e+22,5.2135595036449784e+23,6.212657236777805e+23,0.0,35321418366.27292,521355950364.49774,1051189659226.0479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969101522351.9421,0.0,35321418366.27401,521355950364.4963,247586107926.16223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165497971052.05548,0.0,0.0,0.0,0.0,3.695876200187517e-66,16484358.663432816,29011.5220294561,1069307114970.6715,0.0,0.0,0.0,0.0,8.078401816983388e-64,7.361782934982697,6341623.328725396,970504972612.5498,0.0,0.0,0.0,0.0,23046523.4035401,35325146769.62141,521424166644.69934,247586572618.5205
