sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-48264.17352083572,0.0,-0.0004826417352083571,1.2846218814701038e+23,1.416034680115475e+24,0.0,1.0485115558166769e+24,128462188147.01036,1416034680115.4746,0.0,1467916178143.3474,0.0,0.0,0.0,897662079481.5903,0.0,0.0,0.0,0.0,128462188147.01015,1416034680115.4727,0.0,620928515389.854,0.0,0.0,0.0,-50674416728.09873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034754.555318608,385028.66263686644,4.904712173722452e-65,898186972755.151,0.0,0.0,0.0,0.0,114080.64940609531,5961377.343056109,7.594021971338471e-64,896538971862.5736,0.0,0.0,0.0,0.0,128470047219.35693,1416085399913.9968,62589821.105793394,620928521403.7231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9575833183.979351,0.0,0.0,0.0,0.01340616645757109,0.0,0.0,0.0,-897662079481.5903,0.0,0.0,0.0,896385332586.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50674416728.09873,0.0,0.0,0.0,-49397669832.5869,-48264.173520834134,-1.8932661725304287e-18,-0.0004826417352083412,-1.8932661725304283e-26,1.2846218814701038e+23,1.416034680115475e+24,0.0,1.048511555816685e+24,128462188147.01036,1416034680115.4746,0.0,1467916178143.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896385332586.0914,128462188147.01015,1416034680115.4727,0.0,620928515389.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49397669832.5869
0.02,-1,-1,1,0.0,-48256.748452248095,0.0,-0.0004825674845224809,1.2846218771721672e+23,1.416034667303071e+24,0.0,1.0481805351683876e+24,128462187717.21669,1416034667303.0708,0.0,1467452749235.7424,0.0,0.0,0.0,897677996054.3516,0.0,0.0,0.0,0.0,128462187717.21652,1416034667303.0674,0.0,620928515282.0768,0.0,0.0,0.0,-51153762100.68594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034849.587062,383680.4240044376,4.887537475455427e-65,898207888061.8087,0.0,0.0,0.0,0.0,113916.22249068873,5962725.573388021,7.595739441239513e-64,896518017218.7762,0.0,0.0,0.0,0.0,128470047219.35707,1416085399913.997,62589821.10579343,620928521403.7231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235815947746825.0,0.0,0.0,0.0,11530.142326845555,0.0,0.0,0.0,-897677996054.3516,0.0,0.0,0.0,896362953143.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51153762100.68594,0.0,0.0,0.0,-49838707659.250626,-48256.74845224633,-6.310887241768095e-19,-0.0004825674845224632,-6.3108872417680944e-27,1.2846218771721672e+23,1.416034667303071e+24,0.0,1.0481805434042043e+24,128462187717.21669,1416034667303.0708,0.0,1467452760765.8857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896362953143.0585,128462187717.21652,1416034667303.0674,0.0,620928515282.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49838707659.250626
0.04,-1,-1,1,0.0,-48249.15349953068,0.0,-0.0004824915349953067,1.2846218729898696e+23,1.4160346544887342e+24,0.0,1.0478419479365003e+24,128462187298.98692,1416034654488.734,0.0,1466978727111.1,0.0,0.0,0.0,897694109842.0255,0.0,0.0,0.0,0.0,128462187298.98666,1416034654488.731,0.0,620928515170.472,0.0,0.0,0.0,-51643897901.39869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034938.5525569348,382340.2216094635,4.8704652250800685e-65,898229113078.4922,0.0,0.0,0.0,0.0,113756.83332826885,5964065.767527935,7.59744666635096e-64,896496751269.1975,0.0,0.0,0.0,0.0,128470047219.35709,1416085399913.9968,62589821.10579342,620928521403.7234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1874936738831415.2,0.0,0.0,0.0,2624.9114343639812,0.0,0.0,0.0,-897694109842.0255,0.0,0.0,0.0,896340229188.6156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51643897901.39869,0.0,0.0,0.0,-50290014623.07718,-48249.153499529195,-1.8932661725304287e-18,-0.0004824915349952919,-1.8932661725304283e-26,1.2846218729898696e+23,1.4160346544887342e+24,0.0,1.0478419498114359e+24,128462187298.98692,1416034654488.734,0.0,1466978729736.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896340229188.6156,128462187298.98666,1416034654488.731,0.0,620928515170.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50290014623.07718
0.06,-1,-1,1,0.0,-48241.37877577466,0.0,-0.0004824137877577465,1.2846218689226632e+23,1.4160346416705842e+24,0.0,1.0474953434127751e+24,128462186892.2663,1416034641670.5837,0.0,1466493480777.8848,0.0,0.0,0.0,897710414551.909,0.0,0.0,0.0,0.0,128462186892.266,1416034641670.5806,0.0,620928515054.7676,0.0,0.0,0.0,-52145448828.792465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035021.5098408144,381007.93013403076,4.853493828563323e-65,898250648025.4451,0.0,0.0,0.0,0.0,113602.42345603519,5965398.05079309,7.599143806076101e-64,896475173748.3947,0.0,0.0,0.0,0.0,128470047219.35725,1416085399913.9976,62589821.1057934,620928521403.7239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114468611395153.0,0.0,0.0,0.0,1560.256055953214,0.0,0.0,0.0,-897710414551.909,0.0,0.0,0.0,896317158515.7979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52145448828.792465,0.0,0.0,0.0,-50752191232.42443,-48241.378775773155,-1.8932661725304287e-18,-0.0004824137877577315,-1.8932661725304283e-26,1.2846218689226632e+23,1.4160346416705842e+24,0.0,1.0474953445272437e+24,128462186892.2663,1416034641670.5837,0.0,1466493482338.1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896317158515.7979,128462186892.266,1416034641670.5806,0.0,620928515054.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50752191232.42443
0.08,-1,-1,1,0.0,-48233.4133667944,0.0,-0.0004823341336679439,1.2846218649698082e+23,1.4160346288456959e+24,0.0,1.047140237163067e+24,128462186496.98079,1416034628845.6956,0.0,1465996332028.2937,0.0,0.0,0.0,897726905596.204,0.0,0.0,0.0,0.0,128462186496.98056,1416034628845.6934,0.0,620928514934.6531,0.0,0.0,0.0,-52659088502.56398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035098.5136728515,379683.326494929,4.836620446642493e-65,898272495337.9525,0.0,0.0,0.0,0.0,113452.9303728847,5966722.6462653745,7.600831144341214e-64,896453282170.6385,0.0,0.0,0.0,0.0,128470047219.35721,1416085399913.998,62589821.105793424,620928521403.7238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497149027096665.0,0.0,0.0,0.0,2096.0086379353306,0.0,0.0,0.0,-897726905596.204,0.0,0.0,0.0,896293736441.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52659088502.56398,0.0,0.0,0.0,-51225917251.54444,-48233.41336679267,-6.310887241768095e-19,-0.0004823341336679266,-6.3108872417680944e-27,1.2846218649698082e+23,1.4160346288456959e+24,0.0,1.0471402386602165e+24,128462186496.98079,1416034628845.6956,0.0,1465996334124.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896293736441.1932,128462186496.98056,1416034628845.6934,0.0,620928514934.6531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51225917251.54444
0.1,-1,-1,1,0.0,-48225.245322368384,0.0,-0.00048225245322368375,1.2846218611303745e+23,1.4160346160109882e+24,0.0,1.0467760962010492e+24,128462186113.03743,1416034616010.9878,0.0,1465486534681.4688,0.0,0.0,0.0,897743577246.1382,0.0,0.0,0.0,0.0,128462186113.03723,1416034616010.985,0.0,620928514809.7898,0.0,0.0,0.0,-53185557374.45886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035169.6267424156,378366.1852438885,4.819842210065707e-65,898294657007.0868,0.0,0.0,0.0,0.0,113308.28510835647,5968039.779391749,7.602508968071525e-64,896431074494.1952,0.0,0.0,0.0,0.0,128470047219.35738,1416085399913.9983,62589821.10579344,620928521403.7241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090062670365151.0,0.0,0.0,0.0,4326.087738511211,0.0,0.0,0.0,-897743577246.1382,0.0,0.0,0.0,896269958525.2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53185557374.45886,0.0,0.0,0.0,-51711934327.529465,-48225.2453223666,-6.310887241768095e-19,-0.00048225245322366597,-6.3108872417680944e-27,1.2846218611303745e+23,1.4160346160109882e+24,0.0,1.0467760992911126e+24,128462186113.03743,1416034616010.9878,0.0,1465486539007.5574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896269958525.2965,128462186113.03723,1416034616010.985,0.0,620928514809.7898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51711934327.529465
0.12,-1,-1,1,0.0,-48216.86171825513,0.0,-0.00048216861718255126,1.2846218574038304e+23,1.4160346031635652e+24,0.0,1.0464023460811855e+24,128462185740.38301,1416034603163.565,0.0,1464963284513.6594,0.0,0.0,0.0,897760423631.9966,0.0,0.0,0.0,0.0,128462185740.38281,1416034603163.5623,0.0,620928514679.7963,0.0,0.0,0.0,-53725653798.13444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035234.895828165,377056.31487428537,4.803156682128668e-65,898317135486.6212,0.0,0.0,0.0,0.0,113168.43311132172,5969349.641677722,7.604177520937448e-64,896408548212.5642,0.0,0.0,0.0,0.0,128470047219.35736,1416085399913.9983,62589821.10579342,620928521403.7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2995763609255124.0,0.0,0.0,0.0,4194.069052957173,0.0,0.0,0.0,-897760423631.9966,0.0,0.0,0.0,896245819664.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53725653798.13444,0.0,0.0,0.0,-52211045636.94676,-48216.861718253436,-1.8932661725304287e-18,-0.00048216861718253435,-1.8932661725304283e-26,1.2846218574038304e+23,1.4160346031635652e+24,0.0,1.0464023490769494e+24,128462185740.38301,1416034603163.565,0.0,1464963288707.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896245819664.877,128462185740.38281,1416034603163.5623,0.0,620928514679.7963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52211045636.94676
0.14,-1,-1,1,0.0,-48208.24821351441,0.0,-0.000482082482135144,1.2846218537891185e+23,1.4160345903000284e+24,0.0,1.0460183464860499e+24,128462185378.91182,1416034590300.028,0.0,1464425685080.4695,0.0,0.0,0.0,897777437389.3169,0.0,0.0,0.0,0.0,128462185378.91159,1416034590300.0251,0.0,620928514544.2477,0.0,0.0,0.0,-54280266853.09639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035294.3869238603,375753.4887220907,4.786560978414241e-65,898339932681.4762,0.0,0.0,0.0,0.0,113033.30239859219,5970652.459785959,7.605837091380735e-64,896385701368.109,0.0,0.0,0.0,0.0,128470047219.35709,1416085399913.9976,62589821.1057934,620928521403.7229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902343714017438.0,0.0,0.0,0.0,4063.2811996244127,0.0,0.0,0.0,-897777437389.3169,0.0,0.0,0.0,896221315027.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54280266853.09639,0.0,0.0,0.0,-52724140427.7996,-48208.248213512736,-1.8932661725304287e-18,-0.0004820824821351273,-1.8932661725304283e-26,1.2846218537891185e+23,1.4160345903000284e+24,0.0,1.0460183493883936e+24,128462185378.91182,1416034590300.028,0.0,1464425689143.7507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896221315027.302,128462185378.91159,1416034590300.0251,0.0,620928514544.2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52724140427.7996
0.16,-1,-1,1,0.0,-48199.38905786478,0.0,-0.00048199389057864767,1.2846218502852199e+23,1.4160345774168225e+24,0.0,1.045623395235908e+24,128462185028.52196,1416034577416.822,0.0,1463872753330.271,0.0,0.0,0.0,897794610463.2799,0.0,0.0,0.0,0.0,128462185028.52177,1416034577416.8198,0.0,620928514402.6683,0.0,0.0,0.0,-54850371535.67643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035348.163502993,374457.4821771428,4.770052240853924e-65,898363050701.9459,0.0,0.0,0.0,0.0,112902.82283804362,5971948.458325353,7.607487965208235e-64,896362531796.2817,0.0,0.0,0.0,0.0,128470047219.35689,1416085399913.9963,62589821.10579343,620928521403.7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809727894544319.5,0.0,0.0,0.0,3933.619052362046,0.0,0.0,0.0,-897794610463.2799,0.0,0.0,0.0,896196439286.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54850371535.67643,0.0,0.0,0.0,-53252196425.72626,-48199.38905786323,-1.8932661725304287e-18,-0.0004819938905786322,-1.8932661725304283e-26,1.2846218502852199e+23,1.4160345774168225e+24,0.0,1.0456233980456352e+24,128462185028.52196,1416034577416.822,0.0,1463872757263.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896196439286.948,128462185028.52177,1416034577416.8198,0.0,620928514402.6683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53252196425.72626
0.18,-1,-1,1,0.0,-48190.26685341551,0.0,-0.000481902668534155,1.2846218468910166e+23,1.416034564510129e+24,0.0,1.0452167166971659e+24,128462184689.10164,1416034564510.1287,0.0,1463303403376.032,0.0,0.0,0.0,897811933738.4047,0.0,0.0,0.0,0.0,128462184689.1014,1416034564510.1252,0.0,620928514254.5217,0.0,0.0,0.0,-55437044616.89397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035396.2920375196,373168.064584832,4.753627534570662e-65,898386491658.7434,0.0,0.0,0.0,0.0,112776.92129596832,5973237.867949081,7.60913043590767e-64,896339037330.9517,0.0,0.0,0.0,0.0,128470047219.35782,1416085399913.998,62589821.10579343,620928521403.7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2717823904529671.5,0.0,0.0,0.0,3804.9534663415398,0.0,0.0,0.0,-897811933738.4047,0.0,0.0,0.0,896171186785.2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55437044616.89397,0.0,0.0,0.0,-53796293858.73795,-48190.2668534139,-1.8932661725304287e-18,-0.0004819026685341389,-1.8932661725304283e-26,1.2846218468910166e+23,1.416034564510129e+24,0.0,1.0452167194149903e+24,128462184689.10164,1416034564510.1287,0.0,1463303407180.9863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896171186785.2019,128462184689.1014,1416034564510.1252,0.0,620928514254.5217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53796293858.73795
0.2,-1,-1,1,0.0,-48180.862322087676,0.0,-0.00048180862322087667,1.2846218436052282e+23,1.4160345515758371e+24,0.0,1.0447974514135064e+24,128462184360.5228,1416034551575.837,0.0,1462716431978.909,0.0,0.0,0.0,897829396876.9708,0.0,0.0,0.0,0.0,128462184360.52266,1416034551575.834,0.0,620928514099.1942,0.0,0.0,0.0,-56041478997.25608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3035438.842385991,371884.99914434005,4.737283846594073e-65,898410257651.0594,0.0,0.0,0.0,0.0,112655.52128670635,5974520.925456591,7.61076480477607e-64,896315215816.3895,0.0,0.0,0.0,0.0,128470047219.35732,1416085399913.9973,62589821.10579342,620928521403.7238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626528996300975.5,0.0,0.0,0.0,3677.140594821365,0.0,0.0,0.0,-897829396876.9708,0.0,0.0,0.0,896145551495.6158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56041478997.25608,0.0,0.0,0.0,-54357629938.7606,-48180.86232208611,-1.262177448353619e-18,-0.000481808623220861,-1.2621774483536189e-26,1.2846218436052282e+23,1.4160345515758371e+24,0.0,1.0447974540400362e+24,128462184360.5228,1416034551575.837,0.0,1462716435656.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896145551495.6158,128462184360.52266,1416034551575.834,0.0,620928514099.1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54357629938.7606
