sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47674.24300353768,0.0,-0.00047674243003537677,0.0,1.4160345001264666e+24,8.611167302151633e+22,0.0,8.18581279505121e+23,1416034500126.4663,86111673021.51631,0.0,1473446303109.2178,0.0,0.0,0.0,1090963748129.2955,0.0,0.0,0.0,0.0,1416034500126.4636,86111673021.5161,0.0,687931160564.5228,0.0,0.0,0.0,-305448605584.6017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111318.01525925507,2450896.7376847444,1.4180905510923973e-65,1094145682091.2145,0.0,0.0,0.0,0.0,6235086.222438376,48.70034509214323,7.942684148694373e-64,1019582358717.1587,0.0,0.0,0.0,0.0,1416085399914.0046,86116047971.42531,62589821.105793454,687931561661.5854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157898141899.04266,0.0,0.0,0.0,0.2842166554182768,0.0,0.0,0.0,-1090963748129.2955,0.0,0.0,0.0,1018834216283.3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305448605584.6017,0.0,0.0,0.0,-233319073738.3368,-1.8932661725304287e-18,-47674.24300353594,-1.8932661725304283e-26,-0.0004767424300353593,1.4160345001264666e+24,8.611167302151633e+22,0.0,8.185812795052789e+23,1416034500126.4663,86111673021.51631,0.0,1473446303109.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018834216283.3157,1416034500126.4636,86111673021.5161,0.0,687931160564.5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-233319073738.3368
0.02,-1,-1,1,-47641.69579976179,0.0,-0.00047641695799761777,0.0,1.4160344828266736e+24,8.611166306124992e+22,0.0,8.174527187067709e+23,1416034482826.6733,86111663061.24991,0.0,1471414893672.1875,0.0,0.0,0.0,1090546656378.662,0.0,0.0,0.0,0.0,1416034482826.6694,86111663061.24965,0.0,687931154460.1625,0.0,0.0,0.0,-307062917166.6366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112125.35689873858,2452320.9183441564,1.4283752920323586e-65,1093745418332.7246,0.0,0.0,0.0,0.0,6234278.88625877,49.57740163647691,7.94165567455586e-64,1020025714228.995,0.0,0.0,0.0,0.0,1416085399914.0037,86116047971.42493,62589821.10579346,687931561661.5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-160185285835630.34,0.0,0.0,0.0,-288.33351450413465,0.0,0.0,0.0,-1090546656378.662,0.0,0.0,0.0,1019269595275.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307062917166.6366,0.0,0.0,0.0,-235785856351.68018,-1.262177448353619e-18,-47641.695799759946,-1.2621774483536189e-26,-0.00047641695799759934,1.4160344828266736e+24,8.611166306124992e+22,0.0,8.174527185465852e+23,1416034482826.6733,86111663061.24991,0.0,1471414893383.8533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019269595275.3711,1416034482826.6694,86111663061.24965,0.0,687931154460.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-235785856351.68018
0.04,-1,-1,1,-47608.8124924889,0.0,-0.00047608812492488896,0.0,1.4160344655060366e+24,8.61116529989563e+22,0.0,8.163125037020973e+23,1416034465506.0364,86111652998.95628,0.0,1469362506663.7754,0.0,0.0,0.0,1090125408530.6644,0.0,0.0,0.0,0.0,1416034465506.0337,86111652998.95605,0.0,687931148259.8387,0.0,0.0,0.0,-308694050126.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112931.93136522919,2453759.242158612,1.4386502594887248e-65,1093341173834.3121,0.0,0.0,0.0,0.0,6233472.317245519,50.486697888411534,7.940628177765731e-64,1020472956376.2294,0.0,0.0,0.0,0.0,1416085399914.0046,86116047971.42511,62589821.10579347,687931561661.5846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-474087633937597.25,0.0,0.0,0.0,-853.3577410876751,0.0,0.0,0.0,-1090125408530.6644,0.0,0.0,0.0,1019708780767.4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308694050126.73,0.0,0.0,0.0,-238277423216.888,-6.310887241768095e-19,-47608.8124924871,-6.3108872417680944e-27,-0.0004760881249248709,1.4160344655060366e+24,8.61116529989563e+22,0.0,8.16312503228009e+23,1416034465506.0364,86111652998.95628,0.0,1469362505810.4165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019708780767.4658,1416034465506.0337,86111652998.95605,0.0,687931148259.8387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238277423216.888
0.06,-1,-1,1,-47575.58529170137,0.0,-0.0004757558529170136,0.0,1.4160344481601943e+24,8.61116428320447e+22,0.0,8.151603639102478e+23,1416034448160.1938,86111642832.04468,0.0,1467288655038.446,0.0,0.0,0.0,1089699908828.493,0.0,0.0,0.0,0.0,1416034448160.192,86111642832.04439,0.0,687931141961.2314,0.0,0.0,0.0,-310342395751.27783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113737.85316920701,2455212.0342696905,1.4489169122224754e-65,1092932856918.7965,0.0,0.0,0.0,0.0,6232666.4008889645,51.43004173256058,7.939601512447921e-64,1020924171826.11,0.0,0.0,0.0,0.0,1416085399914.005,86116047971.42499,62589821.105793454,687931561661.5841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336450296490349.7,0.0,0.0,0.0,-605.6105336826295,0.0,0.0,0.0,-1089699908828.493,0.0,0.0,0.0,1020151857581.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310342395751.27783,0.0,0.0,0.0,-240794345110.33783,-1.262177448353619e-18,-47575.585291699645,-1.2621774483536189e-26,-0.0004757558529169964,1.4160344481601943e+24,8.61116428320447e+22,0.0,8.151603635737987e+23,1416034448160.1938,86111642832.04468,0.0,1467288654432.8376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020151857581.9415,1416034448160.192,86111642832.04439,0.0,687931141961.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-240794345110.33783
0.08,-1,-1,1,-47542.00601447197,0.0,-0.0004754200601447196,0.0,1.4160344307846783e+24,8.611163255781297e+22,0.0,8.139960162001514e+23,1416034430784.678,86111632557.81294,0.0,1465192829160.2727,0.0,0.0,0.0,1089270057159.0078,0.0,0.0,0.0,0.0,1416034430784.6758,86111632557.81268,0.0,687931135561.9204,0.0,0.0,0.0,-312008363560.6557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114543.24100811574,2456679.6344758756,1.459176762330623e-65,1092520371743.1215,0.0,0.0,0.0,0.0,6231861.018492388,52.409378065659034,7.938575527392699e-64,1021379451258.4498,0.0,0.0,0.0,0.0,1416085399914.0034,86116047971.42491,62589821.10579345,687931561661.5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616253613371195.0,0.0,0.0,0.0,-1109.2565040681511,0.0,0.0,0.0,-1089270057159.0078,0.0,0.0,0.0,1020598914459.7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312008363560.6557,0.0,0.0,0.0,-243337221970.66867,-6.310887241768095e-19,-47542.006014470135,-6.3108872417680944e-27,-0.0004754200601447013,1.4160344307846783e+24,8.611163255781297e+22,0.0,8.13996015583898e+23,1416034430784.678,86111632557.81294,0.0,1465192828051.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020598914459.7631,1416034430784.6758,86111632557.81268,0.0,687931135561.9204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243337221970.66867
0.1,-1,-1,1,-47508.06618931815,0.0,-0.0004750806618931815,0.0,1.4160344133749908e+24,8.61116221734367e+22,0.0,8.12819166024623e+23,1416034413374.9905,86111622173.43668,0.0,1463074498844.3215,0.0,0.0,0.0,1088835748539.4325,0.0,0.0,0.0,0.0,1416034413374.9878,86111622173.43637,0.0,687931129059.3904,0.0,0.0,0.0,-313692378754.5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115348.2144356643,2458162.3991593905,1.4694313328166087e-65,1092103617758.2665,0.0,0.0,0.0,0.0,6231056.0505029475,53.42680379689172,7.937550070299709e-64,1021838889924.4708,0.0,0.0,0.0,0.0,1416085399914.0044,86116047971.4251,62589821.10579343,687931561661.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24974591449523.965,0.0,0.0,0.0,-44.95426460914314,0.0,0.0,0.0,-1088835748539.4325,0.0,0.0,0.0,1021050044645.0627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313692378754.5014,0.0,0.0,0.0,-245906674905.08548,-1.262177448353619e-18,-47508.06618931631,-1.2621774483536189e-26,-0.00047508066189316307,1.4160344133749908e+24,8.61116221734367e+22,0.0,8.128191659996486e+23,1416034413374.9905,86111622173.43668,0.0,1463074498799.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021050044645.0627,1416034413374.9878,86111622173.43637,0.0,687931129059.3904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245906674905.08548
0.12,-1,-1,1,-47473.75688222134,0.0,-0.0004747375688222133,0.0,1.416034395926491e+24,8.611161167596333e+22,0.0,8.116295044872484e+23,1416034395926.4907,86111611675.9633,0.0,1460933108077.047,0.0,0.0,0.0,1088396873110.8406,0.0,0.0,0.0,0.0,1416034395926.4878,86111611675.963,0.0,687931122451.0004,0.0,0.0,0.0,-315394887484.79614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116152.89870213115,2459660.7011418003,1.479682219251448e-65,1091682489757.5127,0.0,0.0,0.0,0.0,6230251.371671194,54.48458131181432,7.936524981611835e-64,1022302587552.7626,0.0,0.0,0.0,0.0,1416085399914.0037,86116047971.42479,62589821.10579343,687931561661.5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24027544798122.51,0.0,0.0,0.0,-43.24958063662052,0.0,0.0,0.0,-1088396873110.8406,0.0,0.0,0.0,1021505345745.7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315394887484.79614,0.0,0.0,0.0,-248503360162.9259,-1.262177448353619e-18,-47473.75688221954,-1.2621774483536189e-26,-0.00047473756882219527,1.416034395926491e+24,8.611161167596333e+22,0.0,8.116295044632203e+23,1416034395926.4907,86111611675.9633,0.0,1460933108033.7966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021505345745.7218,1416034395926.4878,86111611675.963,0.0,687931122451.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248503360162.9259
0.14,-1,-1,1,-47439.0688146973,0.0,-0.0004743906881469729,0.0,1.4160343784344822e+24,8.61116010623039e+22,0.0,8.104267095004482e+23,1416034378434.4817,86111601062.30388,0.0,1458768077100.807,0.0,0.0,0.0,1087953315575.4432,0.0,0.0,0.0,0.0,1416034378434.4792,86111601062.3036,0.0,687931115734.0085,0.0,0.0,0.0,-317116354208.6458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116957.42056241426,2461174.93182685,1.4899310363730413e-65,1091256877285.9329,0.0,0.0,0.0,0.0,6229446.8552430775,55.58515682681491,7.935500099855326e-64,1022770648956.5448,0.0,0.0,0.0,0.0,1416085399914.0037,86116047971.42488,62589821.10579347,687931561661.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23016545482807.688,0.0,0.0,0.0,-41.42978186905384,0.0,0.0,0.0,-1087953315575.4432,0.0,0.0,0.0,1021964920373.0786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317116354208.6458,0.0,0.0,0.0,-251127959047.71112,-6.310887241768095e-19,-47439.068814695725,-6.3108872417680944e-27,-0.00047439068814695716,1.4160343784344822e+24,8.61116010623039e+22,0.0,8.104267094774314e+23,1416034378434.4817,86111601062.30388,0.0,1458768077059.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021964920373.0786,1416034378434.4792,86111601062.3036,0.0,687931115734.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-251127959047.71112
0.16,-1,-1,1,-47403.99226010365,0.0,-0.00047403992260103647,0.0,1.4160343608941535e+24,8.611159032922381e+22,0.0,8.092104437968493e+23,1416034360894.1533,86111590329.22379,0.0,1456578798834.3289,0.0,0.0,0.0,1087504955010.8542,0.0,0.0,0.0,0.0,1416034360894.151,86111590329.2235,0.0,687931108905.5426,0.0,0.0,0.0,-318857265082.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117761.91098358366,2462705.5017847903,1.5001794525784193e-65,1090826664489.8494,0.0,0.0,0.0,0.0,6228642.370252438,56.73117893489447,7.934475258190413e-64,1023243184151.9263,0.0,0.0,0.0,0.0,1416085399914.0037,86116047971.42511,62589821.105793454,687931561661.5839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21960451550160.848,0.0,0.0,0.0,-39.52881279028952,0.0,0.0,0.0,-1087504955010.8542,0.0,0.0,0.0,1022428876232.7329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318857265082.0698,0.0,0.0,0.0,-253781186343.47638,-1.262177448353619e-18,-47403.99226010193,-1.2621774483536189e-26,-0.00047403992260101923,1.4160343608941535e+24,8.611159032922381e+22,0.0,8.092104437748888e+23,1416034360894.1533,86111590329.22379,0.0,1456578798794.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022428876232.7329,1416034360894.151,86111590329.2235,0.0,687931108905.5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253781186343.47638
