sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-49620.0524841048,0.0,-0.0004962005248410479,1.1392627961719871e+24,1.4160515029254144e+24,1.3398604534937433e+23,0.0,1547002530271.1501,1416051502925.414,133986045349.3743,0.0,1550686965508.4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188878713.825,1416051502925.4238,133986045349.37405,0.0,-615873313951.1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210371918471.5417,0.0,0.0,0.0,1.6435614563524723,0.0,0.0,0.0,-1550686965508.4504,0.0,0.0,0.0,1056721224832.3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615873313951.1249,0.0,0.0,0.0,-121907573273.3839,0.0,0.0,0.0,-49620.05248410249,7.486128212432075e-18,-0.0004962005248410248,7.486128212432074e-26,1.1392627961731976e+24,1.4160515029254144e+24,1.3398604534937433e+23,0.0,1547002530272.7937,1416051502925.414,133986045349.3743,0.0,0.0,0.0,0.0,0.0,1056721224832.3531,0.0,0.0,0.0,612188878713.825,1416051502925.4238,133986045349.37405,0.0,0.0,0.0,0.0,0.0,-121907573273.3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584860301914.9104,47.86506205773193,10381818.067840142,6.096650208230104e-69,0.0,0.0,0.0,0.0,1057063978798.1007,7219656.162313845,380087.1000390198,9.196903647837402e-64,0.0,0.0,0.0,0.0,612189310298.117,1416085781024.6023,133994422435.70512,62589837.950572304
0.02,-1,-1,1,0.0,-49602.9297636997,0.0,-0.0004960292976369969,1.1384758185049211e+24,1.4160513257304e+24,1.3398604477859116e+23,0.0,1545933894969.1736,1416051325730.3997,133986044778.59113,0.0,1550847973389.8093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188876730.4469,1416051325730.4065,133986044778.59091,0.0,-617102955151.0844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.988050202101824e+16,0.0,0.0,0.0,108469.5639680922,0.0,0.0,0.0,-1550847973389.8093,0.0,0.0,0.0,1056119478302.2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617102955151.0844,0.0,0.0,0.0,-122374351593.9512,0.0,0.0,0.0,-49602.9297636974,7.486128212432075e-18,-0.0004960292976369739,7.486128212432074e-26,1.1384758983854215e+24,1.4160513257304e+24,1.3398604477859116e+23,0.0,1545934003438.735,1416051325730.3997,133986044778.59113,0.0,0.0,0.0,0.0,0.0,1056119478302.2407,0.0,0.0,0.0,612188876730.4469,1416051325730.4065,133986044778.59091,0.0,0.0,0.0,0.0,0.0,-122374351593.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585089592456.598,48.69645219659051,10349755.866265897,6.202550045057627e-69,0.0,0.0,0.0,0.0,1056463573479.3676,7219655.959086574,380358.59442386613,9.19690338897112e-64,0.0,0.0,0.0,0.0,612189310298.1147,1416085781024.6006,133994422435.70467,62589837.950572304
0.04,-1,-1,1,0.0,-49585.63521718843,0.0,-0.0004958563521718842,1.1376808962647864e+24,1.4160511468790468e+24,1.3398604420196164e+23,0.0,1544854471748.307,1416051146879.0464,133986044201.96161,0.0,1551009529598.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188874723.074,1416051146879.0513,133986044201.96132,0.0,-618343932573.6493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1335967577215827e+17,0.0,0.0,0.0,289720.65039463714,0.0,0.0,0.0,-1551009529598.882,0.0,0.0,0.0,1055512380253.1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618343932573.6493,0.0,0.0,0.0,-122846493507.30174,0.0,0.0,0.0,-49585.6352171861,8.117216936608884e-18,-0.0004958563521718609,8.117216936608883e-26,1.1376811096244614e+24,1.4160511468790468e+24,1.3398604420196164e+23,0.0,1544854761468.9565,1416051146879.0464,133986044201.96161,0.0,0.0,0.0,0.0,0.0,1055512380253.1847,0.0,0.0,0.0,612188874723.074,1416051146879.0513,133986044201.96132,0.0,0.0,0.0,0.0,0.0,-122846493507.30174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585320060725.8645,49.55730583804905,10317528.441485677,6.312203988630605e-69,0.0,0.0,0.0,0.0,1055857832049.2935,7219655.748657161,380632.28811054904,9.196903120928146e-64,0.0,0.0,0.0,0.0,612189310298.1158,1416085781024.602,133994422435.70485,62589837.95057233
0.06,-1,-1,1,0.0,-49568.16508064806,0.0,-0.0004956816508064805,1.1368781828913772e+24,1.4160509663290005e+24,1.339860436199566e+23,0.0,1543764468964.1213,1416050966329.0,133986043619.95657,0.0,1551171679382.6096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188872691.4327,1416050966329.0046,133986043619.95642,0.0,-619596083109.9226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5158450351292444e+16,0.0,0.0,0.0,47741.58502903581,0.0,0.0,0.0,-1551171679382.6096,0.0,0.0,0.0,1054899784361.4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619596083109.9226,0.0,0.0,0.0,-123324140347.15123,0.0,0.0,0.0,-49568.16508064565,7.486128212432075e-18,-0.0004956816508064565,7.486128212432074e-26,1.1368782180498265e+24,1.4160509663290005e+24,1.339860436199566e+23,0.0,1543764516705.705,1416050966329.0,133986043619.95657,0.0,0.0,0.0,0.0,0.0,1054899784361.4231,0.0,0.0,0.0,612188872691.4327,1416050966329.0046,133986043619.95642,0.0,0.0,0.0,0.0,0.0,-123324140347.15123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585551742912.41,50.44922348433651,10285130.91463425,6.425816066282515e-69,0.0,0.0,0.0,0.0,1055246608592.6808,7219655.530634395,380907.66714053176,9.196902843209737e-64,0.0,0.0,0.0,0.0,612189310298.1162,1416085781024.602,133994422435.70497,62589837.95057235
0.08,-1,-1,1,0.0,-49550.51392555396,0.0,-0.0004955051392555395,1.136066990447828e+24,1.4160507840374182e+24,1.3398604303156243e+23,0.0,1542662952468.6084,1416050784037.4177,133986043031.5624,0.0,1551334399602.2705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188870634.375,1416050784037.42,133986043031.56221,0.0,-620860317768.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5930285292975548e+16,0.0,0.0,0.0,48789.65805638954,0.0,0.0,0.0,-1551334399602.2705,0.0,0.0,0.0,1054281565292.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620860317768.0391,0.0,0.0,0.0,-123807434668.73022,0.0,0.0,0.0,-49550.51392555156,7.486128212432075e-18,-0.0004955051392555155,7.486128212432074e-26,1.1360670263781125e+24,1.4160507840374182e+24,1.3398604303156243e+23,0.0,1542663001258.2659,1416050784037.4177,133986043031.5624,0.0,0.0,0.0,0.0,0.0,1054281565292.621,0.0,0.0,0.0,612188870634.375,1416050784037.42,133986043031.56221,0.0,0.0,0.0,0.0,0.0,-123807434668.73022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585784666435.4954,51.373916791403374,10252559.122751288,6.543604557497078e-69,0.0,0.0,0.0,0.0,1054629778186.3859,7219655.304599848,381185.5770920644,9.196902555282316e-64,0.0,0.0,0.0,0.0,612189310298.1155,1416085781024.6016,133994422435.7048,62589837.950572304
0.1,-1,-1,1,0.0,-49532.67727962819,0.0,-0.0004953267727962818,1.1352472733030801e+24,1.4160505999585714e+24,1.3398604243691466e+23,0.0,1541549860299.451,1416050599958.571,133986042436.91463,0.0,1551497721866.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188868551.3911,1416050599958.5718,133986042436.91444,0.0,-622136730118.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.673539508867676e+16,0.0,0.0,0.0,49882.914937313646,0.0,0.0,0.0,-1551497721866.6855,0.0,0.0,0.0,1053657570725.8416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622136730118.6271,0.0,0.0,0.0,-124296529094.86766,0.0,0.0,0.0,-49532.67727962584,7.486128212432075e-18,-0.0004953267727962582,7.486128212432074e-26,1.1352473100384751e+24,1.4160505999585714e+24,1.3398604243691466e+23,0.0,1541549910182.366,1416050599958.571,133986042436.91463,0.0,0.0,0.0,0.0,0.0,1053657570725.8416,0.0,0.0,0.0,612188868551.3911,1416050599958.5718,133986042436.91444,0.0,0.0,0.0,0.0,0.0,-124296529094.86766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586018868090.6257,52.33323078206543,10219808.004706232,6.66580485807334e-69,0.0,0.0,0.0,0.0,1054007188950.7955,7219655.070102537,381465.80502846057,9.19690225657047e-64,0.0,0.0,0.0,0.0,612189310298.1157,1416085781024.6018,133994422435.70476,62589837.9505723
0.12,-1,-1,1,0.0,-49514.65014994824,0.0,-0.0004951465014994824,1.1344188019931258e+24,1.4160504140449906e+24,1.3398604183583176e+23,0.0,1540424880867.9602,1416050414044.9902,133986041835.83173,0.0,1551661664103.4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188866441.7596,1416050414044.99,133986041835.83148,0.0,-623425649677.2769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7576000974945384e+16,0.0,0.0,0.0,51024.37188419886,0.0,0.0,0.0,-1551661664103.4778,0.0,0.0,0.0,1053027647462.3119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623425649677.2769,0.0,0.0,0.0,-124791582011.73805,0.0,0.0,0.0,-49514.65014994585,7.486128212432075e-18,-0.0004951465014994584,7.486128212432074e-26,1.1344188395691283e+24,1.4160504140449906e+24,1.3398604183583176e+23,0.0,1540424931892.334,1416050414044.9902,133986041835.83173,0.0,0.0,0.0,0.0,0.0,1053027647462.3119,0.0,0.0,0.0,612188866441.7596,1416050414044.99,133986041835.83148,0.0,0.0,0.0,0.0,0.0,-124791582011.73805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586254384089.1511,53.32915005675241,10186872.474525323,6.792670272277255e-69,0.0,0.0,0.0,0.0,1053378688144.5062,7219654.826657299,381748.42465209175,9.196901946455008e-64,0.0,0.0,0.0,0.0,612189310298.1156,1416085781024.6018,133994422435.70477,62589837.95057233
0.14,-1,-1,1,0.0,-49496.42731797477,0.0,-0.0004949642731797476,1.1335813366848962e+24,1.41605022624708e+24,1.339860412281245e+23,0.0,1539287688505.3213,1416050226247.0798,133986041228.12447,0.0,1551826245045.5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188864304.7281,1416050226247.0786,133986041228.1243,0.0,-624727420844.9398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84545844183307e+16,0.0,0.0,0.0,52217.39847519994,0.0,0.0,0.0,-1551826245045.5322,0.0,0.0,0.0,1052391635430.2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624727420844.9398,0.0,0.0,0.0,-125292759012.22578,0.0,0.0,0.0,-49496.427317972375,8.117216936608884e-18,-0.0004949642731797237,8.117216936608883e-26,1.1335813751394803e+24,1.41605022624708e+24,1.339860412281245e+23,0.0,1539287740722.7192,1416050226247.0798,133986041228.12447,0.0,0.0,0.0,0.0,0.0,1052391635430.2168,0.0,0.0,0.0,612188864304.7281,1416050226247.0786,133986041228.1243,0.0,0.0,0.0,0.0,0.0,-125292759012.22578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586491252276.793,54.36381433539219,10153747.21521331,6.924473947700628e-69,0.0,0.0,0.0,0.0,1052744116173.2136,7219654.573741143,382033.51268736966,9.196901624268231e-64,0.0,0.0,0.0,0.0,612189310298.1167,1416085781024.6028,133994422435.70506,62589837.950572334
0.16,-1,-1,1,0.0,-49478.0033246635,0.0,-0.0004947800332466349,1.1327346264921034e+24,1.416050036512979e+24,1.3398604061359449e+23,0.0,1538137942533.577,1416050036512.9788,133986040613.59447,0.0,1551991484282.6492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612188862139.5082,1416050036512.9758,133986040613.59427,0.0,-626042403888.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9373890120055896e+16,0.0,0.0,0.0,53465.72173427604,0.0,0.0,0.0,-1551991484282.6492,0.0,0.0,0.0,1051749367239.8757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626042403888.579,0.0,0.0,0.0,-125800233380.08533,0.0,0.0,0.0,-49478.00332466108,7.486128212432075e-18,-0.0004947800332466107,7.486128212432074e-26,1.1327346658659939e+24,1.416050036512979e+24,1.3398604061359449e+23,0.0,1538137995999.2993,1416050036512.9788,133986040613.59447,0.0,0.0,0.0,0.0,0.0,1051749367239.8757,0.0,0.0,0.0,612188862139.5082,1416050036512.9758,133986040613.59427,0.0,0.0,0.0,0.0,0.0,-125800233380.08533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586729512241.047,55.43953461548366,10120426.659128714,7.061510853092731e-69,0.0,0.0,0.0,0.0,1052103306146.0134,7219654.31078917,382321.1490703943,9.19690128928914e-64,0.0,0.0,0.0,0.0,612189310298.1154,1416085781024.6018,133994422435.7047,62589837.95057231
