sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-41209.52917263906,0.0,-0.0004120952917263905,0.0,1.4160242634840125e+24,0.0,7.875695564597205e+23,1.4413663621945932e+23,1416024263484.0122,0.0,1011935603149.0743,144136636219.4593,0.0,0.0,547057323961.10156,0.0,0.0,0.0,0.0,0.0,1416024263484.0098,0.0,596130279401.4739,144136636219.459,0.0,0.0,-131252000213.5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268088728965.4999,0.0,0.0,0.0,0.34446294605731964,0.0,0.0,0.0,-547057323961.10156,0.0,0.0,0.0,2974126386249.5874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131252000213.5014,0.0,0.0,0.0,-2558321062501.64,0.0,7.728102050644887e-18,-41209.529172636976,7.728102050644886e-26,-0.0004120952917263697,1.4160242634840125e+24,0.0,7.875695564599887e+23,1.4413663621945932e+23,1416024263484.0122,0.0,1011935603149.4188,144136636219.4593,0.0,0.0,0.0,0.0,0.0,0.0,2974126386249.5874,0.0,1416024263484.0098,0.0,596130279401.4739,144136636219.459,0.0,0.0,0.0,0.0,0.0,0.0,-2558321062501.64,0.0,0.0,0.0,0.0,0.0,588692.1029903174,7.499230381403545e-65,548998405720.5511,7068735.277699403,0.0,0.0,0.0,0.0,47915164.790897444,6.103826567005569e-63,2991723106651.6875,164.9064924396913,0.0,0.0,0.0,0.0,1416085781024.5981,62589837.9505723,596133109348.7787,144143877151.7473
0.02,-1,-1,1,-41199.259286824265,0.0,-0.00041199259286824253,0.0,1.4160242588192713e+24,0.0,7.870706984933485e+23,1.4413661972048996e+23,1416024258819.271,0.0,1011294628478.3981,144136619720.48993,0.0,0.0,546738521241.3831,0.0,0.0,0.0,0.0,0.0,1416024258819.2698,0.0,596130275044.3666,144136619720.48965,0.0,0.0,-131574167807.35143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60486728948573.07,0.0,0.0,0.0,-77.7184364721179,0.0,0.0,0.0,-546738521241.3831,0.0,0.0,0.0,2974715916540.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131574167807.35143,0.0,0.0,0.0,-2559551563184.6216,0.0,8.990279498998506e-18,-41199.25928682235,8.990279498998505e-26,-0.00041199259286822345,1.4160242588192713e+24,0.0,7.870706984328617e+23,1.4413661972048996e+23,1416024258819.271,0.0,1011294628400.6794,144136619720.48993,0.0,0.0,0.0,0.0,0.0,0.0,2974715916540.935,0.0,1416024258819.2698,0.0,596130275044.3666,144136619720.48965,0.0,0.0,0.0,0.0,0.0,0.0,-2559551563184.6216,0.0,0.0,0.0,0.0,0.0,588699.0211149092,7.499318512329289e-65,548684381996.15564,7073055.827414461,0.0,0.0,0.0,0.0,47915061.022006676,6.103813347366901e-63,2992321123756.635,167.32220387191984,0.0,0.0,0.0,0.0,1416085781024.598,62589837.9505723,596133109348.7788,144143877151.74704
0.04,-1,-1,1,-41188.89269595607,0.0,-0.0004118889269595606,0.0,1.416024254119472e+24,0.0,7.865671431342334e+23,1.4413660305978863e+23,1416024254119.4717,0.0,1010647618202.4604,144136603059.7886,0.0,0.0,546416929398.0369,0.0,0.0,0.0,0.0,0.0,1416024254119.469,0.0,596130270648.9963,144136603059.7883,0.0,0.0,-131899581844.57253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213188752534512.3,0.0,0.0,0.0,-273.9228390827775,0.0,0.0,0.0,-546416929398.0369,0.0,0.0,0.0,2975308387455.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131899581844.57253,0.0,0.0,0.0,-2560791040175.8755,0.0,7.097013326468078e-18,-41188.89269595415,7.097013326468076e-26,-0.00041188892695954147,1.416024254119472e+24,0.0,7.865671429210443e+23,1.4413660305978863e+23,1416024254119.4717,0.0,1010647617928.5371,144136603059.7886,0.0,0.0,0.0,0.0,0.0,0.0,2975308387455.413,0.0,1416024254119.469,0.0,596130270648.9963,144136603059.7883,0.0,0.0,0.0,0.0,0.0,0.0,-2560791040175.8755,0.0,0.0,0.0,0.0,0.0,588705.9871955398,7.499407254127449e-65,548367617308.9492,7077414.049866637,0.0,0.0,0.0,0.0,47914956.53379619,6.103800036097373e-63,2992922143398.4824,169.8197740718332,0.0,0.0,0.0,0.0,1416085781024.5967,62589837.95057227,596133109348.7776,144143877151.7469
0.06,-1,-1,1,-41178.426986046994,0.0,-0.0004117842698604699,0.0,1.4160242493837307e+24,0.0,7.860587729558704e+23,1.441365862333342e+23,1416024249383.7305,0.0,1009994421441.812,144136586233.33417,0.0,0.0,546092479564.8632,0.0,0.0,0.0,0.0,0.0,1416024249383.7292,0.0,596130266214.4069,144136586233.33377,0.0,0.0,-132228324337.45883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16033484323748.664,0.0,0.0,0.0,-20.601169124245644,0.0,0.0,0.0,-546092479564.8632,0.0,0.0,0.0,2975903876951.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132228324337.45883,0.0,0.0,0.0,-2562039721745.0386,0.0,7.728102050644887e-18,-41178.426986045,7.728102050644886e-26,-0.00041178426986044996,1.4160242493837307e+24,0.0,7.860587729398368e+23,1.441365862333342e+23,1416024249383.7305,0.0,1009994421421.2107,144136586233.33417,0.0,0.0,0.0,0.0,0.0,0.0,2975903876951.841,0.0,1416024249383.7292,0.0,596130266214.4069,144136586233.33377,0.0,0.0,0.0,0.0,0.0,0.0,-2562039721745.0386,0.0,0.0,0.0,0.0,0.0,588713.0024831289,7.499496622719578e-65,548048044009.6607,7081810.873946885,0.0,0.0,0.0,0.0,47914851.307502314,6.103786630808749e-63,2993526245110.0396,172.40350366863169,0.0,0.0,0.0,0.0,1416085781024.5981,62589837.95057231,596133109348.7784,144143877151.74713
0.08,-1,-1,1,-41167.85963378991,0.0,-0.000411678596337899,0.0,1.4160242446111096e+24,0.0,7.855454655848599e+23,1.4413656923693552e+23,1416024244611.1094,0.0,1009334880960.8173,144136569236.9355,0.0,0.0,545765099987.9457,0.0,0.0,0.0,0.0,0.0,1416024244611.107,0.0,596130261739.5894,144136569236.93503,0.0,0.0,-132560480766.71799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15954251014181.668,0.0,0.0,0.0,-20.499363504350185,0.0,0.0,0.0,-545765099987.9457,0.0,0.0,0.0,2976502466286.6406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132560480766.71799,0.0,0.0,0.0,-2563297847085.911,0.0,8.359190774821697e-18,-41167.85963378799,8.359190774821695e-26,-0.0004116785963378799,1.4160242446111096e+24,0.0,7.85545465568906e+23,1.4413656923693552e+23,1416024244611.1094,0.0,1009334880940.3181,144136569236.9355,0.0,0.0,0.0,0.0,0.0,0.0,2976502466286.6406,0.0,1416024244611.107,0.0,596130261739.5894,144136569236.93503,0.0,0.0,0.0,0.0,0.0,0.0,-2563297847085.911,0.0,0.0,0.0,0.0,0.0,588720.0682986157,7.499586634926689e-65,547725591613.1187,7086247.267104735,0.0,0.0,0.0,0.0,47914745.32331198,6.103773128977893e-63,2994133511796.5083,175.07800097162914,0.0,0.0,0.0,0.0,1416085781024.5974,62589837.95057227,596133109348.7778,144143877151.7469
0.1,-1,-1,1,-41157.188016187014,0.0,-0.0004115718801618701,0.0,1.4160242398006507e+24,0.0,7.850270935400197e+23,1.4413655206622242e+23,1416024239800.6504,0.0,1008668832960.9313,144136552066.22238,0.0,0.0,545434715812.29474,0.0,0.0,0.0,0.0,0.0,1416024239800.6482,0.0,596130257223.5066,144136552066.222,0.0,0.0,-132896140074.87106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15859484284084.504,0.0,0.0,0.0,-20.377599239349365,0.0,0.0,0.0,-545434715812.29474,0.0,0.0,0.0,2977104240311.8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132896140074.87106,0.0,0.0,0.0,-2564565664594.771,0.0,8.359190774821697e-18,-41157.18801618515,8.359190774821695e-26,-0.00041157188016185145,1.4160242398006507e+24,0.0,7.850270935241602e+23,1.4413655206622242e+23,1416024239800.6504,0.0,1008668832940.5536,144136552066.22238,0.0,0.0,0.0,0.0,0.0,0.0,2977104240311.8184,0.0,1416024239800.6482,0.0,596130257223.5066,144136552066.222,0.0,0.0,0.0,0.0,0.0,0.0,-2564565664594.771,0.0,0.0,0.0,0.0,0.0,588727.1860012432,7.499677308066146e-65,547400186584.73,7090724.238264355,0.0,0.0,0.0,0.0,47914638.56083663,6.103759528007177e-63,2994744030021.708,177.84821188017136,0.0,0.0,0.0,0.0,1416085781024.5986,62589837.950572304,596133109348.7792,144143877151.74716
0.12,-1,-1,1,-41146.40939559194,0.0,-0.00041146409395591933,0.0,1.416024234951343e+24,0.0,7.845035238405621e+23,1.4413653471663172e+23,1416024234951.3425,0.0,1007996106577.2543,144136534716.63168,0.0,0.0,545101248912.6958,0.0,0.0,0.0,0.0,0.0,1416024234951.3413,0.0,596130252665.0667,144136534716.6313,0.0,0.0,-133235395000.50877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15715249226973.441,0.0,0.0,0.0,-20.192273907363415,0.0,0.0,0.0,-545101248912.6958,0.0,0.0,0.0,2977709287645.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133235395000.50877,0.0,0.0,0.0,-2565843433753.301,0.0,7.728102050644887e-18,-41146.40939558993,7.728102050644886e-26,-0.0004114640939558992,1.416024234951343e+24,0.0,7.845035238248463e+23,1.4413653471663172e+23,1416024234951.3425,0.0,1007996106557.0613,144136534716.63168,0.0,0.0,0.0,0.0,0.0,0.0,2977709287645.2964,0.0,1416024234951.3413,0.0,596130252665.0667,144136534716.6313,0.0,0.0,0.0,0.0,0.0,0.0,-2565843433753.301,0.0,0.0,0.0,0.0,0.0,588734.3570123309,7.499768660253994e-65,547071752176.163,7095242.840125702,0.0,0.0,0.0,0.0,47914530.99875735,6.103745825179199e-63,2995357890191.544,180.71945026164352,0.0,0.0,0.0,0.0,1416085781024.5984,62589837.95057231,596133109348.7783,144143877151.74716
0.14,-1,-1,1,-41135.5209140672,0.0,-0.000411355209140672,0.0,1.4160242300621366e+24,0.0,7.839746176626009e+23,1.4413651718339832e+23,1416024230062.1362,0.0,1007316523437.1819,144136517183.3983,0.0,0.0,544764617695.4342,0.0,0.0,0.0,0.0,0.0,1416024230062.135,0.0,596130248063.1371,144136517183.3979,0.0,0.0,-133578342321.38878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15565971631764.412,0.0,0.0,0.0,-20.000469498336315,0.0,0.0,0.0,-544764617695.4342,0.0,0.0,0.0,2978317700898.2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133578342321.38878,0.0,0.0,0.0,-2567131425544.193,0.0,8.359190774821697e-18,-41135.52091406524,8.359190774821695e-26,-0.0004113552091406523,1.4160242300621366e+24,0.0,7.839746176470345e+23,1.4413651718339832e+23,1416024230062.1362,0.0,1007316523417.1808,144136517183.3983,0.0,0.0,0.0,0.0,0.0,0.0,2978317700898.2373,0.0,1416024230062.135,0.0,596130248063.1371,144136517183.3979,0.0,0.0,0.0,0.0,0.0,0.0,-2567131425544.193,0.0,0.0,0.0,0.0,0.0,588741.5828158015,7.499860710409492e-65,546740208230.52405,7099804.171942911,0.0,0.0,0.0,0.0,47914422.61481584,6.103732017656088e-63,2995975186784.534,183.6974332821147,0.0,0.0,0.0,0.0,1416085781024.5974,62589837.95057228,596133109348.7784,144143877151.747
0.16,-1,-1,1,-41124.51958529145,0.0,-0.0004112451958529144,0.0,1.4160242251319343e+24,0.0,7.834402299460364e+23,1.4413649946154267e+23,1416024225131.9338,0.0,1006629897155.2976,144136499461.54263,0.0,0.0,544424736893.9301,0.0,0.0,0.0,0.0,0.0,1416024225131.9329,0.0,596130243416.5277,144136499461.5422,0.0,0.0,-133925083155.16058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15387475135143.355,0.0,0.0,0.0,-19.771122187376022,0.0,0.0,0.0,-544424736893.9301,0.0,0.0,0.0,2978929576898.9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133925083155.16058,0.0,0.0,0.0,-2568429923179.902,0.0,8.359190774821697e-18,-41124.51958528951,8.359190774821695e-26,-0.00041124519585289507,1.4160242251319343e+24,0.0,7.834402299306495e+23,1.4413649946154267e+23,1416024225131.9338,0.0,1006629897135.5271,144136499461.54263,0.0,0.0,0.0,0.0,0.0,0.0,2978929576898.9014,0.0,1416024225131.9329,0.0,596130243416.5277,144136499461.5422,0.0,0.0,0.0,0.0,0.0,0.0,-2568429923179.902,0.0,0.0,0.0,0.0,0.0,588748.8649633243,7.499953478317271e-65,546405470982.28766,7104409.382418874,0.0,0.0,0.0,0.0,47914313.38573776,6.103718102470127e-63,2996596018580.8887,186.78832098423274,0.0,0.0,0.0,0.0,1416085781024.5981,62589837.950572304,596133109348.7784,144143877151.747
