sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-49361.95907555602,0.0,-0.0004936195907555601,0.0,1.4160305370003945e+24,0.0,9.543607951843292e+23,1.0120756914523116e+23,1416030537000.394,0.0,1563693048886.5032,101207569145.23114,0.0,0.0,1044351712580.0732,0.0,0.0,0.0,0.0,0.0,1416030537000.3926,0.0,664048532322.3109,101207569145.23087,0.0,0.0,-144707196015.88223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152084552095.1191,0.0,0.0,0.0,0.2491862177848816,0.0,0.0,0.0,-1044351712580.0732,0.0,0.0,0.0,1728249378423.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144707196015.88223,0.0,0.0,0.0,-828604861859.1322,0.0,5.587007212870709e-18,-49361.95907555354,5.587007212870708e-26,-0.0004936195907555354,1.4160305370003945e+24,0.0,9.543607951844813e+23,1.0120756914523116e+23,1416030537000.394,0.0,1563693048886.7524,101207569145.23114,0.0,0.0,0.0,0.0,0.0,0.0,1728249378423.571,0.0,1416030537000.3926,0.0,664048532322.3109,101207569145.23087,0.0,0.0,0.0,0.0,0.0,0.0,-828604861859.1322,0.0,0.0,0.0,0.0,0.0,568872.6188006221,7.246772378934667e-65,1045838614974.1882,21193481.397687405,0.0,0.0,0.0,0.0,28887305.299284417,3.6799084709688306e-63,1741615901684.3528,115.17982396000511,0.0,0.0,0.0,0.0,1416085781024.6052,62589837.95057232,664049196641.2549,101212722102.04668
0.02,-1,-1,1,-49345.67696939079,0.0,-0.0004934567696939079,0.0,1.416030532687863e+24,0.0,9.537405630917174e+23,1.01207557072591e+23,1416030532687.8625,0.0,1562676816223.9639,101207557072.59099,0.0,0.0,1043879934644.6879,0.0,0.0,0.0,0.0,0.0,1416030532687.8606,0.0,664048530043.6722,101207557072.5907,0.0,0.0,-145251648464.3968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-237634393961832.1,0.0,0.0,0.0,-389.357203155756,0.0,0.0,0.0,-1043879934644.6879,0.0,0.0,0.0,1728360351386.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145251648464.3968,0.0,0.0,0.0,-829732065595.6948,0.0,5.587007212870709e-18,-49345.67696938842,5.587007212870708e-26,-0.0004934567696938841,1.416030532687863e+24,0.0,9.537405628540841e+23,1.01207557072591e+23,1416030532687.8625,0.0,1562676815834.6084,101207557072.59099,0.0,0.0,0.0,0.0,0.0,0.0,1728360351386.628,0.0,1416030532687.8606,0.0,664048530043.6722,101207557072.5907,0.0,0.0,0.0,0.0,0.0,0.0,-829732065595.6948,0.0,0.0,0.0,0.0,0.0,568985.9904450658,7.248216606466249e-65,1045372499786.6403,21206882.2515596,0.0,0.0,0.0,0.0,28886738.458905157,3.6798362595922465e-63,1741745097839.404,117.03790564778014,0.0,0.0,0.0,0.0,1416085781024.6067,62589837.95057236,664049196641.256,101212722102.0467
0.04,-1,-1,1,-49329.19972533619,0.0,-0.0004932919972533618,0.0,1.416030528326357e+24,0.0,9.531128976813627e+23,1.0120754487499789e+23,1416030528326.3567,0.0,1561648404281.488,101207544874.99786,0.0,0.0,1043403774012.1735,0.0,0.0,0.0,0.0,0.0,1416030528326.354,0.0,664048527731.6115,101207544874.9976,0.0,0.0,-145803897462.29764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-589668062512523.0,0.0,0.0,0.0,-966.1543675661087,0.0,0.0,0.0,-1043403774012.1735,0.0,0.0,0.0,1728471815796.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145803897462.29764,0.0,0.0,0.0,-830871940212.9307,0.0,6.218095937047518e-18,-49329.19972533352,6.218095937047517e-26,-0.0004932919972533351,1.416030528326357e+24,0.0,9.53112897091695e+23,1.0120754487499789e+23,1416030528326.3567,0.0,1561648403315.3342,101207544874.99786,0.0,0.0,0.0,0.0,0.0,0.0,1728471815796.6519,0.0,1416030528326.354,0.0,664048527731.6115,101207544874.9976,0.0,0.0,0.0,0.0,0.0,0.0,-830871940212.9307,0.0,0.0,0.0,0.0,0.0,569100.20307163,7.249671547201357e-65,1044902083058.4672,21220406.547672573,0.0,0.0,0.0,0.0,28886167.41374747,3.6797635125554866e-63,1741874990286.5928,118.96469031728675,0.0,0.0,0.0,0.0,1416085781024.6064,62589837.950572334,664049196641.2566,101212722102.04683
0.06,-1,-1,1,-49312.52184111433,0.0,-0.0004931252184111432,0.0,1.4160305239144814e+24,0.0,9.524775890369039e+23,1.0120753254915074e+23,1416030523914.481,0.0,1560607469117.0823,101207532549.15071,0.0,0.0,1042923115460.9563,0.0,0.0,0.0,0.0,0.0,1416030523914.4797,0.0,664048525385.112,101207532549.15031,0.0,0.0,-146364171728.98697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65660883417802.23,0.0,0.0,0.0,-107.58349201083183,0.0,0.0,0.0,-1042923115460.9563,0.0,0.0,0.0,1728583785454.5566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146364171728.98697,0.0,0.0,0.0,-832024841830.1696,0.0,6.218095937047518e-18,-49312.52184111179,6.218095937047517e-26,-0.0004931252184111178,1.4160305239144814e+24,0.0,9.524775889712431e+23,1.0120753254915074e+23,1416030523914.481,0.0,1560607469009.4988,101207532549.15071,0.0,0.0,0.0,0.0,0.0,0.0,1728583785454.5566,0.0,1416030523914.4797,0.0,664048525385.112,101207532549.15031,0.0,0.0,0.0,0.0,0.0,0.0,-832024841830.1696,0.0,0.0,0.0,0.0,0.0,569215.2797022779,7.251137494414748e-65,1044427251950.038,21234057.51634884,0.0,0.0,0.0,0.0,28885592.048704915,3.67969021519482e-63,1742005598583.8755,120.96411274691474,0.0,0.0,0.0,0.0,1416085781024.6057,62589837.95057232,664049196641.2549,101212722102.04651
0.08,-1,-1,1,-49295.63753546939,0.0,-0.0004929563753546938,0.0,1.4160305194507718e+24,0.0,9.518344173425944e+23,1.0120752009160395e+23,1416030519450.7715,0.0,1559553650568.8904,101207520091.60393,0.0,0.0,1042437838688.5039,0.0,0.0,0.0,0.0,0.0,1416030519450.7693,0.0,664048523003.1101,101207520091.6036,0.0,0.0,-146932711122.72293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63914867088365.13,0.0,0.0,0.0,-104.72269386053085,0.0,0.0,0.0,-1042437838688.5039,0.0,0.0,0.0,1728696274690.7622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146932711122.72293,0.0,0.0,0.0,-833191147229.7036,0.0,6.218095937047518e-18,-49295.63753546681,6.218095937047517e-26,-0.000492956375354668,1.4160305194507718e+24,0.0,9.518344172786798e+23,1.0120752009160395e+23,1416030519450.7715,0.0,1559553650464.1682,101207520091.60393,0.0,0.0,0.0,0.0,0.0,0.0,1728696274690.7622,0.0,1416030519450.7693,0.0,664048523003.1101,101207520091.6036,0.0,0.0,0.0,0.0,0.0,0.0,-833191147229.7036,0.0,0.0,0.0,0.0,0.0,569331.2451771098,7.252614764542913e-65,1043947888657.224,21247838.529184315,0.0,0.0,0.0,0.0,28885012.239580553,3.679616351688406e-63,1742136943152.6702,123.04041453132417,0.0,0.0,0.0,0.0,1416085781024.6062,62589837.950572334,664049196641.2563,101212722102.04675
0.1,-1,-1,1,-49278.54078000285,0.0,-0.0004927854078000284,0.0,1.4160305149336973e+24,0.0,9.51183152809595e+23,1.0120750749875187e+23,1416030514933.697,0.0,1558486572134.428,101207507498.75185,0.0,0.0,1041947817854.0593,0.0,0.0,0.0,0.0,0.0,1416030514933.6943,0.0,664048520584.4882,101207507498.7515,0.0,0.0,-147509766304.11993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62080064290477.74,0.0,0.0,0.0,-101.7164216041565,0.0,0.0,0.0,-1041947817854.0593,0.0,0.0,0.0,1728809298569.3445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147509766304.11993,0.0,0.0,0.0,-834371247121.1215,0.0,6.218095937047518e-18,-49278.54078000041,6.218095937047517e-26,-0.0004927854078000041,1.4160305149336973e+24,0.0,9.51183152747515e+23,1.0120750749875187e+23,1416030514933.697,0.0,1558486572032.712,101207507498.75185,0.0,0.0,0.0,0.0,0.0,0.0,1728809298569.3445,0.0,1416030514933.6943,0.0,664048520584.4882,101207507498.7515,0.0,0.0,0.0,0.0,0.0,0.0,-834371247121.1215,0.0,0.0,0.0,0.0,0.0,569448.1248352589,7.254103680380561e-65,1043463869950.443,21261753.112357534,0.0,0.0,0.0,0.0,28884427.8596834,3.679541905896518e-63,1742269045373.1333,125.19817662000062,0.0,0.0,0.0,0.0,1416085781024.6062,62589837.950572364,664049196641.2556,101212722102.04663
0.12,-1,-1,1,-49261.22525521766,0.0,-0.0004926122525521765,0.0,1.4160305103616536e+24,0.0,9.505235547095172e+23,1.0120749476682254e+23,1416030510361.6533,0.0,1557405839387.07,101207494766.82251,0.0,0.0,1041452921281.8516,0.0,0.0,0.0,0.0,0.0,1416030510361.6511,0.0,664048518128.0785,101207494766.82216,0.0,0.0,-148095600022.86014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60199131972421.74,0.0,0.0,0.0,-98.63456743955612,0.0,0.0,0.0,-1041452921281.8516,0.0,0.0,0.0,1728922872841.8264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148095600022.86014,0.0,0.0,0.0,-835565551681.4695,0.0,6.218095937047518e-18,-49261.2252552152,6.218095937047517e-26,-0.000492612252552152,1.4160305103616536e+24,0.0,9.505235546493174e+23,1.0120749476682254e+23,1416030510361.6533,0.0,1557405839288.4343,101207494766.82251,0.0,0.0,0.0,0.0,0.0,0.0,1728922872841.8264,0.0,1416030510361.6511,0.0,664048518128.0785,101207494766.82216,0.0,0.0,0.0,0.0,0.0,0.0,-835565551681.4695,0.0,0.0,0.0,0.0,0.0,569565.9453780436,7.255604582076325e-65,1042975066891.0414,21275804.95492136,0.0,0.0,0.0,0.0,28883838.775510434,3.679466860811723e-63,1742401927627.5796,127.44235318026925,0.0,0.0,0.0,0.0,1416085781024.6055,62589837.950572334,664049196641.2543,101212722102.04648
0.14,-1,-1,1,-49243.684337042156,0.0,-0.0004924368433704214,0.0,1.4160305057329612e+24,0.0,9.49855370711841e+23,1.0120748189186545e+23,1416030505732.9607,0.0,1556311038890.428,101207481891.86542,0.0,0.0,1040953011064.6963,0.0,0.0,0.0,0.0,0.0,1416030505732.9592,0.0,664048515632.6521,101207481891.86511,0.0,0.0,-148690487806.92102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58245818589353.62,0.0,0.0,0.0,-95.43411895632744,0.0,0.0,0.0,-1040953011064.6963,0.0,0.0,0.0,1729037014012.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148690487806.92102,0.0,0.0,0.0,-836774490849.7341,0.0,4.955918488693899e-18,-49243.68433703975,4.9559184886938985e-26,-0.0004924368433703975,1.4160305057329612e+24,0.0,9.498553706535953e+23,1.0120748189186545e+23,1416030505732.9607,0.0,1556311038794.9941,101207481891.86542,0.0,0.0,0.0,0.0,0.0,0.0,1729037014012.076,0.0,1416030505732.9592,0.0,664048515632.6521,101207481891.86511,0.0,0.0,0.0,0.0,0.0,0.0,-836774490849.7341,0.0,0.0,0.0,0.0,0.0,569684.7347794003,7.25711782599141e-65,1042481344441.834,21289997.920158446,0.0,0.0,0.0,0.0,28883244.847196694,3.67939119861597e-63,1742535613370.1953,129.77831144014553,0.0,0.0,0.0,0.0,1416085781024.6052,62589837.9505723,664049196641.2542,101212722102.04636
0.16,-1,-1,1,-49225.91107608042,0.0,-0.0004922591107608041,0.0,1.4160305010458593e+24,0.0,9.491783360934878e+23,1.012074688697401e+23,1416030501045.859,0.0,1555201736903.2588,101207468869.74008,0.0,0.0,1040447942654.9126,0.0,0.0,0.0,0.0,0.0,1416030501045.8572,0.0,664048513096.92,101207468869.73979,0.0,0.0,-149294718848.57602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56238868990281.31,0.0,0.0,0.0,-92.14578905701637,0.0,0.0,0.0,-1040447942654.9126,0.0,0.0,0.0,1729151739383.6187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149294718848.57602,0.0,0.0,0.0,-837998515669.4279,0.0,6.218095937047518e-18,-49225.911076078075,6.218095937047517e-26,-0.0004922591107607806,1.4160305010458593e+24,0.0,9.49178336037249e+23,1.012074688697401e+23,1416030501045.859,0.0,1555201736811.113,101207468869.74008,0.0,0.0,0.0,0.0,0.0,0.0,1729151739383.6187,0.0,1416030501045.8572,0.0,664048513096.92,101207468869.73979,0.0,0.0,0.0,0.0,0.0,0.0,-837998515669.4279,0.0,0.0,0.0,0.0,0.0,569804.5223718325,7.2586437857945086e-65,1041982561066.999,21304336.05720291,0.0,0.0,0.0,0.0,28882645.928084012,3.679314900625809e-63,1742670127196.1118,132.21187695220112,0.0,0.0,0.0,0.0,1416085781024.6047,62589837.950572334,664049196641.2546,101212722102.04659
