sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-40413.73848924636,0.0,-0.0004041373848924635,0.0,1.4160442724019102e+24,2.8589994211805092e+23,0.0,1.367471953413522e+24,1416044272401.91,285899942118.05084,0.0,820483172048.1128,0.0,0.0,0.0,468329433973.0823,0.0,0.0,0.0,0.0,1416044272401.9019,285899942118.0499,0.0,371853720443.80865,0.0,0.0,0.0,-19699982368.778732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.3565208679656,4678038.465330871,7.85159645569992e-68,468530140166.91724,0.0,0.0,0.0,0.0,6345787.118803794,276.0428506720344,8.083708050262844e-64,455441808465.7714,0.0,0.0,0.0,0.0,1416085399913.9705,285915348140.02167,62589821.105793335,371853722724.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605219099670.6488,0.0,0.0,0.0,0.36313145980238914,0.0,0.0,0.0,-468329433973.0823,0.0,0.0,0.0,455426179040.11505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19699982368.778732,0.0,0.0,0.0,-6796727435.448333,-3.7865323450608574e-18,-40413.7384892452,-3.7865323450608567e-26,-0.00040413738489245195,1.4160442724019102e+24,2.8589994211805092e+23,0.0,1.3674719534141279e+24,1416044272401.91,285899942118.05084,0.0,820483172048.4763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455426179040.11505,1416044272401.9019,285899942118.0499,0.0,371853720443.80865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6796727435.448333
0.02,-1,-1,1,-40411.486370952334,0.0,-0.0004041148637095233,0.0,1.4160441388897412e+24,2.858999196012555e+23,0.0,1.3672379179137442e+24,1416044138889.7407,285899919601.25543,0.0,820342750748.2461,0.0,0.0,0.0,468389235404.5975,0.0,0.0,0.0,0.0,1416044138889.7324,285899919601.2545,0.0,371853720402.693,0.0,0.0,0.0,-19900205059.04511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.6767990527225,4677813.765886694,8.008576209677526e-68,468592029260.9513,0.0,0.0,0.0,0.0,6345774.798611974,280.3780846268657,8.083692352286763e-64,455379300273.7186,0.0,0.0,0.0,0.0,1416085399913.9712,285915348140.02167,62589821.10579334,371853722724.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.812433861570434e+16,0.0,0.0,0.0,16874.603169422597,0.0,0.0,0.0,-468389235404.5975,0.0,0.0,0.0,455363419795.4662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19900205059.04511,0.0,0.0,0.0,-6874372575.310692,-2.524354896707238e-18,-40411.48637095126,-2.5243548967072378e-26,-0.0004041148637095125,1.4160441388897412e+24,2.858999196012555e+23,0.0,1.3672379460380828e+24,1416044138889.7407,285899919601.25543,0.0,820342767622.8494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455363419795.4662,1416044138889.7324,285899919601.2545,0.0,371853720402.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6874372575.310692
0.04,-1,-1,1,-40409.19517136915,0.0,-0.0004040919517136915,0.0,1.4160440041875572e+24,2.8589989689778314e+23,0.0,1.3669998454485983e+24,1416044004187.557,285899896897.7831,0.0,820199907269.1586,0.0,0.0,0.0,468449997981.6544,0.0,0.0,0.0,0.0,1416044004187.548,285899896897.7821,0.0,371853720360.5444,0.0,0.0,0.0,-20103811073.040977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.5292885606617,4677585.39089903,8.17233595861365e-68,468654914777.6279,0.0,0.0,0.0,0.0,6345761.94621256,284.8545028294711,8.08367597631116e-64,455315779644.2461,0.0,0.0,0.0,0.0,1416085399913.9692,285915348140.0206,62589821.10579331,371853722724.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666262030739338e+16,0.0,0.0,0.0,9997.572184436023,0.0,0.0,0.0,-468449997981.6544,0.0,0.0,0.0,455299643493.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20103811073.040977,0.0,0.0,0.0,-6953446587.506158,-3.7865323450608574e-18,-40409.195171367945,-3.7865323450608567e-26,-0.00040409195171367936,1.4160440041875572e+24,2.8589989689778314e+23,0.0,1.3669998621112186e+24,1416044004187.557,285899896897.7831,0.0,820199917266.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455299643493.692,1416044004187.548,285899896897.7821,0.0,371853720360.5444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6953446587.506158
0.06,-1,-1,1,-40406.863890895,0.0,-0.00040406863890894994,0.0,1.4160438682702667e+24,2.8589987400272717e+23,0.0,1.3667575629735263e+24,1416043868270.2664,285899874002.7271,0.0,820054537784.1154,0.0,0.0,0.0,468511717628.0184,0.0,0.0,0.0,0.0,1416043868270.2576,285899874002.72614,0.0,371853720317.3275,0.0,0.0,0.0,-20310900161.230774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.9556450378174,4677353.344065019,8.34340610003226e-68,468718793680.48956,0.0,0.0,0.0,0.0,6345748.519950203,289.4796844002851,8.083658869296285e-64,455251249355.8137,0.0,0.0,0.0,0.0,1416085399913.9712,285915348140.02185,62589821.10579334,371853722724.3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.042927572067209e+16,0.0,0.0,0.0,42257.56543240324,0.0,0.0,0.0,-468511717628.0184,0.0,0.0,0.0,455234852772.19904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20310900161.230774,0.0,0.0,0.0,-7033993047.846005,-2.524354896707238e-18,-40406.8638908938,-2.5243548967072378e-26,-0.00040406863890893796,1.4160438682702667e+24,2.8589987400272717e+23,0.0,1.3667576334028018e+24,1416043868270.2664,285899874002.7271,0.0,820054580041.6807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455234852772.19904,1416043868270.2576,285899874002.72614,0.0,371853720317.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7033993047.846005
0.08,-1,-1,1,-40404.49105612544,0.0,-0.0004040449105612543,0.0,1.4160437311026354e+24,2.8589985091256386e+23,0.0,1.3665110178450494e+24,1416043731102.635,285899850912.5638,0.0,819906610707.0293,0.0,0.0,0.0,468574468037.1524,0.0,0.0,0.0,0.0,1416043731102.6265,285899850912.5628,0.0,371853720272.99567,0.0,0.0,0.0,-20521577603.119118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0042239061787,4677117.351813051,8.522402351983196e-68,468783740760.6693,0.0,0.0,0.0,0.0,6345734.471469818,294.2613946539429,8.083640969670318e-64,455185633550.5599,0.0,0.0,0.0,0.0,1416085399913.9707,285915348140.02167,62589821.105793335,371853722724.3733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.661713213328274e+16,0.0,0.0,0.0,21970.279279969633,0.0,0.0,0.0,-468574468037.1524,0.0,0.0,0.0,455168971620.1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20521577603.119118,0.0,0.0,0.0,-7116059215.823089,-3.7865323450608574e-18,-40404.49105612437,-3.7865323450608567e-26,-0.00040404491056124364,1.4160437311026354e+24,2.8589985091256386e+23,0.0,1.3665110544621812e+24,1416043731102.635,285899850912.5638,0.0,819906632677.3083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455168971620.1354,1416043731102.6265,285899850912.5628,0.0,371853720272.99567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7116059215.823089
0.1,-1,-1,1,-40402.075574516406,0.0,-0.000404020755745164,0.0,1.4160435926575434e+24,2.8589982762197157e+23,0.0,1.3662600204945218e+24,1416043592657.543,285899827621.9715,0.0,819756012296.7126,0.0,0.0,0.0,468638244349.83203,0.0,0.0,0.0,0.0,1416043592657.5354,285899827621.9705,0.0,371853720227.5063,0.0,0.0,0.0,-20735952280.626316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.7294503386452,4676877.419026506,8.710017723596975e-68,468849752293.8725,0.0,0.0,0.0,0.0,6345719.746346602,299.20850283309784,8.083622208132328e-64,455118935671.0973,0.0,0.0,0.0,0.0,1416085399913.97,285915348140.0212,62589821.10579331,371853722724.3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0662906752210124e+16,0.0,0.0,0.0,18397.744051326066,0.0,0.0,0.0,-468638244349.83203,0.0,0.0,0.0,455102003325.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20735952280.626316,0.0,0.0,0.0,-7199692858.518116,-2.524354896707238e-18,-40402.075574515155,-2.5243548967072378e-26,-0.00040402075574515146,1.4160435926575434e+24,2.8589982762197157e+23,0.0,1.366260051157429e+24,1416043592657.543,285899827621.9715,0.0,819756030694.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455102003325.468,1416043592657.5354,285899827621.9705,0.0,371853720227.5063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7199692858.518116
0.12,-1,-1,1,-40399.61607050298,0.0,-0.0004039961607050298,0.0,1.4160434529018084e+24,2.8589980412626788e+23,0.0,1.3660044419909976e+24,1416043452901.808,285899804126.2678,0.0,819602665194.5983,0.0,0.0,0.0,468703083676.9253,0.0,0.0,0.0,0.0,1416043452901.8013,285899804126.26697,0.0,371853720180.8137,0.0,0.0,0.0,-20954138663.141422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.194695763267,4676633.400413169,8.907059163683779e-68,468916866584.2914,0.0,0.0,0.0,0.0,6345704.281209569,304.330419407413,8.083602503987467e-64,455051116684.1257,0.0,0.0,0.0,0.0,1416085399913.9714,285915348140.0215,62589821.10579335,371853722724.37354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.117715680850671e+16,0.0,0.0,0.0,18706.29408510402,0.0,0.0,0.0,-468703083676.9253,0.0,0.0,0.0,455033908689.8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20954138663.141422,0.0,0.0,0.0,-7284944969.730564,-3.7865323450608574e-18,-40399.61607050182,-3.7865323450608567e-26,-0.00040399616070501814,1.4160434529018084e+24,2.8589980412626788e+23,0.0,1.3660044731681545e+24,1416043452901.808,285899804126.2678,0.0,819602683900.8923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455033908689.8089,1416043452901.8013,285899804126.26697,0.0,371853720180.8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7284944969.730564
0.14,-1,-1,1,-40397.11112932326,0.0,-0.00040397111129323254,0.0,1.4160433118013826e+24,2.8589978042047584e+23,0.0,1.3657441394610355e+24,1416043311801.3823,285899780420.47577,0.0,819446483676.6208,0.0,0.0,0.0,468769020031.1873,0.0,0.0,0.0,0.0,1416043311801.3755,285899780420.47485,0.0,371853720132.8643,0.0,0.0,0.0,-21176256487.431404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.4735948922848,4676385.16062404,9.114464339644207e-68,468985118892.91144,0.0,0.0,0.0,0.0,6345688.002424558,309.6374442030437,8.083581763468983e-64,454982140610.3577,0.0,0.0,0.0,0.0,1416085399913.9705,285915348140.02124,62589821.10579332,371853722724.37286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1708593081838156e+16,0.0,0.0,0.0,19025.155849102885,0.0,0.0,0.0,-468769020031.1873,0.0,0.0,0.0,454964651560.86847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21176256487.431404,0.0,0.0,0.0,-7371868991.956873,-2.524354896707238e-18,-40397.11112932222,-2.5243548967072378e-26,-0.00040397111129322213,1.4160433118013826e+24,2.8589978042047584e+23,0.0,1.3657441711696283e+24,1416043311801.3823,285899780420.47577,0.0,819446502701.7766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454964651560.86847,1416043311801.3755,285899780420.47485,0.0,371853720132.8643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7371868991.956873
0.16,-1,-1,1,-40394.559278371176,0.0,-0.00040394559278371167,0.0,1.416043169320986e+24,2.8589975649936933e+23,0.0,1.3654789597835659e+24,1416043169320.9858,285899756499.36926,0.0,819287375870.139,0.0,0.0,0.0,468836086915.6418,0.0,0.0,0.0,0.0,1416043169320.9785,285899756499.3684,0.0,371853720083.6064,0.0,0.0,0.0,-21402431129.109566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.6523715387684,4676132.564902862,9.33333126990468e-68,469054544029.7847,0.0,0.0,0.0,0.0,6345670.8237683335,315.1408798470717,8.083559876775012e-64,454911971905.30194,0.0,0.0,0.0,0.0,1416085399913.9697,285915348140.0212,62589821.10579332,371853722724.37286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2258102150174496e+16,0.0,0.0,0.0,19354.861290104687,0.0,0.0,0.0,-468836086915.6418,0.0,0.0,0.0,454894196212.4221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21402431129.109566,0.0,0.0,0.0,-7460521071.028485,-3.7865323450608574e-18,-40394.55927837,-3.7865323450608567e-26,-0.0004039455927836999,1.416043169320986e+24,2.8589975649936933e+23,0.0,1.3654789920416688e+24,1416043169320.9858,285899756499.36926,0.0,819287395225.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454894196212.4221,1416043169320.9785,285899756499.3684,0.0,371853720083.6064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7460521071.028485
