sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-48202.753188383285,0.0,-0.00048202753188383277,0.0,1.4160264097840043e+24,0.0,1.608985999881197e+24,2.2229821452351297e+23,1416026409784.004,0.0,1370254590085.4263,222298214523.5129,0.0,0.0,971666552976.5175,0.0,0.0,0.0,0.0,0.0,1416026409784.0017,0.0,472475447086.13385,222298214523.51242,0.0,0.0,-73887409977.2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351074146016.63837,0.0,0.0,0.0,0.29898393154144287,0.0,0.0,0.0,-971666552976.5175,0.0,0.0,0.0,2614899541045.9033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73887409977.2238,0.0,0.0,0.0,-1717120398046.308,0.0,1.419841777320936e-17,-48202.75318838116,1.4198417773209356e-25,-0.00048202753188381157,1.4160264097840043e+24,0.0,1.608985999881549e+24,2.2229821452351297e+23,1416026409784.004,0.0,1370254590085.7258,222298214523.5129,0.0,0.0,0.0,0.0,0.0,0.0,2614899541045.9033,0.0,1416026409784.0017,0.0,472475447086.13385,222298214523.51242,0.0,0.0,0.0,0.0,0.0,0.0,-1717120398046.308,0.0,0.0,0.0,0.0,0.0,2523345.544472529,3.2144404168462e-64,977139586908.7947,9589265.693748143,0.0,0.0,0.0,0.0,49175458.69023402,6.264378996764418e-63,2626693274183.798,634.1038705750316,0.0,0.0,0.0,0.0,1416085781024.5857,62589837.950572245,472477153098.89703,222309349313.57056
0.02,-1,-1,1,-48193.438224314,0.0,-0.00048193438224313997,0.0,1.4160263999642544e+24,0.0,1.6083033545041872e+24,2.2229818936890676e+23,1416026399964.2542,0.0,1369673231415.2341,222298189368.9067,0.0,0.0,971388603898.1083,0.0,0.0,0.0,0.0,0.0,1416026399964.2515,0.0,472475441169.26556,222298189368.9063,0.0,0.0,-74190813652.13858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2133218276974970.8,0.0,0.0,0.0,-1816.7045181840658,0.0,0.0,0.0,-971388603898.1083,0.0,0.0,0.0,2616556454443.1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74190813652.13858,0.0,0.0,0.0,-1719358666013.8633,0.0,1.2936240324855738e-17,-48193.43822431188,1.2936240324855737e-25,-0.0004819343822431188,1.4160263999642544e+24,0.0,1.6083033523709695e+24,2.2229818936890676e+23,1416026399964.2542,0.0,1369673229598.5303,222298189368.9067,0.0,0.0,0.0,0.0,0.0,0.0,2616556454443.1274,0.0,1416026399964.2515,0.0,472475441169.26556,222298189368.9063,0.0,0.0,0.0,0.0,0.0,0.0,-1719358666013.8633,0.0,0.0,0.0,0.0,0.0,2523481.997066485,3.214614248192406e-64,976884132658.4761,9617935.479311742,0.0,0.0,0.0,0.0,49175049.3430443,6.264326847361345e-63,2628365625249.4087,644.8105310792719,0.0,0.0,0.0,0.0,1416085781024.5867,62589837.950572275,472477153098.89746,222309349313.57104
0.04,-1,-1,1,-48184.02485422132,0.0,-0.0004818402485422132,0.0,1.416026390077957e+24,0.0,1.607613498165404e+24,2.2229816397166395e+23,1416026390077.9565,0.0,1369085731701.2612,222298163971.6639,0.0,0.0,971107607937.1995,0.0,0.0,0.0,0.0,0.0,1416026390077.9543,0.0,472475435198.90204,222298163971.66357,0.0,0.0,-74497311434.83904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5821847810192947.0,0.0,0.0,0.0,-4958.037972539663,0.0,0.0,0.0,-971107607937.1995,0.0,0.0,0.0,2618221607755.3423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74497311434.83904,0.0,0.0,0.0,-1721611316211.0203,0.0,1.419841777320936e-17,-48184.02485421924,1.4198417773209356e-25,-0.00048184024854219234,1.416026390077957e+24,0.0,1.6076134923435563e+24,2.2229816397166395e+23,1416026390077.9565,0.0,1369085726743.2231,222298163971.6639,0.0,0.0,0.0,0.0,0.0,0.0,2618221607755.3423,0.0,1416026390077.9543,0.0,472475435198.90204,222298163971.66357,0.0,0.0,0.0,0.0,0.0,0.0,-1721611316211.0203,0.0,0.0,0.0,0.0,0.0,2523618.9004374417,3.214788653417008e-64,976625860904.9523,9646921.421604546,0.0,0.0,0.0,0.0,49174638.643558756,6.264274525794741e-63,2630046315422.925,655.8847172314714,0.0,0.0,0.0,0.0,1416085781024.5867,62589837.95057225,472477153098.8976,222309349313.5711
0.06,-1,-1,1,-48174.51071356702,0.0,-0.00048174510713567013,0.0,1.4160263801234927e+24,0.0,1.6069162530996106e+24,2.222981383258468e+23,1416026380123.4924,0.0,1368491939553.9778,222298138325.84674,0.0,0.0,970823488742.0906,0.0,0.0,0.0,0.0,0.0,1416026380123.4907,0.0,472475429173.7697,222298138325.84628,0.0,0.0,-74806978361.88104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-780957623401874.1,0.0,0.0,0.0,-665.0839523822069,0.0,0.0,0.0,-970823488742.0906,0.0,0.0,0.0,2619895215305.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74806978361.88104,0.0,0.0,0.0,-1723878705590.7905,0.0,1.167406287650212e-17,-48174.51071356501,1.1674062876502118e-25,-0.00048174510713565,1.4160263801234927e+24,0.0,1.6069162523186537e+24,2.222981383258468e+23,1416026380123.4924,0.0,1368491938888.8945,222298138325.84674,0.0,0.0,0.0,0.0,0.0,0.0,2619895215305.917,0.0,1416026380123.4907,0.0,472475429173.7697,222298138325.84628,0.0,0.0,0.0,0.0,0.0,0.0,-1723878705590.7905,0.0,0.0,0.0,0.0,0.0,2523756.2706073276,3.2149636530294136e-64,976364700860.2941,9676231.455776626,0.0,0.0,0.0,0.0,49174226.54371234,6.264222025911809e-63,2631735561485.79,667.3457084527153,0.0,0.0,0.0,0.0,1416085781024.5867,62589837.9505723,472477153098.89734,222309349313.57083
0.08,-1,-1,1,-48164.89318775369,0.0,-0.0004816489318775368,0.0,1.41602637009909e+24,0.0,1.6062114334941004e+24,2.2229811242527427e+23,1416026370099.0896,0.0,1367891696730.421,222298112425.27423,0.0,0.0,970536166834.5977,0.0,0.0,0.0,0.0,0.0,1416026370099.0872,0.0,472475423092.5116,222298112425.2736,0.0,0.0,-75119893196.6872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774896569140169.8,0.0,0.0,0.0,-659.922199934721,0.0,0.0,0.0,-970536166834.5977,0.0,0.0,0.0,2621577499621.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75119893196.6872,0.0,0.0,0.0,-1726161226643.4219,0.0,1.167406287650212e-17,-48164.89318775155,1.1674062876502118e-25,-0.00048164893187751547,1.41602637009909e+24,0.0,1.6062114327192032e+24,2.2229811242527427e+23,1416026370099.0896,0.0,1367891696070.498,222298112425.27423,0.0,0.0,0.0,0.0,0.0,0.0,2621577499621.4097,0.0,1416026370099.0872,0.0,472475423092.5116,222298112425.2736,0.0,0.0,0.0,0.0,0.0,0.0,-1726161226643.4219,0.0,0.0,0.0,0.0,0.0,2523894.129529393,3.215139275121506e-64,976100578886.2823,9705873.836103495,0.0,0.0,0.0,0.0,49173812.977647066,6.264169339284961e-63,2633433588668.464,679.2141182926429,0.0,0.0,0.0,0.0,1416085781024.5864,62589837.95057224,472477153098.8973,222309349313.57062
0.1,-1,-1,1,-48155.16967001284,0.0,-0.0004815516967001283,0.0,1.4160263600029612e+24,0.0,1.6054988462047417e+24,2.2229808626350437e+23,1416026360002.961,0.0,1367284838743.9917,222298086263.5043,0.0,0.0,970245559341.1953,0.0,0.0,0.0,0.0,0.0,1416026360002.9595,0.0,472475416953.735,222298086263.50357,0.0,0.0,-75436137550.93637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-768779020986339.5,0.0,0.0,0.0,-654.7123358100653,0.0,0.0,0.0,-970245559341.1953,0.0,0.0,0.0,2623268693244.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75436137550.93637,0.0,0.0,0.0,-1728459272109.2393,0.0,1.167406287650212e-17,-48155.16967001079,1.1674062876502118e-25,-0.00048155169670010785,1.4160263600029612e+24,0.0,1.6054988454359638e+24,2.2229808626350437e+23,1416026360002.961,0.0,1367284838089.2805,222298086263.5043,0.0,0.0,0.0,0.0,0.0,0.0,2623268693244.783,0.0,1416026360002.9595,0.0,472475416953.735,222298086263.50357,0.0,0.0,0.0,0.0,0.0,0.0,-1728459272109.2393,0.0,0.0,0.0,0.0,0.0,2524032.4959039045,3.2153155436470946e-64,975833418160.1128,9735857.174613835,0.0,0.0,0.0,0.0,49173397.88926368,6.264116458728076e-63,2635140632220.781,691.512081813017,0.0,0.0,0.0,0.0,1416085781024.5864,62589837.95057226,472477153098.8976,222309349313.57083
0.12,-1,-1,1,-48145.337409362626,0.0,-0.00048145337409362615,0.0,1.416026349833222e+24,0.0,1.6047782896240776e+24,2.2229805983382047e+23,1416026349833.2217,0.0,1366671193900.504,222298059833.8204,0.0,0.0,969951579854.2859,0.0,0.0,0.0,0.0,0.0,1416026349833.2195,0.0,472475410755.9786,222298059833.81967,0.0,0.0,-75755796709.75768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-762619813713776.5,0.0,0.0,0.0,-649.466993689537,0.0,0.0,0.0,-969951579854.2859,0.0,0.0,0.0,2624969038451.7573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75755796709.75768,0.0,0.0,0.0,-1730773255956.6965,0.0,1.419841777320936e-17,-48145.33740936061,1.4198417773209356e-25,-0.00048145337409360604,1.416026349833222e+24,0.0,1.604778288861458e+24,2.2229805983382047e+23,1416026349833.2217,0.0,1366671193251.0374,222298059833.8204,0.0,0.0,0.0,0.0,0.0,0.0,2624969038451.7573,0.0,1416026349833.2195,0.0,472475410755.9786,222298059833.81967,0.0,0.0,0.0,0.0,0.0,0.0,-1730773255956.6965,0.0,0.0,0.0,0.0,0.0,2524171.390423109,3.215492485082572e-64,975563138596.7594,9766190.450981462,0.0,0.0,0.0,0.0,49172981.216486745,6.264063376298223e-63,2636856937273.3853,704.2633604837378,0.0,0.0,0.0,0.0,1416085781024.5864,62589837.95057225,472477153098.89685,222309349313.57056
0.14,-1,-1,1,-48135.39353414124,0.0,-0.00048135393534141235,0.0,1.4160263395879014e+24,0.0,1.604049553300599e+24,2.2229803312922045e+23,1416026339587.9011,0.0,1366050582973.9436,222298033129.2204,0.0,0.0,969654138217.0625,0.0,0.0,0.0,0.0,0.0,1416026339587.8984,0.0,472475404497.7175,222298033129.21973,0.0,0.0,-76078959740.83466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-756419505188991.9,0.0,0.0,0.0,-644.1866486668587,0.0,0.0,0.0,-969654138217.0625,0.0,0.0,0.0,2626678787927.5767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76078959740.83466,0.0,0.0,0.0,-1733103610095.5361,0.0,1.419841777320936e-17,-48135.393534139206,1.4198417773209356e-25,-0.000481353935341392,1.4160263395879014e+24,0.0,1.6040495525441795e+24,2.2229803312922045e+23,1416026339587.9011,0.0,1366050582329.757,222298033129.2204,0.0,0.0,0.0,0.0,0.0,0.0,2626678787927.5767,0.0,1416026339587.8984,0.0,472475404497.7175,222298033129.21973,0.0,0.0,0.0,0.0,0.0,0.0,-1733103610095.5361,0.0,0.0,0.0,0.0,0.0,2524310.834710176,3.215670127057499e-64,975289656641.835,9796883.036851374,0.0,0.0,0.0,0.0,49172562.8944488,6.264010083706543e-63,2638582759491.97,717.4935044431621,0.0,0.0,0.0,0.0,1416085781024.5862,62589837.950572245,472477153098.89716,222309349313.57065
0.16,-1,-1,1,-48125.33504460287,0.0,-0.00048125335044602865,0.0,1.4160263292649416e+24,0.0,1.6033124173960108e+24,2.22298006142395e+23,1416026329264.9412,0.0,1365422818744.2656,222298006142.39496,0.0,0.0,969353140300.5967,0.0,0.0,0.0,0.0,0.0,1416026329264.9397,0.0,472475398177.3581,222298006142.39435,0.0,0.0,-76405719733.68698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-750223796372715.9,0.0,0.0,0.0,-638.9102208763361,0.0,0.0,0.0,-969353140300.5967,0.0,0.0,0.0,2628398205348.8813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76405719733.68698,0.0,0.0,0.0,-1735450785420.8816,0.0,1.419841777320936e-17,-48125.33504460083,1.4198417773209356e-25,-0.0004812533504460083,1.4160263292649416e+24,0.0,1.6033124166457874e+24,2.22298006142395e+23,1416026329264.9412,0.0,1365422818105.3555,222298006142.39496,0.0,0.0,0.0,0.0,0.0,0.0,2628398205348.8813,0.0,1416026329264.9397,0.0,472475398177.3581,222298006142.39435,0.0,0.0,0.0,0.0,0.0,0.0,-1735450785420.8816,0.0,0.0,0.0,0.0,0.0,2524450.851351708,3.2158484983849125e-64,975012885066.4279,9827944.719655754,0.0,0.0,0.0,0.0,49172142.855391845,6.263956572309113e-63,2640318365666.212,731.2300260931594,0.0,0.0,0.0,0.0,1416085781024.587,62589837.95057228,472477153098.89825,222309349313.57144
