sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47164.96787510228,0.0,-0.0004716496787510227,0.0,0.0,1.1473820807554688e+23,1.4160335145688196e+24,9.339384190505595e+23,0.0,114738208075.54686,1416033514568.8193,1413034027246.557,0.0,0.0,0.0,891634568685.587,0.0,0.0,0.0,0.0,0.0,114738208075.54663,1416033514568.8162,642641225853.2772,0.0,0.0,0.0,-121241767292.30887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555386769.6535364,0.0,0.0,0.0,0.0008402913808822632,0.0,0.0,0.0,-891634568685.587,0.0,0.0,0.0,1059811260967.6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121241767292.30887,0.0,0.0,0.0,-289418459574.3706,7.592728434853909e-18,-47164.96787510003,7.592728434853907e-26,-0.0004716496787510002,0.0,1.1473820807554688e+23,1.4160335145688196e+24,9.339384190505591e+23,0.0,114738208075.54686,1416033514568.8193,1413034027246.5562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059811260967.6498,0.0,114738208075.54663,1416033514568.8162,642641225853.2772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-289418459574.3706,0.0,0.0,0.0,0.0,4.026307694712891e-65,16918357.23132369,316063.28395056765,892963226121.1061,0.0,0.0,0.0,0.0,8.704814270322454e-64,1810532.2961458336,6833370.867406577,1060634385291.98,0.0,0.0,0.0,0.0,62589837.95057232,114744956791.16911,1416085781024.603,642641516569.618
0.02,-1,-1,1,-47138.86748602718,0.0,-0.0004713886748602717,0.0,0.0,1.1473820336514844e+23,1.416033508409086e+24,9.328617076725419e+23,0.0,114738203365.1484,1416033508409.0857,1411404979995.0164,0.0,0.0,0.0,891472759040.1294,0.0,0.0,0.0,0.0,0.0,114738203365.14816,1416033508409.0837,642641221893.5797,0.0,0.0,0.0,-122709000938.69458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49970991990365.74,0.0,0.0,0.0,-75.6053189560771,0.0,0.0,0.0,-891472759040.1294,0.0,0.0,0.0,1059989737437.1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122709000938.69458,0.0,0.0,0.0,-291225979411.307,6.961639710677099e-18,-47138.86748602491,6.961639710677098e-26,-0.00047138867486024906,0.0,1.1473820336514844e+23,1.416033508409086e+24,9.3286170762257e+23,0.0,114738203365.1484,1416033508409.0857,1411404979919.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059989737437.1365,0.0,114738203365.14816,1416033508409.0837,642641221893.5797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291225979411.307,0.0,0.0,0.0,0.0,4.0255122529623085e-65,16932907.27969493,316000.83087818086,892817689591.4077,0.0,0.0,0.0,0.0,8.704911490982158e-64,1795883.2556815632,6833447.198459683,1060818071018.6241,0.0,0.0,0.0,0.0,62589837.950572304,114744956791.16913,1416085781024.6033,642641516569.6188
0.04,-1,-1,1,-47112.35281257396,0.0,-0.00047112352812573953,0.0,0.0,1.1473819865584295e+23,1.4160335021553094e+24,9.317679059179579e+23,0.0,114738198655.84293,1416033502155.309,1409750075274.574,0.0,0.0,0.0,891310810539.531,0.0,0.0,0.0,0.0,0.0,114738198655.84268,1416033502155.307,642641217854.7079,0.0,0.0,0.0,-124201953119.66595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123731317887521.11,0.0,0.0,0.0,-187.20352310687304,0.0,0.0,0.0,-891310810539.531,0.0,0.0,0.0,1060167885810.7828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124201953119.66595,0.0,0.0,0.0,-293059028578.1206,5.6994622623234794e-18,-47112.35281257171,5.699462262323479e-26,-0.0004711235281257171,0.0,1.1473819865584295e+23,1.4160335021553094e+24,9.317679057942274e+23,0.0,114738198655.84293,1416033502155.309,1409750075087.3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060167885810.7828,0.0,114738198655.84268,1416033502155.307,642641217854.7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-293059028578.1206,0.0,0.0,0.0,0.0,4.024708782813742e-65,16947917.39376661,315937.7475134136,892672299245.8278,0.0,0.0,0.0,0.0,8.705009692890535e-64,1780661.1398356273,6833524.299865289,1061001502591.2261,0.0,0.0,0.0,0.0,62589837.950572304,114744956791.1693,1416085781024.6035,642641516569.6193
0.06,-1,-1,1,-47085.41256191975,0.0,-0.00047085412561919743,0.0,0.0,1.1473819394712565e+23,1.416033495804713e+24,9.30656547804227e+23,0.0,114738193947.12563,1416033495804.7126,1408068608060.9705,0.0,0.0,0.0,891148701120.4105,0.0,0.0,0.0,0.0,0.0,114738193947.1255,1416033495804.7092,642641213734.1508,0.0,0.0,0.0,-125721306793.59358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18538939701271.53,0.0,0.0,0.0,-28.049121968448162,0.0,0.0,0.0,-891148701120.4105,0.0,0.0,0.0,1060345722527.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125721306793.59358,0.0,0.0,0.0,-294918328228.5586,5.6994622623234794e-18,-47085.41256191754,5.699462262323479e-26,-0.0004708541256191753,0.0,1.1473819394712565e+23,1.416033495804713e+24,9.306565477856863e+23,0.0,114738193947.12563,1416033495804.7126,1408068608032.9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060345722527.3268,0.0,114738193947.1255,1416033495804.7092,642641213734.1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294918328228.5586,0.0,0.0,0.0,0.0,4.023897070407268e-65,16963374.254593045,315874.0170664674,892527040615.7655,0.0,0.0,0.0,0.0,8.705108902185986e-64,1764883.7514546842,6833602.192144139,1061184698503.2433,0.0,0.0,0.0,0.0,62589837.95057232,114744956791.16905,1416085781024.6028,642641516569.6182
0.08,-1,-1,1,-47058.03479813222,0.0,-0.00047058034798132215,0.0,0.0,1.1473818923844457e+23,1.416033489354362e+24,9.295271410945404e+23,0.0,114738189238.44455,1416033489354.3618,1406359833607.7146,0.0,0.0,0.0,890986406891.0743,0.0,0.0,0.0,0.0,0.0,114738189238.44434,1416033489354.3586,642641209529.2672,0.0,0.0,0.0,-127267782812.62808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16958683221167.896,0.0,0.0,0.0,-25.65821895748377,0.0,0.0,0.0,-890986406891.0743,0.0,0.0,0.0,1060523265650.7446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127267782812.62808,0.0,0.0,0.0,-296804641597.9556,5.6994622623234794e-18,-47058.03479812981,5.699462262323479e-26,-0.00047058034798129803,0.0,1.1473818923844457e+23,1.416033489354362e+24,9.295271410775805e+23,0.0,114738189238.44455,1416033489354.3618,1406359833582.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060523265650.7446,0.0,114738189238.44434,1416033489354.3586,642641209529.2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296804641597.9556,0.0,0.0,0.0,0.0,4.023076888285747e-65,16979264.00379675,315809.62168002187,892381897825.5094,0.0,0.0,0.0,0.0,8.705209146668877e-64,1748569.5837700209,6833680.897121689,1061367678993.6222,0.0,0.0,0.0,0.0,62589837.950572334,114744956791.16919,1416085781024.6042,642641516569.619
0.1,-1,-1,1,-47030.20709856335,0.0,-0.0004703020709856334,0.0,0.0,1.1473818452924459e+23,1.4160334828012038e+24,9.283791732656347e+23,0.0,114738184529.24457,1416033482801.2034,1404622976475.2314,0.0,0.0,0.0,890823903650.7517,0.0,0.0,0.0,0.0,0.0,114738184529.24435,1416033482801.2012,642641205237.2904,0.0,0.0,0.0,-128842132412.81152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15441281639799.705,0.0,0.0,0.0,-23.36241441220045,0.0,0.0,0.0,-890823903650.7517,0.0,0.0,0.0,1060700533092.6815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128842132412.81152,0.0,0.0,0.0,-298718761878.1032,7.592728434853909e-18,-47030.20709856117,7.592728434853907e-26,-0.0004703020709856117,0.0,1.1473818452924459e+23,1.4160334828012038e+24,9.283791732501941e+23,0.0,114738184529.24457,1416033482801.2034,1404622976451.8699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060700533092.6815,0.0,114738184529.24435,1416033482801.2012,642641205237.2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-298718761878.1032,0.0,0.0,0.0,0.0,4.022248001463534e-65,16995572.080443222,315744.54290572845,892236855028.2585,0.0,0.0,0.0,0.0,8.705310455059613e-64,1731737.988323235,6833760.437345801,1061550464234.2136,0.0,0.0,0.0,0.0,62589837.95057234,114744956791.1693,1416085781024.604,642641516569.6191
0.12,-1,-1,1,-47001.91638993152,0.0,-0.0004700191638993151,0.0,0.0,1.1473817981894117e+23,1.4160334761420215e+24,9.272121050082997e+23,0.0,114738179818.94115,1416033476142.0212,1402857220697.2327,0.0,0.0,0.0,890661165950.2599,0.0,0.0,0.0,0.0,0.0,114738179818.94093,1416033476142.0186,642641200855.3131,0.0,0.0,0.0,-130445146108.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13979293384097.71,0.0,0.0,0.0,-21.150449350476265,0.0,0.0,0.0,-890661165950.2599,0.0,0.0,0.0,1060877543638.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130445146108.3406,0.0,0.0,0.0,-300661523817.2383,6.961639710677099e-18,-47001.916389929276,6.961639710677098e-26,-0.00047001916389929264,0.0,1.1473817981894117e+23,1.4160334761420215e+24,9.272121049943205e+23,0.0,114738179818.94115,1416033476142.0212,1402857220676.0823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060877543638.0071,0.0,114738179818.94093,1416033476142.0186,642641200855.3131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300661523817.2383,0.0,0.0,0.0,0.0,4.021410162453357e-65,17012283.39534511,315678.761313736,892091895565.3505,0.0,0.0,0.0,0.0,8.705412857606694e-64,1714408.9756683449,6833840.836563905,1061733075388.8582,0.0,0.0,0.0,0.0,62589837.950572334,114744956791.16933,1416085781024.6035,642641516569.6193
0.14,-1,-1,1,-46973.14892744988,0.0,-0.00046973148927449877,0.0,0.0,1.1473817510692812e+23,1.4160334693734384e+24,9.260253693118793e+23,0.0,114738175106.9281,1416033469373.438,1401061708395.581,0.0,0.0,0.0,890498167310.1632,0.0,0.0,0.0,0.0,0.0,114738175106.92784,1416033469373.436,642641196380.2756,0.0,0.0,0.0,-132077655294.85918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12578482250097.988,0.0,0.0,0.0,-19.03104430437088,0.0,0.0,0.0,-890498167310.1632,0.0,0.0,0.0,1061054316643.2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132077655294.85918,0.0,0.0,0.0,-302633804646.9816,7.592728434853909e-18,-46973.14892744768,7.592728434853907e-26,-0.0004697314892744767,0.0,1.1473817510692812e+23,1.4160334693734384e+24,9.26025369299301e+23,0.0,114738175106.9281,1416033469373.438,1401061708376.5503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061054316643.2549,0.0,114738175106.92784,1416033469373.436,642641196380.2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-302633804646.9816,0.0,0.0,0.0,0.0,4.020563111330652e-65,17029382.352438975,315612.25649776356,891947002202.2014,0.0,0.0,0.0,0.0,8.705516386078634e-64,1696603.181571465,6833922.119716853,1061915534314.5302,0.0,0.0,0.0,0.0,62589837.95057234,114744956791.1694,1416085781024.6047,642641516569.6199
0.16,-1,-1,1,-46943.890242683265,0.0,-0.0004694389024268326,0.0,0.0,1.1473817039257695e+23,1.416033462491898e+24,9.248183693132114e+23,0.0,114738170392.57692,1416033462491.8977,1399235536525.7717,0.0,0.0,0.0,890334880220.112,0.0,0.0,0.0,0.0,0.0,114738170392.57675,1416033462491.895,642641191808.9545,0.0,0.0,0.0,-133740535503.29631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11234839118655.723,0.0,0.0,0.0,-16.998133540153503,0.0,0.0,0.0,-890334880220.112,0.0,0.0,0.0,1061230871981.5029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133740535503.29631,0.0,0.0,0.0,-304636527281.686,6.961639710677099e-18,-46943.89024268089,6.961639710677098e-26,-0.0004694389024268088,0.0,1.1473817039257695e+23,1.416033462491898e+24,9.248183693019763e+23,0.0,114738170392.57692,1416033462491.8977,1399235536508.7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061230871981.5029,0.0,114738170392.57675,1416033462491.895,642641191808.9545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304636527281.686,0.0,0.0,0.0,0.0,4.01970657478238e-65,17046852.897620574,315545.00700042106,891802157163.7108,0.0,0.0,0.0,0.0,8.705621073880393e-64,1678341.8038288164,6834004.313030183,1062097863515.4757,0.0,0.0,0.0,0.0,62589837.95057231,114744956791.16948,1416085781024.604,642641516569.62
