sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-40093.76321151935,0.0,-0.00040093763211519344,0.0,8.11577383142103e+23,1.6800515000646094e+23,1.4160306532886827e+24,0.0,918420065844.5663,168005150006.4609,1416030653288.6824,0.0,487592562517.1679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369805325.0717,168005150006.46036,1416030653288.6807,0.0,-127542301997.67412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11180486062.461609,0.0,0.0,0.0,-0.012652376666665077,0.0,0.0,0.0,-487592562517.1679,0.0,0.0,0.0,1280349857804.5576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127542301997.67412,0.0,0.0,0.0,-920299597285.0763,0.0,0.0,0.0,9.968613392148334e-18,-40093.76321151742,9.968613392148333e-26,-0.00040093763211517414,8.115773831420917e+23,1.6800515000646094e+23,1.4160306532886827e+24,0.0,918420065844.5536,168005150006.4609,1416030653288.6824,0.0,0.0,0.0,0.0,0.0,1280349857804.5576,0.0,0.0,0.0,558369805325.0717,168005150006.46036,1416030653288.6807,0.0,0.0,0.0,0.0,0.0,-920299597285.0763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489475453706.0956,10511234.034689886,257728.98836358744,3.2831977545203284e-65,0.0,0.0,0.0,0.0,1281600857093.9055,7878415.170309736,10576031.01661181,1.3472462903187576e-63,0.0,0.0,0.0,0.0,558370980897.4515,168014094889.3025,1416085781024.5947,62589837.950572304
0.02,-1,-1,1,-40080.50133963348,0.0,-0.0004008050133963348,0.0,8.108459556402351e+23,1.680051338771559e+23,1.416030647086557e+24,0.0,917592347245.7246,168005133877.15585,1416030647086.5566,0.0,487305752492.43475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369800420.8073,168005133877.1552,1416030647086.5547,0.0,-128083205667.51733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8956913084462.305,0.0,0.0,0.0,-10.136074360460043,0.0,0.0,0.0,-487305752492.43475,0.0,0.0,0.0,1281274214593.2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128083205667.51733,0.0,0.0,0.0,-922051667778.4895,0.0,0.0,0.0,8.706435943794715e-18,-40080.50133963161,8.706435943794714e-26,-0.0004008050133963161,8.108459556312783e+23,1.680051338771559e+23,1.416030647086557e+24,0.0,917592347235.5885,168005133877.15585,1416030647086.5566,0.0,0.0,0.0,0.0,0.0,1281274214593.2708,0.0,0.0,0.0,558369800420.8073,168005133877.1552,1416030647086.5547,0.0,0.0,0.0,0.0,0.0,-922051667778.4895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489196675368.8865,10510518.931164311,257721.27196405974,3.283099472121513e-65,0.0,0.0,0.0,0.0,1282527615116.1746,7893950.170259504,10576054.165669024,1.3472492387906777e-63,0.0,0.0,0.0,0.0,558370980897.4506,168014094889.302,1416085781024.594,62589837.95057227
0.04,-1,-1,1,-40067.111247040964,0.0,-0.00040067111247040957,0.0,8.101074564082795e+23,1.6800511760240744e+23,1.41603064083134e+24,0.0,916756625936.4232,168005117602.4074,1416030640831.3396,0.0,487016586037.27704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369795465.54,168005117602.40683,1416030640831.3376,0.0,-128629755566.39369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13763119197042.465,0.0,0.0,0.0,15.575008744373918,0.0,0.0,0.0,-487016586037.27704,0.0,0.0,0.0,1282205194424.7156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128629755566.39369,0.0,0.0,0.0,-923818363938.2572,0.0,0.0,0.0,9.968613392148334e-18,-40067.11124703925,9.968613392148333e-26,-0.0004006711124703924,8.101074564220428e+23,1.6800511760240744e+23,1.41603064083134e+24,0.0,916756625951.9984,168005117602.4074,1416030640831.3396,0.0,0.0,0.0,0.0,0.0,1282205194424.7156,0.0,0.0,0.0,558369795465.54,168005117602.40683,1416030640831.3376,0.0,0.0,0.0,0.0,0.0,-923818363938.2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488915624380.29614,10509856.158050958,257713.49744127237,3.2830004494068933e-65,0.0,0.0,0.0,0.0,1283461016456.272,7909384.425148766,10576077.489094915,1.3472522094720727e-63,0.0,0.0,0.0,0.0,558370980897.4513,168014094889.3023,1416085781024.594,62589837.95057228
0.06,-1,-1,1,-40053.58960037809,0.0,-0.0004005358960037808,0.0,8.093617015838545e+23,1.6800510117878844e+23,1.4160306345217144e+24,0.0,915912693849.1334,168005101178.7884,1416030634521.714,0.0,486725007687.9739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369790457.999,168005101178.78787,1416030634521.7122,0.0,-129182104296.83997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7334488726270.986,0.0,0.0,0.0,8.300060793757439,0.0,0.0,0.0,-486725007687.9739,0.0,0.0,0.0,1283142952368.4678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129182104296.83997,0.0,0.0,0.0,-925600048969.0349,0.0,0.0,0.0,1.2492968288855572e-17,-40053.589600376334,1.249296828885557e-25,-0.00040053589600376325,8.09361701591189e+23,1.6800510117878844e+23,1.4160306345217144e+24,0.0,915912693857.4333,168005101178.7884,1416030634521.714,0.0,0.0,0.0,0.0,0.0,1283142952368.4678,0.0,0.0,0.0,558369790457.999,168005101178.78787,1416030634521.7122,0.0,0.0,0.0,0.0,0.0,-925600048969.0349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488632247528.6786,10509259.378028082,257705.6633431735,3.2829006678829135e-65,0.0,0.0,0.0,0.0,1284401216727.764,7924674.938157037,10576100.991245693,1.3472552029177468e-63,0.0,0.0,0.0,0.0,558370980897.4509,168014094889.30228,1416085781024.5938,62589837.95057228
0.08,-1,-1,1,-40039.932898634725,0.0,-0.0004003993289863472,0.0,8.086084981106812e+23,1.6800508460276267e+23,1.4160306281563015e+24,0.0,915060332512.069,168005084602.76263,1416030628156.3013,0.0,486430960174.9865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369785396.8652,168005084602.76215,1416030628156.2998,0.0,-129740413059.78334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210057835246.927,0.0,0.0,0.0,8.159248802810907,0.0,0.0,0.0,-486430960174.9865,0.0,0.0,0.0,1284087648214.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129740413059.78334,0.0,0.0,0.0,-927397101091.3877,0.0,0.0,0.0,9.968613392148334e-18,-40039.93289863291,9.968613392148333e-26,-0.0004003993289863291,8.086084981178911e+23,1.6800508460276267e+23,1.4160306281563015e+24,0.0,915060332520.2281,168005084602.76263,1416030628156.3013,0.0,0.0,0.0,0.0,0.0,1284087648214.7505,0.0,0.0,0.0,558369785396.8652,168005084602.76215,1416030628156.2998,0.0,0.0,0.0,0.0,0.0,-927397101091.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488346489921.5877,10508744.901655551,257697.76815617786,3.2828001082726418e-65,0.0,0.0,0.0,0.0,1285348376294.1143,7939770.179408272,10576124.676662005,1.3472582197060103e-63,0.0,0.0,0.0,0.0,558370980897.4519,168014094889.30264,1416085781024.595,62589837.950572304
0.1,-1,-1,1,-40026.137450989525,0.0,-0.0004002613745098952,0.0,8.078476424140284e+23,1.6800506787066547e+23,1.41603062173366e+24,0.0,914199311550.2568,168005067870.66544,1416030621733.6597,0.0,486134384167.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369780280.7528,168005067870.66486,1416030621733.657,0.0,-130304852897.76549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7083888205422.022,0.0,0.0,0.0,8.016469171270728,0.0,0.0,0.0,-486134384167.2685,0.0,0.0,0.0,1285039447217.7598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130304852897.76549,0.0,0.0,0.0,-929209915940.2394,0.0,0.0,0.0,8.706435943794715e-18,-40026.13745098774,8.706435943794714e-26,-0.0004002613745098774,8.078476424211119e+23,1.6800506787066547e+23,1.41603062173366e+24,0.0,914199311558.2728,168005067870.66544,1416030621733.6597,0.0,0.0,0.0,0.0,0.0,1285039447217.7598,0.0,0.0,0.0,558369780280.7528,168005067870.66486,1416030621733.657,0.0,0.0,0.0,0.0,0.0,-929209915940.2394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488058294748.1898,10508332.038583435,257689.81029571136,3.2826987503948655e-65,0.0,0.0,0.0,0.0,1286302661016.4211,7954608.980925797,10576148.550097609,1.3472612604423003e-63,0.0,0.0,0.0,0.0,558370980897.4509,168014094889.30225,1416085781024.5933,62589837.95057229
0.12,-1,-1,1,-40012.19936245447,0.0,-0.00040012199362454465,0.0,8.07078919673815e+23,1.6800505097871126e+23,1.4160306152522832e+24,0.0,913329387862.9436,168005050978.7112,1416030615252.283,0.0,485835218324.56665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369775108.2202,168005050978.7106,1416030615252.2808,0.0,-130875605569.8434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6954755064779.721,0.0,0.0,0.0,7.870335888117552,0.0,0.0,0.0,-485835218324.56665,0.0,0.0,0.0,1285998519835.7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130875605569.8434,0.0,0.0,0.0,-931038907073.1467,0.0,0.0,0.0,8.706435943794715e-18,-40012.19936245246,8.706435943794714e-26,-0.00040012199362452454,8.0707891968077e+23,1.6800505097871126e+23,1.4160306152522832e+24,0.0,913329387870.8143,168005050978.7112,1416030615252.283,0.0,0.0,0.0,0.0,0.0,1285998519835.7393,0.0,0.0,0.0,558369775108.2202,168005050978.7106,1416030615252.2808,0.0,0.0,0.0,0.0,0.0,-931038907073.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487767603343.9542,10508043.700946277,257681.78810423627,3.2825965731384308e-65,0.0,0.0,0.0,0.0,1287264241996.131,7969118.591702743,10576172.616525032,1.3472643257599447e-63,0.0,0.0,0.0,0.0,558370980897.451,168014094889.30225,1416085781024.594,62589837.950572304
0.14,-1,-1,1,-39998.114513389206,0.0,-0.000399981145133892,0.0,8.063021026796766e+23,1.6800503392298593e+23,1.4160306087105947e+24,0.0,912450304327.9349,168005033922.9859,1416030608710.5942,0.0,485533399233.37396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369769877.7551,168005033922.98535,1416030608710.5923,0.0,-131452864783.1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6827076019225.2,0.0,0.0,0.0,7.725848129019141,0.0,0.0,0.0,-485533399233.37396,0.0,0.0,0.0,1286965041837.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131452864783.1949,0.0,0.0,0.0,-932884507379.1461,0.0,0.0,0.0,8.706435943794715e-18,-39998.11451338768,8.706435943794714e-26,-0.0003999811451338767,8.06302102686504e+23,1.6800503392298593e+23,1.4160306087105947e+24,0.0,912450304335.661,168005033922.9859,1416030608710.5942,0.0,0.0,0.0,0.0,0.0,1286965041837.0508,0.0,0.0,0.0,558369769877.7551,168005033922.98535,1416030608710.5923,0.0,0.0,0.0,0.0,0.0,-932884507379.1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487474355144.26697,10507907.028961368,257673.69984570265,3.2824935543912734e-65,0.0,0.0,0.0,0.0,1288233295685.0532,7983212.678114471,10576196.881152423,1.3472674163223156e-63,0.0,0.0,0.0,0.0,558370980897.4508,168014094889.30206,1416085781024.5935,62589837.95057229
0.16,-1,-1,1,-39983.87853663639,0.0,-0.0003998387853663638,0.0,8.055169505697539e+23,1.680050166994479e+23,1.4160306021069383e+24,0.0,911561788374.3466,168005016699.44785,1416030602106.938,0.0,485228861377.93756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558369764587.7764,168005016699.44736,1416030602106.9358,0.0,-132036837591.36778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6698661722673.086,0.0,0.0,0.0,7.580528324469924,0.0,0.0,0.0,-485228861377.93756,0.0,0.0,0.0,1287939194280.5535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132036837591.36778,0.0,0.0,0.0,-934747170486.404,0.0,0.0,0.0,1.2492968288855572e-17,-39983.87853663463,1.249296828885557e-25,-0.00039983878536634625,8.055169505764527e+23,1.680050166994479e+23,1.4160306021069383e+24,0.0,911561788381.9271,168005016699.44785,1416030602106.938,0.0,0.0,0.0,0.0,0.0,1287939194280.5535,0.0,0.0,0.0,558369764587.7764,168005016699.44736,1416030602106.9358,0.0,0.0,0.0,0.0,0.0,-934747170486.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487178487675.4514,10507954.135170324,257665.54369966633,3.2823896709655275e-65,0.0,0.0,0.0,0.0,1289210003870.0735,7996788.945407566,10576221.34944108,1.3472705328250397e-63,0.0,0.0,0.0,0.0,558370980897.4517,168014094889.30255,1416085781024.5938,62589837.95057229
