sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-47595.81014538746,0.0,-0.0004759581014538746,1.704528549366207e+24,1.4160270364831367e+24,2.410435823406497e+23,0.0,1313626190464.5603,1416027036483.1365,241043582340.64963,0.0,951206948582.2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819147094.8184,1416027036483.1345,241043582340.64935,0.0,-80399905212.49951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012754020580.19,0.0,0.0,0.0,0.7804974615573883,0.0,0.0,0.0,-951206948582.2473,0.0,0.0,0.0,2494982580223.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80399905212.49951,0.0,0.0,0.0,-1624175536853.0188,0.0,0.0,0.0,-47595.81014538533,1.3480045903952918e-17,-0.0004759581014538532,1.3480045903952917e-25,1.7045285493672212e+24,1.4160270364831367e+24,2.410435823406497e+23,0.0,1313626190465.3418,1416027036483.1365,241043582340.64963,0.0,0.0,0.0,0.0,0.0,2494982580223.546,0.0,0.0,0.0,442819147094.8184,1416027036483.1345,241043582340.64935,0.0,0.0,0.0,0.0,0.0,-1624175536853.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957162542776.2102,1798380.0201358427,11219146.100855319,2.29094369295042e-64,0.0,0.0,0.0,0.0,2506133102286.279,51350296.04582558,29.129548543928856,6.541428009795515e-63,0.0,0.0,0.0,0.0,442820984296.7309,1416085781024.584,241055623308.26288,62589837.950572275
0.02,-1,-1,1,0.0,-47584.62914880689,0.0,-0.0004758462914880688,1.7036230818958683e+24,1.416027024585412e+24,2.4104355531160325e+23,0.0,1312928375350.7607,1416027024585.4119,241043555311.6032,0.0,950868780215.4983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819139560.54443,1416027024585.4104,241043555311.60294,0.0,-80759544425.27608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5204083159211296e+16,0.0,0.0,0.0,-27130.672388225794,0.0,0.0,0.0,-950868780215.4983,0.0,0.0,0.0,2496972109877.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80759544425.27608,0.0,0.0,0.0,-1626862901217.4688,0.0,0.0,0.0,-47584.62914880499,1.6004400800660158e-17,-0.0004758462914880499,1.6004400800660154e-25,1.703623046691786e+24,1.416027024585412e+24,2.4104355531160325e+23,0.0,1312928348220.089,1416027024585.4119,241043555311.6032,0.0,0.0,0.0,0.0,0.0,2496972109877.0205,0.0,0.0,0.0,442819139560.54443,1416027024585.4104,241043555311.60294,0.0,0.0,0.0,0.0,0.0,-1626862901217.4688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956851039732.4985,1798273.1104849186,11252299.297210898,2.290807504147016e-64,0.0,0.0,0.0,0.0,2508141166281.593,51350616.76561227,29.610476100939383,6.541468866435927e-63,0.0,0.0,0.0,0.0,442820984296.7301,1416085781024.583,241055623308.26212,62589837.95057225
0.04,-1,-1,1,0.0,-47573.331323435224,0.0,-0.0004757333132343522,1.7027081585346942e+24,1.4160270126071665e+24,2.410435280252983e+23,0.0,1312223272881.2522,1416027012607.1663,241043528025.29825,0.0,950526950965.1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819131956.10333,1416027012607.1648,241043528025.29785,0.0,-81122810040.04535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.651571250804498e+16,0.0,0.0,0.0,-66674.9206867367,0.0,0.0,0.0,-950526950965.1991,0.0,0.0,0.0,2498971397083.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81122810040.04535,0.0,0.0,0.0,-1629567322832.8132,0.0,0.0,0.0,-47573.331323433165,1.3480045903952918e-17,-0.0004757333132343316,1.3480045903952917e-25,1.7027080720189815e+24,1.4160270126071665e+24,2.410435280252983e+23,0.0,1312223206206.3313,1416027012607.1663,241043528025.29825,0.0,0.0,0.0,0.0,0.0,2498971397083.046,0.0,0.0,0.0,442819131956.10333,1416027012607.1648,241043528025.29785,0.0,0.0,0.0,0.0,0.0,-1629567322832.8132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956536144656.1549,1798163.9454903102,11285813.514082942,2.2906684423938595e-64,0.0,0.0,0.0,0.0,2510159105469.861,51350944.25123622,30.10756599891147,6.541510584961244e-63,0.0,0.0,0.0,0.0,442820984296.7307,1416085781024.5833,241055623308.26245,62589837.95057225
0.06,-1,-1,1,0.0,-47561.91438304567,0.0,-0.0004756191438304566,1.7017835492391074e+24,1.4160270005468256e+24,2.4104350047553703e+23,0.0,1311510705768.732,1416027000546.8252,241043500475.53696,0.0,950181370035.5497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819124279.9437,1416027000546.8237,241043500475.5364,0.0,-81489788546.75702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.831157006535227e+16,0.0,0.0,0.0,-14112.147335588932,0.0,0.0,0.0,-950181370035.5497,0.0,0.0,0.0,2500980694713.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81489788546.75702,0.0,0.0,0.0,-1632289127336.8196,0.0,0.0,0.0,-47561.91438304369,1.3479968866755143e-17,-0.0004756191438304368,1.3479968866755141e-25,1.7017835309275375e+24,1.4160270005468256e+24,2.4104350047553703e+23,0.0,1311510691656.585,1416027000546.8252,241043500475.53696,0.0,0.0,0.0,0.0,0.0,2500980694713.464,0.0,0.0,0.0,442819124279.9437,1416027000546.8237,241043500475.5364,0.0,0.0,0.0,0.0,0.0,-1632289127336.8196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956217773164.3623,1798052.4208093486,11319697.730105601,2.2905263748015245e-64,0.0,0.0,0.0,0.0,2512187174964.8135,51351278.81571682,30.621650483441034,6.541553205238303e-63,0.0,0.0,0.0,0.0,442820984296.7311,1416085781024.5845,241055623308.2627,62589837.950572245
0.08,-1,-1,1,0.0,-47550.37464982863,0.0,-0.0004755037464982862,1.700849018122754e+24,1.4160269884018035e+24,2.410434726558789e+23,0.0,1310790492223.0557,1416026988401.8032,241043472655.87885,0.0,949831944354.1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819116530.2124,1416026988401.8018,241043472655.87836,0.0,-81860568661.31993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8278439307786348e+16,0.0,0.0,0.0,-14086.61450959742,0.0,0.0,0.0,-949831944354.1676,0.0,0.0,0.0,2503000255830.1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81860568661.31993,0.0,0.0,0.0,-1635028894223.9648,0.0,0.0,0.0,-47550.374649826816,1.6004323763462382e-17,-0.00047550374649826804,1.600432376346238e-25,1.7008489998443147e+24,1.4160269884018035e+24,2.410434726558789e+23,0.0,1310790478136.441,1416026988401.8032,241043472655.87885,0.0,0.0,0.0,0.0,0.0,2503000255830.1978,0.0,0.0,0.0,442819116530.2124,1416026988401.8018,241043472655.87836,0.0,0.0,0.0,0.0,0.0,-1635028894223.9648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955895838762.7195,1797938.601153189,11353961.147230746,2.2903813838393275e-64,0.0,0.0,0.0,0.0,2514225631821.4766,51351620.26492606,31.15361344686235,6.541596702526321e-63,0.0,0.0,0.0,0.0,442820984296.73083,1416085781024.5833,241055623308.26254,62589837.95057226
0.1,-1,-1,1,0.0,-47538.70933413131,0.0,-0.000475387093341313,1.699904316770622e+24,1.4160269761701624e+24,2.4104344455961577e+23,0.0,1310062440798.6372,1416026976170.162,241043444559.61572,0.0,949478575882.4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819108705.1703,1416026976170.1604,241043444559.6152,0.0,-82235243789.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.824547508526175e+16,0.0,0.0,0.0,-14061.21002689004,0.0,0.0,0.0,-949478575882.4755,0.0,0.0,0.0,2505030351938.6133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82235243789.004,0.0,0.0,0.0,-1637787033906.354,0.0,0.0,0.0,-47538.709334129264,1.7266501211816e-17,-0.00047538709334129256,1.7266501211815998e-25,1.6999042985251482e+24,1.4160269761701624e+24,2.4104344455961577e+23,0.0,1310062426737.428,1416026976170.162,241043444559.61572,0.0,0.0,0.0,0.0,0.0,2505030351938.6133,0.0,0.0,0.0,442819108705.1703,1416026976170.1604,241043444559.6152,0.0,0.0,0.0,0.0,0.0,-1637787033906.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955570250338.3385,1797822.4164356415,11388613.458315134,2.2902333802600514e-64,0.0,0.0,0.0,0.0,2516274750372.238,51351968.80911664,31.704404466470884,6.541641103599446e-63,0.0,0.0,0.0,0.0,442820984296.73047,1416085781024.5835,241055623308.26242,62589837.95057226
0.12,-1,-1,1,0.0,-47526.91524877776,0.0,-0.0004752691524877775,1.6989491870708733e+24,1.4160269638496667e+24,2.4104341617975903e+23,0.0,1309326352576.8547,1416026963849.6663,241043416179.75897,0.0,949121162769.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819100802.9518,1416026963849.663,241043416179.7583,0.0,-82613910995.26025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8212614697527964e+16,0.0,0.0,0.0,-14035.885566368699,0.0,0.0,0.0,-949121162769.1677,0.0,0.0,0.0,2507071263746.3066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82613910995.26025,0.0,0.0,0.0,-1640564026008.285,0.0,0.0,0.0,-47526.91524877581,1.3479968866755143e-17,-0.00047526915248775805,1.3479968866755141e-25,1.6989491688582583e+24,1.4160269638496667e+24,2.4104341617975903e+23,0.0,1309326338540.9688,1416026963849.6663,241043416179.75897,0.0,0.0,0.0,0.0,0.0,2507071263746.3066,0.0,0.0,0.0,442819100802.9518,1416026963849.663,241043416179.7583,0.0,0.0,0.0,0.0,0.0,-1640564026008.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955240913236.6461,1797703.8317299897,11423664.733539952,2.2900823195994752e-64,0.0,0.0,0.0,0.0,2518334814630.2324,51352324.55306505,32.27503912531313,6.541686421796936e-63,0.0,0.0,0.0,0.0,442820984296.73016,1416085781024.5833,241055623308.2622,62589837.95057224
0.14,-1,-1,1,0.0,-47514.98907003273,0.0,-0.0004751498907003272,1.6979833598524715e+24,1.4160269514379798e+24,2.4104338750902485e+23,0.0,1308582020116.1118,1416026951437.9795,241043387509.02478,0.0,948759598809.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819092821.6085,1416026951437.9768,241043387509.02408,0.0,-82996671514.83597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.817978713424176e+16,0.0,0.0,0.0,-14010.586402609944,0.0,0.0,0.0,-948759598809.3436,0.0,0.0,0.0,2509123283936.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82996671514.83597,0.0,0.0,0.0,-1643360370652.3225,0.0,0.0,0.0,-47514.989070030875,1.3479968866755143e-17,-0.00047514989070030866,1.3479968866755141e-25,1.6979833416726837e+24,1.4160269514379798e+24,2.4104338750902485e+23,0.0,1308582006105.525,1416026951437.9795,241043387509.02478,0.0,0.0,0.0,0.0,0.0,2509123283936.244,0.0,0.0,0.0,442819092821.6085,1416026951437.9768,241043387509.02408,0.0,0.0,0.0,0.0,0.0,-1643360370652.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954907728758.1217,1797582.8112265214,11459125.47515371,2.2899281562557547e-64,0.0,0.0,0.0,0.0,2520406120726.853,51352687.60419832,32.86660694247964,6.54173267079936e-63,0.0,0.0,0.0,0.0,442820984296.7303,1416085781024.5835,241055623308.26215,62589837.950572245
0.16,-1,-1,1,0.0,-47502.92732913732,0.0,-0.00047502927329137306,1.697006554199719e+24,1.4160269389326625e+24,2.4104335853981353e+23,0.0,1307829226923.574,1416026938932.662,241043358539.81348,0.0,948393773174.4431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442819084759.10785,1416026938932.6602,241043358539.81284,0.0,-83383631009.97093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.814701508438263e+16,0.0,0.0,0.0,-13985.330021291971,0.0,0.0,0.0,-948393773174.4431,0.0,0.0,0.0,2511186717919.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83383631009.97093,0.0,0.0,0.0,-1646176589739.926,0.0,0.0,0.0,-47502.9273291353,1.4742146315108763e-17,-0.00047502927329135295,1.474214631510876e-25,1.6970065360527044e+24,1.4160269389326625e+24,2.4104335853981353e+23,0.0,1307829212938.2441,1416026938932.662,241043358539.81348,0.0,0.0,0.0,0.0,0.0,2511186717919.067,0.0,0.0,0.0,442819084759.10785,1416026938932.6602,241043358539.81284,0.0,0.0,0.0,0.0,0.0,-1646176589739.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954570593907.2491,1797459.317867307,11495006.645359078,2.2897708430189032e-64,0.0,0.0,0.0,0.0,2522488977673.129,51353058.07368708,33.48027936962251,6.541779864769727e-63,0.0,0.0,0.0,0.0,442820984296.7306,1416085781024.5835,241055623308.2624,62589837.95057224
