sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-43533.67349783008,0.0,-0.00043533673497830075,0.0,1.4160326384034232e+24,0.0,8.842090382464305e+23,1.4013702663470926e+23,1416032638403.4229,0.0,1160988516774.9397,140137026634.70923,0.0,0.0,743259225880.0629,0.0,0.0,0.0,0.0,0.0,1416032638403.4202,0.0,602459872687.5686,140137026634.70892,0.0,0.0,-184730581792.69156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83174477707.14487,0.0,0.0,0.0,0.10921016335487366,0.0,0.0,0.0,-743259225880.0629,0.0,0.0,0.0,1088661122948.2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184730581792.69156,0.0,0.0,0.0,-530132478860.77344,0.0,9.14358352257173e-18,-43533.67349782808,9.143583522571729e-26,-0.00043533673497828074,1.4160326384034232e+24,0.0,8.842090382465138e+23,1.4013702663470926e+23,1416032638403.4229,0.0,1160988516775.049,140137026634.70923,0.0,0.0,0.0,0.0,0.0,0.0,1088661122948.2539,0.0,1416032638403.4202,0.0,602459872687.5686,140137026634.70892,0.0,0.0,0.0,0.0,0.0,0.0,-530132478860.77344,0.0,0.0,0.0,0.0,0.0,200025.61802541805,2.5481289754728046e-65,745510029874.7073,17062762.65365971,0.0,0.0,0.0,0.0,8309696.168872652,1.0585459639210003e-63,1089882890061.25,559.5168916776374,0.0,0.0,0.0,0.0,1416085781024.5986,62589837.95057229,602460678113.584,140144090848.39404
0.02,-1,-1,1,-43514.451906750415,0.0,-0.0004351445190675041,0.0,1.4160326301383876e+24,0.0,8.832953519067484e+23,1.4013701053595129e+23,1416032630138.3872,0.0,1159788823826.303,140137010535.95126,0.0,0.0,742820182232.6797,0.0,0.0,0.0,0.0,0.0,1416032630138.385,0.0,602459867569.9764,140137010535.95093,0.0,0.0,-185491225976.35294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46895294483707.84,0.0,0.0,0.0,-61.57469108700752,0.0,0.0,0.0,-742820182232.6797,0.0,0.0,0.0,1089464413028.5093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185491225976.35294,0.0,0.0,0.0,-532135456833.7582,0.0,8.512494798394921e-18,-43514.45190674833,8.512494798394919e-26,-0.0004351445190674832,1.4160326301383876e+24,0.0,8.832953518598523e+23,1.4013701053595129e+23,1416032630138.3872,0.0,1159788823764.7273,140137010535.95126,0.0,0.0,0.0,0.0,0.0,0.0,1089464413028.5093,0.0,1416032630138.385,0.0,602459867569.9764,140137010535.95093,0.0,0.0,0.0,0.0,0.0,0.0,-532135456833.7582,0.0,0.0,0.0,0.0,0.0,200225.35665564888,2.5506734388765024e-65,745080314681.6306,17073068.593588006,0.0,0.0,0.0,0.0,8309363.273329368,1.0585035561984464e-63,1090690828018.1697,569.2491361050647,0.0,0.0,0.0,0.0,1416085781024.6,62589837.950572334,602460678113.5844,140144090848.39392
0.04,-1,-1,1,-43495.0376774473,0.0,-0.00043495037677447287,0.0,1.416032621804218e+24,0.0,8.823725086833855e+23,1.4013699427840244e+23,1416032621804.2178,0.0,1158577107661.0479,140136994278.4024,0.0,0.0,742377257238.4513,0.0,0.0,0.0,0.0,0.0,1416032621804.216,0.0,602459862391.5686,140136994278.40204,0.0,0.0,-186260011968.97137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186049947508724.22,0.0,0.0,0.0,-244.28822061419487,0.0,0.0,0.0,-742377257238.4513,0.0,0.0,0.0,1090273782697.6372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186260011968.97137,0.0,0.0,0.0,-534156537672.4459,0.0,7.250317350041302e-18,-43495.03767744537,7.2503173500413e-26,-0.0004349503767744536,1.416032621804218e+24,0.0,8.823725084973365e+23,1.4013699427840244e+23,1416032621804.2178,0.0,1158577107416.761,140136994278.4024,0.0,0.0,0.0,0.0,0.0,0.0,1090273782697.6372,0.0,1416032621804.216,0.0,602459862391.5686,140136994278.40204,0.0,0.0,0.0,0.0,0.0,0.0,-534156537672.4459,0.0,0.0,0.0,0.0,0.0,200425.985109395,2.5532292376621573e-65,744646818015.9784,17083465.071928274,0.0,0.0,0.0,0.0,8309028.894756377,1.0584609595528662e-63,1091504887564.662,579.3255798773638,0.0,0.0,0.0,0.0,1416085781024.5996,62589837.9505723,602460678113.5844,140144090848.39395
0.06,-1,-1,1,-43475.426075729105,0.0,-0.000434754260757291,0.0,1.416032613399147e+24,0.0,8.81440283257407e+23,1.4013697785807673e+23,1416032613399.1465,0.0,1157353072429.7942,140136977858.0767,0.0,0.0,741930354321.1947,0.0,0.0,0.0,0.0,0.0,1416032613399.1438,0.0,602459857150.8314,140136977858.07623,0.0,0.0,-187037139042.23203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13114098066270.184,0.0,0.0,0.0,-17.21913778781891,0.0,0.0,0.0,-741930354321.1947,0.0,0.0,0.0,1091089383229.8684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187037139042.23203,0.0,0.0,0.0,-536196167968.12537,0.0,6.6192671444633794e-18,-43475.42607572715,6.619267144463379e-26,-0.00043475426075727144,1.416032613399147e+24,0.0,8.814402832442933e+23,1.4013697785807673e+23,1416032613399.1465,0.0,1157353072412.5754,140136977858.0767,0.0,0.0,0.0,0.0,0.0,0.0,1091089383229.8684,0.0,1416032613399.1438,0.0,602459857150.8314,140136977858.07623,0.0,0.0,0.0,0.0,0.0,0.0,-536196167968.12537,0.0,0.0,0.0,0.0,0.0,200627.53240763646,2.555796741559009e-65,744209445745.7386,17093954.336751502,0.0,0.0,0.0,0.0,8308692.984785718,1.0584181678220996e-63,1092325221011.5253,589.7648155880792,0.0,0.0,0.0,0.0,1416085781024.6,62589837.9505723,602460678113.5846,140144090848.39404
0.08,-1,-1,1,-43455.61215186329,0.0,-0.0004345561215186329,0.0,1.4160326049213133e+24,0.0,8.804984406798134e+23,1.4013696127082141e+23,1416032604921.313,0.0,1156116409638.6465,140136961270.82138,0.0,0.0,741479372878.1749,0.0,0.0,0.0,0.0,0.0,1416032604921.3108,0.0,602459851846.1832,140136961270.82098,0.0,0.0,-187822815085.71167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12900611516176.65,0.0,0.0,0.0,-16.938824623823166,0.0,0.0,0.0,-741479372878.1749,0.0,0.0,0.0,1091911372183.8533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187822815085.71167,0.0,0.0,0.0,-538254814408.32886,0.0,7.881444592816999e-18,-43455.61215186123,7.881444592816998e-26,-0.00043455612151861223,1.4160326049213133e+24,0.0,8.804984406669125e+23,1.4013696127082141e+23,1416032604921.313,0.0,1156116409621.7073,140136961270.82138,0.0,0.0,0.0,0.0,0.0,0.0,1091911372183.8533,0.0,1416032604921.3108,0.0,602459851846.1832,140136961270.82098,0.0,0.0,0.0,0.0,0.0,0.0,-538254814408.32886,0.0,0.0,0.0,0.0,0.0,200830.0289625359,2.558376338020795e-65,743768099817.5947,17104538.7301766,0.0,0.0,0.0,0.0,8308355.492730778,1.0583751745485889e-63,1093151987001.3652,600.5867970735028,0.0,0.0,0.0,0.0,1416085781024.5999,62589837.95057232,602460678113.5846,140144090848.394
0.1,-1,-1,1,-43435.590757046884,0.0,-0.0004343559075704688,0.0,1.4160325963687882e+24,0.0,8.795467360867636e+23,1.4013694451230694e+23,1416032596368.7878,0.0,1154866797775.2751,140136944512.30692,0.0,0.0,741024208007.712,0.0,0.0,0.0,0.0,0.0,1416032596368.7852,0.0,602459846475.9774,140136944512.30652,0.0,0.0,-188617256708.4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12748186336278.957,0.0,0.0,0.0,-16.738686561584473,0.0,0.0,0.0,-741024208007.712,0.0,0.0,0.0,1092739913852.3519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188617256708.4152,0.0,0.0,0.0,-540332962569.79315,0.0,7.25035586864019e-18,-43435.59075704477,7.250355868640188e-26,-0.00043435590757044765,1.4160325963687882e+24,0.0,8.795467360740151e+23,1.4013694451230694e+23,1416032596368.7878,0.0,1154866797758.5361,140136944512.30692,0.0,0.0,0.0,0.0,0.0,0.0,1092739913852.3519,0.0,1416032596368.7852,0.0,602459846475.9774,140136944512.30652,0.0,0.0,0.0,0.0,0.0,0.0,-540332962569.79315,0.0,0.0,0.0,0.0,0.0,201033.5063445007,2.5609684292539726e-65,743322677985.8336,17115220.69486251,0.0,0.0,0.0,0.0,8308016.365974538,1.0583319730288936e-63,1093985350955.3677,611.8129751685701,0.0,0.0,0.0,0.0,1416085781024.6,62589837.95057231,602460678113.5848,140144090848.39407
0.12,-1,-1,1,-43415.356514540406,0.0,-0.000434153565145404,0.0,1.4160325877395554e+24,0.0,8.785849138980927e+23,1.4013692757801649e+23,1416032587739.5552,0.0,1153603901256.5505,140136927578.01645,0.0,0.0,740564750295.2076,0.0,0.0,0.0,0.0,0.0,1416032587739.5535,0.0,602459841038.4934,140136927578.016,0.0,0.0,-189420690077.15164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12665899056632.28,0.0,0.0,0.0,-16.63064131140709,0.0,0.0,0.0,-740564750295.2076,0.0,0.0,0.0,1093575179572.5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189420690077.15164,0.0,0.0,0.0,-542431119371.09314,0.0,9.143622041170618e-18,-43415.356514538376,9.143622041170616e-26,-0.00043415356514538367,1.4160325877395554e+24,0.0,8.785849138854261e+23,1.4013692757801649e+23,1416032587739.5552,0.0,1153603901239.919,140136927578.01645,0.0,0.0,0.0,0.0,0.0,0.0,1093575179572.5193,0.0,1416032587739.5535,0.0,602459841038.4934,140136927578.016,0.0,0.0,0.0,0.0,0.0,0.0,-542431119371.09314,0.0,0.0,0.0,0.0,0.0,201237.99753505582,2.563573435435154e-65,742873073608.8055,17126002.778792225,0.0,0.0,0.0,0.0,8307675.549548163,1.0582885562600669e-63,1094825485389.0292,623.4664379769162,0.0,0.0,0.0,0.0,1416085781024.5996,62589837.950572304,602460678113.5845,140144090848.39407
0.14,-1,-1,1,-43394.90380860784,0.0,-0.0004339490380860784,0.0,1.416032579031511e+24,0.0,8.776127071730373e+23,1.4013691046323468e+23,1416032579031.5107,0.0,1152327369582.5935,140136910463.23465,0.0,0.0,740100885537.028,0.0,0.0,0.0,0.0,0.0,1416032579031.509,0.0,602459835531.9377,140136910463.2342,0.0,0.0,-190233351486.3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12657072085077.783,0.0,0.0,0.0,-16.61905127763748,0.0,0.0,0.0,-740100885537.028,0.0,0.0,0.0,1094417348157.4204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190233351486.3735,0.0,0.0,0.0,-544549814123.3852,0.0,8.512533316993809e-18,-43394.90380860569,8.512533316993807e-26,-0.00043394903808605687,1.416032579031511e+24,0.0,8.776127071603806e+23,1.4013691046323468e+23,1416032579031.5107,0.0,1152327369565.9749,140136910463.23465,0.0,0.0,0.0,0.0,0.0,0.0,1094417348157.4204,0.0,1416032579031.509,0.0,602459835531.9377,140136910463.2342,0.0,0.0,0.0,0.0,0.0,0.0,-544549814123.3852,0.0,0.0,0.0,0.0,0.0,201443.53698011924,2.566191795387183e-65,742419175380.0029,17136887.6415327,0.0,0.0,0.0,0.0,8307332.986042142,1.0582449169284017e-63,1095672570345.7834,635.5720721625638,0.0,0.0,0.0,0.0,1416085781024.5994,62589837.95057231,602460678113.5846,140144090848.394
0.16,-1,-1,1,-43374.22676933426,0.0,-0.0004337422676933425,0.0,1.416032570242456e+24,0.0,8.766298368886211e+23,1.4013689316303654e+23,1416032570242.4556,0.0,1151036836389.278,140136893163.0365,0.0,0.0,739632494437.7048,0.0,0.0,0.0,0.0,0.0,1416032570242.4524,0.0,602459829954.4312,140136893163.036,0.0,0.0,-191055488002.85727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12697233935203.398,0.0,0.0,0.0,-16.671784788370132,0.0,0.0,0.0,-739632494437.7048,0.0,0.0,0.0,1095266606369.6493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191055488002.85727,0.0,0.0,0.0,-546689599951.47424,0.0,7.25035586864019e-18,-43374.226769332265,7.250355868640188e-26,-0.00043374226769332257,1.416032570242456e+24,0.0,8.766298368759236e+23,1.4013689316303654e+23,1416032570242.4556,0.0,1151036836372.606,140136893163.0365,0.0,0.0,0.0,0.0,0.0,0.0,1095266606369.6493,0.0,1416032570242.4524,0.0,602459829954.4312,140136893163.036,0.0,0.0,0.0,0.0,0.0,0.0,-546689599951.47424,0.0,0.0,0.0,0.0,0.0,201650.16068199265,2.5688239677502597e-65,741960867033.3846,17147878.06104097,0.0,0.0,0.0,0.0,8306988.615453032,1.0582010473898858e-63,1096526793873.5432,648.1567421319372,0.0,0.0,0.0,0.0,1416085781024.5986,62589837.95057229,602460678113.5845,140144090848.39426
