sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.18,-1,-1,1,-41543.9693736175,0.0,-0.000415439693736175,0.0,7.800637824257564e+23,1.374164272795749e+23,1.4160237740438935e+24,0.0,1039530655163.3031,137416427279.57487,1416023774043.893,0.0,541553869763.2987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760550099.445,137416427279.57462,1416023774043.8892,0.0,-108783764699.44083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543158847736.42706,9473659.808409495,694590.2243184539,8.848285203706465e-65,0.0,0.0,0.0,0.0,3041813172869.8354,3886951.513530706,46326730.38291794,5.901467424982361e-63,0.0,0.0,0.0,0.0,606763118592.8328,137424289559.57887,1416085399913.9976,62589821.1057934,0.0,0.0,0.0,0.0,-466741234179290.0,0.0,0.0,0.0,-621.9899345273152,0.0,0.0,0.0,-541553869763.2987,0.0,0.0,0.0,3023991837827.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108783764699.44083,0.0,0.0,0.0,-2591221733385.2993,0.0,0.0,0.0,-1.262177448353619e-18,-41543.969373616026,-1.2621774483536189e-26,-0.00041543969373616024,7.80063781959016e+23,1.374164272795749e+23,1.4160237740438935e+24,0.0,1039530654541.3142,137416427279.57487,1416023774043.893,0.0,0.0,0.0,0.0,0.0,3023991837827.167,0.0,0.0,0.0,606760550099.445,137416427279.57462,1416023774043.8892,0.0,0.0,0.0,0.0,0.0,-2591221733385.2993,0.0,0.0,0.0
0.2,-1,-1,1,-41533.59113007326,0.0,-0.00041533591130073254,0.0,7.795777157181962e+23,1.3741641542174663e+23,1.4160237703174516e+24,0.0,1038882911665.4679,137416415421.7466,1416023770317.4512,0.0,541330459669.0688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760546553.3649,137416415421.74635,1416023770317.4487,0.0,-109208094556.96631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542941644799.4517,9566659.660227975,694589.8427491164,8.848280344166218e-65,0.0,0.0,0.0,0.0,3042117798699.8223,3754111.2842753986,46326736.10630083,5.90146815391344e-63,0.0,0.0,0.0,0.0,606763118592.8322,137424289559.57881,1416085399913.9968,62589821.105793424,0.0,0.0,0.0,0.0,-447221636522244.1,0.0,0.0,0.0,-595.977676814422,0.0,0.0,0.0,-541330459669.0688,0.0,0.0,0.0,3024289808297.3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109208094556.96631,0.0,0.0,0.0,-2592167443781.1807,0.0,0.0,0.0,-1.262177448353619e-18,-41533.59113007198,-1.2621774483536189e-26,-0.0004153359113007198,7.795777152709749e+23,1.3741641542174663e+23,1.4160237703174516e+24,0.0,1038882911069.4905,137416415421.7466,1416023770317.4512,0.0,0.0,0.0,0.0,0.0,3024289808297.3057,0.0,0.0,0.0,606760546553.3649,137416415421.74635,1416023770317.4487,0.0,0.0,0.0,0.0,0.0,-2592167443781.1807,0.0,0.0,0.0
0.22,-1,-1,1,-41523.035690924364,0.0,-0.0004152303569092436,0.0,7.790833498322371e+23,1.3741640359413854e+23,1.416023766553143e+24,0.0,1038224108494.6254,137416403594.1385,1416023766553.1428,0.0,541107616681.21454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760542966.1903,137416403594.13826,1416023766553.1404,0.0,-109644051152.77982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542725179813.5491,9661440.600952974,694589.4569665182,8.848275430966566e-65,0.0,0.0,0.0,0.0,3042420630414.514,3619433.9129063473,46326741.89288111,5.901468890893424e-63,0.0,0.0,0.0,0.0,606763118592.8333,137424289559.5789,1416085399913.9983,62589821.105793424,0.0,0.0,0.0,0.0,-428008090484429.56,0.0,0.0,0.0,-570.3732704175636,0.0,0.0,0.0,-541107616681.21454,0.0,0.0,0.0,3024585919361.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109644051152.77982,0.0,0.0,0.0,-2593122354403.4346,0.0,0.0,0.0,-1.8932661725304287e-18,-41523.035690922836,-1.8932661725304283e-26,-0.0004152303569092283,7.790833494042289e+23,1.3741640359413854e+23,1.416023766553143e+24,0.0,1038224107924.2518,137416403594.1385,1416023766553.1428,0.0,0.0,0.0,0.0,0.0,3024585919361.496,0.0,0.0,0.0,606760542966.1903,137416403594.13826,1416023766553.1404,0.0,0.0,0.0,0.0,0.0,-2593122354403.4346,0.0,0.0,0.0
0.24,-1,-1,1,-41512.29837892363,0.0,-0.00041512298378923625,0.0,7.78580465703734e+23,1.3741639179700788e+23,1.4160237627497672e+24,0.0,1037553953720.937,137416391797.00784,1416023762749.7668,0.0,540885340478.9662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760539336.5916,137416391797.00752,1416023762749.7654,0.0,-110091926094.62242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542509457255.4977,9757534.674080757,694589.0668422136,8.848270462471714e-65,0.0,0.0,0.0,0.0,3042721671720.0093,3483584.2277658307,46326747.7445851,5.901469636167688e-63,0.0,0.0,0.0,0.0,606763118592.8329,137424289559.57875,1416085399913.9973,62589821.10579341,0.0,0.0,0.0,0.0,-409088854606510.0,0.0,0.0,0.0,-545.1610684022307,0.0,0.0,0.0,-540885340478.9662,0.0,0.0,0.0,3024880173361.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110091926094.62242,0.0,0.0,0.0,-2594086759521.9087,0.0,0.0,0.0,-1.8932661725304287e-18,-41512.298378922096,-1.8932661725304283e-26,-0.00041512298378922096,7.785804652946447e+23,1.3741639179700788e+23,1.4160237627497672e+24,0.0,1037553953175.7754,137416391797.00784,1416023762749.7668,0.0,0.0,0.0,0.0,0.0,3024880173361.088,0.0,0.0,0.0,606760539336.5916,137416391797.00752,1416023762749.7654,0.0,0.0,0.0,0.0,0.0,-2594086759521.9087,0.0,0.0,0.0
0.26,-1,-1,1,-41501.37443894199,0.0,-0.00041501374438941983,0.0,7.780688406211168e+23,1.3741638003024731e+23,1.4160237589060762e+24,0.0,1036872150553.9226,137416380030.24728,1416023758906.076,0.0,540663624057.61676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760535663.178,137416380030.24702,1416023758906.0737,0.0,-110552009166.87378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542294474895.091,9854469.895856177,694588.6722425639,8.8482654369795e-65,0.0,0.0,0.0,0.0,3043020935630.484,3347225.9438664187,46326753.66341732,5.901470389991566e-63,0.0,0.0,0.0,0.0,606763118592.8328,137424289559.5789,1416085399913.9976,62589821.10579343,0.0,0.0,0.0,0.0,-390531771560833.5,0.0,0.0,0.0,-520.4314794493839,0.0,0.0,0.0,-540663624057.61676,0.0,0.0,0.0,3025172581847.3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110552009166.87378,0.0,0.0,0.0,-2595060967477.065,0.0,0.0,0.0,-1.8932661725304287e-18,-41501.37443894064,-1.8932661725304283e-26,-0.0004150137443894064,7.780688402305849e+23,1.3741638003024731e+23,1.4160237589060762e+24,0.0,1036872150033.491,137416380030.24728,1416023758906.076,0.0,0.0,0.0,0.0,0.0,3025172581847.3813,0.0,0.0,0.0,606760535663.178,137416380030.24702,1416023758906.0737,0.0,0.0,0.0,0.0,0.0,-2595060967477.065,0.0,0.0,0.0
0.28,-1,-1,1,-41490.25899024692,0.0,-0.00041490258990246914,0.0,7.775482459903101e+23,1.3741636829341548e+23,1.416023755020754e+24,0.0,1036178394363.9429,137416368293.41545,1416023755020.7537,0.0,540442454283.32495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760531944.484,137416368293.41519,1416023755020.7505,0.0,-111024591863.86653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542080224393.4503,9951779.210431598,694588.2730277668,8.848260352709514e-65,0.0,0.0,0.0,0.0,3043318443523.117,3211009.330554936,46326759.65147522,5.901471152632104e-63,0.0,0.0,0.0,0.0,606763118592.8326,137424289559.57863,1416085399913.9978,62589821.10579341,0.0,0.0,0.0,0.0,-372349790080382.4,0.0,0.0,0.0,-496.2017593337223,0.0,0.0,0.0,-540442454283.32495,0.0,0.0,0.0,3025463164610.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111024591863.86653,0.0,0.0,0.0,-2596045302687.045,0.0,0.0,0.0,-1.8932661725304287e-18,-41490.258990245355,-1.8932661725304283e-26,-0.00041490258990245347,7.775482456179607e+23,1.3741636829341548e+23,1.416023755020754e+24,0.0,1036178393867.7415,137416368293.41545,1416023755020.7537,0.0,0.0,0.0,0.0,0.0,3025463164610.301,0.0,0.0,0.0,606760531944.484,137416368293.41519,1416023755020.7505,0.0,0.0,0.0,0.0,0.0,-2596045302687.045,0.0,0.0,0.0
0.3,-1,-1,1,-41478.94697360788,0.0,-0.0004147894697360788,0.0,7.770184448573693e+23,1.3741635658577431e+23,1.4160237510924105e+24,0.0,1035472369380.8068,137416356585.77428,1416023751092.4102,0.0,540221812524.6918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760528178.9598,137416356585.77388,1416023751092.4084,0.0,-111509971322.84558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541866691984.67194,10049008.812142652,694587.8690507476,8.848255207788581e-65,0.0,0.0,0.0,0.0,3043614224091.974,3075559.932489865,46326765.71096412,5.901471924370286e-63,0.0,0.0,0.0,0.0,606763118592.8315,137424289559.57843,1416085399913.9963,62589821.10579342,0.0,0.0,0.0,0.0,-354575230861351.4,0.0,0.0,0.0,-472.5149793466553,0.0,0.0,0.0,-540221812524.6918,0.0,0.0,0.0,3025751948605.7246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111509971322.84558,0.0,0.0,0.0,-2597040107876.4,0.0,0.0,0.0,-1.262177448353619e-18,-41478.94697360657,-1.2621774483536189e-26,-0.0004147894697360656,7.770184445027942e+23,1.3741635658577431e+23,1.4160237510924105e+24,0.0,1035472368908.292,137416356585.77428,1416023751092.4102,0.0,0.0,0.0,0.0,0.0,3025751948605.7246,0.0,0.0,0.0,606760528178.9598,137416356585.77388,1416023751092.4084,0.0,0.0,0.0,0.0,0.0,-2597040107876.4,0.0,0.0,0.0
0.32,-1,-1,1,-41467.433093804284,0.0,-0.0004146743309380428,0.0,7.764791892156522e+23,1.3741634490632635e+23,1.4160237471195805e+24,0.0,1034753745105.2487,137416344906.32632,1416023747119.58,0.0,540001675332.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760524364.9661,137416344906.32603,1416023747119.578,0.0,-112008454591.71884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541653859211.0068,10145725.568654036,694587.4601560393,8.848250000236902e-65,0.0,0.0,0.0,0.0,3043908312244.0073,2941468.689986878,46326771.84421644,5.90147270550307e-63,0.0,0.0,0.0,0.0,606763118592.8325,137424289559.57881,1416085399913.9976,62589821.10579341,0.0,0.0,0.0,0.0,-337239477285742.75,0.0,0.0,0.0,-449.4129616934806,0.0,0.0,0.0,-540001675332.0001,0.0,0.0,0.0,3026038966824.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112008454591.71884,0.0,0.0,0.0,-2598045746533.713,0.0,0.0,0.0,-1.262177448353619e-18,-41467.43309380268,-1.2621774483536189e-26,-0.0004146743309380268,7.764791888784126e+23,1.3741634490632635e+23,1.4160237471195805e+24,0.0,1034753744655.8356,137416344906.32632,1416023747119.58,0.0,0.0,0.0,0.0,0.0,3026038966824.582,0.0,0.0,0.0,606760524364.9661,137416344906.32603,1416023747119.578,0.0,0.0,0.0,0.0,0.0,-2598045746533.713,0.0,0.0,0.0
0.34,-1,-1,1,-41455.71175793304,0.0,-0.0004145571175793303,0.0,7.759302171164562e+23,1.374163332538545e+23,1.4160237431006945e+24,0.0,1034022172458.4982,137416333253.85448,1416023743100.694,0.0,539782015137.16486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760520500.7522,137416333253.85423,1416023743100.6917,0.0,-112520363179.41975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541441703684.0446,10241523.34761943,694587.0461783515,8.84824472794928e-65,0.0,0.0,0.0,0.0,3044200747975.562,2809283.7040398065,46326778.05371131,5.901473496346258e-63,0.0,0.0,0.0,0.0,606763118592.8319,137424289559.57854,1416085399913.9966,62589821.10579341,0.0,0.0,0.0,0.0,-320353647306305.7,0.0,0.0,0.0,-426.91052240971476,0.0,0.0,0.0,-539782015137.16486,0.0,0.0,0.0,3026324257142.5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112520363179.41975,0.0,0.0,0.0,-2599062605611.6772,0.0,0.0,0.0,-1.8932661725304287e-18,-41455.71175793151,-1.8932661725304283e-26,-0.00041455711757931507,7.759302167961031e+23,1.374163332538545e+23,1.4160237431006945e+24,0.0,1034022172031.5883,137416333253.85448,1416023743100.694,0.0,0.0,0.0,0.0,0.0,3026324257142.5137,0.0,0.0,0.0,606760520500.7522,137416333253.85423,1416023743100.6917,0.0,0.0,0.0,0.0,0.0,-2599062605611.6772,0.0,0.0,0.0
0.36,-1,-1,1,-41443.7770097022,0.0,-0.00041443777009702193,0.0,7.753712495914864e+23,1.3741632162696483e+23,1.4160237390340863e+24,0.0,1033277279681.0896,137416321626.9648,1416023739034.086,0.0,539562800950.8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760516584.4559,137416321626.9645,1416023739034.084,0.0,-113046037854.18336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541230199847.9341,10336028.122181611,694586.6269413152,8.848239388679663e-65,0.0,0.0,0.0,0.0,3044491575262.795,2679503.78764535,46326784.34209403,5.901474297236748e-63,0.0,0.0,0.0,0.0,606763118592.8323,137424289559.57857,1416085399913.9976,62589821.105793394,0.0,0.0,0.0,0.0,-303925046166669.9,0.0,0.0,0.0,-405.017396628391,0.0,0.0,0.0,-539562800950.8164,0.0,0.0,0.0,3026607861183.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113046037854.18336,0.0,0.0,0.0,-2600091098491.803,0.0,0.0,0.0,-1.8932661725304287e-18,-41443.77700970077,-1.8932661725304283e-26,-0.0004144377700970076,7.753712492875617e+23,1.3741632162696483e+23,1.4160237390340863e+24,0.0,1033277279276.0726,137416321626.9648,1416023739034.086,0.0,0.0,0.0,0.0,0.0,3026607861183.415,0.0,0.0,0.0,606760516584.4559,137416321626.9645,1416023739034.084,0.0,0.0,0.0,0.0,0.0,-2600091098491.803,0.0,0.0,0.0
0.38,-1,-1,1,-41431.62245961662,0.0,-0.0004143162245961661,0.0,7.748019873830104e+23,1.3741631002412397e+23,1.4160237349179634e+24,0.0,1032518667975.3949,137416310024.12393,1416023734917.963,0.0,539343999036.9055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760512614.0787,137416310024.12367,1416023734917.962,0.0,-113585843675.5896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541019319724.8697,10428901.801344005,694586.2022558388,8.848233980019863e-65,0.0,0.0,0.0,0.0,3044780840992.7026,2552573.8463243516,46326790.71220171,5.901475108535758e-63,0.0,0.0,0.0,0.0,606763118592.8323,137424289559.57878,1416085399913.9968,62589821.10579339,0.0,0.0,0.0,0.0,-287947443234209.94,0.0,0.0,0.0,-383.7252812674269,0.0,0.0,0.0,-539343999036.9055,0.0,0.0,0.0,3026889823223.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113585843675.5896,0.0,0.0,0.0,-2601131668245.7676,0.0,0.0,0.0,-1.262177448353619e-18,-41431.622459615144,-1.2621774483536189e-26,-0.0004143162245961514,7.74801987095063e+23,1.3741631002412397e+23,1.4160237349179634e+24,0.0,1032518667591.6697,137416310024.12393,1416023734917.963,0.0,0.0,0.0,0.0,0.0,3026889823223.3584,0.0,0.0,0.0,606760512614.0787,137416310024.12367,1416023734917.962,0.0,0.0,0.0,0.0,0.0,-2601131668245.7676,0.0,0.0,0.0
0.4,-1,-1,1,-41419.241210677945,0.0,-0.00041419241210677933,0.0,7.742221074639072e+23,1.3741629844369693e+23,1.4160237307504012e+24,0.0,1031745906868.1595,137416298443.6969,1416023730750.401,0.0,539125573549.2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760508587.4755,137416298443.69667,1416023730750.3994,0.0,-114140175268.57042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540809033627.38104,10519844.795471104,694585.7719184738,8.84822849937865e-65,0.0,0.0,0.0,0.0,3045068593954.9585,2428882.0429069474,46326797.16708497,5.901475930631983e-63,0.0,0.0,0.0,0.0,606763118592.8323,137424289559.57889,1416085399913.9966,62589821.105793394,0.0,0.0,0.0,0.0,-272453051519195.66,0.0,0.0,0.0,-363.07710411353037,0.0,0.0,0.0,-539125573549.2539,0.0,0.0,0.0,3027170189154.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114140175268.57042,0.0,0.0,0.0,-2602184791237.107,0.0,0.0,0.0,-6.310887241768095e-19,-41419.24121067657,-6.3108872417680944e-27,-0.0004141924121067656,7.742221071914542e+23,1.3741629844369693e+23,1.4160237307504012e+24,0.0,1031745906505.0825,137416298443.6969,1416023730750.401,0.0,0.0,0.0,0.0,0.0,3027170189154.716,0.0,0.0,0.0,606760508587.4755,137416298443.69667,1416023730750.3994,0.0,0.0,0.0,0.0,0.0,-2602184791237.107,0.0,0.0,0.0
0.42,-1,-1,1,-41406.625778906644,0.0,-0.0004140662577890664,0.0,7.736312593152002e+23,1.374162868839836e+23,1.4160237265293264e+24,0.0,1030958529249.8608,137416286883.98357,1416023726529.326,0.0,538907487118.12976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760504502.3358,137416286883.98329,1416023726529.3242,0.0,-114709462370.60625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540599310825.9059,10608597.381508676,694585.3357095957,8.848222943958963e-65,0.0,0.0,0.0,0.0,3045354883909.481,2308758.6290786425,46326803.71003846,5.90147676394497e-63,0.0,0.0,0.0,0.0,606763118592.8326,137424289559.57869,1416085399913.9976,62589821.105793424,0.0,0.0,0.0,0.0,-257417333514416.0,0.0,0.0,0.0,-343.04016592912376,0.0,0.0,0.0,-538907487118.12976,0.0,0.0,0.0,3027449005525.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114709462370.60625,0.0,0.0,0.0,-2603250981120.518,0.0,0.0,0.0,-1.8932661725304287e-18,-41406.62577890524,-1.8932661725304283e-26,-0.00041406625778905236,7.736312590577829e+23,1.374162868839836e+23,1.4160237265293264e+24,0.0,1030958528906.8208,137416286883.98357,1416023726529.326,0.0,0.0,0.0,0.0,0.0,3027449005525.004,0.0,0.0,0.0,606760504502.3358,137416286883.98329,1416023726529.3242,0.0,0.0,0.0,0.0,0.0,-2603250981120.518,0.0,0.0,0.0
0.44,-1,-1,1,-41393.768007666244,0.0,-0.0004139376800766624,0.0,7.730290609133106e+23,1.3741627534325066e+23,1.4160237222524908e+24,0.0,1030156026027.2297,137416275343.25063,1416023722252.4905,0.0,538689701378.26385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760500356.1666,137416275343.25041,1416023722252.4888,0.0,-115294175707.2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540390120163.7667,10694939.975093711,694584.8933912475,8.848217310730168e-65,0.0,0.0,0.0,0.0,3045639760738.741,2192476.271013152,46326810.34463213,5.901477608929342e-63,0.0,0.0,0.0,0.0,606763118592.8326,137424289559.57869,1416085399913.998,62589821.105793424,0.0,0.0,0.0,0.0,-242838658051745.72,0.0,0.0,0.0,-323.6122929826379,0.0,0.0,0.0,-538689701378.26385,0.0,0.0,0.0,3027726318658.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115294175707.2018,0.0,0.0,0.0,-2604330793311.2354,0.0,0.0,0.0,-1.8932661725304287e-18,-41393.76800766494,-1.8932661725304283e-26,-0.00041393768007664936,7.730290606704721e+23,1.3741627534325066e+23,1.4160237222524908e+24,0.0,1030156025703.6177,137416275343.25063,1416023722252.4905,0.0,0.0,0.0,0.0,0.0,3027726318658.685,0.0,0.0,0.0,606760500356.1666,137416275343.25041,1416023722252.4888,0.0,0.0,0.0,0.0,0.0,-2604330793311.2354,0.0,0.0,0.0
0.46,-1,-1,1,-41380.65897440796,0.0,-0.00041380658974407954,0.0,7.724150943623062e+23,1.3741626381976056e+23,1.4160237179174595e+24,0.0,1029337840302.6864,137416263819.76053,1416023717917.4592,0.0,538472177432.5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760496146.2634,137416263819.76025,1416023717917.4563,0.0,-115894833276.14584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540181430614.8778,10778692.446723657,694584.444704989,8.848211596401075e-65,0.0,0.0,0.0,0.0,3045923273689.8354,2080251.659339528,46326817.07474098,5.901478466078748e-63,0.0,0.0,0.0,0.0,606763118592.8325,137424289559.57855,1416085399913.9978,62589821.10579342,0.0,0.0,0.0,0.0,-228759821419227.6,0.0,0.0,0.0,-304.85051657631993,0.0,0.0,0.0,-538472177432.5683,0.0,0.0,0.0,3028002173866.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115894833276.14584,0.0,0.0,0.0,-2605424830014.6,0.0,0.0,0.0,-1.262177448353619e-18,-41380.658974406506,-1.2621774483536189e-26,-0.00041380658974406496,7.724150941335471e+23,1.3741626381976056e+23,1.4160237179174595e+24,0.0,1029337839997.8368,137416263819.76053,1416023717917.4592,0.0,0.0,0.0,0.0,0.0,3028002173866.1714,0.0,0.0,0.0,606760496146.2634,137416263819.76025,1416023717917.4563,0.0,0.0,0.0,0.0,0.0,-2605424830014.6,0.0,0.0,0.0
0.48,-1,-1,1,-41367.28888804176,0.0,-0.00041367288888041753,0.0,7.717889010871764e+23,1.3741625231179843e+23,1.4160237135215817e+24,0.0,1028503360968.791,137416252311.7984,1416023713521.5813,0.0,538254876248.6258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606760491869.6938,137416252311.79819,1416023713521.579,0.0,-116512007149.52953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539973211782.7148,10859712.636963801,694583.9893692113,8.84820579738472e-65,0.0,0.0,0.0,0.0,3046205470707.1025,1972248.1737578872,46326823.90459037,5.901479335931243e-63,0.0,0.0,0.0,0.0,606763118592.8315,137424289559.57845,1416085399913.9966,62589821.10579342,0.0,0.0,0.0,0.0,-215127978004968.9,0.0,0.0,0.0,-286.6844134514686,0.0,0.0,0.0,-538254876248.6258,0.0,0.0,0.0,3028276614739.7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116512007149.52953,0.0,0.0,0.0,-2606533745927.3604,0.0,0.0,0.0,-1.262177448353619e-18,-41367.288888040464,-1.2621774483536189e-26,-0.0004136728888804046,7.717889008720483e+23,1.3741625231179843e+23,1.4160237135215817e+24,0.0,1028503360682.1064,137416252311.7984,1416023713521.5813,0.0,0.0,0.0,0.0,0.0,3028276614739.7715,0.0,0.0,0.0,606760491869.6938,137416252311.79819,1416023713521.579,0.0,0.0,0.0,0.0,0.0,-2606533745927.3604,0.0,0.0,0.0
