sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-28868.146002007004,0.0,-0.00028868146002007,0.0,2.7959354121451592e+22,0.0,6.503951563489889e+23,5.2137311916579606e+23,27959354121.451588,0.0,1252475479054.4248,521373119165.79596,0.0,0.0,1695793683235.4097,0.0,0.0,0.0,0.0,0.0,27959354121.451538,0.0,259231821811.5502,521373119166.0049,0.0,0.0,-702550025992.5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205579483512.1,0.0,0.0,0.0,2.32160206977278,0.0,0.0,0.0,-1695793683235.4097,0.0,0.0,0.0,1156396644094.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702550025992.5361,0.0,0.0,0.0,-163152986849.6631,0.0,4.703891296171386e-19,-28868.14600200567,4.703891296171385e-27,-0.00028868146002005666,2.7959354121451592e+22,0.0,6.50395156350195e+23,5.2137311916579606e+23,27959354121.451588,0.0,1252475479056.7473,521373119165.79596,0.0,0.0,0.0,0.0,0.0,0.0,1156396644094.8586,0.0,27959354121.451538,0.0,259231821811.5502,521373119166.0049,0.0,0.0,0.0,0.0,0.0,0.0,-163152986849.6631,0.0,0.0,0.0,0.0,0.0,1603176.2295494298,1.0242796846971778e-69,1767868030204.817,8.041505546622163,0.0,0.0,0.0,0.0,84434.76676687071,8.115358530426559e-64,1157780005102.8574,6370633.038735786,0.0,0.0,0.0,0.0,27963313007.415524,23046523.403540075,259232822151.0534,521424166644.70276
0.029333333333333336,-1,-1,1,-28852.511806154907,0.0,-0.00028852511806154907,0.0,2.7959353677302947e+22,0.0,6.498884577177353e+23,5.2137296061423734e+23,27959353677.30294,0.0,1251499722078.4993,521372960614.23724,0.0,0.0,1695771828662.388,0.0,0.0,0.0,0.0,0.0,27959353677.302887,0.0,259231818149.75723,521372960614.43475,0.0,0.0,-703503924733.6445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.206467714424746e+16,0.0,0.0,0.0,119518.85785091668,0.0,0.0,0.0,-1695771828662.388,0.0,0.0,0.0,1155944649617.4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703503924733.6445,0.0,0.0,0.0,-163676626169.8022,0.0,4.703891296171386e-19,-28852.511806153532,4.703891296171385e-27,-0.0002885251180615353,2.7959353677302947e+22,0.0,6.498885197824125e+23,5.2137296061423734e+23,27959353677.30294,0.0,1251499841597.3574,521372960614.23724,0.0,0.0,0.0,0.0,0.0,0.0,1155944649617.4033,0.0,27959353677.302887,0.0,259231818149.75723,521372960614.43475,0.0,0.0,0.0,0.0,0.0,0.0,-163676626169.8022,0.0,0.0,0.0,0.0,0.0,1597509.1653232146,1.0396048217676203e-69,1767944043535.5159,8.161832724825352,0.0,0.0,0.0,0.0,84495.5031171837,8.115358499776288e-64,1157332471186.8406,6370633.014670519,0.0,0.0,0.0,0.0,27963313007.415474,23046523.40354007,259232822151.0532,521424166644.7026
0.05866666666666667,-1,-1,1,-28836.736647719503,0.0,-0.000288367366477195,0.0,2.795935322724875e+22,0.0,6.493772925401592e+23,5.2137280070258476e+23,27959353227.248745,0.0,1250515363808.8984,521372800702.58466,0.0,0.0,1695749427827.4287,0.0,0.0,0.0,0.0,0.0,27959353227.2487,0.0,259231814448.9368,521372800702.77094,0.0,0.0,-704465878467.4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9882877544790896.0,0.0,0.0,0.0,19031.602044567466,0.0,0.0,0.0,-1695749427827.4287,0.0,0.0,0.0,1155489041173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704465878467.4642,0.0,0.0,0.0,-164205472781.4352,0.0,4.703891296171386e-19,-28836.73664771813,4.703891296171385e-27,-0.00028836736647718127,2.795935322724875e+22,0.0,6.49377302423038e+23,5.2137280070258476e+23,27959353227.248745,0.0,1250515382840.503,521372800702.58466,0.0,0.0,0.0,0.0,0.0,0.0,1155489041173.0,0.0,27959353227.2487,0.0,259231814448.9368,521372800702.77094,0.0,0.0,0.0,0.0,0.0,0.0,-164205472781.4352,0.0,0.0,0.0,0.0,0.0,1591821.0952848443,1.0553967142186023e-69,1768020337037.852,8.285824270634187,0.0,0.0,0.0,0.0,84557.18561185885,8.115358468192508e-64,1156881367655.3643,6370632.989872375,0.0,0.0,0.0,0.0,27963313007.41555,23046523.40354007,259232822151.0537,521424166644.70294
0.08800000000000001,-1,-1,1,-28820.81685833159,0.0,-0.00028820816858331585,0.0,2.79593527706412e+22,0.0,6.488613722145568e+23,5.2137263940077896e+23,27959352770.641193,0.0,1249521848481.0935,521372639400.7788,0.0,0.0,1695726434637.3723,0.0,0.0,0.0,0.0,0.0,27959352770.641167,0.0,259231810707.6565,521372639400.9537,0.0,0.0,-705436396863.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4427988174933476e+16,0.0,0.0,0.0,66298.48110237531,0.0,0.0,0.0,-1695726434637.3723,0.0,0.0,0.0,1155029744471.6704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705436396863.935,0.0,0.0,0.0,-164739640399.75333,0.0,4.703891296171386e-19,-28820.816858330265,4.703891296171385e-27,-0.0002882081685833026,2.79593527706412e+22,0.0,6.48861406642544e+23,5.2137263940077896e+23,27959352770.641193,0.0,1249521914779.5728,521372639400.7788,0.0,0.0,0.0,0.0,0.0,0.0,1155029744471.6704,0.0,27959352770.641167,0.0,259231810707.6565,521372639400.9537,0.0,0.0,0.0,0.0,0.0,0.0,-164739640399.75333,0.0,0.0,0.0,0.0,0.0,1586111.522542514,1.0716770022063473e-69,1768096916912.4373,8.41365002891783,0.0,0.0,0.0,0.0,84619.96227377647,8.115358435631938e-64,1156426621186.2002,6370632.964307422,0.0,0.0,0.0,0.0,27963313007.41548,23046523.403540082,259232822151.0533,521424166644.7029
0.11733333333333335,-1,-1,1,-28804.74938315413,0.0,-0.00028804749383154124,0.0,2.795935230756799e+22,0.0,6.483406871172168e+23,5.213724766771722e+23,27959352307.567986,0.0,1248519157562.563,521372476677.1721,0.0,0.0,1695702854644.1653,0.0,0.0,0.0,0.0,0.0,27959352307.567944,0.0,259231806925.224,521372476677.336,0.0,0.0,-706415504006.8254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5125167902752716e+16,0.0,0.0,0.0,67641.05031597335,0.0,0.0,0.0,-1695702854644.1653,0.0,0.0,0.0,1154566673010.6123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706415504006.8254,0.0,0.0,0.0,-165279254732.2232,0.0,4.703891296171386e-19,-28804.749383152917,4.703891296171385e-27,-0.0002880474938315291,2.795935230756799e+22,0.0,6.483407222423853e+23,5.213724766771722e+23,27959352307.567986,0.0,1248519225203.6143,521372476677.1721,0.0,0.0,0.0,0.0,0.0,0.0,1154566673010.6123,0.0,27959352307.567944,0.0,259231806925.224,521372476677.336,0.0,0.0,0.0,0.0,0.0,0.0,-165279254732.2232,0.0,0.0,0.0,0.0,0.0,1580379.8517709165,1.0884687345098649e-69,1768173791179.7605,8.545490920041283,0.0,0.0,0.0,0.0,84683.79644937535,8.115358402048459e-64,1155968146347.9531,6370632.93793944,0.0,0.0,0.0,0.0,27963313007.41557,23046523.403540067,259232822151.05377,521424166644.70294
0.14666666666666667,-1,-1,1,-28788.53072739141,0.0,-0.0002878853072739141,0.0,2.7959351837794006e+22,0.0,6.478151027824695e+23,5.21372312499151e+23,27959351837.794,0.0,1247507032110.7969,521372312499.1509,0.0,0.0,1695678670700.543,0.0,0.0,0.0,0.0,0.0,27959351837.793972,0.0,259231803100.57916,521372312499.3039,0.0,0.0,-707403441690.3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.584849375894185e+16,0.0,0.0,0.0,69033.96951194108,0.0,0.0,0.0,-1695678670700.543,0.0,0.0,0.0,1154099741049.3096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707403441690.3213,0.0,0.0,0.0,-165824443005.12137,0.0,4.703891296171386e-19,-28788.530727390116,4.703891296171385e-27,-0.00028788530727390113,2.7959351837794006e+22,0.0,6.478151386309637e+23,5.21372312499151e+23,27959351837.794,0.0,1247507101144.767,521372312499.1509,0.0,0.0,0.0,0.0,0.0,0.0,1154099741049.3096,0.0,27959351837.793972,0.0,259231803100.57916,521372312499.3039,0.0,0.0,0.0,0.0,0.0,0.0,-165824443005.12137,0.0,0.0,0.0,0.0,0.0,1574625.5091054447,1.1057964100034462e-69,1768250967488.391,8.681539268651873,0.0,0.0,0.0,0.0,84748.73149190316,8.11535836739311e-64,1155505858485.653,6370632.910729954,0.0,0.0,0.0,0.0,27963313007.41548,23046523.403540067,259232822151.05325,521424166644.70245
0.17600000000000002,-1,-1,1,-28772.15732314571,0.0,-0.0002877215732314571,0.0,2.7959351361140632e+22,0.0,6.472845035862528e+23,5.213721468328418e+23,27959351361.140625,0.0,1246485249466.8457,521372146832.8416,0.0,0.0,1695653869430.8303,0.0,0.0,0.0,0.0,0.0,27959351361.14058,0.0,259231799232.68976,521372146832.9843,0.0,0.0,-708400419196.6729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6599347196547096e+16,0.0,0.0,0.0,70479.89897464402,0.0,0.0,0.0,-1695653869430.8303,0.0,0.0,0.0,1153628858748.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708400419196.6729,0.0,0.0,0.0,-166375338034.04367,0.0,4.703891296171386e-19,-28772.157323144387,4.703891296171385e-27,-0.0002877215732314438,2.7959351361140632e+22,0.0,6.47284540185601e+23,5.213721468328418e+23,27959351361.140625,0.0,1246485319946.7466,521372146832.8416,0.0,0.0,0.0,0.0,0.0,0.0,1153628858748.1016,0.0,27959351361.14058,0.0,259231799232.68976,521372146832.9843,0.0,0.0,0.0,0.0,0.0,0.0,-166375338034.04367,0.0,0.0,0.0,0.0,0.0,1568847.8986274838,1.1236861210719242e-69,1768328453916.9158,8.821999929734925,0.0,0.0,0.0,0.0,84814.79617498603,8.115358331613697e-64,1155039668893.789,6370632.882638034,0.0,0.0,0.0,0.0,27963313007.41554,23046523.403540067,259232822151.0535,521424166644.70245
0.20533333333333337,-1,-1,1,-28755.6254618737,0.0,-0.00028755625461873697,0.0,2.7959350877423732e+22,0.0,6.46748769346469e+23,5.2137197964308095e+23,27959350877.423725,0.0,1245453578194.2832,521371979643.0808,0.0,0.0,1695628436936.83,0.0,0.0,0.0,0.0,0.0,27959350877.423687,0.0,259231795320.48395,521371979643.2131,0.0,0.0,-709406654063.0287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.737931380353862e+16,0.0,0.0,0.0,71981.89209406078,0.0,0.0,0.0,-1695628436936.83,0.0,0.0,0.0,1153153932730.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709406654063.0287,0.0,0.0,0.0,-166932077875.192,0.0,6.281613106613409e-19,-28755.62546187243,6.2816131066134085e-27,-0.0002875562546187242,2.7959350877423732e+22,0.0,6.467488067257829e+23,5.2137197964308095e+23,27959350877.423725,0.0,1245453650176.1753,521371979643.0808,0.0,0.0,0.0,0.0,0.0,0.0,1153153932730.884,0.0,27959350877.423687,0.0,259231795320.48395,521371979643.2131,0.0,0.0,0.0,0.0,0.0,0.0,-166932077875.192,0.0,0.0,0.0,0.0,0.0,1563046.4065346858,1.1421656812460443e-69,1768406258865.4722,8.967091287362125,0.0,0.0,0.0,0.0,84882.0198218709,8.115358294654578e-64,1154569485375.481,6370632.853619944,0.0,0.0,0.0,0.0,27963313007.415497,23046523.403540075,259232822151.05328,521424166644.7024
0.2346666666666667,-1,-1,1,-28738.931286390867,0.0,-0.00028738931286390864,0.0,2.7959350386454327e+22,0.0,6.462077750638444e+23,5.213718108933443e+23,27959350386.45432,0.0,1244411777580.177,521371810893.3442,0.0,0.0,1695602358764.895,0.0,0.0,0.0,0.0,0.0,27959350386.454277,0.0,259231791362.85107,521371810893.46643,0.0,0.0,-710422372547.5676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.819024154509199e+16,0.0,0.0,0.0,73543.50752379745,0.0,0.0,0.0,-1695602358764.895,0.0,0.0,0.0,1152674865880.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710422372547.5676,0.0,0.0,0.0,-167494806119.65204,0.0,4.703891296171386e-19,-28738.93128638955,4.703891296171385e-27,-0.0002873893128638954,2.7959350386454327e+22,0.0,6.462078132540852e+23,5.213718108933443e+23,27959350386.45432,0.0,1244411851123.683,521371810893.3442,0.0,0.0,0.0,0.0,0.0,0.0,1152674865880.487,0.0,27959350386.454277,0.0,259231791362.85107,521371810893.46643,0.0,0.0,0.0,0.0,0.0,0.0,-167494806119.65204,0.0,0.0,0.0,0.0,0.0,1557220.3969604298,1.161264770235435e-69,1768484391074.9175,9.117046386892056,0.0,0.0,0.0,0.0,84950.43235764431,8.115358256456393e-64,1154095212039.6538,6370632.82362915,0.0,0.0,0.0,0.0,27963313007.415493,23046523.403540075,259232822151.0534,521424166644.70245
