sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-49749.090508359186,0.0,-0.0004974909050835918,1.0517595156598186e+23,1.416034599127444e+24,0.0,9.89927332962752e+23,105175951565.98183,1416034599127.4436,0.0,1583883732740.403,0.0,0.0,0.0,982199202436.4398,0.0,0.0,0.0,0.0,105175951565.98166,1416034599127.4402,0.0,657769063869.6035,0.0,0.0,0.0,-56084533565.63988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750490.5925051863,375876.5672952693,4.788129916023777e-65,982780793038.4973,0.0,0.0,0.0,0.0,97240.82380574816,5970529.381972634,7.605680197612967e-64,980419228074.3636,0.0,0.0,0.0,0.0,105182378510.97049,1416085399914.002,62589821.10579345,657769070860.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219954269.297887,0.0,0.0,0.0,0.005151926830876619,0.0,0.0,0.0,-982199202436.4398,0.0,0.0,0.0,980250262245.8029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56084533565.63988,0.0,0.0,0.0,-54135593374.997826,-49749.09050835737,-1.8932661725304287e-18,-0.0004974909050835736,-1.8932661725304283e-26,1.0517595156598186e+23,1.416034599127444e+24,0.0,9.89927332962756e+23,105175951565.98183,1416034599127.4436,0.0,1583883732740.4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980250262245.8029,105175951565.98166,1416034599127.4402,0.0,657769063869.6035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54135593374.997826
0.02,-1,-1,1,0.0,-49740.35793194702,0.0,-0.0004974035793194702,1.0517595135963992e+23,1.4160345870592858e+24,0.0,9.895866835274071e+23,105175951359.6399,1416034587059.2854,0.0,1583338693643.8513,0.0,0.0,0.0,982214815619.2727,0.0,0.0,0.0,0.0,105175951359.63972,1416034587059.2825,0.0,657769063728.6422,0.0,0.0,0.0,-56645185704.06542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750502.797719624,374661.71159761265,4.772654877378557e-65,982802252579.4681,0.0,0.0,0.0,0.0,97157.17243564824,5971744.230166421,7.607227701544477e-64,980397704743.1122,0.0,0.0,0.0,0.0,105182378510.97058,1416085399914.0024,62589821.10579346,657769070860.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8470638863196109.0,0.0,0.0,0.0,13553.022181113774,0.0,0.0,0.0,-982214815619.2727,0.0,0.0,0.0,980227052886.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56645185704.06542,0.0,0.0,0.0,-54657409418.767845,-49740.35793194512,-1.262177448353619e-18,-0.0004974035793194511,-1.2621774483536189e-26,1.0517595135963992e+23,1.4160345870592858e+24,0.0,9.895866919980453e+23,105175951359.6399,1416034587059.2854,0.0,1583338707196.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980227052886.9973,105175951359.63972,1416034587059.2825,0.0,657769063728.6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54657409418.767845
0.04,-1,-1,1,0.0,-49731.36312876309,0.0,-0.0004973136312876309,1.0517595115987032e+23,1.416034574949276e+24,0.0,9.892358120265279e+23,105175951159.8703,1416034574949.2756,0.0,1582777299242.4446,0.0,0.0,0.0,982230519040.8522,0.0,0.0,0.0,0.0,105175951159.8701,1416034574949.2725,0.0,657769063581.0728,0.0,0.0,0.0,-57222283379.48088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750511.241136147,373450.5132030061,4.757226513601756e-65,982823973814.4839,0.0,0.0,0.0,0.0,97076.41486182467,5972955.421076505,7.608770537988957e-64,980375917763.6779,0.0,0.0,0.0,0.0,105182378510.97029,1416085399914.001,62589821.105793424,657769070860.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308527701982275.5,0.0,0.0,0.0,3693.6443231716403,0.0,0.0,0.0,-982230519040.8522,0.0,0.0,0.0,980203527943.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57222283379.48088,0.0,0.0,0.0,-55195288588.22226,-49731.36312876134,-6.310887241768095e-19,-0.0004973136312876133,-6.3108872417680944e-27,1.0517595115987032e+23,1.416034574949276e+24,0.0,9.892358143350554e+23,105175951159.8703,1416034574949.2756,0.0,1582777302936.0886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980203527943.238,105175951159.8701,1416034574949.2725,0.0,657769063581.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55195288588.22226
0.06,-1,-1,1,0.0,-49722.0878285861,0.0,-0.000497220878285861,1.051759509666062e+23,1.4160345627945532e+24,0.0,9.888739960166745e+23,105175950966.60619,1416034562794.5527,0.0,1582198393626.6792,0.0,0.0,0.0,982246301460.5853,0.0,0.0,0.0,0.0,105175950966.60606,1416034562794.5505,0.0,657769063426.3154,0.0,0.0,0.0,-57816971260.22226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750515.9621470827,372242.86945053673,4.7418435202430014e-65,982845957436.9106,0.0,0.0,0.0,0.0,96998.50960825056,5974163.057363178,7.610308837391422e-64,980353866397.6649,0.0,0.0,0.0,0.0,105182378510.9704,1416085399914.0015,62589821.105793454,657769070860.3273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379528578991085.0,0.0,0.0,0.0,2207.245726385736,0.0,0.0,0.0,-982246301460.5853,0.0,0.0,0.0,980179683055.7135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57816971260.22226,0.0,0.0,0.0,-55750350648.10515,-49722.08782858448,-1.262177448353619e-18,-0.0004972208782858447,-1.2621774483536189e-26,1.051759509666062e+23,1.4160345627945532e+24,0.0,9.888739973962023e+23,105175950966.60619,1416034562794.5527,0.0,1582198395833.9236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980179683055.7135,105175950966.60606,1416034562794.5505,0.0,657769063426.3154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55750350648.10515
0.08,-1,-1,1,0.0,-49712.511628637825,0.0,-0.0004971251162863782,1.0517595077973545e+23,1.416034550590988e+24,0.0,9.885004415985482e+23,105175950779.73543,1416034550590.9875,0.0,1581600706557.677,0.0,0.0,0.0,982262151858.3033,0.0,0.0,0.0,0.0,105175950779.73529,1416034550590.986,0.0,657769063263.6997,0.0,0.0,0.0,-58430508564.32678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750517.010301844,371038.57248485566,4.726503253087333e-65,982868205554.8872,0.0,0.0,0.0,0.0,96923.40030318555,5975367.346880513,7.611842864173388e-64,980331548486.7532,0.0,0.0,0.0,0.0,105182378510.97055,1416085399914.002,62589821.105793454,657769070860.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498187756838488.0,0.0,0.0,0.0,2397.100410941581,0.0,0.0,0.0,-982262151858.3033,0.0,0.0,0.0,980155511957.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58430508564.32678,0.0,0.0,0.0,-56323866266.80056,-49712.51162863611,-1.262177448353619e-18,-0.000497125116286361,-1.2621774483536189e-26,1.0517595077973545e+23,1.416034550590988e+24,0.0,9.885004430967361e+23,105175950779.73543,1416034550590.9875,0.0,1581600708954.7776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980155511957.8768,105175950779.73529,1416034550590.986,0.0,657769063263.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56323866266.80056
0.1,-1,-1,1,0.0,-49702.61189229229,0.0,-0.0004970261189229229,1.0517595059912934e+23,1.4160345383342584e+24,0.0,9.881142649952651e+23,105175950599.12932,1416034538334.258,0.0,1580982823992.424,0.0,0.0,0.0,982278057205.4042,0.0,0.0,0.0,0.0,105175950599.12918,1416034538334.2559,0.0,657769063092.469,0.0,0.0,0.0,-59064296305.45101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750514.442718017,369837.4198578332,4.7112031369957235e-65,982890719746.4172,0.0,0.0,0.0,0.0,96851.02474650406,5976568.492075439,7.613372875848778e-64,980308962403.4641,0.0,0.0,0.0,0.0,105182378510.97018,1416085399914.0012,62589821.10579344,657769070860.3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773248487704804.5,0.0,0.0,0.0,6037.197580327687,0.0,0.0,0.0,-982278057205.4042,0.0,0.0,0.0,980131008476.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59064296305.45101,0.0,0.0,0.0,-56917241538.989525,-49702.611892290275,-1.262177448353619e-18,-0.0004970261189229027,-1.2621774483536189e-26,1.0517595059912934e+23,1.4160345383342584e+24,0.0,9.881142687685135e+23,105175950599.12932,1416034538334.258,0.0,1580982830029.6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980131008476.14,105175950599.12918,1416034538334.2559,0.0,657769063092.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56917241538.989525
0.12,-1,-1,1,0.0,-49692.3635393133,0.0,-0.0004969236353931329,1.0517595042469667e+23,1.41603452602002e+24,0.0,9.87714490404158e+23,105175950424.69666,1416034526020.0195,0.0,1580343184646.6526,0.0,0.0,0.0,982294003752.0112,0.0,0.0,0.0,0.0,105175950424.69644,1416034526020.017,0.0,657769062911.7667,0.0,0.0,0.0,-59719882017.12608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750508.2997572543,368639.2346388246,4.695940922129461e-65,982913502395.7817,0.0,0.0,0.0,0.0,96781.33486388481,5977766.669877532,7.61489909740147e-64,980286105710.5052,0.0,0.0,0.0,0.0,105182378510.97028,1416085399914.0012,62589821.10579343,657769070860.3269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652927654388986.5,0.0,0.0,0.0,5844.684247022378,0.0,0.0,0.0,-982294003752.0112,0.0,0.0,0.0,980106165125.9832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59719882017.12608,0.0,0.0,0.0,-57532037546.413185,-49692.36353931168,-1.262177448353619e-18,-0.0004969236353931167,-1.2621774483536189e-26,1.0517595042469667e+23,1.41603452602002e+24,0.0,9.877144940570858e+23,105175950424.69666,1416034526020.0195,0.0,1580343190491.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980106165125.9832,105175950424.69644,1416034526020.017,0.0,657769062911.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57532037546.413185
0.14,-1,-1,1,0.0,-49681.73844304597,0.0,-0.0004968173844304596,1.0517595025629347e+23,1.4160345136433917e+24,0.0,9.873000193061602e+23,105175950256.29344,1416034513643.3914,0.0,1579680030889.8562,0.0,0.0,0.0,982309974717.0391,0.0,0.0,0.0,0.0,105175950256.2933,1416034513643.39,0.0,657769062720.6044,0.0,0.0,0.0,-60399006547.78838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750498.6437604744,367443.8190969513,4.680714093888655e-65,982936554871.4856,0.0,0.0,0.0,0.0,96714.26391112826,5978962.078016427,7.616421780291471e-64,980262976988.6532,0.0,0.0,0.0,0.0,105182378510.97046,1416085399914.0012,62589821.105793454,657769070860.3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3531178851363947.5,0.0,0.0,0.0,5649.886162182316,0.0,0.0,0.0,-982309974717.0391,0.0,0.0,0.0,980080974840.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60399006547.78838,0.0,0.0,0.0,-58170001021.55944,-49681.73844304426,-1.262177448353619e-18,-0.0004968173844304425,-1.2621774483536189e-26,1.0517595025629347e+23,1.4160345136433917e+24,0.0,9.873000228373392e+23,105175950256.29344,1416034513643.3914,0.0,1579680036539.7427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980080974840.6965,105175950256.2933,1416034513643.39,0.0,657769062720.6044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58170001021.55944
0.16,-1,-1,1,0.0,-49670.70508660821,0.0,-0.0004967070508660821,1.0517595009377491e+23,1.41603450119916e+24,0.0,9.868696222489996e+23,105175950093.77489,1416034501199.1597,0.0,1578991395598.3992,0.0,0.0,0.0,982325951281.2545,0.0,0.0,0.0,0.0,105175950093.77472,1416034501199.1572,0.0,657769062517.8506,0.0,0.0,0.0,-61103618200.70761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750485.536516039,366250.9789719544,4.665520182132711e-65,982959878666.7283,0.0,0.0,0.0,0.0,96649.74528099003,5980154.910751254,7.61794117153283e-64,980239574692.7,0.0,0.0,0.0,0.0,105182378510.97025,1416085399914.001,62589821.10579343,657769070860.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407710630154870.5,0.0,0.0,0.0,5452.337008247792,0.0,0.0,0.0,-982325951281.2545,0.0,0.0,0.0,980055429740.4923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61103618200.70761,0.0,0.0,0.0,-58833091207.60829,-49670.705086606555,-1.8932661725304287e-18,-0.0004967070508660655,-1.8932661725304283e-26,1.0517595009377491e+23,1.41603450119916e+24,0.0,9.868696256567092e+23,105175950093.77489,1416034501199.1597,0.0,1578991401050.7346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980055429740.4923,105175950093.77472,1416034501199.1572,0.0,657769062517.8506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58833091207.60829
