sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-40197.576274027044,0.0,-0.0004019757627402704,2.8589797686009303e+23,1.416035653355243e+24,0.0,1.345003284727662e+24,285897976860.09296,1416035653355.2427,0.0,807001970836.5969,0.0,0.0,0.0,461526177401.8585,0.0,0.0,0.0,0.0,285897976860.09247,1416035653355.2388,0.0,371853720471.8396,0.0,0.0,0.0,-26377927037.101353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4407694.899203146,515376.894772114,6.5653191857221216e-65,461796261013.2049,0.0,0.0,0.0,0.0,294510.8292721003,5831029.894344444,7.427961262950144e-64,462208040185.1295,0.0,0.0,0.0,0.0,285915348140.02136,1416085399913.9707,62589821.10579333,371853722724.37317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424288058.03259236,0.0,0.0,0.0,0.0002545728348195553,0.0,0.0,0.0,-461526177401.8585,0.0,0.0,0.0,462126937040.90594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26377927037.101353,0.0,0.0,0.0,-26978686676.148346,-40197.576274025785,-3.7865323450608574e-18,-0.0004019757627402578,-3.7865323450608567e-26,2.8589797686009303e+23,1.416035653355243e+24,0.0,1.345003284727664e+24,285897976860.09296,1416035653355.2427,0.0,807001970836.5979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462126937040.90594,285897976860.09247,1416035653355.2388,0.0,371853720471.8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26978686676.148346
0.02,-1,-1,1,0.0,-40190.08752762611,0.0,-0.000401900875276261,2.8589796954680556e+23,1.416035616061461e+24,0.0,1.3442243404145512e+24,285897969546.8055,1416035616061.4604,0.0,806534604248.7302,0.0,0.0,0.0,461522187007.0017,0.0,0.0,0.0,0.0,285897969546.80505,1416035616061.4587,0.0,371853720398.0928,0.0,0.0,0.0,-26841303156.364307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4411045.757905663,509821.9966806457,6.494550057468087e-65,461797103813.4437,0.0,0.0,0.0,0.0,291158.4128374623,5836584.759820338,7.435038176081898e-64,462207197648.0966,0.0,0.0,0.0,0.0,285915348140.02136,1416085399913.971,62589821.105793335,371853722724.37317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447519629908105.5,0.0,0.0,0.0,868.5117779448628,0.0,0.0,0.0,-461522187007.0017,0.0,0.0,0.0,462124593177.29584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26841303156.364307,0.0,0.0,0.0,-27443708458.14678,-40190.08752762485,-2.524354896707238e-18,-0.0004019008752762484,-2.5243548967072378e-26,2.8589796954680556e+23,1.416035616061461e+24,0.0,1.344224341862071e+24,285897969546.8055,1416035616061.4604,0.0,806534605117.2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462124593177.29584,285897969546.80505,1416035616061.4587,0.0,371853720398.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27443708458.14678
0.04,-1,-1,1,0.0,-40182.501718122316,0.0,-0.0004018250171812231,2.8589796230557606e+23,1.4160355790359386e+24,0.0,1.3434352996457108e+24,285897962305.576,1416035579035.9382,0.0,806061179787.426,0.0,0.0,0.0,461518570832.3446,0.0,0.0,0.0,0.0,285897962305.5756,1416035579035.9355,0.0,371853720322.12317,0.0,0.0,0.0,-27311111367.041927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414324.584017833,504359.83261977124,6.4249623852855875e-65,461798387871.829,0.0,0.0,0.0,0.0,287876.6188867241,5842046.891743207,7.441996943601388e-64,462205913989.9535,0.0,0.0,0.0,0.0,285915348140.0219,1416085399913.971,62589821.105793335,371853722724.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457768369054733.0,0.0,0.0,0.0,874.6610214328393,0.0,0.0,0.0,-461518570832.3446,0.0,0.0,0.0,462121790065.9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27311111367.041927,0.0,0.0,0.0,-27914329725.994568,-40182.501718121195,-1.262177448353619e-18,-0.00040182501718121193,-1.2621774483536189e-26,2.8589796230557606e+23,1.4160355790359386e+24,0.0,1.34343530110348e+24,285897962305.576,1416035579035.9382,0.0,806061180662.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462121790065.9584,285897962305.5756,1416035579035.9355,0.0,371853720322.12317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27914329725.994568
0.06,-1,-1,1,0.0,-40174.81647197957,0.0,-0.00040174816471979564,2.8589795513756763e+23,1.416035542280801e+24,0.0,1.3426359131894001e+24,285897955137.56757,1416035542280.8005,0.0,805581547913.6398,0.0,0.0,0.0,461515342482.92725,0.0,0.0,0.0,0.0,285897955137.567,1416035542280.797,0.0,371853720243.8593,0.0,0.0,0.0,-27787514813.14724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4417531.566094652,498990.3042897891,6.356554923389721e-65,461800128494.1909,0.0,0.0,0.0,0.0,284665.20482092106,5847416.388415582,7.448837690087089e-64,462204173907.0566,0.0,0.0,0.0,0.0,285915348140.0218,1416085399913.971,62589821.10579333,371853722724.37354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252818600543155.0,0.0,0.0,0.0,1351.6911603258923,0.0,0.0,0.0,-461515342482.92725,0.0,0.0,0.0,462118511974.7863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27787514813.14724,0.0,0.0,0.0,-28390682953.31509,-40174.816471978425,-5.048709793414476e-18,-0.0004017481647197842,-5.0487097934144756e-26,2.8589795513756763e+23,1.416035542280801e+24,0.0,1.3426359154422184e+24,285897955137.56757,1416035542280.8005,0.0,805581549265.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462118511974.7863,285897955137.567,1416035542280.797,0.0,371853720243.8593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28390682953.31509
0.08,-1,-1,1,0.0,-40167.029367832525,0.0,-0.00040167029367832517,2.8589794804409857e+23,1.4160355057985654e+24,0.0,1.341825936397616e+24,285897948044.0985,1416035505798.565,0.0,805095561838.5692,0.0,0.0,0.0,461512517182.7759,0.0,0.0,0.0,0.0,285897948044.09814,1416035505798.5615,0.0,371853720163.2272,0.0,0.0,0.0,-28270675507.434242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4420666.902262758,493713.2975169519,6.289326223470698e-65,461802342593.5574,0.0,0.0,0.0,0.0,281523.9134229988,5852693.364013852,7.455560560370016e-64,462201960487.96436,0.0,0.0,0.0,0.0,285915348140.02106,1416085399913.9705,62589821.10579333,371853722724.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7494201487835189.0,0.0,0.0,0.0,-4496.520892701112,0.0,0.0,0.0,-461512517182.7759,0.0,0.0,0.0,462114741551.7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28270675507.434242,0.0,0.0,0.0,-28872904372.900913,-40167.02936783139,-2.524354896707238e-18,-0.00040167029367831384,-2.5243548967072378e-26,2.8589794804409857e+23,1.4160355057985654e+24,0.0,1.3418259289034147e+24,285897948044.0985,1416035505798.565,0.0,805095557342.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462114741551.7218,285897948044.09814,1416035505798.5615,0.0,371853720163.2272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28872904372.900913
0.1,-1,-1,1,0.0,-40159.13770882074,0.0,-0.0004015913770882073,2.858979410262718e+23,1.4160354695915978e+24,0.0,1.3410050723425063e+24,285897941026.2717,1416035469591.5974,0.0,804603043405.5034,0.0,0.0,0.0,461510105773.0174,0.0,0.0,0.0,0.0,285897941026.2713,1416035469591.5955,0.0,371853720080.1494,0.0,0.0,0.0,-28760782447.66394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4423730.914230163,488528.6056325778,6.223273658473368e-65,461805042981.362,0.0,0.0,0.0,0.0,278452.37677283876,5857878.025208705,7.462165817155674e-64,462199260920.37067,0.0,0.0,0.0,0.0,285915348140.0216,1416085399913.9707,62589821.105793335,371853722724.37317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904653694777517.1,0.0,0.0,0.0,542.79221686651,0.0,0.0,0.0,-461510105773.0174,0.0,0.0,0.0,462110465506.89526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28760782447.66394,0.0,0.0,0.0,-29361141638.749733,-40159.13770881953,-5.048709793414476e-18,-0.0004015913770881952,-5.0487097934144756e-26,2.858979410262718e+23,1.4160354695915978e+24,0.0,1.3410050732471598e+24,285897941026.2717,1416035469591.5974,0.0,804603043948.2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462110465506.89526,285897941026.2713,1416035469591.5955,0.0,371853720080.1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29361141638.749733
0.12,-1,-1,1,0.0,-40151.13880871651,0.0,-0.00040151138808716506,2.8589793408553448e+23,1.4160354336624907e+24,0.0,1.3401730569279348e+24,285897934085.5344,1416035433662.4905,0.0,804103834156.7605,0.0,0.0,0.0,461508125765.2029,0.0,0.0,0.0,0.0,285897934085.53406,1416035433662.4883,0.0,371853719994.5442,0.0,0.0,0.0,-29258011602.98693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4426723.835247991,483435.98770957335,6.158394164699734e-65,461808249003.75476,0.0,0.0,0.0,0.0,275450.29490504955,5862970.612929026,7.468653766813897e-64,462196055857.937,0.0,0.0,0.0,0.0,285915348140.0207,1416085399913.969,62589821.10579329,371853722724.3727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892881456615869.4,0.0,0.0,0.0,535.7288739695214,0.0,0.0,0.0,-461508125765.2029,0.0,0.0,0.0,462105663994.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29258011602.98693,0.0,0.0,0.0,-29855549296.281567,-40151.138808715434,-3.7865323450608574e-18,-0.0004015113880871542,-3.7865323450608567e-26,2.8589793408553448e+23,1.4160354336624907e+24,0.0,1.3401730578208164e+24,285897934085.5344,1416035433662.4905,0.0,804103834692.4895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462105663994.2263,285897934085.53406,1416035433662.4883,0.0,371853719994.5442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29855549296.281567
0.14,-1,-1,1,0.0,-40143.02970324472,0.0,-0.0004014302970324472,2.8589792722315566e+23,1.4160353980137508e+24,0.0,1.3393295767848538e+24,285897927223.1556,1416035398013.7505,0.0,803597746070.912,0.0,0.0,0.0,461506590827.2205,0.0,0.0,0.0,0.0,285897927223.1552,1416035398013.747,0.0,371853719906.32556,0.0,0.0,0.0,-29762564662.63452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429646.006190496,478435.12725653575,6.094683715486572e-65,461811976431.3376,0.0,0.0,0.0,0.0,272517.27146990405,5867971.44366744,7.475024812010996e-64,462192329527.3142,0.0,0.0,0.0,0.0,285915348140.02075,1416085399913.9697,62589821.10579333,371853722724.37256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880256762163093.0,0.0,0.0,0.0,528.1540572978556,0.0,0.0,0.0,-461506590827.2205,0.0,0.0,0.0,462100320701.4232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29762564662.63452,0.0,0.0,0.0,-30356294008.68328,-40143.029703243534,-3.7865323450608574e-18,-0.0004014302970324353,-3.7865323450608567e-26,2.8589792722315566e+23,1.4160353980137508e+24,0.0,1.3393295776651108e+24,285897927223.1556,1416035398013.7505,0.0,803597746599.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462100320701.4232,285897927223.1552,1416035398013.747,0.0,371853719906.32556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30356294008.68328
0.16,-1,-1,1,0.0,-40134.80727914484,0.0,-0.0004013480727914483,2.8589792044048556e+23,1.4160353626479896e+24,0.0,1.3384743080492547e+24,285897920440.4855,1416035362647.9893,0.0,803084584829.5525,0.0,0.0,0.0,461505515803.27454,0.0,0.0,0.0,0.0,285897920440.4849,1416035362647.9866,0.0,371853719815.4035,0.0,0.0,0.0,-30274650789.126358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432497.775805877,473525.66551854694,6.032137745565996e-65,461816242288.9775,0.0,0.0,0.0,0.0,269652.8983267818,5872880.8761798255,7.481279409273814e-64,462188064899.68896,0.0,0.0,0.0,0.0,285915348140.0217,1416085399913.9705,62589821.10579331,371853722724.3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866797666564817.0,0.0,0.0,0.0,520.07859993889,0.0,0.0,0.0,-461505515803.27454,0.0,0.0,0.0,462094418028.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30274650789.126358,0.0,0.0,0.0,-30863552494.02375,-40134.8072791437,-5.048709793414476e-18,-0.00040134807279143693,-5.0487097934144756e-26,2.8589792044048556e+23,1.4160353626479896e+24,0.0,1.3384743089160527e+24,285897920440.4855,1416035362647.9893,0.0,803084585349.6311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462094418028.2504,285897920440.4849,1416035362647.9866,0.0,371853719815.4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30863552494.02375
