sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
0.18,-1,-1,1,0.0,-51941.9172682968,0.0,-0.0005194191726829679,7.050156247680598e+22,1.4160343008855545e+24,0.0,8.777119558759917e+23,70501562476.80597,1416034300885.5542,0.0,1755423911751.9827,0.0,0.0,0.0,1127970872400.8909,0.0,0.0,0.0,0.0,70501562476.80582,1416034300885.5515,0.0,712626502833.7406,0.0,0.0,0.0,-85173463482.64983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255293.8235926703,347608.71078400995,4.428083155801747e-65,1128856257081.7244,0.0,0.0,0.0,0.0,72538.28792771745,5998797.0630316455,7.641684875193722e-64,1124717212001.5598,0.0,0.0,0.0,0.0,70505856809.93723,1416085399914.0066,62589821.10579346,712626520470.7104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107824362220069.0,0.0,0.0,0.0,4215.648724440136,0.0,0.0,0.0,-1127970872400.8909,0.0,0.0,0.0,1124459250666.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85173463482.64983,0.0,0.0,0.0,-81661837532.2036,-51941.9172682948,-6.310887241768095e-19,-0.0005194191726829479,-6.3108872417680944e-27,7.050156247680598e+22,1.4160343008855545e+24,0.0,8.777119579838158e+23,70501562476.80597,1416034300885.5542,0.0,1755423915967.6309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124459250666.093,70501562476.80582,1416034300885.5515,0.0,712626502833.7406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81661837532.2036
0.2,-1,-1,1,0.0,-51907.6031446795,0.0,-0.000519076031446795,7.050156242165026e+22,1.4160342863058681e+24,0.0,8.766411036550936e+23,70501562421.65024,1416034286305.8677,0.0,1753282207310.1865,0.0,0.0,0.0,1127970370640.5115,0.0,0.0,0.0,0.0,70501562421.65012,1416034286305.8652,0.0,712626501532.0911,0.0,0.0,0.0,-87314664862.41728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255244.395632201,346503.1629078236,4.4140035144037625e-65,1128878079863.9226,0.0,0.0,0.0,0.0,72514.71660156359,5999902.604009977,7.643092839394464e-64,1124695250504.6824,0.0,0.0,0.0,0.0,70505856809.93729,1416085399914.0068,62589821.10579348,712626520470.7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853319589500490.8,0.0,0.0,0.0,3706.63917900098,0.0,0.0,0.0,-1127970370640.5115,0.0,0.0,0.0,1124430458691.5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87314664862.41728,0.0,0.0,0.0,-83774749206.8192,-51907.60314467746,-6.310887241768095e-19,-0.0005190760314467745,-6.3108872417680944e-27,7.050156242165026e+22,1.4160342863058681e+24,0.0,8.766411055084135e+23,70501562421.65024,1416034286305.8677,0.0,1753282211016.8264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124430458691.5544,70501562421.65012,1416034286305.8652,0.0,712626501532.0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83774749206.8192
0.22,-1,-1,1,0.0,-51869.991741427206,0.0,-0.000518699917414272,7.050156236119365e+22,1.4160342714165762e+24,0.0,8.754673515676703e+23,70501562361.19363,1416034271416.576,0.0,1750934703135.3398,0.0,0.0,0.0,1127967524652.8506,0.0,0.0,0.0,0.0,70501562361.19353,1416034271416.5737,0.0,712626500010.0992,0.0,0.0,0.0,-89659321527.60986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255197.945893115,345407.1950913659,4.400045992253466e-65,1128899679557.1638,0.0,0.0,0.0,0.0,72488.89560021188,6000998.564985634,7.644488591669906e-64,1124673512070.9614,0.0,0.0,0.0,0.0,70505856809.93741,1416085399914.0066,62589821.10579346,712626520470.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618760598396010.0,0.0,0.0,0.0,3237.5211967920186,0.0,0.0,0.0,-1127967524652.8506,0.0,0.0,0.0,1124401225793.9827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89659321527.60986,0.0,0.0,0.0,-86093019431.21962,-51869.99174142541,-6.310887241768095e-19,-0.000518699917414254,-6.3108872417680944e-27,7.050156236119365e+22,1.4160342714165762e+24,0.0,8.75467353186431e+23,70501562361.19363,1416034271416.576,0.0,1750934706372.8613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124401225793.9827,70501562361.19353,1416034271416.5737,0.0,712626500010.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86093019431.21962
0.24,-1,-1,1,0.0,-51828.714933945936,0.0,-0.0005182871493394593,7.050156229423349e+22,1.4160342561865443e+24,0.0,8.741792113630309e+23,70501562294.23347,1416034256186.544,0.0,1748358422726.061,0.0,0.0,0.0,1127962007367.254,0.0,0.0,0.0,0.0,70501562294.23337,1416034256186.5417,0.0,712626498224.0172,0.0,0.0,0.0,-92230082865.20897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255155.319270364,344323.11835252517,4.386239996180737e-65,1128920965221.915,0.0,0.0,0.0,0.0,72460.2795816852,6002082.634955299,7.645869191336946e-64,1124652088277.471,0.0,0.0,0.0,0.0,70505856809.93727,1416085399914.0068,62589821.105793476,712626520470.7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405948224904220.0,0.0,0.0,0.0,2811.896449808439,0.0,0.0,0.0,-1127962007367.254,0.0,0.0,0.0,1124371569203.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92230082865.20897,0.0,0.0,0.0,-88639641889.45401,-51828.71493394418,-6.310887241768095e-19,-0.0005182871493394417,-6.3108872417680944e-27,7.050156229423349e+22,1.4160342561865443e+24,0.0,8.7417921276898e+23,70501562294.23347,1416034256186.544,0.0,1748358425537.9592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124371569203.3955,70501562294.23337,1416034256186.5417,0.0,712626498224.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88639641889.45401
0.26,-1,-1,1,0.0,-51783.420245674155,0.0,-0.0005178342024567415,7.05015622195148e+22,1.4160342405820645e+24,0.0,8.727656831292127e+23,70501562219.51479,1416034240582.0642,0.0,1745531366258.4248,0.0,0.0,0.0,1127953496453.269,0.0,0.0,0.0,0.0,70501562219.51463,1416034240582.0613,0.0,712626496124.9879,0.0,0.0,0.0,-95048626319.83359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255117.4035800686,343253.33014695265,4.372616029684813e-65,1128941840525.6047,0.0,0.0,0.0,0.0,72428.29797167885,6003152.416478359,7.647231588045516e-64,1124631076152.9004,0.0,0.0,0.0,0.0,70505856809.9371,1416085399914.006,62589821.10579346,712626520470.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215363926723774.5,0.0,0.0,0.0,2430.727853447548,0.0,0.0,0.0,-1127953496453.269,0.0,0.0,0.0,1124341514731.4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95048626319.83359,0.0,0.0,0.0,-91436642167.25267,-51783.42024567211,-9.466330862652144e-19,-0.000517834202456721,-9.466330862652142e-27,7.05015622195148e+22,1.4160342405820645e+24,0.0,8.727656843445765e+23,70501562219.51479,1416034240582.0642,0.0,1745531368689.1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124341514731.4155,70501562219.51463,1416034240582.0613,0.0,712626496124.9879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91436642167.25267
0.28,-1,-1,1,0.0,-51733.79424111503,0.0,-0.0005173379424111502,7.050156213578859e+22,1.4160342245676283e+24,0.0,8.712169853316456e+23,70501562135.78857,1416034224567.628,0.0,1742433970663.2905,0.0,0.0,0.0,1127941694755.379,0.0,0.0,0.0,0.0,70501562135.78845,1416034224567.6255,0.0,712626493660.4822,0.0,0.0,0.0,-98134217752.57286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255085.0848968443,342200.14832130034,4.3592035802483966e-65,1128962209168.3738,0.0,0.0,0.0,0.0,72392.38170828426,6004205.591722748,7.648572833047222e-64,1124610572716.4756,0.0,0.0,0.0,0.0,70505856809.93715,1416085399914.0068,62589821.10579347,712626520470.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046386350663583.0,0.0,0.0,0.0,2092.772701327165,0.0,0.0,0.0,-1127941694755.379,0.0,0.0,0.0,1124311096033.5532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98134217752.57286,0.0,0.0,0.0,-94503616937.97395,-51733.79424111315,-9.466330862652144e-19,-0.0005173379424111314,-9.466330862652142e-27,7.050156213578859e+22,1.4160342245676283e+24,0.0,8.712169863780312e+23,70501562135.78857,1416034224567.628,0.0,1742433972756.0618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124311096033.5532,70501562135.78845,1416034224567.6255,0.0,712626493660.4822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94503616937.97395
0.3,-1,-1,1,0.0,-51679.583346172585,0.0,-0.0005167958334617258,7.050156204187549e+22,1.4160342081069224e+24,0.0,8.695252045639663e+23,70501562041.87547,1416034208106.922,0.0,1739050409127.932,0.0,0.0,0.0,1127926349780.6458,0.0,0.0,0.0,0.0,70501562041.87537,1416034208106.92,0.0,712626490776.2458,0.0,0.0,0.0,-101502431428.95773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255059.197766126,341165.6306577279,4.3460288236922546e-65,1128981981026.0288,0.0,0.0,0.0,0.0,72351.99275479683,6005240.102919271,7.649890308759857e-64,1124590668792.3896,0.0,0.0,0.0,0.0,70505856809.93729,1416085399914.008,62589821.10579347,712626520470.7118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897695011720498.2,0.0,0.0,0.0,1795.3900234409957,0.0,0.0,0.0,-1127926349780.6458,0.0,0.0,0.0,1124280352631.8289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101502431428.95773,0.0,0.0,0.0,-97856432484.75082,-51679.58334617062,-6.310887241768095e-19,-0.0005167958334617061,-6.3108872417680944e-27,7.050156204187549e+22,1.4160342081069224e+24,0.0,8.695252054616617e+23,70501562041.87547,1416034208106.922,0.0,1739050410923.3228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124280352631.8289,70501562041.87537,1416034208106.92,0.0,712626490776.2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97856432484.75082
0.32,-1,-1,1,0.0,-51620.607172132404,0.0,-0.0005162060717213239,7.050156193672159e+22,1.4160341911638433e+24,0.0,8.676847113561652e+23,70501561936.72157,1416034191163.843,0.0,1735369422712.3298,0.0,0.0,0.0,1127907267799.3738,0.0,0.0,0.0,0.0,70501561936.72147,1416034191163.8416,0.0,712626487418.3535,0.0,0.0,0.0,-105164332505.39827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255040.4806934884,340151.4185824763,4.333112636254036e-65,1129001077727.7947,0.0,0.0,0.0,0.0,72306.6502132274,6006254.308652106,7.651181927559595e-64,1124571443390.8567,0.0,0.0,0.0,0.0,70505856809.93738,1416085399914.0078,62589821.10579346,712626520470.7117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767718931160692.9,0.0,0.0,0.0,1535.4378623213852,0.0,0.0,0.0,-1127907267799.3738,0.0,0.0,0.0,1124249326994.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105164332505.39827,0.0,0.0,0.0,-101506390164.8785,-51620.607172130396,-9.466330862652144e-19,-0.0005162060717213039,-9.466330862652142e-27,7.050156193672159e+22,1.4160341911638433e+24,0.0,8.67684712123884e+23,70501561936.72157,1416034191163.843,0.0,1735369424247.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124249326994.291,70501561936.72147,1416034191163.8416,0.0,712626487418.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101506390164.8785
0.34,-1,-1,1,0.0,-51556.76148761242,0.0,-0.0005155676148761241,7.050156181943412e+22,1.4160341737033375e+24,0.0,8.656922529211992e+23,70501561819.4341,1416034173703.3372,0.0,1731384505842.3977,0.0,0.0,0.0,1127884319549.6719,0.0,0.0,0.0,0.0,70501561819.434,1416034173703.3345,0.0,712626483534.9685,0.0,0.0,0.0,-109126297242.24493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255029.5462686713,339158.63848626736,4.32046933979481e-65,1129019436486.613,0.0,0.0,0.0,0.0,72255.94758096998,6007247.082537693,7.65244625726024e-64,1124552959846.5603,0.0,0.0,0.0,0.0,70505856809.93723,1416085399914.0068,62589821.10579346,712626520470.7102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654879430145694.9,0.0,0.0,0.0,1309.7588602913893,0.0,0.0,0.0,-1127884319549.6719,0.0,0.0,0.0,1124218061283.8108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109126297242.24493,0.0,0.0,0.0,-105460037666.62675,-51556.76148761043,-1.262177448353619e-18,-0.0005155676148761042,-1.2621774483536189e-26,7.050156181943412e+22,1.4160341737033375e+24,0.0,8.656922535760778e+23,70501561819.4341,1416034173703.3372,0.0,1731384507152.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124218061283.8108,70501561819.434,1416034173703.3345,0.0,712626483534.9685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105460037666.62675
0.36,-1,-1,1,0.0,-51488.01120051706,0.0,-0.0005148801120051705,7.050156168929215e+22,1.4160341556919178e+24,0.0,8.635467341387504e+23,70501561689.29213,1416034155691.9175,0.0,1727093468277.5,0.0,0.0,0.0,1127857437186.1475,0.0,0.0,0.0,0.0,70501561689.29204,1416034155691.9158,0.0,712626479077.468,0.0,0.0,0.0,-113390447986.11809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255026.8704432654,338187.87523062975,4.308106365397169e-65,1129037011582.85,0.0,0.0,0.0,0.0,72199.5586046422,6008217.839718342,7.653682554753535e-64,1124535264318.803,0.0,0.0,0.0,0.0,70505856809.93724,1416085399914.0066,62589821.105793454,712626520470.7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557658690480428.3,0.0,0.0,0.0,1115.317380960856,0.0,0.0,0.0,-1127857437186.1475,0.0,0.0,0.0,1124186594451.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113390447986.11809,0.0,0.0,0.0,-109719604136.06198,-51488.01120051511,-9.466330862652144e-19,-0.000514880112005151,-9.466330862652142e-27,7.050156168929215e+22,1.4160341556919178e+24,0.0,8.635467346964085e+23,70501561689.29213,1416034155691.9175,0.0,1727093469392.8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124186594451.4097,70501561689.29204,1416034155691.9158,0.0,712626479077.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109719604136.06198
0.38,-1,-1,1,0.0,-51414.376376549975,0.0,-0.0005141437637654997,7.050156154573357e+22,1.4160341370978198e+24,0.0,8.612487812272382e+23,70501561545.73355,1416034137097.8193,0.0,1722497562454.4758,0.0,0.0,0.0,1127826604558.3135,0.0,0.0,0.0,0.0,70501561545.73346,1416034137097.817,0.0,712626474000.8555,0.0,0.0,0.0,-117955516104.69325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255032.799565366,337239.21026218263,4.2960247388297135e-65,1129053773639.2842,0.0,0.0,0.0,0.0,72137.23266707633,6009166.498748051,7.654890717462568e-64,1124518386515.6658,0.0,0.0,0.0,0.0,70505856809.93707,1416085399914.006,62589821.10579345,712626520470.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474505859530589.25,0.0,0.0,0.0,949.0117190611782,0.0,0.0,0.0,-1127826604558.3135,0.0,0.0,0.0,1124154960145.6104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117955516104.69325,0.0,0.0,0.0,-114283870742.97894,-51414.3763765482,-6.310887241768095e-19,-0.0005141437637654818,-6.3108872417680944e-27,7.050156154573357e+22,1.4160341370978198e+24,0.0,8.612487817017443e+23,70501561545.73355,1416034137097.8193,0.0,1722497563403.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124154960145.6104,70501561545.73346,1416034137097.817,0.0,712626474000.8555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114283870742.97894
0.4,-1,-1,1,0.0,-51335.91531149195,0.0,-0.0005133591531149195,7.0501561388328035e+22,1.4160341178908688e+24,0.0,8.588002134712055e+23,70501561388.32802,1416034117890.8684,0.0,1717600426942.4102,0.0,0.0,0.0,1127791844056.9817,0.0,0.0,0.0,0.0,70501561388.32791,1416034117890.8662,0.0,712626468263.5868,0.0,0.0,0.0,-122817885378.15918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255047.5697205574,336312.3022075471,4.284220106315726e-65,1129069707345.4443,0.0,0.0,0.0,0.0,72068.7829811927,6010093.400998207,7.656071180765081e-64,1124502341980.4011,0.0,0.0,0.0,0.0,70505856809.93736,1416085399914.0076,62589821.10579347,712626520470.7115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403840731409756.9,0.0,0.0,0.0,807.6814628195134,0.0,0.0,0.0,-1127791844056.9817,0.0,0.0,0.0,1124123185586.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122817885378.15918,0.0,0.0,0.0,-119149226099.8143,-51335.91531149011,-6.310887241768095e-19,-0.0005133591531149011,-6.3108872417680944e-27,7.0501561388328035e+22,1.4160341178908688e+24,0.0,8.588002138750458e+23,70501561388.32802,1416034117890.8684,0.0,1717600427750.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124123185586.319,70501561388.32791,1416034117890.8662,0.0,712626468263.5868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119149226099.8143
0.42,-1,-1,1,0.0,-51252.70806957359,0.0,-0.0005125270806957358,7.050156121674039e+22,1.4160340980421005e+24,0.0,8.562035294944784e+23,70501561216.74037,1416034098042.1,0.0,1712407058988.956,0.0,0.0,0.0,1127753203024.0122,0.0,0.0,0.0,0.0,70501561216.74025,1416034098042.0977,0.0,712626461826.9518,0.0,0.0,0.0,-127972605862.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255071.3318918766,335406.48480949155,4.272683980773456e-65,1129084808437.3801,0.0,0.0,0.0,0.0,71994.07141586811,6010999.212722003,7.657224793369235e-64,1124487135128.8916,0.0,0.0,0.0,0.0,70505856809.93697,1416085399914.0063,62589821.105793454,712626520470.7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344043471642217.06,0.0,0.0,0.0,688.0869432844338,0.0,0.0,0.0,-1127753203024.0122,0.0,0.0,0.0,1124091291281.0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127972605862.0099,0.0,0.0,0.0,-124310693430.98476,-51252.708069571614,-6.310887241768095e-19,-0.0005125270806957161,-6.3108872417680944e-27,7.050156121674039e+22,1.4160340980421005e+24,0.0,8.56203529838522e+23,70501561216.74037,1416034098042.1,0.0,1712407059677.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124091291281.0745,70501561216.74025,1416034098042.0977,0.0,712626461826.9518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124310693430.98476
0.44,-1,-1,1,0.0,-51164.842530259986,0.0,-0.0005116484253025997,7.05015610306994e+22,1.4160340775233004e+24,0.0,8.534614718147789e+23,70501561030.69939,1416034077523.3,0.0,1706922943629.5571,0.0,0.0,0.0,1127710741697.3909,0.0,0.0,0.0,0.0,70501561030.69928,1416034077523.2976,0.0,712626454654.3002,0.0,0.0,0.0,-133414252722.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255104.1776910042,334520.86246657587,4.2614049574487e-65,1129099080596.531,0.0,0.0,0.0,0.0,71912.99300979667,6011884.829515405,7.658352695750535e-64,1124472762369.851,0.0,0.0,0.0,0.0,70505856809.9372,1416085399914.0063,62589821.10579345,712626520470.7106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293544176897499.8,0.0,0.0,0.0,587.0883537949994,0.0,0.0,0.0,-1127710741697.3909,0.0,0.0,0.0,1124059291328.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133414252722.1344,0.0,0.0,0.0,-129762801766.02629,-51164.84253025826,-6.310887241768095e-19,-0.0005116484253025825,-6.3108872417680944e-27,7.05015610306994e+22,1.4160340775233004e+24,0.0,8.534614721083235e+23,70501561030.69939,1416034077523.3,0.0,1706922944216.6462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124059291328.3708,70501561030.69928,1416034077523.2976,0.0,712626454654.3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-129762801766.02629
0.46,-1,-1,1,0.0,-51072.40365995936,0.0,-0.0005107240365995935,7.050156082996204e+22,1.4160340563064675e+24,0.0,8.505766920402401e+23,70501560829.96202,1416034056306.467,0.0,1701153384080.4795,0.0,0.0,0.0,1127664523556.2961,0.0,0.0,0.0,0.0,70501560829.96191,1416034056306.4653,0.0,712626446710.1477,0.0,0.0,0.0,-139137586185.96515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255146.1625071755,333654.391937891,4.250369753451122e-65,1129112532675.1023,0.0,0.0,0.0,0.0,71825.46198379711,6012751.294612881,7.659456216198056e-64,1124459214897.4746,0.0,0.0,0.0,0.0,70505856809.93716,1416085399914.007,62589821.10579344,712626520470.7106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250864750761131.38,0.0,0.0,0.0,501.7295015222626,0.0,0.0,0.0,-1127664523556.2961,0.0,0.0,0.0,1124027194043.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139137586185.96515,0.0,0.0,0.0,-135500256171.11,-51072.40365995749,-6.310887241768095e-19,-0.0005107240365995748,-6.3108872417680944e-27,7.050156082996204e+22,1.4160340563064675e+24,0.0,8.505766922911054e+23,70501560829.96202,1416034056306.467,0.0,1701153384582.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124027194043.17,70501560829.96191,1416034056306.4653,0.0,712626446710.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135500256171.11
0.48,-1,-1,1,0.0,-50975.46583813464,0.0,-0.0005097546583813464,7.050156061428978e+22,1.4160340343632667e+24,0.0,8.47551511386487e+23,70501560614.28976,1416034034363.2664,0.0,1695103022772.9734,0.0,0.0,0.0,1127614608126.4524,0.0,0.0,0.0,0.0,70501560614.28966,1416034034363.2632,0.0,712626437959.3627,0.0,0.0,0.0,-145138023312.84204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255197.3247973,332805.9459710626,4.2395640172594536e-65,1129125176419.8296,0.0,0.0,0.0,0.0,71731.39996108694,6013599.735259867,7.66053678986401e-64,1124446480982.9749,0.0,0.0,0.0,0.0,70505856809.93724,1416085399914.0066,62589821.105793454,712626520470.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214705092706921.34,0.0,0.0,0.0,429.41018541384256,0.0,0.0,0.0,-1127614608126.4524,0.0,0.0,0.0,1123995002697.3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145138023312.84204,0.0,0.0,0.0,-141518417454.35806,-50975.465838132775,-6.310887241768095e-19,-0.0005097546583813277,-6.3108872417680944e-27,7.050156061428978e+22,1.4160340343632667e+24,0.0,8.475515116011924e+23,70501560614.28976,1416034034363.2664,0.0,1695103023202.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123995002697.3787,70501560614.28966,1416034034363.2632,0.0,712626437959.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141518417454.35806
