sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47402.150842666204,0.0,-0.00047402150842666197,0.0,1.416035509658182e+24,1.1623858337060148e+23,0.0,9.508904831724723e+23,1416035509658.1816,116238583370.60146,0.0,1426335724758.7083,0.0,0.0,0.0,978235882434.4996,0.0,0.0,0.0,0.0,1416035509658.179,116238583370.60115,0.0,640268898116.5814,0.0,0.0,0.0,-192169055792.37402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64433.890833243335,2856426.415646011,8.208316978048017e-66,980236446322.6979,0.0,0.0,0.0,0.0,6281970.027311317,67.28844736654375,8.002410036608575e-64,898869044219.745,0.0,0.0,0.0,0.0,1416085399913.9985,116244505822.62482,62589821.10579341,640269043123.6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14252418031.295141,0.0,0.0,0.0,0.02137862704694271,0.0,0.0,0.0,-978235882434.4996,0.0,0.0,0.0,898511764298.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192169055792.37402,0.0,0.0,0.0,-112444937656.60364,-1.8932661725304287e-18,-47402.15084266456,-1.8932661725304283e-26,-0.00047402150842664555,1.416035509658182e+24,1.1623858337060148e+23,0.0,9.508904831724868e+23,1416035509658.1816,116238583370.60146,0.0,1426335724758.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898511764298.751,1416035509658.179,116238583370.60115,0.0,640268898116.5814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112444937656.60364
0.02,-1,-1,1,-47375.497343336756,0.0,-0.00047375497343336745,0.0,1.4160354774491564e+24,1.1623857021453611e+23,0.0,9.497814571606424e+23,1416035477449.156,116238570214.53609,0.0,1424672185740.9634,0.0,0.0,0.0,977810937484.7377,0.0,0.0,0.0,0.0,1416035477449.154,116238570214.53569,0.0,640268894515.3538,0.0,0.0,0.0,-193407646259.12967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65801.51551707336,2857892.1859625964,8.382539646257379e-66,979824411627.9998,0.0,0.0,0.0,0.0,6280602.4120181585,68.48620394107337,8.000667809851075e-64,899322628967.9656,0.0,0.0,0.0,0.0,1416085399913.9985,116244505822.62471,62589821.10579341,640269043123.6001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419994543655465.5,0.0,0.0,0.0,6629.991815483198,0.0,0.0,0.0,-977810937484.7377,0.0,0.0,0.0,898958524594.7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193407646259.12967,0.0,0.0,0.0,-114555226739.1262,-1.262177448353619e-18,-47375.49734333493,-1.2621774483536189e-26,-0.00047375497343334923,1.4160354774491564e+24,1.1623857021453611e+23,0.0,9.49781461580636e+23,1416035477449.156,116238570214.53609,0.0,1424672192370.9539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898958524594.7269,1416035477449.154,116238570214.53569,0.0,640268894515.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114555226739.1262
0.04,-1,-1,1,-47348.51042838319,0.0,-0.0004734851042838318,0.0,1.4160354457781463e+24,1.1623855691020726e+23,0.0,9.486585536675767e+23,1416035445778.146,116238556910.20723,0.0,1422987830501.3647,0.0,0.0,0.0,977379405646.5577,0.0,0.0,0.0,0.0,1416035445778.1423,116238556910.20686,0.0,640268890838.615,0.0,0.0,0.0,-194660465983.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67160.22741312099,2859380.838257295,8.55562687992163e-66,979405938377.909,0.0,0.0,0.0,0.0,6279243.709447471,69.72894267493702,7.998936937439507e-64,899782825180.7051,0.0,0.0,0.0,0.0,1416085399913.9985,116244505822.6249,62589821.10579342,640269043123.6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5805724839683624e+16,0.0,0.0,0.0,23708.587259525433,0.0,0.0,0.0,-977379405646.5577,0.0,0.0,0.0,899411808001.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194660465983.807,0.0,0.0,0.0,-116692844630.20952,-1.262177448353619e-18,-47348.5104283816,-1.2621774483536189e-26,-0.00047348510428381596,1.4160354457781463e+24,1.1623855691020726e+23,0.0,9.486585694733024e+23,1416035445778.146,116238556910.20723,0.0,1422987854209.9534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899411808001.5472,1416035445778.1423,116238556910.20686,0.0,640268890838.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116692844630.20952
0.06,-1,-1,1,-47321.182830114245,0.0,-0.0004732118283011424,0.0,1.4160354146099318e+24,1.1623854345476081e+23,0.0,9.475214843219386e+23,1416035414609.9314,116238543454.76079,0.0,1421282226482.9077,0.0,0.0,0.0,976941280407.953,0.0,0.0,0.0,0.0,1416035414609.9287,116238543454.76045,0.0,640268887084.5348,0.0,0.0,0.0,-195927941009.58075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68510.40876379212,2860892.3779783235,8.727627374423164e-66,978981024502.8533,0.0,0.0,0.0,0.0,6277893.537359541,71.01914472307467,7.997216932420032e-64,900249613738.4128,0.0,0.0,0.0,0.0,1416085399913.9995,116244505822.62491,62589821.10579343,640269043123.6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8430924566077691.0,0.0,0.0,0.0,12646.386849116534,0.0,0.0,0.0,-976941280407.953,0.0,0.0,0.0,899871593943.5063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195927941009.58075,0.0,0.0,0.0,-118858241898.746,-1.8932661725304287e-18,-47321.18283011262,-1.8932661725304283e-26,-0.00047321182830112617,1.4160354146099318e+24,1.1623854345476081e+23,0.0,9.475214927528634e+23,1416035414609.9314,116238543454.76079,0.0,1421282239129.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899871593943.5063,1416035414609.9287,116238543454.76045,0.0,640268887084.5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118858241898.746
0.08,-1,-1,1,-47293.5077936025,0.0,-0.0004729350779360249,0.0,1.4160353839128175e+24,1.1623852984510638e+23,0.0,9.463699550039611e+23,1416035383912.8171,116238529845.10635,0.0,1419554932505.9417,0.0,0.0,0.0,976496538169.2621,0.0,0.0,0.0,0.0,1416035383912.8137,116238529845.10596,0.0,640268883251.3207,0.0,0.0,0.0,-197210488914.64355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69852.37699704869,2862426.8715310716,8.898581568288534e-66,978549650757.5652,0.0,0.0,0.0,0.0,6276551.578328663,72.35949198775589,7.995507390407364e-64,900722994079.2435,0.0,0.0,0.0,0.0,1416085399913.999,116244505822.62492,62589821.10579341,640269043123.6008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6306553464417657.0,0.0,0.0,0.0,9459.830196626484,0.0,0.0,0.0,-976496538169.2621,0.0,0.0,0.0,900337880555.7074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197210488914.64355,0.0,0.0,0.0,-121051821841.25912,-1.8932661725304287e-18,-47293.50779360078,-1.8932661725304283e-26,-0.00047293507793600776,1.4160353839128175e+24,1.1623852984510638e+23,0.0,9.463699613105143e+23,1416035383912.8171,116238529845.10635,0.0,1419554941965.7715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900337880555.7074,1416035383912.8137,116238529845.10596,0.0,640268883251.3207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121051821841.25912
0.1,-1,-1,1,-47265.4776089916,0.0,-0.00047265477608991594,0.0,1.4160353536561188e+24,1.1623851607796952e+23,0.0,9.452036490824879e+23,1416035353656.1184,116238516077.9695,0.0,1417805473623.7317,0.0,0.0,0.0,976045146014.999,0.0,0.0,0.0,0.0,1416035353656.1155,116238516077.96909,0.0,640268879337.0037,0.0,0.0,0.0,-198508551728.27164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71186.4856550734,2863984.4174138713,9.068534500580828e-66,978111788835.8458,0.0,0.0,0.0,0.0,6275217.4788151635,73.75287468553378,7.993807861010876e-64,901202975208.1776,0.0,0.0,0.0,0.0,1416085399913.9993,116244505822.62491,62589821.10579345,640269043123.6008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1653132568350683.0,0.0,0.0,0.0,2479.698852526024,0.0,0.0,0.0,-976045146014.999,0.0,0.0,0.0,900810675246.7311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198508551728.27164,0.0,0.0,0.0,-123274078480.30406,-1.262177448353619e-18,-47265.47760898996,-1.2621774483536189e-26,-0.0004726547760898995,1.4160353536561188e+24,1.1623851607796952e+23,0.0,9.452036507356217e+23,1416035353656.1184,116238516077.9695,0.0,1417805476103.4324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900810675246.7311,1416035353656.1155,116238516077.96909,0.0,640268879337.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123274078480.30406
0.12,-1,-1,1,-47237.084416770995,0.0,-0.0004723708441677099,0.0,1.4160353238112732e+24,1.1623850214985388e+23,0.0,9.440222358274786e+23,1416035323811.2727,116238502149.85385,0.0,1416033353741.2175,0.0,0.0,0.0,975587057877.1968,0.0,0.0,0.0,0.0,1416035323811.27,116238502149.85345,0.0,640268875339.5552,0.0,0.0,0.0,-199822579475.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72513.06780982862,2865565.160513045,9.237528602569385e-66,977667397362.193,0.0,0.0,0.0,0.0,6273890.905749411,75.20241821256278,7.992117919917839e-64,901689580028.2748,0.0,0.0,0.0,0.0,1416085399914.001,116244505822.62494,62589821.105793454,640269043123.6011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440851549925903.8,0.0,0.0,0.0,2161.277324888855,0.0,0.0,0.0,-975587057877.1968,0.0,0.0,0.0,901289999281.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199822579475.536,0.0,0.0,0.0,-125525518718.4945,-1.8932661725304287e-18,-47237.08441676948,-1.8932661725304283e-26,-0.00047237084416769474,1.4160353238112732e+24,1.1623850214985388e+23,0.0,9.440222372683298e+23,1416035323811.2727,116238502149.85385,0.0,1416033355902.4946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901289999281.433,1416035323811.27,116238502149.85345,0.0,640268875339.5552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125525518718.4945
0.14,-1,-1,1,-47208.319733767225,0.0,-0.00047208319733767223,0.0,1.416035294350968e+24,1.1623848805705052e+23,0.0,9.428253646534069e+23,1416035294350.9678,116238488057.05049,0.0,1414238046980.11,0.0,0.0,0.0,975122216923.3392,0.0,0.0,0.0,0.0,1416035294350.9653,116238488057.0501,0.0,640268871256.8081,0.0,0.0,0.0,-201153041200.03845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73832.46753196174,2867169.28323025,9.405607706592731e-66,977216424394.4335,0.0,0.0,0.0,0.0,6272571.515063207,76.71150381554574,7.99043712880485e-64,902182842522.5557,0.0,0.0,0.0,0.0,1416085399914.0005,116244505822.62503,62589821.10579345,640269043123.6016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259436402776589.2,0.0,0.0,0.0,1889.1546041648835,0.0,0.0,0.0,-975122216923.3392,0.0,0.0,0.0,901775884817.5774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201153041200.03845,0.0,0.0,0.0,-127806707205.1221,-1.8932661725304287e-18,-47208.31973376549,-1.8932661725304283e-26,-0.00047208319733765483,1.416035294350968e+24,1.1623848805705052e+23,0.0,9.42825365912843e+23,1416035294350.9678,116238488057.05049,0.0,1414238048869.2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901775884817.5774,1416035294350.9653,116238488057.0501,0.0,640268871256.8081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127806707205.1221
0.16,-1,-1,1,-47179.174709806975,0.0,-0.0004717917470980697,0.0,1.416035265249416e+24,1.162384737956188e+23,0.0,9.416126673265259e+23,1416035265249.4158,116238473795.61877,0.0,1412419000989.7886,0.0,0.0,0.0,974650554346.7352,0.0,0.0,0.0,0.0,1416035265249.4133,116238473795.61832,0.0,640268867086.4988,0.0,0.0,0.0,-202500420443.44614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75145.02156921415,2868797.0099841943,9.57281471207078e-66,976758806166.8503,0.0,0.0,0.0,0.0,6271258.97001114,78.28379747057592,7.988765058677701e-64,902682809056.39,0.0,0.0,0.0,0.0,1416085399913.9988,116244505822.62502,62589821.105793394,640269043123.6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104005958100160.1,0.0,0.0,0.0,1656.00893715024,0.0,0.0,0.0,-974650554346.7352,0.0,0.0,0.0,902268376290.8788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202500420443.44614,0.0,0.0,0.0,-130118240731.58083,-1.262177448353619e-18,-47179.17470980516,-1.2621774483536189e-26,-0.0004717917470980515,1.416035265249416e+24,1.162384737956188e+23,0.0,9.416126684305315e+23,1416035265249.4158,116238473795.61877,0.0,1412419002645.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902268376290.8788,1416035265249.4133,116238473795.61832,0.0,640268867086.4988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130118240731.58083
