sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
0.18,-1,-1,1,-47324.52155327475,0.0,-0.0004732452155327474,0.0,1.4160349072237555e+24,1.0517691273033823e+23,0.0,8.953454738050015e+23,1416034907223.7551,105176912730.3382,0.0,1432552758088.0024,0.0,0.0,0.0,1013928998031.2217,0.0,0.0,0.0,0.0,1416034907223.7527,105176912730.33786,0.0,657768816149.7711,0.0,0.0,0.0,-239145056092.9922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91913.65323046068,2727600.90242367,1.1708978450423684e-65,1016419417939.7015,0.0,0.0,0.0,0.0,6254490.452803665,71.69250193507509,7.967403420369446e-64,945200244421.574,0.0,0.0,0.0,0.0,1416085399914.002,105182378510.97037,62589821.105793454,657769070860.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183677170540904.66,0.0,0.0,0.0,293.8834728654474,0.0,0.0,0.0,-1013928998031.2217,0.0,0.0,0.0,944657257018.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239145056092.9922,0.0,0.0,0.0,-169873314786.1681,-1.262177448353619e-18,-47324.52155327312,-1.2621774483536189e-26,-0.0004732452155327312,1.4160349072237555e+24,1.0517691273033823e+23,0.0,8.953454739886784e+23,1416034907223.7551,105176912730.3382,0.0,1432552758381.8853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944657257018.282,1416034907223.7527,105176912730.33786,0.0,657768816149.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169873314786.1681
0.2,-1,-1,1,-47292.36276336678,0.0,-0.0004729236276336677,0.0,1.4160348842154377e+24,1.0517689940839213e+23,0.0,8.940910002867278e+23,1416034884215.4375,105176899408.3921,0.0,1430545600458.7644,0.0,0.0,0.0,1013446272783.7454,0.0,0.0,0.0,0.0,1416034884215.435,105176899408.39174,0.0,657768810933.946,0.0,0.0,0.0,-240669483258.92883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93008.23585871309,2729261.489270627,1.1848417728071995e-65,1015952583068.9059,0.0,0.0,0.0,0.0,6253395.877624707,73.23301776861595,7.966009027532593e-64,945710160843.9261,0.0,0.0,0.0,0.0,1416085399914.001,105182378510.97021,62589821.105793424,657769070860.3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166626913027139.4,0.0,0.0,0.0,266.603060843423,0.0,0.0,0.0,-1013446272783.7454,0.0,0.0,0.0,945159060288.8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240669483258.92883,0.0,0.0,0.0,-172382270497.40808,-1.262177448353619e-18,-47292.362763365025,-1.2621774483536189e-26,-0.0004729236276336502,1.4160348842154377e+24,1.0517689940839213e+23,0.0,8.940910004533545e+23,1416034884215.4375,105176899408.3921,0.0,1430545600725.3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945159060288.8276,1416034884215.435,105176899408.39174,0.0,657768810933.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172382270497.40808
0.22,-1,-1,1,-47259.78961937102,0.0,-0.0004725978961937101,0.0,1.4160348612890671e+24,1.0517688592547966e+23,0.0,8.9282036309778e+23,1416034861289.067,105176885925.47963,0.0,1428512580956.448,0.0,0.0,0.0,1012957414334.5514,0.0,0.0,0.0,0.0,1416034861289.063,105176885925.47928,0.0,657768805613.992,0.0,0.0,0.0,-242213638992.09537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94100.07231193382,2730943.1233938243,1.1987507158230123e-65,1015479820662.936,0.0,0.0,0.0,0.0,6252304.0485994695,74.84173467483245,7.964618133170815e-64,946225919301.442,0.0,0.0,0.0,0.0,1416085399914.0012,105182378510.9704,62589821.10579345,657769070860.3271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151547202630899.84,0.0,0.0,0.0,242.47552420943975,0.0,0.0,0.0,-1012957414334.5514,0.0,0.0,0.0,945666603423.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242213638992.09537,0.0,0.0,0.0,-174922827838.42175,-1.262177448353619e-18,-47259.78961936934,-1.2621774483536189e-26,-0.00047259789619369326,1.4160348612890671e+24,1.0517688592547966e+23,0.0,8.928203632493288e+23,1416034861289.067,105176885925.47963,0.0,1428512581198.9258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945666603423.353,1416034861289.063,105176885925.47928,0.0,657768805613.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174922827838.42175
0.24,-1,-1,1,-47226.79073161177,0.0,-0.00047226790731611765,0.0,1.416034838433956e+24,1.0517687227689764e+23,0.0,8.915331179430986e+23,1416034838433.9556,105176872276.89761,0.0,1426452988708.9578,0.0,0.0,0.0,1012462277276.4988,0.0,0.0,0.0,0.0,1416034838433.953,105176872276.89725,0.0,657768800186.8589,0.0,0.0,0.0,-243778088754.39835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95189.39797516794,2732646.2987853647,1.2126276727063333e-65,1015000991207.8276,0.0,0.0,0.0,0.0,6251214.730344476,76.5232722717279,7.963230437422405e-64,946747648967.3646,0.0,0.0,0.0,0.0,1416085399914.001,105182378510.97037,62589821.10579347,657769070860.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138181335219414.9,0.0,0.0,0.0,221.09013635106385,0.0,0.0,0.0,-1012462277276.4988,0.0,0.0,0.0,946180012886.2191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243778088754.39835,0.0,0.0,0.0,-177495824143.0291,-1.262177448353619e-18,-47226.79073161018,-1.2621774483536189e-26,-0.0004722679073161017,1.416034838433956e+24,1.0517687227689764e+23,0.0,8.915331180812806e+23,1416034838433.9556,105176872276.89761,0.0,1426452988930.0488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946180012886.2191,1416034838433.953,105176872276.89725,0.0,657768800186.8589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177495824143.0291
0.26,-1,-1,1,-47193.354127180646,0.0,-0.00047193354127180636,0.0,1.4160348156394983e+24,1.0517685845769278e+23,0.0,8.902287977761329e+23,1416034815639.4978,105176858457.69275,0.0,1424366076441.8125,0.0,0.0,0.0,1011960706868.1398,0.0,0.0,0.0,0.0,1416034815639.4956,105176858457.69234,0.0,657768794649.3479,0.0,0.0,0.0,-245363425075.67624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96276.45216730109,2734371.5413467116,1.2264756921860015e-65,1014515946137.4141,0.0,0.0,0.0,0.0,6250127.683542508,78.28268203814548,7.961845635414497e-64,947275487877.4587,0.0,0.0,0.0,0.0,1416085399914.0005,105182378510.97028,62589821.10579344,657769070860.3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126320675845490.77,0.0,0.0,0.0,202.11308135278523,0.0,0.0,0.0,-1011960706868.1398,0.0,0.0,0.0,946699423858.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245363425075.67624,0.0,0.0,0.0,-180102141863.79495,-1.262177448353619e-18,-47193.35412717916,-1.2621774483536189e-26,-0.00047193354127179156,1.4160348156394983e+24,1.0517685845769278e+23,0.0,8.902287979024531e+23,1416034815639.4978,105176858457.69275,0.0,1424366076643.9248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946699423858.3712,1416034815639.4956,105176858457.69234,0.0,657768794649.3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180102141863.79495
0.28,-1,-1,1,-47159.46720770975,0.0,-0.0004715946720770974,0.0,1.4160347928951355e+24,1.051768444626426e+23,0.0,8.88906911151616e+23,1416034792895.1353,105176844462.64258,0.0,1422251057842.5854,0.0,0.0,0.0,1011452538456.3595,0.0,0.0,0.0,0.0,1416034792895.1316,105176844462.64223,0.0,657768788998.0991,0.0,0.0,0.0,-246970269611.8741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97361.47877849005,2736119.410696128,1.240297881221619e-65,1014024527277.6648,0.0,0.0,0.0,0.0,6249042.664305099,80.12549947145223,7.960463416451101e-64,947809583452.6271,0.0,0.0,0.0,0.0,1416085399914.002,105182378510.97058,62589821.10579344,657769070860.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115796536281704.9,0.0,0.0,0.0,185.27445805072784,0.0,0.0,0.0,-1011452538456.3595,0.0,0.0,0.0,947224980750.0342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246970269611.8741,0.0,0.0,0.0,-182742711720.27426,-1.8932661725304287e-18,-47159.467207707996,-1.8932661725304283e-26,-0.0004715946720770799,1.4160347928951355e+24,1.051768444626426e+23,0.0,8.889069112674128e+23,1416034792895.1353,105176844462.64258,0.0,1422251058027.8604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947224980750.0342,1416034792895.1316,105176844462.64223,0.0,657768788998.0991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182742711720.27426
0.3,-1,-1,1,-47125.11670324939,0.0,-0.0004712511670324938,0.0,1.4160347701903103e+24,1.0517683028623479e+23,0.0,8.875669404264345e+23,1416034770190.31,105176830286.23477,0.0,1420107104682.295,0.0,0.0,0.0,1010937596836.7451,0.0,0.0,0.0,0.0,1416034770190.3076,105176830286.23442,0.0,657768783229.5682,0.0,0.0,0.0,-248599275384.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98444.7269456286,2737890.5021722796,1.2540974136070262e-65,1013526566230.6233,0.0,0.0,0.0,0.0,6247959.423497036,82.05780457866335,7.959083463152828e-64,948350093080.2798,0.0,0.0,0.0,0.0,1416085399914.0012,105182378510.97052,62589821.10579342,657769070860.3274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106457992885261.78,0.0,0.0,0.0,170.33278861641884,0.0,0.0,0.0,-1010937596836.7451,0.0,0.0,0.0,947756837771.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248599275384.0181,0.0,0.0,0.0,-185418516148.0764,-1.262177448353619e-18,-47125.11670324769,-1.2621774483536189e-26,-0.00047125116703247683,1.4160347701903103e+24,1.0517683028623479e+23,0.0,8.875669405328936e+23,1416034770190.31,105176830286.23477,0.0,1420107104852.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947756837771.135,1416034770190.3076,105176830286.23442,0.0,657768783229.5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185418516148.0764
0.32,-1,-1,1,-47090.28862180547,0.0,-0.00047090288621805466,0.0,1.4160347475144614e+24,1.051768159226472e+23,0.0,8.862083397911088e+23,1416034747514.461,105176815922.64717,0.0,1417933343665.774,0.0,0.0,0.0,1010415695549.6268,0.0,0.0,0.0,0.0,1416034747514.458,105176815922.64684,0.0,657768777340.0327,0.0,0.0,0.0,-250251129223.88733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99526.45176704627,2739685.4490616405,1.2678775390733129e-65,1013021883696.095,0.0,0.0,0.0,0.0,6246877.70602174,84.0862928804047,7.957705450546549e-64,948897184755.5355,0.0,0.0,0.0,0.0,1416085399914.002,105182378510.97061,62589821.105793454,657769070860.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98189980973256.77,0.0,0.0,0.0,157.1039695572108,0.0,0.0,0.0,-1010415695549.6268,0.0,0.0,0.0,948295159560.4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250251129223.88733,0.0,0.0,0.0,-188130593077.5735,-1.262177448353619e-18,-47090.28862180397,-1.2621774483536189e-26,-0.0004709028862180397,1.4160347475144614e+24,1.051768159226472e+23,0.0,8.862083398892986e+23,1416034747514.461,105176815922.64717,0.0,1417933343822.8777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948295159560.4177,1416034747514.458,105176815922.64684,0.0,657768777340.0327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188130593077.5735
0.34,-1,-1,1,-47054.968193920424,0.0,-0.00047054968193920417,0.0,1.4160347248569563e+24,1.0517680136572293e+23,0.0,8.84830533107977e+23,1416034724856.9558,105176801365.72292,0.0,1415728852972.763,0.0,0.0,0.0,1009886636107.4164,0.0,0.0,0.0,0.0,1416034724856.9534,105176801365.72253,0.0,657768771325.5583,0.0,0.0,0.0,-251926554460.21146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100606.91506274504,2741504.9250836116,1.2816415929731092e-65,1012510288727.0145,0.0,0.0,0.0,0.0,6245797.250060987,86.2183596300406,7.95632904509697e-64,949451037785.588,0.0,0.0,0.0,0.0,1416085399914.0017,105182378510.97043,62589821.10579347,657769070860.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90887046324787.67,0.0,0.0,0.0,145.41927411966026,0.0,0.0,0.0,-1009886636107.4164,0.0,0.0,0.0,948840121876.4276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251926554460.21146,0.0,0.0,0.0,-190880040083.80252,-1.262177448353619e-18,-47054.96819391888,-1.2621774483536189e-26,-0.0004705496819391888,1.4160347248569563e+24,1.0517680136572293e+23,0.0,8.848305331988649e+23,1416034724856.9558,105176801365.72292,0.0,1415728853118.1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948840121876.4276,1416034724856.9534,105176801365.72253,0.0,657768771325.5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190880040083.80252
0.36,-1,-1,1,-47019.13981149962,0.0,-0.00047019139811499617,0.0,1.416034702207088e+24,1.051767866089453e+23,0.0,8.834329115249063e+23,1416034702207.0876,105176786608.94527,0.0,1413492658439.85,0.0,0.0,0.0,1009350207144.6045,0.0,0.0,0.0,0.0,1416034702207.084,105176786608.94487,0.0,657768765181.9962,0.0,0.0,0.0,-253626313886.75156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101686.3861922192,2743349.647176425,1.2953930066990185e-65,1011991577910.314,0.0,0.0,0.0,0.0,6244717.786257127,88.46220062434452,7.954953903664861e-64,950011843564.8866,0.0,0.0,0.0,0.0,1416085399914.0005,105182378510.96992,62589821.10579343,657769070860.3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84454469936899.84,0.0,0.0,0.0,135.12715189903975,0.0,0.0,0.0,-1009350207144.6045,0.0,0.0,0.0,949391912357.7902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253626313886.75156,0.0,0.0,0.0,-193668018964.80994,-1.8932661725304287e-18,-47019.139811498106,-1.8932661725304283e-26,-0.00047019139811498093,1.416034702207088e+24,1.051767866089453e+23,0.0,8.834329116093615e+23,1416034702207.0876,105176786608.94527,0.0,1413492658574.9783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949391912357.7902,1416034702207.084,105176786608.94487,0.0,657768765181.9962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193668018964.80994
0.38,-1,-1,1,-46982.78695990343,0.0,-0.0004698278695990342,0.0,1.4160346795540208e+24,1.0517677164541074e+23,0.0,8.820148308262767e+23,1416034679554.0205,105176771645.4107,0.0,1411223729322.0427,0.0,0.0,0.0,1008806183476.7826,0.0,0.0,0.0,0.0,1416034679554.0173,105176771645.41032,0.0,657768758904.9628,0.0,0.0,0.0,-255351213059.70508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102765.14294751923,2745220.3786335266,1.3091353190614838e-65,1011465534460.1302,0.0,0.0,0.0,0.0,6243639.036820024,90.82693375080396,7.953579672369117e-64,950579806433.9524,0.0,0.0,0.0,0.0,1416085399914.0015,105182378510.9705,62589821.105793424,657769070860.3271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78808642874937.52,0.0,0.0,0.0,126.09382859990001,0.0,0.0,0.0,-1008806183476.7826,0.0,0.0,0.0,949950731365.4324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255351213059.70508,0.0,0.0,0.0,-196495760822.26047,-1.262177448353619e-18,-46982.7869599018,-1.2621774483536189e-26,-0.00046982786959901793,1.4160346795540208e+24,1.0517677164541074e+23,0.0,8.820148309050849e+23,1416034679554.0205,105176771645.4107,0.0,1411223729448.1357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949950731365.4324,1416034679554.0173,105176771645.41032,0.0,657768758904.9628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-196495760822.26047
0.4,-1,-1,1,-46945.8921421909,0.0,-0.000469458921421909,0.0,1.4160346568867532e+24,1.0517675646779244e+23,0.0,8.805756084777919e+23,1416034656886.753,105176756467.79242,0.0,1408920973564.4668,0.0,0.0,0.0,1008254325050.1185,0.0,0.0,0.0,0.0,1416034656886.7502,105176756467.79207,0.0,657768752489.8135,0.0,0.0,0.0,-257102103975.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103843.47254261021,2747117.9326440906,1.3228721888939638e-65,1010931927205.3698,0.0,0.0,0.0,0.0,6242560.714537655,93.32274683151412,7.952205985326423e-64,951155144639.698,0.0,0.0,0.0,0.0,1416085399914.0022,105182378510.97052,62589821.10579346,657769070860.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73860594716388.73,0.0,0.0,0.0,118.17695154622197,0.0,0.0,0.0,-1008254325050.1185,0.0,0.0,0.0,950516792924.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257102103975.4667,0.0,0.0,0.0,-199364571731.4842,-6.310887241768095e-19,-46945.89214218937,-6.3108872417680944e-27,-0.0004694589214218936,1.4160346568867532e+24,1.0517675646779244e+23,0.0,8.805756085516514e+23,1416034656886.753,105176756467.79242,0.0,1408920973682.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950516792924.3125,1416034656886.7502,105176756467.79207,0.0,657768752489.8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199364571731.4842
0.42,-1,-1,1,-46908.43679433116,0.0,-0.0004690843679433115,0.0,1.4160346341940772e+24,1.0517674106831129e+23,0.0,8.791145203190042e+23,1416034634194.077,105176741068.31126,0.0,1406583232510.4067,0.0,0.0,0.0,1007694375759.439,0.0,0.0,0.0,0.0,1416034634194.0742,105176741068.31088,0.0,657768745931.6243,0.0,0.0,0.0,-258879889180.6575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104921.67271947992,2749043.1762878066,1.3366074091452816e-65,1010390509450.3866,0.0,0.0,0.0,0.0,6241482.521670019,95.96107987204,7.950832463241827e-64,951738091418.266,0.0,0.0,0.0,0.0,1416085399914.001,105182378510.97054,62589821.105793424,657769070860.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69535675697261.47,0.0,0.0,0.0,111.25708111561835,0.0,0.0,0.0,-1007694375759.439,0.0,0.0,0.0,951090325785.4817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258879889180.6575,0.0,0.0,0.0,-202275839095.44424,-1.8932661725304287e-18,-46908.436794329864,-1.8932661725304283e-26,-0.0004690843679432986,1.4160346341940772e+24,1.0517674106831129e+23,0.0,8.791145203885397e+23,1416034634194.077,105176741068.31126,0.0,1406583232621.6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951090325785.4817,1416034634194.0742,105176741068.31088,0.0,657768745931.6243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202275839095.44424
0.44,-1,-1,1,-46870.40119019041,0.0,-0.000468704011901904,0.0,1.4160346114645428e+24,1.0517672543869183e+23,0.0,8.776307968569315e+23,1416034611464.5425,105176725438.6918,0.0,1404209274971.0903,0.0,0.0,0.0,1007126062112.1174,0.0,0.0,0.0,0.0,1416034611464.5408,105176725438.69144,0.0,657768739225.1758,0.0,0.0,0.0,-260685526366.2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106000.05298839066,2750997.0350253587,1.3503449226808578e-65,1009841017686.5442,0.0,0.0,0.0,0.0,6240404.148708992,98.75485424916673,7.949458711828806e-64,952328896222.3136,0.0,0.0,0.0,0.0,1416085399914.0002,105182378510.97043,62589821.10579344,657769070860.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65745506065431.984,0.0,0.0,0.0,105.19280970469117,0.0,0.0,0.0,-1007126062112.1174,0.0,0.0,0.0,951671574630.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260685526366.2031,0.0,0.0,0.0,-205231038778.99246,-1.262177448353619e-18,-46870.40119018882,-1.2621774483536189e-26,-0.0004687040119018882,1.4160346114645428e+24,1.0517672543869183e+23,0.0,8.776307969226773e+23,1416034611464.5425,105176725438.6918,0.0,1404209275076.2837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951671574630.0992,1416034611464.5408,105176725438.69144,0.0,657768739225.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205231038778.99246
0.46,-1,-1,1,-46831.764335090666,0.0,-0.00046831764335090656,0.0,1.4160345886864011e+24,1.0517670957011926e+23,0.0,8.76123619113955e+23,1416034588686.401,105176709570.11923,0.0,1401797790582.328,0.0,0.0,0.0,1006549091715.6787,0.0,0.0,0.0,0.0,1416034588686.399,105176709570.11893,0.0,657768732364.9113,0.0,0.0,0.0,-262520033498.26224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107078.93601423604,2752980.497712482,1.364088839944069e-65,1009283170133.1984,0.0,0.0,0.0,0.0,6239325.272991841,101.71876838113378,7.948084320042994e-64,952927826113.3939,0.0,0.0,0.0,0.0,1416085399914.0007,105182378510.97038,62589821.105793424,657769070860.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62421550492290.41,0.0,0.0,0.0,99.87448078766465,0.0,0.0,0.0,-1006549091715.6787,0.0,0.0,0.0,952260801435.8129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262520033498.26224,0.0,0.0,0.0,-208231743118.52225,-1.262177448353619e-18,-46831.76433508902,-1.2621774483536189e-26,-0.00046831764335089014,1.4160345886864011e+24,1.0517670957011926e+23,0.0,8.761236191763766e+23,1416034588686.401,105176709570.11923,0.0,1401797790682.2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952260801435.8129,1416034588686.399,105176709570.11893,0.0,657768732364.9113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-208231743118.52225
0.48,-1,-1,1,-46792.50384667068,0.0,-0.00046792503846670677,0.0,1.4160345658475515e+24,1.0517669345318895e+23,0.0,8.745921139802668e+23,1416034565847.551,105176693453.18892,0.0,1399347382368.4268,0.0,0.0,0.0,1005963151568.3923,0.0,0.0,0.0,0.0,1416034565847.548,105176693453.18854,0.0,657768725344.9175,0.0,0.0,0.0,-264384494544.8826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108158.65915792751,2754994.62215472,1.3778434585922234e-65,1008716665087.9832,0.0,0.0,0.0,0.0,6238245.5571599575,104.8696897176681,7.94670885811863e-64,953535167338.4583,0.0,0.0,0.0,0.0,1416085399914.001,105182378510.97043,62589821.10579344,657769070860.3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59505590815097.09,0.0,0.0,0.0,95.20894530415535,0.0,0.0,0.0,-1005963151568.3923,0.0,0.0,0.0,952858287024.2244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264384494544.8826,0.0,0.0,0.0,-211279629905.50613,-1.262177448353619e-18,-46792.50384666895,-1.2621774483536189e-26,-0.0004679250384666894,1.4160345658475515e+24,1.0517669345318895e+23,0.0,8.745921140397733e+23,1416034565847.551,105176693453.18892,0.0,1399347382463.6372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952858287024.2244,1416034565847.548,105176693453.18854,0.0,657768725344.9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211279629905.50613
