sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-37928.1241726299,0.0,-0.00037928124172629895,1.5603803500195507e+24,0.0,5.2135225232822354e+23,6.110804793515097e+22,1784827011814.5251,0.0,521352252328.2234,61108047935.150955,1595878495781.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786571561.53125,0.0,521352252328.22266,61108047935.150665,-17838055528.742256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127093022218739.9,0.0,0.0,0.0,-145.37420896533877,0.0,0.0,0.0,-1595878495781.7363,0.0,0.0,0.0,1897703580242.1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17838055528.742256,0.0,0.0,0.0,-319663140134.532,0.0,0.0,0.0,-37928.124172628144,3.653315770807592e-18,-0.00037928124172628133,3.6533157708075916e-26,1.5603803498924567e+24,0.0,5.2135225232822354e+23,6.110804793515097e+22,1784827011669.15,0.0,521352252328.2234,61108047935.150955,0.0,0.0,0.0,0.0,1897703580242.1504,0.0,0.0,0.0,206786571561.53125,0.0,521352252328.22266,61108047935.150665,0.0,0.0,0.0,0.0,-319663140134.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597799015202.43,5.586850410054591e-64,4385729.3847923875,3549818.497571538,0.0,0.0,0.0,0.0,1910187274081.1423,3.968068834742281e-63,31149362.173533235,2229985.653586353,0.0,0.0,0.0,0.0,206786685929.03253,23046523.403540086,521424166644.695,61115593942.09283
0.029333333333333336,-1,-1,1,0.0,-37919.490541827254,0.0,-0.0003791949054182725,1.5599092308523482e+24,0.0,5.2135224790043264e+23,6.110803466169272e+22,1784288126397.6484,0.0,521352247900.4325,61108034661.6927,1595650180201.7085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786569973.17215,0.0,521352247900.43176,61108034661.69248,-18148623777.23186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.582500892052633e+16,0.0,0.0,0.0,63854.933737722225,0.0,0.0,0.0,-1595650180201.7085,0.0,0.0,0.0,1898011123776.5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18148623777.23186,0.0,0.0,0.0,-320509503497.1079,0.0,0.0,0.0,-37919.490541825595,3.968860132895997e-18,-0.0003791949054182559,3.968860132895996e-26,1.5599092866773573e+24,0.0,5.2135224790043264e+23,6.110803466169272e+22,1784288190252.5825,0.0,521352247900.4325,61108034661.6927,0.0,0.0,0.0,0.0,1898011123776.5156,0.0,0.0,0.0,206786569973.17215,0.0,521352247900.43176,61108034661.69248,0.0,0.0,0.0,0.0,-320509503497.1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597604257992.4915,5.586569620568296e-64,4385508.842703933,3566902.580371894,0.0,0.0,0.0,0.0,1910527978639.145,3.968103153457272e-63,31149631.718259625,2209805.1673796973,0.0,0.0,0.0,0.0,206786685929.03247,23046523.40354008,521424166644.6949,61115593942.09279
0.05866666666666667,-1,-1,1,0.0,-37910.669823496006,0.0,-0.00037910669823496,1.5594279729834747e+24,0.0,5.2135224341657e+23,6.110802140260464e+22,1783737643918.1665,0.0,521352243416.5699,61108021402.60462,1595420739590.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786568347.07507,0.0,521352243416.56885,61108021402.604416,-18469664019.751194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89682264483163e+16,0.0,0.0,0.0,-21696.635010012425,0.0,0.0,0.0,-1595420739590.844,0.0,0.0,0.0,1898316629569.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18469664019.751194,0.0,0.0,0.0,-321365575695.2774,0.0,0.0,0.0,-37910.669823494245,3.3377714087191872e-18,-0.00037910669823494245,3.337771408719187e-26,1.5594279540152477e+24,0.0,5.2135224341657e+23,6.110802140260464e+22,1783737622221.5308,0.0,521352243416.5699,61108021402.60462,0.0,0.0,0.0,0.0,1898316629569.734,0.0,0.0,0.0,206786568347.07507,0.0,521352243416.56885,61108021402.604416,0.0,0.0,0.0,0.0,-321365575695.2774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597409506080.338,5.586290539414943e-64,4385289.64225908,3585773.8681863775,0.0,0.0,0.0,0.0,1910867028562.8186,3.9681372633760197e-63,31149899.623240013,2186689.0950006074,0.0,0.0,0.0,0.0,206786685929.03247,23046523.403540082,521424166644.695,61115593942.092804
0.08800000000000001,-1,-1,1,0.0,-37901.65813656489,0.0,-0.00037901658136564885,1.5589362733781856e+24,0.0,5.2135223887615444e+23,6.110800816271665e+22,1783175217752.5156,0.0,521352238876.1543,61108008162.71664,1595190205726.9163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786566682.64005,0.0,521352238876.15326,61108008162.71641,-18801554657.04211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.430431614595487e+16,0.0,0.0,0.0,-62115.50300168898,0.0,0.0,0.0,-1595190205726.9163,0.0,0.0,0.0,1898619982610.2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18801554657.04211,0.0,0.0,0.0,-322231393655.927,0.0,0.0,0.0,-37901.65813656311,3.968860132895997e-18,-0.00037901658136563096,3.968860132895996e-26,1.558936219073867e+24,0.0,5.2135223887615444e+23,6.110800816271665e+22,1783175155637.0098,0.0,521352238876.1543,61108008162.71664,0.0,0.0,0.0,0.0,1898619982610.2974,0.0,0.0,0.0,206786566682.64005,0.0,521352238876.15326,61108008162.71641,0.0,0.0,0.0,0.0,-322231393655.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597214832048.2075,5.5860129747492634e-64,4385071.63280274,3606536.587629371,0.0,0.0,0.0,0.0,1911204310427.1553,3.9681711879462704e-63,31150166.072604075,2160496.7041919297,0.0,0.0,0.0,0.0,206786685929.0322,23046523.403540075,521424166644.6946,61115593942.09276
0.11733333333333335,-1,-1,1,0.0,-37892.447086481705,0.0,-0.000378924470864817,1.5584336748927414e+24,0.0,5.213522342770542e+23,6.110799494834363e+22,1782600325000.9458,0.0,521352234277.0541,61107994948.34362,1594958613889.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786564978.44354,0.0,521352234277.05304,61107994948.34341,-19144853866.59413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.093799233708172e+16,0.0,0.0,0.0,-58264.96382736787,0.0,0.0,0.0,-1594958613889.096,0.0,0.0,0.0,1898921018115.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19144853866.59413,0.0,0.0,0.0,-323107316357.7887,0.0,0.0,0.0,-37892.447086479944,4.284404494984402e-18,-0.0003789244708647994,4.284404494984401e-26,1.558433623954749e+24,0.0,5.213522342770542e+23,6.110799494834363e+22,1782600266735.982,0.0,521352234277.0541,61107994948.34362,0.0,0.0,0.0,0.0,1898921018115.3267,0.0,0.0,0.0,206786564978.44354,0.0,521352234277.05304,61107994948.34341,0.0,0.0,0.0,0.0,-323107316357.7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597020331434.427,5.585736781866721e-64,4384854.700669105,3629275.722681378,0.0,0.0,0.0,0.0,1911539673611.7546,3.968204944854135e-63,31150431.20527292,2131121.9282144974,0.0,0.0,0.0,0.0,206786685929.03226,23046523.403540082,521424166644.6947,61115593942.09267
0.14666666666666667,-1,-1,1,0.0,-37883.0272395348,0.0,-0.00037883027239534795,1.5579196832612437e+24,0.0,5.213522296166948e+23,6.1107981765906534e+22,1782012400301.8608,0.0,521352229616.69464,61107981765.90652,1594725997172.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786563232.84055,0.0,521352229616.6936,61107981765.90627,-19500160103.60237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.773656491709396e+16,0.0,0.0,0.0,-54603.03990254644,0.0,0.0,0.0,-1594725997172.622,0.0,0.0,0.0,1899219567372.7207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500160103.60237,0.0,0.0,0.0,-323993784906.7402,0.0,0.0,0.0,-37883.02723953306,3.653315770807592e-18,-0.00037883027239533055,3.6533157708075916e-26,1.5579196355246785e+24,0.0,5.213522296166948e+23,6.1107981765906534e+22,1782012345698.8206,0.0,521352229616.69464,61107981765.90652,0.0,0.0,0.0,0.0,1899219567372.7207,0.0,0.0,0.0,206786563232.84055,0.0,521352229616.6936,61107981765.90627,0.0,0.0,0.0,0.0,-323993784906.7402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596826101967.5125,5.585461806539628e-64,4384638.724709718,3654056.533808087,0.0,0.0,0.0,0.0,1911872966747.2532,3.968238552949676e-63,31150695.169313367,2098494.29902615,0.0,0.0,0.0,0.0,206786685929.032,23046523.403540082,521424166644.6947,61115593942.09269
0.17600000000000002,-1,-1,1,0.0,-37873.389871108244,0.0,-0.00037873389871108235,1.5573938224073395e+24,0.0,5.213522248927688e+23,6.110796862158143e+22,1781410899099.6108,0.0,521352224892.76874,61107968621.58142,1594492387678.8179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786561444.2815,0.0,521352224892.768,61107968621.58123,-19868050023.487484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.469284714419116e+16,0.0,0.0,0.0,-51121.51073733438,0.0,0.0,0.0,-1594492387678.8179,0.0,0.0,0.0,1899515472519.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19868050023.487484,0.0,0.0,0.0,-324891185985.9633,0.0,0.0,0.0,-37873.38987110667,3.653335030107036e-18,-0.0003787338987110667,3.6533350301070354e-26,1.557393777714494e+24,0.0,5.213522248927688e+23,6.110796862158143e+22,1781410847978.1018,0.0,521352224892.76874,61107968621.58142,0.0,0.0,0.0,0.0,1899515472519.7808,0.0,0.0,0.0,206786561444.2815,0.0,521352224892.768,61107968621.58123,0.0,0.0,0.0,0.0,-324891185985.9633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596632238047.7712,5.585187891175015e-64,4384423.581140274,3680921.8194679464,0.0,0.0,0.0,0.0,1912204047143.0342,3.968272031494231e-63,31150958.116013296,2062582.9696608682,0.0,0.0,0.0,0.0,206786685929.03262,23046523.40354008,521424166644.6951,61115593942.09283
0.20533333333333337,-1,-1,1,0.0,-37863.52610338783,0.0,-0.0003786352610338782,1.556855607896135e+24,0.0,5.213522201028783e+23,6.110795552139491e+22,1780795267277.7048,0.0,521352220102.8782,61107955521.3949,1594257814937.9294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786559611.13855,0.0,521352220102.87726,61107955521.394714,-20249107271.363106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.180103623780816e+16,0.0,0.0,0.0,-47813.73887343751,0.0,0.0,0.0,-1594257814937.9294,0.0,0.0,0.0,1899808581023.4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20249107271.363106,0.0,0.0,0.0,-325799921170.5907,0.0,0.0,0.0,-37863.52610338604,3.337790668018631e-18,-0.0003786352610338603,3.3377906680186307e-26,1.556855566095098e+24,0.0,5.213522201028783e+23,6.110795552139491e+22,1780795219463.9653,0.0,521352220102.8782,61107955521.3949,0.0,0.0,0.0,0.0,1899808581023.4175,0.0,0.0,0.0,206786559611.13855,0.0,521352220102.87726,61107955521.394714,0.0,0.0,0.0,0.0,-325799921170.5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596438832286.7625,5.584914876975551e-64,4384209.145231594,3709887.705446957,0.0,0.0,0.0,0.0,1912532777975.5269,3.9683053998963904e-63,31151220.19781619,2023402.7687424903,0.0,0.0,0.0,0.0,206786685929.03238,23046523.403540082,521424166644.695,61115593942.09281
0.2346666666666667,-1,-1,1,0.0,-37853.42693962611,0.0,-0.00037853426939626103,1.556304548803395e+24,0.0,5.2135221524453276e+23,6.110794247112576e+22,1780164943296.878,0.0,521352215244.53265,61107942471.12575,1594022304761.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206786557731.71158,0.0,521352215244.5318,61107942471.12554,-20643919196.196438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9055553516309816e+16,0.0,0.0,0.0,-44673.34318610467,0.0,0.0,0.0,-1594022304761.3623,0.0,0.0,0.0,1900098748067.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20643919196.196438,0.0,0.0,0.0,-326720407175.5957,0.0,0.0,0.0,-37853.42693962445,3.337790668018631e-18,-0.0003785342693962444,3.3377906680186307e-26,1.5563045097478403e+24,0.0,5.2135221524453276e+23,6.110794247112576e+22,1780164898623.5334,0.0,521352215244.53265,61107942471.12575,0.0,0.0,0.0,0.0,1900098748067.419,0.0,0.0,0.0,206786557731.71158,0.0,521352215244.5318,61107942471.12554,0.0,0.0,0.0,0.0,-326720407175.5957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596245974007.1055,5.5846426039622954e-64,4383995.291327465,3740940.8299574447,0.0,0.0,0.0,0.0,1912859030681.524,3.96833867770912e-63,31151481.56829775,1981017.8818118763,0.0,0.0,0.0,0.0,206786685929.0329,23046523.40354009,521424166644.6954,61115593942.09295
