sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n
0.27,-1,-1,1,0.0,-25739.03641104275,0.0,-0.0002573903641104275,5.213557268144384e+23,0.0,6.19514390464184e+23,3.5224738898374377e+22,521355726814.43835,0.0,1049923971437.0258,35224738898.37437,0.0,0.0,1064399881564.0271,0.0,0.0,0.0,0.0,0.0,521355726814.43646,0.0,247738933205.04633,35224738898.37578,0.0,0.0,-262214843332.04782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280122.3024270323,4.654650217298425e-59,1069768832202.1874,10993182.611457134,0.0,0.0,0.0,0.0,58860142.36100156,9.78002134623871e-57,972174771766.7786,5.004814124179078,0.0,0.0,0.0,0.0,521402021374.33136,45012376.1287289,247739409655.12946,35228469331.64565,0.0,0.0,0.0,0.0,0.0,0.0,3897985906417202.0,0.0,0.0,0.0,6606.123935885727,0.0,0.0,0.0,-1064399881564.0271,0.0,0.0,0.0,970797311017.5055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262214843332.04782,0.0,0.0,0.0,-168612266179.40286,0.0,-25739.036411041983,-5.048946981929172e-18,-0.0002573903641104198,-5.048946981929171e-26,5.213557268144384e+23,0.0,6.1951439436217e+23,3.5224738898374377e+22,521355726814.43835,0.0,1049923978043.1495,35224738898.37437,0.0,0.0,0.0,0.0,0.0,0.0,970797311017.5055,0.0,521355726814.43646,0.0,247738933205.04633,35224738898.37578,0.0,0.0,0.0,0.0,0.0,0.0,-168612266179.40286,0.0
0.3,-1,-1,1,0.0,-25720.064335367784,0.0,-0.0002572006433536778,5.2135569984873625e+23,0.0,6.188157011845067e+23,3.522472825238784e+22,521355699848.73627,0.0,1048739865571.8339,35224728252.38783,0.0,0.0,1063900588582.0555,0.0,0.0,0.0,0.0,0.0,521355699848.73456,0.0,247738926898.92776,35224728252.389114,0.0,0.0,-262899649909.14767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286830.850405214,4.766121809128294e-59,1069283576219.1177,11000595.528303854,0.0,0.0,0.0,0.0,58853434.23116776,9.778906630248876e-57,972725427874.7996,5.092701716470828,0.0,0.0,0.0,0.0,521402021374.3311,45012376.128728904,247739409655.1294,35228469331.64572,0.0,0.0,0.0,0.0,0.0,0.0,3412531814325303.0,0.0,0.0,0.0,5783.399078860879,0.0,0.0,0.0,-1063900588582.0555,0.0,0.0,0.0,971333307796.6393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262899649909.14767,0.0,0.0,0.0,-170332363340.33325,0.0,-25720.064335367,-7.573266887640029e-18,-0.00025720064335366994,-7.573266887640028e-26,5.2135569984873625e+23,0.0,6.18815704597039e+23,3.522472825238784e+22,521355699848.73627,0.0,1048739871355.2338,35224728252.38783,0.0,0.0,0.0,0.0,0.0,0.0,971333307796.6393,0.0,521355699848.73456,0.0,247738926898.92776,35224728252.389114,0.0,0.0,0.0,0.0,0.0,0.0,-170332363340.33325,0.0
0.32999999999999996,-1,-1,1,0.0,-25700.90027755201,0.0,-0.00025700900277552004,5.21355673239218e+23,0.0,6.181099413284768e+23,3.522471748476596e+22,521355673239.21796,0.0,1047543776825.0197,35224717484.76595,0.0,0.0,1063394561059.1665,0.0,0.0,0.0,0.0,0.0,521355673239.2165,0.0,247738920509.9829,35224717484.76709,0.0,0.0,-263589704744.12915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293530.9290657972,4.877452639717961e-59,1068791693292.4673,11008109.678251777,0.0,0.0,0.0,0.0,58846734.57002794,9.777793321871535e-57,973282847183.0363,5.183811425070598,0.0,0.0,0.0,0.0,521402021374.33154,45012376.1287289,247739409655.1301,35228469331.645836,0.0,0.0,0.0,0.0,0.0,0.0,2994096425155327.0,0.0,0.0,0.0,5074.254380449653,0.0,0.0,0.0,-1063394561059.1665,0.0,0.0,0.0,971875909450.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263589704744.12915,0.0,0.0,0.0,-172071048061.47543,0.0,-25700.900277551264,-7.573270488024968e-18,-0.00025700900277551256,-7.573270488024967e-26,5.21355673239218e+23,0.0,6.181099443225735e+23,3.522471748476596e+22,521355673239.21796,0.0,1047543781899.2745,35224717484.76595,0.0,0.0,0.0,0.0,0.0,0.0,971875909450.7667,0.0,521355673239.2165,0.0,247738920509.9829,35224717484.76709,0.0,0.0,0.0,0.0,0.0,0.0,-172071048061.47543,0.0
0.36,-1,-1,1,0.0,-25681.539872479563,0.0,-0.0002568153987247956,5.213556469608201e+23,0.0,6.173969501579355e+23,3.52247065927353e+22,521355646960.82007,0.0,1046335432785.0798,35224706592.73529,0.0,0.0,1062881743020.0057,0.0,0.0,0.0,0.0,0.0,521355646960.81854,0.0,247738914036.64185,35224706592.73631,0.0,0.0,-264285224271.56696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300224.1753721453,4.988669910045779e-59,1068293131884.8923,11015725.847839555,0.0,0.0,0.0,0.0,58840041.74072117,9.7766811490969e-57,973847058772.1046,5.278319602509142,0.0,0.0,0.0,0.0,521402021374.33154,45012376.128728874,247739409655.12964,35228469331.64573,0.0,0.0,0.0,0.0,0.0,0.0,2632323019260108.5,0.0,0.0,0.0,4461.13775729388,0.0,0.0,0.0,-1062881743020.0057,0.0,0.0,0.0,972425142511.6753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264285224271.56696,0.0,0.0,0.0,-173828619302.0989,0.0,-25681.539872478646,-7.573274158559487e-18,-0.00025681539872478645,-7.573274158559486e-26,5.213556469608201e+23,0.0,6.173969527902585e+23,3.52247065927353e+22,521355646960.82007,0.0,1046335437246.2178,35224706592.73529,0.0,0.0,0.0,0.0,0.0,0.0,972425142511.6753,0.0,521355646960.81854,0.0,247738914036.64185,35224706592.73631,0.0,0.0,0.0,0.0,0.0,0.0,-173828619302.0989,0.0
0.39,-1,-1,1,0.0,-25661.97850843416,0.0,-0.00025661978508434154,5.213556209899349e+23,0.0,6.166765578510733e+23,3.5224695573363215e+22,521355620989.93494,0.0,1045114545645.9664,35224695573.363205,0.0,0.0,1062362066785.4677,0.0,0.0,0.0,0.0,0.0,521355620989.9334,0.0,247738907477.21948,35224695573.36411,0.0,0.0,-264986428616.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306912.2421479308,5.0998010845801555e-59,1067787828829.8964,11023445.002181403,0.0,0.0,0.0,0.0,58833354.09052717,9.775569837280238e-57,974418104237.9431,5.376416030262715,0.0,0.0,0.0,0.0,521402021374.3316,45012376.12872891,247739409655.12982,35228469331.64579,0.0,0.0,0.0,0.0,0.0,0.0,2318630489744410.5,0.0,0.0,0.0,3929.5063513591886,0.0,0.0,0.0,-1062362066785.4677,0.0,0.0,0.0,972981045789.8777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264986428616.721,0.0,0.0,0.0,-175605403691.62463,0.0,-25661.978508433258,-5.048923000408116e-18,-0.00025661978508433254,-5.0489230004081153e-26,5.213556209899349e+23,0.0,6.166765601697041e+23,3.5224695573363215e+22,521355620989.93494,0.0,1045114549575.4734,35224695573.363205,0.0,0.0,0.0,0.0,0.0,0.0,972981045789.8777,0.0,521355620989.9334,0.0,247738907477.21948,35224695573.36411,0.0,0.0,0.0,0.0,0.0,0.0,-175605403691.62463,0.0
0.42,-1,-1,1,0.0,-25642.21131747047,0.0,-0.0002564221131747046,5.2135559530426205e+23,0.0,6.159485851480711e+23,3.5224684423549844e+22,521355595304.262,0.0,1043880811606.5342,35224684423.549835,0.0,0.0,1061835453087.2646,0.0,0.0,0.0,0.0,0.0,521355595304.26044,0.0,247738900829.91043,35224684423.550644,0.0,0.0,-265693542310.6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313596.7989659605,5.210873906049703e-59,1067275709461.3477,11031268.282925785,0.0,0.0,0.0,0.0,58826669.94997684,9.77445910899425e-57,974996037445.816,5.478305164394487,0.0,0.0,0.0,0.0,521402021374.3314,45012376.12872888,247739409655.12997,35228469331.64585,0.0,0.0,0.0,0.0,0.0,0.0,2045887932973258.0,0.0,0.0,0.0,3467.2750411704183,0.0,0.0,0.0,-1061835453087.2646,0.0,0.0,0.0,973543670125.8977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265693542310.6411,0.0,0.0,0.0,-177401755881.999,0.0,-25642.211317469588,-7.573281701720696e-18,-0.0002564221131746958,-7.573281701720695e-26,5.2135559530426205e+23,0.0,6.159485871939592e+23,3.5224684423549844e+22,521355595304.262,0.0,1043880815073.8093,35224684423.549835,0.0,0.0,0.0,0.0,0.0,0.0,973543670125.8977,0.0,521355595304.26044,0.0,247738900829.91043,35224684423.550644,0.0,0.0,0.0,0.0,0.0,0.0,-177401755881.999,0.0
0.44999999999999996,-1,-1,1,0.0,-25622.23316433274,0.0,-0.0002562223316433274,5.213555698826788e+23,0.0,6.152128429432327e+23,3.5224673140021186e+22,521355569882.6788,0.0,1042633910179.3068,35224673140.02118,0.0,0.0,1061301811114.3248,0.0,0.0,0.0,0.0,0.0,521355569882.67694,0.0,247738894092.7842,35224673140.021866,0.0,0.0,-266406795027.8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320279.53317283996,5.321916412471487e-59,1066756687675.4735,11039197.007035606,0.0,0.0,0.0,0.0,58819987.631829016,9.773348683858773e-57,975580924358.9468,5.584207587521363,0.0,0.0,0.0,0.0,521402021374.33124,45012376.128728904,247739409655.12936,35228469331.64565,0.0,0.0,0.0,0.0,0.0,0.0,1808163284370609.8,0.0,0.0,0.0,3064.3904415369034,0.0,0.0,0.0,-1061301811114.3248,0.0,0.0,0.0,974113078214.9358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266406795027.8025,0.0,0.0,0.0,-179218059064.0229,0.0,-25622.233164331923,-5.048930673446537e-18,-0.00025622233164331916,-5.048930673446536e-26,5.213555698826788e+23,0.0,6.152128447513961e+23,3.5224673140021186e+22,521355569882.6788,0.0,1042633913243.6973,35224673140.02118,0.0,0.0,0.0,0.0,0.0,0.0,974113078214.9358,0.0,521355569882.67694,0.0,247738894092.7842,35224673140.021866,0.0,0.0,0.0,0.0,0.0,0.0,-179218059064.0229,0.0
0.48,-1,-1,1,0.0,-25602.038633690252,0.0,-0.0002560203863369025,5.213555447051241e+23,0.0,6.144691318150708e+23,3.5224661719321628e+22,521355544705.1241,0.0,1041373503394.0881,35224661719.32162,0.0,0.0,1060761038495.8406,0.0,0.0,0.0,0.0,0.0,521355544705.1223,0.0,247738887263.78854,35224661719.32221,0.0,0.0,-267126422365.54083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326962.1512147961,5.432956959184343e-59,1066230665930.427,11047232.666363453,0.0,0.0,0.0,0.0,58813305.429743975,9.772238278320386e-57,976172842935.4882,5.694361597042927,0.0,0.0,0.0,0.0,521402021374.3313,45012376.12872889,247739409655.12946,35228469331.645645,0.0,0.0,0.0,0.0,0.0,0.0,1600505846121678.5,0.0,0.0,0.0,2712.4623416885734,0.0,0.0,0.0,-1060761038495.8406,0.0,0.0,0.0,974689344498.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267126422365.54083,0.0,0.0,0.0,-181054725655.734,0.0,-25602.038633689433,-5.048934602864702e-18,-0.0002560203863368943,-5.048934602864701e-26,5.213555447051241e+23,0.0,6.144691334155762e+23,3.5224661719321628e+22,521355544705.1241,0.0,1041373506106.5497,35224661719.32162,0.0,0.0,0.0,0.0,0.0,0.0,974689344498.4954,0.0,521355544705.1223,0.0,247738887263.78854,35224661719.32221,0.0,0.0,0.0,0.0,0.0,0.0,-181054725655.734,0.0
0.51,-1,-1,1,0.0,-25581.622015493267,0.0,-0.0002558162201549326,5.2135551975248905e+23,0.0,6.137172414871603e+23,3.5224650157804092e+22,521355519752.489,0.0,1040099234884.2422,35224650157.804085,0.0,0.0,1060213021218.8357,0.0,0.0,0.0,0.0,0.0,521355519752.48724,0.0,247738880340.7377,35224650157.8046,0.0,0.0,-267852666675.33087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333646.3805033328,5.544024249853465e-59,1065697535181.4235,11055376.928138126,0.0,0.0,0.0,0.0,58806621.61641734,9.771127605342428e-57,976771883095.5726,5.809025037016307,0.0,0.0,0.0,0.0,521402021374.3313,45012376.12872889,247739409655.1293,35228469331.645645,0.0,0.0,0.0,0.0,0.0,0.0,1418758402762681.2,0.0,0.0,0.0,2404.445287577808,0.0,0.0,0.0,-1060213021218.8357,0.0,0.0,0.0,975272555124.4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267852666675.33087,0.0,0.0,0.0,-182912198176.50064,0.0,-25581.622015492492,-7.573293486248554e-18,-0.0002558162201549249,-7.573293486248553e-26,5.2135551975248905e+23,0.0,6.137172429059187e+23,3.5224650157804092e+22,521355519752.489,0.0,1040099237288.6874,35224650157.804085,0.0,0.0,0.0,0.0,0.0,0.0,975272555124.4507,0.0,521355519752.48724,0.0,247738880340.7377,35224650157.8046,0.0,0.0,0.0,0.0,0.0,0.0,-182912198176.50064,0.0
0.54,-1,-1,1,0.0,-25560.977288310347,0.0,-0.00025560977288310345,5.2135549500651924e+23,0.0,6.129569502146141e+23,3.522463845162128e+22,521355495006.5192,0.0,1038810728846.9209,35224638451.62127,0.0,0.0,1059657633472.175,0.0,0.0,0.0,0.0,0.0,521355495006.5172,0.0,247738873321.31253,35224638451.62174,0.0,0.0,-268585777946.56622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340333.97207063175,5.6551473805938685e-59,1065157174743.2211,11063631.636594022,0.0,0.0,0.0,0.0,58799934.44092593,9.770016373963711e-57,977378146766.8368,5.928477344437504,0.0,0.0,0.0,0.0,521402021374.332,45012376.128728904,247739409655.1301,35228469331.64584,0.0,0.0,0.0,0.0,0.0,0.0,1259433557063804.8,0.0,0.0,0.0,2134.42900172621,0.0,0.0,0.0,-1059657633472.175,0.0,0.0,0.0,975862807983.7018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268585777946.56622,0.0,0.0,0.0,-184790950323.66388,0.0,-25560.9772883095,-5.048942628746454e-18,-0.000255609772883095,-5.048942628746453e-26,5.2135549500651924e+23,0.0,6.12956951474048e+23,3.522463845162128e+22,521355495006.5192,0.0,1038810730981.3501,35224638451.62127,0.0,0.0,0.0,0.0,0.0,0.0,975862807983.7018,0.0,521355495006.5172,0.0,247738873321.31253,35224638451.62174,0.0,0.0,0.0,0.0,0.0,0.0,-184790950323.66388,0.0
0.57,-1,-1,1,0.0,-25540.098100522526,0.0,-0.0002554009810052252,5.213554704497166e+23,0.0,6.121880240916593e+23,3.522462659671333e+22,521355470449.71655,0.0,1037507588869.5757,35224626596.71332,0.0,0.0,1059094737405.6907,0.0,0.0,0.0,0.0,0.0,521355470449.7149,0.0,247738866203.04767,35224626596.71368,0.0,0.0,-269326014739.1617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347026.7042054087,5.7663559003834585e-59,1064609452068.4268,11071998.816036811,0.0,0.0,0.0,0.0,58793242.1250915,9.768904288694438e-57,977991748020.0981,6.053021847255599,0.0,0.0,0.0,0.0,521402021374.3311,45012376.12872889,247739409655.12964,35228469331.64579,0.0,0.0,0.0,0.0,0.0,0.0,1119563554529579.4,0.0,0.0,0.0,1897.383872821927,0.0,0.0,0.0,-1059094737405.6907,0.0,0.0,0.0,976460212834.8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269326014739.1617,0.0,0.0,0.0,-186691488270.91357,0.0,-25540.098100521616,-5.048946714799443e-18,-0.0002554009810052161,-5.048946714799442e-26,5.213554704497166e+23,0.0,6.121880252112231e+23,3.522462659671333e+22,521355470449.71655,0.0,1037507590766.96,35224626596.71332,0.0,0.0,0.0,0.0,0.0,0.0,976460212834.8259,0.0,521355470449.7149,0.0,247738866203.04767,35224626596.71368,0.0,0.0,0.0,0.0,0.0,0.0,-186691488270.91357,0.0
0.6,-1,-1,1,0.0,-25518.977749223595,0.0,-0.0002551897774922359,5.213554460652601e+23,0.0,6.114102162746572e+23,3.522461458879624e+22,521355446065.26013,0.0,1036189396613.1703,35224614588.796234,0.0,0.0,1058524182793.3308,0.0,0.0,0.0,0.0,0.0,521355446065.2585,0.0,247738858983.33255,35224614588.79652,0.0,0.0,-270073645163.49344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353726.38713843276,5.87767988891651e-59,1064054222430.4886,11080480.6756299,0.0,0.0,0.0,0.0,58786542.85879576,9.76779104873766e-57,978612813306.0414,6.182988346874804,0.0,0.0,0.0,0.0,521402021374.3314,45012376.12872889,247739409655.1299,35228469331.64586,0.0,0.0,0.0,0.0,0.0,0.0,996613016211303.0,0.0,0.0,0.0,1689.0130593776703,0.0,0.0,0.0,-1058524182793.3308,0.0,0.0,0.0,977064891527.3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270073645163.49344,0.0,0.0,0.0,-188614352208.5067,0.0,-25518.977749222802,-7.57330573803382e-18,-0.000255189777492228,-7.573305738033818e-26,5.213554460652601e+23,0.0,6.114102172712704e+23,3.522461458879624e+22,521355446065.26013,0.0,1036189398302.1837,35224614588.796234,0.0,0.0,0.0,0.0,0.0,0.0,977064891527.3578,0.0,521355446065.2585,0.0,247738858983.33255,35224614588.79652,0.0,0.0,0.0,0.0,0.0,0.0,-188614352208.5067,0.0
0.63,-1,-1,1,0.0,-25497.60915664082,0.0,-0.0002549760915664082,5.2135542183690965e+23,0.0,6.106232661138066e+23,3.5224602423345956e+22,521355421836.90967,0.0,1034855710340.6301,35224602423.34595,0.0,0.0,1057945806592.3054,0.0,0.0,0.0,0.0,0.0,521355421836.908,0.0,247738851659.39148,35224602423.34618,0.0,0.0,-270828947911.06598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360434.8686849446,5.989150050359356e-59,1063491328503.3816,11089079.61610204,0.0,0.0,0.0,0.0,58779834.79433796,9.766676347051706e-57,979241481799.966,6.318735988037345,0.0,0.0,0.0,0.0,521402021374.33167,45012376.128728904,247739409655.12985,35228469331.64577,0.0,0.0,0.0,0.0,0.0,0.0,888398452205597.1,0.0,0.0,0.0,1505.6160849779844,0.0,0.0,0.0,-1057945806592.3054,0.0,0.0,0.0,977676978330.6239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270828947911.06598,0.0,0.0,0.0,-190560118143.76953,0.0,-25497.609156639886,-7.573309898450844e-18,-0.00025497609156639885,-7.573309898450843e-26,5.2135542183690965e+23,0.0,6.106232670022049e+23,3.5224602423345956e+22,521355421836.90967,0.0,1034855711846.246,35224602423.34595,0.0,0.0,0.0,0.0,0.0,0.0,977676978330.6239,0.0,521355421836.908,0.0,247738851659.39148,35224602423.34618,0.0,0.0,0.0,0.0,0.0,0.0,-190560118143.76953,0.0
