sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-43994.359367909194,0.0,-0.0004399435936790919,0.0,8.788885541322879e+23,1.335466994676986e+23,1.4160321990294982e+24,0.0,1196333033701.6348,133546699467.69856,1416032199029.4978,0.0,740236794935.9025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884926540.1038,133546699467.6982,1416032199029.4954,0.0,-156788687774.37146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450143830.18937254,0.0,0.0,0.0,0.0006127306260168552,0.0,0.0,0.0,-740236794935.9025,0.0,0.0,0.0,1157468818736.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156788687774.37146,0.0,0.0,0.0,-574020711574.51,0.0,0.0,0.0,7.502883802948244e-18,-43994.35936790687,7.502883802948242e-26,-0.0004399435936790687,8.788885541322887e+23,1.335466994676986e+23,1.4160321990294982e+24,0.0,1196333033701.6357,133546699467.69856,1416032199029.4978,0.0,0.0,0.0,0.0,0.0,1157468818736.0415,0.0,0.0,0.0,612884926540.1038,133546699467.6982,1416032199029.4954,0.0,0.0,0.0,0.0,0.0,-574020711574.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742158074372.4655,3421561.245884025,303608.5853463686,3.867651977586097e-65,0.0,0.0,0.0,0.0,1158790287347.7078,2306403.305696749,8137058.993004023,1.0365539143221198e-63,0.0,0.0,0.0,0.0,612885707413.5895,133554215501.93257,1416085781024.6,62589837.95057233
0.02,-1,-1,1,-43975.28001045413,0.0,-0.00043975280010454123,0.0,8.78013712806774e+23,1.3354668953926748e+23,1.4160321931452537e+24,0.0,1195142209709.1743,133546689539.26744,1416032193145.2534,0.0,739967102221.6464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884921805.7599,133546689539.26714,1416032193145.2507,0.0,-157709814318.2324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37519547253578.23,0.0,0.0,0.0,-51.07117799855769,0.0,0.0,0.0,-739967102221.6464,0.0,0.0,0.0,1157923732190.8076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157709814318.2324,0.0,0.0,0.0,-575666444338.4642,0.0,0.0,0.0,8.133972527125053e-18,-43975.28001045194,8.133972527125052e-26,-0.00043975280010451933,8.780137127692555e+23,1.3354668953926748e+23,1.4160321931452537e+24,0.0,1195142209658.1045,133546689539.26744,1416032193145.2534,0.0,0.0,0.0,0.0,0.0,1157923732190.8076,0.0,0.0,0.0,612884921805.7599,133546689539.26714,1416032193145.2507,0.0,0.0,0.0,0.0,0.0,-575666444338.4642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741899678821.6686,3433737.324433086,303585.2057674942,3.867354197092606e-65,0.0,0.0,0.0,0.0,1159249039638.1865,2286156.239128653,8137097.958725376,1.0365588773302456e-63,0.0,0.0,0.0,0.0,612885707413.5895,133554215501.93263,1416085781024.6,62589837.95057233
0.04,-1,-1,1,-43955.95593832061,0.0,-0.000439559559383206,0.0,8.77127650568047e+23,1.3354667956365445e+23,1.4160321871975479e+24,0.0,1193936111938.1648,133546679563.65442,1416032187197.5476,0.0,739696198361.4904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884917010.1943,133546679563.6541,1416032187197.546,0.0,-158645003433.51913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59453536696292.375,0.0,0.0,0.0,-80.92747321119532,0.0,0.0,0.0,-739696198361.4904,0.0,0.0,0.0,1158380116942.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158645003433.51913,0.0,0.0,0.0,-577328922095.2495,0.0,0.0,0.0,7.502883802948244e-18,-43955.955938318526,7.502883802948242e-26,-0.0004395595593831852,8.771276505085941e+23,1.3354667956365445e+23,1.4160321871975479e+24,0.0,1193936111857.238,133546679563.65442,1416032187197.5476,0.0,0.0,0.0,0.0,0.0,1158380116942.2927,0.0,0.0,0.0,612884917010.1943,133546679563.6541,1416032187197.546,0.0,0.0,0.0,0.0,0.0,-577328922095.2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741640243798.8767,3446895.7476818743,303561.6202579071,3.867053793634745e-65,0.0,0.0,0.0,0.0,1159709303786.688,2264201.277550087,8137137.267662424,1.0365638840544431e-63,0.0,0.0,0.0,0.0,612885707413.5895,133554215501.93228,1416085781024.5996,62589837.9505723
0.06,-1,-1,1,-43936.378544463834,0.0,-0.0004393637854446383,0.0,8.762299727017708e+23,1.3354666954174558e+23,1.4160321811844967e+24,0.0,1192714203107.9724,133546669541.74554,1416032181184.4963,0.0,739424103564.6998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884912151.6134,133546669541.74533,1416032181184.4949,0.0,-159594812608.34134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10817107595694.758,0.0,0.0,0.0,14.72412296757102,0.0,0.0,0.0,-739424103564.6998,0.0,0.0,0.0,1158837920274.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159594812608.34134,0.0,0.0,0.0,-579008629302.9381,0.0,0.0,0.0,7.502883802948244e-18,-43936.37854446174,7.502883802948242e-26,-0.00043936378544461735,8.762299727125879e+23,1.3354666954174558e+23,1.4160321811844967e+24,0.0,1192714203122.6968,133546669541.74554,1416032181184.4963,0.0,0.0,0.0,0.0,0.0,1158837920274.0208,0.0,0.0,0.0,612884912151.6134,133546669541.74533,1416032181184.4949,0.0,0.0,0.0,0.0,0.0,-579008629302.9381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741379796320.8177,3461073.7354408014,303537.8226576242,3.8667506887524415e-65,0.0,0.0,0.0,0.0,1160171028263.0144,2240476.230796467,8137176.930081759,1.0365689358023817e-63,0.0,0.0,0.0,0.0,612885707413.5901,133554215501.93274,1416085781024.5999,62589837.95057231
0.08,-1,-1,1,-43916.53884563287,0.0,-0.00043916538845632867,0.0,8.753202673870926e+23,1.3354665947445646e+23,1.416032175104121e+24,0.0,1191475922652.7698,133546659474.45642,1416032175104.1206,0.0,739150838615.1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884907228.1348,133546659474.45601,1416032175104.118,0.0,-160559823190.5163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10801156130425.236,0.0,0.0,0.0,14.702410015743226,0.0,0.0,0.0,-739150838615.1516,0.0,0.0,0.0,1159297088014.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160559823190.5163,0.0,0.0,0.0,-580706072574.7491,0.0,0.0,0.0,8.133972527125053e-18,-43916.53884563079,8.133972527125052e-26,-0.00043916538845630785,8.753202673978943e+23,1.3354665947445646e+23,1.416032175104121e+24,0.0,1191475922667.473,133546659474.45642,1416032175104.1206,0.0,0.0,0.0,0.0,0.0,1159297088014.086,0.0,0.0,0.0,612884907228.1348,133546659474.45601,1416032175104.118,0.0,0.0,0.0,0.0,0.0,-580706072574.7491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741118364275.9042,3476304.3689226154,303513.80652850046,3.866444800442618e-65,0.0,0.0,0.0,0.0,1160634160125.4102,2214926.439907723,8137216.956713544,1.0365740339407789e-63,0.0,0.0,0.0,0.0,612885707413.5891,133554215501.93237,1416085781024.5994,62589837.95057228
0.1,-1,-1,1,-43896.42748936308,0.0,-0.0004389642748936307,0.0,8.743981057452603e+23,1.335466493627184e+23,1.416032168954362e+24,0.0,1190220686787.711,133546649362.71837,1416032168954.3618,0.0,738876424369.6112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884902237.7992,133546649362.7181,1416032168954.3596,0.0,-161540639819.69876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10775310964719.232,0.0,0.0,0.0,14.667229872196913,0.0,0.0,0.0,-738876424369.6112,0.0,0.0,0.0,1159757565441.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161540639819.69876,0.0,0.0,0.0,-582421780876.9697,0.0,0.0,0.0,7.502883802948244e-18,-43896.42748936097,7.502883802948242e-26,-0.00043896427489360963,8.743981057560354e+23,1.335466493627184e+23,1.416032168954362e+24,0.0,1190220686802.378,133546649362.71837,1416032168954.3618,0.0,0.0,0.0,0.0,0.0,1159757565441.55,0.0,0.0,0.0,612884902237.7992,133546649362.7181,1416032168954.3596,0.0,0.0,0.0,0.0,0.0,-582421780876.9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740855975916.5038,3492615.6395775424,303489.5651545754,3.8661360431635594e-65,0.0,0.0,0.0,0.0,1161098645925.7676,2187506.4357762933,8137257.358750983,1.0365791798953275e-63,0.0,0.0,0.0,0.0,612885707413.59,133554215501.93259,1416085781024.5999,62589837.95057232
0.12,-1,-1,1,-43876.03473861236,0.0,-0.00043876034738612356,0.0,8.734630413009344e+23,1.335466392074571e+23,1.4160321627330587e+24,0.0,1188947887775.6777,133546639207.45708,1416032162733.0583,0.0,738600881316.4208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884897178.5441,133546639207.4568,1416032162733.0564,0.0,-162537890719.2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10738006597975.797,0.0,0.0,0.0,14.616451595444232,0.0,0.0,0.0,-738600881316.4208,0.0,0.0,0.0,1160219298059.3108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162537890719.2886,0.0,0.0,0.0,-584156307447.5615,0.0,0.0,0.0,8.133972527125053e-18,-43876.034738610506,8.133972527125052e-26,-0.000438760347386105,8.734630413116718e+23,1.335466392074571e+23,1.4160321627330587e+24,0.0,1188947887790.2935,133546639207.45708,1416032162733.0583,0.0,0.0,0.0,0.0,0.0,1160219298059.3108,0.0,0.0,0.0,612884897178.5441,133546639207.4568,1416032162733.0564,0.0,0.0,0.0,0.0,0.0,-584156307447.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740592659422.0892,3510029.5632395335,303465.09151889576,3.865824327539781e-65,0.0,0.0,0.0,0.0,1161564432485.411,2158181.4743419765,8137298.147888916,1.03658437515562e-63,0.0,0.0,0.0,0.0,612885707413.5894,133554215501.93266,1416085781024.5999,62589837.95057233
0.14,-1,-1,1,-43855.35046924906,0.0,-0.00043855350469249055,0.0,8.725146098294639e+23,1.3354662900957571e+23,1.4160321564379566e+24,0.0,1187656893719.3918,133546629009.57568,1416032156437.9563,0.0,738324229073.8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884892048.2222,133546629009.57533,1416032156437.9536,0.0,-163552227402.66702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10691922114467.346,0.0,0.0,0.0,14.553721924312413,0.0,0.0,0.0,-738324229073.8359,0.0,0.0,0.0,1160682232485.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163552227402.66702,0.0,0.0,0.0,-585910230799.3523,0.0,0.0,0.0,8.133972527125053e-18,-43855.35046924708,8.133972527125052e-26,-0.00043855350469247076,8.725146098401561e+23,1.3354662900957571e+23,1.4160321564379566e+24,0.0,1187656893733.946,133546629009.57568,1416032156437.9563,0.0,0.0,0.0,0.0,0.0,1160682232485.075,0.0,0.0,0.0,612884892048.2222,133546629009.57533,1416032156437.9536,0.0,0.0,0.0,0.0,0.0,-585910230799.3523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740328442394.867,3528561.2818090525,303440.37829337374,3.865509560232938e-65,0.0,0.0,0.0,0.0,1162031467786.8333,2126929.087127072,8137339.336340762,1.0365896212772968e-63,0.0,0.0,0.0,0.0,612885707413.59,133554215501.93259,1416085781024.6,62589837.95057232
0.16,-1,-1,1,-43834.36416420499,0.0,-0.0004383436416420498,0.0,8.715523290888906e+23,1.3354661876993393e+23,1.4160321500666926e+24,0.0,1186347048196.6233,133546618769.9339,1416032150066.6921,0.0,738046485846.7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884886844.5739,133546618769.93361,1416032150066.69,0.0,-164584324494.7397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10634777584574.79,0.0,0.0,0.0,14.475937444716692,0.0,0.0,0.0,-738046485846.7887,0.0,0.0,0.0,1161146317408.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164584324494.7397,0.0,0.0,0.0,-587684156041.8612,0.0,0.0,0.0,7.502883802948244e-18,-43834.36416420297,7.502883802948242e-26,-0.0004383436416420296,8.715523290995258e+23,1.3354661876993393e+23,1.4160321500666926e+24,0.0,1186347048211.0999,133546618769.9339,1416032150066.6921,0.0,0.0,0.0,0.0,0.0,1161146317408.3862,0.0,0.0,0.0,612884886844.5739,133546618769.93361,1416032150066.69,0.0,0.0,0.0,0.0,0.0,-587684156041.8612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740063351315.1974,3548218.2167661553,303415.41782455926,3.865191643760478e-65,0.0,0.0,0.0,0.0,1162499701932.3557,2093740.5333797506,8137380.936862199,1.0365949198850662e-63,0.0,0.0,0.0,0.0,612885707413.5901,133554215501.93262,1416085781024.6,62589837.950572334
