sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-53135.44819415594,0.0,-0.0005313544819415593,2.0325003645454037e+24,1.4160307593123755e+24,2.288905426255229e+23,0.0,1671532518854.6702,1416030759312.375,228890542625.52277,0.0,1316387487603.879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046657852.5938,1416030759312.3735,228890542625.52255,0.0,-106901626601.80109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267268255483.9033,0.0,0.0,0.0,1.8646061196923256,0.0,0.0,0.0,-1316387487603.879,0.0,0.0,0.0,1985359916263.3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106901626601.80109,0.0,0.0,0.0,-775874055259.4058,0.0,0.0,0.0,-53135.448194153716,1.2683712390547684e-17,-0.0005313544819415371,1.2683712390547682e-25,2.0325003645476722e+24,1.4160307593123755e+24,2.288905426255229e+23,0.0,1671532518856.536,1416030759312.375,228890542625.52277,0.0,0.0,0.0,0.0,0.0,1985359916263.3503,0.0,0.0,0.0,462046657852.5938,1416030759312.3735,228890542625.52255,0.0,0.0,0.0,0.0,0.0,-775874055259.4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322942420199.4377,1398057.121991338,6200230.3789740335,1.780984715539384e-64,0.0,0.0,0.0,0.0,1994320414368.9504,40884722.54093828,10.42191231256547,5.208243116647039e-63,0.0,0.0,0.0,0.0,462047729477.6688,1416085781024.583,228902002400.8399,62589837.95057224
0.02,-1,-1,1,0.0,-53121.259642167635,0.0,-0.0005312125964216762,2.0314236208676688e+24,1.4160307485575121e+24,2.2889051674092712e+23,0.0,1670647002619.0027,1416030748557.5117,228890516740.927,0.0,1315960724414.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046652357.70984,1416030748557.51,228890516740.92645,0.0,-107360374153.7008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.178725713170185e+16,0.0,0.0,0.0,-59037.98928068578,0.0,0.0,0.0,-1315960724414.995,0.0,0.0,0.0,1986623503387.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107360374153.7008,0.0,0.0,0.0,-778023212163.9541,0.0,0.0,0.0,-53121.25964216515,1.5208067287254923e-17,-0.0005312125964216513,1.520806728725492e-25,2.0314235490804105e+24,1.4160307485575121e+24,2.2889051674092712e+23,0.0,1670646943581.0125,1416030748557.5117,228890516740.927,0.0,0.0,0.0,0.0,0.0,1986623503387.26,0.0,0.0,0.0,462046652357.70984,1416030748557.51,228890516740.92645,0.0,0.0,0.0,0.0,0.0,-778023212163.9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322543799338.9456,1399070.9903086417,6218724.262114714,1.7822762704566674e-64,0.0,0.0,0.0,0.0,1995608936833.4636,40883032.81361458,10.596999480980111,5.208027857498433e-63,0.0,0.0,0.0,0.0,462047729477.6703,1416085781024.5852,228902002400.84048,62589837.95057227
0.04,-1,-1,1,0.0,-53106.92132359146,0.0,-0.0005310692132359145,2.030335524097323e+24,1.416030737724425e+24,2.2889049060669322e+23,0.0,1669752149576.4055,1416030737724.4248,228890490606.6931,0.0,1315529278890.2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046646806.53406,1416030737724.4226,228890490606.69272,0.0,-107823776120.33661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7147872815053955e+17,0.0,0.0,0.0,-141024.46198555827,0.0,0.0,0.0,-1315529278890.2095,0.0,0.0,0.0,1987893354193.5403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107823776120.33661,0.0,0.0,0.0,-780187992448.1277,0.0,0.0,0.0,-53106.92132358932,1.1421534942194065e-17,-0.000531069213235893,1.1421534942194064e-25,2.030335352618595e+24,1.416030737724425e+24,2.2889049060669322e+23,0.0,1669752008551.9436,1416030737724.4248,228890490606.6931,0.0,0.0,0.0,0.0,0.0,1987893354193.5403,0.0,0.0,0.0,462046646806.53406,1416030737724.4226,228890490606.69272,0.0,0.0,0.0,0.0,0.0,-780187992448.1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322140781660.987,1400087.689391499,6237422.140397143,1.7835714315549027e-64,0.0,0.0,0.0,0.0,1996903904246.041,40881338.368492424,10.778069341512866,5.207811997319674e-63,0.0,0.0,0.0,0.0,462047729477.66956,1416085781024.5837,228902002400.8401,62589837.95057228
0.06,-1,-1,1,0.0,-53092.43102475776,0.0,-0.0005309243102475775,2.0292357906275495e+24,1.416030726812139e+24,2.2889046421671204e+23,0.0,1668847726488.0435,1416030726812.1384,228890464216.7119,0.0,1315093032049.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046641197.9549,1416030726812.1367,228890464216.7113,0.0,-108291946759.72647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6226924232695336e+16,0.0,0.0,0.0,-38017.11844655126,0.0,0.0,0.0,-1315093032049.816,0.0,0.0,0.0,1989169638487.4287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108291946759.72647,0.0,0.0,0.0,-782368591214.458,0.0,0.0,0.0,-53092.431024755555,1.3945889838901304e-17,-0.0005309243102475555,1.3945889838901301e-25,2.0292357444006243e+24,1.416030726812139e+24,2.2889046421671204e+23,0.0,1668847688470.924,1416030726812.1384,228890464216.7119,0.0,0.0,0.0,0.0,0.0,1989169638487.4287,0.0,0.0,0.0,462046641197.9549,1416030726812.1367,228890464216.7113,0.0,0.0,0.0,0.0,0.0,-782368591214.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321733255193.4387,1401107.0960192336,6256329.21597772,1.784870041846053e-64,0.0,0.0,0.0,0.0,1998205488677.1094,40879639.4109326,10.965435740458567,5.207595562275448e-63,0.0,0.0,0.0,0.0,462047729477.6697,1416085781024.5842,228902002400.83997,62589837.95057227
0.08,-1,-1,1,0.0,-53077.78288945413,0.0,-0.0005307778288945412,2.0281241358509478e+24,1.4160307158171609e+24,2.2889043756464356e+23,0.0,1667933499292.1995,1416030715817.1604,228890437564.64343,0.0,1314651864555.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046635530.19525,1416030715817.1582,228890437564.64288,0.0,-108765000793.17642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.58663797212116e+16,0.0,0.0,0.0,-37720.605891890824,0.0,0.0,0.0,-1314651864555.183,0.0,0.0,0.0,1990452513804.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108765000793.17642,0.0,0.0,0.0,-784565687762.6672,0.0,0.0,0.0,-53077.782889451715,1.3945889838901304e-17,-0.0005307778288945171,1.3945889838901301e-25,2.0281240899845693e+24,1.4160307158171609e+24,2.2889043756464356e+23,0.0,1667933461571.5947,1416030715817.1604,228890437564.64343,0.0,0.0,0.0,0.0,0.0,1990452513804.0671,0.0,0.0,0.0,462046635530.19525,1416030715817.1582,228890437564.64288,0.0,0.0,0.0,0.0,0.0,-784565687762.6672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1321321107633.5796,1402129.6718639352,6275450.706769129,1.786172689420272e-64,0.0,0.0,0.0,0.0,1999513855544.545,40877935.171506174,11.159431605652998,5.20737845435072e-63,0.0,0.0,0.0,0.0,462047729477.66895,1416085781024.5828,228902002400.83966,62589837.950572245
0.1,-1,-1,1,0.0,-53062.97365125397,0.0,-0.0005306297365125396,2.0270002548172398e+24,1.416030704737841e+24,2.2889041064386657e+23,0.0,1667009217197.1323,1416030704737.8406,228890410643.86646,0.0,1314205648403.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046629801.9015,1416030704737.8394,228890410643.86594,0.0,-109243061008.39525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.550451621604576e+16,0.0,0.0,0.0,-37423.008594088256,0.0,0.0,0.0,-1314205648403.627,0.0,0.0,0.0,1991742159738.5217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109243061008.39525,0.0,0.0,0.0,-786779609766.2991,0.0,0.0,0.0,-53062.973651251865,1.3945889838901304e-17,-0.0005306297365125186,1.3945889838901301e-25,2.0270002093127224e+24,1.416030704737841e+24,2.2889041064386657e+23,0.0,1667009179774.1228,1416030704737.8406,228890410643.86646,0.0,0.0,0.0,0.0,0.0,1991742159738.5217,0.0,0.0,0.0,462046629801.9015,1416030704737.8394,228890410643.86594,0.0,0.0,0.0,0.0,0.0,-786779609766.2991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320904218510.5652,1403155.4248124054,6294792.209514356,1.7874793842940092e-64,0.0,0.0,0.0,0.0,2000829188244.8406,40876225.637068376,11.36041698621567,5.207160671876083e-63,0.0,0.0,0.0,0.0,462047729477.669,1416085781024.584,228902002400.83975,62589837.95057226
0.12,-1,-1,1,0.0,-53047.99915142749,0.0,-0.0005304799915142748,2.0258638319162151e+24,1.4160306935719278e+24,2.2889038344748246e+23,0.0,1666074620644.3494,1416030693571.9275,228890383447.48233,0.0,1313754251093.5525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046624011.5293,1416030693571.9253,228890383447.48172,0.0,-109726254460.72932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.514107615068781e+16,0.0,0.0,0.0,-37124.11472991109,0.0,0.0,0.0,-1313754251093.5525,0.0,0.0,0.0,1993038759457.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109726254460.72932,0.0,0.0,0.0,-789010799948.4257,0.0,0.0,0.0,-53047.999151425494,1.3945889838901304e-17,-0.0005304799915142549,1.3945889838901301e-25,2.0258637867751395e+24,1.4160306935719278e+24,2.2889038344748246e+23,0.0,1666074583520.2354,1416030693571.9275,228890383447.48233,0.0,0.0,0.0,0.0,0.0,1993038759457.133,0.0,0.0,0.0,462046624011.5293,1416030693571.9253,228890383447.48172,0.0,0.0,0.0,0.0,0.0,-789010799948.4257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320482463117.089,1404184.487724114,6314359.51688431,1.7887902956913823e-64,0.0,0.0,0.0,0.0,2002151675079.542,40874510.58619455,11.56877776207832,5.206942186647519e-63,0.0,0.0,0.0,0.0,462047729477.6688,1416085781024.5833,228902002400.83966,62589837.95057225
0.14,-1,-1,1,0.0,-53032.85505202048,0.0,-0.0005303285505202047,2.0247145379362325e+24,1.4160306823170833e+24,2.288903559682973e+23,0.0,1665129438889.514,1416030682317.083,228890355968.29718,0.0,1313297534371.4011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046618157.47217,1416030682317.08,228890355968.29654,0.0,-110214713639.35727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4776009299509176e+16,0.0,0.0,0.0,-36823.88299369812,0.0,0.0,0.0,-1313297534371.4011,0.0,0.0,0.0,1994342504077.1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110214713639.35727,0.0,0.0,0.0,-791259720169.0309,0.0,0.0,0.0,-53032.855052018276,1.3945889838901304e-17,-0.0005303285505201827,1.3945889838901301e-25,2.0247144931602227e+24,1.4160306823170833e+24,2.288903559682973e+23,0.0,1665129402065.6306,1416030682317.083,228890355968.29718,0.0,0.0,0.0,0.0,0.0,1994342504077.1929,0.0,0.0,0.0,462046618157.47217,1416030682317.08,228890355968.29654,0.0,0.0,0.0,0.0,0.0,-791259720169.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320055711327.957,1405216.9985377078,6334158.671995081,1.790105599320844e-64,0.0,0.0,0.0,0.0,2003481512522.0857,40872789.78899316,11.784928516206824,5.206722969380291e-63,0.0,0.0,0.0,0.0,462047729477.67,1416085781024.584,228902002400.84045,62589837.950572245
0.16,-1,-1,1,0.0,-53017.53682463725,0.0,-0.0005301753682463724,2.0235520292129005e+24,1.416030670970862e+24,2.288903281987983e+23,0.0,1664173389302.317,1416030670970.8616,228890328198.7982,0.0,1312835353881.9995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462046612238.04865,1416030670970.8604,228890328198.79745,0.0,-110708576817.72824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.440913945979469e+16,0.0,0.0,0.0,-36522.168475970626,0.0,0.0,0.0,-1312835353881.9995,0.0,0.0,0.0,1995653593146.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110708576817.72824,0.0,0.0,0.0,-793526852604.0438,0.0,0.0,0.0,-53017.5368246351,1.1421534942194065e-17,-0.0005301753682463509,1.1421534942194064e-25,2.0235519848037606e+24,1.416030670970862e+24,2.288903281987983e+23,0.0,1664173352780.1482,1416030670970.8616,228890328198.7982,0.0,0.0,0.0,0.0,0.0,1995653593146.1475,0.0,0.0,0.0,462046612238.04865,1416030670970.8604,228890328198.79745,0.0,0.0,0.0,0.0,0.0,-793526852604.0438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319623827271.809,1406253.1010017782,6354195.983642889,1.7914254783100718e-64,0.0,0.0,0.0,0.0,2004818905710.9885,40871063.00589136,12.009314962013116,5.206502989553122e-63,0.0,0.0,0.0,0.0,462047729477.66925,1416085781024.5837,228902002400.84,62589837.95057224
