sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.18,-1,-1,1,-44104.708360319695,0.0,-0.00044104708360319687,0.0,9.609850234741752e+23,1.518014152253716e+23,0.0,1.4160354302448658e+24,1184962781658.0332,151801415225.37155,0.0,1416035430244.8655,859710414985.9413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006144836.3058,151801415225.37103,0.0,1416035430244.863,-258753778164.21384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862385907826.0454,22125048.003152996,6.996237953246492e-66,54918.66283003394,0.0,0.0,0.0,0.0,776289926228.9011,6.441078199723727,8.014530827381314e-64,6291485.189865233,0.0,0.0,0.0,0.0,584006454764.8226,151809244614.60764,62589821.10579342,1416085399913.9946,0.0,0.0,0.0,0.0,24719240200665.31,0.0,0.0,0.0,30.480578690767288,0.0,0.0,0.0,-859710414985.9413,0.0,0.0,0.0,775731129021.7552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258753778164.21384,0.0,0.0,0.0,-174774492169.54663,0.0,0.0,0.0,0.0,-44104.70836031829,0.0,-0.0004410470836031829,9.609850234988946e+23,1.518014152253716e+23,0.0,1.4160354302448658e+24,1184962781688.5142,151801415225.37155,0.0,1416035430244.8655,0.0,0.0,0.0,0.0,775731129021.7552,0.0,0.0,0.0,584006144836.3058,151801415225.37103,0.0,1416035430244.863,0.0,0.0,0.0,0.0,-174774492169.54663,0.0,0.0,0.0
0.2,-1,-1,1,-44083.58148444626,0.0,-0.00044083581484446256,0.0,9.599156652697093e+23,1.5180139615024995e+23,0.0,1.4160354079368644e+24,1183644187047.7117,151801396150.2499,0.0,1416035407936.864,859145469619.2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006140499.0186,151801396150.24942,0.0,1416035407936.861,-259507423070.55554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861828805522.4191,22138443.196368385,7.092596630859819e-66,55675.06106288938,0.0,0.0,0.0,0.0,776898781215.5134,6.57331375003966,8.013567240563469e-64,6290728.7968426375,0.0,0.0,0.0,0.0,584006454764.8234,151809244614.60794,62589821.10579342,1416085399913.9956,0.0,0.0,0.0,0.0,21405334948311.465,0.0,0.0,0.0,26.394298166036606,0.0,0.0,0.0,-859145469619.2479,0.0,0.0,0.0,776333771424.5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259507423070.55554,0.0,0.0,0.0,-176695724849.46954,0.0,0.0,0.0,-2.524354896707238e-18,-44083.581484444665,-2.5243548967072378e-26,-0.0004408358148444466,9.59915665291115e+23,1.5180139615024995e+23,0.0,1.4160354079368644e+24,1183644187074.1064,151801396150.2499,0.0,1416035407936.864,0.0,0.0,0.0,0.0,776333771424.5559,0.0,0.0,0.0,584006140499.0186,151801396150.24942,0.0,1416035407936.861,0.0,0.0,0.0,0.0,-176695724849.46954,0.0,0.0,0.0
0.22,-1,-1,1,-44062.22259392124,0.0,-0.00044062222593921227,0.0,9.588345631686873e+23,1.5180137685009634e+23,0.0,1.4160353856951e+24,1182311111378.9026,151801376850.0963,0.0,1416035385695.0996,858573669800.4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006136102.9838,151801376850.09583,0.0,1416035385695.0962,-260268694524.48978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861264928112.1067,22152001.327400696,7.189193076954509e-66,56433.32586514599,0.0,0.0,0.0,0.0,777514290853.9862,6.711155566753138,8.012601276060711e-64,6289970.5372622125,0.0,0.0,0.0,0.0,584006454764.8232,151809244614.6078,62589821.1057934,1416085399913.9954,0.0,0.0,0.0,0.0,18706217815595.863,0.0,0.0,0.0,23.066095054149628,0.0,0.0,0.0,-858573669800.4077,0.0,0.0,0.0,776943000359.7761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260268694524.48978,0.0,0.0,0.0,-178638025060.7922,0.0,0.0,0.0,-2.524354896707238e-18,-44062.22259391984,-2.5243548967072378e-26,-0.00044062222593919834,9.58834563187393e+23,1.5180137685009634e+23,0.0,1.4160353856951e+24,1182311111401.9683,151801376850.0963,0.0,1416035385695.0996,0.0,0.0,0.0,0.0,776943000359.7761,0.0,0.0,0.0,584006136102.9838,151801376850.09583,0.0,1416035385695.0962,0.0,0.0,0.0,0.0,-178638025060.7922,0.0,0.0,0.0
0.24,-1,-1,1,-44040.62510124471,0.0,-0.00044040625101244706,0.0,9.57741383739907e+23,1.518013573184409e+23,0.0,1.4160353635109473e+24,1180963143507.254,151801357318.44086,0.0,1416035363510.947,857994850860.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006131646.572,151801357318.44025,0.0,1416035363510.9446,-261037838999.9577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860694113494.0784,22165726.29845874,7.286048375944518e-66,57193.62274515265,0.0,0.0,0.0,0.0,778136605976.2559,6.8549740718564145,8.011632723028884e-64,6289210.245616762,0.0,0.0,0.0,0.0,584006454764.8226,151809244614.60748,62589821.105793424,1416085399913.9949,0.0,0.0,0.0,0.0,16585329839709.389,0.0,0.0,0.0,20.45088955760002,0.0,0.0,0.0,-857994850860.64,0.0,0.0,0.0,777558964850.1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261037838999.9577,0.0,0.0,0.0,-180601952969.00983,0.0,0.0,0.0,-2.524354896707238e-18,-44040.625101243255,-2.5243548967072378e-26,-0.0004404062510124325,9.57741383756493e+23,1.518013573184409e+23,0.0,1.4160353635109473e+24,1180963143527.7056,151801357318.44086,0.0,1416035363510.947,0.0,0.0,0.0,0.0,777558964850.1427,0.0,0.0,0.0,584006131646.572,151801357318.44025,0.0,1416035363510.9446,0.0,0.0,0.0,0.0,-180601952969.00983,0.0,0.0,0.0
0.26,-1,-1,1,-44018.78207675258,0.0,-0.0004401878207675257,0.0,9.566357762329247e+23,1.518013375484795e+23,0.0,1.416035341375825e+24,1179599850932.5586,151801337548.47946,0.0,1416035341375.8245,857408838184.7382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006127128.0696,151801337548.47894,0.0,1416035341375.8215,-261815114380.24933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860116189739.712,22179622.24845251,7.38318431559934e-66,57956.122732594486,0.0,0.0,0.0,0.0,778765886997.1394,7.005175433090823,8.010661363590288e-64,6288447.750877742,0.0,0.0,0.0,0.0,584006454764.8234,151809244614.60785,62589821.105793424,1416085399913.9956,0.0,0.0,0.0,0.0,14978183597036.34,0.0,0.0,0.0,18.469164103269577,0.0,0.0,0.0,-857408838184.7382,0.0,0.0,0.0,778181823401.6287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261815114380.24933,0.0,0.0,0.0,-182588099578.66983,0.0,0.0,0.0,-2.524354896707238e-18,-44018.78207675108,-2.5243548967072378e-26,-0.00044018782076751074,9.566357762479029e+23,1.518013375484795e+23,0.0,1.416035341375825e+24,1179599850951.0278,151801337548.47946,0.0,1416035341375.8245,0.0,0.0,0.0,0.0,778181823401.6287,0.0,0.0,0.0,584006127128.0696,151801337548.47894,0.0,1416035341375.8215,0.0,0.0,0.0,0.0,-182588099578.66983,0.0,0.0,0.0
0.28,-1,-1,1,-43996.686223804536,0.0,-0.00043996686223804525,0.0,9.55517371322103e+23,1.5180131753304987e+23,0.0,1.4160353192811623e+24,1178220778250.077,151801317533.04984,0.0,1416035319281.162,856815446602.5726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006122545.6655,151801317533.0493,0.0,1416035319281.158,-262600790898.16104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859530974493.705,22193693.56785366,7.480623454040605e-66,58721.00290439653,0.0,0.0,0.0,0.0,779402304477.786,7.162205523689352,8.009686972163699e-64,6287682.875969465,0.0,0.0,0.0,0.0,584006454764.8232,151809244614.60794,62589821.10579342,1416085399913.9958,0.0,0.0,0.0,0.0,13805735530200.736,0.0,0.0,0.0,17.02345237135887,0.0,0.0,0.0,-856815446602.5726,0.0,0.0,0.0,778811744559.7478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262600790898.16104,0.0,0.0,0.0,-184597088838.31305,0.0,0.0,0.0,-1.262177448353619e-18,-43996.68622380291,-1.2621774483536189e-26,-0.00043996686223802905,9.555173713359089e+23,1.5180131753304987e+23,0.0,1.4160353192811623e+24,1178220778267.1003,151801317533.04984,0.0,1416035319281.162,0.0,0.0,0.0,0.0,778811744559.7478,0.0,0.0,0.0,584006122545.6655,151801317533.0493,0.0,1416035319281.158,0.0,0.0,0.0,0.0,-184597088838.31305,0.0,0.0,0.0
0.3,-1,-1,1,-43974.32985168069,0.0,-0.0004397432985168068,0.0,9.543857797348021e+23,1.5180129726460675e+23,0.0,1.416035297218381e+24,1176825445458.9983,151801297264.60672,0.0,1416035297218.3806,856214479707.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006117897.4531,151801297264.60605,0.0,1416035297218.3784,-263395152145.83194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858938274302.5231,22207944.91532711,7.578389194530821e-66,59488.44697179896,0.0,0.0,0.0,0.0,780046039759.7715,7.3265564186635315,8.008709314716469e-64,6286915.437181908,0.0,0.0,0.0,0.0,584006454764.8229,151809244614.6079,62589821.10579339,1416085399913.995,0.0,0.0,0.0,0.0,12982625465152.318,0.0,0.0,0.0,16.008499205112457,0.0,0.0,0.0,-856214479707.376,0.0,0.0,0.0,779448907535.8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263395152145.83194,0.0,0.0,0.0,-186629579958.27097,0.0,0.0,0.0,-1.262177448353619e-18,-43974.32985167908,-1.2621774483536189e-26,-0.00043974329851679075,9.543857797477834e+23,1.5180129726460675e+23,0.0,1.416035297218381e+24,1176825445475.0051,151801297264.60672,0.0,1416035297218.3806,0.0,0.0,0.0,0.0,779448907535.8237,0.0,0.0,0.0,584006117897.4531,151801297264.60605,0.0,1416035297218.3784,0.0,0.0,0.0,0.0,-186629579958.27097,0.0,0.0,0.0
0.32,-1,-1,1,-43951.70484611486,0.0,-0.00043951704846114856,0.0,9.532405907598174e+23,1.518012767351934e+23,0.0,1.4160352751788635e+24,1175413346123.2395,151801276735.19336,0.0,1416035275178.8633,855605729092.4535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006113181.4171,151801276735.19278,0.0,1416035275178.861,-264198496150.6311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858337883862.0238,22222381.236240402,7.67650586716655e-66,60258.64592164037,0.0,0.0,0.0,0.0,780697285678.0065,7.498777457026324,8.00772814794764e-64,6286145.243529548,0.0,0.0,0.0,0.0,584006454764.8232,151809244614.608,62589821.10579339,1416085399913.9949,0.0,0.0,0.0,0.0,12417320925374.166,0.0,0.0,0.0,15.31143856048584,0.0,0.0,0.0,-855605729092.4535,0.0,0.0,0.0,780093502911.4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264198496150.6311,0.0,0.0,0.0,-188686269954.27536,0.0,0.0,0.0,-2.524354896707238e-18,-43951.70484611346,-2.5243548967072378e-26,-0.0004395170484611345,9.532405907722356e+23,1.518012767351934e+23,0.0,1.4160352751788635e+24,1175413346138.552,151801276735.19336,0.0,1416035275178.8633,0.0,0.0,0.0,0.0,780093502911.4092,0.0,0.0,0.0,584006113181.4171,151801276735.19278,0.0,1416035275178.861,0.0,0.0,0.0,0.0,-188686269954.27536,0.0,0.0,0.0
0.34,-1,-1,1,-43928.802637344816,0.0,-0.0004392880263734481,0.0,9.520813706302498e+23,1.5180125593640917e+23,0.0,1.4160352531539303e+24,1173983945377.4084,151801255936.40915,0.0,1416035253153.93,854988973498.0994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006108395.4288,151801255936.40857,0.0,1416035253153.9268,-265011136516.1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857729585176.1116,22237007.783134267,7.774998816392944e-66,61031.79870333668,0.0,0.0,0.0,0.0,781356247360.0537,7.6794921380234715,8.006743218412752e-64,6285372.096064328,0.0,0.0,0.0,0.0,584006454764.8234,151809244614.60788,62589821.10579342,1416085399913.9954,0.0,0.0,0.0,0.0,12025897507290.615,0.0,0.0,0.0,14.828785687685013,0.0,0.0,0.0,-854988973498.0994,0.0,0.0,0.0,780745733428.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265011136516.1206,0.0,0.0,0.0,-190767896431.6771,0.0,0.0,0.0,-2.524354896707238e-18,-43928.8026373433,-2.5243548967072378e-26,-0.0004392880263734329,9.520813706422761e+23,1.5180125593640917e+23,0.0,1.4160352531539303e+24,1173983945392.2378,151801255936.40915,0.0,1416035253153.93,0.0,0.0,0.0,0.0,780745733428.4847,0.0,0.0,0.0,584006108395.4288,151801255936.40857,0.0,1416035253153.9268,0.0,0.0,0.0,0.0,-190767896431.6771,0.0,0.0,0.0
0.36,-1,-1,1,-43905.614165491206,0.0,-0.000439056141654912,0.0,9.509076607711247e+23,1.518012348593745e+23,0.0,1.416035231134799e+24,1172536677765.9941,151801234859.37448,0.0,1416035231134.7988,854363977861.1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006103537.2318,151801234859.3739,0.0,1416035231134.797,-265833403632.39136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857113146618.9127,22251830.13824254,7.873894493518559e-66,61808.11295511789,0.0,0.0,0.0,0.0,782023143118.974,7.869421506828498,8.005754261598666e-64,6284595.78714941,0.0,0.0,0.0,0.0,584006454764.8219,151809244614.60724,62589821.1057934,1416085399913.994,0.0,0.0,0.0,0.0,11729577973782.555,0.0,0.0,0.0,14.463402658700943,0.0,0.0,0.0,-854363977861.1526,0.0,0.0,0.0,781405814872.5044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265833403632.39136,0.0,0.0,0.0,-192875240629.27908,0.0,0.0,0.0,-2.524354896707238e-18,-43905.61416548968,-2.5243548967072378e-26,-0.00043905614165489675,9.509076607828538e+23,1.518012348593745e+23,0.0,1.416035231134799e+24,1172536677780.457,151801234859.37448,0.0,1416035231134.7988,0.0,0.0,0.0,0.0,781405814872.5044,0.0,0.0,0.0,584006103537.2318,151801234859.3739,0.0,1416035231134.797,0.0,0.0,0.0,0.0,-192875240629.27908,0.0,0.0,0.0
0.38,-1,-1,1,-43882.12984295608,0.0,-0.0004388212984295607,0.0,9.497189758960978e+23,1.518012134946941e+23,0.0,1.4160352091125808e+24,1171070944896.47,151801213494.69406,0.0,1416035209112.5803,853730492259.9039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006098604.4438,151801213494.6936,0.0,1416035209112.578,-266665645967.87906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856488321893.3395,22266854.238160282,7.973220554172313e-66,62587.80576906665,0.0,0.0,0.0,0.0,782698205446.1342,8.069415793582872,8.00476100094914e-64,6283816.099694231,0.0,0.0,0.0,0.0,584006454764.8229,151809244614.6076,62589821.10579343,1416085399913.9954,0.0,0.0,0.0,0.0,11489797706337.404,0.0,0.0,0.0,14.167736560106277,0.0,0.0,0.0,-853730492259.9039,0.0,0.0,0.0,782073977054.6461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266665645967.87906,0.0,0.0,0.0,-195009130748.45352,0.0,0.0,0.0,-1.262177448353619e-18,-43882.12984295474,-1.2621774483536189e-26,-0.00043882129842954734,9.497189759075868e+23,1.518012134946941e+23,0.0,1.4160352091125808e+24,1171070944910.6367,151801213494.69406,0.0,1416035209112.5803,0.0,0.0,0.0,0.0,782073977054.6461,0.0,0.0,0.0,584006098604.4438,151801213494.6936,0.0,1416035209112.578,0.0,0.0,0.0,0.0,-195009130748.45352,0.0,0.0,0.0
0.4,-1,-1,1,-43858.33951336919,0.0,-0.00043858339513369186,0.0,9.485148019294827e+23,1.518011918324109e+23,0.0,1.416035187078223e+24,1169586112877.0054,151801191832.41086,0.0,1416035187078.2227,853088250747.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006093594.5297,151801191832.41034,0.0,1416035187078.2202,-267508231464.9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855854848879.2601,22282086.400801323,8.073005961766541e-66,63371.104503289294,0.0,0.0,0.0,0.0,783381682109.9673,8.280500622519964,8.003763146830004e-64,6283032.8063421715,0.0,0.0,0.0,0.0,584006454764.8235,151809244614.60803,62589821.10579341,1416085399913.9956,0.0,0.0,0.0,0.0,11276878733474.846,0.0,0.0,0.0,13.905192345380783,0.0,0.0,0.0,-853088250747.385,0.0,0.0,0.0,782750464899.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267508231464.9099,0.0,0.0,0.0,-197170445602.76135,0.0,0.0,0.0,-2.524354896707238e-18,-43858.33951336777,-2.5243548967072378e-26,-0.0004385833951336776,9.4851480194076e+23,1.518011918324109e+23,0.0,1.416035187078223e+24,1169586112890.9111,151801191832.41086,0.0,1416035187078.2227,0.0,0.0,0.0,0.0,782750464899.1422,0.0,0.0,0.0,584006093594.5297,151801191832.41034,0.0,1416035187078.2202,0.0,0.0,0.0,0.0,-197170445602.76135,0.0,0.0,0.0
0.42,-1,-1,1,-43834.232406426265,0.0,-0.0004383423240642626,0.0,9.472945937204025e+23,1.5180116986195992e+23,0.0,1.4160351650224966e+24,1168081509497.8535,151801169861.95987,0.0,1416035165022.4963,852436970065.2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006088504.8037,151801169861.95938,0.0,1416035165022.4941,-268361549072.24387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855212448363.822,22297533.35485231,8.173281099240131e-66,64158.24765910785,0.0,0.0,0.0,0.0,784073837367.286,8.503950840296403,8.002760395411852e-64,6282245.668593569,0.0,0.0,0.0,0.0,584006454764.8231,151809244614.60785,62589821.105793424,1416085399913.995,0.0,0.0,0.0,0.0,11093987605224.332,0.0,0.0,0.0,13.679674595594406,0.0,0.0,0.0,-852436970065.2926,0.0,0.0,0.0,783435539642.0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268361549072.24387,0.0,0.0,0.0,-199360118635.30038,0.0,0.0,0.0,0.0,-43834.23240642513,0.0,-0.0004383423240642513,9.472945937314966e+23,1.5180116986195992e+23,0.0,1.4160351650224966e+24,1168081509511.5332,151801169861.95987,0.0,1416035165022.4963,0.0,0.0,0.0,0.0,783435539642.0289,0.0,0.0,0.0,584006088504.8037,151801169861.95938,0.0,1416035165022.4941,0.0,0.0,0.0,0.0,-199360118635.30038,0.0,0.0,0.0
0.44,-1,-1,1,-43809.79708776928,0.0,-0.0004380979708776927,0.0,9.460577725057975e+23,1.5180114757211937e+23,0.0,1.4160351429359612e+24,1166556421103.0586,151801147572.11932,0.0,1416035142935.961,851776348228.4697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006083332.4147,151801147572.1188,0.0,1416035142935.9585,-269226010457.82587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854560822644.2156,22313202.272041522,8.274077892393951e-66,64949.485849219614,0.0,0.0,0.0,0.0,784774953295.7501,8.74141186871526,8.001752427436687e-64,6281454.435837415,0.0,0.0,0.0,0.0,584006454764.8226,151809244614.6076,62589821.10579339,1416085399913.9954,0.0,0.0,0.0,0.0,10967273229420.898,0.0,0.0,0.0,13.52342677116394,0.0,0.0,0.0,-851776348228.4697,0.0,0.0,0.0,784129480149.6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269226010457.82587,0.0,0.0,0.0,-201579142365.49866,0.0,0.0,0.0,-2.524354896707238e-18,-43809.797087767925,-2.5243548967072378e-26,-0.00043809797087767917,9.460577725167647e+23,1.5180114757211937e+23,0.0,1.4160351429359612e+24,1166556421116.582,151801147572.11932,0.0,1416035142935.961,0.0,0.0,0.0,0.0,784129480149.6663,0.0,0.0,0.0,584006083332.4147,151801147572.1188,0.0,1416035142935.9585,0.0,0.0,0.0,0.0,-201579142365.49866,0.0,0.0,0.0
0.46,-1,-1,1,-43785.021402863604,0.0,-0.00043785021402863595,0.0,9.448037230698293e+23,1.518011249509522e+23,0.0,1.4160351208089245e+24,1165010089087.8008,151801124950.95215,0.0,1416035120808.9243,851106062965.3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006078074.3274,151801124950.95163,0.0,1416035120808.9214,-270102051951.8772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853899653988.6892,22329100.802699197,8.375429948695227e-66,65745.08288731493,0.0,0.0,0.0,0.0,785485331260.7574,8.995096540678016,8.000738906829802e-64,6280658.84426181,0.0,0.0,0.0,0.0,584006454764.8235,151809244614.60797,62589821.10579342,1416085399913.9956,0.0,0.0,0.0,0.0,10924399776825.832,0.0,0.0,0.0,13.470560759305954,0.0,0.0,0.0,-851106062965.3492,0.0,0.0,0.0,784832584369.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270102051951.8772,0.0,0.0,0.0,-203828573343.0048,0.0,0.0,0.0,-2.524354896707238e-18,-43785.021402862236,-2.5243548967072378e-26,-0.0004378502140286223,9.44803723080754e+23,1.518011249509522e+23,0.0,1.4160351208089245e+24,1165010089101.2715,151801124950.95215,0.0,1416035120808.9243,0.0,0.0,0.0,0.0,784832584369.948,0.0,0.0,0.0,584006078074.3274,151801124950.95163,0.0,1416035120808.9214,0.0,0.0,0.0,0.0,-203828573343.0048,0.0,0.0,0.0
0.48,-1,-1,1,-43759.89241369014,0.0,-0.00043759892413690137,0.0,9.435317905393745e+23,1.5180110198574025e+23,0.0,1.4160350986314056e+24,1163441705947.0103,151801101985.7402,0.0,1416035098631.4053,850425769992.8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584006072727.3088,151801101985.73975,0.0,1416035098631.402,-270990136773.11786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853228602934.7693,22345237.115256086,8.477372715466893e-66,66545.31702984196,0.0,0.0,0.0,0.0,786205293536.7627,9.268100652184597,7.999719479117953e-64,6279858.615612202,0.0,0.0,0.0,0.0,584006454764.8225,151809244614.60736,62589821.10579343,1416085399913.9956,0.0,0.0,0.0,0.0,11005887032226.312,0.0,0.0,0.0,13.571040332317352,0.0,0.0,0.0,-850425769992.8182,0.0,0.0,0.0,785545170935.8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270990136773.11786,0.0,0.0,0.0,-206109537702.5427,0.0,0.0,0.0,-2.524354896707238e-18,-43759.892413688656,-2.5243548967072378e-26,-0.00043759892413688646,9.435317905503792e+23,1.5180110198574025e+23,0.0,1.4160350986314056e+24,1163441705960.5798,151801101985.7402,0.0,1416035098631.4053,0.0,0.0,0.0,0.0,785545170935.8137,0.0,0.0,0.0,584006072727.3088,151801101985.73975,0.0,1416035098631.402,0.0,0.0,0.0,0.0,-206109537702.5427,0.0,0.0,0.0
