sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47533.72417544311,0.0,-0.00047533724175443103,0.0,2.4428313923145482e+23,1.416027153322382e+24,0.0,1.7251817083384207e+24,244283139231.45474,1416027153322.3816,0.0,1306511415286.3096,0.0,0.0,0.0,947621765125.4651,0.0,0.0,0.0,0.0,244283139231.4544,1416027153322.3801,0.0,437694029502.411,0.0,0.0,0.0,-78804379341.56151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976628334519.6405,0.0,0.0,0.0,0.7396183609962463,0.0,0.0,0.0,-947621765125.4651,0.0,0.0,0.0,2472806743430.8477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78804379341.56151,0.0,0.0,0.0,-1603989357646.2056,1.461803938949245e-17,-47533.72417544105,1.4618039389492447e-25,-0.00047533724175441043,2.4428313923145482e+23,1.416027153322382e+24,0.0,1.7251817083393962e+24,244283139231.45474,1416027153322.3816,0.0,1306511415287.0483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472806743430.8477,244283139231.4544,1416027153322.3801,0.0,437694029502.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1603989357646.2056,0.0,0.0,0.0,0.0,15217861.16573568,1751689.4157225422,2.2314670831749885e-64,953454960921.3479,0.0,0.0,0.0,0.0,12.219780318787903,51490363.84368587,6.559270992461665e-63,2483817902289.542,0.0,0.0,0.0,0.0,244295340014.84866,1416085781024.5845,62589837.95057227,437695827929.7223
0.02,-1,-1,1,-47522.271791072686,0.0,-0.0004752227179107268,0.0,2.4428311186042174e+23,1.4160271411579789e+24,0.0,1.7242379147158717e+24,244283111860.42166,1416027141157.9785,0.0,1305796663248.5535,0.0,0.0,0.0,947272596585.0084,0.0,0.0,0.0,0.0,244283111860.42136,1416027141157.9766,0.0,437694021828.4228,0.0,0.0,0.0,-79169955164.87341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.026022341644025e+16,0.0,0.0,0.0,-30489.797811627388,0.0,0.0,0.0,-947272596585.0084,0.0,0.0,0.0,2474859002000.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79169955164.87341,0.0,0.0,0.0,-1606756391070.5107,1.335586194113883e-17,-47522.27179107064,1.3355861941138828e-25,-0.0004752227179107064,2.4428311186042174e+23,1.4160271411579789e+24,0.0,1.724237874455648e+24,244283111860.42166,1416027141157.9785,0.0,1305796632758.7554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474859002000.851,244283111860.42136,1416027141157.9766,0.0,437694021828.4228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1606756391070.5107,0.0,0.0,0.0,0.0,15262777.410842042,1751492.6293053313,2.231216401577236e-64,953132886746.5173,0.0,0.0,0.0,0.0,12.420868753726053,51490954.185962655,6.559346196939869e-63,2485889244391.38,0.0,0.0,0.0,0.0,244295340014.84824,1416085781024.5828,62589837.95057225,437695827929.72156
0.04,-1,-1,1,-47510.69881891725,0.0,-0.00047510698818917235,0.0,2.442830842292011e+23,1.416027128911004e+24,0.0,1.7232841894158394e+24,244283084229.20105,1416027128911.0037,0.0,1305074389771.2048,0.0,0.0,0.0,946919647350.9248,0.0,0.0,0.0,0.0,244283084229.20074,1416027128911.002,0.0,437694014081.8999,0.0,0.0,0.0,-79539271661.61353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.896783270531187e+16,0.0,0.0,0.0,-74950.1357165277,0.0,0.0,0.0,-946919647350.9248,0.0,0.0,0.0,2476921317077.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79539271661.61353,0.0,0.0,0.0,-1609541016337.8706,1.335586194113883e-17,-47510.69881891516,1.3355861941138828e-25,-0.00047510698818915153,2.442830842292011e+23,1.416027128911004e+24,0.0,1.723284090448006e+24,244283084229.20105,1416027128911.0037,0.0,1305074314821.0686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2476921317077.0464,244283084229.20074,1416027128911.002,0.0,437694014081.8999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1609541016337.8706,0.0,0.0,0.0,0.0,15308182.236512396,1751292.6124522802,2.2309616049062275e-64,952807309090.7737,0.0,0.0,0.0,0.0,12.628696806350861,51491554.21926728,6.55942263594004e-63,2487970764309.705,0.0,0.0,0.0,0.0,244295340014.84845,1416085781024.5833,62589837.950572245,437695827929.72205
0.06,-1,-1,1,-47499.002948279216,0.0,-0.0004749900294827921,0.0,2.44283056331535e+23,1.4160271165798543e+24,0.0,1.7223202904741187e+24,244283056331.53494,1416027116579.854,0.0,1304344411610.3806,0.0,0.0,0.0,946562823737.7688,0.0,0.0,0.0,0.0,244283056331.5345,1416027116579.8525,0.0,437694006261.23584,0.0,0.0,0.0,-79912418388.61877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.109826690733218e+16,0.0,0.0,0.0,-15978.100407600403,0.0,0.0,0.0,-946562823737.7688,0.0,0.0,0.0,2478993949040.7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79912418388.61877,0.0,0.0,0.0,-1612343559669.6912,1.461803938949245e-17,-47499.00294827723,1.4618039389492447e-25,-0.0004749900294827722,2.44283056331535e+23,1.4160271165798543e+24,0.0,1.72232026937585e+24,244283056331.53494,1416027116579.854,0.0,1304344395632.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478993949040.7407,244283056331.5345,1416027116579.8525,0.0,437694006261.23584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1612343559669.6912,0.0,0.0,0.0,0.0,15354087.78215673,1751089.2341437826,2.23070252623485e-64,952478140904.9199,0.0,0.0,0.0,0.0,12.843611351615568,51492164.33664786,6.559500359540279e-63,2490062724676.584,0.0,0.0,0.0,0.0,244295340014.8481,1416085781024.5833,62589837.95057226,437695827929.7213
0.08,-1,-1,1,-47487.18031294751,0.0,-0.000474871803129475,0.0,2.442830281609225e+23,1.4160271041618078e+24,0.0,1.7213459703868099e+24,244283028160.92242,1416027104161.8074,0.0,1303606541326.886,0.0,0.0,0.0,946202029897.6482,0.0,0.0,0.0,0.0,244283028160.9219,1416027104161.8054,0.0,437693998364.49866,0.0,0.0,0.0,-80289486935.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1066128636721756e+16,0.0,0.0,0.0,-15953.761512041092,0.0,0.0,0.0,-946202029897.6482,0.0,0.0,0.0,2481077157259.1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80289486935.254,0.0,0.0,0.0,-1615164630250.5688,1.335586194113883e-17,-47487.18031294548,1.3355861941138828e-25,-0.0004748718031294547,2.442830281609225e+23,1.4160271041618078e+24,0.0,1.721345949320684e+24,244283028160.92242,1416027104161.8074,0.0,1303606525373.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481077157259.1997,244283028160.9219,1416027104161.8054,0.0,437693998364.49866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1615164630250.5688,0.0,0.0,0.0,0.0,15400506.471568797,1750882.554375279,2.2304392419575877e-64,952145293127.186,0.0,0.0,0.0,0.0,13.065981614081918,51492784.35812344,6.559579344822286e-63,2492165389063.764,0.0,0.0,0.0,0.0,244295340014.84824,1416085781024.5833,62589837.950572245,437695827929.7216
0.1,-1,-1,1,-47475.228056100495,0.0,-0.00047475228056100487,0.0,2.4428299971058896e+23,1.4160270916548768e+24,0.0,1.720360967906699e+24,244282999710.5889,1416027091654.8765,0.0,1302860581073.4644,0.0,0.0,0.0,945837164687.2098,0.0,0.0,0.0,0.0,244282999710.5882,1416027091654.8752,0.0,437693990389.88635,0.0,0.0,0.0,-80670574003.6263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1034056273944024e+16,0.0,0.0,0.0,-15929.472529679537,0.0,0.0,0.0,-945837164687.2098,0.0,0.0,0.0,2483171221152.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80670574003.6263,0.0,0.0,0.0,-1618004646397.996,1.335586194113883e-17,-47475.228056098735,1.3355861941138828e-25,-0.00047475228056098725,2.4428299971058896e+23,1.4160270916548768e+24,0.0,1.7203609468726426e+24,244282999710.5889,1416027091654.8765,0.0,1302860565143.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483171221152.108,244282999710.5882,1416027091654.8752,0.0,437693990389.88635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1618004646397.996,0.0,0.0,0.0,0.0,15447451.41838887,1750672.4773893633,2.230171630055719e-64,951808671778.8967,0.0,0.0,0.0,0.0,13.296205124570895,51493414.57095738,6.559659628391642e-63,2494279039779.7227,0.0,0.0,0.0,0.0,244295340014.84875,1416085781024.5852,62589837.95057225,437695827929.7222
0.12,-1,-1,1,-47463.14288576656,0.0,-0.0004746314288576655,0.0,2.442829709734753e+23,1.4160270790567622e+24,0.0,1.7193650117351346e+24,244282970973.47525,1416027079056.762,0.0,1302106325390.7244,0.0,0.0,0.0,945468123049.333,0.0,0.0,0.0,0.0,244282970973.47467,1416027079056.759,0.0,437693982335.46387,0.0,0.0,0.0,-81055779994.06854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1002053259740856e+16,0.0,0.0,0.0,-15905.236066251993,0.0,0.0,0.0,-945468123049.333,0.0,0.0,0.0,2485276429466.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81055779994.06854,0.0,0.0,0.0,-1620864102316.7292,1.588021683784607e-17,-47463.14288576465,1.5880216837846065e-25,-0.00047463142885764643,2.442829709734753e+23,1.4160270790567622e+24,0.0,1.71936499073308e+24,244282970973.47525,1416027079056.762,0.0,1302106309485.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2485276429466.757,244282970973.47467,1416027079056.759,0.0,437693982335.46387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1620864102316.7292,0.0,0.0,0.0,0.0,15494936.24798597,1750458.9451816953,2.2298996166089547e-64,951468179241.2964,0.0,0.0,0.0,0.0,13.534707113515552,51494055.14915808,6.559741232424448e-63,2496403968984.686,0.0,0.0,0.0,0.0,244295340014.84833,1416085781024.584,62589837.950572245,437695827929.7219
0.14,-1,-1,1,-47450.92136958547,0.0,-0.00047450921369585465,0.0,2.4428294194222516e+23,1.416027066365075e+24,0.0,1.718357819003797e+24,244282941942.2251,1416027066365.0747,0.0,1301343560057.3535,0.0,0.0,0.0,945094795413.2131,0.0,0.0,0.0,0.0,244282941942.22452,1416027066365.0728,0.0,437693974199.2185,0.0,0.0,0.0,-81445209555.07321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0970141143551668e+16,0.0,0.0,0.0,-15881.068441540003,0.0,0.0,0.0,-945094795413.2131,0.0,0.0,0.0,2487393083415.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81445209555.07321,0.0,0.0,0.0,-1623743513438.0024,1.588021683784607e-17,-47450.921369583346,1.5880216837846065e-25,-0.00047450921369583335,2.4428294194222516e+23,1.416027066365075e+24,0.0,1.718357798033657e+24,244282941942.2251,1416027066365.0747,0.0,1301343544176.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2487393083415.074,244282941942.22452,1416027066365.0728,0.0,437693974199.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1623743513438.0024,0.0,0.0,0.0,0.0,15542975.17492309,1750241.896563287,2.2296231236517108e-64,951123713696.6417,0.0,0.0,0.0,0.0,13.781942668630194,51494706.27628726,6.559824180310386e-63,2498540481449.7935,0.0,0.0,0.0,0.0,244295340014.84833,1416085781024.5835,62589837.95057225,437695827929.7215
0.16,-1,-1,1,-47438.55992675044,0.0,-0.0004743855992675043,0.0,2.442829126091598e+23,1.4160270535773277e+24,0.0,1.7173390946105272e+24,244282912609.15976,1416027053577.3274,0.0,1300572061587.1316,0.0,0.0,0.0,944717067419.456,0.0,0.0,0.0,0.0,244282912609.15894,1416027053577.3254,0.0,437693965979.05066,0.0,0.0,0.0,-81838971811.37021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0938357238186304e+16,0.0,0.0,0.0,-15856.997913211584,0.0,0.0,0.0,-944717067419.456,0.0,0.0,0.0,2489521497445.5615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81838971811.37021,0.0,0.0,0.0,-1626643417694.4734,1.335586194113883e-17,-47438.55992674829,1.3355861941138828e-25,-0.0004743855992674829,2.442829126091598e+23,1.4160270535773277e+24,0.0,1.7173390736721686e+24,244282912609.15976,1416027053577.3274,0.0,1300572045730.1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2489521497445.5615,244282912609.15894,1416027053577.3254,0.0,437693965979.05066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1626643417694.4734,0.0,0.0,0.0,0.0,15591583.038037654,1750021.2671004017,2.2293420690997502e-64,950775168870.4392,0.0,0.0,0.0,0.0,14.038399128485308,51495368.14564027,6.559908496674721e-63,2500688895337.102,0.0,0.0,0.0,0.0,244295340014.8481,1416085781024.5825,62589837.95057224,437695827929.7212
