sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf
0.18,-1,-1,1,0.0,-43813.050032159976,0.0,-0.0004381305003215997,8.70575497977537e+23,1.335465702831286e+23,1.416031762522499e+24,0.0,1185017411641.626,133546570283.12857,1416031762522.4988,0.0,737767546290.7378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884720203.3019,133546570283.1282,1416031762522.4976,0.0,-165634854852.41388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739797288954.7251,3569020.218914437,303390.1266234886,3.864869514580289e-65,0.0,0.0,0.0,0.0,1162968966662.3608,2058634.5602643383,8137422.1081070835,1.0366001638023574e-63,0.0,0.0,0.0,0.0,612885546051.4297,133554177293.33333,1416085399913.9956,62589821.10579341,0.0,0.0,0.0,0.0,10567590978399.793,0.0,0.0,0.0,14.384483985137194,0.0,0.0,0.0,-737767546290.7378,0.0,0.0,0.0,1161611383293.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165634854852.41388,0.0,0.0,0.0,-589478691840.5664,0.0,0.0,0.0,-43813.05003215865,-6.310887241768095e-19,-0.00043813050032158647,-6.3108872417680944e-27,8.705754979881046e+23,1.335465702831286e+23,1.416031762522499e+24,0.0,1185017411656.0103,133546570283.12857,1416031762522.4988,0.0,0.0,0.0,0.0,0.0,1161611383293.275,0.0,0.0,0.0,612884720203.3019,133546570283.1282,1416031762522.4976,0.0,0.0,0.0,0.0,0.0,-589478691840.5664,0.0,0.0,0.0
0.2,-1,-1,1,0.0,-43791.42650127134,0.0,-0.0004379142650127133,8.695839983789819e+23,1.3354655996225939e+23,1.4160317559913976e+24,0.0,1183667793727.2083,133546559962.25935,1416031755991.3972,0.0,737487667174.7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884714845.8021,133546559962.25908,1416031755991.3948,0.0,-166704588293.3755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739530521835.4867,3590915.356866583,303364.6473351546,3.864544989846137e-65,0.0,0.0,0.0,0.0,1163439462376.7065,2021608.4978852102,8137464.57332515,1.0366055725481804e-63,0.0,0.0,0.0,0.0,612885546051.4303,133554177293.33333,1416085399913.9958,62589821.105793394,0.0,0.0,0.0,0.0,10487283204759.51,0.0,0.0,0.0,14.275169962085783,0.0,0.0,0.0,-737487667174.7805,0.0,0.0,0.0,1162077628651.8833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166704588293.3755,0.0,0.0,0.0,-591294549756.2035,0.0,0.0,0.0,-43791.426501270034,-6.310887241768095e-19,-0.00043791426501270023,-6.3108872417680944e-27,8.69583998389469e+23,1.3354655996225939e+23,1.4160317559913976e+24,0.0,1183667793741.4832,133546559962.25935,1416031755991.3972,0.0,0.0,0.0,0.0,0.0,1162077628651.8833,0.0,0.0,0.0,612884714845.8021,133546559962.25908,1416031755991.3948,0.0,0.0,0.0,0.0,0.0,-591294549756.2035,0.0,0.0,0.0
0.22,-1,-1,1,0.0,-43769.46694327319,0.0,-0.0004376946694327318,8.68577090892467e+23,1.3354654960171977e+23,1.416031749376377e+24,0.0,1182297202771.91,133546549601.71973,1416031749376.3767,0.0,737206737362.1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884709407.5372,133546549601.71948,1416031749376.374,0.0,-167794243997.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739262947525.3652,3613904.5487372894,303338.8957230132,3.864216996493843e-65,0.0,0.0,0.0,0.0,1163911030191.5989,1982714.4423714555,8137507.492413431,1.0366110391043128e-63,0.0,0.0,0.0,0.0,612885546051.4303,133554177293.3333,1416085399913.9968,62589821.105793424,0.0,0.0,0.0,0.0,10396623921910.576,0.0,0.0,0.0,14.151765583083034,0.0,0.0,0.0,-737206737362.1453,0.0,0.0,0.0,1162544893214.6328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167794243997.7736,0.0,0.0,0.0,-593132399836.1089,0.0,0.0,0.0,-43769.46694327167,-6.310887241768095e-19,-0.00043769466943271664,-6.3108872417680944e-27,8.685770909028638e+23,1.3354654960171977e+23,1.416031749376377e+24,0.0,1182297202786.0618,133546549601.71973,1416031749376.3767,0.0,0.0,0.0,0.0,0.0,1162544893214.6328,0.0,0.0,0.0,612884709407.5372,133546549601.71948,1416031749376.374,0.0,0.0,0.0,0.0,0.0,-593132399836.1089,0.0,0.0,0.0
0.24,-1,-1,1,0.0,-43747.15917266828,0.0,-0.0004374715917266828,8.675542167735286e+23,1.335465392019665e+23,1.4160317426746008e+24,0.0,1180904878219.1565,133546539201.96648,1416031742674.6006,0.0,736924763496.8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884703885.7783,133546539201.96619,1416031742674.5994,0.0,-168904589163.4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738994582117.7045,3637957.890515796,303312.8626523987,3.86388541817428e-65,0.0,0.0,0.0,0.0,1164383638985.592,1942009.4036418935,8137550.880596266,1.0366165654099017e-63,0.0,0.0,0.0,0.0,612885546051.4292,133554177293.33305,1416085399913.9966,62589821.105793424,0.0,0.0,0.0,0.0,10293688487723.1,0.0,0.0,0.0,14.011651047272608,0.0,0.0,0.0,-736924763496.8394,0.0,0.0,0.0,1163013144228.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168904589163.4617,0.0,0.0,0.0,-594992969880.9812,0.0,0.0,0.0,-43747.15917266662,-6.310887241768095e-19,-0.0004374715917266662,-6.3108872417680944e-27,8.675542167838224e+23,1.335465392019665e+23,1.4160317426746008e+24,0.0,1180904878233.1685,133546539201.96648,1416031742674.6006,0.0,0.0,0.0,0.0,0.0,1163013144228.371,0.0,0.0,0.0,612884703885.7783,133546539201.96619,1416031742674.5994,0.0,0.0,0.0,0.0,0.0,-594992969880.9812,0.0,0.0,0.0
0.26,-1,-1,1,0.0,-43724.49054534585,0.0,-0.0004372449054534584,8.665147962489227e+23,1.3354652876329864e+23,1.416031735883097e+24,0.0,1179490030888.239,133546528763.2986,1416031735883.0967,0.0,736641747837.1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884698277.6633,133546528763.29834,1416031735883.094,0.0,-170036415226.5716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738725437627.8951,3663035.301218193,303286.5385598467,3.863550133076737e-65,0.0,0.0,0.0,0.0,1164857264892.6157,1899568.1698402285,8137594.753812668,1.0366221534951252e-63,0.0,0.0,0.0,0.0,612885546051.4312,133554177293.33374,1416085399913.9976,62589821.10579338,0.0,0.0,0.0,0.0,10182226301408.379,0.0,0.0,0.0,13.859929993981495,0.0,0.0,0.0,-736641747837.1462,0.0,0.0,0.0,1163482356130.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170036415226.5716,0.0,0.0,0.0,-596877023505.5673,0.0,0.0,0.0,-43724.49054534446,-1.262177448353619e-18,-0.0004372449054534445,-1.2621774483536189e-26,8.665147962591049e+23,1.3354652876329864e+23,1.416031735883097e+24,0.0,1179490030902.0989,133546528763.2986,1416031735883.0967,0.0,0.0,0.0,0.0,0.0,1163482356130.0015,0.0,0.0,0.0,612884698277.6633,133546528763.29834,1416031735883.094,0.0,0.0,0.0,0.0,0.0,-596877023505.5673,0.0,0.0,0.0
0.28,-1,-1,1,0.0,-43701.447931545474,0.0,-0.0004370144793154547,8.654582272769384e+23,1.3354651828583212e+23,1.4160317289987434e+24,0.0,1178051841286.8657,133546518285.83209,1416031728998.7432,0.0,736357687691.9672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884692580.172,133546518285.83177,1416031728998.7417,0.0,-171190538985.27405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738455521443.4562,3689086.576140478,303259.9134223139,3.863211013536822e-65,0.0,0.0,0.0,0.0,1165331892242.0918,1855483.1507629643,8137639.12876758,1.0366278054877269e-63,0.0,0.0,0.0,0.0,612885546051.4303,133554177293.33331,1416085399913.9968,62589821.105793424,0.0,0.0,0.0,0.0,10057518299791.059,0.0,0.0,0.0,13.690178888384253,0.0,0.0,0.0,-736357687691.9672,0.0,0.0,0.0,1163952511480.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171190538985.27405,0.0,0.0,0.0,-598785362759.9745,0.0,0.0,0.0,-43701.447931544004,-1.8932661725304287e-18,-0.00043701447931543993,-1.8932661725304283e-26,8.654582272869952e+23,1.3354651828583212e+23,1.4160317289987434e+24,0.0,1178051841300.555,133546518285.83209,1416031728998.7432,0.0,0.0,0.0,0.0,0.0,1163952511480.3564,0.0,0.0,0.0,612884692580.172,133546518285.83177,1416031728998.7417,0.0,0.0,0.0,0.0,0.0,-598785362759.9745,0.0,0.0,0.0
0.3,-1,-1,1,0.0,-43678.01768174808,0.0,-0.0004367801768174808,8.643838839834722e+23,1.335465077694854e+23,1.4160317220182592e+24,0.0,1176589457482.3645,133546507769.48537,1416031722018.2588,0.0,736072574893.8761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884686790.1326,133546507769.4851,1416031722018.2578,0.0,-172367804201.64545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738184835816.4834,3716051.662359849,303232.9767217208,3.862867925584877e-65,0.0,0.0,0.0,0.0,1165807514420.054,1809863.831449695,8137684.022991065,1.0366335236205299e-63,0.0,0.0,0.0,0.0,612885546051.43,133554177293.33308,1416085399913.9966,62589821.1057934,0.0,0.0,0.0,0.0,9923437708418.4,0.0,0.0,0.0,13.507669920800254,0.0,0.0,0.0,-736072574893.8761,0.0,0.0,0.0,1164423601817.8608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172367804201.64545,0.0,0.0,0.0,-600718831112.122,0.0,0.0,0.0,-43678.017681746685,-1.8932661725304287e-18,-0.0004367801768174668,-1.8932661725304283e-26,8.643838839933957e+23,1.335465077694854e+23,1.4160317220182592e+24,0.0,1176589457495.8723,133546507769.48537,1416031722018.2588,0.0,0.0,0.0,0.0,0.0,1164423601817.8608,0.0,0.0,0.0,612884686790.1326,133546507769.4851,1416031722018.2578,0.0,0.0,0.0,0.0,0.0,-600718831112.122,0.0,0.0,0.0
0.32,-1,-1,1,0.0,-43654.1855843601,0.0,-0.00043654185584360094,8.63291114721679e+23,1.3354649721395737e+23,1.4160317149381943e+24,0.0,1175101992460.5024,133546497213.95734,1416031714938.194,0.0,735786395318.3448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884680904.1968,133546497213.95708,1416031714938.1917,0.0,-173569083762.04028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737913377408.8956,3743861.159203562,303205.7174041359,3.862520728425892e-65,0.0,0.0,0.0,0.0,1166284134633.441,1762835.8331470995,8137729.454906216,1.0366393102401215e-63,0.0,0.0,0.0,0.0,612885546051.4297,133554177293.33315,1416085399913.9963,62589821.10579345,0.0,0.0,0.0,0.0,9777672114712.625,0.0,0.0,0.0,13.309255461674184,0.0,0.0,0.0,-735786395318.3448,0.0,0.0,0.0,1164895628413.9917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173569083762.04028,0.0,0.0,0.0,-602678316844.3778,0.0,0.0,0.0,-43654.1855843587,-1.8932661725304287e-18,-0.00043654185584358695,-1.8932661725304283e-26,8.632911147314562e+23,1.3354649721395737e+23,1.4160317149381943e+24,0.0,1175101992473.8113,133546497213.95734,1416031714938.194,0.0,0.0,0.0,0.0,0.0,1164895628413.9917,0.0,0.0,0.0,612884680904.1968,133546497213.95708,1416031714938.1917,0.0,0.0,0.0,0.0,0.0,-602678316844.3778,0.0,0.0,0.0
0.34,-1,-1,1,0.0,-43629.936813979686,0.0,-0.0004362993681397968,8.621792396998376e+23,1.3354648661871129e+23,1.4160317077549048e+24,0.0,1173588520896.563,133546486618.71126,1416031707754.9043,0.0,735499128456.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884674918.8326,133546486618.7109,1416031707754.902,0.0,-174795282478.96042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737641136899.0681,3772437.0374788446,303178.1238326781,3.862169273839739e-65,0.0,0.0,0.0,0.0,1166761766562.9307,1714539.5945256322,8137775.443907691,1.0366451678168359e-63,0.0,0.0,0.0,0.0,612885546051.43,133554177293.33328,1416085399913.996,62589821.1057934,0.0,0.0,0.0,0.0,9621174709885.295,0.0,0.0,0.0,13.09623298398219,0.0,0.0,0.0,-735499128456.69,0.0,0.0,0.0,1165368602915.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174795282478.96042,0.0,0.0,0.0,-604664756924.9904,0.0,0.0,0.0,-43629.936813978304,-6.310887241768095e-19,-0.000436299368139783,-6.3108872417680944e-27,8.62179239709458e+23,1.3354648661871129e+23,1.4160317077549048e+24,0.0,1173588520909.6582,133546486618.71126,1416031707754.9043,0.0,0.0,0.0,0.0,0.0,1165368602915.8162,0.0,0.0,0.0,612884674918.8326,133546486618.7109,1416031707754.902,0.0,0.0,0.0,0.0,0.0,-604664756924.9904,0.0,0.0,0.0
0.36,-1,-1,1,0.0,-43605.255868985245,0.0,-0.0004360525586898524,8.610475481196153e+23,1.3354647598296152e+23,1.4160317004645483e+24,0.0,1172048075259.9846,133546475982.96149,1416031700464.548,0.0,735210747047.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884668830.2992,133546475982.96123,1416031700464.5461,0.0,-176047340618.06177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737368098655.8823,3801693.5623255055,303150.1837332762,3.861813405490272e-65,0.0,0.0,0.0,0.0,1167240434894.266,1665128.7016064408,8137822.010452159,1.0366510989562733e-63,0.0,0.0,0.0,0.0,612885546051.4307,133554177293.3334,1416085399913.997,62589821.10579344,0.0,0.0,0.0,0.0,9454272625962.82,0.0,0.0,0.0,12.869047776097432,0.0,0.0,0.0,-735210747047.747,0.0,0.0,0.0,1165842547865.4094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176047340618.06177,0.0,0.0,0.0,-606679141422.8555,0.0,0.0,0.0,-43605.25586898383,-6.310887241768095e-19,-0.00043605255868983824,-6.3108872417680944e-27,8.610475481290697e+23,1.3354647598296152e+23,1.4160317004645483e+24,0.0,1172048075272.8538,133546475982.96149,1416031700464.548,0.0,0.0,0.0,0.0,0.0,1165842547865.4094,0.0,0.0,0.0,612884668830.2992,133546475982.96123,1416031700464.5461,0.0,0.0,0.0,0.0,0.0,-606679141422.8555,0.0,0.0,0.0
0.38,-1,-1,1,0.0,-43580.12649716414,0.0,-0.00043580126497164135,8.598952947658828e+23,1.3354646530566306e+23,1.416031693063056e+24,0.0,1170479641172.4556,133546465305.66302,1416031693063.0557,0.0,734921216769.9435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884662634.6339,133546465305.66269,1416031693063.0527,0.0,-177326238232.12308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737094240482.9114,3831538.396183537,303121.8841323052,3.8614529581311246e-65,0.0,0.0,0.0,0.0,1167720175723.9607,1614767.9093529205,8137869.176162227,1.0366571064125456e-63,0.0,0.0,0.0,0.0,612885546051.4299,133554177293.33322,1416085399913.996,62589821.10579339,0.0,0.0,0.0,0.0,9276389200294.248,0.0,0.0,0.0,12.626914891414344,0.0,0.0,0.0,-734921216769.9435,0.0,0.0,0.0,1166317497091.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177326238232.12308,0.0,0.0,0.0,-608722518541.4473,0.0,0.0,0.0,-43580.12649716261,-1.8932661725304287e-18,-0.00043580126497162606,-1.8932661725304283e-26,8.598952947751586e+23,1.3354646530566306e+23,1.416031693063056e+24,0.0,1170479641185.0815,133546465305.66302,1416031693063.0557,0.0,0.0,0.0,0.0,0.0,1166317497091.893,0.0,0.0,0.0,612884662634.6339,133546465305.66269,1416031693063.0527,0.0,0.0,0.0,0.0,0.0,-608722518541.4473,0.0,0.0,0.0
0.4,-1,-1,1,0.0,-43554.531608060286,0.0,-0.00043554531608060274,8.587216959875904e+23,1.3354645458550166e+23,1.4160316855461166e+24,0.0,1168882151937.1294,133546454585.50163,1416031685546.1162,0.0,734630495992.1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884656327.6343,133546454585.50136,1416031685546.114,0.0,-178633000382.6116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736819533432.0803,3861873.851081487,303093.2112851547,3.861087756695653e-65,0.0,0.0,0.0,0.0,1168201036841.1392,1563630.9103886203,8137916.963945395,1.0366631931034261e-63,0.0,0.0,0.0,0.0,612885546051.4305,133554177293.33333,1416085399913.9973,62589821.10579344,0.0,0.0,0.0,0.0,9085611613692.158,0.0,0.0,0.0,12.36723062233068,0.0,0.0,0.0,-734630495992.1062,0.0,0.0,0.0,1166793495977.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178633000382.6116,0.0,0.0,0.0,-610796000355.8749,0.0,0.0,0.0,-43554.53160805883,-1.262177448353619e-18,-0.00043554531608058826,-1.2621774483536189e-26,8.587216959966769e+23,1.3354645458550166e+23,1.4160316855461166e+24,0.0,1168882151949.4978,133546454585.50163,1416031685546.1162,0.0,0.0,0.0,0.0,0.0,1166793495977.737,0.0,0.0,0.0,612884656327.6343,133546454585.50136,1416031685546.114,0.0,0.0,0.0,0.0,0.0,-610796000355.8749,0.0,0.0,0.0
0.42,-1,-1,1,0.0,-43528.45317060605,0.0,-0.00043528453170606045,8.575259250038883e+23,1.3354644382088739e+23,1.4160316779091437e+24,0.0,1167254482149.3687,133546443820.88736,1416031677909.1433,0.0,734338535578.5461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884649904.8229,133546443820.8871,1416031677909.1406,0.0,-179968703334.00122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736543941683.4409,3892598.253640494,303064.15059433423,3.860717615254142e-65,0.0,0.0,0.0,0.0,1168683077892.0347,1511897.916147144,8137965.398130681,1.0366693621277428e-63,0.0,0.0,0.0,0.0,612885546051.4293,133554177293.33295,1416085399913.9963,62589821.10579341,0.0,0.0,0.0,0.0,8888330042212.756,0.0,0.0,0.0,12.098693203413859,0.0,0.0,0.0,-734338535578.5461,0.0,0.0,0.0,1167270601605.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179968703334.00122,0.0,0.0,0.0,-612900769349.0269,0.0,0.0,0.0,-43528.45317060449,-1.8932661725304287e-18,-0.00043528453170604484,-1.8932661725304283e-26,8.575259250127765e+23,1.3354644382088739e+23,1.4160316779091437e+24,0.0,1167254482161.467,133546443820.88736,1416031677909.1433,0.0,0.0,0.0,0.0,0.0,1167270601605.67,0.0,0.0,0.0,612884649904.8229,133546443820.8871,1416031677909.1406,0.0,0.0,0.0,0.0,0.0,-612900769349.0269,0.0,0.0,0.0
0.44,-1,-1,1,0.0,-43501.87209435751,0.0,-0.00043501872094357504,8.56307106458344e+23,1.3354643300995263e+23,1.4160316701472547e+24,0.0,1165595440284.0083,133546433009.95259,1416031670147.2544,0.0,734045278741.9487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884643361.4302,133546433009.95227,1416031670147.2522,0.0,-181334481819.37155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736267422485.8285,3923607.382182568,303034.68651627225,3.860342335826455e-65,0.0,0.0,0.0,0.0,1169166370436.8064,1459753.122380852,8138014.504623868,1.0366756167851687e-63,0.0,0.0,0.0,0.0,612885546051.43,133554177293.33316,1416085399913.9966,62589821.10579343,0.0,0.0,0.0,0.0,8677006353229.056,0.0,0.0,0.0,11.811041814740747,0.0,0.0,0.0,-734045278741.9487,0.0,0.0,0.0,1167748882795.6804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181334481819.37155,0.0,0.0,0.0,-615038085861.2926,0.0,0.0,0.0,-43501.87209435602,-1.262177448353619e-18,-0.0004350187209435601,-1.2621774483536189e-26,8.563071064670204e+23,1.3354643300995263e+23,1.4160316701472547e+24,0.0,1165595440295.8184,133546433009.95259,1416031670147.2544,0.0,0.0,0.0,0.0,0.0,1167748882795.6804,0.0,0.0,0.0,612884643361.4302,133546433009.95227,1416031670147.2522,0.0,0.0,0.0,0.0,0.0,-615038085861.2926,0.0,0.0,0.0
0.46,-1,-1,1,0.0,-43474.76809229115,0.0,-0.00043474768092291146,8.550643101277828e+23,1.3354642215054579e+23,1.4160316622552337e+24,0.0,1163903760131.9011,133546422150.54576,1416031662255.2334,0.0,733750660935.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884636692.3566,133546422150.54555,1416031662255.2305,0.0,-182731537496.20917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735989926151.5913,3954795.9333554837,303004.8024543529,3.859961707019391e-65,0.0,0.0,0.0,0.0,1169650997911.1602,1407382.1339920259,8138064.311085844,1.0366819605989214e-63,0.0,0.0,0.0,0.0,612885546051.4312,133554177293.3335,1416085399913.9973,62589821.1057934,0.0,0.0,0.0,0.0,8461139948672.687,0.0,0.0,0.0,11.517206933582202,0.0,0.0,0.0,-733750660935.752,0.0,0.0,0.0,1168228420044.3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182731537496.20917,0.0,0.0,0.0,-617209296593.268,0.0,0.0,0.0,-43474.76809228962,-1.8932661725304287e-18,-0.00043474768092289606,-1.8932661725304283e-26,8.550643101362432e+23,1.3354642215054579e+23,1.4160316622552337e+24,0.0,1163903760143.4172,133546422150.54576,1416031662255.2334,0.0,0.0,0.0,0.0,0.0,1168228420044.3286,0.0,0.0,0.0,612884636692.3566,133546422150.54555,1416031662255.2305,0.0,0.0,0.0,0.0,0.0,-617209296593.268,0.0,0.0,0.0
0.48,-1,-1,1,0.0,-43447.11952271008,0.0,-0.0004344711952271008,8.537965436731431e+23,1.3354641124023322e+23,1.4160316542274894e+24,0.0,1162178090932.4656,133546411240.23318,1416031654227.489,0.0,733454609775.3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612884629892.1332,133546411240.23296,1416031654227.4863,0.0,-184161148735.00565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735711396096.5083,3986058.975853927,302974.48063644173,3.859575502467001e-65,0.0,0.0,0.0,0.0,1170137055508.6758,1354969.4234347425,8138114.84713661,1.0366883973417682e-63,0.0,0.0,0.0,0.0,612885546051.4303,133554177293.33328,1416085399913.996,62589821.10579343,0.0,0.0,0.0,0.0,8231388481967.539,0.0,0.0,0.0,11.204471864621155,0.0,0.0,0.0,-733454609775.3373,0.0,0.0,0.0,1168709305381.9746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184161148735.00565,0.0,0.0,0.0,-619415844330.4374,0.0,0.0,0.0,-43447.11952270854,-1.8932661725304287e-18,-0.00043447119522708533,-1.8932661725304283e-26,8.537965436813747e+23,1.3354641124023322e+23,1.4160316542274894e+24,0.0,1162178090943.6702,133546411240.23318,1416031654227.489,0.0,0.0,0.0,0.0,0.0,1168709305381.9746,0.0,0.0,0.0,612884629892.1332,133546411240.23296,1416031654227.4863,0.0,0.0,0.0,0.0,0.0,-619415844330.4374,0.0,0.0,0.0
