sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-43207.34882857489,0.0,-0.0004320734882857488,0.0,1.4160293326025848e+24,8.611172968646676e+22,6.636943239508366e+23,0.0,1416029332602.5845,86111729686.46675,1194649783111.5059,0.0,0.0,0.0,1097216481103.5145,0.0,0.0,0.0,0.0,0.0,1416029332602.5818,86111729686.46654,687927772301.3151,0.0,0.0,0.0,-590494470293.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3938038286733225e-65,266409.6637477274,2418096.9321986483,1103370077345.2507,0.0,0.0,0.0,0.0,3.872556406191577e-63,30399567.08081809,0.07686691146285997,1755137561130.4202,0.0,0.0,0.0,0.0,62589821.10579346,1416085399914.0046,86116047971.42491,687931561661.5837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49713051153.553856,0.0,0.0,0.0,-0.08948349207639694,0.0,0.0,0.0,-1097216481103.5145,0.0,0.0,0.0,1735306393421.6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590494470293.3221,0.0,0.0,0.0,-1228584382611.519,-43207.34882857319,-1.8932661725304287e-18,-0.0004320734882857318,-1.8932661725304283e-26,0.0,1.4160293326025848e+24,8.611172968646676e+22,6.636943239507879e+23,0.0,1416029332602.5845,86111729686.46675,1194649783111.4182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735306393421.6223,0.0,1416029332602.5818,86111729686.46654,687927772301.3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228584382611.519
0.02,-1,-1,1,0.0,-43186.598815573234,0.0,-0.0004318659881557323,0.0,1.416029326007822e+24,8.611171988438124e+22,6.629748253207982e+23,0.0,1416029326007.8215,86111719884.38121,1193354685577.4368,0.0,0.0,0.0,1096793053292.6812,0.0,0.0,0.0,0.0,0.0,1416029326007.8193,86111719884.38106,687927765145.1757,0.0,0.0,0.0,-591366132860.4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.395331509514668e-65,266529.58629337844,2419572.083423963,1102955735582.293,0.0,0.0,0.0,0.0,3.8724800221462023e-63,30398967.488147378,0.07797237279320066,1755220969098.816,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0042,86116047971.42506,687931561661.5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379536647853545.0,0.0,0.0,0.0,-683.165966136381,0.0,0.0,0.0,-1096793053292.6812,0.0,0.0,0.0,1735367870214.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591366132860.4198,0.0,0.0,0.0,-1229940950465.8938,-43186.598815571764,-1.262177448353619e-18,-0.0004318659881557176,-1.2621774483536189e-26,0.0,1.416029326007822e+24,8.611171988438124e+22,6.629748249412612e+23,0.0,1416029326007.8215,86111719884.38121,1193354684894.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735367870214.992,0.0,1416029326007.8193,86111719884.38106,687927765145.1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1229940950465.8938
0.04,-1,-1,1,0.0,-43165.67107961805,0.0,-0.00043165671079618037,0.0,1.4160293193565865e+24,8.611170998696124e+22,6.622491644484421e+23,0.0,1416029319356.5862,86111709986.96121,1192048496007.1958,0.0,0.0,0.0,1096365969718.662,0.0,0.0,0.0,0.0,0.0,1416029319356.5845,86111709986.96103,687927757924.4911,0.0,0.0,0.0,-592245231635.9554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.396871586593985e-65,266650.4819410182,2421059.9742836864,1102537815569.2776,0.0,0.0,0.0,0.0,3.8724030182889037e-63,30398363.0301291,0.07911474324611735,1755304788875.4338,0.0,0.0,0.0,0.0,62589821.10579346,1416085399914.0037,86116047971.42485,687931561661.5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1610792804219656.5,0.0,0.0,0.0,-2899.4270475953817,0.0,0.0,0.0,-1096365969718.662,0.0,0.0,0.0,1735429575773.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592245231635.9554,0.0,0.0,0.0,-1231308840590.0288,-43165.67107961656,-1.262177448353619e-18,-0.0004316567107961655,-1.2621774483536189e-26,0.0,1.4160293193565865e+24,8.611170998696124e+22,6.622491628376499e+23,0.0,1416029319356.5862,86111709986.96121,1192048493107.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735429575773.31,0.0,1416029319356.5845,86111709986.96103,687927757924.4911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1231308840590.0288
0.06,-1,-1,1,0.0,-43144.56129172841,0.0,-0.00043144561291728407,0.0,1.4160293126475144e+24,8.611169999185582e+22,6.615171905352033e+23,0.0,1416029312647.5142,86111699991.8558,1190730942963.366,0.0,0.0,0.0,1095935140829.6362,0.0,0.0,0.0,0.0,0.0,1416029312647.5112,86111699991.85565,687927750637.6978,0.0,0.0,0.0,-593131948503.9678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3984243559281126e-65,266772.37392791564,2422560.9174166014,1102116229649.206,0.0,0.0,0.0,0.0,3.872325379818836e-63,30397753.590580713,0.08029593824288647,1755389031332.691,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0037,86116047971.42491,687931561661.5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-960366443702951.1,0.0,0.0,0.0,-1728.659598665312,0.0,0.0,0.0,-1095935140829.6362,0.0,0.0,0.0,1735491516555.7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593131948503.9678,0.0,0.0,0.0,-1232688325958.7185,-43144.56129172699,-1.262177448353619e-18,-0.00043144561291726986,-1.2621774483536189e-26,0.0,1.4160293126475144e+24,8.611169999185582e+22,6.61517189574836e+23,0.0,1416029312647.5142,86111699991.8558,1190730941234.7048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735491516555.7297,0.0,1416029312647.5112,86111699991.85565,687927750637.6978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1232688325958.7185
0.08,-1,-1,1,0.0,-43123.26490858577,0.0,-0.00043123264908585763,0.0,1.4160293058791359e+24,8.611168989661586e+22,6.607787468044356e+23,0.0,1416029305879.1355,86111689896.61583,1189401744247.9841,0.0,0.0,0.0,1095500473465.7281,0.0,0.0,0.0,0.0,0.0,1416029305879.1338,86111689896.61563,687927743283.1287,0.0,0.0,0.0,-594026472500.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.399990145840513e-65,266895.2880274093,2424075.2381005213,1101690886631.7422,0.0,0.0,0.0,0.0,3.8722470903198236e-63,30397139.040639862,0.08151800254607613,1755473707777.1255,0.0,0.0,0.0,0.0,62589821.10579343,1416085399914.005,86116047971.42494,687931561661.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1514841740898167.2,0.0,0.0,0.0,-2726.7151336167008,0.0,0.0,0.0,-1095500473465.7281,0.0,0.0,0.0,1735553699110.7808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594026472500.8723,0.0,0.0,0.0,-1234079700872.6372,-43123.26490858417,-1.262177448353619e-18,-0.00043123264908584164,-1.2621774483536189e-26,0.0,1.4160293058791359e+24,8.611168989661586e+22,6.607787452895933e+23,0.0,1416029305879.1355,86111689896.61583,1189401741521.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735553699110.7808,0.0,1416029305879.1338,86111689896.61563,687927743283.1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1234079700872.6372
0.1,-1,-1,1,0.0,-43101.77723427773,0.0,-0.00043101777234277725,0.0,1.4160292990499733e+24,8.611167969868782e+22,6.600336696939719e+23,0.0,1416029299049.973,86111679698.6878,1188060605449.1497,0.0,0.0,0.0,1095061870390.568,0.0,0.0,0.0,0.0,0.0,1416029299049.9702,86111679698.68758,687927735859.0847,0.0,0.0,0.0,-594929000800.5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4015692754436792e-65,267019.2492897729,2425603.275833297,1101261691335.2114,0.0,0.0,0.0,0.0,3.872168133836245e-63,30396519.25505925,0.08278312251968098,1755558830024.95,0.0,0.0,0.0,0.0,62589821.10579346,1416085399914.004,86116047971.42482,687931561661.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118202157075413.39,0.0,0.0,0.0,-212.76388273574412,0.0,0.0,0.0,-1095061870390.568,0.0,0.0,0.0,1735616130473.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594929000800.5024,0.0,0.0,0.0,-1235483261095.7627,-43101.77723427608,-1.262177448353619e-18,-0.0004310177723427607,-1.2621774483536189e-26,0.0,1.4160292990499733e+24,8.611167969868782e+22,6.600336695757692e+23,0.0,1416029299049.973,86111679698.6878,1188060605236.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735616130473.0645,0.0,1416029299049.9702,86111679698.68758,687927735859.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235483261095.7627
0.12,-1,-1,1,0.0,-43080.09333777434,0.0,-0.0004308009333777434,0.0,1.4160292921584368e+24,8.611166939540912e+22,6.592817889730646e+23,0.0,1416029292158.4365,86111669395.4091,1186707220151.5164,0.0,0.0,0.0,1094619230309.57,0.0,0.0,0.0,0.0,0.0,1416029292158.4343,86111669395.40886,687927728363.7646,0.0,0.0,0.0,-595839738521.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4031621000182115e-65,267144.2856044704,2427145.3842288945,1100828544602.9873,0.0,0.0,0.0,0.0,3.8720884926040776e-63,30395894.09439653,0.08409363778187617,1755644410381.9688,0.0,0.0,0.0,0.0,62589821.10579342,1416085399914.0032,86116047971.4248,687931561661.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116688131633111.17,0.0,0.0,0.0,-210.0386369396001,0.0,0.0,0.0,-1094619230309.57,0.0,0.0,0.0,1735678817781.8984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595839738521.8175,0.0,0.0,0.0,-1236899326204.185,-43080.09333777276,-6.310887241768095e-19,-0.0004308009333777276,-6.3108872417680944e-27,0.0,1.4160292921584368e+24,8.611166939540912e+22,6.592817888563761e+23,0.0,1416029292158.4365,86111669395.4091,1186707219941.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735678817781.8984,0.0,1416029292158.4343,86111669395.40886,687927728363.7646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1236899326204.185
0.14,-1,-1,1,0.0,-43058.20810205103,0.0,-0.0004305820810205102,0.0,1.4160292852029077e+24,8.611165898400039e+22,6.585229268995147e+23,0.0,1416029285202.9075,86111658984.00037,1185341268419.1265,0.0,0.0,0.0,1094172447409.861,0.0,0.0,0.0,0.0,0.0,1416029285202.9053,86111658984.00009,687927720795.3115,0.0,0.0,0.0,-596758899786.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4047689727743954e-65,267270.42469843477,2428701.932583366,1100391342854.512,0.0,0.0,0.0,0.0,3.872008148962792e-63,30395263.420021016,0.0854520614688828,1755730461714.712,0.0,0.0,0.0,0.0,62589821.10579346,1416085399914.0042,86116047971.4249,687931561661.5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115174162329898.94,0.0,0.0,0.0,-207.3134921938181,0.0,0.0,0.0,-1094172447409.861,0.0,0.0,0.0,1735741768649.1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596758899786.0453,0.0,0.0,0.0,-1238328221232.6587,-43058.2081020495,-6.310887241768095e-19,-0.00043058208102049494,-6.3108872417680944e-27,0.0,1.4160292852029077e+24,8.611165898400039e+22,6.58522926784341e+23,0.0,1416029285202.9075,86111658984.00037,1185341268211.8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735741768649.1646,0.0,1416029285202.9053,86111658984.00009,687927720795.3115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1238328221232.6587
0.16,-1,-1,1,0.0,-43036.11617765824,0.0,-0.00043036116177658235,0.0,1.4160292781816818e+24,8.611164846155791e+22,6.577568979834181e+23,0.0,1416029278181.6814,86111648461.55789,1183962416370.1526,0.0,0.0,0.0,1093721411212.2959,0.0,0.0,0.0,0.0,0.0,1416029278181.6785,86111648461.5576,687927713151.7812,0.0,0.0,0.0,-597686707993.9237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.406390267479848e-65,267397.6959123432,2430273.306379314,1099949977940.1711,0.0,0.0,0.0,0.0,3.8719270842240024e-63,30394627.08523432,0.08686110364470011,1755816997460.0222,0.0,0.0,0.0,0.0,62589821.10579345,1416085399914.0027,86116047971.42468,687931561661.5824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113656889417519.17,0.0,0.0,0.0,-204.5824009515345,0.0,0.0,0.0,-1093721411212.2959,0.0,0.0,0.0,1735804990986.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597686707993.9237,0.0,0.0,0.0,-1239770287972.4348,-43036.11617765672,-1.262177448353619e-18,-0.0004303611617765671,-1.2621774483536189e-26,0.0,1.4160292781816818e+24,8.611164846155791e+22,6.577568978697614e+23,0.0,1416029278181.6814,86111648461.55789,1183962416165.5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735804990986.226,0.0,1416029278181.6785,86111648461.5576,687927713151.7812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1239770287972.4348
