sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-43096.875926139546,0.0,-0.0004309687592613954,0.0,0.0,1.4160402588803194e+24,2.118003469969622e+23,1.1800611807381793e+24,0.0,1416040258880.319,211800346996.96213,1062055062664.3612,0.0,0.0,0.0,677693789880.6357,0.0,0.0,0.0,0.0,0.0,1416040258880.3157,211800346996.9614,489084566034.8825,0.0,0.0,0.0,-104723293251.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139448114490327e-68,324.9335228368988,3929745.737269255,678781666676.7849,0.0,0.0,0.0,0.0,8.08407926511298e-64,6346078.53975864,1.3586302591460804,612132147642.5375,0.0,0.0,0.0,0.0,62589821.10579336,1416085399913.9822,211811299483.37277,489084601591.6594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7882654468218.486,0.0,0.0,0.0,-7.094389021396637,0.0,0.0,0.0,-677693789880.6357,0.0,0.0,0.0,612012262027.6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104723293251.1575,0.0,0.0,0.0,-39041765405.283745,-2.524354896707238e-18,-43096.87592613836,-2.5243548967072378e-26,-0.0004309687592613835,0.0,1.4160402588803194e+24,2.118003469969622e+23,1.1800611807302976e+24,0.0,1416040258880.319,211800346996.96213,1062055062657.2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612012262027.6676,0.0,1416040258880.3157,211800346996.9614,489084566034.8825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39041765405.283745
0.02,-1,-1,1,-43089.80998260688,0.0,-0.0004308980998260687,0.0,0.0,1.4160400989279491e+24,2.1180033145682378e+23,1.1795713085215543e+24,0.0,1416040098927.9487,211800331456.82373,1061614177669.3988,0.0,0.0,0.0,677840812279.3573,0.0,0.0,0.0,0.0,0.0,1416040098927.9438,211800331456.82297,489084565655.06433,0.0,0.0,0.0,-105311200265.02315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151189432955605e-68,404.35149937280954,3929200.2392095635,678934818850.2915,0.0,0.0,0.0,0.0,8.08397809097676e-64,6345999.122338863,1.3749878672517162,611969726085.8322,0.0,0.0,0.0,0.0,62589821.10579335,1416085399913.983,211811299483.37323,489084601591.6605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1907349422516104e+16,0.0,0.0,0.0,64716.614480264485,0.0,0.0,0.0,-677840812279.3573,0.0,0.0,0.0,611848943166.7217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105311200265.02315,0.0,0.0,0.0,-39319266435.773125,-2.524354896707238e-18,-43089.80998260545,-2.5243548967072378e-26,-0.00043089809982605447,0.0,1.4160400989279491e+24,2.1180033145682378e+23,1.1795713804289046e+24,0.0,1416040098927.9487,211800331456.82373,1061614242386.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611848943166.7217,0.0,1416040098927.9438,211800331456.82297,489084565655.06433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39319266435.773125
0.04,-1,-1,1,-43082.628703603885,0.0,-0.0004308262870360388,0.0,0.0,1.4160399376408607e+24,2.118003157364601e+23,1.1790734827446277e+24,0.0,1416039937640.8604,211800315736.46005,1061166134470.1649,0.0,0.0,0.0,677987539632.8639,0.0,0.0,0.0,0.0,0.0,1416039937640.8562,211800315736.45932,489084565263.1668,0.0,0.0,0.0,-105905970425.86554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4086662022053245e-68,503.0587345709061,3928655.544966531,679087747513.4763,0.0,0.0,0.0,0.0,8.083852343294397e-64,6345900.415795609,1.3918279462279215,611807496574.0924,0.0,0.0,0.0,0.0,62589821.105793364,1416085399913.982,211811299483.3727,489084601591.65924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.201205524061703e+16,0.0,0.0,0.0,64810.84971655533,0.0,0.0,0.0,-677987539632.8639,0.0,0.0,0.0,611685792436.8387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105905970425.86554,0.0,0.0,0.0,-39604158418.99116,-2.524354896707238e-18,-43082.62870360259,-2.5243548967072378e-26,-0.00043082628703602585,0.0,1.4160399376408607e+24,2.118003157364601e+23,1.1790735547566824e+24,0.0,1416039937640.8604,211800315736.46005,1061166199281.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611685792436.8387,0.0,1416039937640.8562,211800315736.45932,489084565263.1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39604158418.99116
0.06,-1,-1,1,-43075.32003226999,0.0,-0.0004307532003226999,0.0,0.0,1.4160397751037864e+24,2.1180029982186897e+23,1.1785668399973987e+24,0.0,1416039775103.7861,211800299821.86893,1060710155997.6588,0.0,0.0,0.0,678133273592.9375,0.0,0.0,0.0,0.0,0.0,1416039775103.782,211800299821.86823,489084564857.02734,0.0,0.0,0.0,-106507682452.30655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.967976382150205e-68,625.4586969295498,3928114.1386699816,679239755131.767,0.0,0.0,0.0,0.0,8.08369641226965e-64,6345778.016691264,1.409183532928882,611646199550.9816,0.0,0.0,0.0,0.0,62589821.10579337,1416085399913.9827,211811299483.37292,489084601591.66003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5263943814933304e+16,0.0,0.0,0.0,40737.54943343997,0.0,0.0,0.0,-678133273592.9375,0.0,0.0,0.0,611523545516.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106507682452.30655,0.0,0.0,0.0,-39897913638.68246,-2.524354896707238e-18,-43075.32003226851,-2.5243548967072378e-26,-0.000430753200322685,0.0,1.4160397751037864e+24,2.1180029982186897e+23,1.1785668852613428e+24,0.0,1416039775103.7861,211800299821.86893,1060710196735.2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611523545516.863,0.0,1416039775103.782,211800299821.86823,489084564857.02734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39897913638.68246
0.08,-1,-1,1,-43067.8685400911,0.0,-0.0004306786854009109,0.0,0.0,1.41603961144639e+24,2.118002836955854e+23,1.1780502729385599e+24,0.0,1416039611446.3896,211800283695.58533,1060245245644.7039,0.0,0.0,0.0,678277058872.1865,0.0,0.0,0.0,0.0,0.0,1416039611446.3865,211800283695.5846,489084564433.81366,0.0,0.0,0.0,-107116377661.2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89613298082443e-68,776.811648188263,3927579.4207518543,679389886839.5966,0.0,0.0,0.0,0.0,8.083503596601436e-64,6345626.664800931,1.4270936010423787,611486849441.7886,0.0,0.0,0.0,0.0,62589821.10579338,1416085399913.983,211811299483.3729,489084601591.6599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.376809934236524e+16,0.0,0.0,0.0,48391.28940812871,0.0,0.0,0.0,-678277058872.1865,0.0,0.0,0.0,611363210525.5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107116377661.2963,0.0,0.0,0.0,-40202480923.34908,-2.524354896707238e-18,-43067.86854008977,-2.5243548967072378e-26,-0.0004306786854008976,0.0,1.41603961144639e+24,2.118002836955854e+23,1.1780503267066595e+24,0.0,1416039611446.3896,211800283695.58533,1060245294035.9934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611363210525.5286,0.0,1416039611446.3865,211800283695.5846,489084564433.81366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40202480923.34908
0.1,-1,-1,1,-43060.25409424927,0.0,-0.0004306025409424926,0.0,0.0,1.4160394468462335e+24,2.1180026733657398e+23,1.1775224243679473e+24,0.0,1416039446846.2332,211800267336.5739,1059770181931.1525,0.0,0.0,0.0,678417670466.8551,0.0,0.0,0.0,0.0,0.0,1416039446846.2292,211800267336.57324,489084563989.83826,0.0,0.0,0.0,-107732052525.5419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2272301537183198e-67,963.3317840922165,3927055.753716177,679536917585.4954,0.0,0.0,0.0,0.0,8.083265979735512e-64,6345440.14597241,1.4456035220901604,611330748652.3307,0.0,0.0,0.0,0.0,62589821.10579338,1416085399913.9827,211811299483.37292,489084601591.6598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.210196007667317e+16,0.0,0.0,0.0,28891.764069005847,0.0,0.0,0.0,-678417670466.8551,0.0,0.0,0.0,611206081538.3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107732052525.5419,0.0,0.0,0.0,-40520434705.24281,-2.524354896707238e-18,-43060.25409424794,-2.5243548967072378e-26,-0.0004306025409424793,0.0,1.4160394468462335e+24,2.1180026733657398e+23,1.1775224564699073e+24,0.0,1416039446846.2332,211800267336.5739,1059770210822.9164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611206081538.3202,0.0,1416039446846.2292,211800267336.57324,489084563989.83826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40520434705.24281
0.12,-1,-1,1,-43052.451406767126,0.0,-0.0004305245140676712,0.0,0.0,1.4160392815633483e+24,2.1180025071784288e+23,1.1769815096757417e+24,0.0,1416039281563.348,211800250717.84283,1059283358708.1675,0.0,0.0,0.0,678553424016.5731,0.0,0.0,0.0,0.0,0.0,1416039281563.3442,211800250717.84216,489084563520.3556,0.0,0.0,0.0,-108354628828.76219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518815206654135e-67,1192.214864967907,3926549.1384689608,679679162179.9939,0.0,0.0,0.0,0.0,8.082974394669953e-64,6345211.264495718,1.464768888240802,611179689647.4664,0.0,0.0,0.0,0.0,62589821.105793364,1416085399913.9822,211811299483.37286,489084601591.6594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1478339089904396e+16,0.0,0.0,0.0,28330.505180913955,0.0,0.0,0.0,-678553424016.5731,0.0,0.0,0.0,611053940207.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108354628828.76219,0.0,0.0,0.0,-40855116689.61072,-1.262177448353619e-18,-43052.45140676589,-1.2621774483536189e-26,-0.0004305245140676589,0.0,1.4160392815633483e+24,2.1180025071784288e+23,1.1769815411540799e+24,0.0,1416039281563.348,211800250717.84283,1059283387038.6719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611053940207.9266,0.0,1416039281563.3442,211800250717.84216,489084563520.3556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40855116689.61072
0.14,-1,-1,1,-43044.42838608971,0.0,-0.000430444283860897,0.0,0.0,1.4160391159438573e+24,2.1180023380640247e+23,1.1764253158417078e+24,0.0,1416039115943.857,211800233806.4024,1058782784257.537,0.0,0.0,0.0,678682163627.2773,0.0,0.0,0.0,0.0,0.0,1416039115943.8528,211800233806.40167,489084563019.31744,0.0,0.0,0.0,-108983942389.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8747642447570848e-67,1471.621217776698,3926067.2580892383,679814463000.9714,0.0,0.0,0.0,0.0,8.08261844561645e-64,6344931.860101047,1.4846563062725373,611035968529.8794,0.0,0.0,0.0,0.0,62589821.10579336,1416085399913.982,211811299483.3725,489084601591.6588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0365655158820252e+16,0.0,0.0,0.0,27329.089642938226,0.0,0.0,0.0,-678682163627.2773,0.0,0.0,0.0,610909068747.0916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108983942389.059,0.0,0.0,0.0,-41210820179.783264,-2.524354896707238e-18,-43044.428386088395,-2.5243548967072378e-26,-0.0004304442838608839,0.0,1.4160391159438573e+24,2.1180023380640247e+23,1.1764253462073618e+24,0.0,1416039115943.857,211800233806.4024,1058782811586.6256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610909068747.0916,0.0,1416039115943.8528,211800233806.40167,489084563019.31744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41210820179.783264
0.16,-1,-1,1,-43036.14533952805,0.0,-0.0004303614533952804,0.0,0.0,1.416038950444296e+24,2.1180021656177344e+23,1.1758510897585198e+24,0.0,1416038950444.2957,211800216561.77338,1058265980782.6677,0.0,0.0,0.0,678801135258.6868,0.0,0.0,0.0,0.0,0.0,1416038950444.2908,211800216561.77255,489084562479.171,0.0,0.0,0.0,-109619716955.19142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.306499998048468e-67,1810.5173023784632,3925619.92960239,679940063108.7147,0.0,0.0,0.0,0.0,8.082186709844463e-64,6344592.966391271,1.5053465674615565,610902520264.1382,0.0,0.0,0.0,0.0,62589821.105793364,1416085399913.9822,211811299483.3727,489084601591.6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8681552398420044e+16,0.0,0.0,0.0,25813.39715857804,0.0,0.0,0.0,-678801135258.6868,0.0,0.0,0.0,610774384666.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109619716955.19142,0.0,0.0,0.0,-41592940549.43718,-2.524354896707238e-18,-43036.14533952683,-2.5243548967072378e-26,-0.00043036145339526825,0.0,1.416038950444296e+24,2.1180021656177344e+23,1.1758511184400718e+24,0.0,1416038950444.2957,211800216561.77338,1058266006596.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610774384666.3304,0.0,1416038950444.2908,211800216561.77255,489084562479.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41592940549.43718
