sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-46095.040015397,0.0,-0.00046095040015396987,0.0,1.4160383545728833e+24,1.569055740845631e+23,0.0,1.0867353673273186e+24,1416038354572.8828,156905574084.56305,0.0,1304082440792.782,0.0,0.0,0.0,837858339466.4058,0.0,0.0,0.0,0.0,1416038354572.879,156905574084.5625,0.0,575931336508.7101,0.0,0.0,0.0,-109707235182.3343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6056.747388134487,3359238.904712398,7.715734542771129e-67,838998741897.9293,0.0,0.0,0.0,0.0,6340346.766038324,100.71634567720186,8.07677747506554e-64,768256007099.3666,0.0,0.0,0.0,0.0,1416085399913.9934,156913670010.1674,62589821.105793394,575931372686.5317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66211875206790.88,0.0,0.0,0.0,-79.45425024814904,0.0,0.0,0.0,-837858339466.4058,0.0,0.0,0.0,768133076021.1573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109707235182.3343,0.0,0.0,0.0,-39981971816.53959,-2.524354896707238e-18,-46095.04001539554,-2.5243548967072378e-26,-0.0004609504001539553,1.4160383545728833e+24,1.569055740845631e+23,0.0,1.0867353672611064e+24,1416038354572.8828,156905574084.56305,0.0,1304082440713.3274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768133076021.1573,1416038354572.879,156905574084.5625,0.0,575931336508.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39981971816.53959
0.02,-1,-1,1,-46082.8850676549,0.0,-0.0004608288506765489,0.0,1.4160381841764797e+24,1.5690556224475167e+23,0.0,1.0861032637703661e+24,1416038184176.4792,156905562244.75162,0.0,1303323916524.439,0.0,0.0,0.0,837994081786.5139,0.0,0.0,0.0,0.0,1416038184176.4758,156905562244.7511,0.0,575931335714.807,0.0,0.0,0.0,-110601500976.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019.479738662456,3358721.1356473723,8.942177897169107e-67,839143807060.8666,0.0,0.0,0.0,0.0,6339384.040423711,101.962536764871,8.075551031658067e-64,768100042762.5726,0.0,0.0,0.0,0.0,1416085399913.9922,156913670010.16693,62589821.10579338,575931372686.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.942769940772562e+16,0.0,0.0,0.0,95313.23928927071,0.0,0.0,0.0,-837994081786.5139,0.0,0.0,0.0,767975169089.1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110601500976.883,0.0,0.0,0.0,-40582492966.24609,-2.524354896707238e-18,-46082.88506765336,-2.5243548967072378e-26,-0.00046082885067653354,1.4160381841764797e+24,1.5690556224475167e+23,0.0,1.0861033431980655e+24,1416038184176.4792,156905562244.75162,0.0,1303324011837.6782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767975169089.1166,1416038184176.4758,156905562244.7511,0.0,575931335714.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40582492966.24609
0.04,-1,-1,1,-46070.115395738496,0.0,-0.00046070115395738486,0.0,1.4160380174818218e+24,1.569055500123955e+23,0.0,1.0854392263193002e+24,1416038017481.8215,156905550012.39548,0.0,1302527071583.16,0.0,0.0,0.0,838105430927.6279,0.0,0.0,0.0,0.0,1416038017481.8184,156905550012.39496,0.0,575931334844.709,0.0,0.0,0.0,-111509694189.17741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8125.903969486411,3358289.6442962145,1.0351673674478843e-66,839264624018.5583,0.0,0.0,0.0,0.0,6338277.623931593,103.2736657602505,8.07414153581974e-64,767970111834.6597,0.0,0.0,0.0,0.0,1416085399913.9924,156913670010.16727,62589821.10579341,575931372686.5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47689072750804e+16,0.0,0.0,0.0,101722.68873009644,0.0,0.0,0.0,-838105430927.6279,0.0,0.0,0.0,767843087735.8203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111509694189.17741,0.0,0.0,0.0,-41247249274.68116,-1.262177448353619e-18,-46070.115395737084,-1.2621774483536189e-26,-0.00046070115395737077,1.4160380174818218e+24,1.569055500123955e+23,0.0,1.0854393110882075e+24,1416038017481.8215,156905550012.39548,0.0,1302527173305.8486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767843087735.8203,1416038017481.8184,156905550012.39496,0.0,575931334844.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41247249274.68116
0.06,-1,-1,1,-46056.6654922736,0.0,-0.0004605666549227359,0.0,1.4160378556105144e+24,1.5690553733679673e+23,0.0,1.084739831981097e+24,1416037855610.5142,156905537336.7967,0.0,1301687798377.3162,0.0,0.0,0.0,838187381633.8378,0.0,0.0,0.0,0.0,1416037855610.5103,156905537336.79605,0.0,575931333887.6013,0.0,0.0,0.0,-112430917144.12402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9379.405301525047,3357962.2762035956,1.19485341746873e-66,839356178135.2646,0.0,0.0,0.0,0.0,6337024.131363681,104.65828306214723,8.072544675250405e-64,767871629026.1094,0.0,0.0,0.0,0.0,1416085399913.9946,156913670010.16745,62589821.10579341,575931372686.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.189146326109147e+16,0.0,0.0,0.0,50269.75591330975,0.0,0.0,0.0,-838187381633.8378,0.0,0.0,0.0,767742216080.2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112430917144.12402,0.0,0.0,0.0,-41985701320.76011,-1.262177448353619e-18,-46056.66549227204,-1.2621774483536189e-26,-0.0004605666549227203,1.4160378556105144e+24,1.5690553733679673e+23,0.0,1.08473987387256e+24,1416037855610.5142,156905537336.7967,0.0,1301687848647.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767742216080.2299,1416037855610.5103,156905537336.79605,0.0,575931333887.6013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41985701320.76011
0.08,-1,-1,1,-46042.479076560005,0.0,-0.0004604247907656,0.0,1.4160376996124097e+24,1.5690552417201458e+23,0.0,1.0840020748151336e+24,1416037699612.4094,156905524172.01453,0.0,1300802489778.16,0.0,0.0,0.0,838235324136.3163,0.0,0.0,0.0,0.0,1416037699612.4045,156905524172.01395,0.0,575931332833.5372,0.0,0.0,0.0,-113364167191.6945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10777.591261193596,3357755.472575014,1.3729711316903362e-66,839413849175.0034,0.0,0.0,0.0,0.0,6335625.955175623,106.12509312244791,8.070763498031098e-64,767809583663.4927,0.0,0.0,0.0,0.0,1416085399913.993,156913670010.16733,62589821.10579342,575931372686.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.792572827472043e+16,0.0,0.0,0.0,105510.87392966449,0.0,0.0,0.0,-838235324136.3163,0.0,0.0,0.0,767677516276.9551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113364167191.6945,0.0,0.0,0.0,-42806253821.45927,-1.262177448353619e-18,-46042.479076558426,-1.2621774483536189e-26,-0.0004604247907655842,1.4160376996124097e+24,1.5690552417201458e+23,0.0,1.084002162740862e+24,1416037699612.4094,156905524172.01453,0.0,1300802595289.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767677516276.9551,1416037699612.4045,156905524172.01395,0.0,575931332833.5372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42806253821.45927
0.1,-1,-1,1,-46027.511029710564,0.0,-0.0004602751102971056,0.0,1.4160375503267924e+24,1.5690551048269702e+23,0.0,1.0832236977409079e+24,1416037550326.792,156905510482.697,0.0,1299868437289.089,0.0,0.0,0.0,838245651549.2222,0.0,0.0,0.0,0.0,1416037550326.788,156905510482.69647,0.0,575931331673.9976,0.0,0.0,0.0,-114308545934.13177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12312.687106788322,3357682.100695384,1.5685300406337657e-66,839434020880.5101,0.0,0.0,0.0,0.0,6334090.870053454,107.68226903678011,8.068807908856986e-64,767787880082.6678,0.0,0.0,0.0,0.0,1416085399913.993,156913670010.16727,62589821.10579339,575931372686.5316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.355596330087944e+16,0.0,0.0,0.0,76267.15596105531,0.0,0.0,0.0,-838245651549.2222,0.0,0.0,0.0,767652870741.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114308545934.13177,0.0,0.0,0.0,-43715688859.2867,-2.524354896707238e-18,-46027.51102970914,-2.5243548967072378e-26,-0.0004602751102970913,1.4160375503267924e+24,1.5690551048269702e+23,0.0,1.0832237612968704e+24,1416037550326.792,156905510482.697,0.0,1299868513556.2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767652870741.5325,1416037550326.788,156905510482.69647,0.0,575931331673.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43715688859.2867
0.12,-1,-1,1,-46011.73410252845,0.0,-0.0004601173410252844,0.0,1.416037408368956e+24,1.5690549624389494e+23,0.0,1.0824032404459807e+24,1416037408368.9556,156905496243.8949,0.0,1298883888535.1765,0.0,0.0,0.0,838215790556.2069,0.0,0.0,0.0,0.0,1416037408368.952,156905496243.8943,0.0,575931330402.6885,0.0,0.0,0.0,-115263232423.71928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13971.921553902024,3357751.345686584,1.7799031549351192e-66,839414111379.996,0.0,0.0,0.0,0.0,6332431.647191071,109.33750227625471,8.066694177622493e-64,767809301343.6794,0.0,0.0,0.0,0.0,1416085399913.993,156913670010.1674,62589821.1057934,575931372686.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3754583950703976e+16,0.0,0.0,0.0,52505.50074084476,0.0,0.0,0.0,-838215790556.2069,0.0,0.0,0.0,767671048219.6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115263232423.71928,0.0,0.0,0.0,-44718437581.683136,-2.524354896707238e-18,-46011.73410252697,-2.5243548967072378e-26,-0.00046011734102526967,1.416037408368956e+24,1.5690549624389494e+23,0.0,1.0824032842005653e+24,1416037408368.9556,156905496243.8949,0.0,1298883941040.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767671048219.6716,1416037408368.952,156905496243.8943,0.0,575931330402.6885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44718437581.683136
0.14,-1,-1,1,-45995.13710032622,0.0,-0.00045995137100326213,0.0,1.4160372740669639e+24,1.569054814432195e+23,0.0,1.0815401201430532e+24,1416037274066.9636,156905481443.21945,0.0,1297848144171.6633,0.0,0.0,0.0,838144455882.5979,0.0,0.0,0.0,0.0,1416037274066.959,156905481443.21896,0.0,575931329015.5758,0.0,0.0,0.0,-116227640726.51073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15739.321571743418,3357967.7990489043,2.0050556111073314e-66,839352829301.1078,0.0,0.0,0.0,0.0,6330664.259506428,111.09765809653659,8.0644426529633e-64,767875231214.2943,0.0,0.0,0.0,0.0,1416085399913.993,156913670010.16714,62589821.10579342,575931372686.5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9001898781579616e+16,0.0,0.0,0.0,34802.27853789553,0.0,0.0,0.0,-838144455882.5979,0.0,0.0,0.0,767733425783.1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116227640726.51073,0.0,0.0,0.0,-45816575824.74519,-1.262177448353619e-18,-45995.13710032466,-1.2621774483536189e-26,-0.0004599513710032465,1.4160372740669639e+24,1.569054814432195e+23,0.0,1.0815401491449519e+24,1416037274066.9636,156905481443.21945,0.0,1297848178973.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767733425783.1108,1416037274066.959,156905481443.21896,0.0,575931329015.5758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45816575824.74519
0.16,-1,-1,1,-45977.72393875479,0.0,-0.0004597772393875478,0.0,1.4160371474859561e+24,1.5690546607910556e+23,0.0,1.0806345094133591e+24,1416037147485.9558,156905466079.10553,0.0,1296761411296.0305,0.0,0.0,0.0,838031513505.0864,0.0,0.0,0.0,0.0,1416037147485.9524,156905466079.10504,0.0,575931327510.8114,0.0,0.0,0.0,-117201429719.86768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17597.30735344889,3358331.9452302232,2.2417478602203852e-66,839250037080.6763,0.0,0.0,0.0,0.0,6328806.286682558,112.96891021867734,8.06207573036971e-64,767985800301.4233,0.0,0.0,0.0,0.0,1416085399913.9915,156913670010.16687,62589821.10579339,575931372686.5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.436301747100741e+16,0.0,0.0,0.0,89235.62096520886,0.0,0.0,0.0,-838031513505.0864,0.0,0.0,0.0,767840134515.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117201429719.86768,0.0,0.0,0.0,-47009961494.41425,-1.262177448353619e-18,-45977.72393875342,-1.2621774483536189e-26,-0.00045977723938753413,1.4160371474859561e+24,1.5690546607910556e+23,0.0,1.080634583776377e+24,1416037147485.9558,156905466079.10553,0.0,1296761500531.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767840134515.2537,1416037147485.9524,156905466079.10504,0.0,575931327510.8114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47009961494.41425
