sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-41381.89415714608,0.0,-0.0004138189415714608,0.0,0.0,1.4160433028532915e+24,2.5869318597159917e+23,1.2973120387926223e+24,0.0,1416043302853.2913,258693185971.59912,908118427154.8354,0.0,0.0,0.0,541501444449.9445,0.0,0.0,0.0,0.0,0.0,1416043302853.2837,258693185971.5982,414896835435.3828,0.0,0.0,0.0,-48279852730.49239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1739394219630798e-69,9.214841800751824,4416729.781822008,542000375900.6491,0.0,0.0,0.0,0.0,8.084481470547653e-64,6346394.256226674,2.0803377339734794,510616694045.58984,0.0,0.0,0.0,0.0,62589821.10579336,1416085399913.9756,258706905391.37726,414896845385.7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-875744947365.3523,0.0,0.0,0.0,-0.6130214631557465,0.0,0.0,0.0,-541501444449.9445,0.0,0.0,0.0,510566958620.98114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48279852730.49239,0.0,0.0,0.0,-17345366902.141872,-3.7865323450608574e-18,-41381.89415714489,-3.7865323450608567e-26,-0.00041381894157144883,0.0,1.4160433028532915e+24,2.5869318597159917e+23,1.2973120387917472e+24,0.0,1416043302853.2913,258693185971.59912,908118427154.2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510566958620.98114,0.0,1416043302853.2837,258693185971.5982,414896835435.3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17345366902.141872
0.02,-1,-1,1,-41377.70216004454,0.0,-0.0004137770216004453,0.0,0.0,1.4160431617846738e+24,2.5869316665767925e+23,1.296938448185344e+24,0.0,1416043161784.6736,258693166657.6792,907856913729.7406,0.0,0.0,0.0,541604035101.0294,0.0,0.0,0.0,0.0,0.0,1416043161784.6663,258693166657.67822,414896835302.5659,0.0,0.0,0.0,-48643956673.85531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2779090914905098e-69,10.031014788323557,4416350.809676204,542106762942.7777,0.0,0.0,0.0,0.0,8.084480430850915e-64,6346393.440059416,2.108863680688656,510507606945.06824,0.0,0.0,0.0,0.0,62589821.10579333,1416085399913.9749,258706905391.37766,414896845385.73944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.677135685498163e+16,0.0,0.0,0.0,46739.94979848713,0.0,0.0,0.0,-541604035101.0294,0.0,0.0,0.0,510457380425.05133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48643956673.85531,0.0,0.0,0.0,-17497255257.92727,-3.7865323450608574e-18,-41377.7021600432,-3.7865323450608567e-26,-0.00041377702160043194,0.0,1.4160431617846738e+24,2.5869316665767925e+23,1.2969385149567007e+24,0.0,1416043161784.6736,258693166657.6792,907856960469.6902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510457380425.05133,0.0,1416043161784.6663,258693166657.67822,414896835302.5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17497255257.92727
0.04,-1,-1,1,-41373.457033564744,0.0,-0.0004137345703356474,0.0,0.0,1.4160430194332562e+24,2.5869314717602794e+23,1.2965601772591618e+24,0.0,1416043019433.2559,258693147176.0279,907592124081.4128,0.0,0.0,0.0,541707763830.1836,0.0,0.0,0.0,0.0,0.0,1416043019433.249,258693147176.027,414896835167.2871,0.0,0.0,0.0,-49012474916.058586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406935847120227e-69,11.043882179527998,4415967.633862066,542214334088.0792,0.0,0.0,0.0,0.0,8.084479140583297e-64,6346392.427199122,2.138280916869577,510397286635.67017,0.0,0.0,0.0,0.0,62589821.105793335,1416085399913.974,258706905391.37692,414896845385.7385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789625099322627e+16,0.0,0.0,0.0,33527.37569525838,0.0,0.0,0.0,-541707763830.1836,0.0,0.0,0.0,510346562241.90045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49012474916.058586,0.0,0.0,0.0,-17651239800.399902,-3.7865323450608574e-18,-41373.45703356349,-3.7865323450608567e-26,-0.00041373457033563486,0.0,1.4160430194332562e+24,2.5869314717602794e+23,1.2965602251554122e+24,0.0,1416043019433.2559,258693147176.0279,907592157608.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510346562241.90045,0.0,1416043019433.249,258693147176.027,414896835167.2871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17651239800.399902
0.06,-1,-1,1,-41369.15761147428,0.0,-0.0004136915761147427,0.0,0.0,1.416042875771825e+24,2.586931275219762e+23,1.296177066331468e+24,0.0,1416042875771.8247,258693127521.97614,907323946432.0273,0.0,0.0,0.0,541812626150.2087,0.0,0.0,0.0,0.0,0.0,1416042875771.8174,258693127521.97504,414896835029.4714,0.0,0.0,0.0,-49385514747.6528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5679608176238896e-69,12.30792985305376,4415580.266566668,542323085968.21814,0.0,0.0,0.0,0.0,8.084477530333517e-64,6346391.163160308,2.1686484448077397,510285735934.65076,0.0,0.0,0.0,0.0,62589821.10579334,1416085399913.9744,258706905391.3775,414896845385.7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0328673297917212e+16,0.0,0.0,0.0,21230.071308542043,0.0,0.0,0.0,-541812626150.2087,0.0,0.0,0.0,510234506715.9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49385514747.6528,0.0,0.0,0.0,-17807374083.276558,-3.7865323450608574e-18,-41369.157611472896,-3.7865323450608567e-26,-0.0004136915761147289,0.0,1.416042875771825e+24,2.586931275219762e+23,1.2961770966601416e+24,0.0,1416042875771.8247,258693127521.97614,907323967662.0989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510234506715.9037,0.0,1416042875771.8174,258693127521.97504,414896835029.4714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17807374083.276558
0.08,-1,-1,1,-41364.802613042106,0.0,-0.000413648026130421,0.0,0.0,1.416042730770596e+24,2.5869310769085274e+23,1.295788964623375e+24,0.0,1416042730770.5955,258693107690.8527,907052275236.3622,0.0,0.0,0.0,541918628336.66095,0.0,0.0,0.0,0.0,0.0,1416042730770.5884,258693107690.8518,414896834889.0329,0.0,0.0,0.0,-49763187989.332214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7698724088451236e-69,13.892929269251413,4415188.681435507,542433026024.8702,0.0,0.0,0.0,0.0,8.084475511217534e-64,6346389.5781720085,2.2000335050360476,510172946563.64874,0.0,0.0,0.0,0.0,62589821.10579333,1416085399913.9758,258706905391.37793,414896845385.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.169229878308519e+16,0.0,0.0,0.0,50184.60914815962,0.0,0.0,0.0,-541918628336.66095,0.0,0.0,0.0,510121205385.4807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49763187989.332214,0.0,0.0,0.0,-17965714853.542313,-2.524354896707238e-18,-41364.8026130409,-2.5243548967072378e-26,-0.0004136480261304089,0.0,1.416042730770596e+24,2.5869310769085274e+23,1.295789036315674e+24,0.0,1416042730770.5955,258693107690.8527,907052325420.9714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510121205385.4807,0.0,1416042730770.5884,258693107690.8518,414896834889.0329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17965714853.542313
0.1,-1,-1,1,-41360.39031597768,0.0,-0.00041360390315977675,0.0,0.0,1.416042584388703e+24,2.5869308767908647e+23,1.2953958177944922e+24,0.0,1416042584388.703,258693087679.0864,906777072456.1443,0.0,0.0,0.0,542025850031.66864,0.0,0.0,0.0,0.0,0.0,1416042584388.6965,258693087679.08557,414896834745.8797,0.0,0.0,0.0,-50145612321.40463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0240659685814913e-69,15.888330614509137,4414792.590613603,542544235127.5979,0.0,0.0,0.0,0.0,8.084472969281833e-64,6346387.582784668,2.232511267020936,510058834880.85284,0.0,0.0,0.0,0.0,62589821.10579334,1416085399913.9744,258706905391.37726,414896845385.7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6063947986401624e+16,0.0,0.0,0.0,11244.763590481132,0.0,0.0,0.0,-542025850031.66864,0.0,0.0,0.0,510006574404.2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50145612321.40463,0.0,0.0,0.0,-18126325449.227657,-2.524354896707238e-18,-41360.39031597662,-2.5243548967072378e-26,-0.0004136039031597662,0.0,1.416042584388703e+24,2.5869308767908647e+23,1.2953958338584397e+24,0.0,1416042584388.703,258693087679.0864,906777083700.9076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510006574404.2556,0.0,1416042584388.6965,258693087679.08557,414896834745.8797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18126325449.227657
0.12,-1,-1,1,-41355.919473737384,0.0,-0.00041355919473737377,0.0,0.0,1.416042436598033e+24,2.58693067481041e+23,1.2949974175161617e+24,0.0,1416042436598.0325,258693067481.04092,906498192261.313,0.0,0.0,0.0,542134266361.1207,0.0,0.0,0.0,0.0,0.0,1416042436598.0266,258693067481.0401,414896834599.9187,0.0,0.0,0.0,-50532908699.72724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3450999412244867e-69,18.408413317693576,4414392.078244619,542656689663.4439,0.0,0.0,0.0,0.0,8.084469758941953e-64,6346385.062719619,2.2661739272227703,509943424415.90533,0.0,0.0,0.0,0.0,62589821.10579336,1416085399913.9749,258706905391.37732,414896845385.7393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640035519258785e+16,0.0,0.0,0.0,11480.24863481149,0.0,0.0,0.0,-542134266361.1207,0.0,0.0,0.0,509890637101.2849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50532908699.72724,0.0,0.0,0.0,-18289267959.642986,-3.7865323450608574e-18,-41355.919473735936,-3.7865323450608567e-26,-0.0004135591947373593,0.0,1.416042436598033e+24,2.58693067481041e+23,1.294997433916517e+24,0.0,1416042436598.0325,258693067481.04092,906498203741.5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509890637101.2849,0.0,1416042436598.0266,258693067481.0401,414896834599.9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18289267959.642986
0.14,-1,-1,1,-41351.388392636734,0.0,-0.0004135138839263673,0.0,0.0,1.4160422873594793e+24,2.5869304709211605e+23,1.2945936484083061e+24,0.0,1416042287359.479,258693047092.116,906215553885.8141,0.0,0.0,0.0,542243923929.3844,0.0,0.0,0.0,0.0,0.0,1416042287359.4712,258693047092.115,414896834451.0446,0.0,0.0,0.0,-50925204494.615585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.751615777968071e-69,21.599506953775382,4413986.973689683,542770437564.9739,0.0,0.0,0.0,0.0,8.084465693783418e-64,6346381.871648356,2.301127696898415,509826665262.0066,0.0,0.0,0.0,0.0,62589821.105793335,1416085399913.9756,258706905391.37766,414896845385.7395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6750191613190946e+16,0.0,0.0,0.0,11725.134129233658,0.0,0.0,0.0,-542243923929.3844,0.0,0.0,0.0,509773343344.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50925204494.615585,0.0,0.0,0.0,-18454612184.271324,-3.7865323450608574e-18,-41351.388392635476,-3.7865323450608567e-26,-0.00041351388392635476,0.0,1.4160422873594793e+24,2.5869304709211605e+23,1.294593665158497e+24,0.0,1416042287359.479,258693047092.116,906215565610.9478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509773343344.1745,0.0,1416042287359.4712,258693047092.115,414896834451.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18454612184.271324
0.16,-1,-1,1,-41346.79538987378,0.0,-0.00041346795389873777,0.0,0.0,1.4160421366350092e+24,2.58693026507134e+23,1.2941843604862485e+24,0.0,1416042136635.0088,258693026507.13394,905929052340.3735,0.0,0.0,0.0,542354850392.1069,0.0,0.0,0.0,0.0,0.0,1416042136635.0024,258693026507.13312,414896834299.1422,0.0,0.0,0.0,-51322632350.87582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2674430005858976e-69,25.648665496948848,4413577.173564883,542885507870.84894,0.0,0.0,0.0,0.0,8.084460535510964e-64,6346377.822518205,2.3375005216981584,509708526867.5664,0.0,0.0,0.0,0.0,62589821.10579333,1416085399913.974,258706905391.377,414896845385.7386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7114060247614984e+16,0.0,0.0,0.0,11979.842173330486,0.0,0.0,0.0,-542354850392.1069,0.0,0.0,0.0,509654662341.41455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51322632350.87582,0.0,0.0,0.0,-18622432320.341347,-2.524354896707238e-18,-41346.79538987253,-2.5243548967072378e-26,-0.00041346795389872524,0.0,1.4160421366350092e+24,2.58693026507134e+23,1.2941843776003094e+24,0.0,1416042136635.0088,258693026507.13394,905929064320.2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509654662341.41455,0.0,1416042136635.0024,258693026507.13312,414896834299.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18622432320.341347
