sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47360.73711404414,0.0,-0.0004736073711404413,0.0,0.0,2.239808691373501e+23,1.4160343890824805e+24,1.559101205312604e+24,0.0,223980869137.35004,1416034389082.4802,1316009446484.6567,0.0,0.0,0.0,950051051169.9293,0.0,0.0,0.0,0.0,0.0,223980869137.34924,1416034389082.4773,469813824710.32007,0.0,0.0,0.0,-103855429395.59267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1757089084.5396829,0.0,0.0,0.0,-0.001483127474784851,0.0,0.0,0.0,-950051051169.9293,0.0,0.0,0.0,1009368266793.7803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103855429395.59267,0.0,0.0,0.0,-163172645019.4451,1.5396192124222668e-17,-47360.73711404204,1.5396192124222665e-25,-0.0004736073711404203,0.0,2.239808691373501e+23,1.4160343890824805e+24,1.5591012053126025e+24,0.0,223980869137.35004,1416034389082.4802,1316009446484.6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009368266793.7803,0.0,223980869137.34924,1416034389082.4773,469813824710.32007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163172645019.4451,0.0,0.0,0.0,0.0,1.9630971940719327e-64,6374693.437185468,1541017.4931177988,957753004464.4098,0.0,0.0,0.0,0.0,1.3279563915981433e-63,591224.1060004972,10424607.33369585,1009582329973.9683,0.0,0.0,0.0,0.0,62589837.95057224,223992805566.73138,1416085781024.5847,469813964519.1852
0.02,-1,-1,1,-47336.686223231154,0.0,-0.00047336686223231145,0.0,0.0,2.2398084855513704e+23,1.4160343746070025e+24,1.557322817976302e+24,0.0,223980848555.137,1416034374607.0022,1314508341536.4292,0.0,0.0,0.0,949730489453.7677,0.0,0.0,0.0,0.0,0.0,223980848555.1363,1416034374606.999,469813820784.9875,0.0,0.0,0.0,-105035968702.32582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1688015390205893.5,0.0,0.0,0.0,1424.8236046209931,0.0,0.0,0.0,-949730489453.7677,0.0,0.0,0.0,1010331609133.2969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105035968702.32582,0.0,0.0,0.0,-165637086957.03162,1.160965977916181e-17,-47336.68622322914,1.1609659779161809e-25,-0.00047336686223229134,0.0,2.2398084855513704e+23,1.4160343746070025e+24,1.5573228196643186e+24,0.0,223980848555.137,1416034374607.0022,1314508342961.2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010331609133.2969,0.0,223980848555.1363,1416034374606.999,469813820784.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-165637086957.03162,0.0,0.0,0.0,0.0,1.960185997862744e-64,6386334.977086859,1538732.294791331,957520072559.7736,0.0,0.0,0.0,0.0,1.3281310633680873e-63,601422.7313482612,10425978.447723422,1010549060174.7933,0.0,0.0,0.0,0.0,62589837.950572275,223992805566.73145,1416085781024.5867,469813964519.1857
0.04,-1,-1,1,-47312.55263351004,0.0,-0.0004731255263351003,0.0,0.0,2.239808277519178e+23,1.4160343601570496e+24,1.5555383152267236e+24,0.0,223980827751.91772,1416034360157.0493,1313002074677.215,0.0,0.0,0.0,949406778463.9387,0.0,0.0,0.0,0.0,0.0,223980827751.917,1416034360157.0469,469813816801.61096,0.0,0.0,0.0,-106218520588.33557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3992038609617365.5,0.0,0.0,0.0,3369.6084019988775,0.0,0.0,0.0,-949406778463.9387,0.0,0.0,0.0,1011304763185.8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106218520588.33557,0.0,0.0,0.0,-168116501940.60452,1.160965977916181e-17,-47312.552633507985,1.1609659779161809e-25,-0.0004731255263350798,0.0,2.239808277519178e+23,1.4160343601570496e+24,1.555538319218763e+24,0.0,223980827751.91772,1416034360157.0493,1313002078046.8242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011304763185.8164,0.0,223980827751.917,1416034360157.0469,469813816801.61096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168116501940.60452,0.0,0.0,0.0,0.0,1.9573293505851525e-64,6398066.16206965,1536489.9134761475,957284140655.9534,0.0,0.0,0.0,0.0,1.3283024622021793e-63,611946.0092055583,10427323.871630488,1011525622443.3546,0.0,0.0,0.0,0.0,62589837.950572245,223992805566.73148,1416085781024.585,469813964519.1856
0.06,-1,-1,1,-47288.32897492984,0.0,-0.00047288328974929834,0.0,0.0,2.239808067236774e+23,1.416034345725741e+24,1.5537471608955884e+24,0.0,223980806723.67737,1416034345725.7407,1311490193336.957,0.0,0.0,0.0,949079842874.034,0.0,0.0,0.0,0.0,0.0,223980806723.6766,1416034345725.738,469813812759.0201,0.0,0.0,0.0,-107403462296.09828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2349070183810612.5,0.0,0.0,0.0,-1982.8081344664097,0.0,0.0,0.0,-949079842874.034,0.0,0.0,0.0,1012287835949.4661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107403462296.09828,0.0,0.0,0.0,-170611457354.33853,1.413401467586905e-17,-47288.328974927885,1.4134014675869046e-25,-0.0004728832897492788,0.0,2.239808067236774e+23,1.416034345725741e+24,1.5537471585465164e+24,0.0,223980806723.67737,1416034345725.7407,1311490191354.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012287835949.4661,0.0,223980806723.6766,1416034345725.738,469813812759.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170611457354.33853,0.0,0.0,0.0,0.0,1.954524575726394e-64,6409885.720055842,1534288.248308941,957045161435.0952,0.0,0.0,0.0,0.0,1.328470748691196e-63,622807.2238716983,10428644.865930824,1012512124545.8822,0.0,0.0,0.0,0.0,62589837.95057225,223992805566.73108,1416085781024.5837,469813964519.1847
0.08,-1,-1,1,-47264.00748727851,0.0,-0.0004726400748727851,0.0,0.0,2.2398078546580066e+23,1.4160343313061985e+24,1.5519487668216562e+24,0.0,223980785465.8006,1416034331306.198,1309972201059.2703,0.0,0.0,0.0,948749597097.9327,0.0,0.0,0.0,0.0,0.0,223980785465.79987,1416034331306.196,469813808655.9228,0.0,0.0,0.0,-108591204694.58682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2210588069848966.0,0.0,0.0,0.0,-1865.917858503759,0.0,0.0,0.0,-948749597097.9327,0.0,0.0,0.0,1013280963756.9806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108591204694.58682,0.0,0.0,0.0,-173122573219.55283,1.160965977916181e-17,-47264.00748727657,1.1609659779161809e-25,-0.0004726400748727656,0.0,2.2398078546580066e+23,1.4160343313061985e+24,1.5519487646110676e+24,0.0,223980785465.8006,1416034331306.198,1309972199193.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013280963756.9806,0.0,223980785465.79987,1416034331306.196,469813808655.9228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-173122573219.55283,0.0,0.0,0.0,0.0,1.951769103992456e-64,6421792.507853768,1532125.2825871822,956803079815.7361,0.0,0.0,0.0,0.0,1.3286360769927608e-63,634020.8172302454,10429942.640641972,1013508703654.7096,0.0,0.0,0.0,0.0,62589837.95057227,223992805566.73148,1416085781024.5862,469813964519.1855
0.1,-1,-1,1,-47239.580654766156,0.0,-0.00047239580654766147,0.0,0.0,2.2398076397374365e+23,1.4160343168918837e+24,1.5501425833672824e+24,0.0,223980763973.7436,1416034316891.8833,1308447633904.8477,0.0,0.0,0.0,948415957893.1686,0.0,0.0,0.0,0.0,0.0,223980763973.7429,1416034316891.8818,469813804491.0132,0.0,0.0,0.0,-109782128479.33557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2077127525716369.2,0.0,0.0,0.0,-1753.2661998346448,0.0,0.0,0.0,-948415957893.1686,0.0,0.0,0.0,1014284279655.4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109782128479.33557,0.0,0.0,0.0,-175650451994.92218,1.413401467586905e-17,-47239.580654764104,1.4134014675869046e-25,-0.0004723958065476409,0.0,2.2398076397374365e+23,1.4160343168918837e+24,1.5501425812901536e+24,0.0,223980763973.7436,1416034316891.8833,1308447632151.5803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014284279655.4884,0.0,223980763973.7429,1416034316891.8818,469813804491.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-175650451994.92218,0.0,0.0,0.0,0.0,1.9490605514366057e-64,6433785.253162582,1529999.1450862712,956557840820.0748,0.0,0.0,0.0,0.0,1.328798590143687e-63,645601.4700798991,10431218.318494841,1014515493632.1898,0.0,0.0,0.0,0.0,62589837.950572245,223992805566.7311,1416085781024.5847,469813964519.1849
0.12,-1,-1,1,-47215.04080016396,0.0,-0.00047215040800163954,0.0,0.0,2.2398074224262415e+23,1.416034302476375e+24,1.5483280428583846e+24,0.0,223980742242.6241,1416034302476.3745,1306916012710.1482,0.0,0.0,0.0,948078836589.403,0.0,0.0,0.0,0.0,0.0,223980742242.62335,1416034302476.3716,469813800262.9084,0.0,0.0,0.0,-110976624142.16467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1948784845512058.2,0.0,0.0,0.0,-1644.934438586235,0.0,0.0,0.0,-948078836589.403,0.0,0.0,0.0,1015297932967.6469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110976624142.16467,0.0,0.0,0.0,-178195722165.34302,1.160965977916181e-17,-47215.040800161936,1.1609659779161809e-25,-0.00047215040800161926,0.0,2.2398074224262415e+23,1.416034302476375e+24,1.5483280409095975e+24,0.0,223980742242.6241,1416034302476.3745,1306916011065.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015297932967.6469,0.0,223980742242.62335,1416034302476.3716,469813800262.9084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178195722165.34302,0.0,0.0,0.0,0.0,1.9463966542724217e-64,6445862.703528633,1527908.0588965665,956309384769.5697,0.0,0.0,0.0,0.0,1.32895842397115e-63,657564.6678320555,10432472.965631688,1015532644651.3524,0.0,0.0,0.0,0.0,62589837.950572245,223992805566.73087,1416085781024.5845,469813964519.18475
0.14,-1,-1,1,-47190.380137261716,0.0,-0.0004719038013726171,0.0,0.0,2.2398072026730295e+23,1.4160342880533628e+24,1.546504569562415e+24,0.0,223980720267.3029,1416034288053.3625,1305376851509.6233,0.0,0.0,0.0,947738140582.7102,0.0,0.0,0.0,0.0,0.0,223980720267.30212,1416034288053.3596,469813795970.1552,0.0,0.0,0.0,-112175085043.24248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1825560657874986.8,0.0,0.0,0.0,-1540.9231053814292,0.0,0.0,0.0,-947738140582.7102,0.0,0.0,0.0,1016322085007.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112175085043.24248,0.0,0.0,0.0,-180759031009.1274,1.5396192124222668e-17,-47190.38013725961,1.5396192124222665e-25,-0.000471903801372596,0.0,2.2398072026730295e+23,1.4160342880533628e+24,1.5465045677368542e+24,0.0,223980720267.3029,1416034288053.3625,1305376849968.7002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016322085007.672,0.0,223980720267.30212,1416034288053.3596,469813795970.1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-180759031009.1274,0.0,0.0,0.0,0.0,1.9437752691021992e-64,6458023.590183428,1525850.3416020514,956057648264.948,0.0,0.0,0.0,0.0,1.3291157070790133e-63,669926.5840521484,10433707.591498742,1016560318902.085,0.0,0.0,0.0,0.0,62589837.950572275,223992805566.7313,1416085781024.586,469813964519.1851
0.16,-1,-1,1,-47165.59074250139,0.0,-0.00047165590742501384,0.0,0.0,2.2398069804237332e+23,1.4160342736166417e+24,1.5446715775909023e+24,0.0,223980698042.37326,1416034273616.6414,1303829655765.2922,0.0,0.0,0.0,947393773128.3872,0.0,0.0,0.0,0.0,0.0,223980698042.37253,1416034273616.6384,469813791611.22485,0.0,0.0,0.0,-113377908974.32028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1707450961853057.8,0.0,0.0,0.0,-1441.2288230881095,0.0,0.0,0.0,-947393773128.3872,0.0,0.0,0.0,1017356909202.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113377908974.32028,0.0,0.0,0.0,-183341046489.23352,1.5396192124222668e-17,-47165.59074249927,1.5396192124222665e-25,-0.0004716559074249926,0.0,2.2398069804237332e+23,1.4160342736166417e+24,1.5446715758834517e+24,0.0,223980698042.37326,1416034273616.6414,1303829654324.0637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017356909202.0719,0.0,223980698042.37253,1416034273616.6384,469813791611.22485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-183341046489.23352,0.0,0.0,0.0,0.0,1.9411943627959402e-64,6470266.629161471,1523824.397337151,955802564095.0756,0.0,0.0,0.0,0.0,1.3292705614550774e-63,682704.0769040465,10434923.153612114,1017598690714.4591,0.0,0.0,0.0,0.0,62589837.95057227,223992805566.7311,1416085781024.586,469813964519.18524
