sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-47292.124954919294,0.0,-0.0004729212495491929,0.0,1.5532803717702778e+24,2.2387454002096767e+23,1.4160343492997057e+24,0.0,1311833381245.8655,223874540020.96762,1416034349299.7053,0.0,949326848863.1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981951761.1594,223874540020.9668,1416034349299.7031,0.0,-107475419378.42308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1337253003.8475435,0.0,0.0,0.0,-0.0011293860152363777,0.0,0.0,0.0,-949326848863.1292,0.0,0.0,0.0,1012278888936.5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107475419378.42308,0.0,0.0,0.0,-170427459451.8507,0.0,0.0,0.0,1.5400121021309218e-17,-47292.124954917315,1.5400121021309215e-25,-0.00047292124954917305,1.5532803717702765e+24,2.2387454002096767e+23,1.4160343492997057e+24,0.0,1311833381245.8645,223874540020.96762,1416034349299.7053,0.0,0.0,0.0,0.0,0.0,1012278888936.5544,0.0,0.0,0.0,469981951761.1594,223874540020.9668,1416034349299.7031,0.0,0.0,0.0,0.0,0.0,-170427459451.8507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957297961559.2054,5880078.852790155,1611805.7992154812,2.053259469561654e-64,0.0,0.0,0.0,0.0,1012499106247.5327,4486797.826535669,10382134.500422092,1.3225466551495522e-63,0.0,0.0,0.0,0.0,469982101935.2747,223886522449.32,1416085781024.586,62589837.950572275
0.02,-1,-1,1,-47268.85729777003,0.0,-0.00047268857297770025,0.0,1.5515608672039768e+24,2.2387451971145994e+23,1.4160343354511157e+24,0.0,1310381162103.5432,223874519711.45987,1416034335451.1155,0.0,949011571377.8623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981947845.5133,223874519711.4592,1416034335451.113,0.0,-108612357119.83197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243138264214960.8,0.0,0.0,0.0,205.34405574947596,0.0,0.0,0.0,-949011571377.8623,0.0,0.0,0.0,1013228411514.1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108612357119.83197,0.0,0.0,0.0,-172829197050.7305,0.0,0.0,0.0,1.5400121021309218e-17,-47268.85729776785,1.5400121021309215e-25,-0.00047268857297767846,1.5515608674471168e+24,2.2387451971145994e+23,1.4160343354511157e+24,0.0,1310381162308.8887,223874519711.45987,1416034335451.1155,0.0,0.0,0.0,0.0,0.0,1013228411514.1045,0.0,0.0,0.0,469981947845.5133,223874519711.4592,1416034335451.113,0.0,0.0,0.0,0.0,0.0,-172829197050.7305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957067080090.0934,5888892.406253602,1609314.0768990647,2.050085246799656e-64,0.0,0.0,0.0,0.0,1013451925409.802,4501655.273746522,10383629.528631201,1.3227371085124277e-63,0.0,0.0,0.0,0.0,469982101935.2741,223886522449.31976,1416085781024.5852,62589837.95057227
0.04,-1,-1,1,-47245.49584564921,0.0,-0.000472454958456492,0.0,1.549834430937673e+24,2.2387449919022622e+23,1.4160343216113838e+24,0.0,1308923088747.3792,223874499190.22617,1416034321611.3835,0.0,948693227515.6415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981943873.6761,223874499190.22537,1416034321611.3813,0.0,-109752082641.93831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737736030731721.4,0.0,0.0,0.0,623.0599248213693,0.0,0.0,0.0,-948693227515.6415,0.0,0.0,0.0,1014187168912.0562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109752082641.93831,0.0,0.0,0.0,-175246023415.29395,0.0,0.0,0.0,1.41379435729556e-17,-47245.49584564737,1.4137943572955596e-25,-0.00047245495845647356,1.5498344316754084e+24,2.2387449919022622e+23,1.4160343216113838e+24,0.0,1308923089370.4385,223874499190.22617,1416034321611.3835,0.0,0.0,0.0,0.0,0.0,1014187168912.0562,0.0,0.0,0.0,469981943873.6761,223874499190.22537,1416034321611.3813,0.0,0.0,0.0,0.0,0.0,-175246023415.29395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956833339022.2054,5897840.511283268,1606864.852607441,2.0469651657262976e-64,0.0,0.0,0.0,0.0,1014414000236.1888,4516507.824458625,10385099.058105655,1.3229243133740327e-63,0.0,0.0,0.0,0.0,469982101935.27405,223886522449.31946,1416085781024.5847,62589837.950572245
0.06,-1,-1,1,-47222.03389292157,0.0,-0.00047222033892921567,0.0,1.5481005718540984e+24,2.238744784534041e+23,1.4160343077748138e+24,0.0,1307458746400.9827,223874478453.40405,1416034307774.8135,0.0,948371744940.5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981939844.48865,223874478453.4032,1416034307774.8118,0.0,-110894938384.03644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2832169011796451.5,0.0,0.0,0.0,-2391.92738061212,0.0,0.0,0.0,-948371744940.5306,0.0,0.0,0.0,1015155271410.7025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110894938384.03644,0.0,0.0,0.0,-177678467246.1354,0.0,0.0,0.0,1.41379435729556e-17,-47222.03389291948,1.4137943572955596e-25,-0.0004722203389291947,1.5481005690219298e+24,2.238744784534041e+23,1.4160343077748138e+24,0.0,1307458744009.0557,223874478453.40405,1416034307774.8135,0.0,0.0,0.0,0.0,0.0,1015155271410.7025,0.0,0.0,0.0,469981939844.48865,223874478453.4032,1416034307774.8118,0.0,0.0,0.0,0.0,0.0,-177678467246.1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956596691433.1597,5906933.105656397,1604456.1479277005,2.043896705869777e-64,0.0,0.0,0.0,0.0,1015385441767.1432,4531323.419382886,10386544.275889544,1.323108420962674e-63,0.0,0.0,0.0,0.0,469982101935.2753,223886522449.32034,1416085781024.5867,62589837.95057227
0.08,-1,-1,1,-47198.46397162312,0.0,-0.0004719846397162311,0.0,1.5463587301768672e+24,2.2387445749655008e+23,1.4160342939354985e+24,0.0,1305987662301.4438,223874457496.55002,1416034293935.4983,0.0,948047040634.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981935756.6318,223874457496.54922,1416034293935.4954,0.0,-112041314090.11418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2666070390902382.0,0.0,0.0,0.0,-2251.6476735947654,0.0,0.0,0.0,-948047040634.9266,0.0,0.0,0.0,1016132856107.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112041314090.11418,0.0,0.0,0.0,-180127131814.6084,0.0,0.0,0.0,1.41379435729556e-17,-47198.46397162098,1.4137943572955596e-25,-0.00047198463971620975,1.546358727510797e+24,2.2387445749655008e+23,1.4160342939354985e+24,0.0,1305987660049.7964,223874457496.55002,1416034293935.4983,0.0,0.0,0.0,0.0,0.0,1016132856107.7736,0.0,0.0,0.0,469981935756.6318,223874457496.54922,1416034293935.4954,0.0,0.0,0.0,0.0,0.0,-180127131814.6084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956357083229.4297,5916181.299414975,1602086.022192563,2.040877394845658e-64,0.0,0.0,0.0,0.0,1016366387966.3491,4546067.086397176,10387966.346379528,1.323289579621417e-63,0.0,0.0,0.0,0.0,469982101935.2746,223886522449.31985,1416085781024.5864,62589837.95057227
0.1,-1,-1,1,-47174.77902242069,0.0,-0.0004717477902242068,0.0,1.5446083878989292e+24,2.2387443631538094e+23,1.416034280087903e+24,0.0,1304509398962.4255,223874436315.3809,1416034280087.9028,0.0,947719035051.2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981931608.8115,223874436315.3802,1416034280087.8994,0.0,-113191567697.61598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2507073662977127.0,0.0,0.0,0.0,-2117.365918032825,0.0,0.0,0.0,-947719035051.2295,0.0,0.0,0.0,1017120052890.2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113191567697.61598,0.0,0.0,0.0,-182592587654.01425,0.0,0.0,0.0,1.161358867624836e-17,-47174.779022418705,1.1613588676248359e-25,-0.000471747790224187,1.5446083853918554e+24,2.2387443631538094e+23,1.416034280087903e+24,0.0,1304509396845.0593,223874436315.3809,1416034280087.9028,0.0,0.0,0.0,0.0,0.0,1017120052890.2618,0.0,0.0,0.0,469981931608.8115,223874436315.3802,1416034280087.8994,0.0,0.0,0.0,0.0,0.0,-182592587654.01425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956114461423.8654,5925598.474682426,1599752.689441188,2.0379049573733188e-64,0.0,0.0,0.0,0.0,1017356969550.8517,4560694.692412718,10389366.341148715,1.3234679258670912e-63,0.0,0.0,0.0,0.0,469982101935.2741,223886522449.31964,1416085781024.585,62589837.95057226
0.12,-1,-1,1,-47150.971670144274,0.0,-0.00047150971670144266,0.0,1.5428489999865716e+24,2.2387441490532495e+23,1.4160342662264936e+24,0.0,1303023496072.0408,223874414905.3249,1416034266226.4934,0.0,947387643457.5969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981927399.64575,223874414905.32416,1416034266226.4907,0.0,-114346074785.20288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2355038395464714.0,0.0,0.0,0.0,-1988.963510666974,0.0,0.0,0.0,-947387643457.5969,0.0,0.0,0.0,1018117004644.8988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114346074785.20288,0.0,0.0,0.0,-185075437961.46857,0.0,0.0,0.0,1.41379435729556e-17,-47150.971670142324,1.4137943572955596e-25,-0.00047150971670142315,1.5428489976315334e+24,2.2387441490532495e+23,1.4160342662264936e+24,0.0,1303023494083.0774,223874414905.3249,1416034266226.4934,0.0,0.0,0.0,0.0,0.0,1018117004644.8988,0.0,0.0,0.0,469981927399.64575,223874414905.32416,1416034266226.4907,0.0,0.0,0.0,0.0,0.0,-185075437961.46857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955868769152.5262,5935200.103877964,1597454.4370627303,2.0349772116216736e-64,0.0,0.0,0.0,0.0,1018357330289.7295,4575154.907116455,10390745.287760427,1.3236435906095682e-63,0.0,0.0,0.0,0.0,469982101935.2746,223886522449.31995,1416085781024.5854,62589837.950572245
0.14,-1,-1,1,-47127.03433955374,0.0,-0.0004712703433955373,0.0,1.54108000662046e+24,2.2387439326162093e+23,1.4160342523457875e+24,0.0,1301529480831.1072,223874393261.62088,1416034252345.787,0.0,947052777695.9348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981923127.6783,223874393261.6202,1416034252345.784,0.0,-115505219992.50714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2209787174776700.5,0.0,0.0,0.0,-1866.2906156582758,0.0,0.0,0.0,-947052777695.9348,0.0,0.0,0.0,1019123862485.2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115505219992.50714,0.0,0.0,0.0,-187576306648.107,0.0,0.0,0.0,1.41379435729556e-17,-47127.03433955182,1.4137943572955596e-25,-0.00047127034339551816,1.5410800044106722e+24,2.2387439326162093e+23,1.4160342523457875e+24,0.0,1301529478964.8162,223874393261.62088,1416034252345.787,0.0,0.0,0.0,0.0,0.0,1019123862485.2435,0.0,0.0,0.0,469981923127.6783,223874393261.6202,1416034252345.784,0.0,0.0,0.0,0.0,0.0,-187576306648.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955619946795.2446,5945004.214737734,1595189.6342105637,2.0320920799281143e-64,0.0,0.0,0.0,0.0,1019367622216.7252,4589387.187625644,10392104.164719509,1.3238166985085973e-63,0.0,0.0,0.0,0.0,469982101935.2739,223886522449.31958,1416085781024.584,62589837.95057226
0.16,-1,-1,1,-47102.959219893775,0.0,-0.0004710295921989377,0.0,1.5393008305762053e+24,2.2387437137932177e+23,1.4160342384403407e+24,0.0,1300026865740.886,223874371379.32172,1416034238440.3403,0.0,946714346036.4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469981918791.3838,223874371379.32114,1416034238440.337,0.0,-116669399086.92479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2071140259545100.5,0.0,0.0,0.0,-1749.1954312259331,0.0,0.0,0.0,-946714346036.4247,0.0,0.0,0.0,1020140785532.5321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116669399086.92479,0.0,0.0,0.0,-190095840332.228,0.0,0.0,0.0,1.2875766124601979e-17,-47102.95921989172,1.2875766124601978e-25,-0.00047102959219891716,1.5393008285050633e+24,2.2387437137932177e+23,1.4160342384403407e+24,0.0,1300026863991.6892,223874371379.32172,1416034238440.3403,0.0,0.0,0.0,0.0,0.0,1020140785532.5321,0.0,0.0,0.0,469981918791.3838,223874371379.32114,1416034238440.337,0.0,0.0,0.0,0.0,0.0,-190095840332.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955367931983.1611,5955031.807571394,1592956.7249482987,2.0292475800648323e-64,0.0,0.0,0.0,0.0,1020388005415.3737,4603320.236763155,10393443.905584818,1.3239873684978442e-63,0.0,0.0,0.0,0.0,469982101935.2745,223886522449.32,1416085781024.5845,62589837.950572245
