sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-42449.48711026434,0.0,-0.0004244948711026433,9.426850448759378e+23,1.4160275314224008e+24,1.6829495972015644e+23,0.0,1065166098907.4764,1416027531422.4004,168294959720.1564,0.0,686546148499.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910612882.8717,1416027531422.399,168294959720.15613,0.0,-179290662474.55798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851972524911.4302,0.0,0.0,0.0,0.9626674950122833,0.0,0.0,0.0,-686546148499.1648,0.0,0.0,0.0,2198177685694.2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179290662474.55798,0.0,0.0,0.0,-1690922199668.7017,0.0,0.0,0.0,-42449.48711026245,9.957520035668664e-18,-0.0004244948711026245,9.957520035668662e-26,9.426850448767906e+23,1.4160275314224008e+24,1.6829495972015644e+23,0.0,1065166098908.4401,1416027531422.4004,168294959720.1564,0.0,0.0,0.0,0.0,0.0,2198177685694.2715,0.0,0.0,0.0,557910612882.8717,1416027531422.399,168294959720.15613,0.0,0.0,0.0,0.0,0.0,-1690922199668.7017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688731404252.8956,398715.50370359106,15622612.570216067,5.079214885471177e-65,0.0,0.0,0.0,0.0,2217755201455.808,39892222.599635914,12.50197031683806,5.081805997956331e-63,0.0,0.0,0.0,0.0,557913337845.9667,1416085781024.5945,168303380470.73053,62589837.9505723
0.02,-1,-1,1,0.0,-42434.313929653305,0.0,-0.000424343139296533,9.418469295436247e+23,1.4160275250326e+24,1.682949407260116e+23,0.0,1064219089040.4939,1416027525032.5996,168294940726.01157,0.0,686077171469.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910606475.9357,1416027525032.5984,168294940726.0113,0.0,-179768688905.33258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1749196065712652.5,0.0,0.0,0.0,-1976.4653737396002,0.0,0.0,0.0,-686077171469.893,0.0,0.0,0.0,2198791270852.5098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179768688905.33258,0.0,0.0,0.0,-1692482790264.413,0.0,0.0,0.0,-42434.31392965134,8.695342587315045e-18,-0.00042434313929651333,8.695342587315043e-26,9.418469277944287e+23,1.4160275250326e+24,1.682949407260116e+23,0.0,1064219087064.0286,1416027525032.5996,168294940726.01157,0.0,0.0,0.0,0.0,0.0,2198791270852.5098,0.0,0.0,0.0,557910606475.9357,1416027525032.5984,168294940726.0113,0.0,0.0,0.0,0.0,0.0,-1692482790264.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688268286867.401,398708.84068908094,15632034.92555198,5.079130007510713e-65,0.0,0.0,0.0,0.0,2218386891917.696,39892278.12297781,12.67890541996076,5.081813071119556e-63,0.0,0.0,0.0,0.0,557913337845.9657,1416085781024.5935,168303380470.73004,62589837.9505723
0.04,-1,-1,1,0.0,-42419.00614262829,0.0,-0.0004241900614262828,9.410013791532123e+23,1.4160275185940344e+24,1.6829492154943104e+23,0.0,1063263678094.1965,1416027518594.034,168294921549.431,0.0,685604186235.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910600012.7588,1416027518594.032,168294921549.43063,0.0,-180251108153.75607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4561656346241112.0,0.0,0.0,0.0,-5154.342610284686,0.0,0.0,0.0,-685604186235.196,0.0,0.0,0.0,2199407808264.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180251108153.75607,0.0,0.0,0.0,-1694054735337.529,0.0,0.0,0.0,-42419.00614262648,8.695342587315045e-18,-0.0004241900614262647,8.695342587315043e-26,9.41001374591556e+23,1.4160275185940344e+24,1.6829492154943104e+23,0.0,1063263672939.854,1416027518594.034,168294921549.431,0.0,0.0,0.0,0.0,0.0,2199407808264.626,0.0,0.0,0.0,557910600012.7588,1416027518594.032,168294921549.43063,0.0,0.0,0.0,0.0,0.0,-1694054735337.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687801215128.6517,398702.1830172868,15641537.731901553,5.079045197652202e-65,0.0,0.0,0.0,0.0,2219021666364.7334,39892333.601798765,12.861657213891364,5.08182013860762e-63,0.0,0.0,0.0,0.0,557913337845.9658,1416085781024.5933,168303380470.7302,62589837.950572304
0.06,-1,-1,1,0.0,-42403.56052186397,0.0,-0.0004240356052186396,9.401482145604557e+23,1.4160275121055508e+24,1.6829490218597683e+23,0.0,1062299663648.5105,1416027512105.5505,168294902185.97678,0.0,685127095975.7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910593492.0032,1416027512105.549,168294902185.97647,0.0,-180738025819.21576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-690123608045079.8,0.0,0.0,0.0,-779.7898941338062,0.0,0.0,0.0,-685127095975.7253,0.0,0.0,0.0,2200027374954.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180738025819.21576,0.0,0.0,0.0,-1695638305577.9788,0.0,0.0,0.0,-42403.56052186193,9.957520035668664e-18,-0.00042403560521861927,9.957520035668662e-26,9.401482138703316e+23,1.4160275121055508e+24,1.6829490218597683e+23,0.0,1062299662868.72,1416027512105.5505,168294902185.97678,0.0,0.0,0.0,0.0,0.0,2200027374954.699,0.0,0.0,0.0,557910593492.0032,1416027512105.549,168294902185.97647,0.0,0.0,0.0,0.0,0.0,-1695638305577.9788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687330093512.9182,398695.5298023775,15651122.931833286,5.0789604446372985e-65,0.0,0.0,0.0,0.0,2219659604960.2188,39892389.04348006,13.050522584639102,5.081827201358727e-63,0.0,0.0,0.0,0.0,557913337845.9662,1416085781024.5938,168303380470.73038,62589837.9505723
0.08,-1,-1,1,0.0,-42387.973674629546,0.0,-0.00042387973674629537,9.3928724951886e+23,1.4160275055658666e+24,1.682948826310327e+23,0.0,1061326835258.3319,1416027505565.8662,168294882631.03265,0.0,684645800126.7987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910586912.2445,1416027505565.8647,168294882631.03223,0.0,-181229551780.7089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-689838221948101.2,0.0,0.0,0.0,-779.4674284309149,0.0,0.0,0.0,-684645800126.7987,0.0,0.0,0.0,2200650050608.3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181229551780.7089,0.0,0.0,0.0,-1697233803041.7683,0.0,0.0,0.0,-42387.97367462758,9.957520035668664e-18,-0.00042387973674627575,9.957520035668662e-26,9.39287248829022e+23,1.4160275055658666e+24,1.682948826310327e+23,0.0,1061326834478.8646,1416027505565.8662,168294882631.03265,0.0,0.0,0.0,0.0,0.0,2200650050608.3926,0.0,0.0,0.0,557910586912.2445,1416027505565.8647,168294882631.03223,0.0,0.0,0.0,0.0,0.0,-1697233803041.7683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686854822803.6453,398688.88338276703,15660792.542858109,5.078875778278199e-65,0.0,0.0,0.0,0.0,2220300790892.9526,39892444.42853571,13.245818669138247,5.081834256888512e-63,0.0,0.0,0.0,0.0,557913337845.9662,1416085781024.5942,168303380470.73038,62589837.95057229
0.1,-1,-1,1,0.0,-42372.24209303834,0.0,-0.00042372242093038334,9.384182898436455e+23,1.4160274989737068e+24,1.68294862879789e+23,0.0,1060344973508.8671,1416027498973.7065,168294862879.78897,0.0,684160193826.1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910580272.0204,1416027498973.7046,168294862879.78854,0.0,-181725800589.32745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-689634612670524.6,0.0,0.0,0.0,-779.2373646348715,0.0,0.0,0.0,-684160193826.1766,0.0,0.0,0.0,2201275918607.4316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181725800589.32745,0.0,0.0,0.0,-1698841526149.8186,0.0,0.0,0.0,-42372.242093036344,8.695342587315045e-18,-0.0004237224209303634,8.695342587315043e-26,9.38418289154011e+23,1.4160274989737068e+24,1.68294862879789e+23,0.0,1060344972729.6298,1416027498973.7065,168294862879.78897,0.0,0.0,0.0,0.0,0.0,2201275918607.4316,0.0,0.0,0.0,557910580272.0204,1416027498973.7046,168294862879.78854,0.0,0.0,0.0,0.0,0.0,-1698841526149.8186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686375299543.8656,398682.24379567313,15670548.668764507,5.078791199067996e-65,0.0,0.0,0.0,0.0,2220945311005.784,39892499.75665533,13.447884628456059,5.081841305155886e-63,0.0,0.0,0.0,0.0,557913337845.9658,1416085781024.5935,168303380470.73016,62589837.95057229
0.12,-1,-1,1,0.0,-42356.36211319801,0.0,-0.00042356362113198006,9.37541133153957e+23,1.4160274923277174e+24,1.6829484292723528e+23,0.0,1059353849724.349,1416027492327.717,168294842927.23523,0.0,683670167839.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910573569.7992,1416027492327.7153,168294842927.2348,0.0,-182226891684.4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-689455949529283.9,0.0,0.0,0.0,-779.0354881733656,0.0,0.0,0.0,-683670167839.0139,0.0,0.0,0.0,2201905065764.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182226891684.4618,0.0,0.0,0.0,-1700461790388.877,0.0,0.0,0.0,-42356.36211319608,1.1219697484022283e-17,-0.00042356362113196076,1.1219697484022281e-25,9.375411324645008e+23,1.4160274923277174e+24,1.6829484292723528e+23,0.0,1059353848945.3131,1416027492327.717,168294842927.23523,0.0,0.0,0.0,0.0,0.0,2201905065764.3955,0.0,0.0,0.0,557910573569.7992,1416027492327.7153,168294842927.2348,0.0,0.0,0.0,0.0,0.0,-1700461790388.877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685891415963.6329,398675.6118922544,15680393.501329014,5.078706717861467e-65,0.0,0.0,0.0,0.0,2221593255770.763,39892555.02074676,13.657083457543395,5.08184834525629e-63,0.0,0.0,0.0,0.0,557913337845.9663,1416085781024.5938,168303380470.7304,62589837.95057229
0.14,-1,-1,1,0.0,-42340.32991277571,0.0,-0.00042340329912775705,9.36655568317202e+23,1.4160274856264874e+24,1.682948227681442e+23,0.0,1058353225340.1782,1416027485626.487,168294822768.14417,0.0,683175608247.7571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910566803.9801,1416027485626.4849,168294822768.1437,0.0,-182732949711.55664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-689282969789998.8,0.0,0.0,0.0,-778.8400335460901,0.0,0.0,0.0,-683175608247.7571,0.0,0.0,0.0,2202537582643.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182732949711.55664,0.0,0.0,0.0,-1702094924886.5002,0.0,0.0,0.0,-42340.32991277371,9.957520035668664e-18,-0.00042340329912773705,9.957520035668662e-26,9.366555676279182e+23,1.4160274856264874e+24,1.682948227681442e+23,0.0,1058353224561.3372,1416027485626.487,168294822768.14417,0.0,0.0,0.0,0.0,0.0,2202537582643.86,0.0,0.0,0.0,557910566803.9801,1416027485626.4849,168294822768.1437,0.0,0.0,0.0,0.0,0.0,-1702094924886.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685403059673.686,398668.98866818193,15690329.326791104,5.07862234734577e-65,0.0,0.0,0.0,0.0,2222244719570.709,39892610.2125124,13.873804337509547,5.08185537613246e-63,0.0,0.0,0.0,0.0,557913337845.9667,1416085781024.595,168303380470.7305,62589837.95057231
0.16,-1,-1,1,0.0,-42324.14150115827,0.0,-0.00042324141501158264,9.357613749055855e+23,1.4160274788685314e+24,1.682948023970595e+23,0.0,1057342851288.8473,1416027478868.531,168294802397.05945,0.0,682676396157.8876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557910559972.8885,1416027478868.5288,168294802397.05902,0.0,-183244104841.92636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-689086934029752.1,0.0,0.0,0.0,-778.6185272783041,0.0,0.0,0.0,-682676396157.8876,0.0,0.0,0.0,2203173563801.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183244104841.92636,0.0,0.0,0.0,-1703741273264.081,0.0,0.0,0.0,-42324.1415011564,9.957520035668664e-18,-0.00042324141501156394,9.957520035668662e-26,9.357613742164989e+23,1.4160274788685314e+24,1.682948023970595e+23,0.0,1057342850510.2291,1416027478868.531,168294802397.05945,0.0,0.0,0.0,0.0,0.0,2203173563801.422,0.0,0.0,0.0,557910559972.8885,1416027478868.5288,168294802397.05902,0.0,0.0,0.0,0.0,0.0,-1703741273264.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684910113375.0354,398662.375233982,15700358.53197682,5.078538101661702e-65,0.0,0.0,0.0,0.0,2222899800948.18,39892665.322698176,14.098465490973803,5.081862396605995e-63,0.0,0.0,0.0,0.0,557913337845.965,1416085781024.593,168303380470.72992,62589837.950572275
