sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-45792.003254704825,0.0,-0.0004579200325470482,0.0,1.416034081744647e+24,0.0,9.175617029540662e+23,1.2383714195225887e+23,1416034081744.6465,0.0,1318240814822.3416,123837141952.25883,0.0,0.0,891589190330.4291,0.0,0.0,0.0,0.0,0.0,1416034081744.6445,0.0,628247541893.6693,123837141952.25848,0.0,0.0,-201595917401.7563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595109979772.8622,0.0,0.0,0.0,0.8549814820289612,0.0,0.0,0.0,-891589190330.4291,0.0,0.0,0.0,981957159281.4462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201595917401.7563,0.0,0.0,0.0,-291963886351.91797,0.0,7.243884744027049e-18,-45792.00325470243,7.243884744027047e-26,-0.0004579200325470243,1.416034081744647e+24,0.0,9.175617029546617e+23,1.2383714195225887e+23,1416034081744.6465,0.0,1318240814823.197,123837141952.25883,0.0,0.0,0.0,0.0,0.0,0.0,981957159281.4462,0.0,1416034081744.6445,0.0,628247541893.6693,123837141952.25848,0.0,0.0,0.0,0.0,0.0,0.0,-291963886351.91797,0.0,0.0,0.0,0.0,0.0,149365.7004523487,1.9027778585251004e-65,893805981816.571,20953782.45846405,0.0,0.0,0.0,0.0,7037111.037070713,8.964356809358393e-64,982789205248.4486,554.2585651439797,0.0,0.0,0.0,0.0,1416085781024.6038,62589837.95057233,628247976703.2738,123843409254.35492
0.02,-1,-1,1,-45768.36074079902,0.0,-0.0004576836074079902,0.0,1.416034070477479e+24,0.0,9.165345946820487e+23,1.2383712764409245e+23,1416034070477.4788,0.0,1316765190849.5273,123837127644.09242,0.0,0.0,891120739691.8892,0.0,0.0,0.0,0.0,0.0,1416034070477.4753,0.0,628247537160.2594,123837127644.0921,0.0,0.0,-202603086002.62195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123813262157629.14,0.0,0.0,0.0,-177.87980368733406,0.0,0.0,0.0,-891120739691.8892,0.0,0.0,0.0,982575175600.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202603086002.62195,0.0,0.0,0.0,-294057522088.76807,0.0,6.612796019850238e-18,-45768.360740796765,6.612796019850238e-26,-0.00045768360740796763,1.416034070477479e+24,0.0,9.165345945582355e+23,1.2383712764409245e+23,1416034070477.4788,0.0,1316765190671.6477,123837127644.09242,0.0,0.0,0.0,0.0,0.0,0.0,982575175600.1553,0.0,1416034070477.4753,0.0,628247537160.2594,123837127644.0921,0.0,0.0,0.0,0.0,0.0,0.0,-294057522088.76807,0.0,0.0,0.0,0.0,0.0,149840.77459904004,1.9088298211653677e-65,893348698669.0413,20966294.713298067,0.0,0.0,0.0,0.0,7036530.394772239,8.9636171250257e-64,983413239090.2196,564.0847142606254,0.0,0.0,0.0,0.0,1416085781024.603,62589837.95057231,628247976703.2736,123843409254.35512
0.04,-1,-1,1,-45744.46656325614,0.0,-0.0004574446656325613,0.0,1.4160340591414465e+24,0.0,9.15496553356419e+23,1.2383711319275475e+23,1416034059141.4463,0.0,1315273859597.894,123837113192.75471,0.0,0.0,890647996998.3116,0.0,0.0,0.0,0.0,0.0,1416034059141.4443,0.0,628247532359.1971,123837113192.75438,0.0,0.0,-203621669759.6151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-364678863155754.2,0.0,0.0,0.0,-523.9261405169964,0.0,0.0,0.0,-890647996998.3116,0.0,0.0,0.0,983198062171.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203621669759.6151,0.0,0.0,0.0,-296171735456.2784,0.0,7.243884744027049e-18,-45744.46656325396,7.243884744027047e-26,-0.0004574446656325396,1.4160340591414465e+24,0.0,9.154965529917397e+23,1.2383711319275475e+23,1416034059141.4463,0.0,1315273859073.9673,123837113192.75471,0.0,0.0,0.0,0.0,0.0,0.0,983198062171.0492,0.0,1416034059141.4443,0.0,628247532359.1971,123837113192.75438,0.0,0.0,0.0,0.0,0.0,0.0,-296171735456.2784,0.0,0.0,0.0,0.0,0.0,150316.79760410354,1.9148938712349133e-65,892887250069.4127,20978920.73601034,0.0,0.0,0.0,0.0,7035948.592765079,8.962875963340535e-64,984042202324.6667,574.265324873152,0.0,0.0,0.0,0.0,1416085781024.6028,62589837.95057233,628247976703.2727,123843409254.35474
0.06,-1,-1,1,-45720.31460256169,0.0,-0.0004572031460256168,0.0,1.4160340477342268e+24,0.0,9.144473126841e+23,1.2383709859461209e+23,1416034047734.2266,0.0,1313766438490.006,123837098594.61206,0.0,0.0,890170855602.3718,0.0,0.0,0.0,0.0,0.0,1416034047734.2234,0.0,628247527488.7767,123837098594.6117,0.0,0.0,-204651944601.1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35161291720770.984,0.0,0.0,0.0,-50.515458196401596,0.0,0.0,0.0,-890170855602.3718,0.0,0.0,0.0,983825939333.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204651944601.1436,0.0,0.0,0.0,-298307028382.5357,0.0,6.612796019850238e-18,-45720.31460255951,6.612796019850238e-26,-0.00045720314602559504,1.4160340477342268e+24,0.0,9.14447312648939e+23,1.2383709859461209e+23,1416034047734.2266,0.0,1313766438439.491,123837098594.61206,0.0,0.0,0.0,0.0,0.0,0.0,983825939333.2485,0.0,1416034047734.2234,0.0,628247527488.7767,123837098594.6117,0.0,0.0,0.0,0.0,0.0,0.0,-298307028382.5357,0.0,0.0,0.0,0.0,0.0,150793.82867975588,1.9209707630563688e-65,892421532429.3364,20991663.350302797,0.0,0.0,0.0,0.0,7035365.558679203,8.9621332321079e-64,984676216734.8639,584.8199283450418,0.0,0.0,0.0,0.0,1416085781024.6035,62589837.950572334,628247976703.2737,123843409254.35486
0.08,-1,-1,1,-45695.89844725069,0.0,-0.00045695898447250686,0.0,1.416034036253385e+24,0.0,9.133865946932039e+23,1.2383708384587676e+23,1416034036253.3845,0.0,1312242528169.7368,123837083845.87672,0.0,0.0,889689204409.014,0.0,0.0,0.0,0.0,0.0,1416034036253.3806,0.0,628247522547.211,123837083845.87633,0.0,0.0,-205694198786.48904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34554301931550.066,0.0,0.0,0.0,-49.64340925216675,0.0,0.0,0.0,-889689204409.014,0.0,0.0,0.0,984458932409.5828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205694198786.48904,0.0,0.0,0.0,-300463926836.702,0.0,6.612796019850238e-18,-45695.898447248386,6.612796019850238e-26,-0.00045695898447248377,1.416034036253385e+24,0.0,9.133865946586496e+23,1.2383708384587676e+23,1416034036253.3845,0.0,1312242528120.0933,123837083845.87672,0.0,0.0,0.0,0.0,0.0,0.0,984458932409.5828,0.0,1416034036253.3806,0.0,628247522547.211,123837083845.87633,0.0,0.0,0.0,0.0,0.0,0.0,-300463926836.702,0.0,0.0,0.0,0.0,0.0,151271.93014458072,1.9270612905246317e-65,891951437849.7524,21004525.496999517,0.0,0.0,0.0,0.0,7034781.216347986,8.96138883429619e-64,985315409156.3674,595.7695161033671,0.0,0.0,0.0,0.0,1416085781024.6028,62589837.95057233,628247976703.272,123843409254.3544
0.1,-1,-1,1,-45671.21143446519,0.0,-0.00045671211434465187,0.0,1.416034024696406e+24,0.0,9.123141097219313e+23,1.2383706894259912e+23,1416034024696.4058,0.0,1310701712486.319,123837068942.59909,0.0,0.0,889202927484.3213,0.0,0.0,0.0,0.0,0.0,1416034024696.4033,0.0,628247517532.6472,123837068942.59874,0.0,0.0,-206748732530.65137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33973977174095.254,0.0,0.0,0.0,-48.80966937541962,0.0,0.0,0.0,-889202927484.3213,0.0,0.0,0.0,985097172206.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206748732530.65137,0.0,0.0,0.0,-302642977301.33844,0.0,8.506062192380667e-18,-45671.21143446288,8.506062192380666e-26,-0.0004567121143446287,1.416034024696406e+24,0.0,9.123141096879568e+23,1.2383706894259912e+23,1416034024696.4058,0.0,1310701712437.5085,123837068942.59909,0.0,0.0,0.0,0.0,0.0,0.0,985097172206.2,0.0,1416034024696.4033,0.0,628247517532.6472,123837068942.59874,0.0,0.0,0.0,0.0,0.0,0.0,-302642977301.33844,0.0,0.0,0.0,0.0,0.0,151751.16620631088,1.9331662715987076e-65,891476853725.7604,21017510.244574085,0.0,0.0,0.0,0.0,7034195.487295794,8.960642669932602e-64,985959911966.4852,607.1366877776234,0.0,0.0,0.0,0.0,1416085781024.6033,62589837.95057232,628247976703.2737,123843409254.35475
0.12,-1,-1,1,-45646.246601438375,0.0,-0.0004564624660143837,0.0,1.4160340130606689e+24,0.0,9.112295552843034e+23,1.2383705388065332e+23,1416034013060.6685,0.0,1309143556864.768,123837053880.65329,0.0,0.0,888711903800.7394,0.0,0.0,0.0,0.0,0.0,1416034013060.6653,0.0,628247512443.14,123837053880.65288,0.0,0.0,-207815859379.11197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33390356790067.145,0.0,0.0,0.0,-47.97119474411011,0.0,0.0,0.0,-888711903800.7394,0.0,0.0,0.0,985740795274.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207815859379.11197,0.0,0.0,0.0,-304844750900.39905,0.0,8.506062192380667e-18,-45646.2466014363,8.506062192380666e-26,-0.00045646246601436293,1.4160340130606689e+24,0.0,9.11229555250913e+23,1.2383705388065332e+23,1416034013060.6685,0.0,1309143556816.7969,123837053880.65329,0.0,0.0,0.0,0.0,0.0,0.0,985740795274.0548,0.0,1416034013060.6653,0.0,628247512443.14,123837053880.65288,0.0,0.0,0.0,0.0,0.0,0.0,-304844750900.39905,0.0,0.0,0.0,0.0,0.0,152231.60389610913,1.9392865602019725e-65,890997662507.2053,21030620.795457814,0.0,0.0,0.0,0.0,7033608.289596242,8.959894634648778e-64,986609863357.5051,618.9458023446288,0.0,0.0,0.0,0.0,1416085781024.6028,62589837.95057234,628247976703.2717,123843409254.35442
0.14,-1,-1,1,-45620.99667349324,0.0,-0.00045620996673493235,0.0,1.416034001343438e+24,0.0,9.101326153438839e+23,1.2383703865573089e+23,1416034001343.4377,0.0,1307567607262.4531,123837038655.73087,0.0,0.0,888216006882.1533,0.0,0.0,0.0,0.0,0.0,1416034001343.4353,0.0,628247507276.6698,123837038655.73051,0.0,0.0,-208895906896.37097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32781812784084.453,0.0,0.0,0.0,-47.096912890672684,0.0,0.0,0.0,-888216006882.1533,0.0,0.0,0.0,986389944321.7537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208895906896.37097,0.0,0.0,0.0,-307069844383.06757,0.0,7.874973468203858e-18,-45620.99667349096,7.874973468203856e-26,-0.0004562099667349095,1.416034001343438e+24,0.0,9.10132615311102e+23,1.2383703865573089e+23,1416034001343.4377,0.0,1307567607215.3562,123837038655.73087,0.0,0.0,0.0,0.0,0.0,0.0,986389944321.7537,0.0,1416034001343.4353,0.0,628247507276.6698,123837038655.73051,0.0,0.0,0.0,0.0,0.0,0.0,-307069844383.06757,0.0,0.0,0.0,0.0,0.0,152713.3130848647,1.9454230464289923e-65,890513741351.4232,21043860.495369323,0.0,0.0,0.0,0.0,7033019.537852068,8.959144619655365e-64,987265407752.335,631.2231528162268,0.0,0.0,0.0,0.0,1416085781024.6028,62589837.95057232,628247976703.2738,123843409254.35495
0.16,-1,-1,1,-45595.45404418012,0.0,-0.0004559545404418012,0.0,1.416033989541865e+24,0.0,9.09022959450958e+23,1.2383702326332264e+23,1416033989541.8645,0.0,1305973388929.5022,123837023263.3226,0.0,0.0,887715104433.5848,0.0,0.0,0.0,0.0,0.0,1416033989541.8618,0.0,628247502031.1132,123837023263.32217,0.0,0.0,-209989217535.19672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32124092952348.69,0.0,0.0,0.0,-46.151981204748154,0.0,0.0,0.0,-887715104433.5848,0.0,0.0,0.0,987044768639.6836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209989217535.19672,0.0,0.0,0.0,-309318881787.4472,0.0,6.612796019850238e-18,-45595.45404417772,6.612796019850238e-26,-0.0004559545404417771,1.416033989541865e+24,0.0,9.090229594188343e+23,1.2383702326332264e+23,1416033989541.8645,0.0,1305973388883.3508,123837023263.3226,0.0,0.0,0.0,0.0,0.0,0.0,987044768639.6836,0.0,1416033989541.8618,0.0,628247502031.1132,123837023263.32217,0.0,0.0,0.0,0.0,0.0,0.0,-309318881787.4472,0.0,0.0,0.0,0.0,0.0,153196.36666776153,1.9515766588968413e-65,890024961762.512,21057232.84310848,0.0,0.0,0.0,0.0,7032429.142969814,8.958392511454687e-64,987926696233.5059,643.9971611884887,0.0,0.0,0.0,0.0,1416085781024.603,62589837.95057233,628247976703.2731,123843409254.35474
