sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-48285.537852272486,0.0,-0.00048285537852272475,0.0,1.1907828025616477e+23,1.4160515990116148e+24,0.0,1.001873718168807e+24,119078280256.16473,1416051599011.6145,0.0,1478616347431.3093,0.0,0.0,0.0,1678603438927.9424,0.0,0.0,0.0,0.0,119078280256.16455,1416051599011.6245,0.0,635773639161.7007,0.0,0.0,0.0,-835760730658.3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882916355264.1855,0.0,0.0,0.0,2.7789040207862854,0.0,0.0,0.0,-1678603438927.9424,0.0,0.0,0.0,980249759388.1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835760730658.3345,0.0,0.0,0.0,-137407051115.73505,7.426462902754958e-18,-48285.53785227009,7.426462902754957e-26,-0.00048285537852270084,1.1907828025616477e+23,1.4160515990116148e+24,0.0,1.0018737181706895e+24,119078280256.16473,1416051599011.6145,0.0,1478616347434.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980249759388.1218,119078280256.16455,1416051599011.6245,0.0,635773639161.7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137407051115.73505,0.0,0.0,0.0,0.0,7909055.753790971,13.388790177827968,1.705358535661203e-69,1722162221678.5222,0.0,0.0,0.0,0.0,400306.5570093957,6346401.55466203,8.08449076914933e-64,980687283223.858,0.0,0.0,0.0,0.0,119085894132.51126,1416085781024.6028,62589837.950572334,635774254809.1434
0.02,-1,-1,1,-48270.31376059839,0.0,-0.0004827031376059838,0.0,1.1907827978737647e+23,1.416051422415132e+24,0.0,1.0012299601979174e+24,119078279787.37643,1416051422415.1316,0.0,1477666256574.2634,0.0,0.0,0.0,1678733907360.7922,0.0,0.0,0.0,0.0,119078279787.37628,1416051422415.1401,0.0,635773636997.0643,0.0,0.0,0.0,-836841287783.5931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.130843722916116e+16,0.0,0.0,0.0,60965.099159918725,0.0,0.0,0.0,-1678733907360.7922,0.0,0.0,0.0,979751335606.7294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836841287783.5931,0.0,0.0,0.0,-137858655064.43176,6.795374178578148e-18,-48270.31376059614,6.795374178578147e-26,-0.0004827031376059613,1.1907827978737647e+23,1.416051422415132e+24,0.0,1.0012300015063553e+24,119078279787.37643,1416051422415.1316,0.0,1477666317539.3638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979751335606.7294,119078279787.37628,1416051422415.1401,0.0,635773636997.0643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137858655064.43176,0.0,0.0,0.0,0.0,7884646.807331835,13.619218715204203,1.7347104859075014e-69,1722349042013.1287,0.0,0.0,0.0,0.0,400404.0376575617,6346401.508576647,8.08449071044544e-64,980190319489.0607,0.0,0.0,0.0,0.0,119085894132.51152,1416085781024.604,62589837.95057234,635774254809.1447
0.04,-1,-1,1,-48254.94065800901,0.0,-0.00048254940658009,0.0,1.1907827931355081e+23,1.416051244177117e+24,0.0,1.0005798722604642e+24,119078279313.55078,1416051244177.1167,0.0,1476706823629.6174,0.0,0.0,0.0,1678864812613.3003,0.0,0.0,0.0,0.0,119078279313.55063,1416051244177.123,0.0,635773634808.058,0.0,0.0,0.0,-837931623791.7418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1511274519398731e+17,0.0,0.0,0.0,169889.2622441724,0.0,0.0,0.0,-1678864812613.3003,0.0,0.0,0.0,979248509770.8904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837931623791.7418,0.0,0.0,0.0,-138315151060.06757,6.795374178578148e-18,-48254.940658006824,6.795374178578147e-26,-0.0004825494065800682,1.1907827931355081e+23,1.416051244177117e+24,0.0,1.0005799873732105e+24,119078279313.55078,1416051244177.1167,0.0,1476706993518.8813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979248509770.8904,119078279313.55063,1416051244177.123,0.0,635773634808.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138315151060.06757,0.0,0.0,0.0,0.0,7860113.198987274,13.857741695437452,1.7650940126893142e-69,1722536809076.2488,0.0,0.0,0.0,0.0,400502.83804721624,6346401.460872396,8.084490649678387e-64,979688969510.8907,0.0,0.0,0.0,0.0,119085894132.51178,1416085781024.6035,62589837.95057232,635774254809.1456
0.06,-1,-1,1,-48239.41514683052,0.0,-0.0004823941514683051,0.0,1.1907827883487193e+23,1.4160510642561808e+24,0.0,9.999234958463097e+23,119078278834.8719,1416051064256.1804,0.0,1475738109830.2266,0.0,0.0,0.0,1678996183543.5522,0.0,0.0,0.0,0.0,119078278834.87172,1416051064256.1853,0.0,635773632594.2749,0.0,0.0,0.0,-839031706307.6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5771457289456158e+16,0.0,0.0,0.0,23276.321304872632,0.0,0.0,0.0,-1678996183543.5522,0.0,0.0,0.0,978741167197.6763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839031706307.6007,0.0,0.0,0.0,-138776666685.40314,6.795374178578148e-18,-48239.415146828214,6.795374178578147e-26,-0.00048239415146828207,1.1907827883487193e+23,1.4160510642561808e+24,0.0,9.999235116177672e+23,119078278834.8719,1416051064256.1804,0.0,1475738133106.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978741167197.6763,119078278834.87172,1416051064256.1853,0.0,635773632594.2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138776666685.40314,0.0,0.0,0.0,0.0,7835451.416164116,14.104794046884246,1.7965646650033582e-69,1722725550034.3447,0.0,0.0,0.0,0.0,400602.7719732139,6346401.411462279,8.084490586737066e-64,979183119020.4237,0.0,0.0,0.0,0.0,119085894132.51118,1416085781024.6023,62589837.95057229,635774254809.1434
0.08,-1,-1,1,-48223.73280479645,0.0,-0.0004822373280479644,0.0,1.190782783507737e+23,1.4160508826096605e+24,0.0,9.992603983795876e+23,119078278350.77367,1416050882609.6602,0.0,1474759476758.5579,0.0,0.0,0.0,1679128011830.0024,0.0,0.0,0.0,0.0,119078278350.77347,1416050882609.6628,0.0,635773630354.7622,0.0,0.0,0.0,-840142165426.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6075877152614284e+16,0.0,0.0,0.0,23725.599669985473,0.0,0.0,0.0,-1679128011830.0024,0.0,0.0,0.0,978229198564.6265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840142165426.2072,0.0,0.0,0.0,-139243328435.2316,7.426462902754958e-18,-48223.73280479389,7.426462902754957e-26,-0.0004822373280479389,1.190782783507737e+23,1.4160508826096605e+24,0.0,9.992604144554648e+23,119078278350.77367,1416050882609.6602,0.0,1474759500484.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978229198564.6265,119078278350.77347,1416050882609.6628,0.0,635773630354.7622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139243328435.2316,0.0,0.0,0.0,0.0,7810658.105164467,14.360842067792003,1.8291819729604773e-69,1722915289404.0662,0.0,0.0,0.0,0.0,400704.1775944106,6346401.360253038,8.084490521502456e-64,978672659105.7146,0.0,0.0,0.0,0.0,119085894132.51147,1416085781024.603,62589837.95057233,635774254809.1437
0.1,-1,-1,1,-48207.88971427028,0.0,-0.0004820788971427027,0.0,1.1907827786126221e+23,1.416050699192679e+24,0.0,9.985905039045765e+23,119078277861.26219,1416050699192.6787,0.0,1473770812315.283,0.0,0.0,0.0,1679260319091.4575,0.0,0.0,0.0,0.0,119078277861.26196,1416050699192.6807,0.0,635773628088.9415,0.0,0.0,0.0,-841263134865.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6392232741172524e+16,0.0,0.0,0.0,24192.49338758737,0.0,0.0,0.0,-1679260319091.4575,0.0,0.0,0.0,977712481794.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841263134865.1165,0.0,0.0,0.0,-139715273375.69742,6.795374178578148e-18,-48207.889714267876,6.795374178578147e-26,-0.0004820788971426787,1.1907827786126221e+23,1.416050699192679e+24,0.0,9.985905202968108e+23,119078277861.26219,1416050699192.6787,0.0,1473770836507.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977712481794.5333,119078277861.26196,1416050699192.6807,0.0,635773628088.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139715273375.69742,0.0,0.0,0.0,0.0,7785729.5410561105,14.62638771117702,1.8630099696527196e-69,1723106055765.6816,0.0,0.0,0.0,0.0,400806.98783191474,6346401.30714429,8.084490453846461e-64,978157468134.9583,0.0,0.0,0.0,0.0,119085894132.51149,1416085781024.6038,62589837.95057232,635774254809.1445
0.12,-1,-1,1,-48191.88159724453,0.0,-0.00048191881597244523,0.0,1.1907827736618357e+23,1.4160505139584983e+24,0.0,9.979136315314912e+23,119078277366.18353,1416050513958.498,0.0,1472771849534.0276,0.0,0.0,0.0,1679393119693.4072,0.0,0.0,0.0,0.0,119078277366.18335,1416050513958.4988,0.0,635773625796.0951,0.0,0.0,0.0,-842394895955.4714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67212959178563e+16,0.0,0.0,0.0,24678.14161206782,0.0,0.0,0.0,-1679393119693.4072,0.0,0.0,0.0,977190891653.4164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842394895955.4714,0.0,0.0,0.0,-140192643237.34082,6.795374178578148e-18,-48191.88159724232,6.795374178578147e-26,-0.0004819188159724231,1.1907827736618357e+23,1.4160505139584983e+24,0.0,9.979136482527892e+23,119078277366.18353,1416050513958.498,0.0,1472771874212.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977190891653.4164,119078277366.18335,1416050513958.4988,0.0,635773625796.0951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140192643237.34082,0.0,0.0,0.0,0.0,7760661.904253541,14.901971307118048,1.8981175355141558e-69,1723297878141.0986,0.0,0.0,0.0,0.0,400911.2460677954,6346401.252027963,8.084490383631326e-64,977637421334.5292,0.0,0.0,0.0,0.0,119085894132.51166,1416085781024.6042,62589837.95057234,635774254809.1453
0.14,-1,-1,1,-48175.7039839238,0.0,-0.0004817570398392379,0.0,1.1907827686537603e+23,1.4160503268583015e+24,0.0,9.972295922609548e+23,119078276865.376,1416050326858.3013,0.0,1471762309479.869,0.0,0.0,0.0,1679526428639.0183,0.0,0.0,0.0,0.0,119078276865.37584,1416050326858.3015,0.0,635773623475.4742,0.0,0.0,0.0,-843537742634.6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7063993253100694e+16,0.0,0.0,0.0,25183.91182334721,0.0,0.0,0.0,-1679526428639.0183,0.0,0.0,0.0,976664297335.8635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843537742634.6229,0.0,0.0,0.0,-140675586147.55667,6.795374178578148e-18,-48175.703983921456,6.795374178578147e-26,-0.00048175703983921453,1.1907827686537603e+23,1.4160503268583015e+24,0.0,9.972296093249481e+23,119078276865.376,1416050326858.3013,0.0,1471762334663.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976664297335.8635,119078276865.37584,1416050326858.3015,0.0,635773623475.4742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140675586147.55667,0.0,0.0,0.0,0.0,7735451.20558202,15.188175244317376,1.934578898321863e-69,1723490786849.1926,0.0,0.0,0.0,0.0,401016.9973236206,6346401.194787562,8.084490310708606e-64,977112388379.6965,0.0,0.0,0.0,0.0,119085894132.51146,1416085781024.6033,62589837.95057231,635774254809.1445
0.16,-1,-1,1,-48159.35220004793,0.0,-0.0004815935220004792,0.0,1.1907827635867279e+23,1.4160501378410673e+24,0.0,9.965381884479913e+23,119078276358.67276,1416050137841.067,0.0,1470741900458.268,0.0,0.0,0.0,1679660261608.6843,0.0,0.0,0.0,0.0,119078276358.6726,1416050137841.064,0.0,635773621126.2985,0.0,0.0,0.0,-844691982276.7172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7421369047382796e+16,0.0,0.0,0.0,25711.34525334835,0.0,0.0,0.0,-1679660261608.6843,0.0,0.0,0.0,976132562107.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844691982276.7172,0.0,0.0,0.0,-141164257064.05368,6.795374178578148e-18,-48159.35220004538,6.795374178578147e-26,-0.00048159352200045376,1.1907827635867279e+23,1.4160501378410673e+24,0.0,9.965382058693595e+23,119078276358.67276,1416050137841.067,0.0,1470741926169.6123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976132562107.3668,119078276358.6726,1416050137841.064,0.0,635773621126.2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141164257064.05368,0.0,0.0,0.0,0.0,7710093.270848047,15.48562781578996,1.972474182155066e-69,1723684813590.3025,0.0,0.0,0.0,0.0,401124.2883980162,6346401.135297487,8.084490234918046e-64,976582233038.0905,0.0,0.0,0.0,0.0,119085894132.51184,1416085781024.6042,62589837.950572334,635774254809.1459
