sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-39184.27683023167,0.0,-0.0003918427683023166,0.0,1.9898688414589436e+23,1.4160315920252838e+24,0.0,8.631189291692798e+23,198986884145.89432,1416031592025.2834,0.0,830671717949.665,0.0,0.0,0.0,445598793659.02734,0.0,0.0,0.0,0.0,198986884145.89398,1416031592025.2808,0.0,509355978319.81976,0.0,0.0,0.0,-124283054029.18152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-773614797534.4888,0.0,0.0,0.0,-0.7445323131978512,0.0,0.0,0.0,-445598793659.02734,0.0,0.0,0.0,1083368314306.9996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124283054029.18152,0.0,0.0,0.0,-762052574677.8983,1.2567617333500021e-17,-39184.276830229865,1.256761733350002e-25,-0.00039184276830229857,1.9898688414589436e+23,1.4160315920252838e+24,0.0,8.631189291685055e+23,198986884145.89432,1416031592025.2834,0.0,830671717948.9199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083368314306.9996,198986884145.89398,1416031592025.2808,0.0,509355978319.81976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-762052574677.8983,0.0,0.0,0.0,0.0,5714261.404282988,170730.63498017497,2.174943071346722e-65,447438177718.179,0.0,0.0,0.0,0.0,2.7717468818596522,10837024.440231139,1.380493930317433e-63,1084408646468.681,0.0,0.0,0.0,0.0,198996856678.55057,1416085781024.5894,62589837.95057226,509356973429.0376
0.02,-1,-1,1,-39171.51498132142,0.0,-0.0003917151498132142,0.0,1.9898686159220015e+23,1.416031583961408e+24,0.0,8.622913153947883e+23,198986861592.2001,1416031583961.4077,0.0,829875216641.8821,0.0,0.0,0.0,445225489247.617,0.0,0.0,0.0,0.0,198986861592.19974,1416031583961.4045,0.0,509355973855.37445,0.0,0.0,0.0,-124706246461.10876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70877458895440.6,0.0,0.0,0.0,-68.21296411752701,0.0,0.0,0.0,-445225489247.617,0.0,0.0,0.0,1084619688359.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124706246461.10876,0.0,0.0,0.0,-764100445640.7511,1.2567617333500021e-17,-39171.5149813196,1.256761733350002e-25,-0.0003917151498131959,1.9898686159220015e+23,1.416031583961408e+24,0.0,8.622913153239106e+23,198986861592.2001,1416031583961.4077,0.0,829875216573.6688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084619688359.0466,198986861592.19974,1416031583961.4045,0.0,509355973855.37445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-764100445640.7511,0.0,0.0,0.0,0.0,5717670.805540497,170873.16008021455,2.176758682409645e-65,447071153028.74097,0.0,0.0,0.0,0.0,2.8181429129437574,10836596.867681345,1.3804394619863586e-63,1085662845751.8793,0.0,0.0,0.0,0.0,198996856678.55072,1416085781024.5898,62589837.9505723,509356973429.03827
0.04,-1,-1,1,-39158.635904639304,0.0,-0.00039158635904639296,0.0,1.9898683882055708e+23,1.4160315758352495e+24,0.0,8.61456099404794e+23,198986838820.55704,1416031575835.249,0.0,829071398908.519,0.0,0.0,0.0,444848968828.1978,0.0,0.0,0.0,0.0,198986838820.5567,1416031575835.247,0.0,509355969345.1279,0.0,0.0,0.0,-125133539264.80496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287004010131894.3,0.0,0.0,0.0,-276.2146745920181,0.0,0.0,0.0,-444848968828.1978,0.0,0.0,0.0,1085880307236.7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125133539264.80496,0.0,0.0,0.0,-766164877949.6061,1.2567617333500021e-17,-39158.63590463756,1.256761733350002e-25,-0.00039158635904637556,1.9898683882055708e+23,1.4160315758352495e+24,0.0,8.614560991177912e+23,198986838820.55704,1416031575835.249,0.0,829071398632.3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1085880307236.7847,198986838820.5567,1416031575835.247,0.0,509355969345.1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-766164877949.6061,0.0,0.0,0.0,0.0,5721109.517647683,171016.39516706846,2.1785833379032305e-65,446700973179.0502,0.0,0.0,0.0,0.0,2.8661211917381735,10836167.165184572,1.380384722322367e-63,1086926312712.7667,0.0,0.0,0.0,0.0,198996856678.5502,1416085781024.588,62589837.95057228,509356973429.0366
0.06,-1,-1,1,-39145.636759323614,0.0,-0.0003914563675932361,0.0,1.9898681582562836e+23,1.4160315676452778e+24,0.0,8.606130966383064e+23,198986815825.62833,1416031567645.2773,0.0,828260087126.7827,0.0,0.0,0.0,444469154245.73346,0.0,0.0,0.0,0.0,198986815825.62787,1416031567645.275,0.0,509355964787.971,0.0,0.0,0.0,-125565031906.92084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22111076931033.453,0.0,0.0,0.0,-21.2798556946218,0.0,0.0,0.0,-444469154245.73346,0.0,0.0,0.0,1087150395514.4302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125565031906.92084,0.0,0.0,0.0,-768246273196.8972,1.2567617333500021e-17,-39145.63675932188,1.256761733350002e-25,-0.00039145636759321876,1.9898681582562836e+23,1.4160315676452778e+24,0.0,8.606130966161947e+23,198986815825.62833,1416031567645.2773,0.0,828260087105.5023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087150395514.4302,198986815825.62787,1416031567645.275,0.0,509355964787.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-768246273196.8972,0.0,0.0,0.0,0.0,5724578.253985245,171160.35990155727,2.1804172882764033e-65,446327561489.4758,0.0,0.0,0.0,0.0,2.9157640945728827,10835735.273758756,1.3803297038119939e-63,1088199272481.4757,0.0,0.0,0.0,0.0,198996856678.55057,1416085781024.589,62589837.950572275,509356973429.0378
0.08,-1,-1,1,-39132.5145780933,0.0,-0.00039132514578093294,0.0,1.989867926018539e+23,1.4160315593898771e+24,0.0,8.597621150530229e+23,198986792601.85382,1416031559389.8767,0.0,827441096473.813,0.0,0.0,0.0,444085964137.23676,0.0,0.0,0.0,0.0,198986792601.85315,1416031559389.8738,0.0,509355960182.7378,0.0,0.0,0.0,-126000827846.16063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22222440540495.277,0.0,0.0,0.0,-21.387032814323902,0.0,0.0,0.0,-444085964137.23676,0.0,0.0,0.0,1088430186981.0642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126000827846.16063,0.0,0.0,0.0,-770345050711.3755,1.2567617333500021e-17,-39132.51457809149,1.256761733350002e-25,-0.00039132514578091483,1.989867926018539e+23,1.4160315593898771e+24,0.0,8.597621150308006e+23,198986792601.85382,1416031559389.8767,0.0,827441096452.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088430186981.0642,198986792601.85315,1416031559389.8738,0.0,509355960182.7378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-770345050711.3755,0.0,0.0,0.0,0.0,5728077.757131617,171305.07485629458,2.1822607955980335e-65,445950838132.0102,0.0,0.0,0.0,0.0,2.9671595802304056,10835301.131686416,1.3802743985931716e-63,1089481959426.4554,0.0,0.0,0.0,0.0,198996856678.55023,1416085781024.5881,62589837.95057226,509356973429.0372
0.1,-1,-1,1,-39119.26627847668,0.0,-0.00039119266278476674,0.0,1.9898676914344202e+23,1.4160315510673864e+24,0.0,8.589029546113523e+23,198986769143.442,1416031551067.386,0.0,826614234432.0271,0.0,0.0,0.0,443699313701.223,0.0,0.0,0.0,0.0,198986769143.4415,1416031551067.3838,0.0,509355955528.22546,0.0,0.0,0.0,-126441034797.42049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22289608168677.36,0.0,0.0,0.0,-21.451675411313772,0.0,0.0,0.0,-443699313701.223,0.0,0.0,0.0,1089719925327.9933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126441034797.42049,0.0,0.0,0.0,-772461646445.6422,1.2567617333500021e-17,-39119.26627847498,1.256761733350002e-25,-0.0003911926627847497,1.9898676914344202e+23,1.4160315510673864e+24,0.0,8.589029545890622e+23,198986769143.442,1416031551067.386,0.0,826614234410.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089719925327.9933,198986769143.4415,1416031551067.3838,0.0,509355955528.22546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-772461646445.6422,0.0,0.0,0.0,0.0,5731608.800891302,171450.56122225945,2.184114129819118e-65,445570719903.722,0.0,0.0,0.0,0.0,3.020401753514026,10834864.675395062,1.3802187985673705e-63,1090774617840.0911,0.0,0.0,0.0,0.0,198996856678.55066,1416085781024.589,62589837.95057227,509356973429.03766
0.12,-1,-1,1,-39105.88864607577,0.0,-0.00039105888646075767,0.0,1.989867454443522e+23,1.41603154267607e+24,0.0,8.58035406857624e+23,198986745444.35217,1416031542676.0696,0.0,825779300382.2242,0.0,0.0,0.0,443309114527.35095,0.0,0.0,0.0,0.0,198986745444.35153,1416031542676.0674,0.0,509355950823.1758,0.0,0.0,0.0,-126885764968.30193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22288934656279.0,0.0,0.0,0.0,-21.45102721825242,0.0,0.0,0.0,-443309114527.35095,0.0,0.0,0.0,1091019864621.4674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126885764968.30193,0.0,0.0,0.0,-774596515083.8693,1.0043262436792784e-17,-39105.88864607396,1.0043262436792782e-25,-0.00039105888646073957,1.989867454443522e+23,1.41603154267607e+24,0.0,8.58035406835334e+23,198986745444.35217,1416031542676.0696,0.0,825779300360.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091019864621.4674,198986745444.35153,1416031542676.0674,0.0,509355950823.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-774596515083.8693,0.0,0.0,0.0,0.0,5735172.191798796,171596.84105065957,2.1859775718528723e-65,445187120059.9221,0.0,0.0,0.0,0.0,3.075591558113679,10834425.838731427,1.3801628953071922e-63,1092077502414.2932,0.0,0.0,0.0,0.0,198996856678.55066,1416085781024.5886,62589837.950572275,509356973429.0374
0.14,-1,-1,1,-39092.378328521314,0.0,-0.00039092378328521306,0.0,1.9898672149828365e+23,1.416031534214121e+24,0.0,8.571592543886792e+23,198986721498.2836,1416031534214.1206,0.0,824936085094.0776,0.0,0.0,0.0,442915274383.3665,0.0,0.0,0.0,0.0,198986721498.28305,1416031534214.119,0.0,509355946066.27875,0.0,0.0,0.0,-127335135355.56674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22207912920099.523,0.0,0.0,0.0,-21.373051330447197,0.0,0.0,0.0,-442915274383.3665,0.0,0.0,0.0,1092330269912.8322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127335135355.56674,0.0,0.0,0.0,-776750130906.4047,1.2567617333500021e-17,-39092.37832851953,1.256761733350002e-25,-0.0003909237832851952,1.9898672149828365e+23,1.416031534214121e+24,0.0,8.571592543664718e+23,198986721498.2836,1416031534214.1206,0.0,824936085072.7051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092330269912.8322,198986721498.28305,1416031534214.119,0.0,509355946066.27875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-776750130906.4047,0.0,0.0,0.0,0.0,5738768.771054533,171743.93729635957,2.187851414126162e-65,444799948105.4606,0.0,0.0,0.0,0.0,3.1328376670118523,10833984.55283146,1.3801066800398322e-63,1093390878852.0026,0.0,0.0,0.0,0.0,198996856678.55063,1416085781024.5886,62589837.95057228,509356973429.03735
0.16,-1,-1,1,-39078.731826633804,0.0,-0.00039078731826633795,0.0,1.9898669729865848e+23,1.416031525679651e+24,0.0,8.562742702806184e+23,198986697298.65842,1416031525679.651,0.0,824084370174.4332,0.0,0.0,0.0,442517696990.7258,0.0,0.0,0.0,0.0,198986697298.65778,1416031525679.6494,0.0,509355941256.16766,0.0,0.0,0.0,-127789268072.45921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22040073822419.316,0.0,0.0,0.0,-21.211521804332733,0.0,0.0,0.0,-442517696990.7258,0.0,0.0,0.0,1093651417877.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127789268072.45921,0.0,0.0,0.0,-778922988980.343,1.2567617333500021e-17,-39078.73182663197,1.256761733350002e-25,-0.00039078731826631963,1.9898669729865848e+23,1.416031525679651e+24,0.0,8.562742702585786e+23,198986697298.65842,1416031525679.651,0.0,824084370153.2219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093651417877.3981,198986697298.65778,1416031525679.6494,0.0,509355941256.16766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-778922988980.343,0.0,0.0,0.0,0.0,5742399.416610903,171891.87391371484,2.189735961798665e-65,444409109575.0951,0.0,0.0,0.0,0.0,3.192257472510899,10833540.745832447,1.3800501436105034e-63,1094715024508.0491,0.0,0.0,0.0,0.0,198996856678.55054,1416085781024.5881,62589837.95057226,509356973429.03735
