sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-36250.71987822914,0.0,-0.00036250719878229133,0.0,0.0,1.4160452220322275e+24,3.859244493966585e+23,1.535408356403049e+24,0.0,1416045222032.227,385924449396.6584,460622506920.9146,0.0,0.0,0.0,248929113737.46643,0.0,0.0,0.0,0.0,0.0,1416045222032.218,385924449396.6572,213608588329.7454,0.0,0.0,0.0,-1915195146.2973619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.738916159195284e-70,5.289465638187412,5460095.664192184,248943620741.08252,0.0,0.0,0.0,0.0,8.084486471025999e-64,6346398.181576429,3.86940302627669,247637753720.00995,0.0,0.0,0.0,0.0,62589821.105793275,1416085399913.9539,385945350892.49646,213608588371.66995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731608425577.482,0.0,0.0,0.0,0.8194825276732445,0.0,0.0,0.0,-248929113737.46643,0.0,0.0,0.0,247642069136.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915195146.2973619,0.0,0.0,0.0,-628150544.9484603,-2.524354896707238e-18,-36250.71987822814,-2.5243548967072378e-26,-0.00036250719878228136,0.0,1.4160452220322275e+24,3.859244493966585e+23,1.5354083564057808e+24,0.0,1416045222032.227,385924449396.6584,460622506921.73413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247642069136.9371,0.0,1416045222032.218,385924449396.6572,213608588329.7454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-628150544.9484603
0.02,-1,-1,1,-36250.25258265677,0.0,-0.0003625025258265676,0.0,0.0,1.416045095353483e+24,3.859244175313415e+23,1.5353116545577053e+24,0.0,1416045095353.4827,385924417531.3414,460593496367.3115,0.0,0.0,0.0,248942704529.91553,0.0,0.0,0.0,0.0,0.0,1416045095353.4744,385924417531.33997,213608588327.91855,0.0,0.0,0.0,-1957796490.523099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.874706139975246e-70,5.396029683879585,5460045.656143945,248957655736.25583,0.0,0.0,0.0,0.0,8.08448633523602e-64,6346398.075013114,3.944251746199318,247623706623.6037,0.0,0.0,0.0,0.0,62589821.1057933,1416085399913.954,385945350892.49615,213608588371.66995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1418453258797528e+16,0.0,0.0,0.0,3425.535977639258,0.0,0.0,0.0,-248942704529.91553,0.0,0.0,0.0,247627973833.00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957796490.523099,0.0,0.0,0.0,-643062368.0774002,-2.524354896707238e-18,-36250.25258265571,-2.5243548967072378e-26,-0.00036250252582655705,0.0,1.416045095353483e+24,3.859244175313415e+23,1.5353116659761585e+24,0.0,1416045095353.4827,385924417531.3414,460593499792.84753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247627973833.00598,0.0,1416045095353.4744,385924417531.33997,213608588327.91855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-643062368.0774002
0.04,-1,-1,1,-36249.771900045795,0.0,-0.0003624977190004579,0.0,0.0,1.41604496763835e+24,3.859243854061742e+23,1.5352121510562063e+24,0.0,1416044967638.3496,385924385406.17413,460563645316.8619,0.0,0.0,0.0,248956663803.50604,0.0,0.0,0.0,0.0,0.0,1416044967638.3403,385924385406.1732,213608588326.00067,0.0,0.0,0.0,-2001606812.6448498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020720235005728e-70,5.510622140893477,5459994.296995842,248972071818.3538,0.0,0.0,0.0,0.0,8.084486189221918e-64,6346397.9604214765,4.0243813401367055,247609277834.63116,0.0,0.0,0.0,0.0,62589821.10579329,1416085399913.9543,385945350892.49664,213608588371.67017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856967127020161e+16,0.0,0.0,0.0,14570.901381060481,0.0,0.0,0.0,-248956663803.50604,0.0,0.0,0.0,247613495382.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001606812.6448498,0.0,0.0,0.0,-658423821.0113622,-7.573064690121715e-18,-36249.77190004463,-7.573064690121713e-26,-0.00036249771900044624,0.0,1.41604496763835e+24,3.859243854061742e+23,1.535212199625878e+24,0.0,1416044967638.3496,385924385406.17413,460563659887.76337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247613495382.774,0.0,1416044967638.3403,385924385406.1732,213608588326.00067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-658423821.0113622
0.06,-1,-1,1,-36249.27729544283,0.0,-0.0003624927729544283,0.0,0.0,1.4160448388592952e+24,3.859243530149779e+23,1.5351098006472351e+24,0.0,1416044838859.295,385924353014.9778,460532940194.17053,0.0,0.0,0.0,248971014452.00143,0.0,0.0,0.0,0.0,0.0,1416044838859.2856,385924353014.97675,213608588323.9856,0.0,0.0,0.0,-2046662581.816651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.179007899154866e-70,5.634852057356721,5459941.503249783,248986892261.09973,0.0,0.0,0.0,0.0,8.08448603093425e-64,6346397.836192437,4.110805715421399,247594444037.02988,0.0,0.0,0.0,0.0,62589821.105793305,1416085399913.9543,385945350892.4969,213608588371.6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.016221734847874e+16,0.0,0.0,0.0,9048.66520454362,0.0,0.0,0.0,-248971014452.00143,0.0,0.0,0.0,247598610422.67145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046662581.816651,0.0,0.0,0.0,-674249503.8215235,-5.048709793414476e-18,-36249.27729544193,-5.0487097934144756e-26,-0.00036249277295441923,0.0,1.4160448388592952e+24,3.859243530149779e+23,1.5351098308094528e+24,0.0,1416044838859.295,385924353014.9778,460532949242.83575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247598610422.67145,0.0,1416044838859.2856,385924353014.97675,213608588323.9856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-674249503.8215235
0.08,-1,-1,1,-36248.768451205564,0.0,-0.0003624876845120556,0.0,0.0,1.4160447089900807e+24,3.859243203507673e+23,1.5350044771815844e+24,0.0,1416044708990.0803,385924320350.7672,460501343154.4753,0.0,0.0,0.0,248985756464.7674,0.0,0.0,0.0,0.0,0.0,1416044708990.072,385924320350.766,213608588321.86722,0.0,0.0,0.0,-2093001632.15958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.352172212131556e-70,5.770763009560773,5459887.27263017,249002117448.00787,0.0,0.0,0.0,0.0,8.084485857769928e-64,6346397.700282426,4.204810106719029,247579204823.35477,0.0,0.0,0.0,0.0,62589821.10579327,1416085399913.9543,385945350892.4965,213608588371.66995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0382279810508096e+16,0.0,0.0,0.0,9114.683943152428,0.0,0.0,0.0,-248985756464.7674,0.0,0.0,0.0,247583318496.06396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2093001632.15958,0.0,0.0,0.0,-690554548.7722478,-7.573064690121715e-18,-36248.76845120458,-7.573064690121713e-26,-0.0003624876845120457,0.0,1.4160447089900807e+24,3.859243203507673e+23,1.5350045075638644e+24,0.0,1416044708990.0803,385924320350.7672,460501352269.1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247583318496.06396,0.0,1416044708990.072,385924320350.766,213608588321.86722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-690554548.7722478
0.1,-1,-1,1,-36248.24486104984,0.0,-0.0003624824486104984,0.0,0.0,1.4160445780017636e+24,3.85924287406732e+23,1.5348961093698145e+24,0.0,1416044578001.7632,385924287406.73193,460468832810.94434,0.0,0.0,0.0,249000907646.71158,0.0,0.0,0.0,0.0,0.0,1416044578001.7542,385924287406.73065,213608588319.63992,0.0,0.0,0.0,-2140663155.4072292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.543535823967438e-70,5.920963347447221,5459831.5389959,249017765592.408,0.0,0.0,0.0,0.0,8.0844856664063e-64,6346397.550083137,4.308023569557542,247563541938.54126,0.0,0.0,0.0,0.0,62589821.10579325,1416085399913.954,385945350892.496,213608588371.66995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6994776172327500.0,0.0,0.0,0.0,2098.4328516982496,0.0,0.0,0.0,-249000907646.71158,0.0,0.0,0.0,247567601296.7486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140663155.4072292,0.0,0.0,0.0,-707354707.0113977,-5.048709793414476e-18,-36248.24486104888,-5.0487097934144756e-26,-0.0003624824486104887,0.0,1.4160445780017636e+24,3.85924287406732e+23,1.5348961163645918e+24,0.0,1416044578001.7632,385924287406.73193,460468834909.3775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247567601296.7486,0.0,1416044578001.7542,385924287406.73065,213608588319.63992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-707354707.0113977
0.12,-1,-1,1,-36247.706131926934,0.0,-0.0003624770613192693,0.0,0.0,1.416044445865634e+24,3.859242541754689e+23,1.5347845776958766e+24,0.0,1416044445865.6335,385924254175.46875,460435373308.76294,0.0,0.0,0.0,249016472828.54248,0.0,0.0,0.0,0.0,0.0,1416044445865.6245,385924254175.4673,213608588317.2964,0.0,0.0,0.0,-2189687837.076288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.757345639509119e-70,6.088786850358697,5459774.281858106,249033841949.02823,0.0,0.0,0.0,0.0,8.084485452596491e-64,6346397.382260806,4.422520541904348,247547450096.16946,0.0,0.0,0.0,0.0,62589821.10579328,1416085399913.954,385945350892.4961,213608588371.66992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181377667163810.0,0.0,0.0,0.0,2154.4133001491427,0.0,0.0,0.0,-249016472828.54248,0.0,0.0,0.0,247551453485.25867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189687837.076288,0.0,0.0,0.0,-724666339.3792068,-5.048709793414476e-18,-36247.70613192585,-5.0487097934144756e-26,-0.0003624770613192585,0.0,1.416044445865634e+24,3.859242541754689e+23,1.534784584877254e+24,0.0,1416044445865.6335,385924254175.46875,460435375463.1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247551453485.25867,0.0,1416044445865.6245,385924254175.4673,213608588317.2964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-724666339.3792068
0.14,-1,-1,1,-36247.15174963326,0.0,-0.0003624715174963325,0.0,0.0,1.4160443125508122e+24,3.859242206495515e+23,1.5346697942830096e+24,0.0,1416044312550.8118,385924220649.5514,460400938284.90283,0.0,0.0,0.0,249032467862.82523,0.0,0.0,0.0,0.0,0.0,1416044312550.8035,385924220649.5503,213608588314.82922,0.0,0.0,0.0,-2240117892.7516837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999046241120808e-70,6.27850734080624,5459715.440791331,249050362810.5197,0.0,0.0,0.0,0.0,8.084485210895868e-64,6346397.192541655,4.550945085109954,247530912959.61484,0.0,0.0,0.0,0.0,62589821.10579327,1416085399913.9534,385945350892.4963,213608588371.66977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7373188228669266.0,0.0,0.0,0.0,2211.9564686007798,0.0,0.0,0.0,-249032467862.82523,0.0,0.0,0.0,247534858669.7897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240117892.7516837,0.0,0.0,0.0,-742506487.7597643,-7.573064690121715e-18,-36247.15174963232,-7.573064690121713e-26,-0.0003624715174963232,0.0,1.4160443125508122e+24,3.859242206495515e+23,1.5346698016561982e+24,0.0,1416044312550.8118,385924220649.5514,460400940496.8594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247534858669.7897,0.0,1416044312550.8035,385924220649.5503,213608588314.82922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-742506487.7597643
0.16,-1,-1,1,-36246.58121554503,0.0,-0.0003624658121554503,0.0,0.0,1.416044178025569e+24,3.859241868211709e+23,1.534551655524018e+24,0.0,1416044178025.5686,385924186821.17084,460365496657.2053,0.0,0.0,0.0,249048905530.6831,0.0,0.0,0.0,0.0,0.0,1416044178025.561,385924186821.16974,213608588312.23047,0.0,0.0,0.0,-2291997185.708493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27562770786577e-70,6.4956116999681885,5459654.965436311,249067341415.33447,0.0,0.0,0.0,0.0,8.084484934314377e-64,6346396.975438814,4.696675868000118,247513917247.1985,0.0,0.0,0.0,0.0,62589821.10579329,1416085399913.954,385945350892.4966,213608588371.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7570432034420471.0,0.0,0.0,0.0,2271.129610326141,0.0,0.0,0.0,-249048905530.6831,0.0,0.0,0.0,247517803511.28302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291997185.708493,0.0,0.0,0.0,-760892895.1787734,-5.048709793414476e-18,-36246.58121554407,-5.0487097934144756e-26,-0.0003624658121554407,0.0,1.416044178025569e+24,3.859241868211709e+23,1.5345516630944497e+24,0.0,1416044178025.5686,385924186821.17084,460365498928.33484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247517803511.28302,0.0,1416044178025.561,385924186821.16974,213608588312.23047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-760892895.1787734
