sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p
0.18,-1,-1,1,-54424.75445982763,0.0,-0.0005442475445982762,0.0,1.858636778286214e+24,0.0,1.99809353324958e+23,1.416029315606141e+24,1781087644570.8562,0.0,199809353324.95798,1416029315606.1406,1344166918839.6055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508053022186.99384,0.0,199809353324.95752,1416029315606.1394,-71132296455.74275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348517486168.4495,5.216950382297821e-64,12042367.317276075,4095321.1237351717,0.0,0.0,0.0,0.0,2155946332723.9858,4.635581522181844e-63,8607356.929125095,36389402.40161176,0.0,0.0,0.0,0.0,508053773231.7866,62589821.10579338,199820496106.51202,1416085399913.9858,0.0,0.0,0.0,0.0,-1.6650056899670716e+16,0.0,0.0,0.0,-15955.355544373393,0.0,0.0,0.0,-1344166918839.6055,0.0,0.0,0.0,2145865097572.9702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71132296455.74275,0.0,0.0,0.0,-872830491144.4646,0.0,0.0,0.0,-2.524354896707238e-18,-54424.75445982579,-2.5243548967072378e-26,-0.0005442475445982577,1.858636761636157e+24,0.0,1.99809353324958e+23,1.416029315606141e+24,1781087628615.5005,0.0,199809353324.95798,1416029315606.1406,0.0,0.0,0.0,0.0,2145865097572.9702,0.0,0.0,0.0,508053022186.99384,0.0,199809353324.95752,1416029315606.1394,0.0,0.0,0.0,0.0,-872830491144.4646,0.0,0.0,0.0
0.2,-1,-1,1,-54411.09125581154,0.0,-0.0005441109125581153,0.0,1.8577468859957825e+24,0.0,1.9980933268043186e+23,1.4160293084554175e+24,1780234881846.0444,0.0,199809332680.4318,1416029308455.4172,1343858642284.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508053017906.01807,0.0,199809332680.43127,1416029308455.4155,-71676778344.24223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348242592390.7502,5.216886793439254e-64,12084566.302910125,4095271.1923273783,0.0,0.0,0.0,0.0,2156635627619.649,4.6355921203254377e-63,8556589.509331835,36389485.6186211,0.0,0.0,0.0,0.0,508053773231.7878,62589821.1057934,199820496106.51257,1416085399913.9878,0.0,0.0,0.0,0.0,-1.6408418771450256e+16,0.0,0.0,0.0,-15723.799443870783,0.0,0.0,0.0,-1343858642284.2678,0.0,0.0,0.0,2146536657255.0093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71676778344.24223,0.0,0.0,0.0,-874354809038.7838,0.0,0.0,0.0,-2.524354896707238e-18,-54411.09125580984,-2.5243548967072378e-26,-0.0005441109125580983,1.857746869587363e+24,0.0,1.9980933268043186e+23,1.4160293084554175e+24,1780234866122.2444,0.0,199809332680.4318,1416029308455.4172,0.0,0.0,0.0,0.0,2146536657255.0093,0.0,0.0,0.0,508053017906.01807,0.0,199809332680.43127,1416029308455.4155,0.0,0.0,0.0,0.0,-874354809038.7838,0.0,0.0,0.0
0.22,-1,-1,1,-54397.20083312064,0.0,-0.0005439720083312063,0.0,1.8568421945370445e+24,0.0,1.9980931192129843e+23,1.416029301230275e+24,1779367937428.4304,0.0,199809311921.29837,1416029301230.2747,1343547820421.6277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508053013566.66327,0.0,199809311921.29794,1416029301230.272,-72232896559.86072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347965863393.6614,5.21682258527794e-64,12131014.531106418,4095220.774601246,0.0,0.0,0.0,0.0,2157326000276.405,4.6356028216861694e-63,8496017.1858806,36389569.646140985,0.0,0.0,0.0,0.0,508053773231.7868,62589821.10579336,199820496106.51205,1416085399913.9856,0.0,0.0,0.0,0.0,-1.6150298383086794e+16,0.0,0.0,0.0,-15476.448783485219,0.0,0.0,0.0,-1343547820421.6277,0.0,0.0,0.0,2147209110003.5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72232896559.86072,0.0,0.0,0.0,-875894201618.2306,0.0,0.0,0.0,-2.524354896707238e-18,-54397.20083311905,-2.5243548967072378e-26,-0.0005439720083311904,1.8568421783867466e+24,0.0,1.9980931192129843e+23,1.416029301230275e+24,1779367921951.9822,0.0,199809311921.29837,1416029301230.2747,0.0,0.0,0.0,0.0,2147209110003.5479,0.0,0.0,0.0,508053013566.66327,0.0,199809311921.29794,1416029301230.272,0.0,0.0,0.0,0.0,-875894201618.2306,0.0,0.0,0.0
0.24,-1,-1,1,-54383.07147528153,0.0,-0.0005438307147528152,0.0,1.8559219407840142e+24,0.0,1.9980929105109476e+23,1.4160292939278782e+24,1778486080032.4397,0.0,199809291051.09473,1416029293927.878,1343234452730.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508053009166.8147,0.0,199809291051.09427,1416029293927.877,-72801381864.91042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347687343110.8445,5.2167577336111855e-64,12182117.618307706,4095169.8515517847,0.0,0.0,0.0,0.0,2158017298806.812,4.635613630297801e-63,8424782.170764647,36389654.51584625,0.0,0.0,0.0,0.0,508053773231.7874,62589821.10579337,199820496106.51233,1416085399913.9868,0.0,0.0,0.0,0.0,-1.58755418650279e+16,0.0,0.0,0.0,-15213.156113665551,0.0,0.0,0.0,-1343234452730.534,0.0,0.0,0.0,2147882296438.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72801381864.91042,0.0,0.0,0.0,-877449240785.934,0.0,0.0,0.0,-3.7865323450608574e-18,-54383.07147527985,-3.7865323450608567e-26,-0.0005438307147527984,1.8559219249084713e+24,0.0,1.9980929105109476e+23,1.4160292939278782e+24,1778486064819.2825,0.0,199809291051.09473,1416029293927.878,0.0,0.0,0.0,0.0,2147882296438.401,0.0,0.0,0.0,508053009166.8147,0.0,199809291051.09427,1416029293927.877,0.0,0.0,0.0,0.0,-877449240785.934,0.0,0.0,0.0
0.26,-1,-1,1,-54368.690655721366,0.0,-0.0005436869065572136,0.0,1.8549853088464348e+24,0.0,1.9980927007385467e+23,1.4160292865452074e+24,1777588527809.7449,0.0,199809270073.8546,1416029286545.207,1342918542455.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508053004704.2228,0.0,199809270073.85413,1416029286545.2046,-73383019349.87454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347407082576.1604,5.2166922127217825e-64,12238281.654165663,4095118.402984721,0.0,0.0,0.0,0.0,2158709356401.2837,4.6356245504465527e-63,8342044.279192371,36389740.26139314,0.0,0.0,0.0,0.0,508053773231.78735,62589821.10579337,199820496106.5123,1416085399913.986,0.0,0.0,0.0,0.0,-1.5583966001930886e+16,0.0,0.0,0.0,-14933.745863484219,0.0,0.0,0.0,-1342918542455.3953,0.0,0.0,0.0,2148556041865.8916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73383019349.87454,0.0,0.0,0.0,-879020533694.1168,0.0,0.0,0.0,-2.524354896707238e-18,-54368.690655719634,-2.5243548967072378e-26,-0.0005436869065571963,1.8549852932624684e+24,0.0,1.9980927007385467e+23,1.4160292865452074e+24,1777588512875.9988,0.0,199809270073.8546,1416029286545.207,0.0,0.0,0.0,0.0,2148556041865.8916,0.0,0.0,0.0,508053004704.2228,0.0,199809270073.85413,1416029286545.2046,0.0,0.0,0.0,0.0,-879020533694.1168,0.0,0.0,0.0
0.28,-1,-1,1,-54354.04503023392,0.0,-0.0005435404503023392,0.0,1.854031429579172e+24,0.0,1.9980924899408146e+23,1.4160292790790572e+24,1776674447879.1301,0.0,199809248994.08142,1416029279079.057,1342600096243.3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508053000176.49927,0.0,199809248994.08096,1416029279079.0544,-73978648540.69891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347125139577.828,5.2166259953095065e-64,12299902.801160583,4095066.4074625187,0.0,0.0,0.0,0.0,2159401992620.3872,4.6356355866824603e-63,8247006.307288789,36389826.918510236,0.0,0.0,0.0,0.0,508053773231.7867,62589821.10579338,199820496106.51202,1416085399913.9863,0.0,0.0,0.0,0.0,-1.5275413061218596e+16,0.0,0.0,0.0,-14638.066881544888,0.0,0.0,0.0,-1342600096243.3293,0.0,0.0,0.0,2149230157576.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73978648540.69891,0.0,0.0,0.0,-880608724511.4667,0.0,0.0,0.0,-2.524354896707238e-18,-54354.04503023222,-2.5243548967072378e-26,-0.0005435404503023221,1.8540314143037587e+24,0.0,1.9980924899408146e+23,1.4160292790790572e+24,1776674433241.063,0.0,199809248994.08142,1416029279079.057,0.0,0.0,0.0,0.0,2149230157576.0295,0.0,0.0,0.0,508053000176.49927,0.0,199809248994.08096,1416029279079.0544,0.0,0.0,0.0,0.0,-880608724511.4667,0.0,0.0,0.0
0.3,-1,-1,1,-54339.12044061344,0.0,-0.0005433912044061343,0.0,1.8530593808189081e+24,0.0,1.99809227816699e+23,1.4160292715260316e+24,1775742956553.3086,0.0,199809227816.69897,1416029271526.0312,1342279123560.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052995581.111,0.0,199809227816.69846,1416029271526.0293,-74589162587.81561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346841578036.772,5.2165590524255406e-64,12367354.999465574,4095013.842253089,0.0,0.0,0.0,0.0,2160095015328.8333,4.6356467438303197e-63,8138943.253109405,36389914.52508294,0.0,0.0,0.0,0.0,508053773231.78687,62589821.10579338,199820496106.51202,1416085399913.9866,0.0,0.0,0.0,0.0,-1.4949839034251886e+16,0.0,0.0,0.0,-14326.076995410025,0.0,0.0,0.0,-1342279123560.012,0.0,0.0,0.0,2149904442785.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74589162587.81561,0.0,0.0,0.0,-882214496139.6869,0.0,0.0,0.0,-3.7865323450608574e-18,-54339.12044061149,-3.7865323450608567e-26,-0.0005433912044061148,1.853059365869069e+24,0.0,1.99809227816699e+23,1.4160292715260316e+24,1775742942227.2317,0.0,199809227816.69897,1416029271526.0312,0.0,0.0,0.0,0.0,2149904442785.807,0.0,0.0,0.0,508052995581.111,0.0,199809227816.69846,1416029271526.0293,0.0,0.0,0.0,0.0,-882214496139.6869,0.0,0.0,0.0
0.32,-1,-1,1,-54323.90192968478,0.0,-0.0005432390192968477,0.0,1.8520681883632532e+24,0.0,1.99809206546978e+23,1.4160292638825271e+24,1774793120277.1821,0.0,199809206546.97794,1416029263882.5269,1341955635863.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052990915.36884,0.0,199809206546.97736,1416029263882.5256,-75215506501.5726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346556467085.9446,5.216491353411272e-64,12440976.027835248,4094960.6832818566,0.0,0.0,0.0,0.0,2160788223302.568,4.6356580269999006e-63,8017234.617618504,36390003.1212349,0.0,0.0,0.0,0.0,508053773231.787,62589821.10579339,199820496106.51215,1416085399913.986,0.0,0.0,0.0,0.0,-1.460720151144092e+16,0.0,0.0,0.0,-13997.735564973205,0.0,0.0,0.0,-1341955635863.3853,0.0,0.0,0.0,2150578687259.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75215506501.5726,0.0,0.0,0.0,-883838571895.0067,0.0,0.0,0.0,-2.524354896707238e-18,-54323.90192968279,-2.5243548967072378e-26,-0.0005432390192968277,1.852068173756051e+24,0.0,1.99809206546978e+23,1.4160292638825271e+24,1774793106279.446,0.0,199809206546.97794,1416029263882.5269,0.0,0.0,0.0,0.0,2150578687259.0847,0.0,0.0,0.0,508052990915.36884,0.0,199809206546.97736,1416029263882.5256,0.0,0.0,0.0,0.0,-883838571895.0067,0.0,0.0,0.0
0.34,-1,-1,1,-54308.37376695368,0.0,-0.0005430837376695367,0.0,1.8510568276415198e+24,0.0,1.998091851904416e+23,1.416029256144734e+24,1773823957228.9053,0.0,199809185190.44153,1416029256144.7336,1341629645525.8345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052986176.42194,0.0,199809185190.4412,1416029256144.7314,-75858674473.35063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346269879843.1914,5.216422865839147e-64,12521052.371923758,4094906.905085353,0.0,0.0,0.0,0.0,2161481409500.3728,4.635669441595796e-63,7881398.5669852225,36390092.74940372,0.0,0.0,0.0,0.0,508053773231.78595,62589821.10579336,199820496106.5116,1416085399913.985,0.0,0.0,0.0,0.0,-1.4247631565292152e+16,0.0,0.0,0.0,-13653.168193915859,0.0,0.0,0.0,-1341629645525.8345,0.0,0.0,0.0,2151252674592.8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75858674473.35063,0.0,0.0,0.0,-885481717193.4861,0.0,0.0,0.0,-1.262177448353619e-18,-54308.37376695192,-1.2621774483536189e-26,-0.0005430837376695191,1.851056813393889e+24,0.0,1.998091851904416e+23,1.416029256144734e+24,1773823943575.7378,0.0,199809185190.44153,1416029256144.7336,0.0,0.0,0.0,0.0,2151252674592.8025,0.0,0.0,0.0,508052986176.42194,0.0,199809185190.4412,1416029256144.7314,0.0,0.0,0.0,0.0,-885481717193.4861,0.0,0.0,0.0
0.36,-1,-1,1,-54292.51948285212,0.0,-0.000542925194828521,0.0,1.8500242259453002e+24,0.0,1.998091637527558e+23,1.4160292483086225e+24,1772834439457.3936,0.0,199809163752.75574,1416029248308.622,1341301164509.4219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052981361.24994,0.0,199809163752.75537,1416029248308.6199,-76519706413.27753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345981891889.5933,5.2163535554525925e-64,12607803.563558567,4094852.480764359,0.0,0.0,0.0,0.0,2162174364944.447,4.6356809933274377e-63,7731126.276998745,36390183.45442116,0.0,0.0,0.0,0.0,508053773231.7869,62589821.10579342,199820496106.51193,1416085399913.987,0.0,0.0,0.0,0.0,-1.3871344870268464e+16,0.0,0.0,0.0,-13292.581557972357,0.0,0.0,0.0,-1341301164509.4219,0.0,0.0,0.0,2151926186111.5144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76519706413.27753,0.0,0.0,0.0,-887144741307.953,0.0,0.0,0.0,-1.262177448353619e-18,-54292.51948285024,-1.2621774483536189e-26,-0.0005429251948285024,1.8500242120739563e+24,0.0,1.998091637527558e+23,1.4160292483086225e+24,1772834426164.8127,0.0,199809163752.75574,1416029248308.622,0.0,0.0,0.0,0.0,2151926186111.5144,0.0,0.0,0.0,508052981361.24994,0.0,199809163752.75537,1416029248308.6199,0.0,0.0,0.0,0.0,-887144741307.953,0.0,0.0,0.0
0.38,-1,-1,1,-54276.32190818537,0.0,-0.0005427632190818536,0.0,1.8489692649980617e+24,0.0,1.998091422395894e+23,1.4160292403699297e+24,1771823495344.7068,0.0,199809142239.58932,1416029240369.9294,1340970202815.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052976466.6482,0.0,199809142239.5889,1416029240369.9272,-77199683937.36853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345692579487.991,5.2162833860999555e-64,12701366.853298442,4094797.381931762,0.0,0.0,0.0,0.0,2162866883101.675,4.6356926882200955e-63,7566314.374620001,36390275.283597335,0.0,0.0,0.0,0.0,508053773231.7861,62589821.10579339,199820496106.51166,1416085399913.986,0.0,0.0,0.0,0.0,-1.347878088915529e+16,0.0,0.0,0.0,-12916.39678393118,0.0,0.0,0.0,-1340970202815.427,0.0,0.0,0.0,2152599005258.7346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77199683937.36853,0.0,0.0,0.0,-888828499297.0742,0.0,0.0,0.0,-2.524354896707238e-18,-54276.32190818347,-2.5243548967072378e-26,-0.0005427632190818346,1.8489692515192801e+24,0.0,1.998091422395894e+23,1.4160292403699297e+24,1771823482428.3096,0.0,199809142239.58932,1416029240369.9294,0.0,0.0,0.0,0.0,2152599005258.7346,0.0,0.0,0.0,508052976466.6482,0.0,199809142239.5889,1416029240369.9272,0.0,0.0,0.0,0.0,-888828499297.0742,0.0,0.0,0.0
0.4,-1,-1,1,-54259.76321402386,0.0,-0.0005425976321402385,0.0,1.8478907835533918e+24,0.0,1.9980912065647353e+23,1.4160292323241643e+24,1770790012095.8865,0.0,199809120656.47348,1416029232324.1638,1340636766746.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052971489.2253,0.0,199809120656.473,1416029232324.1614,-77899726139.78284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345402017599.5332,5.216212319658409e-64,12801783.233334793,4094741.578652661,0.0,0.0,0.0,0.0,2163558764606.941,4.635704532627585e-63,7387093.111206945,36390368.28682271,0.0,0.0,0.0,0.0,508053773231.7859,62589821.10579338,199820496106.5116,1416085399913.9856,0.0,0.0,0.0,0.0,-1.3070532620333676e+16,0.0,0.0,0.0,-12525.182128109038,0.0,0.0,0.0,-1340636766746.444,0.0,0.0,0.0,2153270922322.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77899726139.78284,0.0,0.0,0.0,-890533894240.9886,0.0,0.0,0.0,-3.7865323450608574e-18,-54259.76321402195,-3.7865323450608567e-26,-0.0005425976321402194,1.8478907704828606e+24,0.0,1.9980912065647353e+23,1.4160292323241643e+24,1770789999570.7056,0.0,199809120656.47348,1416029232324.1638,0.0,0.0,0.0,0.0,2153270922322.468,0.0,0.0,0.0,508052971489.2253,0.0,199809120656.473,1416029232324.1614,0.0,0.0,0.0,0.0,-890533894240.9886,0.0,0.0,0.0
0.42,-1,-1,1,-54242.82494602824,0.0,-0.0005424282494602824,0.0,1.846787579631067e+24,0.0,1.9980909900864432e+23,1.4160292241665764e+24,1769732837881.7256,0.0,199809099008.6443,1416029224166.576,1340300857035.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052966425.38794,0.0,199809099008.64392,1416029224166.5737,-78620985578.68419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1345110277777.4097,5.216140315934787e-64,12908985.906153604,4094685.0393665843,0.0,0.0,0.0,0.0,2164249822125.2627,4.6357165332487596e-63,7193847.816741141,36390462.51669703,0.0,0.0,0.0,0.0,508053773231.7859,62589821.10579337,199820496106.51163,1416085399913.9849,0.0,0.0,0.0,0.0,-1.2647397737568108e+16,0.0,0.0,0.0,-12119.701982399449,0.0,0.0,0.0,-1340300857035.0215,0.0,0.0,0.0,2153941739287.3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78620985578.68419,0.0,0.0,0.0,-892261879950.7452,0.0,0.0,0.0,-1.262177448353619e-18,-54242.82494602663,-1.2621774483536189e-26,-0.0005424282494602662,1.846787566983669e+24,0.0,1.9980909900864432e+23,1.4160292241665764e+24,1769732825762.0234,0.0,199809099008.6443,1416029224166.576,0.0,0.0,0.0,0.0,2153941739287.3801,0.0,0.0,0.0,508052966425.38794,0.0,199809099008.64392,1416029224166.5737,0.0,0.0,0.0,0.0,-892261879950.7452,0.0,0.0,0.0
0.44,-1,-1,1,-54225.48804626104,0.0,-0.0005422548804626103,0.0,1.8456584119376464e+24,0.0,1.998090773008886e+23,1.416029215892157e+24,1768650783200.0928,0.0,199809077300.88858,1416029215892.1567,1339962466904.8523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052961271.32355,0.0,199809077300.8881,1416029215892.1543,-79364644976.08301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344817426033.4832,5.216067332542917e-64,13022792.268440261,4094627.730791118,0.0,0.0,0.0,0.0,2164939885119.3691,4.6357286971479794e-63,6987231.349879768,36390558.0286892,0.0,0.0,0.0,0.0,508053773231.7871,62589821.10579337,199820496106.51233,1416085399913.9863,0.0,0.0,0.0,0.0,-1.2210413354554428e+16,0.0,0.0,0.0,-11700.950188316405,0.0,0.0,0.0,-1339962466904.8523,0.0,0.0,0.0,2154611274575.6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79364644976.08301,0.0,0.0,0.0,-894013464347.7928,0.0,0.0,0.0,-3.7865323450608574e-18,-54225.48804625903,-3.7865323450608567e-26,-0.0005422548804625902,1.845658399727234e+24,0.0,1.998090773008886e+23,1.416029215892157e+24,1768650771499.1433,0.0,199809077300.88858,1416029215892.1567,0.0,0.0,0.0,0.0,2154611274575.6113,0.0,0.0,0.0,508052961271.32355,0.0,199809077300.8881,1416029215892.1543,0.0,0.0,0.0,0.0,-894013464347.7928,0.0,0.0,0.0
0.46,-1,-1,1,-54207.73285495068,0.0,-0.0005420773285495067,0.0,1.844501999981876e+24,0.0,1.9980905553739386e+23,1.416029207495601e+24,1767542620986.518,0.0,199809055537.3938,1416029207495.6006,1339621580137.5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052956022.9851,0.0,199809055537.3934,1416029207495.5981,-80131915173.9695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344523520783.1172,5.215993324738642e-64,13142900.332812235,4094569.6177927814,0.0,0.0,0.0,0.0,2165628804277.3179,4.6357410317826123e-63,6768165.700642526,36390654.88135425,0.0,0.0,0.0,0.0,508053773231.7874,62589821.105793364,199820496106.5124,1416085399913.9873,0.0,0.0,0.0,0.0,-1.1760853122311358e+16,0.0,0.0,0.0,-11270.147255493328,0.0,0.0,0.0,-1339621580137.5024,0.0,0.0,0.0,2155279367426.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80131915173.9695,0.0,0.0,0.0,-895789713733.0818,0.0,0.0,0.0,-2.524354896707238e-18,-54207.732854948976,-2.5243548967072378e-26,-0.0005420773285494897,1.844501988221022e+24,0.0,1.9980905553739386e+23,1.416029207495601e+24,1767542609716.3699,0.0,199809055537.3938,1416029207495.6006,0.0,0.0,0.0,0.0,2155279367426.4675,0.0,0.0,0.0,508052956022.9851,0.0,199809055537.3934,1416029207495.5981,0.0,0.0,0.0,0.0,-895789713733.0818,0.0,0.0,0.0
0.48,-1,-1,1,-54189.53908459018,0.0,-0.0005418953908459017,0.0,1.8433170223873965e+24,0.0,1.9980903372161757e+23,1.4160291989712938e+24,1766407084997.3042,0.0,199809033721.61752,1416029198971.2935,1339278169216.6104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508052950676.071,0.0,199809033721.6171,1416029198971.2915,-80924034895.37799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344228610973.1914,5.215918245209061e-64,13268890.24244106,4094510.6632215404,0.0,0.0,0.0,0.0,2166316455364.7012,4.6357535450381366e-63,6537831.605582062,36390753.13660658,0.0,0.0,0.0,0.0,508053773231.787,62589821.10579339,199820496106.51227,1416085399913.9866,0.0,0.0,0.0,0.0,-1.1300122341823594e+16,0.0,0.0,0.0,-10828.639850610867,0.0,0.0,0.0,-1339278169216.6104,0.0,0.0,0.0,2155945881675.6448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80924034895.37799,0.0,0.0,0.0,-897591758183.0514,0.0,0.0,0.0,-3.7865323450608574e-18,-54189.539084588396,-3.7865323450608567e-26,-0.0005418953908458839,1.843317011087274e+24,0.0,1.9980903372161757e+23,1.4160291989712938e+24,1766407074168.664,0.0,199809033721.61752,1416029198971.2935,0.0,0.0,0.0,0.0,2155945881675.6448,0.0,0.0,0.0,508052950676.071,0.0,199809033721.6171,1416029198971.2915,0.0,0.0,0.0,0.0,-897591758183.0514,0.0,0.0,0.0
