sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-27929.841093401497,0.0,-0.00027929841093401493,1.2675285066215491e+24,0.0,5.2135426732441004e+23,7.77786190034949e+22,1144110679999.1794,0.0,521354267324.4099,77778619003.49486,1038041743949.5504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412451088.83542,0.0,521354267324.4085,77778619003.49481,-74343515039.20721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3894798891.465008,0.0,0.0,0.0,-0.003515566699206829,0.0,0.0,0.0,-1038041743949.5504,0.0,0.0,0.0,1104455126068.6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74343515039.20721,0.0,0.0,0.0,-140756897158.32562,0.0,0.0,0.0,-27929.841093400217,4.592129581498594e-18,-0.00027929841093400214,4.5921295814985936e-26,1.267528506621545e+24,0.0,5.2135426732441004e+23,7.77786190034949e+22,1144110679999.176,0.0,521354267324.4099,77778619003.49486,0.0,0.0,0.0,0.0,1104455126068.6653,0.0,0.0,0.0,180412451088.83542,0.0,521354267324.4085,77778619003.49481,0.0,0.0,0.0,0.0,-140756897158.32562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048468862115.8083,2.4119133811623115e-64,1893345.84289623,3793567.53549337,0.0,0.0,0.0,0.0,1105092622103.3274,1.4019998884068302e-63,11005854.56367355,2656952.0460452014,0.0,0.0,0.0,0.0,180412589583.48532,23046523.40354007,521424166644.6919,77787202461.50542
0.029333333333333336,-1,-1,1,0.0,-27907.354632818093,0.0,-0.0002790735463281809,1.265973650735627e+24,0.0,5.213542507536054e+23,7.77786016453836e+22,1142707218683.9902,0.0,521354250753.6053,77778601645.38356,1037672510706.9897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412445949.27393,0.0,521354250753.6041,77778601645.38347,-75377737972.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571742307159571.0,0.0,0.0,0.0,516.0724010635167,0.0,0.0,0.0,-1037672510706.9897,0.0,0.0,0.0,1105611396321.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75377737972.2742,0.0,0.0,0.0,-143316623070.7506,0.0,0.0,0.0,-27907.35463281682,3.329952133144975e-18,-0.00027907354632816816,3.3299521331449747e-26,1.2659736513073693e+24,0.0,5.213542507536054e+23,7.77786016453836e+22,1142707219200.0625,0.0,521354250753.6053,77778601645.38356,0.0,0.0,0.0,0.0,1105611396321.538,0.0,0.0,0.0,180412445949.27393,0.0,521354250753.6041,77778601645.38347,0.0,0.0,0.0,0.0,-143316623070.7506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048244761153.5519,2.406292887648725e-64,1888933.9784873996,3800701.978843221,0.0,0.0,0.0,0.0,1106260719698.6914,1.402337118017657e-63,11008501.674115984,2668571.578498608,0.0,0.0,0.0,0.0,180412589583.4854,23046523.403540067,521424166644.69214,77787202461.50562
0.05866666666666667,-1,-1,1,0.0,-27884.9124612984,0.0,-0.00027884912461298395,1.264421857021287e+24,0.0,5.213542342656446e+23,7.777858410271891e+22,1141306521380.1763,0.0,521354234265.6445,77778584102.71887,1037300923742.7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412440727.99057,0.0,521354234265.64325,77778584102.71872,-76406843090.53654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507804592856385.8,0.0,0.0,0.0,1360.9913536673412,0.0,0.0,0.0,-1037300923742.7224,0.0,0.0,0.0,1106780019086.1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76406843090.53654,0.0,0.0,0.0,-145885937072.9919,0.0,0.0,0.0,-27884.91246129716,5.223218305675404e-18,-0.0002788491246129716,5.223218305675403e-26,1.2644218585290917e+24,0.0,5.213542342656446e+23,7.777858410271891e+22,1141306522741.1677,0.0,521354234265.6445,77778584102.71887,0.0,0.0,0.0,0.0,1106780019086.1692,0.0,0.0,0.0,180412440727.99057,0.0,521354234265.64325,77778584102.71872,0.0,0.0,0.0,0.0,-145885937072.9919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048017588056.1149,2.4008445488221104e-64,1884657.2429545247,3807919.450806524,0.0,0.0,0.0,0.0,1107441214082.651,1.402664018347264e-63,11011067.707460811,2680351.0410419954,0.0,0.0,0.0,0.0,180412589583.48538,23046523.403540067,521424166644.69196,77787202461.50552
0.08800000000000001,-1,-1,1,0.0,-27862.503771887183,0.0,-0.00027862503771887176,1.2628723899781352e+24,0.0,5.213542178480454e+23,7.777856637381864e+22,1139907924202.1912,0.0,521354217848.0452,77778566373.8186,1036926890671.8694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412435424.052,0.0,521354217848.04395,77778566373.81842,-77431401893.73026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9211633464453022.0,0.0,0.0,0.0,-8314.70706328284,0.0,0.0,0.0,-1036926890671.8694,0.0,0.0,0.0,1107960927784.2817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77431401893.73026,0.0,0.0,0.0,-148465447320.8508,0.0,0.0,0.0,-27862.503771885884,4.592129581498594e-18,-0.0002786250377188588,4.5921295814985936e-26,1.2628723807665017e+24,0.0,5.213542178480454e+23,7.777856637381864e+22,1139907915887.4841,0.0,521354217848.0452,77778566373.8186,0.0,0.0,0.0,0.0,1107960927784.2817,0.0,0.0,0.0,180412435424.052,0.0,521354217848.04395,77778566373.81842,0.0,0.0,0.0,0.0,-148465447320.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047787330647.271,2.395557361975974e-64,1880507.0000278028,3815219.874483512,0.0,0.0,0.0,0.0,1108634041485.2773,1.4029812495580423e-63,11013557.845455859,2692290.31037236,0.0,0.0,0.0,0.0,180412589583.48517,23046523.403540075,521424166644.69214,77787202461.50551
0.11733333333333335,-1,-1,1,0.0,-27840.116812030585,0.0,-0.00027840116812030577,1.26132441519185e+24,0.0,5.213542014883692e+23,7.777854845605073e+22,1138510673981.6978,0.0,521354201488.3691,77778548456.0507,1036550295673.1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412430036.15622,0.0,521354201488.36816,77778548456.05049,-78452051727.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8729179059008209.0,0.0,0.0,0.0,-7879.2287012590095,0.0,0.0,0.0,-1036550295673.1278,0.0,0.0,0.0,1109154127166.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78452051727.5862,0.0,0.0,0.0,-151055891100.6663,0.0,0.0,0.0,-27840.116812029457,5.223218305675404e-18,-0.0002784011681202945,5.223218305675403e-26,1.2613244064626715e+24,0.0,5.213542014883692e+23,7.777854845605073e+22,1138510666102.4697,0.0,521354201488.3691,77778548456.0507,0.0,0.0,0.0,0.0,1109154127166.979,0.0,0.0,0.0,180412430036.15622,0.0,521354201488.36816,77778548456.05049,0.0,0.0,0.0,0.0,-151055891100.6663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047553962554.4584,2.3904209554352233e-64,1876475.108757374,3822602.9143482074,0.0,0.0,0.0,0.0,1109839210059.3572,1.4032894339504972e-63,11015976.97265776,2704393.593798047,0.0,0.0,0.0,0.0,180412589583.48526,23046523.40354007,521424166644.692,77787202461.50542
0.14666666666666667,-1,-1,1,0.0,-27817.741433043095,0.0,-0.0002781774143304309,1.2597772413675524e+24,0.0,5.2135418517556177e+23,7.777853034714337e+22,1137114146734.4233,0.0,521354185175.56165,77778530347.14333,1036171041260.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412424563.14426,0.0,521354185175.56024,77778530347.14302,-79469319089.36841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8257689500562068.0,0.0,0.0,0.0,-7453.647551400587,0.0,0.0,0.0,-1036171041260.647,0.0,0.0,0.0,1110359606046.1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79469319089.36841,0.0,0.0,0.0,-153657891328.53195,0.0,0.0,0.0,-27817.741433041934,4.592129581498594e-18,-0.0002781774143304193,4.5921295814985936e-26,1.2597772331098622e+24,0.0,5.2135418517556177e+23,7.777853034714337e+22,1137114139280.7751,0.0,521354185175.56165,77778530347.14333,0.0,0.0,0.0,0.0,1110359606046.1626,0.0,0.0,0.0,180412424563.14426,0.0,521354185175.56024,77778530347.14302,0.0,0.0,0.0,0.0,-153657891328.53195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047317460183.5956,2.385426063305998e-64,1872554.296129184,3830068.7096802252,0.0,0.0,0.0,0.0,1111056711493.063,1.403589127478262e-63,11018329.452863043,2716661.9447417087,0.0,0.0,0.0,0.0,180412589583.48553,23046523.403540075,521424166644.69214,77787202461.50554
0.17600000000000002,-1,-1,1,0.0,-27795.367590578855,0.0,-0.00027795367590578853,1.2582301739760212e+24,0.0,5.213541688990606e+23,7.777851204441924e+22,1135717715556.6765,0.0,521354168899.0604,77778512044.4192,1035789023476.8251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412419003.7131,0.0,521354168899.0594,77778512044.41895,-80483726923.86179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7799535281963084.0,0.0,0.0,0.0,-7040.103294330649,0.0,0.0,0.0,-1035789023476.8251,0.0,0.0,0.0,1111577386829.9026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80483726923.86179,0.0,0.0,0.0,-156272097317.0424,0.0,0.0,0.0,-27795.367590577483,4.592129581498594e-18,-0.0002779536759057748,4.5921295814985936e-26,1.2582301661764862e+24,0.0,5.213541688990606e+23,7.777851204441924e+22,1135717708516.5735,0.0,521354168899.0604,77778512044.4192,0.0,0.0,0.0,0.0,1111577386829.9026,0.0,0.0,0.0,180412419003.7131,0.0,521354168899.0594,77778512044.41895,0.0,0.0,0.0,0.0,-156272097317.0424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047077792969.7158,2.3805641114027228e-64,1868737.8320626481,3837617.4587277924,0.0,0.0,0.0,0.0,1112286571192.069,1.4038808445924682e-63,11020619.324108979,2729097.521623557,0.0,0.0,0.0,0.0,180412589583.4854,23046523.403540075,521424166644.69214,77787202461.5056
0.20533333333333337,-1,-1,1,0.0,-27772.98558809809,0.0,-0.00027772985588098083,1.2566825425371606e+24,0.0,5.2135415264888725e+23,7.777849354497068e+22,1134320775252.2551,0.0,521354152648.88715,77778493544.97064,1035404137008.5009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412413356.4762,0.0,521354152648.886,77778493544.9703,-81495775112.7209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7356392231826086.0,0.0,0.0,0.0,-6640.108585114591,0.0,0.0,0.0,-1035404137008.5009,0.0,0.0,0.0,1112807512931.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81495775112.7209,0.0,0.0,0.0,-158899157676.2643,0.0,0.0,0.0,-27772.985588096944,3.961040857321785e-18,-0.0002777298558809694,3.961040857321784e-26,1.256682535180769e+24,0.0,5.2135415264888725e+23,7.777849354497068e+22,1134320768612.147,0.0,521354152648.88715,77778493544.97064,0.0,0.0,0.0,0.0,1112807512931.936,0.0,0.0,0.0,180412413356.4762,0.0,521354152648.886,77778493544.9703,0.0,0.0,0.0,0.0,-158899157676.2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046834925755.1222,2.3758272051891064e-64,1865019.5199444923,3845249.49529992,0.0,0.0,0.0,0.0,1113528835564.6033,1.404165058965293e-63,11022850.304353356,2741702.6663235314,0.0,0.0,0.0,0.0,180412589583.48535,23046523.403540082,521424166644.69214,77787202461.50554
0.2346666666666667,-1,-1,1,0.0,-27750.58602883779,0.0,-0.0002775058602883779,1.2551336972990477e+24,0.0,5.213541364155727e+23,7.777847484566024e+22,1132922739334.8506,0.0,521354136415.5726,77778474845.6602,1035016274908.9514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180412407619.9614,0.0,521354136415.57166,77778474845.65984,-82505943194.06169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6929425657071309.0,0.0,0.0,0.0,-6254.715266047046,0.0,0.0,0.0,-1035016274908.9514,0.0,0.0,0.0,1114050047850.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82505943194.06169,0.0,0.0,0.0,-161539722390.56967,0.0,0.0,0.0,-27750.586028836675,4.592129581498594e-18,-0.00027750586028836674,4.5921295814985936e-26,1.2551336903696218e+24,0.0,5.213541364155727e+23,7.777847484566024e+22,1132922733080.1353,0.0,521354136415.5726,77778474845.6602,0.0,0.0,0.0,0.0,1114050047850.745,0.0,0.0,0.0,180412407619.9614,0.0,521354136415.57166,77778474845.65984,0.0,0.0,0.0,0.0,-161539722390.56967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046588818893.0853,2.3712080600291162e-64,1861393.6418850904,3852965.284365193,0.0,0.0,0.0,0.0,1114783571110.1067,1.4044422076749015e-63,11025025.824320417,2754479.89545349,0.0,0.0,0.0,0.0,180412589583.48547,23046523.403540075,521424166644.69214,77787202461.50557
