sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-37743.35531831496,0.0,-0.00037743355318314956,0.0,0.0,1.416045052023568e+24,3.491989161417898e+23,1.4762779879346072e+24,0.0,1416045052023.5676,349198916141.78973,590511195173.843,0.0,0.0,0.0,325207870339.8668,0.0,0.0,0.0,0.0,0.0,1416045052023.5588,349198916141.78864,271710726254.64334,0.0,0.0,0.0,-6407401420.667409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.925552464658839e-70,5.4359563485543285,5188355.589149691,325269483186.61865,0.0,0.0,0.0,0.0,8.084486284389682e-64,6346398.0350864325,3.4292283045904868,320963303395.2808,0.0,0.0,0.0,0.0,62589821.10579333,1416085399913.9614,349217794809.18225,271710726599.43317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517079640179.8726,0.0,0.0,0.0,0.606831856071949,0.0,0.0,0.0,-325207870339.8668,0.0,0.0,0.0,320962658880.6914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6407401420.667409,0.0,0.0,0.0,-2162189960.885215,-7.573064690121715e-18,-37743.35531831381,-7.573064690121713e-26,-0.00037743355318313796,0.0,1.416045052023568e+24,3.491989161417898e+23,1.4762779879361244e+24,0.0,1416045052023.5676,349198916141.78973,590511195174.4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320962658880.6914,0.0,1416045052023.5588,349198916141.78864,271710726254.64334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2162189960.885215
0.02,-1,-1,1,-37742.16527853459,0.0,-0.0003774216527853458,0.0,0.0,1.4160449238504615e+24,3.491988880416734e+23,1.4760926560487816e+24,0.0,1416044923850.4612,349198888041.67334,590437062419.5127,0.0,0.0,0.0,325241225495.9689,0.0,0.0,0.0,0.0,0.0,1416044923850.4526,349198888041.67224,271710726244.20007,0.0,0.0,0.0,-6514889320.6566725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.075081379223407e-70,5.553315985818901,5188232.751142719,325303959100.7444,0.0,0.0,0.0,0.0,8.084486134860748e-64,6346397.917727625,3.491427823719195,320928724939.19226,0.0,0.0,0.0,0.0,62589821.10579325,1416085399913.96,349217794809.182,271710726599.43277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2222512513855464e+16,0.0,0.0,0.0,16889.00500554219,0.0,0.0,0.0,-325241225495.9689,0.0,0.0,0.0,320927953007.50867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6514889320.6566725,0.0,0.0,0.0,-2201599943.1915727,-5.048709793414476e-18,-37742.16527853346,-5.0487097934144756e-26,-0.00037742165278533454,0.0,1.4160449238504615e+24,3.491988880416734e+23,1.476092698271293e+24,0.0,1416044923850.4612,349198888041.67334,590437079308.5172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320927953007.50867,0.0,1416044923850.4526,349198888041.67224,271710726244.20007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2201599943.1915727
0.04,-1,-1,1,-37740.95219394279,0.0,-0.0003774095219394278,0.0,0.0,1.4160447945711977e+24,3.49198859705503e+23,1.4759037820517185e+24,0.0,1416044794571.1973,349198859705.50287,590361512820.6874,0.0,0.0,0.0,325275186035.4812,0.0,0.0,0.0,0.0,0.0,1416044794571.1885,349198859705.50183,271710726233.42163,0.0,0.0,0.0,-6624399448.215972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.237646368837561e-70,5.680912509811354,5188107.689971783,325339061483.9923,0.0,0.0,0.0,0.0,8.084485972295757e-64,6346397.790131986,3.5575335514262596,320893516454.9387,0.0,0.0,0.0,0.0,62589821.10579326,1416085399913.9602,349217794809.18225,271710726599.43298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6831735564842818e+16,0.0,0.0,0.0,6732.694225937128,0.0,0.0,0.0,-325275186035.4812,0.0,0.0,0.0,320892614483.63245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6624399448.215972,0.0,0.0,0.0,-2241821163.672863,-5.048709793414476e-18,-37740.95219394179,-5.0487097934144756e-26,-0.0003774095219394179,0.0,1.4160447945711977e+24,3.49198859705503e+23,1.4759037988834542e+24,0.0,1416044794571.1973,349198859705.50287,590361519553.3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320892614483.63245,0.0,1416044794571.1885,349198859705.50183,271710726233.42163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2241821163.672863
0.06,-1,-1,1,-37739.71562907166,0.0,-0.0003773971562907165,0.0,0.0,1.4160446641617547e+24,3.4919883112738404e+23,1.4757112334354337e+24,0.0,1416044664161.7544,349198831127.384,590284493374.1736,0.0,0.0,0.0,325309748304.9446,0.0,0.0,0.0,0.0,0.0,1416044664161.7449,349198831127.38275,271710726222.29376,0.0,0.0,0.0,-6735981153.065155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.416070981380432e-70,5.820962620456662,5187980.416511848,325374787197.0815,0.0,0.0,0.0,0.0,8.084485793871141e-64,6346397.650082858,3.628240730667693,320857681001.1991,0.0,0.0,0.0,0.0,62589821.1057933,1416085399913.96,349217794809.1818,271710726599.43283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531651742560788e+16,0.0,0.0,0.0,4212.660697024316,0.0,0.0,0.0,-325309748304.9446,0.0,0.0,0.0,320856646298.5523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6735981153.065155,0.0,0.0,0.0,-2282874934.012105,-5.048709793414476e-18,-37739.71562907047,-5.0487097934144756e-26,-0.0003773971562907047,0.0,1.4160446641617547e+24,3.4919883112738404e+23,1.475711243967086e+24,0.0,1416044664161.7544,349198831127.384,590284497586.8344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320856646298.5523,0.0,1416044664161.7449,349198831127.38275,271710726222.29376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2282874934.012105
0.08,-1,-1,1,-37738.45496524846,0.0,-0.00037738454965248453,0.0,0.0,1.416044532595035e+24,3.491988023016786e+23,1.4755149250363827e+24,0.0,1416044532595.035,349198802301.6785,590205970014.5531,0.0,0.0,0.0,325344929426.9597,0.0,0.0,0.0,0.0,0.0,1416044532595.0266,349198802301.6774,271710726210.8028,0.0,0.0,0.0,-6849685623.209781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.613968804998917e-70,5.976303113887943,5187850.867412419,325411153896.036,0.0,0.0,0.0,0.0,8.084485595973295e-64,6346397.4947434515,3.704422814720146,320821200774.69476,0.0,0.0,0.0,0.0,62589821.10579332,1416085399913.959,349217794809.1815,271710726599.4325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8187722159419208.0,0.0,0.0,0.0,3275.0888637676835,0.0,0.0,0.0,-325344929426.9597,0.0,0.0,0.0,320820030576.79584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6849685623.209781,0.0,0.0,0.0,-2324783497.956898,-2.524354896707238e-18,-37738.45496524724,-2.5243548967072378e-26,-0.00037738454965247233,0.0,1.416044532595035e+24,3.491988023016786e+23,1.475514933224104e+24,0.0,1416044532595.035,349198802301.6785,590205973289.6417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320820030576.79584,0.0,1416044532595.0266,349198802301.6774,271710726210.8028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2324783497.956898
0.1,-1,-1,1,-37737.16961679417,0.0,-0.00037737169616794164,0.0,0.0,1.4160443998436235e+24,3.4919877322235074e+23,1.475314749724435e+24,0.0,1416044399843.623,349198773222.35065,590125899889.7742,0.0,0.0,0.0,325380739768.46765,0.0,0.0,0.0,0.0,0.0,1416044399843.6147,349198773222.3496,271710726198.93472,0.0,0.0,0.0,-6965566077.628593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.835970660285906e-70,6.150569209859454,5187719.003062518,325448172502.39874,0.0,0.0,0.0,0.0,8.084485373971425e-64,6346397.320478574,3.7871841376028264,320784064722.64954,0.0,0.0,0.0,0.0,62589821.10579329,1416085399913.9595,349217794809.1819,271710726599.4325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.132428798104636e+16,0.0,0.0,0.0,12529.715192418545,0.0,0.0,0.0,-325380739768.46765,0.0,0.0,0.0,320782756190.60315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6965566077.628593,0.0,0.0,0.0,-2367569970.0487485,-5.048709793414476e-18,-37737.169616793,-5.0487097934144756e-26,-0.00037737169616792993,0.0,1.4160443998436235e+24,3.4919877322235074e+23,1.475314781048723e+24,0.0,1416044399843.623,349198773222.35065,590125912419.4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320782756190.60315,0.0,1416044399843.6147,349198773222.3496,271710726198.93472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2367569970.0487485
0.12,-1,-1,1,-37735.858866973416,0.0,-0.0003773585886697341,0.0,0.0,1.4160442658775537e+24,3.491987438834422e+23,1.475110631192195e+24,0.0,1416044265877.5532,349198743883.44214,590044252476.8782,0.0,0.0,0.0,325417204102.0974,0.0,0.0,0.0,0.0,0.0,1416044265877.5444,349198743883.4411,271710726186.674,0.0,0.0,0.0,-7083677811.893735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.088027323807876e-70,6.348432172103775,5187584.732158481,325485868365.1448,0.0,0.0,0.0,0.0,8.084485121914766e-64,6346397.122617004,3.877923148284062,320746247313.71344,0.0,0.0,0.0,0.0,62589821.105793305,1416085399913.9612,349217794809.1823,271710726599.43304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1901534504992884e+16,0.0,0.0,0.0,12760.613801997155,0.0,0.0,0.0,-325417204102.0974,0.0,0.0,0.0,320744797530.4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7083677811.893735,0.0,0.0,0.0,-2411258479.5832186,-7.573064690121715e-18,-37735.85886697229,-7.573064690121713e-26,-0.0003773585886697228,0.0,1.4160442658775537e+24,3.491987438834422e+23,1.475110663093729e+24,0.0,1416044265877.5532,349198743883.44214,590044265237.4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320744797530.4007,0.0,1416044265877.5444,349198743883.4411,271710726186.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2411258479.5832186
0.14,-1,-1,1,-37734.52208085791,0.0,-0.00037734522080857906,0.0,0.0,1.416044130667108e+24,3.491987142784139e+23,1.474902453783226e+24,0.0,1416044130667.1077,349198714278.4138,589960981513.2904,0.0,0.0,0.0,325454333750.72943,0.0,0.0,0.0,0.0,0.0,1416044130667.0996,349198714278.4128,271710726174.00238,0.0,0.0,0.0,-7204078411.44164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.377792575060359e-70,6.5758999850029145,5187448.010785983,325524253407.38446,0.0,0.0,0.0,0.0,8.084484832149494e-64,6346396.895150791,3.9784187097203856,320707736479.3036,0.0,0.0,0.0,0.0,62589821.105793305,1416085399913.9614,349217794809.18195,271710726599.43292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2494622439481316e+16,0.0,0.0,0.0,12997.848975792527,0.0,0.0,0.0,-325454333750.72943,0.0,0.0,0.0,320706142446.35266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7204078411.44164,0.0,0.0,0.0,-2455874109.215811,-5.048709793414476e-18,-37734.52208085697,-5.0487097934144756e-26,-0.00037734522080856963,0.0,1.416044130667108e+24,3.491987142784139e+23,1.4749024862778481e+24,0.0,1416044130667.1077,349198714278.4138,589960994511.1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320706142446.35266,0.0,1416044130667.0996,349198714278.4128,271710726174.00238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2455874109.215811
0.16,-1,-1,1,-37733.15856086304,0.0,-0.00037733158560863034,0.0,0.0,1.4160439941808533e+24,3.491986844005637e+23,1.4746901087428916e+24,0.0,1416043994180.853,349198684400.56366,589876043497.1566,0.0,0.0,0.0,325492145160.02405,0.0,0.0,0.0,0.0,0.0,1416043994180.8447,349198684400.5626,271710726160.90347,0.0,0.0,0.0,-7326827823.7716055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.715129072482171e-70,6.840714453681406,5187308.7761619855,325563344699.71484,0.0,0.0,0.0,0.0,8.084484494812991e-64,6346396.630338173,4.090936438301402,320668514981.3485,0.0,0.0,0.0,0.0,62589821.105793305,1416085399913.9612,349217794809.18243,271710726599.43323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.310431731928139e+16,0.0,0.0,0.0,13241.72692771256,0.0,0.0,0.0,-325492145160.02405,0.0,0.0,0.0,320666773615.64685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7326827823.7716055,0.0,0.0,0.0,-2501443037.6672363,-5.048709793414476e-18,-37733.15856086207,-5.0487097934144756e-26,-0.0003773315856086207,0.0,1.4160439941808533e+24,3.491986844005637e+23,1.474690141847209e+24,0.0,1416043994180.853,349198684400.56366,589876056738.8837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320666773615.64685,0.0,1416043994180.8447,349198684400.5626,271710726160.90347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2501443037.6672363
