sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,tot:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,tot:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,tot:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p
0.18,-1,-1,1,-48335.43447521819,0.0,-0.00048335434475218185,0.0,1.5591974381941554e+24,0.0,2.140526202618294e+23,1.416025629436745e+24,1386782556020.3838,0.0,214052620261.82928,1416025629436.7449,973430185428.8687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519184041.5629,0.0,214052620261.82852,1416025629436.7434,-72166813450.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978776838677.0553,4.3961121384962244e-64,7310877.297442409,3450949.4294630587,0.0,0.0,0.0,0.0,2714220957251.59,5.909876564431746e-63,5548748.858519391,46392706.99699709,0.0,0.0,0.0,0.0,485520883520.09064,62589821.10579335,214063998942.1306,1416085399913.983,0.0,0.0,0.0,0.0,2096863549136021.5,0.0,0.0,0.0,1864.9939520582557,0.0,0.0,0.0,-973430185428.8687,0.0,0.0,0.0,2701854297853.3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72166813450.0472,0.0,0.0,0.0,-1800590924009.5037,0.0,0.0,0.0,-3.7865323450608574e-18,-48335.43447521656,-3.7865323450608567e-26,-0.00048335434475216553,1.5591974402910186e+24,0.0,2.140526202618294e+23,1.416025629436745e+24,1386782557885.3772,0.0,214052620261.82928,1416025629436.7449,0.0,0.0,0.0,0.0,2701854297853.3213,0.0,0.0,0.0,485519184041.5629,0.0,214052620261.82852,1416025629436.7434,0.0,0.0,0.0,0.0,-1800590924009.5037,0.0,0.0,0.0
0.2,-1,-1,1,-48325.550608715705,0.0,-0.00048325550608715697,0.0,1.558503876224478e+24,0.0,2.1405259528185328e+23,1.4160256203538661e+24,1386165687612.6333,0.0,214052595281.85315,1416025620353.8657,973156733509.0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519178106.78705,0.0,214052595281.8524,1416025620353.863,-72510224003.23274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978528865840.1156,4.396098314166806e-64,7325419.147097195,3450938.574725752,0.0,0.0,0.0,0.0,2715617886304.215,5.909880711730794e-63,5572213.370269299,46392739.56048139,0.0,0.0,0.0,0.0,485520883520.08954,62589821.10579338,214063998942.13007,1416085399913.9827,0.0,0.0,0.0,0.0,2013169648891339.8,0.0,0.0,0.0,1790.5548604708165,0.0,0.0,0.0,-973156733509.0781,0.0,0.0,0.0,2703237456340.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72510224003.23274,0.0,0.0,0.0,-1802590945044.566,0.0,0.0,0.0,-2.524354896707238e-18,-48325.550608714286,-2.5243548967072378e-26,-0.0004832555060871428,1.5585038782376463e+24,0.0,2.1405259528185328e+23,1.4160256203538661e+24,1386165689403.1868,0.0,214052595281.85315,1416025620353.8657,0.0,0.0,0.0,0.0,2703237456340.9663,0.0,0.0,0.0,485519178106.78705,0.0,214052595281.8524,1416025620353.863,0.0,0.0,0.0,0.0,-1802590945044.566,0.0,0.0,0.0
0.22,-1,-1,1,-48315.5483803978,0.0,-0.0004831554838039779,0.0,1.557802008575371e+24,0.0,2.1405257005134905e+23,1.4160256112004e+24,1385541431961.2488,0.0,214052570051.34894,1416025611200.3994,972880137108.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519172111.81995,0.0,214052570051.34814,1416025611200.3972,-72857877258.87885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978278063349.6713,4.39608438449932e-64,7340097.186140866,3450927.637272319,0.0,0.0,0.0,0.0,2717022396241.162,5.909884890631248e-63,5595733.653165423,46392772.37210843,0.0,0.0,0.0,0.0,485520883520.09015,62589821.10579338,214063998942.13037,1416085399913.983,0.0,0.0,0.0,0.0,1931330790147022.5,0.0,0.0,0.0,1717.7656812872738,0.0,0.0,0.0,-972880137108.3068,0.0,0.0,0.0,2704628093241.5693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72857877258.87885,0.0,0.0,0.0,-1804605831674.3738,0.0,0.0,0.0,-2.524354896707238e-18,-48315.54838039624,-2.5243548967072378e-26,-0.00048315548380396236,1.5578020105067002e+24,0.0,2.1405257005134905e+23,1.4160256112004e+24,1385541433679.0132,0.0,214052570051.34894,1416025611200.3994,0.0,0.0,0.0,0.0,2704628093241.5693,0.0,0.0,0.0,485519172111.81995,0.0,214052570051.34814,1416025611200.3972,0.0,0.0,0.0,0.0,-1804605831674.3738,0.0,0.0,0.0
0.24,-1,-1,1,-48305.42413584939,0.0,-0.0004830542413584938,0.0,1.5570915788082829e+24,0.0,2.140525445635507e+23,1.4160256019742507e+24,1384909560984.462,0.0,214052544563.5506,1416025601974.2502,972600308175.5004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519166054.9303,0.0,214052544563.54977,1416025601974.2488,-73209913245.96808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978024353537.4185,4.396070346336038e-64,7354923.933070267,3450916.614625034,0.0,0.0,0.0,0.0,2718434709644.962,5.909889102080463e-63,5619262.30649251,46392805.439311445,0.0,0.0,0.0,0.0,485520883520.0903,62589821.10579337,214063998942.1304,1416085399913.9832,0.0,0.0,0.0,0.0,1851327552811336.8,0.0,0.0,0.0,1646.6091418750584,0.0,0.0,0.0,-972600308175.5004,0.0,0.0,0.0,2706026428003.6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73209913245.96808,0.0,0.0,0.0,-1806636031427.5305,0.0,0.0,0.0,-2.524354896707238e-18,-48305.42413584782,-2.5243548967072378e-26,-0.00048305424135847814,1.557091580659611e+24,0.0,2.140525445635507e+23,1.4160256019742507e+24,1384909562631.0715,0.0,214052544563.5506,1416025601974.2502,0.0,0.0,0.0,0.0,2706026428003.6733,0.0,0.0,0.0,485519166054.9303,0.0,214052544563.54977,1416025601974.2488,0.0,0.0,0.0,0.0,-1806636031427.5305,0.0,0.0,0.0
0.26,-1,-1,1,-48295.17398878283,0.0,-0.0004829517398878282,0.0,1.5563723142134092e+24,0.0,2.140525188114086e+23,1.416025592673214e+24,1384269832128.5132,0.0,214052518811.4085,1416025592673.2136,972317154585.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519159934.30133,0.0,214052518811.40784,1416025592673.2112,-73566482391.30629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977767655430.2891,4.39605619635417e-64,7369914.487587298,3450905.504176949,0.0,0.0,0.0,0.0,2719855057915.5435,5.909893347075237e-63,5642739.781644269,46392838.769910544,0.0,0.0,0.0,0.0,485520883520.0904,62589821.10579337,214063998942.13028,1416085399913.9834,0.0,0.0,0.0,0.0,1773131747576241.8,0.0,0.0,0.0,1577.0601700786501,0.0,0.0,0.0,-972317154585.518,0.0,0.0,0.0,2707432688721.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73566482391.30629,0.0,0.0,0.0,-1808682014950.364,0.0,0.0,0.0,-2.524354896707238e-18,-48295.17398878139,-2.5243548967072378e-26,-0.0004829517398878138,1.556372315986541e+24,0.0,2.140525188114086e+23,1.416025592673214e+24,1384269833705.5737,0.0,214052518811.4085,1416025592673.2136,0.0,0.0,0.0,0.0,2707432688721.638,0.0,0.0,0.0,485519159934.30133,0.0,214052518811.40784,1416025592673.2112,0.0,0.0,0.0,0.0,-1808682014950.364,0.0,0.0,0.0
0.28,-1,-1,1,-48284.793793218545,0.0,-0.0004828479379321854,0.0,1.5556439238575007e+24,0.0,2.140524927875802e+23,1.416025583294966e+24,1383621986631.334,0.0,214052492787.58008,1416025583294.9656,972030579903.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519153748.0225,0.0,214052492787.5794,1416025583294.963,-73927747019.95198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977507884625.3777,4.396041931052304e-64,7385087.111633766,3450894.3031803635,0.0,0.0,0.0,0.0,2721283681394.5625,5.909897626666029e-63,5666091.636626809,46392872.37214968,0.0,0.0,0.0,0.0,485520883520.09064,62589821.10579337,214063998942.13055,1416085399913.9841,0.0,0.0,0.0,0.0,1696813228511958.5,0.0,0.0,0.0,1509.180895557627,0.0,0.0,0.0,-972030579903.2645,0.0,0.0,0.0,2708847112244.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73927747019.95198,0.0,0.0,0.0,-1810744277852.0,0.0,0.0,0.0,-2.524354896707238e-18,-48284.79379321708,-2.5243548967072378e-26,-0.00048284793793217074,1.555643925554316e+24,0.0,2.140524927875802e+23,1.416025583294966e+24,1383621988140.5166,0.0,214052492787.58008,1416025583294.9656,0.0,0.0,0.0,0.0,2708847112244.495,0.0,0.0,0.0,485519153748.0225,0.0,214052492787.5794,1416025583294.963,0.0,0.0,0.0,0.0,-1810744277852.0,0.0,0.0,0.0
0.3,-1,-1,1,-48274.27911072097,0.0,-0.00048274279110720967,0.0,1.5549060962847637e+24,0.0,2.1405246648441826e+23,1.416025573837056e+24,1382965747477.6785,0.0,214052466484.41815,1416025573837.0554,971740483135.9818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519147494.0774,0.0,214052466484.41757,1416025573837.054,-74293883152.38031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977244953174.9496,4.3960275467339844e-64,7400463.938861708,3450883.008733331,0.0,0.0,0.0,0.0,2722720829405.6846,5.909901941961753e-63,5689225.205948872,46392906.254733585,0.0,0.0,0.0,0.0,485520883520.0909,62589821.105793364,214063998942.13086,1416085399913.9836,0.0,0.0,0.0,0.0,1622297295137823.5,0.0,0.0,0.0,1442.904878154397,0.0,0.0,0.0,-971740483135.9818,0.0,0.0,0.0,2710269944198.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74293883152.38031,0.0,0.0,0.0,-1812823342772.1172,0.0,0.0,0.0,-2.524354896707238e-18,-48274.27911071938,-2.5243548967072378e-26,-0.0004827427911071937,1.55490609790706e+24,0.0,2.1405246648441826e+23,1.416025573837056e+24,1382965748920.5825,0.0,214052466484.41815,1416025573837.0554,0.0,0.0,0.0,0.0,2710269944198.624,0.0,0.0,0.0,485519147494.0774,0.0,214052466484.41757,1416025573837.054,0.0,0.0,0.0,0.0,-1812823342772.1172,0.0,0.0,0.0
0.32,-1,-1,1,-48263.62517178876,0.0,-0.00048263625171788747,0.0,1.5541584968073072e+24,0.0,2.1405243989396482e+23,1.416025564296896e+24,1382300816989.1912,0.0,214052439893.9647,1416025564296.8958,971446758472.3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519141170.3387,0.0,214052439893.96402,1416025564296.8928,-74665082653.52422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976978769484.2356,4.3960130394892514e-64,7416071.838991974,3450871.617764979,0.0,0.0,0.0,0.0,2724166760198.877,5.909906294135394e-63,5712025.573886514,46392940.426874965,0.0,0.0,0.0,0.0,485520883520.08997,62589821.10579337,214063998942.13007,1416085399913.9836,0.0,0.0,0.0,0.0,1549560210130330.0,0.0,0.0,0.0,1378.2110054008663,0.0,0.0,0.0,-971446758472.3761,0.0,0.0,0.0,2711701438911.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74665082653.52422,0.0,0.0,0.0,-1814919761714.8733,0.0,0.0,0.0,-2.524354896707238e-18,-48263.62517178741,-2.5243548967072378e-26,-0.000482636251717874,1.5541584983568656e+24,0.0,2.1405243989396482e+23,1.416025564296896e+24,1382300818367.4006,0.0,214052439893.9647,1416025564296.8958,0.0,0.0,0.0,0.0,2711701438911.937,0.0,0.0,0.0,485519141170.3387,0.0,214052439893.96402,1416025564296.8928,0.0,0.0,0.0,0.0,-1814919761714.8733,0.0,0.0,0.0
0.34,-1,-1,1,-48252.826830305625,0.0,-0.0004825282683030562,0.0,1.553400764308839e+24,0.0,2.140524130079486e+23,1.4160255546717417e+24,1381626873981.5483,0.0,214052413007.9485,1416025554671.7412,971149295007.4259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519134774.5591,0.0,214052413007.9477,1416025554671.7383,-75041555800.43607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976709238225.8024,4.39599840517371e-64,7431943.467806856,3450860.127018845,0.0,0.0,0.0,0.0,2725621740780.337,5.909910684430296e-63,5734350.723340727,46392974.89834319,0.0,0.0,0.0,0.0,485520883520.0907,62589821.10579338,214063998942.13055,1416085399913.9841,0.0,0.0,0.0,0.0,1478656148658647.2,0.0,0.0,0.0,1315.1474618166685,0.0,0.0,0.0,-971149295007.4259,0.0,0.0,0.0,2713141859220.6733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75041555800.43607,0.0,0.0,0.0,-1817034118698.5366,0.0,0.0,0.0,-2.524354896707238e-18,-48252.82683030423,-2.5243548967072378e-26,-0.00048252826830304224,1.5534007657874952e+24,0.0,2.140524130079486e+23,1.4160255546717417e+24,1381626875296.696,0.0,214052413007.9485,1416025554671.7412,0.0,0.0,0.0,0.0,2713141859220.6733,0.0,0.0,0.0,485519134774.5591,0.0,214052413007.9477,1416025554671.7383,0.0,0.0,0.0,0.0,-1817034118698.5366,0.0,0.0,0.0
0.36,-1,-1,1,-48241.87850972641,0.0,-0.00048241878509726403,0.0,1.5526325074682814e+24,0.0,2.1405238581777414e+23,1.4160255449586817e+24,1380943570405.6636,0.0,214052385817.77402,1416025544958.6814,970847976452.8429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519128304.35284,0.0,214052385817.77338,1416025544958.6804,-75423534351.5315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976436260276.597,4.3959836393865206e-64,7448118.537872112,3450848.533036331,0.0,0.0,0.0,0.0,2727086046599.5415,5.909915114166689e-63,5756025.717551714,46393009.67951325,0.0,0.0,0.0,0.0,485520883520.0903,62589821.10579336,214063998942.13037,1416085399913.983,0.0,0.0,0.0,0.0,1409516672376435.8,0.0,0.0,0.0,1253.6533769164234,0.0,0.0,0.0,-970847976452.8429,0.0,0.0,0.0,2714591476129.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75423534351.5315,0.0,0.0,0.0,-1819167032774.852,0.0,0.0,0.0,-1.262177448353619e-18,-48241.878509724804,-1.2621774483536189e-26,-0.00048241878509724793,1.5526325088777995e+24,0.0,2.1405238581777414e+23,1.4160255449586817e+24,1380943571659.318,0.0,214052385817.77402,1416025544958.6814,0.0,0.0,0.0,0.0,2714591476129.816,0.0,0.0,0.0,485519128304.35284,0.0,214052385817.77338,1416025544958.6804,0.0,0.0,0.0,0.0,-1819167032774.852,0.0,0.0,0.0
0.38,-1,-1,1,-48230.774139359135,0.0,-0.0004823077413935913,0.0,1.5518533002883946e+24,0.0,2.140523583145286e+23,1.4160255351546254e+24,1380250527370.7517,0.0,214052358314.5285,1416025535154.625,970542680834.7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519121757.19214,0.0,214052358314.5278,1416025535154.6223,-75811275221.2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976159732686.8992,4.395968737442565e-64,7464645.349101649,3450836.832135699,0.0,0.0,0.0,0.0,2728559961049.414,5.909919584750106e-63,5776835.759883807,46393044.78143071,0.0,0.0,0.0,0.0,485520883520.09015,62589821.10579338,214063998942.13043,1416085399913.9827,0.0,0.0,0.0,0.0,1342163973345173.2,0.0,0.0,0.0,1193.748488780111,0.0,0.0,0.0,-970542680834.7643,0.0,0.0,0.0,2716050568282.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75811275221.2044,0.0,0.0,0.0,-1821319161475.2195,0.0,0.0,0.0,-2.524354896707238e-18,-48230.77413935748,-2.5243548967072378e-26,-0.00048230774139357475,1.5518533016305588e+24,0.0,2.140523583145286e+23,1.4160255351546254e+24,1380250528564.5002,0.0,214052358314.5285,1416025535154.625,0.0,0.0,0.0,0.0,2716050568282.531,0.0,0.0,0.0,485519121757.19214,0.0,214052358314.5278,1416025535154.6223,0.0,0.0,0.0,0.0,-1821319161475.2195,0.0,0.0,0.0
0.4,-1,-1,1,-48219.507078749004,0.0,-0.00048219507078748995,0.0,1.5510626767893634e+24,0.0,2.1405233048898142e+23,1.4160255252562763e+24,1379547330424.6958,0.0,214052330488.98132,1416025525256.276,970233280182.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519115130.3887,0.0,214052330488.98056,1416025525256.2737,-76205064888.07678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975879548694.3694,4.395953694344872e-64,7481582.621345048,3450825.0203909446,0.0,0.0,0.0,0.0,2730043774716.9365,5.909924097679665e-63,5796517.971159851,46393080.2158733,0.0,0.0,0.0,0.0,485520883520.09064,62589821.10579337,214063998942.1303,1416085399913.9846,0.0,0.0,0.0,0.0,1276568806567520.0,0.0,0.0,0.0,1135.406786300242,0.0,0.0,0.0,-970233280182.384,0.0,0.0,0.0,2717519421175.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76205064888.07678,0.0,0.0,0.0,-1823491204745.716,0.0,0.0,0.0,-2.524354896707238e-18,-48219.50707874757,-2.5243548967072378e-26,-0.00048219507078747564,1.5510626780659319e+24,0.0,2.1405233048898142e+23,1.4160255252562763e+24,1379547331560.1023,0.0,214052330488.98132,1416025525256.276,0.0,0.0,0.0,0.0,2717519421175.431,0.0,0.0,0.0,485519115130.3887,0.0,214052330488.98056,1416025525256.2737,0.0,0.0,0.0,0.0,-1823491204745.716,0.0,0.0,0.0
0.42,-1,-1,1,-48208.07002778367,0.0,-0.00048208070027783666,0.0,1.550260124700541e+24,0.0,2.1405230233159583e+23,1.416025515260114e+24,1378833523943.3525,0.0,214052302331.59573,1416025515260.1138,969919640213.2941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519108421.0758,0.0,214052302331.59515,1416025515260.1113,-76605224691.01793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975595597800.3761,4.395938504749415e-64,7499001.6723024715,3450813.0936052296,0.0,0.0,0.0,0.0,2731537784305.6753,5.909928654558529e-63,5814751.729779894,46393115.99543108,0.0,0.0,0.0,0.0,485520883520.0902,62589821.10579338,214063998942.13022,1416085399913.9836,0.0,0.0,0.0,0.0,1212727284818454.8,0.0,0.0,0.0,1078.62481209822,0.0,0.0,0.0,-969919640213.2941,0.0,0.0,0.0,2718998326040.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76605224691.01793,0.0,0.0,0.0,-1825683909439.5576,0.0,0.0,0.0,-3.7865323450608574e-18,-48208.07002778214,-3.7865323450608567e-26,-0.00048208070027782126,1.5502601259132684e+24,0.0,2.1405230233159583e+23,1.416025515260114e+24,1378833525021.9775,0.0,214052302331.59573,1416025515260.1138,0.0,0.0,0.0,0.0,2718998326040.459,0.0,0.0,0.0,485519108421.0758,0.0,214052302331.59515,1416025515260.1113,0.0,0.0,0.0,0.0,-1825683909439.5576,0.0,0.0,0.0
0.44,-1,-1,1,-48196.454919772856,0.0,-0.00048196454919772845,0.0,1.5494450779572595e+24,0.0,2.140522738325462e+23,1.4160255051623765e+24,1378108604457.0603,0.0,214052273832.54608,1416025505162.3762,969601620022.2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519101626.19525,0.0,214052273832.54538,1416025505162.374,-77012117191.40283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975307765928.5209,4.3959231629266295e-64,7516988.981732492,3450801.0472804466,0.0,0.0,0.0,0.0,2733042291140.345,5.909933257105607e-63,5831147.4447342595,46393152.13359763,0.0,0.0,0.0,0.0,485520883520.08966,62589821.105793364,214063998942.13007,1416085399913.9827,0.0,0.0,0.0,0.0,1150604253618761.2,0.0,0.0,0.0,1023.3712990507483,0.0,0.0,0.0,-969601620022.2684,0.0,0.0,0.0,2720487578302.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012117191.40283,0.0,0.0,0.0,-1827898074448.5955,0.0,0.0,0.0,-2.524354896707238e-18,-48196.454919771415,-2.5243548967072378e-26,-0.00048196454919771403,1.5494450791078635e+24,0.0,2.140522738325462e+23,1.4160255051623765e+24,1378108605480.4316,0.0,214052273832.54608,1416025505162.3762,0.0,0.0,0.0,0.0,2720487578302.8325,0.0,0.0,0.0,485519101626.19525,0.0,214052273832.54538,1416025505162.374,0.0,0.0,0.0,0.0,-1827898074448.5955,0.0,0.0,0.0
0.46,-1,-1,1,-48184.652794436035,0.0,-0.0004818465279443603,0.0,1.5486169077877737e+24,0.0,2.1405224498174548e+23,1.4160254949590245e+24,1377372012723.1814,0.0,214052244981.74536,1416025494959.0242,969279071780.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519094742.4735,0.0,214052244981.74484,1416025494959.022,-77426153799.5628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975015935686.8312,4.3959076627148516e-64,7535649.174859275,3450788.8765803524,0.0,0.0,0.0,0.0,2734557599163.3784,5.909937907169379e-63,5845233.686401717,46393188.644881815,0.0,0.0,0.0,0.0,485520883520.09015,62589821.10579338,214063998942.13007,1416085399913.9824,0.0,0.0,0.0,0.0,1090183475492112.9,0.0,0.0,0.0,969.631805209443,0.0,0.0,0.0,-969279071780.27,0.0,0.0,0.0,2721987475524.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77426153799.5628,0.0,0.0,0.0,-1830134556573.9033,0.0,0.0,0.0,-3.7865323450608574e-18,-48184.65279443445,-3.7865323450608567e-26,-0.0004818465279443444,1.548616908877956e+24,0.0,2.1405224498174548e+23,1.4160254949590245e+24,1377372013692.812,0.0,214052244981.74536,1416025494959.0242,0.0,0.0,0.0,0.0,2721987475524.2446,0.0,0.0,0.0,485519094742.4735,0.0,214052244981.74484,1416025494959.022,0.0,0.0,0.0,0.0,-1830134556573.9033,0.0,0.0,0.0
0.48,-1,-1,1,-48172.653647519255,0.0,-0.0004817265364751925,0.0,1.54777491216011e+24,0.0,2.1405221576888426e+23,1.4160254846457077e+24,1376623124339.9102,0.0,214052215768.88416,1416025484645.7073,968951840448.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485519087766.3942,0.0,214052215768.88364,1416025484645.7046,-77847803875.09962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974719986754.0739,4.3958919974677054e-64,7555108.4408205645,3450776.5762883327,0.0,0.0,0.0,0.0,2736084012343.578,5.909942606743779e-63,5856442.699598884,46393225.54493343,0.0,0.0,0.0,0.0,485520883520.09,62589821.10579337,214063998942.13046,1416085399913.9824,0.0,0.0,0.0,0.0,1031458681686441.6,0.0,0.0,0.0,917.4007550161332,0.0,0.0,0.0,-968951840448.616,0.0,0.0,0.0,2723498314750.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77847803875.09962,0.0,0.0,0.0,-1832394277259.6775,0.0,0.0,0.0,-2.524354896707238e-18,-48172.65364751763,-2.5243548967072378e-26,-0.00048172653647517627,1.5477749131915697e+24,0.0,2.1405221576888426e+23,1.4160254846457077e+24,1376623125257.312,0.0,214052215768.88416,1416025484645.7073,0.0,0.0,0.0,0.0,2723498314750.596,0.0,0.0,0.0,485519087766.3942,0.0,214052215768.88364,1416025484645.7046,0.0,0.0,0.0,0.0,-1832394277259.6775,0.0,0.0,0.0
