sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-59436.281668563526,0.0,-0.0005943628166856351,0.0,0.0,1.8472791182368483e+23,1.4160352619923585e+24,2.0341994110438525e+24,0.0,184727911823.68478,1416035261992.3582,2108957740134.4143,0.0,0.0,0.0,1645310034092.2693,0.0,0.0,0.0,0.0,0.0,184727911823.68454,1416035261992.3564,531912185996.8013,0.0,0.0,0.0,-68264479954.65653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-163532276060685.34,0.0,0.0,0.0,-169.54220785218058,0.0,0.0,0.0,-1645310034092.2693,0.0,0.0,0.0,1648152515872.8484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68264479954.65653,0.0,0.0,0.0,-71106961904.7807,1.1852057321962388e-17,-59436.28166856084,1.1852057321962386e-25,-0.0005943628166856083,0.0,1.8472791182368483e+23,1.4160352619923585e+24,2.0341994108803205e+24,0.0,184727911823.68478,1416035261992.3582,2108957739964.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648152515872.8484,0.0,184727911823.68454,1416035261992.3564,531912185996.8013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71106961904.7807,0.0,0.0,0.0,0.0,7.952864813722282e-64,17871155.834165573,6242961.9371836055,1648844423541.5833,0.0,0.0,0.0,0.0,3.246960608522636e-63,471486.9889165404,25488788.401313122,1649276086575.1125,0.0,0.0,0.0,0.0,62589837.95057228,184739239197.2343,1416085781024.592,531912192181.4667
0.02,-1,-1,1,-59420.860917500046,0.0,-0.0005942086091750003,0.0,0.0,1.8472791159149987e+23,1.416035235702442e+24,2.0332711121830016e+24,0.0,184727911591.49982,1416035235702.4417,2107995325605.5725,0.0,0.0,0.0,1645310643144.4807,0.0,0.0,0.0,0.0,0.0,184727911591.49948,1416035235702.4387,531912185811.2726,0.0,0.0,0.0,-69227503350.18158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.615974398522366e+16,0.0,0.0,0.0,-89326.17814120476,0.0,0.0,0.0,-1645310643144.4807,0.0,0.0,0.0,1648087345174.8862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69227503350.18158,0.0,0.0,0.0,-72004294706.76576,1.0589879873608769e-17,-59420.860917497186,1.0589879873608767e-25,-0.0005942086091749718,0.0,1.8472791159149987e+23,1.416035235702442e+24,2.0332710260232564e+24,0.0,184727911591.49982,1416035235702.4417,2107995236279.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648087345174.8862,0.0,184727911591.49948,1416035235702.4387,531912185811.2726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72004294706.76576,0.0,0.0,0.0,0.0,7.915000970678587e-64,17864579.08825194,6213241.283002565,1648895269554.7078,0.0,0.0,0.0,0.0,3.2507469928271916e-63,471450.6432209561,25518508.418715842,1649225392675.3389,0.0,0.0,0.0,0.0,62589837.95057227,184739239197.23492,1416085781024.5925,531912192181.468
0.04,-1,-1,1,-59405.10845750058,0.0,-0.0005940510845750057,0.0,0.0,1.8472791136568337e+23,1.4160352091890462e+24,2.0323228579596412e+24,0.0,184727911365.68332,1416035209189.046,2107012222339.9272,0.0,0.0,0.0,1645310693932.0344,0.0,0.0,0.0,0.0,0.0,184727911365.68304,1416035209189.0444,531912185617.5026,0.0,0.0,0.0,-70210657209.61008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.991245043752498e+17,0.0,0.0,0.0,-206442.47681554314,0.0,0.0,0.0,-1645310693932.0344,0.0,0.0,0.0,1648021324514.2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70210657209.61008,0.0,0.0,0.0,-72921494234.25711,1.0589879873608769e-17,-59405.10845749801,1.0589879873608767e-25,-0.00059405108457498,0.0,1.8472791136568337e+23,1.4160352091890462e+24,2.0323226588351359e+24,0.0,184727911365.68332,1416035209189.046,2107012015897.4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648021324514.2046,0.0,184727911365.68304,1416035209189.0444,531912185617.5026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72921494234.25711,0.0,0.0,0.0,0.0,7.876953182728183e-64,17857928.509662442,6183376.255404603,1648946606885.9656,0.0,0.0,0.0,0.0,3.254551771622411e-63,471424.0166524655,25548372.804464087,1649174169828.6692,0.0,0.0,0.0,0.0,62589837.950572275,184739239197.23492,1416085781024.5933,531912192181.4681
0.06,-1,-1,1,-59389.01117894464,0.0,-0.0005938901117894463,0.0,0.0,1.847279111455406e+23,1.4160351824497854e+24,2.031353712170741e+24,0.0,184727911145.54056,1416035182449.7852,2106007459728.2957,0.0,0.0,0.0,1645310129586.1643,0.0,0.0,0.0,0.0,0.0,184727911145.54034,1416035182449.7817,531912185415.00446,0.0,0.0,0.0,-71214855272.87415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8266293485720536e+16,0.0,0.0,0.0,-50040.1153798757,0.0,0.0,0.0,-1645310129586.1643,0.0,0.0,0.0,1647954451171.7014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71214855272.87415,0.0,0.0,0.0,-73859226898.52533,1.0589879873608769e-17,-59389.011178942055,1.0589879873608767e-25,-0.0005938901117894205,0.0,1.847279111455406e+23,1.4160351824497854e+24,2.0313536639044483e+24,0.0,184727911145.54056,1416035182449.7852,2106007409688.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647954451171.7014,0.0,184727911145.54034,1416035182449.7817,531912185415.00446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73859226898.52533,0.0,0.0,0.0,0.0,7.838725169893368e-64,17851205.988573,6153369.773367869,1648998426293.3865,0.0,0.0,0.0,0.0,3.2583745729060796e-63,471406.43918000837,25578378.639613938,1649122426092.9373,0.0,0.0,0.0,0.0,62589837.95057228,184739239197.23468,1416085781024.592,531912192181.4671
0.08,-1,-1,1,-59372.55595066171,0.0,-0.000593725559506617,0.0,0.0,1.8472791093058463e+23,1.4160351554715784e+24,2.0303630879897623e+24,0.0,184727910930.5846,1416035155471.578,2104980429377.831,0.0,0.0,0.0,1645308936581.3147,0.0,0.0,0.0,0.0,0.0,184727910930.58432,1416035155471.5754,531912185203.2815,0.0,0.0,0.0,-72240692406.76527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.314747443947862e+16,0.0,0.0,0.0,-44733.17595726537,0.0,0.0,0.0,-1645308936581.3147,0.0,0.0,0.0,1647886690362.8796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72240692406.76527,0.0,0.0,0.0,-74818490921.50557,9.32770242525515e-18,-59372.555950659036,9.327702425255148e-26,-0.0005937255595065903,0.0,1.8472791093058463e+23,1.4160351554715784e+24,2.0303630448422892e+24,0.0,184727910930.5846,1416035155471.578,2104980384644.6565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647886690362.8796,0.0,184727910930.58432,1416035155471.5754,531912185203.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74818490921.50557,0.0,0.0,0.0,0.0,7.80030557599907e-64,17844409.79820779,6123212.9220981235,1649050745271.3833,0.0,0.0,0.0,0.0,3.262216532295694e-63,471397.3778745417,25608534.838738315,1649070142812.7463,0.0,0.0,0.0,0.0,62589837.950572304,184739239197.2347,1416085781024.5925,531912192181.4671
0.1,-1,-1,1,-59355.72898828209,0.0,-0.0005935572898828209,0.0,0.0,1.8472791072023092e+23,1.4160351282507014e+24,2.0293500848363498e+24,0.0,184727910720.2309,1416035128250.701,2103930197611.1855,0.0,0.0,0.0,1645307064335.4993,0.0,0.0,0.0,0.0,0.0,184727910720.2306,1416035128250.6985,531912184981.7865,0.0,0.0,0.0,-73289051706.10234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.83306536991834e+16,0.0,0.0,0.0,-39739.33350114513,0.0,0.0,0.0,-1645307064335.4993,0.0,0.0,0.0,1647818032909.7444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73289051706.10234,0.0,0.0,0.0,-75800060019.681,9.32770242525515e-18,-59355.72898827951,9.327702425255148e-26,-0.0005935572898827949,0.0,1.8472791072023092e+23,1.4160351282507014e+24,2.029350046505695e+24,0.0,184727910720.2309,1416035128250.701,2103930157871.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647818032909.7444,0.0,184727910720.2306,1416035128250.6985,531912184981.7865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75800060019.681,0.0,0.0,0.0,0.0,7.761696828674625e-64,17837541.128187794,6092907.606013403,1649103559269.008,0.0,0.0,0.0,0.0,3.266077407028322e-63,471396.24965164,25638839.497430198,1649017323320.664,0.0,0.0,0.0,0.0,62589837.95057228,184739239197.2347,1416085781024.593,531912192181.4676
0.12,-1,-1,1,-59338.5154953012,0.0,-0.000593385154953012,0.0,0.0,1.8472791051391925e+23,1.416035100780295e+24,2.0283138119294445e+24,0.0,184727910513.9192,1416035100780.2947,2102855840910.4392,0.0,0.0,0.0,1645304469616.443,0.0,0.0,0.0,0.0,0.0,184727910513.9188,1416035100780.2915,531912184749.9329,0.0,0.0,0.0,-74360813455.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.381441802343964e+16,0.0,0.0,0.0,-35057.12283245585,0.0,0.0,0.0,-1645304469616.443,0.0,0.0,0.0,1647748460298.8567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74360813455.9375,0.0,0.0,0.0,-76804839195.47395,1.0589879873608769e-17,-59338.51549529836,1.0589879873608767e-25,-0.0005933851549529835,0.0,1.8472791051391925e+23,1.416035100780295e+24,2.028313778115026e+24,0.0,184727910513.9192,1416035100780.2947,2102855805853.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647748460298.8567,0.0,184727910513.9188,1416035100780.2915,531912184749.9329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76804839195.47395,0.0,0.0,0.0,0.0,7.722897186692328e-64,17830600.181780413,6062452.457215645,1649156870942.8137,0.0,0.0,0.0,0.0,3.269957371226734e-63,471402.5187502876,25669293.98352815,1648963963732.8838,0.0,0.0,0.0,0.0,62589837.950572304,184739239197.23447,1416085781024.5925,531912192181.4676
0.14,-1,-1,1,-59320.89982384425,0.0,-0.0005932089982384424,0.0,0.0,1.847279103110985e+23,1.4160350730532594e+24,2.0272533272308112e+24,0.0,184727910311.09848,1416035073053.259,2101756382616.7563,0.0,0.0,0.0,1645301107147.8518,0.0,0.0,0.0,0.0,0.0,184727910311.09814,1416035073053.256,531912184507.0898,0.0,0.0,0.0,-75456909038.18645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.959229696380669e+16,0.0,0.0,0.0,-30679.83570900309,0.0,0.0,0.0,-1645301107147.8518,0.0,0.0,0.0,1647677952538.1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75456909038.18645,0.0,0.0,0.0,-77833785108.35657,1.0589879873608769e-17,-59320.899823841566,1.0589879873608767e-25,-0.0005932089982384156,0.0,1.847279103110985e+23,1.4160350730532594e+24,2.0272532976385126e+24,0.0,184727910311.09848,1416035073053.259,2101756351936.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647677952538.1858,0.0,184727910311.09814,1416035073053.256,531912184507.0898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77833785108.35657,0.0,0.0,0.0,0.0,7.683904935318469e-64,17823587.053395454,6031846.128526962,1649210683569.0059,0.0,0.0,0.0,0.0,3.273856596364307e-63,471415.676230172,25699899.64414985,1648910059522.1104,0.0,0.0,0.0,0.0,62589837.95057227,184739239197.23438,1416085781024.5918,531912192181.46686
0.16,-1,-1,1,-59302.86540570546,0.0,-0.0005930286540570545,0.0,0.0,1.847279101112241e+23,1.4160350450622446e+24,2.0261676332958178e+24,0.0,184727910111.22403,1416035045062.2441,2100630788628.679,0.0,0.0,0.0,1645296929399.4182,0.0,0.0,0.0,0.0,0.0,184727910111.2238,1416035045062.2415,531912184252.5796,0.0,0.0,0.0,-76578325023.31932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5657353914084068e+16,0.0,0.0,0.0,-26600.280599191028,0.0,0.0,0.0,-1645296929399.4182,0.0,0.0,0.0,1647606488082.6162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76578325023.31932,0.0,0.0,0.0,-78887910306.798,9.32770242525515e-18,-59302.86540570274,9.327702425255148e-26,-0.0005930286540570273,0.0,1.847279101112241e+23,1.4160350450622446e+24,2.0261676076384637e+24,0.0,184727910111.22403,1416035045062.2441,2100630762028.3984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647606488082.6162,0.0,184727910111.2238,1416035045062.2415,531912184252.5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78887910306.798,0.0,0.0,0.0,0.0,7.644718381014307e-64,17816501.729740042,6001087.289323679,1649265001046.7595,0.0,0.0,0.0,0.0,3.2777752517949103e-63,471435.23845020775,25730657.809858844,1648855605511.465,0.0,0.0,0.0,0.0,62589837.95057226,184739239197.2343,1416085781024.5925,531912192181.46643
