sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-43252.38026260068,0.0,-0.0004325238026260067,0.0,0.0,1.416033837241352e+24,9.516816157136804e+22,6.990585222863887e+23,0.0,1416033837241.3518,95168161571.36801,1188399487886.8606,0.0,0.0,0.0,1055080794454.1729,0.0,0.0,0.0,0.0,0.0,1416033837241.3499,95168161571.36781,673602487548.7919,0.0,0.0,0.0,-540283794116.10516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3390502315745573e-65,105112.70420310539,2569975.0746282022,1060710921854.9354,0.0,0.0,0.0,0.0,7.950588180988317e-64,6241291.491481861,0.492966650501704,978395863059.0894,0.0,0.0,0.0,0.0,62589821.10579345,1416085399914.0024,95172951796.17746,673603750773.4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-301815327256.918,0.0,0.0,0.0,-0.5130860563367605,0.0,0.0,0.0,-1055080794454.1729,0.0,0.0,0.0,976907986597.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540283794116.10516,0.0,0.0,0.0,-462110986259.7721,-1.8932661725304287e-18,-43252.38026259907,-1.8932661725304283e-26,-0.0004325238026259906,0.0,1.416033837241352e+24,9.516816157136804e+22,6.990585222860863e+23,0.0,1416033837241.3518,95168161571.36801,1188399487886.3464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976907986597.3275,0.0,1416033837241.3499,95168161571.36781,673602487548.7919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-462110986259.7721
0.02,-1,-1,1,-43230.824677357006,0.0,-0.00043230824677357,0.0,0.0,1.4160338261141105e+24,9.516815063164225e+22,6.982671271321516e+23,0.0,1416033826114.11,95168150631.64223,1187054116124.6575,0.0,0.0,0.0,1054639229654.1938,0.0,0.0,0.0,0.0,0.0,1416033826114.1072,95168150631.64201,673602481089.7605,0.0,0.0,0.0,-541187594619.29767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343716913650031e-65,105479.03335180867,2571513.6038862173,1060278777850.6467,0.0,0.0,0.0,0.0,7.95012151276058e-64,6240925.164815814,0.5014614560992847,978876994155.4125,0.0,0.0,0.0,0.0,62589821.10579348,1416085399914.0034,95172951796.17743,673603750773.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102377184936228.95,0.0,0.0,0.0,-174.04121439158916,0.0,0.0,0.0,-1054639229654.1938,0.0,0.0,0.0,977383230855.8168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541187594619.29767,0.0,0.0,0.0,-463931595994.961,-6.310887241768095e-19,-43230.824677355355,-6.3108872417680944e-27,-0.0004323082467735534,0.0,1.4160338261141105e+24,9.516815063164225e+22,6.98267127029774e+23,0.0,1416033826114.11,95168150631.64223,1187054115950.6155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977383230855.8168,0.0,1416033826114.1072,95168150631.64201,673602481089.7605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-463931595994.961
0.04,-1,-1,1,-43209.08031506422,0.0,-0.0004320908031506421,0.0,0.0,1.4160338149154622e+24,9.516813958369066e+22,6.974688014153973e+23,0.0,1416033814915.462,95168139583.69063,1185696962406.1753,0.0,0.0,0.0,1054193732927.8564,0.0,0.0,0.0,0.0,0.0,1416033814915.4595,95168139583.69037,673602474567.3055,0.0,0.0,0.0,-542099245088.9864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3484099215612468e-65,105847.42906480958,2573065.8416339103,1059842783742.8997,0.0,0.0,0.0,0.0,7.949652211949118e-64,6240556.77159915,0.5102546140210691,979361828715.9716,0.0,0.0,0.0,0.0,62589821.10579343,1416085399914.0024,95172951796.17725,673603750773.4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-553010697902783.06,0.0,0.0,0.0,-940.1181864347309,0.0,0.0,0.0,-1054193732927.8564,0.0,0.0,0.0,977862128665.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542099245088.9864,0.0,0.0,0.0,-465767641767.01495,-1.262177448353619e-18,-43209.0803150625,-1.2621774483536189e-26,-0.00043209080315062494,0.0,1.4160338149154622e+24,9.516813958369066e+22,6.974688008623873e+23,0.0,1416033814915.462,95168139583.69063,1185696961466.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977862128665.7673,0.0,1416033814915.4595,95168139583.69037,673602474567.3055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-465767641767.01495
0.06,-1,-1,1,-43187.14249333354,0.0,-0.00043187142493333533,0.0,0.0,1.4160338036433842e+24,9.516812842479624e+22,6.966633725214211e+23,0.0,1416033803643.3838,95168128424.79622,1184327733286.4155,0.0,0.0,0.0,1053744206766.9701,0.0,0.0,0.0,0.0,0.0,1416033803643.381,95168128424.79596,673602467979.8534,0.0,0.0,0.0,-543018941460.4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353129991377307e-65,106217.94912292299,2574632.1284125987,1059402844065.0737,0.0,0.0,0.0,0.0,7.949180204947084e-64,6240186.254051474,0.5193621237360768,979850458264.36,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0024,95172951796.1772,673603750773.4045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297822048536994.94,0.0,0.0,0.0,-506.2974825128913,0.0,0.0,0.0,-1053744206766.9701,0.0,0.0,0.0,978344770315.1005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543018941460.4084,0.0,0.0,0.0,-467619505514.8354,-1.262177448353619e-18,-43187.14249333203,-1.2621774483536189e-26,-0.00043187142493332026,0.0,1.4160338036433842e+24,9.516812842479624e+22,6.966633722235992e+23,0.0,1416033803643.3838,95168128424.79622,1184327732780.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978344770315.1005,0.0,1416033803643.381,95168128424.79596,673602467979.8534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-467619505514.8354
0.08,-1,-1,1,-43165.006297116735,0.0,-0.00043165006297116724,0.0,0.0,1.4160337922957388e+24,9.516811715212763e+22,6.958506608162743e+23,0.0,1416033792295.7385,95168117152.12761,1182946123387.6658,0.0,0.0,0.0,1053290549622.4979,0.0,0.0,0.0,0.0,0.0,1416033792295.737,95168117152.12735,673602461325.7565,0.0,0.0,0.0,-543946887560.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.357877900534472e-65,106590.65455424995,2576212.8188342717,1058958859392.3911,0.0,0.0,0.0,0.0,7.94870541401083e-64,6239813.551145098,0.5288010990367193,980342978108.7183,0.0,0.0,0.0,0.0,62589821.10579345,1416085399914.003,95172951796.17749,673603750773.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-589907365000861.8,0.0,0.0,0.0,-1002.8425205014646,0.0,0.0,0.0,-1053290549622.4979,0.0,0.0,0.0,978831249813.4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543946887560.589,0.0,0.0,0.0,-469487588754.3404,-1.262177448353619e-18,-43165.00629711543,-1.2621774483536189e-26,-0.0004316500629711542,0.0,1.4160337922957388e+24,9.516811715212763e+22,6.958506602263667e+23,0.0,1416033792295.7385,95168117152.12761,1182946122384.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978831249813.4073,0.0,1416033792295.737,95168117152.12735,673602461325.7565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-469487588754.3404
0.1,-1,-1,1,-43142.66664469394,0.0,-0.00043142666644693935,0.0,0.0,1.4160337808703342e+24,9.51681057627292e+22,6.950304788521924e+23,0.0,1416033780870.334,95168105762.72917,1181551814048.7268,0.0,0.0,0.0,1052832655458.0261,0.0,0.0,0.0,0.0,0.0,1416033780870.332,95168105762.72885,673602454603.3036,0.0,0.0,0.0,-544883296012.6035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3626544450589937e-65,106965.60784619728,2577808.2830976434,1058510725904.9148,0.0,0.0,0.0,0.0,7.948227759537703e-64,6239438.600392997,0.5385899029465917,980839487790.6235,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0027,95172951796.17734,673603750773.4047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28464215815286.434,0.0,0.0,0.0,-48.389166885986924,0.0,0.0,0.0,-1052832655458.0261,0.0,0.0,0.0,979321665362.3052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544883296012.6035,0.0,0.0,0.0,-471372305965.27203,-6.310887241768095e-19,-43142.66664469234,-6.3108872417680944e-27,-0.00043142666644692336,0.0,1.4160337808703342e+24,9.51681057627292e+22,6.950304788237287e+23,0.0,1416033780870.334,95168105762.72917,1181551814000.3386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979321665362.3052,0.0,1416033780870.332,95168105762.72885,673602454603.3036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-471372305965.27203
0.12,-1,-1,1,-43120.118192129485,0.0,-0.00043120118192129474,0.0,0.0,1.4160337693648564e+24,9.51680942535186e+22,6.942026313064654e+23,0.0,1416033769364.856,95168094253.51859,1180144473220.9907,0.0,0.0,0.0,1052370413700.6062,0.0,0.0,0.0,0.0,0.0,1416033769364.8545,95168094253.51831,673602447810.7091,0.0,0.0,0.0,-545828388290.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3674604684093064e-65,107342.87520955042,2579418.9071398736,1058058335338.9598,0.0,0.0,0.0,0.0,7.947747157181857e-64,6239061.335584852,0.5487482869678016,981340091100.1332,0.0,0.0,0.0,0.0,62589821.10579346,1416085399914.0027,95172951796.17747,673603750773.4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28061162330867.62,0.0,0.0,0.0,-47.70397596247494,0.0,0.0,0.0,-1052370413700.6062,0.0,0.0,0.0,979816119340.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545828388290.3244,0.0,0.0,0.0,-473274093977.5656,-1.262177448353619e-18,-43120.118192127986,-1.2621774483536189e-26,-0.0004312011819212798,0.0,1.4160337693648564e+24,9.51680942535186e+22,6.942026312784045e+23,0.0,1416033769364.856,95168094253.51859,1180144473173.2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979816119340.1437,0.0,1416033769364.8545,95168094253.51831,673602447810.7091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-473274093977.5656
0.14,-1,-1,1,-43097.35539045017,0.0,-0.0004309735539045016,0.0,0.0,1.4160337577769109e+24,9.516808262127427e+22,6.933669141046946e+23,0.0,1416033757776.9106,95168082621.27425,1178723753977.9805,0.0,0.0,0.0,1051903708789.9271,0.0,0.0,0.0,0.0,0.0,1416033757776.9077,95168082621.27391,673602440946.1044,0.0,0.0,0.0,-546782395758.05133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3722968403337665e-65,107722.52491883145,2581045.0942071057,1057601574547.0424,0.0,0.0,0.0,0.0,7.947263519968465e-64,6238681.688446596,0.559297588448252,981844896521.9832,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0022,95172951796.17723,673603750773.4043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27604509181178.67,0.0,0.0,0.0,-46.927665608003736,0.0,0.0,0.0,-1051903708789.9271,0.0,0.0,0.0,980314718768.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546782395758.05133,0.0,0.0,0.0,-475193405783.176,-6.310887241768095e-19,-43097.355390448625,-6.3108872417680944e-27,-0.00043097355390448616,0.0,1.4160337577769109e+24,9.516808262127427e+22,6.933669140770902e+23,0.0,1416033757776.9106,95168082621.27425,1178723753931.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980314718768.124,0.0,1416033757776.9077,95168082621.27391,673602440946.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-475193405783.176
0.16,-1,-1,1,-43074.37243208155,0.0,-0.0004307437243208155,0.0,0.0,1.4160337461039994e+24,9.516807086263107e+22,6.92523114026632e+23,0.0,1416033746103.999,95168070862.63104,1177289293845.2742,0.0,0.0,0.0,1051432419971.8331,0.0,0.0,0.0,0.0,0.0,1416033746103.9958,95168070862.63075,673602434007.5496,0.0,0.0,0.0,-547745560134.10895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377164472032873e-65,108104.62850250947,2582687.2656041463,1057140325296.0709,0.0,0.0,0.0,0.0,7.946776756777503e-64,6238299.587450253,0.5702609294297806,982354017414.2892,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0037,95172951796.17758,673603750773.4061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27091745648752.246,0.0,0.0,0.0,-46.05596760287881,0.0,0.0,0.0,-1051432419971.8331,0.0,0.0,0.0,980817575472.2251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547745560134.10895,0.0,0.0,0.0,-477130715680.55585,-1.262177448353619e-18,-43074.37243208029,-1.2621774483536189e-26,-0.0004307437243208028,0.0,1.4160337461039994e+24,9.516807086263107e+22,6.925231139995408e+23,0.0,1416033746103.999,95168070862.63104,1177289293799.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980817575472.2251,0.0,1416033746103.9958,95168070862.63075,673602434007.5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-477130715680.55585
