sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-25860.719779054998,0.0,-0.00025860719779054994,0.0,4.468418786048677e+22,0.0,7.193941057886871e+23,5.2137039985233305e+23,44684187860.48676,0.0,1048044584017.5454,521370399852.33295,0.0,0.0,1638893087846.596,0.0,0.0,0.0,0.0,0.0,44684187860.486694,0.0,232769535924.27243,521370399852.38995,0.0,0.0,-823618039753.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127530331512.22148,0.0,0.0,0.0,0.18579172690442647,0.0,0.0,0.0,-1638893087846.596,0.0,0.0,0.0,981350773899.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823618039753.322,0.0,0.0,0.0,-166075725806.1194,0.0,5.010547491566443e-19,-25860.719779054092,5.0105474915664425e-27,-0.0002586071977905409,4.468418786048677e+22,0.0,7.193941057888146e+23,5.2137039985233305e+23,44684187860.48676,0.0,1048044584017.7312,521370399852.33295,0.0,0.0,0.0,0.0,0.0,0.0,981350773899.58,0.0,44684187860.486694,0.0,232769535924.27243,521370399852.38995,0.0,0.0,0.0,0.0,0.0,0.0,-166075725806.1194,0.0,0.0,0.0,0.0,0.0,8941242.336428285,5.767817985323218e-64,1723376167577.461,4527692.970501861,0.0,0.0,0.0,0.0,334240.89638361224,6.961796981894245e-64,982759688007.4805,5465099.716362801,0.0,0.0,0.0,0.0,44690663436.54864,23046523.40354007,232770543402.5786,521424166644.7005
0.029333333333333336,-1,-1,1,-25838.160682181853,0.0,-0.0002583816068218185,0.0,4.4684187514252604e+22,0.0,7.184276941030154e+23,5.2137026136592496e+23,44684187514.252594,0.0,1046636673492.6335,521370261365.9248,0.0,0.0,1638944691083.0107,0.0,0.0,0.0,0.0,0.0,44684187514.252525,0.0,232769530961.9497,521370261365.97754,0.0,0.0,-825077548552.3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6406849421305538e+16,0.0,0.0,0.0,23902.210955619805,0.0,0.0,0.0,-1638944691083.0107,0.0,0.0,0.0,980849867931.6866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825077548552.3256,0.0,0.0,0.0,-166982701498.79132,0.0,1.1321434733334539e-18,-25838.160682180795,1.1321434733334537e-26,-0.0002583816068218079,4.4684187514252604e+22,0.0,7.18427710509865e+23,5.2137026136592496e+23,44684187514.252594,0.0,1046636697394.8447,521370261365.9248,0.0,0.0,0.0,0.0,0.0,0.0,980849867931.6866,0.0,44684187514.252525,0.0,232769530961.9497,521370261365.97754,0.0,0.0,0.0,0.0,0.0,0.0,-166982701498.79132,0.0,0.0,0.0,0.0,0.0,8914245.589272682,5.774371019363129e-64,1723577526461.9692,4532838.494168649,0.0,0.0,0.0,0.0,333739.736524279,6.960486375086238e-64,982266509627.9719,5464070.61270138,0.0,0.0,0.0,0.0,44690663436.54875,23046523.40354007,232770543402.57898,521424166644.7007
0.05866666666666667,-1,-1,1,-25815.38442236435,0.0,-0.0002581538442236435,0.0,4.468418715949635e+22,0.0,7.174519503340403e+23,5.2137012174794024e+23,44684187159.49634,0.0,1045215167583.3766,521370121747.9401,0.0,0.0,1638995752654.9966,0.0,0.0,0.0,0.0,0.0,44684187159.49627,0.0,232769525943.45148,521370121747.98804,0.0,0.0,-826550111015.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.526326880988829e+16,0.0,0.0,0.0,95078.3650590208,0.0,0.0,0.0,-1638995752654.9966,0.0,0.0,0.0,980345100239.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826550111015.0713,0.0,0.0,0.0,-167899363520.7846,0.0,1.1321434733334539e-18,-25815.384422363302,1.1321434733334537e-26,-0.000258153844223633,4.468418715949635e+22,0.0,7.174520155973084e+23,5.2137012174794024e+23,44684187159.49634,0.0,1045215262661.7407,521370121747.9401,0.0,0.0,0.0,0.0,0.0,0.0,980345100239.0754,0.0,44684187159.49627,0.0,232769525943.45148,521370121747.98804,0.0,0.0,0.0,0.0,0.0,0.0,-167899363520.7846,0.0,0.0,0.0,0.0,0.0,8887140.830143016,5.780976842376458e-64,1723779682948.9263,4538025.461232769,0.0,0.0,0.0,0.0,333234.73990235035,6.959165210483536e-64,981769552048.713,5463033.220361952,0.0,0.0,0.0,0.0,44690663436.54875,23046523.40354006,232770543402.57864,521424166644.70026
0.08800000000000001,-1,-1,1,-25792.386237087696,0.0,-0.00025792386237087693,0.0,4.468418679629802e+22,0.0,7.164667934706545e+23,5.213699809739714e+23,44684186796.29801,0.0,1043779948269.2743,521369980973.97125,0.0,0.0,1639046279965.179,0.0,0.0,0.0,0.0,0.0,44684186796.297935,0.0,232769520867.6986,521369980974.0152,0.0,0.0,-828035852563.6035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8858312082969104.0,0.0,0.0,0.0,12905.17385031228,0.0,0.0,0.0,-1639046279965.179,0.0,0.0,0.0,979836384575.8221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828035852563.6035,0.0,0.0,0.0,-168825944269.0718,0.0,1.8551038706823955e-19,-25792.386237086615,1.8551038706823953e-27,-0.00025792386237086614,4.468418679629802e+22,0.0,7.164668023289668e+23,5.213699809739714e+23,44684186796.29801,0.0,1043779961174.4486,521369980973.97125,0.0,0.0,0.0,0.0,0.0,0.0,979836384575.8221,0.0,44684186796.297935,0.0,232769520867.6986,521369980974.0152,0.0,0.0,0.0,0.0,0.0,0.0,-168825944269.0718,0.0,0.0,0.0,0.0,0.0,8859925.35949528,5.787636596948498e-64,1723982657310.0447,4543254.769264654,0.0,0.0,0.0,0.0,332725.7327051692,6.9578332595691e-64,981268731003.8053,5461987.35983045,0.0,0.0,0.0,0.0,44690663436.548676,23046523.40354007,232770543402.5785,521424166644.70044
0.11733333333333335,-1,-1,1,-25769.16116150504,0.0,-0.0002576916116150504,0.0,4.468418642396372e+22,0.0,7.154718663020226e+23,5.213698390189043e+23,44684186423.963715,0.0,1042330495150.0646,521369839018.9042,0.0,0.0,1639096241280.5378,0.0,0.0,0.0,0.0,0.0,44684186423.96366,0.0,232769515733.06424,521369839018.94403,0.0,0.0,-829535261863.5363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049474490182702.0,0.0,0.0,0.0,13183.667549295711,0.0,0.0,0.0,-1639096241280.5378,0.0,0.0,0.0,979323638335.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829535261863.5363,0.0,0.0,0.0,-169762645734.96,0.0,8.165991112450491e-19,-25769.161161504057,8.16599111245049e-27,-0.0002576916116150405,4.468418642396372e+22,0.0,7.154718753514971e+23,5.213698390189043e+23,44684186423.963715,0.0,1042330508333.7322,521369839018.9042,0.0,0.0,0.0,0.0,0.0,0.0,979323638335.6296,0.0,44684186423.96366,0.0,232769515733.06424,521369839018.94403,0.0,0.0,0.0,0.0,0.0,0.0,-169762645734.96,0.0,0.0,0.0,0.0,0.0,8832596.655235386,5.7943514575459144e-64,1724186467947.0437,4548527.34093977,0.0,0.0,0.0,0.0,332212.7312836281,6.956490287449592e-64,980763965607.7772,5460932.8465718,0.0,0.0,0.0,0.0,44690663436.54866,23046523.403540075,232770543402.5785,521424166644.7004
0.14666666666666667,-1,-1,1,-25745.704059220734,0.0,-0.00025745704059220733,0.0,4.4684186042343614e+22,0.0,7.144669993143962e+23,5.213696958565557e+23,44684186042.343605,0.0,1040866561270.7548,521369695856.55554,0.0,0.0,1639145632672.5461,0.0,0.0,0.0,0.0,0.0,44684186042.34354,0.0,232769510538.22797,521369695856.59155,0.0,0.0,-831048581940.0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9247633055961562.0,0.0,0.0,0.0,13472.353555992326,0.0,0.0,0.0,-1639145632672.5461,0.0,0.0,0.0,978806770893.4812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831048581940.0184,0.0,0.0,0.0,-170709706688.59998,0.0,1.8551038706823955e-19,-25745.70405921963,1.8551038706823953e-27,-0.00025745704059219627,4.4684186042343614e+22,0.0,7.144670085620294e+23,5.213696958565557e+23,44684186042.343605,0.0,1040866574743.1086,521369695856.55554,0.0,0.0,0.0,0.0,0.0,0.0,978806770893.4812,0.0,44684186042.34354,0.0,232769510538.22797,521369695856.59155,0.0,0.0,0.0,0.0,0.0,0.0,-170709706688.59998,0.0,0.0,0.0,0.0,0.0,8805151.905414583,5.801122647468367e-64,1724391135865.6643,4553844.137282605,0.0,0.0,0.0,0.0,331695.60415888054,6.955136049465057e-64,980255167269.8976,5459869.488381087,0.0,0.0,0.0,0.0,44690663436.54873,23046523.40354008,232770543402.5786,521424166644.70044
0.17600000000000002,-1,-1,1,-25722.00959614884,0.0,-0.0002572200959614884,0.0,4.468418565113112e+22,0.0,7.134519639996891e+23,5.213695514597803e+23,44684185651.1311,0.0,1039387813730.8385,521369551459.78015,0.0,0.0,1639194442487.4534,0.0,0.0,0.0,0.0,0.0,44684185651.131035,0.0,232769505281.72272,521369551459.81287,0.0,0.0,-832576134038.3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9453178548877956.0,0.0,0.0,0.0,13771.801159033323,0.0,0.0,0.0,-1639194442487.4534,0.0,0.0,0.0,978285689515.7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832576134038.3372,0.0,0.0,0.0,-171667367294.82278,0.0,5.010547491566443e-19,-25722.009596147815,5.0105474915664425e-27,-0.0002572200959614781,4.468418565113112e+22,0.0,7.134519734528675e+23,5.213695514597803e+23,44684185651.1311,0.0,1039387827502.6393,521369551459.78015,0.0,0.0,0.0,0.0,0.0,0.0,978285689515.7407,0.0,44684185651.131035,0.0,232769505281.72272,521369551459.81287,0.0,0.0,0.0,0.0,0.0,0.0,-171667367294.82278,0.0,0.0,0.0,0.0,0.0,8777588.244524257,5.807951433655111e-64,1724596682371.1973,4559206.153482821,0.0,0.0,0.0,0.0,331174.25391347695,6.95377029222768e-64,979742245302.6659,5458797.086220423,0.0,0.0,0.0,0.0,44690663436.5487,23046523.40354007,232770543402.57858,521424166644.70056
0.20533333333333337,-1,-1,1,-25698.07223566795,0.0,-0.0002569807223566795,0.0,4.468418525000908e+22,0.0,7.124265231733742e+23,5.213694058003743e+23,44684185250.00907,0.0,1037893906989.5931,521369405800.3742,0.0,0.0,1639242658657.1792,0.0,0.0,0.0,0.0,0.0,44684185250.009,0.0,232769499962.02704,521369405800.4034,0.0,0.0,-834118251629.6123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9666510436172554.0,0.0,0.0,0.0,14082.59231964789,0.0,0.0,0.0,-1639242658657.1792,0.0,0.0,0.0,977760297891.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834118251629.6123,0.0,0.0,0.0,-172635876780.85062,0.0,8.165991112450491e-19,-25698.072235666823,8.16599111245049e-27,-0.0002569807223566682,4.468418525000908e+22,0.0,7.124265328398846e+23,5.213694058003743e+23,44684185250.00907,0.0,1037893921072.1857,521369405800.3742,0.0,0.0,0.0,0.0,0.0,0.0,977760297891.0096,0.0,44684185250.009,0.0,232769499962.02704,521369405800.4034,0.0,0.0,0.0,0.0,0.0,0.0,-172635876780.85062,0.0,0.0,0.0,0.0,0.0,8749902.69381227,5.8148391309115164e-64,1724803129608.9482,4564614.422100502,0.0,0.0,0.0,0.0,330648.57952002913,6.952392752776366e-64,979225105518.0293,5457715.433577774,0.0,0.0,0.0,0.0,44690663436.548706,23046523.403540075,232770543402.5787,521424166644.70056
0.2346666666666667,-1,-1,1,-25673.88622895974,0.0,-0.0002567388622895973,0.0,4.468418483864901e+22,0.0,7.113904305605805e+23,5.213692588490136e+23,44684184838.648994,0.0,1036384482263.0886,521369258849.0134,0.0,0.0,1639290268690.8328,0.0,0.0,0.0,0.0,0.0,44684184838.648926,0.0,232769494577.56128,521369258849.03955,0.0,0.0,-835675281005.3063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9888069430507510.0,0.0,0.0,0.0,14405.369087186951,0.0,0.0,0.0,-1639290268690.8328,0.0,0.0,0.0,977230495919.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835675281005.3063,0.0,0.0,0.0,-173615493828.36594,0.0,8.165991112450491e-19,-25673.886228958712,8.16599111245049e-27,-0.00025673886228958707,4.468418483864901e+22,0.0,7.113904404486498e+23,5.213692588490136e+23,44684184838.648994,0.0,1036384496668.4574,521369258849.0134,0.0,0.0,0.0,0.0,0.0,0.0,977230495919.2635,0.0,44684184838.648926,0.0,232769494577.56128,521369258849.03955,0.0,0.0,0.0,0.0,0.0,0.0,-173615493828.36594,0.0,0.0,0.0,0.0,0.0,8722092.15206876,5.821787104372718e-64,1725010500616.7546,4570070.014919106,0.0,0.0,0.0,0.0,330118.4762982851,6.951003158084098e-64,978703650019.8564,5456624.316096484,0.0,0.0,0.0,0.0,44690663436.54871,23046523.40354006,232770543402.57855,521424166644.7003
