sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-46897.29592788402,0.0,-0.00046897295927884013,0.0,9.027976418454956e+23,1.1040589011194856e+23,1.416028872676444e+24,0.0,1400664218227.1038,110405890111.94853,1416028872676.4438,0.0,905817442018.6122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494213747.4597,110405890111.94836,1416028872676.442,0.0,-154647437538.96933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30263148634.10714,0.0,0.0,0.0,0.04695239271563878,0.0,0.0,0.0,-905817442018.6122,0.0,0.0,0.0,1964953033344.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154647437538.96933,0.0,0.0,0.0,-1213783028865.2021,0.0,0.0,0.0,5.234484995850069e-18,-46897.29592788167,5.234484995850068e-26,-0.0004689729592788166,9.027976418455261e+23,1.1040589011194856e+23,1.416028872676444e+24,0.0,1400664218227.1511,110405890111.94853,1416028872676.4438,0.0,0.0,0.0,0.0,0.0,1964953033344.892,0.0,0.0,0.0,649494213747.4597,110405890111.94836,1416028872676.442,0.0,0.0,0.0,0.0,0.0,-1213783028865.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907517046105.7113,16289085.282664318,831446.4401091388,1.05916895539976e-64,0.0,0.0,0.0,0.0,1982363515193.5298,135038.0508445593,31016932.445389245,3.9511893494579115e-63,0.0,0.0,0.0,0.0,649495038122.4395,110412704917.56891,1416085781024.605,62589837.95057231
0.02,-1,-1,1,-46885.912540596524,0.0,-0.00046885912540596514,0.0,9.023396944742029e+23,1.1040588998726492e+23,1.4160288700378535e+24,0.0,1399953726233.0288,110405889987.2649,1416028870037.853,0.0,905809527319.2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494212080.2931,110405889987.2647,1416028870037.85,0.0,-155350013166.5164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988169161991071.5,0.0,0.0,0.0,-1533.115642534243,0.0,0.0,0.0,-905809527319.2517,0.0,0.0,0.0,1964943002874.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155350013166.5164,0.0,0.0,0.0,-1214483490255.2476,0.0,0.0,0.0,5.8655737200268785e-18,-46885.912540594436,5.865573720026878e-26,-0.0004688591254059443,9.023396934860338e+23,1.1040588998726492e+23,1.4160288700378535e+24,0.0,1399953724699.9133,110405889987.2649,1416028870037.853,0.0,0.0,0.0,0.0,0.0,1964943002874.867,0.0,0.0,0.0,649494212080.2931,110405889987.2647,1416028870037.85,0.0,0.0,0.0,0.0,0.0,-1214483490255.2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516930611.12,16289098.65263746,831444.9953107992,1.059167115269535e-64,0.0,0.0,0.0,0.0,1982363550101.054,135034.6782168236,31016941.274453998,3.9511904739819597e-63,0.0,0.0,0.0,0.0,649495038122.4402,110412704917.56902,1416085781024.6047,62589837.95057231
0.04,-1,-1,1,-46874.413182932236,0.0,-0.0004687441318293223,0.0,9.018770817503954e+23,1.1040588986177278e+23,1.416028867372786e+24,0.0,1399235996080.5562,110405889861.77275,1416028867372.7856,0.0,905801534130.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494210392.6257,110405889861.77258,1416028867372.784,0.0,-156059748442.39746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2269167929167362.0,0.0,0.0,0.0,-3520.5478794074643,0.0,0.0,0.0,-905801534130.3265,0.0,0.0,0.0,1964932869567.5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156059748442.39746,0.0,0.0,0.0,-1215191087400.1301,0.0,0.0,0.0,5.8655737200268785e-18,-46874.41318292993,5.865573720026878e-26,-0.0004687441318292992,9.018770794812263e+23,1.1040588986177278e+23,1.416028867372786e+24,0.0,1399235992560.0066,110405889861.77275,1416028867372.7856,0.0,0.0,0.0,0.0,0.0,1964932869567.5107,0.0,0.0,0.0,649494210392.6257,110405889861.77258,1416028867372.784,0.0,0.0,0.0,0.0,0.0,-1215191087400.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516816105.5071,16289111.980093475,831443.5361671785,1.0591652568691936e-64,0.0,0.0,0.0,0.0,1982363584709.4263,135031.31301140093,31016950.19118122,3.951191609671076e-63,0.0,0.0,0.0,0.0,649495038122.4393,110412704917.56879,1416085781024.604,62589837.950572334
0.06,-1,-1,1,-46862.79418275834,0.0,-0.00046862794182758337,0.0,9.014096564848917e+23,1.1040588973544879e+23,1.4160288646804068e+24,0.0,1398510799409.9624,110405889735.44876,1416028864680.4065,0.0,905793459898.8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494208683.7927,110405889735.44865,1416028864680.4038,0.0,-156776869172.63437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5996088307946219.0,0.0,0.0,0.0,-9302.756180335133,0.0,0.0,0.0,-905793459898.8022,0.0,0.0,0.0,1964922630154.4143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156776869172.63437,0.0,0.0,0.0,-1215906048731.0032,0.0,0.0,0.0,7.127751168380498e-18,-46862.79418275615,7.127751168380497e-26,-0.0004686279418275614,9.014096504888035e+23,1.1040588973544879e+23,1.4160288646804068e+24,0.0,1398510790107.2065,110405889735.44876,1416028864680.4065,0.0,0.0,0.0,0.0,0.0,1964922630154.4143,0.0,0.0,0.0,649494208683.7927,110405889735.44865,1416028864680.4038,0.0,0.0,0.0,0.0,0.0,-1215906048731.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516702542.4836,16289125.27147414,831442.0622237299,1.0591633796198196e-64,0.0,0.0,0.0,0.0,1982363619032.721,135027.9535460882,31016959.198349677,3.951192756879035e-63,0.0,0.0,0.0,0.0,649495038122.4387,110412704917.56868,1416085781024.6033,62589837.95057231
0.08,-1,-1,1,-46851.05174133508,0.0,-0.00046851051741335077,0.0,9.00937264257138e+23,1.104058896082665e+23,1.41602886195989e+24,0.0,1397777896642.2607,110405889608.26648,1416028861959.8896,0.0,905785301829.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494206953.1388,110405889608.26633,1416028861959.888,0.0,-157501612139.96985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5833851281533389.0,0.0,0.0,0.0,-9051.050164241102,0.0,0.0,0.0,-905785301829.0928,0.0,0.0,0.0,1964912281430.7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157501612139.96985,0.0,0.0,0.0,-1216628600792.631,0.0,0.0,0.0,7.127751168380498e-18,-46851.051741332514,7.127751168380497e-26,-0.00046851051741332513,9.009372584232873e+23,1.104058896082665e+23,1.41602886195989e+24,0.0,1397777887591.2114,110405889608.26648,1416028861959.8896,0.0,0.0,0.0,0.0,0.0,1964912281430.7007,0.0,0.0,0.0,649494206953.1388,110405889608.26633,1416028861959.888,0.0,0.0,0.0,0.0,0.0,-1216628600792.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516589754.9536,16289138.535273576,831440.573027584,1.0591614829446336e-64,0.0,0.0,0.0,0.0,1982363653121.423,135024.5982007491,31016968.298726205,3.951193915958335e-63,0.0,0.0,0.0,0.0,649495038122.44,110412704917.56892,1416085781024.6045,62589837.95057235
0.1,-1,-1,1,-46839.18176170015,0.0,-0.00046839181761700147,0.0,9.004597412345949e+23,1.1040588948019942e+23,1.416028859210288e+24,0.0,1397037033596.043,110405889480.19939,1416028859210.2876,0.0,905777057113.1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494205199.9062,110405889480.19923,1416028859210.2847,0.0,-158234228717.02216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5672854719592530.0,0.0,0.0,0.0,-8801.2686926068,0.0,0.0,0.0,-905777057113.1567,0.0,0.0,0.0,1964901819715.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158234228717.02216,0.0,0.0,0.0,-1217359000120.5032,0.0,0.0,0.0,5.234484995850069e-18,-46839.18176169786,5.234484995850068e-26,-0.0004683918176169785,9.004597355617393e+23,1.1040588948019942e+23,1.416028859210288e+24,0.0,1397037024794.7727,110405889480.19939,1416028859210.2876,0.0,0.0,0.0,0.0,0.0,1964901819715.37,0.0,0.0,0.0,649494205199.9062,110405889480.19923,1416028859210.2847,0.0,0.0,0.0,0.0,0.0,-1217359000120.5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516477725.3326,16289151.777321305,831439.0680688384,1.059159566194216e-64,0.0,0.0,0.0,0.0,1982363686980.8545,135021.24531587333,31016977.495426886,3.951195087305829e-63,0.0,0.0,0.0,0.0,649495038122.4386,110412704917.56859,1416085781024.6028,62589837.950572304
0.12,-1,-1,1,-46827.17994538251,0.0,-0.000468271799453825,0.0,8.999769144919965e+23,1.1040588935122138e+23,1.4160288564306323e+24,0.0,1396287941982.8013,110405889351.22136,1416028856430.6318,0.0,905768722733.8395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494203423.33,110405889351.22116,1416028856430.6301,0.0,-158974984174.36743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5513074380358099.0,0.0,0.0,0.0,-8553.374155039812,0.0,0.0,0.0,-905768722733.8395,0.0,0.0,0.0,1964891241229.4023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158974984174.36743,0.0,0.0,0.0,-1218097511223.304,0.0,0.0,0.0,5.8655737200268785e-18,-46827.17994538029,5.865573720026878e-26,-0.0004682717994538028,8.999769089789226e+23,1.1040588935122138e+23,1.4160288564306323e+24,0.0,1396287933429.428,110405889351.22136,1416028856430.6318,0.0,0.0,0.0,0.0,0.0,1964891241229.4023,0.0,0.0,0.0,649494203423.33,110405889351.22116,1416028856430.6301,0.0,0.0,0.0,0.0,0.0,-1218097511223.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516366381.1982,16289165.004369011,831437.5468207437,1.0591576286976964e-64,0.0,0.0,0.0,0.0,1982363720632.8943,135017.8932632467,31016986.791670606,3.951196271331493e-63,0.0,0.0,0.0,0.0,649495038122.4402,110412704917.56898,1416085781024.6047,62589837.950572334
0.14,-1,-1,1,-46815.04174280994,0.0,-0.00046815041742809927,0.0,8.99488601002437e+23,1.1040588922130184e+23,1.4160288536198903e+24,0.0,1395530337841.6282,110405889221.30182,1416028853619.89,0.0,905760295503.2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494201622.5841,110405889221.30162,1416028853619.8877,0.0,-159724159284.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5354512900412820.0,0.0,0.0,0.0,-8307.37064212136,0.0,0.0,0.0,-905760295503.2783,0.0,0.0,0.0,1964880541971.3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159724159284.2351,0.0,0.0,0.0,-1218844414059.7192,0.0,0.0,0.0,7.127751168380498e-18,-46815.04174280764,7.127751168380497e-26,-0.00046815041742807634,8.994885956479241e+23,1.1040588922130184e+23,1.4160288536198903e+24,0.0,1395530329534.2573,110405889221.30182,1416028853619.89,0.0,0.0,0.0,0.0,0.0,1964880541971.3918,0.0,0.0,0.0,649494201622.5841,110405889221.30162,1416028853619.8877,0.0,0.0,0.0,0.0,0.0,-1218844414059.7192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516255651.5052,16289178.223120073,831436.008725905,1.0591556697451569e-64,0.0,0.0,0.0,0.0,1982363754099.0369,135014.5404217415,31016996.19086367,3.951197468469168e-63,0.0,0.0,0.0,0.0,649495038122.4396,110412704917.56877,1416085781024.6042,62589837.95057233
0.16,-1,-1,1,-46802.762332161576,0.0,-0.0004680276233216157,0.0,8.989946067866155e+23,1.1040588909041164e+23,1.4160288507769787e+24,0.0,1394763920219.2937,110405889090.41162,1416028850776.9783,0.0,905751772048.2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649494199796.8076,110405889090.4115,1416028850776.977,0.0,-160482051625.78857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5197176837241597.0,0.0,0.0,0.0,-8063.268327598073,0.0,0.0,0.0,-905751772048.2728,0.0,0.0,0.0,1964869717698.8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160482051625.78857,0.0,0.0,0.0,-1219600005339.6018,0.0,0.0,0.0,5.8655737200268785e-18,-46802.76233215906,5.865573720026878e-26,-0.0004680276233215905,8.989946015894383e+23,1.1040588909041164e+23,1.4160288507769787e+24,0.0,1394763912156.0247,110405889090.41162,1416028850776.9783,0.0,0.0,0.0,0.0,0.0,1964869717698.8176,0.0,0.0,0.0,649494199796.8076,110405889090.4115,1416028850776.977,0.0,0.0,0.0,0.0,0.0,-1219600005339.6018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907516145466.4424,16289191.440245835,831434.4531936082,1.0591536885842785e-64,0.0,0.0,0.0,0.0,1982363787400.3813,135011.1851731405,31017005.69661599,3.951198679178615e-63,0.0,0.0,0.0,0.0,649495038122.4397,110412704917.56898,1416085781024.6042,62589837.95057232
