sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,avg:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,avg:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,avg:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-50425.874741190804,0.0,-0.0005042587474119079,0.0,1.416051170704324e+24,0.0,1.4550301158230217e+24,1.7928785265951904e+23,1416051170704.3237,0.0,1551996524484.3293,179287852659.519,0.0,0.0,1306590646670.3098,0.0,0.0,0.0,0.0,0.0,1416051170704.3296,0.0,540518644430.3526,179287852659.51865,0.0,0.0,-295112766616.33276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-794950414844.1936,0.0,0.0,0.0,-0.8479276597499847,0.0,0.0,0.0,-1306590646670.3098,0.0,0.0,0.0,1076727345162.2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295112766616.33276,0.0,0.0,0.0,-65249465109.14467,0.0,1.0798419567987019e-17,-50425.874741188374,1.0798419567987017e-25,-0.0005042587474118837,1.416051170704324e+24,0.0,1.455030115822228e+24,1.7928785265951904e+23,1416051170704.3237,0.0,1551996524483.4824,179287852659.519,0.0,0.0,0.0,0.0,0.0,0.0,1076727345162.2743,0.0,1416051170704.3296,0.0,540518644430.3526,179287852659.51865,0.0,0.0,0.0,0.0,0.0,0.0,-65249465109.14467,0.0,0.0,0.0,0.0,0.0,1591.58977263772,2.027213598984949e-67,1324696489170.427,10687161.561235147,0.0,0.0,0.0,0.0,8642539.405052537,1.1009472055509603e-63,1076869886753.1963,215570.59412041178,0.0,0.0,0.0,0.0,1416085781024.5938,62589837.95057233,540518794226.5003,179298829103.28214
0.02,-1,-1,1,-50402.08164677887,0.0,-0.0005040208164677887,0.0,1.416050994175484e+24,0.0,1.4536377624241665e+24,1.7928785245254e+23,1416050994175.4836,0.0,1550511381591.1492,179287852452.53995,0.0,0.0,1306889185583.4016,0.0,0.0,0.0,0.0,0.0,1416050994175.4873,0.0,540518642635.2287,179287852452.5397,0.0,0.0,-296896446627.4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8623192553075923e+17,0.0,0.0,0.0,305307.05089146644,0.0,0.0,0.0,-1306889185583.4016,0.0,0.0,0.0,1075888435343.5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296896446627.4806,0.0,0.0,0.0,-65895391080.60793,0.0,9.5362421196334e-18,-50402.081646776816,9.536242119633398e-26,-0.0005040208164677681,1.416050994175484e+24,0.0,1.4536380486560925e+24,1.7928785245254e+23,1416050994175.4836,0.0,1550511686898.2004,179287852452.53995,0.0,0.0,0.0,0.0,0.0,0.0,1075888435343.5796,0.0,1416050994175.4873,0.0,540518642635.2287,179287852452.5397,0.0,0.0,0.0,0.0,0.0,0.0,-65895391080.60793,0.0,0.0,0.0,0.0,0.0,1619.7662290929468,2.063102218987901e-67,1325104558365.8018,10654313.44393412,0.0,0.0,0.0,0.0,8642530.012966804,1.1009460092636503e-63,1076032476012.768,215252.99517035118,0.0,0.0,0.0,0.0,1416085781024.593,62589837.95057228,540518794226.5005,179298829103.2824
0.04,-1,-1,1,-50377.99025098705,0.0,-0.0005037799025098704,0.0,1.4160508159848248e+24,0.0,1.4522284132675145e+24,1.792878522531083e+23,1416050815984.8245,0.0,1549008110305.4744,179287852253.10825,0.0,0.0,1307188771042.7546,0.0,0.0,0.0,0.0,0.0,1416050815984.8274,0.0,540518640810.2146,179287852253.10797,0.0,0.0,-298699301547.4954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.747879481928008e+16,0.0,0.0,0.0,61309.308186113834,0.0,0.0,0.0,-1307188771042.7546,0.0,0.0,0.0,1075041786326.3245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298699301547.4954,0.0,0.0,0.0,-66552255521.75664,0.0,9.5362421196334e-18,-50377.99025098473,9.536242119633398e-26,-0.0005037799025098472,1.4160508159848248e+24,0.0,1.4522284707463107e+24,1.792878522531083e+23,1416050815984.8245,0.0,1549008171614.7842,179287852253.10825,0.0,0.0,0.0,0.0,0.0,0.0,1075041786326.3245,0.0,1416050815984.8274,0.0,540518640810.2146,179287852253.10797,0.0,0.0,0.0,0.0,0.0,0.0,-66552255521.75664,0.0,0.0,0.0,0.0,0.0,1648.9585322330217,2.1002849555463704e-67,1325514851408.9443,10621288.677118298,0.0,0.0,0.0,0.0,8642520.282267915,1.100944769839122e-63,1075187351463.2039,214925.13477131995,0.0,0.0,0.0,0.0,1416085781024.5933,62589837.95057231,540518794226.4995,179298829103.2819
0.06,-1,-1,1,-50353.59136256674,0.0,-0.0005035359136256674,0.0,1.416050636092576e+24,0.0,1.4508007589554289e+24,1.7928785205966868e+23,1416050636092.5757,0.0,1547485313968.528,179287852059.66864,0.0,0.0,1307489353664.6624,0.0,0.0,0.0,0.0,0.0,1416050636092.577,0.0,540518638953.957,179287852059.6683,0.0,0.0,-300522678650.0916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.815300485503522e+17,0.0,0.0,0.0,193627.61043626815,0.0,0.0,0.0,-1307489353664.6624,0.0,0.0,0.0,1074187254987.3171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300522678650.0916,0.0,0.0,0.0,-67220386345.1368,0.0,1.0798419567987019e-17,-50353.5913625645,1.0798419567987017e-25,-0.0005035359136256449,1.416050636092576e+24,0.0,1.450800940485478e+24,1.7928785205966868e+23,1416050636092.5757,0.0,1547485507596.139,179287852059.66864,0.0,0.0,0.0,0.0,0.0,0.0,1074187254987.3171,0.0,1416050636092.577,0.0,540518638953.957,179287852059.6683,0.0,0.0,0.0,0.0,0.0,0.0,-67220386345.1368,0.0,0.0,0.0,0.0,0.0,1679.222261988907,2.138832636719136e-67,1325927401623.2363,10588083.926381085,0.0,0.0,0.0,0.0,8642510.194429336,1.1009434849164419e-63,1074334370741.9858,214588.15283583757,0.0,0.0,0.0,0.0,1416085781024.5925,62589837.9505723,540518794226.49884,179298829103.28162
0.08,-1,-1,1,-50328.87734018305,0.0,-0.0005032887734018304,0.0,1.4160504544536557e+24,0.0,1.4493547724777302e+24,1.7928785187322737e+23,1416050454453.6553,0.0,1545942963770.1128,179287851873.22733,0.0,0.0,1307791000378.4062,0.0,0.0,0.0,0.0,0.0,1416050454453.6562,0.0,540518637065.87445,179287851873.22702,0.0,0.0,-302366673674.1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.858718147977056e+17,0.0,0.0,0.0,198258.72154024988,0.0,0.0,0.0,-1307791000378.4062,0.0,0.0,0.0,1073324613870.1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302366673674.1677,0.0,0.0,0.0,-67900088907.1591,0.0,9.5362421196334e-18,-50328.87734018091,9.536242119633398e-26,-0.000503288773401809,1.4160504544536557e+24,0.0,1.4493549583495465e+24,1.7928785187322737e+23,1416050454453.6553,0.0,1545943162028.836,179287851873.22733,0.0,0.0,0.0,0.0,0.0,0.0,1073324613870.1191,0.0,1416050454453.6562,0.0,540518637065.87445,179287851873.22702,0.0,0.0,0.0,0.0,0.0,0.0,-67900088907.1591,0.0,0.0,0.0,0.0,0.0,1710.617766683289,2.178822168061839e-67,1326342281816.851,10554693.581025828,0.0,0.0,0.0,0.0,8642499.729335085,1.1009421519320906e-63,1073473307103.0869,214241.2943542074,0.0,0.0,0.0,0.0,1416085781024.5923,62589837.950572275,540518794226.4998,179298829103.28195
0.1,-1,-1,1,-50303.839343243126,0.0,-0.0005030383934324312,0.0,1.4160502710226467e+24,0.0,1.44788982994838e+24,1.792878516936605e+23,1416050271022.6465,0.0,1544380394247.0522,179287851693.66046,0.0,0.0,1308093728359.592,0.0,0.0,0.0,0.0,0.0,1416050271022.6443,0.0,540518635144.98346,179287851693.66025,0.0,0.0,-304231969257.52454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.904360040959937e+17,0.0,0.0,0.0,203127.07845671475,0.0,0.0,0.0,-1308093728359.592,0.0,0.0,0.0,1072453660498.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304231969257.52454,0.0,0.0,0.0,-68591698269.42407,0.0,1.0798419567987019e-17,-50303.83934324093,1.0798419567987017e-25,-0.0005030383934324092,1.4160502710226467e+24,0.0,1.4478900203843838e+24,1.792878516936605e+23,1416050271022.6465,0.0,1544380597374.1304,179287851693.66046,0.0,0.0,0.0,0.0,0.0,0.0,1072453660498.5708,0.0,1416050271022.6443,0.0,540518635144.98346,179287851693.66025,0.0,0.0,0.0,0.0,0.0,0.0,-68591698269.42407,0.0,0.0,0.0,0.0,0.0,1743.2097302437955,2.220335983115527e-67,1326759551072.4167,10521112.732065171,0.0,0.0,0.0,0.0,8642488.865424072,1.1009407681382835e-63,1072603958848.8518,213884.63613906305,0.0,0.0,0.0,0.0,1416085781024.5928,62589837.95057229,540518794226.49884,179298829103.2816
0.12,-1,-1,1,-50278.46831428776,0.0,-0.0005027846831428775,0.0,1.4160500857517734e+24,0.0,1.4464054013969155e+24,1.7928785152107954e+23,1416050085751.773,0.0,1542797040110.4849,179287851521.0795,0.0,0.0,1308397566331.5493,0.0,0.0,0.0,0.0,0.0,1416050085751.7705,0.0,540518633190.33936,179287851521.0791,0.0,0.0,-306119159411.4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9523797618568294e+17,0.0,0.0,0.0,208249.06453303248,0.0,0.0,0.0,-1308397566331.5493,0.0,0.0,0.0,1071574176313.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306119159411.4036,0.0,0.0,0.0,-69295561143.82971,0.0,1.0798419567987019e-17,-50278.46831428545,1.0798419567987017e-25,-0.0005027846831428544,1.4160500857517734e+24,0.0,1.4464055966348915e+24,1.7928785152107954e+23,1416050085751.773,0.0,1542797248359.549,179287851521.0795,0.0,0.0,0.0,0.0,0.0,0.0,1071574176313.039,0.0,1416050085751.7705,0.0,540518633190.33936,179287851521.0791,0.0,0.0,0.0,0.0,0.0,0.0,-69295561143.82971,0.0,0.0,0.0,0.0,0.0,1777.0679324831374,2.2634630137474842e-67,1327179274580.6826,10487336.053499449,0.0,0.0,0.0,0.0,8642477.579436464,1.100939330570624e-63,1071726108225.183,213518.08248600815,0.0,0.0,0.0,0.0,1416085781024.5923,62589837.95057228,540518794226.5,179298829103.282
0.14,-1,-1,1,-50252.75478489658,0.0,-0.0005025275478489657,0.0,1.4160498985911096e+24,0.0,1.444900932806135e+24,1.7928785135559613e+23,1416049898591.1094,0.0,1541192310422.2844,179287851355.5961,0.0,0.0,1308702544355.7314,0.0,0.0,0.0,0.0,0.0,1416049898591.1055,0.0,540518631200.94824,179287851355.59592,0.0,0.0,-308028865134.39594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0029444299697715e+17,0.0,0.0,0.0,213642.5054192096,0.0,0.0,0.0,-1308702544355.7314,0.0,0.0,0.0,1070685932867.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308028865134.39594,0.0,0.0,0.0,-70012040003.98376,0.0,9.5362421196334e-18,-50252.754784894365,9.536242119633398e-26,-0.0005025275478489435,1.4160498985911096e+24,0.0,1.4449011331005783e+24,1.7928785135559613e+23,1416049898591.1094,0.0,1541192524064.79,179287851355.5961,0.0,0.0,0.0,0.0,0.0,0.0,1070685932867.825,0.0,1416049898591.1055,0.0,540518631200.94824,179287851355.59592,0.0,0.0,0.0,0.0,0.0,0.0,-70012040003.98376,0.0,0.0,0.0,0.0,0.0,1812.2677006404056,2.308299267121216e-67,1327601520528.6792,10453357.97123045,0.0,0.0,0.0,0.0,8642465.846263386,1.1009378360288745e-63,1070839527628.1517,213141.53382217698,0.0,0.0,0.0,0.0,1416085781024.5923,62589837.95057228,540518794226.5002,179298829103.28198
0.16,-1,-1,1,-50226.68884902033,0.0,-0.0005022668884902032,0.0,1.4160497094884144e+24,0.0,1.4433758445515836e+24,1.7928785119732816e+23,1416049709488.414,0.0,1539565586930.5461,179287851197.32812,0.0,0.0,1309008693931.3657,0.0,0.0,0.0,0.0,0.0,1416049709488.41,0.0,540518629175.77026,179287851197.3278,0.0,0.0,-309961736176.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0562365264017875e+17,0.0,0.0,0.0,219326.86531977355,0.0,0.0,0.0,-1309008693931.3657,0.0,0.0,0.0,1069788691165.4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309961736176.591,0.0,0.0,0.0,-70741514083.85417,0.0,1.0798419567987019e-17,-50226.688849018086,1.0798419567987017e-25,-0.0005022668884901809,1.4160497094884144e+24,0.0,1.4433760501752358e+24,1.7928785119732816e+23,1416049709488.414,0.0,1539565806257.4111,179287851197.32812,0.0,0.0,0.0,0.0,0.0,0.0,1069788691165.4945,0.0,1416049709488.41,0.0,540518629175.77026,179287851197.3278,0.0,0.0,0.0,0.0,0.0,0.0,-70741514083.85417,0.0,0.0,0.0,0.0,0.0,1848.8904758185422,2.354948548524673e-67,1328026360308.0593,10419172.646191545,0.0,0.0,0.0,0.0,8642453.638757998,1.1009362810528587e-63,1069943978940.5447,212754.88634095923,0.0,0.0,0.0,0.0,1416085781024.592,62589837.95057229,540518794226.4988,179298829103.28165
