sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-46672.54207537046,0.0,-0.00046672542075370453,0.0,1.4160368639198758e+24,1.4197408877199167e+23,0.0,1.042354048848175e+24,1416036863919.8755,141974088771.99164,0.0,1355060263502.6277,0.0,0.0,0.0,889667011105.7614,0.0,0.0,0.0,0.0,1416036863919.8726,141974088771.99118,0.0,599553882264.6687,0.0,0.0,0.0,-134160629867.8026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22580.283858101706,3173892.00080372,2.8765381373164606e-66,891062524595.2695,0.0,0.0,0.0,0.0,6323823.344891735,85.70167117616782,8.055727827323954e-64,811181063967.0271,0.0,0.0,0.0,0.0,1416085399913.995,141981360028.58127,62589821.1057934,599553939258.7977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5475501645929.537,0.0,0.0,0.0,-7.1181521397084,0.0,0.0,0.0,-889667011105.7614,0.0,0.0,0.0,811007937765.9187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134160629867.8026,0.0,0.0,0.0,-55501556535.078705,-2.524354896707238e-18,-46672.54207536894,-2.5243548967072378e-26,-0.0004667254207536893,1.4160368639198758e+24,1.4197408877199167e+23,0.0,1.0423540488426995e+24,1416036863919.8755,141974088771.99164,0.0,1355060263495.5095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811007937765.9187,1416036863919.8726,141974088771.99118,0.0,599553882264.6687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55501556535.078705
0.02,-1,-1,1,-46652.845933496814,0.0,-0.0004665284593349681,0.0,1.4160367688354538e+24,1.4197407473379255e+23,0.0,1.0414084439709054e+24,1416036768835.4534,141974074733.7925,0.0,1353830977162.177,0.0,0.0,0.0,889455188976.8188,0.0,0.0,0.0,0.0,1416036768835.4495,141974074733.79196,0.0,599553880348.7299,0.0,0.0,0.0,-135178092163.37166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24490.148451255467,3174607.0296596065,3.1198389238785227e-66,890861307525.6125,0.0,0.0,0.0,0.0,6321913.493589072,87.05720564685309,8.053294819353002e-64,811400259750.3857,0.0,0.0,0.0,0.0,1416085399913.9954,141981360028.58124,62589821.10579339,599553939258.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076164285518085e+16,0.0,0.0,0.0,104990.13571173511,0.0,0.0,0.0,-889455188976.8188,0.0,0.0,0.0,811222463780.7361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135178092163.37166,0.0,0.0,0.0,-56945261977.15321,-1.8932661725304287e-18,-46652.84593349517,-1.8932661725304283e-26,-0.0004665284593349516,1.4160367688354538e+24,1.4197407473379255e+23,0.0,1.0414085247325491e+24,1416036768835.4534,141974074733.7925,0.0,1353831082152.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811222463780.7361,1416036768835.4495,141974074733.79196,0.0,599553880348.7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56945261977.15321
0.04,-1,-1,1,-46632.58227122235,0.0,-0.00046632582271222345,0.0,1.416036679335935e+24,1.4197406033710742e+23,0.0,1.0404356509791402e+24,1416036679335.9346,141974060337.1074,0.0,1352566346272.8823,0.0,0.0,0.0,889215381058.9099,0.0,0.0,0.0,0.0,1416036679335.9321,141974060337.10687,0.0,599553878337.4861,0.0,0.0,0.0,-136202913123.5141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26414.814020506015,3175421.3633162365,3.3650251166144623e-66,890632181271.7935,0.0,0.0,0.0,0.0,6319988.841405093,88.47975381811041,8.050842957319516e-64,811649737985.8585,0.0,0.0,0.0,0.0,1416085399913.995,141981360028.58136,62589821.10579339,599553939258.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8354173969348456e+16,0.0,0.0,0.0,62860.426160153,0.0,0.0,0.0,-889215381058.9099,0.0,0.0,0.0,811467060255.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136202913123.5141,0.0,0.0,0.0,-58454529459.2345,-2.524354896707238e-18,-46632.582271220905,-2.5243548967072378e-26,-0.000466325822712209,1.416036679335935e+24,1.4197406033710742e+23,0.0,1.0404356993333146e+24,1416036679335.9346,141974060337.1074,0.0,1352566409133.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811467060255.0566,1416036679335.9321,141974060337.10687,0.0,599553878337.4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58454529459.2345
0.06,-1,-1,1,-46611.77364346212,0.0,-0.0004661177364346211,0.0,1.4160365949387595e+24,1.4197404559609771e+23,0.0,1.0394366864908315e+24,1416036594938.7593,141974045596.0977,0.0,1351267692438.081,0.0,0.0,0.0,888949511022.297,0.0,0.0,0.0,0.0,1416036594938.7568,141974045596.09726,0.0,599553876233.2648,0.0,0.0,0.0,-137235694817.48149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28346.918162771814,3176328.1286832676,3.6111588082835673e-66,890377075796.2109,0.0,0.0,0.0,0.0,6318056.750691568,89.97142310799097,8.048381620296272e-64,811927352286.1699,0.0,0.0,0.0,0.0,1416085399913.9954,141981360028.58142,62589821.10579341,599553939258.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1545561155262756e+16,0.0,0.0,0.0,28009.22950184159,0.0,0.0,0.0,-888949511022.297,0.0,0.0,0.0,811739592484.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137235694817.48149,0.0,0.0,0.0,-60025748270.13279,-6.310887241768095e-19,-46611.77364346057,-6.3108872417680944e-27,-0.0004661177364346056,1.4160365949387595e+24,1.4197404559609771e+23,0.0,1.0394367080363929e+24,1416036594938.7593,141974045596.0977,0.0,1351267720447.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811739592484.1786,1416036594938.7568,141974045596.09726,0.0,599553876233.2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60025748270.13279
0.08,-1,-1,1,-46590.438850089005,0.0,-0.00046590438850089,0.0,1.4160365151805994e+24,1.4197403052356593e+23,0.0,1.0384124348408426e+24,1416036515180.599,141974030523.5659,0.0,1349936165293.0957,0.0,0.0,0.0,888659393688.6637,0.0,0.0,0.0,0.0,1416036515180.5962,141974030523.56537,0.0,599553874037.9877,0.0,0.0,0.0,-138277102433.5549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30280.74149095395,3177320.8377372175,3.8575113999461504e-66,890097812868.6792,0.0,0.0,0.0,0.0,6316122.94079573,91.53458323384343,8.045918094273024e-64,812231073581.4772,0.0,0.0,0.0,0.0,1416085399913.9949,141981360028.58136,62589821.10579344,599553939258.7982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3651635617264184e+16,0.0,0.0,0.0,43747.126302443445,0.0,0.0,0.0,-888659393688.6637,0.0,0.0,0.0,812038041788.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138277102433.5549,0.0,0.0,0.0,-61655706786.56863,-1.262177448353619e-18,-46590.43885008738,-1.2621774483536189e-26,-0.0004659043885008738,1.4160365151805994e+24,1.4197403052356593e+23,0.0,1.038412468492479e+24,1416036515180.599,141974030523.5659,0.0,1349936209040.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812038041788.804,1416036515180.5962,141974030523.56537,0.0,599553874037.9877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61655706786.56863
0.1,-1,-1,1,-46568.59266321826,0.0,-0.0004656859266321825,0.0,1.4160364396266816e+24,1.4197401513072226e+23,0.0,1.0373636366522093e+24,1416036439626.6814,141974015130.72223,0.0,1348572727647.8723,0.0,0.0,0.0,888346701436.6188,0.0,0.0,0.0,0.0,1416036439626.6792,141974015130.72174,0.0,599553871753.0934,0.0,0.0,0.0,-139327845541.84094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32211.965193330816,3178393.5078062983,4.1035327154034243e-66,889796072276.5828,0.0,0.0,0.0,0.0,6314191.730499364,93.17191271448222,8.04345788101194e-64,812559027621.9783,0.0,0.0,0.0,0.0,1416085399913.995,141981360028.5814,62589821.105793424,599553939258.7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9177187287185624e+16,0.0,0.0,0.0,37930.343473341316,0.0,0.0,0.0,-888346701436.6188,0.0,0.0,0.0,812360542834.9657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139327845541.84094,0.0,0.0,0.0,-63341649009.844124,-1.262177448353619e-18,-46568.59266321675,-1.2621774483536189e-26,-0.0004656859266321674,1.4160364396266816e+24,1.4197401513072226e+23,0.0,1.0373636658293958e+24,1416036439626.6814,141974015130.72223,0.0,1348572765578.2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812360542834.9657,1416036439626.6792,141974015130.72174,0.0,599553871753.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63341649009.844124
0.12,-1,-1,1,-46546.247831809036,0.0,-0.0004654624783180903,0.0,1.416036367883438e+24,1.4197399942680936e+23,0.0,1.0362908971331229e+24,1416036367883.4375,141973999426.80933,0.0,1347178166273.06,0.0,0.0,0.0,888012917101.1368,0.0,0.0,0.0,0.0,1416036367883.4336,141973999426.8089,0.0,599553869379.736,0.0,0.0,0.0,-140388620207.8131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34137.211700264794,3179540.8313581827,4.3487924855278585e-66,889473344120.9663,0.0,0.0,0.0,0.0,6312266.497348714,94.88648640745413,8.041005283204523e-64,812909547253.064,0.0,0.0,0.0,0.0,1416085399913.9954,141981360028.58145,62589821.10579339,599553939258.7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0953659313912856e+16,0.0,0.0,0.0,27239.75710808672,0.0,0.0,0.0,-888012917101.1368,0.0,0.0,0.0,812705436434.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140388620207.8131,0.0,0.0,0.0,-65081112301.07857,-1.262177448353619e-18,-46546.24783180745,-1.2621774483536189e-26,-0.0004654624783180744,1.416036367883438e+24,1.4197399942680936e+23,0.0,1.0362909180867823e+24,1416036367883.4375,141973999426.80933,0.0,1347178193512.8171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812705436434.1592,1416036367883.4336,141973999426.8089,0.0,599553869379.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65081112301.07857
0.14,-1,-1,1,-46523.415330044816,0.0,-0.0004652341533004481,0.0,1.416036299597627e+24,1.4197398341919226e+23,0.0,1.0351946960111747e+24,1416036299597.6267,141973983419.19223,0.0,1345753104814.5273,0.0,0.0,0.0,887659340619.7308,0.0,0.0,0.0,0.0,1416036299597.6243,141973983419.19174,0.0,599553866918.7993,0.0,0.0,0.0,-141460102724.00388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36053.84510657408,3180758.1525691827,4.5929549234280076e-66,889130935397.4905,0.0,0.0,0.0,0.0,6310349.877230732,96.68180612411813,8.038563658719828e-64,813281165376.7882,0.0,0.0,0.0,0.0,1416085399913.9954,141981360028.58142,62589821.105793394,599553939258.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.396346200146926e+16,0.0,0.0,0.0,122152.50060191005,0.0,0.0,0.0,-887659340619.7308,0.0,0.0,0.0,813071262585.2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141460102724.00388,0.0,0.0,0.0,-66871902537.02959,-2.524354896707238e-18,-46523.41533004327,-2.5243548967072378e-26,-0.00046523415330043265,1.416036299597627e+24,1.4197398341919226e+23,0.0,1.0351947899746358e+24,1416036299597.6267,141973983419.19223,0.0,1345753226967.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813071262585.2566,1416036299597.6243,141973983419.19174,0.0,599553866918.7993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66871902537.02959
0.16,-1,-1,1,-46500.10020101496,0.0,-0.0004650010020101495,0.0,1.4160362344384709e+24,1.4197396711405625e+23,0.0,1.034075373970824e+24,1416036234438.4705,141973967114.0562,0.0,1344297986162.0715,0.0,0.0,0.0,887287162794.8416,0.0,0.0,0.0,0.0,1416036234438.468,141973967114.05576,0.0,599553864370.4181,0.0,0.0,0.0,-142543041003.18887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37960.2701235677,3182041.2014053934,4.835816808078387e-66,888770044711.5704,0.0,0.0,0.0,0.0,6308443.465423186,98.56172604465567,8.036135039768183e-64,813672533894.8751,0.0,0.0,0.0,0.0,1416085399913.9956,141981360028.58118,62589821.10579341,599553939258.7976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.208415052860832e+16,0.0,0.0,0.0,93709.39568719082,0.0,0.0,0.0,-887287162794.8416,0.0,0.0,0.0,813456678225.3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142543041003.18887,0.0,0.0,0.0,-68712462724.29841,-1.8932661725304287e-18,-46500.10020101344,-1.8932661725304283e-26,-0.00046500100201013434,1.4160362344384709e+24,1.4197396711405625e+23,0.0,1.0340754460549735e+24,1416036234438.4705,141973967114.0562,0.0,1344298079871.4656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813456678225.3466,1416036234438.468,141973967114.05576,0.0,599553864370.4181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68712462724.29841
