sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:n,avg:g_CB:p,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:n,tot:g_CB:p,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:n,avg:g_IB:p,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:n,tot:g_IB:p,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:n,avg:g_VB:p,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:n,tot:g_VB:p,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-40131.5904358765,0.0,-0.0004013159043587649,0.0,0.0,1.6793716293373175e+23,1.4160306698535762e+24,8.13432626882704e+23,0.0,167937162933.73172,1416030669853.576,920849025993.27,0.0,0.0,0.0,488575470531.7148,0.0,0.0,0.0,0.0,0.0,167937162933.73108,1416030669853.5735,558477454833.8456,0.0,0.0,0.0,-126203899372.29036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6442251012.963673,0.0,0.0,0.0,-0.0072929710149765015,0.0,0.0,0.0,-488575470531.7148,0.0,0.0,0.0,1277921148819.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126203899372.29036,0.0,0.0,0.0,-915549577660.2379,1.1233333068028544e-17,-40131.590435874634,1.1233333068028543e-25,-0.0004013159043587463,0.0,1.6793716293373175e+23,1.4160306698535762e+24,8.134326268826976e+23,0.0,167937162933.73172,1416030669853.576,920849025993.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277921148819.655,0.0,167937162933.73108,1416030669853.5735,558477454833.8456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-915549577660.2379,0.0,0.0,0.0,0.0,3.2670876979187214e-65,12822092.837293187,256464.2297740169,490436180447.32623,0.0,0.0,0.0,0.0,1.3477295920095924e-63,1007706.2481247284,10579825.269203508,1279172462885.463,0.0,0.0,0.0,0.0,62589837.9505723,167946055373.0246,1416085781024.5935,558478617827.3561
0.02,-1,-1,1,-40118.08852455567,0.0,-0.0004011808852455566,0.0,0.0,1.6793714649001603e+23,1.416030663518458e+24,8.126882270449782e+23,0.0,167937146490.016,1416030663518.4578,920006325758.6527,0.0,0.0,0.0,488282303882.7135,0.0,0.0,0.0,0.0,0.0,167937146490.0153,1416030663518.4556,558477449848.317,0.0,0.0,0.0,-126753427972.37859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5961096868796.894,0.0,0.0,0.0,-6.748278915882111,0.0,0.0,0.0,-488282303882.7135,0.0,0.0,0.0,1278868955118.5054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126753427972.37859,0.0,0.0,0.0,-917340079214.9177,8.708978171321307e-18,-40118.08852455383,8.708978171321305e-26,-0.00040118088524553823,0.0,1.6793714649001603e+23,1.416030663518458e+24,8.126882270390169e+23,0.0,167937146490.016,1416030663518.4578,920006325751.9043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278868955118.5054,0.0,167937146490.0153,1416030663518.4556,558477449848.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-917340079214.9177,0.0,0.0,0.0,0.0,3.2670048054908067e-65,12823382.87381737,256457.7217486659,490151171536.51776,0.0,0.0,0.0,0.0,1.3477320787823916e-63,1024190.9487081114,10579844.793160234,1280122722483.2825,0.0,0.0,0.0,0.0,62589837.9505723,167946055373.02475,1416085781024.595,558478617827.3567
0.04,-1,-1,1,-40104.45578404759,0.0,-0.00040104455784047583,0.0,0.0,1.6793712989605622e+23,1.4160306571288116e+24,8.119366142023026e+23,0.0,167937129896.05618,1416030657128.8113,919155460018.5433,0.0,0.0,0.0,487986700820.2924,0.0,0.0,0.0,0.0,0.0,167937129896.05563,1416030657128.8086,558477444810.424,0.0,0.0,0.0,-127308685612.17337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23704283142985.016,0.0,0.0,0.0,26.83451010286808,0.0,0.0,0.0,-487986700820.2924,0.0,0.0,0.0,1279823623045.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127308685612.17337,0.0,0.0,0.0,-919145607810.949,8.708978171321307e-18,-40104.45578404571,8.708978171321305e-26,-0.00040104455784045707,0.0,1.6793712989605622e+23,1.4160306571288116e+24,8.119366142260072e+23,0.0,167937129896.05618,1416030657128.8113,919155460045.3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279823623045.902,0.0,167937129896.05563,1416030657128.8086,558477444810.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-919145607810.949,0.0,0.0,0.0,0.0,3.266921298879149e-65,12824563.774609769,256451.16550345154,489863811382.3044,0.0,0.0,0.0,0.0,1.3477345839807027e-63,1041176.6844208143,10579864.46177564,1281079863936.652,0.0,0.0,0.0,0.0,62589837.95057231,167946055373.02478,1416085781024.5942,558478617827.3567
0.06,-1,-1,1,-40090.68896648611,0.0,-0.000400906889664861,0.0,0.0,1.6793711314819202e+23,1.4160306506832925e+24,8.111776092540986e+23,0.0,167937113148.192,1416030650683.2922,918296226021.5542,0.0,0.0,0.0,487688602086.39417,0.0,0.0,0.0,0.0,0.0,167937113148.19125,1416030650683.29,558477439718.8733,0.0,0.0,0.0,-127869815783.71259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7313430979886.427,0.0,0.0,0.0,8.279193103313446,0.0,0.0,0.0,-487688602086.39417,0.0,0.0,0.0,1280785319950.5073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127869815783.71259,0.0,0.0,0.0,-920966533639.5474,1.1233333068028544e-17,-40090.68896648426,1.1233333068028543e-25,-0.0004009068896648426,0.0,1.6793711314819202e+23,1.4160306506832925e+24,8.11177609261412e+23,0.0,167937113148.192,1416030650683.2922,918296226029.8334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280785319950.5073,0.0,167937113148.19125,1416030650683.29,558477439718.8733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-920966533639.5474,0.0,0.0,0.0,0.0,3.2668371629171926e-65,12825629.784499554,256444.5598476129,489574042862.85504,0.0,0.0,0.0,0.0,1.347737108059525e-63,1058684.779677226,10579884.27862202,1282044055083.5347,0.0,0.0,0.0,0.0,62589837.95057228,167946055373.02478,1416085781024.595,558478617827.3567
0.08,-1,-1,1,-40076.78468394664,0.0,-0.00040076784683946634,0.0,0.0,1.679370962426229e+23,1.4160306441805018e+24,8.104110254652046e+23,0.0,167937096242.62286,1416030644180.5015,917428412373.5444,0.0,0.0,0.0,487387946153.4032,0.0,0.0,0.0,0.0,0.0,167937096242.62228,1416030644180.4998,558477434572.316,0.0,0.0,0.0,-128436968352.17531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7189920377187.247,0.0,0.0,0.0,8.139372527599335,0.0,0.0,0.0,-487387946153.4032,0.0,0.0,0.0,1281754219488.0552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128436968352.17531,0.0,0.0,0.0,-922803241678.688,8.708978171321307e-18,-40076.78468394485,8.708978171321305e-26,-0.00040076784683944845,0.0,1.679370962426229e+23,1.4160306441805018e+24,8.104110254723944e+23,0.0,167937096242.62286,1416030644180.5015,917428412381.6836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281754219488.0552,0.0,167937096242.62228,1416030644180.4998,558477434572.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-922803241678.688,0.0,0.0,0.0,0.0,3.266752381824348e-65,12826574.847976187,256437.9035421405,489281806681.7078,0.0,0.0,0.0,0.0,1.347739651492271e-63,1076737.5854218656,10579904.247416362,1283015470088.3528,0.0,0.0,0.0,0.0,62589837.9505723,167946055373.02478,1416085781024.594,558478617827.3566
0.1,-1,-1,1,-40062.73939309629,0.0,-0.00040062739393096285,0.0,0.0,1.679370791753885e+23,1.4160306376189815e+24,8.096366674604448e+23,0.0,167937079175.38846,1416030637618.9812,916551797899.4166,0.0,0.0,0.0,487084668921.8271,0.0,0.0,0.0,0.0,0.0,167937079175.3879,1416030637618.979,558477429369.345,0.0,0.0,0.0,-129010300391.75627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7066472101061.494,0.0,0.0,0.0,7.999622508883476,0.0,0.0,0.0,-487084668921.8271,0.0,0.0,0.0,1282730502531.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129010300391.75627,0.0,0.0,0.0,-924656133993.267,9.971155619674925e-18,-40062.73939309452,9.971155619674924e-26,-0.0004006273939309451,0.0,1.679370791753885e+23,1.4160306376189815e+24,8.096366674675109e+23,0.0,167937079175.38846,1416030637618.9812,916551797907.4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282730502531.3374,0.0,167937079175.3879,1416030637618.979,558477429369.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-924656133993.267,0.0,0.0,0.0,0.0,3.2666669391127026e-65,12827392.585851995,256431.1952924655,488987041077.8786,0.0,0.0,0.0,0.0,1.3477422147735807e-63,1095358.5684567099,10579924.372042362,1283994290355.0266,0.0,0.0,0.0,0.0,62589837.950572275,167946055373.02408,1416085781024.5935,558478617827.3549
0.12,-1,-1,1,-40048.54938650485,0.0,-0.0004004854938650485,0.0,0.0,1.679370619423701e+23,1.4160306309972068e+24,8.088543308378069e+23,0.0,167937061942.37006,1416030630997.2065,915666151205.2144,0.0,0.0,0.0,486778703677.8348,0.0,0.0,0.0,0.0,0.0,167937061942.36954,1416030630997.2053,558477424108.4962,0.0,0.0,0.0,-129589976581.11719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6943429178014.661,0.0,0.0,0.0,7.860331371426582,0.0,0.0,0.0,-486778703677.8348,0.0,0.0,0.0,1283714357235.9175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129589976581.11719,0.0,0.0,0.0,-926525630131.3401,8.708978171321307e-18,-40048.54938650303,8.708978171321305e-26,-0.00040048549386503026,0.0,1.679370619423701e+23,1.4160306309972068e+24,8.088543308447501e+23,0.0,167937061942.37006,1416030630997.2065,915666151213.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283714357235.9175,0.0,167937061942.36954,1416030630997.2053,558477424108.4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-926525630131.3401,0.0,0.0,0.0,0.0,3.2665808175711855e-65,12828076.290423222,256424.43374725812,488689681789.28125,0.0,0.0,0.0,0.0,1.3477447984197896e-63,1114572.3201902246,10579944.656554,1284980704593.249,0.0,0.0,0.0,0.0,62589837.95057228,167946055373.0244,1416085781024.5933,558478617827.3558
0.14,-1,-1,1,-40034.210779880654,0.0,-0.00040034210779880643,0.0,0.0,1.6793704453927476e+23,1.4160306243135857e+24,8.080638014443444e+23,0.0,167937044539.27472,1416030624313.5852,914771229858.4043,0.0,0.0,0.0,486469980932.5214,0.0,0.0,0.0,0.0,0.0,167937044539.2742,1416030624313.5835,558477418788.2327,0.0,0.0,0.0,-130176169862.35048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6815979957089.327,0.0,0.0,0.0,7.716052070260048,0.0,0.0,0.0,-486469980932.5214,0.0,0.0,0.0,1284705979481.4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130176169862.35048,0.0,0.0,0.0,-928412168403.5284,9.971155619674925e-18,-40034.210779878704,9.971155619674924e-26,-0.00040034210779878697,0.0,1.6793704453927476e+23,1.4160306243135857e+24,8.080638014511605e+23,0.0,167937044539.27472,1416030624313.5852,914771229866.1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284705979481.4155,0.0,167937044539.2742,1416030624313.5835,558477418788.2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-928412168403.5284,0.0,0.0,0.0,0.0,3.266493999215124e-65,12828618.915558737,256417.6174944816,488389661901.78326,0.0,0.0,0.0,0.0,1.3477474029704314e-63,1134404.5900088178,10579965.105187325,1285974909261.4863,0.0,0.0,0.0,0.0,62589837.9505723,167946055373.02466,1416085781024.5942,558478617827.3562
0.16,-1,-1,1,-40019.71949822663,0.0,-0.00040019719498226626,0.0,0.0,1.679370269616297e+23,1.4160306175664527e+24,8.072648546129094e+23,0.0,167937026961.62964,1416030617566.4524,913866779523.8182,0.0,0.0,0.0,486158428275.1363,0.0,0.0,0.0,0.0,0.0,167937026961.62903,1416030617566.4504,558477413406.9512,0.0,0.0,0.0,-130769062158.26915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6691012307844.7705,0.0,0.0,0.0,7.574582040309906,0.0,0.0,0.0,-486158428275.1363,0.0,0.0,0.0,1285705573259.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130769062158.26915,0.0,0.0,0.0,-930316207134.9452,9.971155619674925e-18,-40019.71949822491,9.971155619674924e-26,-0.000400197194982249,0.0,1.679370269616297e+23,1.4160306175664527e+24,8.072648546196008e+23,0.0,167937026961.62964,1416030617566.4524,913866779531.3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285705573259.3875,0.0,167937026961.62903,1416030617566.4504,558477413406.9512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-930316207134.9452,0.0,0.0,0.0,0.0,3.2664064652362643e-65,12829013.070793435,256410.7450574979,488086911713.08984,0.0,0.0,0.0,0.0,1.3477500289897587e-63,1154882.3036800222,10579985.722372266,1286977108956.5767,0.0,0.0,0.0,0.0,62589837.95057233,167946055373.0243,1416085781024.5942,558478617827.3553
