sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-42755.23538086609,0.0,-0.00042755235380866085,0.0,0.0,1.4160334910485197e+24,8.611171516204735e+22,6.480149637418671e+23,0.0,1416033491048.5193,86111715162.04733,1166426934735.3608,0.0,0.0,0.0,1089892177118.78,0.0,0.0,0.0,0.0,0.0,1416033491048.5176,86111715162.04709,687929989843.6807,0.0,0.0,0.0,-611395232227.1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4635605139414892e-65,114886.62161974341,2443397.7122305175,1096263803340.4543,0.0,0.0,0.0,0.0,7.938137152212631e-64,6231517.640201533,0.4447672715305092,1017227594855.9131,0.0,0.0,0.0,0.0,62589821.105793424,1416085399914.0032,86116047971.42485,687931561661.5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-245247494636.31046,0.0,0.0,0.0,-0.44144549034535885,0.0,0.0,0.0,-1089892177118.78,0.0,0.0,0.0,1015497572116.6736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611395232227.1001,0.0,0.0,0.0,-537000627225.4349,-1.262177448353619e-18,-42755.235380864535,-1.2621774483536189e-26,-0.0004275523538086453,0.0,1.4160334910485197e+24,8.611171516204735e+22,6.480149637416222e+23,0.0,1416033491048.5193,86111715162.04733,1166426934734.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015497572116.6736,0.0,1416033491048.5176,86111715162.04709,687929989843.6807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-537000627225.4349
0.02,-1,-1,1,-42733.4609958634,0.0,-0.000427334609958634,0.0,0.0,1.416033480585221e+24,8.611170526720764e+22,6.472599471344002e+23,0.0,1416033480585.2207,86111705267.20761,1165067904841.9204,0.0,0.0,0.0,1089469760432.5863,0.0,0.0,0.0,0.0,0.0,1416033480585.2197,86111705267.20741,687929982920.1078,0.0,0.0,0.0,-612331838510.7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4677575500632698e-65,115216.08448009926,2444866.852504517,1095851149577.3582,0.0,0.0,0.0,0.0,7.93771744858228e-64,6231188.179566829,0.4524186976058472,1017687490889.2283,0.0,0.0,0.0,0.0,62589821.10579343,1416085399914.0032,86116047971.42493,687931561661.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82833228457926.05,0.0,0.0,0.0,-149.0998112242669,0.0,0.0,0.0,-1089469760432.5863,0.0,0.0,0.0,1015951605769.6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612331838510.7738,0.0,0.0,0.0,-538813683996.91626,-6.310887241768095e-19,-42733.46099586188,-6.3108872417680944e-27,-0.00042733460995861874,0.0,1.416033480585221e+24,8.611170526720764e+22,6.472599470515667e+23,0.0,1416033480585.2207,86111705267.20761,1165067904692.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015951605769.6289,0.0,1416033480585.2197,86111705267.20741,687929982920.1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538813683996.91626
0.04,-1,-1,1,-42711.4975585197,0.0,-0.00042711497558519697,0.0,0.0,1.41603347004924e+24,8.611169527462977e+22,6.46498375432e+23,0.0,1416033470049.2395,86111695274.62975,1163697075777.6,0.0,0.0,0.0,1089043604787.2253,0.0,0.0,0.0,0.0,0.0,1416033470049.2373,86111695274.62953,687929975930.0187,0.0,0.0,0.0,-613276504939.6447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471979814043413e-65,115547.52771269855,2446349.0063099735,1095434840870.2828,0.0,0.0,0.0,0.0,7.937295222166002e-64,6230856.7385730175,0.46033837606427647,1018150900566.6925,0.0,0.0,0.0,0.0,62589821.10579345,1416085399914.004,86116047971.42485,687931561661.5837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-476015217329065.0,0.0,0.0,0.0,-856.827391192317,0.0,0.0,0.0,-1089043604787.2253,0.0,0.0,0.0,1016409103710.6884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613276504939.6447,0.0,0.0,0.0,-540642004719.9351,-1.262177448353619e-18,-42711.49755851821,-1.2621774483536189e-26,-0.00042711497558518206,0.0,1.41603347004924e+24,8.611169527462977e+22,6.464983749559849e+23,0.0,1416033470049.2395,86111695274.62975,1163697074920.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016409103710.6884,0.0,1416033470049.2373,86111695274.62953,687929975930.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540642004719.9351
0.06,-1,-1,1,-42689.34038454624,0.0,-0.0004268934038454623,0.0,0.0,1.41603345943862e+24,8.611168518186248e+22,6.457300855876311e+23,0.0,1416033459438.6196,86111685181.86246,1162314154057.7358,0.0,0.0,0.0,1088613617341.7323,0.0,0.0,0.0,0.0,0.0,1416033459438.6174,86111685181.86226,687929968871.762,0.0,0.0,0.0,-614229432155.7574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4762279852665262e-65,115881.00464870884,2447844.4973663026,1095014786468.9044,0.0,0.0,0.0,0.0,7.936870405025294e-64,6230523.263889285,0.4685406633455998,1018617910947.0515,0.0,0.0,0.0,0.0,62589821.10579345,1416085399914.003,86116047971.42502,687931561661.5834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250813366679681.66,0.0,0.0,0.0,-451.464060023427,0.0,0.0,0.0,-1088613617341.7323,0.0,0.0,0.0,1016870151776.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614229432155.7574,0.0,0.0,0.0,-542485967042.26624,-1.262177448353619e-18,-42689.34038454462,-1.2621774483536189e-26,-0.0004268934038454462,0.0,1.41603345943862e+24,8.611168518186248e+22,6.457300853368181e+23,0.0,1416033459438.6196,86111685181.86246,1162314153606.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016870151776.778,0.0,1416033459438.6174,86111685181.86226,687929968871.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542485967042.26624
0.08,-1,-1,1,-42666.98456017116,0.0,-0.0004266698456017115,0.0,0.0,1.4160334487513143e+24,8.611167498635107e+22,6.44954907931536e+23,0.0,1416033448751.314,86111674986.35106,1160918834276.7646,0.0,0.0,0.0,1088179701406.5006,0.0,0.0,0.0,0.0,0.0,1416033448751.3113,86111674986.3508,687929961743.6119,0.0,0.0,0.0,-615190828873.3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4805027804588182e-65,116216.57155057916,2449353.6627806267,1094590891858.7954,0.0,0.0,0.0,0.0,7.93644292548756e-64,6230187.699253558,0.477040918198467,1019088612690.4153,0.0,0.0,0.0,0.0,62589821.10579345,1416085399914.0042,86116047971.42499,687931561661.5835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-496604371551010.3,0.0,0.0,0.0,-893.8878687918186,0.0,0.0,0.0,-1088179701406.5006,0.0,0.0,0.0,1017334839344.8407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615190828873.3496,0.0,0.0,0.0,-544345967705.5757,-1.262177448353619e-18,-42666.9845601695,-1.2621774483536189e-26,-0.0004266698456016949,0.0,1.4160334487513143e+24,8.611167498635107e+22,6.449549074349312e+23,0.0,1416033448751.314,86111674986.35106,1160918833382.8762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017334839344.8407,0.0,1416033448751.3113,86111674986.3508,687929961743.6119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-544345967705.5757
0.1,-1,-1,1,-42644.42500144266,0.0,-0.00042644425001442653,0.0,0.0,1.4160334379852056e+24,8.611166468543026e+22,6.441726654324334e+23,0.0,1416033437985.2053,86111664685.43024,1159510797778.3801,0.0,0.0,0.0,1087741756037.5667,0.0,0.0,0.0,0.0,0.0,1416033437985.2034,86111664685.42998,687929954543.783,0.0,0.0,0.0,-616160912802.9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.484804934898101e-65,116554.28613705211,2450876.8544179746,1094163058365.4363,0.0,0.0,0.0,0.0,7.936012710025003e-64,6229849.986947466,0.48585561506150066,1019563100463.8032,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0042,86116047971.4249,687931561661.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23694845227938.56,0.0,0.0,0.0,-42.65072141028941,0.0,0.0,0.0,-1087741756037.5667,0.0,0.0,0.0,1017803259756.8018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616160912802.9696,0.0,0.0,0.0,-546222416564.8556,-1.262177448353619e-18,-42644.425001441035,-1.2621774483536189e-26,-0.0004264442500144103,0.0,1.4160334379852056e+24,8.611166468543026e+22,6.441726654087385e+23,0.0,1416033437985.2053,86111664685.43024,1159510797735.7292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017803259756.8018,0.0,1416033437985.2034,86111664685.42998,687929954543.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-546222416564.8556
0.12,-1,-1,1,-42621.65636718903,0.0,-0.00042621656367189024,0.0,0.0,1.41603342713807e+24,8.611165427631898e+22,6.433831736283e+23,0.0,1416033427138.0698,86111654276.31895,1158089712530.94,0.0,0.0,0.0,1087299675968.1279,0.0,0.0,0.0,0.0,0.0,1416033427138.0664,86111654276.31866,687929947270.3993,0.0,0.0,0.0,-617139910707.5872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4891352263111283e-65,116894.2094590741,2452414.4391193166,1093731183086.3431,0.0,0.0,0.0,0.0,7.935579680864966e-64,6229510.065920496,0.4950024732775049,1020041472979.478,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.0054,86116047971.42485,687931561661.5842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23412455500413.977,0.0,0.0,0.0,-42.14241990074515,0.0,0.0,0.0,-1087299675968.1279,0.0,0.0,0.0,1018275510330.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617139910707.5872,0.0,0.0,0.0,-548115745111.9746,-1.262177448353619e-18,-42621.65636718759,-1.2621774483536189e-26,-0.0004262165636718758,0.0,1.41603342713807e+24,8.611165427631898e+22,6.433831736048862e+23,0.0,1416033427138.0698,86111654276.31895,1158089712488.7952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018275510330.3724,0.0,1416033427138.0664,86111654276.31866,687929947270.3993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-548115745111.9746
0.14,-1,-1,1,-42598.67310840795,0.0,-0.00042598673108407945,0.0,0.0,1.416033416207598e+24,8.611164375611239e+22,6.425862398151458e+23,0.0,1416033416207.5977,86111643756.11237,1156655231667.2625,0.0,0.0,0.0,1086853351200.5735,0.0,0.0,0.0,0.0,0.0,1416033416207.595,86111643756.11209,687929939921.509,0.0,0.0,0.0,-618128059454.8217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4934944580067798e-65,117236.40457576074,2453966.8001147374,1093295158494.0164,0.0,0.0,0.0,0.0,7.935143757676519e-64,6229167.873113953,0.5045006317136861,1020523833395.8958,0.0,0.0,0.0,0.0,62589821.10579342,1416085399914.004,86116047971.42511,687931561661.5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23090634750616.22,0.0,0.0,0.0,-41.563142551109195,0.0,0.0,0.0,-1086853351200.5735,0.0,0.0,0.0,1018751692777.3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618128059454.8217,0.0,0.0,0.0,-550026401073.2052,-1.262177448353619e-18,-42598.6731084064,-1.2621774483536189e-26,-0.00042598673108406394,0.0,1.416033416207598e+24,8.611164375611239e+22,6.425862397920551e+23,0.0,1416033416207.5977,86111643756.11237,1156655231625.6992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018751692777.3954,0.0,1416033416207.595,86111643756.11209,687929939921.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-550026401073.2052
0.16,-1,-1,1,-42575.46941896465,0.0,-0.0004257546941896464,0.0,0.0,1.4160334051913812e+24,8.611163312177388e+22,6.417816626679657e+23,0.0,1416033405191.3809,86111633121.77386,1155206992802.3384,0.0,0.0,0.0,1086402666800.0648,0.0,0.0,0.0,0.0,0.0,1416033405191.378,86111633121.77356,687929932495.0757,0.0,0.0,0.0,-619125606492.8016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978834714922126e-65,117580.9375447612,2455534.337766911,1092854872234.3405,0.0,0.0,0.0,0.0,7.934704856308972e-64,6228823.342470597,0.5143708288692368,1021010289498.5894,0.0,0.0,0.0,0.0,62589821.105793454,1416085399914.004,86116047971.42494,687931561661.5836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22720876394046.676,0.0,0.0,0.0,-40.89757750928402,0.0,0.0,0.0,-1086402666800.0648,0.0,0.0,0.0,1019231913369.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619125606492.8016,0.0,0.0,0.0,-551954853103.0524,-1.8932661725304287e-18,-42575.469418963105,-1.8932661725304283e-26,-0.000425754694189631,0.0,1.4160334051913812e+24,8.611163312177388e+22,6.417816626452451e+23,0.0,1416033405191.3809,86111633121.77386,1155206992761.4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019231913369.4188,0.0,1416033405191.378,86111633121.77356,687929932495.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-551954853103.0524
