sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:I,avg:g_CB:p,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:I,tot:g_CB:p,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:I,avg:g_IB:p,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:I,tot:g_IB:p,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:I,avg:g_VB:p,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:I,tot:g_VB:p,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:gother_forward_ci:I,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:I,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:I,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:I,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf
0.18,-1,-1,1,0.0,-47937.689840014384,0.0,-0.0004793768984001437,1.0072922942956058e+24,1.416049975156106e+24,1.2313756367471393e+23,0.0,1452847699473.4753,1416049975156.1057,123137563674.7139,0.0,1674313150415.6396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351482136.2228,1416049975156.103,123137563674.71371,0.0,-850816933078.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7823215097588604e+16,0.0,0.0,0.0,25706.95437500626,0.0,0.0,0.0,-1674313150415.6396,0.0,0.0,0.0,962214809301.5674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850816933078.386,0.0,0.0,0.0,-138718566257.3609,0.0,0.0,0.0,-47937.68984001199,6.6397879280208254e-18,-0.0004793768984001198,6.639787928020825e-26,1.0072923121188197e+24,1.416049975156106e+24,1.2313756367471393e+23,0.0,1452847725180.428,1416049975156.1057,123137563674.7139,0.0,0.0,0.0,0.0,0.0,962214809301.5674,0.0,0.0,0.0,629351482136.2228,1416049975156.103,123137563674.71371,0.0,0.0,0.0,0.0,0.0,-138718566257.3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718661833424.942,52.64547844899968,2861553.825471551,6.705636253628423e-69,0.0,0.0,0.0,0.0,962656829816.6399,6346393.7033798285,144040.89685567966,8.084480768593905e-64,0.0,0.0,0.0,0.0,629352118816.0598,1416085781024.6016,123145458325.04012,62589837.95057233
0.2,-1,-1,1,0.0,-47920.33230643698,0.0,-0.00047920332306436973,1.0065413014194075e+24,1.4160497825299055e+24,1.2313756317891906e+23,0.0,1451764520063.9985,1416049782529.905,123137563178.91904,0.0,1674462636968.2698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351479607.2344,1416049782529.901,123137563178.91887,0.0,-852049596511.5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820920860472936e+16,0.0,0.0,0.0,26263.684315299615,0.0,0.0,0.0,-1674462636968.2698,0.0,0.0,0.0,961663462633.6527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852049596511.5037,0.0,0.0,0.0,-139250395913.2036,0.0,0.0,0.0,-47920.332306434626,7.901965376374445e-18,-0.0004792033230643462,7.901965376374444e-26,1.006541319628616e+24,1.4160497825299055e+24,1.2313756317891906e+23,0.0,1451764546327.6826,1416049782529.905,123137563178.91904,0.0,0.0,0.0,0.0,0.0,961663462633.6527,0.0,0.0,0.0,629351479607.2344,1416049782529.901,123137563178.91887,0.0,0.0,0.0,0.0,0.0,-139250395913.2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1718875585959.0957,53.71624559741968,2852015.598990703,6.842047731437326e-69,0.0,0.0,0.0,0.0,962107202696.4901,6346393.489227907,144040.36315954334,8.084480495770956e-64,0.0,0.0,0.0,0.0,629352118816.0603,1416085781024.6018,123145458325.04018,62589837.95057231
0.22,-1,-1,1,0.0,-47902.77455608565,0.0,-0.00047902774556085647,1.0057816458283415e+24,1.4160495878302024e+24,1.2313756267733386e+23,0.0,1450668846162.6667,1416049587830.2021,123137562677.33383,0.0,1674612763388.8154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351477045.0703,1416049587830.197,123137562677.33365,0.0,-853295394271.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8613081438302484e+16,0.0,0.0,0.0,26846.202141018584,0.0,0.0,0.0,-1674612763388.8154,0.0,0.0,0.0,961106449190.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853295394271.2175,0.0,0.0,0.0,-139789053226.24194,0.0,0.0,0.0,-47902.774556083285,6.6397879280208254e-18,-0.0004790277455608327,6.639787928020825e-26,1.0057816644414238e+24,1.4160495878302024e+24,1.2313756267733386e+23,0.0,1450668873008.87,1416049587830.2021,123137562677.33383,0.0,0.0,0.0,0.0,0.0,961106449190.041,0.0,0.0,0.0,629351477045.0703,1416049587830.197,123137562677.33365,0.0,0.0,0.0,0.0,0.0,-139789053226.24194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719090663063.2783,54.83162863788643,2842417.728552134,6.984146741230745e-69,0.0,0.0,0.0,0.0,961551930880.4597,6346393.266152894,144039.92154209336,8.084480211572935e-64,0.0,0.0,0.0,0.0,629352118816.0605,1416085781024.6023,123145458325.04015,62589837.950572334
0.24,-1,-1,1,0.0,-47885.010631921265,0.0,-0.00047885010631921256,1.0050130697798476e+24,1.4160493909960745e+24,1.231375621697751e+23,0.0,1449560306019.703,1416049390996.0742,123137562169.77507,0.0,1674763550496.7207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351474448.7228,1416049390996.0688,123137562169.7749,0.0,-854554718925.7404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9036187140984012e+16,0.0,0.0,0.0,27456.460107108578,0.0,0.0,0.0,-1674763550496.7207,0.0,0.0,0.0,960543602609.7695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854554718925.7404,0.0,0.0,0.0,-140334743582.32968,0.0,0.0,0.0,-47885.01063191905,6.6397879280208254e-18,-0.00047885010631919044,6.639787928020825e-26,1.0050130888160355e+24,1.4160493909960745e+24,1.231375621697751e+23,0.0,1449560333476.164,1416049390996.0742,123137562169.77507,0.0,0.0,0.0,0.0,0.0,960543602609.7695,0.0,0.0,0.0,629351474448.7228,1416049390996.0688,123137562169.7749,0.0,0.0,0.0,0.0,0.0,-140334743582.32968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719307106032.9163,55.99448823472973,2832758.3410139927,7.132298113320932e-69,0.0,0.0,0.0,0.0,960990848669.8676,6346393.033582591,144039.57718698666,8.084479915270172e-64,0.0,0.0,0.0,0.0,629352118816.0603,1416085781024.6023,123145458325.04025,62589837.95057231
0.26,-1,-1,1,0.0,-47867.03427796409,0.0,-0.0004786703427796408,1.0042353025971716e+24,1.4160491919635636e+24,1.2313756165604957e+23,0.0,1448438509229.9568,1416049191963.5632,123137561656.04955,0.0,1674915020170.9219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351471817.1315,1416049191963.557,123137561656.04935,0.0,-855827982758.0956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9479902092630892e+16,0.0,0.0,0.0,28096.443407261744,0.0,0.0,0.0,-1674915020170.9219,0.0,0.0,0.0,959974748204.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855827982758.0956,0.0,0.0,0.0,-140887682695.0906,0.0,0.0,0.0,-47867.034277961844,7.270876652197636e-18,-0.0004786703427796184,7.270876652197634e-26,1.0042353220770744e+24,1.4160491919635636e+24,1.2313756165604957e+23,0.0,1448438537326.4014,1416049191963.5632,123137561656.04955,0.0,0.0,0.0,0.0,0.0,959974748204.3594,0.0,0.0,0.0,629351471817.1315,1416049191963.557,123137561656.04935,0.0,0.0,0.0,0.0,0.0,-140887682695.0906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719524958252.6724,57.207936320167285,2823035.4671711414,7.286898935971323e-69,0.0,0.0,0.0,0.0,960423782071.5858,6346392.790894718,144039.3356196921,8.084479606068536e-64,0.0,0.0,0.0,0.0,629352118816.0597,1416085781024.6016,123145458325.04007,62589837.95057231
0.28,-1,-1,1,0.0,-47848.8389184952,0.0,-0.00047848838918495196,1.0034480597694335e+24,1.4160489906654295e+24,1.231375611359549e+23,0.0,1447303045434.906,1416048990665.4292,123137561135.95486,0.0,1675067195434.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351469149.1846,1416048990665.4224,123137561135.95467,0.0,-857115619148.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9945657454040716e+16,0.0,0.0,0.0,28768.216247353703,0.0,0.0,0.0,-1675067195434.016,0.0,0.0,0.0,959399702351.5518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857115619148.295,0.0,0.0,0.0,-141448097297.61597,0.0,0.0,0.0,-47848.83891849269,7.901965376374445e-18,-0.00047848838918492686,7.901965376374444e-26,1.00344807971509e+24,1.4160489906654295e+24,1.231375611359549e+23,0.0,1447303074203.1208,1416048990665.4292,123137561135.95486,0.0,0.0,0.0,0.0,0.0,959399702351.5518,0.0,0.0,0.0,629351469149.1846,1416048990665.4224,123137561135.95467,0.0,0.0,0.0,0.0,0.0,-141448097297.61597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719744265350.6467,58.47536526416211,2813247.0373862055,7.448382346112729e-69,0.0,0.0,0.0,0.0,959850548194.3678,6346392.537410711,144039.20271075564,8.084479283101715e-64,0.0,0.0,0.0,0.0,629352118816.0602,1416085781024.6018,123145458325.04025,62589837.95057232
0.3,-1,-1,1,0.0,-47830.417635443344,0.0,-0.00047830417635443337,1.0026510419732671e+24,1.416048787030928e+24,1.2313756060927669e+23,0.0,1446153482911.5378,1416048787030.9275,123137560609.27666,0.0,1675220100541.7183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351466443.707,1416048787030.9192,123137560609.27647,0.0,-858418084073.8866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043496947408028e+16,0.0,0.0,0.0,29473.96555831842,0.0,0.0,0.0,-1675220100541.7183,0.0,0.0,0.0,958818271839.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858418084073.8866,0.0,0.0,0.0,-142016225897.228,0.0,0.0,0.0,-47830.41763544123,6.6397879280208254e-18,-0.0004783041763544122,6.639787928020825e-26,1.0026510624082369e+24,1.416048787030928e+24,1.2313756060927669e+23,0.0,1446153512385.5037,1416048787030.9275,123137560609.27666,0.0,0.0,0.0,0.0,0.0,958818271839.0242,0.0,0.0,0.0,629351466443.707,1416048787030.9192,123137560609.27647,0.0,0.0,0.0,0.0,0.0,-142016225897.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719965075364.098,59.80048299915055,2803390.8773794714,7.617221894683399e-69,0.0,0.0,0.0,0.0,959270954595.325,6346392.272389032,144039.18465790022,8.084478945422615e-64,0.0,0.0,0.0,0.0,629352118816.06,1416085781024.6018,123145458325.04013,62589837.950572334
0.32,-1,-1,1,0.0,-47811.76314363203,0.0,-0.00047811763143632024,1.001843934001749e+24,1.416048580985535e+24,1.2313756007579041e+23,0.0,1444989367027.5115,1416048580985.5347,123137560075.79037,0.0,1675373761076.7078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351463699.4662,1416048580985.527,123137560075.79018,0.0,-859735857748.6631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.094945793672468e+16,0.0,0.0,0.0,30216.027602862567,0.0,0.0,0.0,-1675373761076.7078,0.0,0.0,0.0,958230253154.4514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859735857748.6631,0.0,0.0,0.0,-142592319610.3802,0.0,0.0,0.0,-47811.7631436296,6.6397879280208254e-18,-0.0004781176314362959,6.639787928020825e-26,1.0018439549512058e+24,1.416048580985535e+24,1.2313756007579041e+23,0.0,1444989397243.5376,1416048580985.5347,123137560075.79037,0.0,0.0,0.0,0.0,0.0,958230253154.4514,0.0,0.0,0.0,629351463699.4662,1416048580985.527,123137560075.79018,0.0,0.0,0.0,0.0,0.0,-142592319610.3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720187438917.1633,61.187355181088506,2793464.703735599,7.793936645980539e-69,0.0,0.0,0.0,0.0,958684798572.9575,6346391.9950165525,144039.2879599394,8.084478591993128e-64,0.0,0.0,0.0,0.0,629352118816.06,1416085781024.6025,123145458325.0401,62589837.95057232
0.34,-1,-1,1,0.0,-47792.86776349544,0.0,-0.0004779286776349543,1.0010264035839084e+24,1.4160483724506893e+24,1.231375595352591e+23,0.0,1443810218538.5022,1416048372450.689,123137559535.25906,0.0,1675528204046.7388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351460915.161,1416048372450.681,123137559535.25891,0.0,-861069446423.3997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1490929771090108e+16,0.0,0.0,0.0,30997.008568707854,0.0,0.0,0.0,-1675528204046.7388,0.0,0.0,0.0,957635431715.7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861069446423.3997,0.0,0.0,0.0,-143176643095.4279,0.0,0.0,0.0,-47792.867763493094,6.6397879280208254e-18,-0.0004779286776349309,6.639787928020825e-26,1.0010264250748377e+24,1.4160483724506893e+24,1.231375595352591e+23,0.0,1443810249535.5103,1416048372450.689,123137559535.25906,0.0,0.0,0.0,0.0,0.0,957635431715.7771,0.0,0.0,0.0,629351460915.161,1416048372450.681,123137559535.25891,0.0,0.0,0.0,0.0,0.0,-143176643095.4279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720411409412.0515,62.64045507184578,2783466.118555107,7.9790972689438e-69,0.0,0.0,0.0,0.0,958091866400.569,6346391.704398621,144039.51939862504,8.084478221671875e-64,0.0,0.0,0.0,0.0,629352118816.0597,1416085781024.6018,123145458325.03996,62589837.95057232
0.36,-1,-1,1,0.0,-47773.72339085134,0.0,-0.0004777372339085133,1.000198100076859e+24,1.4160481613434603e+24,1.2313755898743422e+23,0.0,1442615531701.824,1416048161343.46,123137558987.43419,0.0,1675683457988.3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351458089.4218,1416048161343.4507,123137558987.434,0.0,-862419384375.9784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2061385212538396e+16,0.0,0.0,0.0,31819.793454935774,0.0,0.0,0.0,-1675683457988.3804,0.0,0.0,0.0,957033581032.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862419384375.9784,0.0,0.0,0.0,-143769475600.0689,0.0,0.0,0.0,-47773.72339084901,6.6397879280208254e-18,-0.00047773723390849,6.639787928020825e-26,1.000198122138244e+24,1.4160481613434603e+24,1.2313755898743422e+23,0.0,1442615563521.6172,1416048161343.46,123137558987.43419,0.0,0.0,0.0,0.0,0.0,957033581032.264,0.0,0.0,0.0,629351458089.4218,1416048161343.4507,123137558987.434,0.0,0.0,0.0,0.0,0.0,-143769475600.0689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720637043236.5742,64.16472237766251,2773392.602628791,8.173333494467325e-69,0.0,0.0,0.0,0.0,957491932490.6937,6346391.39954732,144039.88604390682,8.08447783319942e-64,0.0,0.0,0.0,0.0,629352118816.0613,1416085781024.6028,123145458325.04036,62589837.95057231
0.38,-1,-1,1,0.0,-47754.321463284985,0.0,-0.0004775432146328498,9.993586530112954e+23,1.4160479475762226e+24,1.231375584320512e+23,0.0,1441404772178.555,1416047947576.2222,123137558432.05116,0.0,1675839553078.3967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351455220.7936,1416047947576.213,123137558432.05104,0.0,-863786236120.6354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266307814028999e+16,0.0,0.0,0.0,32687.63309872523,0.0,0.0,0.0,-1675839553078.3967,0.0,0.0,0.0,956424461783.9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863786236120.6354,0.0,0.0,0.0,-144371112138.5097,0.0,0.0,0.0,-47754.32146328251,8.533054100551255e-18,-0.000477543214632825,8.533054100551253e-26,9.993586756743743e+23,1.4160479475762226e+24,1.231375584320512e+23,0.0,1441404804866.1892,1416047947576.2222,123137558432.05116,0.0,0.0,0.0,0.0,0.0,956424461783.9037,0.0,0.0,0.0,629351455220.7936,1416047947576.213,123137558432.05104,0.0,0.0,0.0,0.0,0.0,-144371112138.5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720864399991.5955,65.76563456244351,2763241.5065644137,8.377343446170651e-69,0.0,0.0,0.0,0.0,956884758478.1537,6346391.07936714,144040.39529133207,8.084477425179508e-64,0.0,0.0,0.0,0.0,629352118816.0605,1416085781024.6023,123145458325.0403,62589837.95057232
0.4,-1,-1,1,0.0,-47734.652922700014,0.0,-0.000477346529227,9.985076704710982e+23,1.4160477310562852e+24,1.2313755786883198e+23,0.0,1440177374696.395,1416047731056.285,123137557868.83195,0.0,1675996521255.7415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351452307.7471,1416047731056.2778,123137557868.83182,0.0,-865170598867.0939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.329860043836111e+16,0.0,0.0,0.0,33604.26585164666,0.0,0.0,0.0,-1675996521255.7415,0.0,0.0,0.0,955807820804.4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865170598867.0939,0.0,0.0,0.0,-144981864811.5466,0.0,0.0,0.0,-47734.652922697576,6.6397879280208254e-18,-0.0004773465292269757,6.639787928020825e-26,9.985076937696989e+23,1.4160477310562852e+24,1.2313755786883198e+23,0.0,1440177408300.6611,1416047731056.285,123137557868.83195,0.0,0.0,0.0,0.0,0.0,955807820804.4613,0.0,0.0,0.0,629351452307.7471,1416047731056.2778,123137557868.83182,0.0,0.0,0.0,0.0,0.0,-144981864811.5466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721093542742.688,67.44929796097759,2753010.0394448964,8.591905554340762e-69,0.0,0.0,0.0,0.0,956270092207.1136,6346390.742636833,144041.0549301073,8.084476996055299e-64,0.0,0.0,0.0,0.0,629352118816.0596,1416085781024.602,123145458325.04007,62589837.950572334
0.42,-1,-1,1,0.0,-47714.70817357539,0.0,-0.00047714708173575383,9.976447372873224e+23,1.4160475116854758e+24,1.2313755729748164e+23,0.0,1438932740444.8,1416047511685.4756,123137557297.48161,0.0,1676154396357.9553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351449348.6554,1416047511685.4658,123137557297.4815,0.0,-866573105261.8136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3970834612017844e+16,0.0,0.0,0.0,34573.849236961454,0.0,0.0,0.0,-1676154396357.9553,0.0,0.0,0.0,955183389951.4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866573105261.8136,0.0,0.0,0.0,-145602064281.41473,0.0,0.0,0.0,-47714.70817357288,6.6397879280208254e-18,-0.00047714708173572873,6.639787928020825e-26,9.976447612581565e+23,1.4160475116854758e+24,1.2313755729748164e+23,0.0,1438932775018.6484,1416047511685.4756,123137557297.48161,0.0,0.0,0.0,0.0,0.0,955183389951.4076,0.0,0.0,0.0,629351449348.6554,1416047511685.4658,123137557297.4815,0.0,0.0,0.0,0.0,0.0,-145602064281.41473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721324538301.1626,69.22257014682742,2742695.2548089647,8.817894155678631e-69,0.0,0.0,0.0,0.0,955647666605.5006,6346390.387984904,144041.8732309098,8.084476544078104e-64,0.0,0.0,0.0,0.0,629352118816.0599,1416085781024.6025,123145458325.03992,62589837.95057232
0.44,-1,-1,1,0.0,-47694.47703645101,0.0,-0.00047694477036451006,9.967694130255303e+23,1.4160472893596648e+24,1.2313755671768711e+23,0.0,1437670234172.053,1416047289359.6646,123137556717.68709,0.0,1676313214275.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351446341.7953,1416047289359.6545,123137556717.68692,0.0,-867994426445.1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4683057857540244e+16,0.0,0.0,0.0,35601.11005254462,0.0,0.0,0.0,-1676313214275.445,0.0,0.0,0.0,954550884844.2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867994426445.1882,0.0,0.0,0.0,-146232061412.92676,0.0,0.0,0.0,-47694.47703644879,6.6397879280208254e-18,-0.00047694477036448784,6.639787928020825e-26,9.967694377085876e+23,1.4160472893596648e+24,1.2313755671768711e+23,0.0,1437670269773.162,1416047289359.6646,123137556717.68709,0.0,0.0,0.0,0.0,0.0,954550884844.2928,0.0,0.0,0.0,629351446341.7953,1416047289359.6545,123137556717.68692,0.0,0.0,0.0,0.0,0.0,-146232061412.92676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721557457539.2786,71.09322894281622,2732294.0339645664,9.056300624457109e-69,0.0,0.0,0.0,0.0,955017198428.4047,6346390.013855805,144042.859038484,8.08447606726517e-64,0.0,0.0,0.0,0.0,629352118816.0609,1416085781024.6018,123145458325.04045,62589837.95057234
0.46,-1,-1,1,0.0,-47673.94869611184,0.0,-0.0004767394869611183,9.958812297438853e+23,1.416047063968264e+24,1.2313755612911246e+23,0.0,1436389180951.6953,1416047063968.2637,123137556129.11243,0.0,1676473013127.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351443285.3282,1416047063968.2546,123137556129.11223,0.0,-869435275461.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543893005620307e+16,0.0,0.0,0.0,36691.3270542454,0.0,0.0,0.0,-1676473013127.636,0.0,0.0,0.0,953910003451.4456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869435275461.269,0.0,0.0,0.0,-146872229093.75067,0.0,0.0,0.0,-47673.948696109386,6.6397879280208254e-18,-0.0004767394869610938,6.639787928020825e-26,9.958812551828153e+23,1.416047063968264e+24,1.2313755612911246e+23,0.0,1436389217643.0225,1416047063968.2637,123137556129.11243,0.0,0.0,0.0,0.0,0.0,953910003451.4456,0.0,0.0,0.0,629351443285.3282,1416047063968.2546,123137556129.11223,0.0,0.0,0.0,0.0,0.0,-146872229093.75067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721792375745.2275,73.07020967676858,2721803.066827686,9.308263119925043e-69,0.0,0.0,0.0,0.0,954378386850.4918,6346389.618462449,144044.02185664556,8.084475563340182e-64,0.0,0.0,0.0,0.0,629352118816.0588,1416085781024.601,123145458325.0398,62589837.95057232
0.48,-1,-1,1,0.0,-47653.11164385575,0.0,-0.00047653111643855745,9.949796894952802e+23,1.4160468353936437e+24,1.2313755553140349e+23,0.0,1435088862579.773,1416046835393.6433,123137555531.40346,0.0,1676633833464.4995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629351440177.3062,1416046835393.6338,123137555531.40329,0.0,-870896411062.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6242571175469492e+16,0.0,0.0,0.0,37850.44259393588,0.0,0.0,0.0,-1676633833464.4995,0.0,0.0,0.0,953260424503.3071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870896411062.0345,0.0,0.0,0.0,-147522964250.39856,0.0,0.0,0.0,-47653.11164385348,7.270876652197636e-18,-0.0004765311164385347,7.270876652197634e-26,9.949797157378512e+23,1.4160468353936437e+24,1.2313755553140349e+23,0.0,1435088900430.215,1416046835393.6433,123137555531.40346,0.0,0.0,0.0,0.0,0.0,953260424503.3071,0.0,0.0,0.0,629351440177.3062,1416046835393.6338,123137555531.40329,0.0,0.0,0.0,0.0,0.0,-147522964250.39856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722029373023.3567,75.16394635672161,2711218.830579826,9.575109947470692e-69,0.0,0.0,0.0,0.0,953730911885.8015,6346389.199718064,144045.37192056715,8.084475029646522e-64,0.0,0.0,0.0,0.0,629352118816.0603,1416085781024.602,123145458325.04007,62589837.9505723
