sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:n,avg:g_CB:p,avg:g_CB:fsf,avg:g_CB:I,tot:g_CB:n,tot:g_CB:p,tot:g_CB:fsf,tot:g_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:p,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:I,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:n,avg:g_IB:p,avg:g_IB:fsf,avg:g_IB:I,tot:g_IB:n,tot:g_IB:p,tot:g_IB:fsf,tot:g_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:p,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:I,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:n,avg:g_VB:p,avg:g_VB:fsf,avg:g_VB:I,tot:g_VB:n,tot:g_VB:p,tot:g_VB:fsf,tot:g_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:p,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:I,tot:gother_forward_ci:n,tot:gother_forward_ci:p,tot:gother_forward_ci:fsf,tot:gother_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:p,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:I,tot:gother_forward_iv:n,tot:gother_forward_iv:p,tot:gother_forward_iv:fsf,tot:gother_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:p,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:p,tot:gother_forward_cv:fsf,tot:gother_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:p,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-21391.493330197816,0.0,-0.00021391493330197815,3.4875458263209145e+22,5.213492688488551e+23,0.0,4.569252189686246e+23,34875458263.20914,521349268848.8549,0.0,778927270254.8588,0.0,0.0,0.0,682807582152.8606,0.0,0.0,0.0,0.0,34875458263.2092,521349268848.85425,0.0,248289105362.12,0.0,0.0,0.0,-152169417260.12057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2909647508.4031873,0.0,0.0,0.0,-0.004960119724273682,0.0,0.0,0.0,-682807582152.8606,0.0,0.0,0.0,1836863147806.7505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152169417260.12057,0.0,0.0,0.0,-1306224982914.0146,-21391.493330196743,2.134315564369935e-18,-0.0002139149333019674,2.1343155643699348e-26,3.4875458263209145e+22,5.213492688488551e+23,0.0,4.569252189686217e+23,34875458263.20914,521349268848.8549,0.0,778927270254.8538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836863147806.7505,34875458263.2092,521349268848.85425,0.0,248289105362.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1306224982914.0146,0.0,0.0,0.0,0.0,6003366.862358091,286098.68455613987,3.6445960437578735e-65,687072153080.5016,0.0,0.0,0.0,0.0,223446.57421850273,11283565.878108373,1.4373768099649873e-63,1842894399362.311,0.0,0.0,0.0,0.0,34879283539.842545,521424166644.6996,23046523.403540097,248291917862.5324
0.029333333333333336,-1,-1,1,0.0,-21379.50425937192,0.0,-0.00021379504259371916,3.4875449911219436e+22,5.213492625614584e+23,0.0,4.5648626917456664e+23,34875449911.21943,521349262561.4583,0.0,778178985960.9073,0.0,0.0,0.0,682533254065.857,0.0,0.0,0.0,0.0,34875449911.21946,521349262561.4574,0.0,248289097065.3477,0.0,0.0,0.0,-152643365170.29794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7116599690097.709,0.0,0.0,0.0,-12.131774172186852,0.0,0.0,0.0,-682533254065.857,0.0,0.0,0.0,1837764789859.9302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152643365170.29794,0.0,0.0,0.0,-1307874900976.5037,-21379.50425937069,1.8187712022815304e-18,-0.00021379504259370688,1.81877120228153e-26,3.4875449911219436e+22,5.213492625614584e+23,0.0,4.5648626916744995e+23,34875449911.21943,521349262561.4583,0.0,778178985948.7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837764789859.9302,34875449911.21946,521349262561.4574,0.0,248289097065.3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1307874900976.5037,0.0,0.0,0.0,0.0,6005826.937200256,286095.11001511995,3.64455051561649e-65,686811124588.058,0.0,0.0,0.0,0.0,226883.4545204787,11283576.601666443,1.437378175809229e-63,1843803670693.2144,0.0,0.0,0.0,0.0,34879283539.84248,521424166644.69946,23046523.403540105,248291917862.53204
0.05866666666666667,-1,-1,1,0.0,-21367.415203787143,0.0,-0.00021367415203787138,3.4875441488562575e+22,5.2134925622766586e+23,0.0,4.560436586797691e+23,34875441488.56257,521349256227.6657,0.0,777424461215.53,0.0,0.0,0.0,682256873284.3021,0.0,0.0,0.0,0.0,34875441488.562584,521349256227.6651,0.0,248289088696.5548,0.0,0.0,0.0,-153121500765.32645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60747201887806.375,0.0,0.0,0.0,103.55666568130255,0.0,0.0,0.0,-682256873284.3021,0.0,0.0,0.0,1838672052047.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153121500765.32645,0.0,0.0,0.0,-1309536679424.9038,-21367.41520378603,1.9765433833257328e-18,-0.00021367415203786026,1.9765433833257324e-26,3.4875441488562575e+22,5.2134925622766586e+23,0.0,4.560436587405163e+23,34875441488.56257,521349256227.6657,0.0,777424461319.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838672052047.437,34875441488.562584,521349256227.6651,0.0,248289088696.5548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1309536679424.9038,0.0,0.0,0.0,0.0,6008280.736302865,286091.51107269403,3.644504676676585e-65,686548160940.9484,0.0,0.0,0.0,0.0,230422.8485517202,11283587.398428317,1.4373795509774246e-63,1844718616923.4675,0.0,0.0,0.0,0.0,34879283539.84244,521424166644.6992,23046523.403540093,248291917862.53177
0.08800000000000001,-1,-1,1,0.0,-21355.223988690548,0.0,-0.00021355223988690547,3.487543299370098e+22,5.213492498464673e+23,0.0,4.555973078569629e+23,34875432993.70097,521349249846.46716,0.0,776663560276.9274,0.0,0.0,0.0,681978395304.9752,0.0,0.0,0.0,0.0,34875432993.700966,521349249846.46643,0.0,248289080254.1734,0.0,0.0,0.0,-153603915282.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10081494832917.715,0.0,0.0,0.0,17.18607536703348,0.0,0.0,0.0,-681978395304.9752,0.0,0.0,0.0,1839585057122.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153603915282.221,0.0,0.0,0.0,-1311210577082.1868,-21355.223988689475,2.2920877454141375e-18,-0.0002135522398868947,2.292087745414137e-26,3.487543299370098e+22,5.213492498464673e+23,0.0,4.555973078670448e+23,34875432993.70097,521349249846.46716,0.0,776663560294.1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839585057122.1265,34875432993.700966,521349249846.46643,0.0,248289080254.1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1311210577082.1868,0.0,0.0,0.0,0.0,6010727.373091577,286087.88719614845,3.6444585201530436e-65,686283220197.5425,0.0,0.0,0.0,0.0,234069.29688735577,11283598.269992126,1.4373809356731328e-63,1845639361998.742,0.0,0.0,0.0,0.0,34879283539.84243,521424166644.69916,23046523.403540093,248291917862.5317
0.11733333333333335,-1,-1,1,0.0,-21342.928368672026,0.0,-0.00021342928368672023,3.4875424425045305e+22,5.2134924341681994e+23,0.0,4.551471345170575e+23,34875424425.045296,521349243416.8198,0.0,775896143036.1248,0.0,0.0,0.0,681697774145.2479,0.0,0.0,0.0,0.0,34875424425.04526,521349243416.8189,0.0,248289071736.5867,0.0,0.0,0.0,-154090702845.71088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9954217636159.752,0.0,0.0,0.0,16.969104021787643,0.0,0.0,0.0,-681697774145.2479,0.0,0.0,0.0,1840503931867.4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154090702845.71088,0.0,0.0,0.0,-1312896860550.9539,-21342.92836867099,1.6609990212373279e-18,-0.00021342928368670984,1.6609990212373277e-26,3.4875424425045305e+22,5.2134924341681994e+23,0.0,4.5514713452701127e+23,34875424425.045296,521349243416.8198,0.0,775896143053.0931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840503931867.4595,34875424425.04526,521349243416.8189,0.0,248289071736.5867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1312896860550.9539,0.0,0.0,0.0,0.0,6013165.896965247,286084.23783683084,3.6444120390577007e-65,686016259017.9141,0.0,0.0,0.0,0.0,237827.5958717922,11283609.218003768,1.4373823301059914e-63,1846566033931.026,0.0,0.0,0.0,0.0,34879283539.84242,521424166644.69904,23046523.40354009,248291917862.53183
0.14666666666666667,-1,-1,1,0.0,-21330.52600983118,0.0,-0.0002133052600983118,3.4875415780943467e+22,5.213492369376389e+23,0.0,4.54693053199376e+23,34875415780.94346,521349236937.6388,0.0,775122063807.0253,0.0,0.0,0.0,681414961996.5371,0.0,0.0,0.0,0.0,34875415780.943405,521349236937.63776,0.0,248289063142.11343,0.0,0.0,0.0,-154581961331.62592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9823244337951.273,0.0,0.0,0.0,16.74583187699318,0.0,0.0,0.0,-681414961996.5371,0.0,0.0,0.0,1841428808161.6963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154581961331.62592,0.0,0.0,0.0,-1314595807480.0388,-21330.52600983013,2.134315564369935e-18,-0.00021330526009830125,2.1343155643699348e-26,3.4875415780943467e+22,5.213492369376389e+23,0.0,4.546930532091993e+23,34875415780.94346,521349236937.6388,0.0,775122063823.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841428808161.6963,34875415780.943405,521349236937.63776,0.0,248289063142.11343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1314595807480.0388,0.0,0.0,0.0,0.0,6015595.286584512,286080.56242365594,3.6443652261166175e-65,685747232341.531,0.0,0.0,0.0,0.0,241702.833277049,11283620.2441765,1.4373837344942246e-63,1847498765877.935,0.0,0.0,0.0,0.0,34879283539.84243,521424166644.6992,23046523.4035401,248291917862.53195
0.17600000000000002,-1,-1,1,0.0,-21318.014491448856,0.0,-0.00021318014491448855,3.4875407059682e+22,5.213492304077993e+23,0.0,4.542349752752748e+23,34875407059.68199,521349230407.79913,0.0,774341171503.0513,0.0,0.0,0.0,681129909272.9166,0.0,0.0,0.0,0.0,34875407059.68191,521349230407.7983,0.0,248289054469.0098,0.0,0.0,0.0,-155077792238.87506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9694275895685.861,0.0,0.0,0.0,16.525977440178394,0.0,0.0,0.0,-681129909272.9166,0.0,0.0,0.0,1842359822781.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155077792238.87506,0.0,0.0,0.0,-1316307705730.5054,-21318.014491447724,1.8187712022815304e-18,-0.00021318014491447722,1.81877120228153e-26,3.4875407059682e+22,5.213492304077993e+23,0.0,4.5423497528496925e+23,34875407059.68199,521349230407.79913,0.0,774341171519.5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1842359822781.0725,34875407059.68191,521349230407.7983,0.0,248289054469.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1316307705730.5054,0.0,0.0,0.0,0.0,6018014.44490094,286076.8603645692,3.6443180737888054e-65,685476093432.2827,0.0,0.0,0.0,0.0,245700.40081785838,11283631.350286487,1.4373851490640587e-63,1848437695941.992,0.0,0.0,0.0,0.0,34879283539.84255,521424166644.6991,23046523.403540097,248291917862.53223
0.20533333333333337,-1,-1,1,0.0,-21305.39129968251,0.0,-0.00021305391299682506,3.487539825948146e+22,5.2134922382613334e+23,0.0,4.537728087066403e+23,34875398259.48145,521349223826.13324,0.0,773553309225.4512,0.0,0.0,0.0,680842564489.8611,0.0,0.0,0.0,0.0,34875398259.48133,521349223826.1327,0.0,248289045715.46445,0.0,0.0,0.0,-155578300979.87524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9564198682862.139,0.0,0.0,0.0,16.304232865571976,0.0,0.0,0.0,-680842564489.8611,0.0,0.0,0.0,1843297117742.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155578300979.87524,0.0,0.0,0.0,-1318032854215.7686,-21305.391299681443,1.8187712022815304e-18,-0.00021305391299681438,1.81877120228153e-26,3.487539825948146e+22,5.2134922382613334e+23,0.0,4.537728087162038e+23,34875398259.48145,521349223826.13324,0.0,773553309241.7544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843297117742.0576,34875398259.48133,521349223826.1327,0.0,248289045715.46445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1318032854215.7686,0.0,0.0,0.0,0.0,6020422.192782181,286073.1310446059,3.644270574241407e-65,685202793765.3792,0.0,0.0,0.0,0.0,249826.01855066157,11283642.538178593,1.4373865740504802e-63,1849382967516.751,0.0,0.0,0.0,0.0,34879283539.84251,521424166644.69946,23046523.40354011,248291917862.53223
0.2346666666666667,-1,-1,1,0.0,-21292.653822197983,0.0,-0.00021292653822197982,3.487538937849374e+22,5.2134921719142577e+23,0.0,4.5330645784932265e+23,34875389378.49373,521349217191.42566,0.0,772758313928.209,0.0,0.0,0.0,680552874162.5461,0.0,0.0,0.0,0.0,34875389378.4936,521349217191.42474,0.0,248289036879.59518,0.0,0.0,0.0,-156083597113.93216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9428705557018.06,0.0,0.0,0.0,16.073255702853203,0.0,0.0,0.0,-680552874162.5461,0.0,0.0,0.0,1844240840579.0928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156083597113.93216,0.0,0.0,0.0,-1319771563514.4043,-21292.653822196917,1.8187712022815304e-18,-0.00021292653822196914,1.81877120228153e-26,3.487538937849374e+22,5.2134921719142577e+23,0.0,4.5330645785875145e+23,34875389378.49373,521349217191.42566,0.0,772758313944.2825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844240840579.0928,34875389378.4936,521349217191.42474,0.0,248289036879.59518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1319771563514.4043,0.0,0.0,0.0,0.0,6022817.262226973,286069.37382456515,3.6442227193330623e-65,684927282932.2107,0.0,0.0,0.0,0.0,254085.75959911267,11283653.809770439,1.4373880096977295e-63,1850334729567.356,0.0,0.0,0.0,0.0,34879283539.84249,521424166644.69916,23046523.403540105,248291917862.53177
