sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:p,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:p,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:p,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-23623.654960467964,0.0,-0.0002362365496046796,5.213469412938146e+23,5.8611724816271263e+23,4.041886603769602e+22,0.0,521346941293.81445,912706896029.3093,40418866037.69601,0.0,0.0,867376105327.8405,0.0,0.0,0.0,0.0,0.0,0.0,521346941293.8137,239517190256.5211,40418866037.69948,0.0,0.0,-194186399555.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321701.98799600045,871936559207.8242,17342296.618675604,4.098156984467826e-65,0.0,0.0,0.0,0.0,41692258.08549479,2410528008724.48,0.9746854792607775,5.31111232142462e-63,0.0,0.0,0.0,0.0,521423987233.9433,239521780332.60876,40423001771.41398,23046515.473730735,0.0,0.0,0.0,0.0,0.0,862640743527.9534,0.0,0.0,0.0,1.3433116972446442,0.0,0.0,0.0,-867376105327.8405,0.0,0.0,0.0,2354064049084.4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194186399555.0505,0.0,0.0,0.0,-1680874343310.2737,0.0,0.0,-23623.654960466974,1.2047847360108795e-18,-0.00023623654960466968,1.2047847360108793e-26,5.213469412938146e+23,5.861172481635752e+23,4.041886603769602e+22,0.0,521346941293.81445,912706896030.6525,40418866037.69601,0.0,0.0,0.0,0.0,0.0,0.0,2354064049084.4106,0.0,0.0,521346941293.8137,239517190256.5211,40418866037.69948,0.0,0.0,0.0,0.0,0.0,0.0,-1680874343310.2737,0.0,0.0
0.029333333333333336,-1,-1,1,0.0,-23609.5634262203,0.0,-0.00023609563426220295,5.2134693514985245e+23,5.8555245093122857e+23,4.0418855124683324e+22,0.0,521346935149.85236,911827388849.3896,40418855124.68331,0.0,0.0,866932186210.6107,0.0,0.0,0.0,0.0,0.0,0.0,521346935149.85156,239517181446.0249,40418855124.68652,0.0,0.0,-194621978807.24332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321681.8262308385,871502897215.3616,17354355.084770598,4.0979001473287715e-65,0.0,0.0,0.0,0.0,41692426.09471998,2410812989100.6777,0.9860428480640385,5.311133724521081e-63,0.0,0.0,0.0,0.0,521423987233.9433,239521780332.60867,40423001771.41398,23046515.47373074,0.0,0.0,0.0,0.0,0.0,-1245469990781089.2,0.0,0.0,0.0,-1939.4567434191704,0.0,0.0,0.0,-866932186210.6107,0.0,0.0,0.0,2354311156649.7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194621978807.24332,0.0,0.0,0.0,-1682000951185.8254,0.0,0.0,-23609.56342621927,5.736960118340699e-19,-0.00023609563426219268,5.736960118340698e-27,5.2134693514985245e+23,5.8555244968575905e+23,4.0418855124683324e+22,0.0,521346935149.85236,911827386909.9337,40418855124.68331,0.0,0.0,0.0,0.0,0.0,0.0,2354311156649.7344,0.0,0.0,521346935149.85156,239517181446.0249,40418855124.68652,0.0,0.0,0.0,0.0,0.0,0.0,-1682000951185.8254,0.0,0.0
0.05866666666666667,-1,-1,1,0.0,-23595.360391663362,0.0,-0.0002359536039166336,5.2134692896123374e+23,5.849831853428118e+23,4.041884411311232e+22,0.0,521346928961.23364,910940923505.043,40418844113.11231,0.0,0.0,866484816142.9263,0.0,0.0,0.0,0.0,0.0,0.0,521346928961.23303,239517172566.79037,40418844113.11527,0.0,0.0,-195061065204.67114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321661.66849787545,871065866864.9418,17366507.209747892,4.097643361549585e-65,0.0,0.0,0.0,0.0,41692594.07034452,2411098983531.028,0.9977232539139156,5.311155123337539e-63,0.0,0.0,0.0,0.0,521423987233.9435,239521780332.60925,40423001771.414024,23046515.47373074,0.0,0.0,0.0,0.0,0.0,-6724835713573474.0,0.0,0.0,0.0,-10471.97288542986,0.0,0.0,0.0,-866484816142.9263,0.0,0.0,0.0,2354559018773.8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195061065204.67114,0.0,0.0,0.0,-1683135278307.5393,0.0,0.0,-23595.360391662405,5.736960118340699e-19,-0.00023595360391662402,5.736960118340698e-27,5.2134692896123374e+23,5.8498317861797634e+23,4.041884411311232e+22,0.0,521346928961.23364,910940913033.0706,40418844113.11231,0.0,0.0,0.0,0.0,0.0,0.0,2354559018773.8193,0.0,0.0,521346928961.23303,239517172566.79037,40418844113.11527,0.0,0.0,0.0,0.0,0.0,0.0,-1683135278307.5393,0.0,0.0
0.08800000000000001,-1,-1,1,0.0,-23581.043508478313,0.0,-0.0002358104350847831,5.213469227270606e+23,5.8440935541239445e+23,4.041883300083175e+22,0.0,521346922727.0605,910047350527.483,40418833000.83174,0.0,0.0,866033920632.6014,0.0,0.0,0.0,0.0,0.0,0.0,521346922727.0597,239517163617.3854,40418833000.834465,0.0,0.0,-195503733722.50046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321641.5126409247,870625395431.0105,17378755.01372808,4.0973865996630325e-65,0.0,0.0,0.0,0.0,41692762.03033605,2411386017424.24,1.0097409326041784,5.311176520162951e-63,0.0,0.0,0.0,0.0,521423987233.94293,239521780332.60825,40423001771.413864,23046515.473730724,0.0,0.0,0.0,0.0,0.0,-3817813869526898.0,0.0,0.0,0.0,-5945.133089661598,0.0,0.0,0.0,-866033920632.6014,0.0,0.0,0.0,2354807655817.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195503733722.50046,0.0,0.0,0.0,-1684277474852.4722,0.0,0.0,-23581.043508477196,5.736960118340699e-19,-0.00023581043508477193,5.736960118340698e-27,5.213469227270606e+23,5.844093515945806e+23,4.041883300083175e+22,0.0,521346922727.0605,910047344582.3501,40418833000.83174,0.0,0.0,0.0,0.0,0.0,0.0,2354807655817.44,0.0,0.0,521346922727.0597,239517163617.3854,40418833000.834465,0.0,0.0,0.0,0.0,0.0,0.0,-1684277474852.4722,0.0,0.0
0.11733333333333335,-1,-1,1,0.0,-23566.61027139306,0.0,-0.00023566610271393059,5.2134691644627356e+23,5.838308619980071e+23,4.041882178561423e+22,0.0,521346916446.27344,909146515531.9698,40418821785.61422,0.0,0.0,865579422745.2886,0.0,0.0,0.0,0.0,0.0,0.0,521346916446.2725,239517154596.24927,40418821785.61672,0.0,0.0,-195950061809.5659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321621.36052503786,870181407803.5289,17391100.583644345,4.097129885428117e-65,0.0,0.0,0.0,0.0,41692929.959153384,2411674116957.6133,1.0221109539778312,5.311197913017393e-63,0.0,0.0,0.0,0.0,521423987233.9428,239521780332.60822,40423001771.41383,23046515.47373073,0.0,0.0,0.0,0.0,0.0,-924365191623267.6,0.0,0.0,0.0,-1439.429546713829,0.0,0.0,0.0,-865579422745.2886,0.0,0.0,0.0,2355057087660.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195950061809.5659,0.0,0.0,0.0,-1685427728163.9124,0.0,0.0,-23566.610271392048,2.5815164974566514e-19,-0.00023566610271392047,2.581516497456651e-27,5.2134691644627356e+23,5.8383086107364164e+23,4.041882178561423e+22,0.0,521346916446.27344,909146514092.5399,40418821785.61422,0.0,0.0,0.0,0.0,0.0,0.0,2355057087660.203,0.0,0.0,521346916446.2725,239517154596.24927,40418821785.61672,0.0,0.0,0.0,0.0,0.0,0.0,-1685427728163.9124,0.0,0.0
0.14666666666666667,-1,-1,1,0.0,-23552.05810405967,0.0,-0.00023552058104059668,5.213469101178093e+23,5.832476021362941e+23,4.041881046514957e+22,0.0,521346910117.80914,908238258183.0669,40418810465.14956,0.0,0.0,865121242633.5516,0.0,0.0,0.0,0.0,0.0,0.0,521346910117.80817,239517145501.78412,40418810465.15189,0.0,0.0,-196400129952.2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321601.2128489123,869733826030.1975,17403546.08631029,4.096873227746353e-65,0.0,0.0,0.0,0.0,41693097.850973405,2411963309334.9917,1.0348493098841252,5.311219301159067e-63,0.0,0.0,0.0,0.0,521423987233.943,239521780332.60843,40423001771.413895,23046515.47373074,0.0,0.0,0.0,0.0,0.0,-594838511660386.0,0.0,0.0,0.0,-926.2877236902714,0.0,0.0,0.0,-865121242633.5516,0.0,0.0,0.0,2355307335277.2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196400129952.2655,0.0,0.0,0.0,-1686586223522.25,0.0,0.0,-23552.05810405869,1.2047847360108795e-18,-0.00023552058104058687,1.2047847360108793e-26,5.213469101178093e+23,5.832476015414562e+23,4.041881046514957e+22,0.0,521346910117.80914,908238257256.7802,40418810465.14956,0.0,0.0,0.0,0.0,0.0,0.0,2355307335277.2476,0.0,0.0,521346910117.80817,239517145501.78412,40418810465.15189,0.0,0.0,0.0,0.0,0.0,0.0,-1686586223522.25,0.0,0.0
0.17600000000000002,-1,-1,1,0.0,-23537.38434537814,0.0,-0.00023537384345378136,5.213469037405968e+23,5.8265946886893555e+23,4.041879903704098e+22,0.0,521346903740.5967,907322411924.3448,40418799037.04098,0.0,0.0,864659297412.3239,0.0,0.0,0.0,0.0,0.0,0.0,521346903740.59576,239517136332.34775,40418799037.04311,0.0,0.0,-196854021820.32376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321581.06932928576,869282569195.355,17416093.771969967,4.096616623011463e-65,0.0,0.0,0.0,0.0,41693265.708157405,2412253622820.627,1.047972989516853,5.311240684888514e-63,0.0,0.0,0.0,0.0,521423987233.9428,239521780332.60815,40423001771.41382,23046515.47373073,0.0,0.0,0.0,0.0,0.0,-593643665782675.4,0.0,0.0,0.0,-924.4270992577076,0.0,0.0,0.0,-864659297412.3239,0.0,0.0,0.0,2355558420709.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196854021820.32376,0.0,0.0,0.0,-1687753146041.782,0.0,0.0,-23537.384345377075,8.892403739224747e-19,-0.00023537384345377073,8.892403739224745e-27,5.213469037405968e+23,5.82659468275292e+23,4.041879903704098e+22,0.0,521346903740.5967,907322410999.9178,40418799037.04098,0.0,0.0,0.0,0.0,0.0,0.0,2355558420709.357,0.0,0.0,521346903740.59576,239517136332.34775,40418799037.04311,0.0,0.0,0.0,0.0,0.0,0.0,-1687753146041.782,0.0,0.0
0.20533333333333337,-1,-1,1,0.0,-23522.58622585498,0.0,-0.00023522586225854976,5.213468973135133e+23,5.8206635114850085e+23,4.041878749880157e+22,0.0,521346897313.5132,906398803831.7748,40418787498.80156,0.0,0.0,864193501070.9359,0.0,0.0,0.0,0.0,0.0,0.0,521346897313.51227,239517127086.2315,40418787498.80349,0.0,0.0,-197311824325.38913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321560.92997353995,868827553333.5394,17428745.976680644,4.096360071321328e-65,0.0,0.0,0.0,0.0,41693433.53064341,2412545086748.37,1.0615000437528759,5.311262064197554e-63,0.0,0.0,0.0,0.0,521423987233.94336,239521780332.60895,40423001771.41403,23046515.473730743,0.0,0.0,0.0,0.0,0.0,-592365012979274.4,0.0,0.0,0.0,-922.4359699487686,0.0,0.0,0.0,-864193501070.9359,0.0,0.0,0.0,2355810366728.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197311824325.38913,0.0,0.0,0.0,-1688928690905.0613,0.0,0.0,-23522.586225853982,1.2047847360108795e-18,-0.00023522586225853978,1.2047847360108793e-26,5.213468973135133e+23,5.820663505561357e+23,4.041878749880157e+22,0.0,521346897313.5132,906398802909.3384,40418787498.80156,0.0,0.0,0.0,0.0,0.0,0.0,2355810366728.174,0.0,0.0,521346897313.51227,239517127086.2315,40418787498.80349,0.0,0.0,0.0,0.0,0.0,0.0,-1688928690905.0613,0.0,0.0
0.2346666666666667,-1,-1,1,0.0,-23507.6608671762,0.0,-0.00023507660867176197,5.213468908353906e+23,5.81468133610557e+23,4.041877584784734e+22,0.0,521346890835.3905,905467254258.8547,40418775847.84733,0.0,0.0,863723764282.3633,0.0,0.0,0.0,0.0,0.0,0.0,521346890835.38965,239517117761.6559,40418775847.84907,0.0,0.0,-197773627785.16275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321540.79478295805,868368691242.8853,17441505.127260957,4.0961035726968945e-65,0.0,0.0,0.0,0.0,41693601.31842099,2412837731593.194,1.0754496837301515,5.311283439084453e-63,0.0,0.0,0.0,0.0,521423987233.9432,239521780332.6087,40423001771.413956,23046515.473730747,0.0,0.0,0.0,0.0,0.0,-591012916388935.2,0.0,0.0,0.0,-920.3304733335972,0.0,0.0,0.0,-863723764282.3633,0.0,0.0,0.0,2356063196973.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197773627785.16275,0.0,0.0,0.0,-1690113061397.0972,0.0,0.0,-23507.660867175175,8.892403739224747e-19,-0.00023507660867175172,8.892403739224745e-27,5.213468908353906e+23,5.8146813301954326e+23,4.041877584784734e+22,0.0,521346890835.3905,905467253338.523,40418775847.84733,0.0,0.0,0.0,0.0,0.0,0.0,2356063196973.968,0.0,0.0,521346890835.38965,239517117761.6559,40418775847.84907,0.0,0.0,0.0,0.0,0.0,0.0,-1690113061397.0972,0.0,0.0
