sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:p_contact,avg:current_CB:n_contact,tot:current_CB:p_contact,tot:current_CB:n_contact,avg:g_CB:p,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,tot:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,avg:current_IB:p_contact,avg:current_IB:n_contact,tot:current_IB:p_contact,tot:current_IB:n_contact,avg:g_IB:p,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,tot:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,avg:current_VB:p_contact,avg:current_VB:n_contact,tot:current_VB:p_contact,tot:current_VB:n_contact,avg:g_VB:p,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,tot:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,0.0,-31803.28018762977,0.0,-0.00031803280187629767,5.213700477186504e+23,1.0378420099208737e+24,4.90829893882746e+22,0.0,521370047718.65027,1414551752730.092,49082989388.27459,0.0,0.0,1411130532726.1973,0.0,0.0,0.0,0.0,0.0,0.0,521370047718.7019,225812240244.2631,49082989388.274376,0.0,0.0,-222391020240.36743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.501349360353775,1437342832526.8042,3035883.2577467426,1.5923218879885351e-69,0.0,0.0,0.0,0.0,8874724.453354722,1272032105745.4243,2.190587364643622,1.1305245548098803e-63,0.0,0.0,0.0,0.0,521423987233.9408,225812477600.6323,49088933874.880104,23046515.473730724,0.0,0.0,0.0,0.0,0.0,9242697432955008.0,0.0,0.0,0.0,12597.55697761476,0.0,0.0,0.0,-1411130532726.1973,0.0,0.0,0.0,1271484654963.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222391020240.36743,0.0,0.0,0.0,-82745129879.80266,0.0,0.0,-31803.280187628534,7.416371029846369e-19,-0.00031803280187628526,7.416371029846368e-27,5.213700477186504e+23,1.0378420191635706e+24,4.90829893882746e+22,0.0,521370047718.65027,1414551765327.6482,49082989388.27459,0.0,0.0,0.0,0.0,0.0,0.0,1271484654963.1904,0.0,0.0,521370047718.7019,225812240244.2631,49082989388.274376,0.0,0.0,0.0,0.0,0.0,0.0,-82745129879.80266,0.0,0.0
0.029333333333333336,-1,-1,1,0.0,-31790.35191806921,0.0,-0.00031790351918069206,5.21369907330131e+23,1.0372499859399917e+24,4.908298257573177e+22,0.0,521369907330.1309,1413744839392.7925,49082982575.73176,0.0,0.0,1411122411042.5757,0.0,0.0,0.0,0.0,0.0,0.0,521369907330.1785,225812238527.72665,49082982575.73152,0.0,0.0,-223189810177.50958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.689638607874752,1437428876329.4563,3031402.5284079174,1.6163039736666897e-69,0.0,0.0,0.0,0.0,8874724.390592081,1271671375748.2695,2.2776551776967375,1.1305245468158548e-63,0.0,0.0,0.0,0.0,521423987233.94104,225812477600.63275,49088933874.880264,23046515.473730724,0.0,0.0,0.0,0.0,0.0,1.2617973925148717e+17,0.0,0.0,0.0,171979.71330031753,0.0,0.0,0.0,-1411122411042.5757,0.0,0.0,0.0,1271120946244.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223189810177.50958,0.0,0.0,0.0,-83188173399.25948,0.0,0.0,-31790.351918068023,7.416371029846369e-19,-0.0003179035191806802,7.416371029846368e-27,5.21369907330131e+23,1.0372501121197309e+24,4.908298257573177e+22,0.0,521369907330.1309,1413745011372.5056,49082982575.73176,0.0,0.0,0.0,0.0,0.0,0.0,1271120946244.0374,0.0,0.0,521369907330.1785,225812238527.72665,49082982575.73152,0.0,0.0,0.0,0.0,0.0,0.0,-83188173399.25948,0.0,0.0
0.05866666666666667,-1,-1,1,0.0,-31777.308041132426,0.0,-0.0003177730804113242,5.2136976583189457e+23,1.0366527616227682e+24,4.908297570806395e+22,0.0,521369765831.8944,1412930838131.8818,49082975708.06394,0.0,0.0,1411113918629.7275,0.0,0.0,0.0,0.0,0.0,0.0,521369765831.9372,225812236789.93903,49082975708.06369,0.0,0.0,-223995317287.7835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.883615295007417,1437515341247.961,3026899.83301739,1.6410104947895993e-69,0.0,0.0,0.0,0.0,8874724.325933652,1271308235005.4744,2.3786855141136454,1.130524538580347e-63,0.0,0.0,0.0,0.0,521423987233.9411,225812477600.63248,49088933874.880196,23046515.473730724,0.0,0.0,0.0,0.0,0.0,1.38459746848858e+17,0.0,0.0,0.0,188717.04528760538,0.0,0.0,0.0,-1411113918629.7275,0.0,0.0,0.0,1270754794591.5244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223995317287.7835,0.0,0.0,0.0,-83636004532.53606,0.0,0.0,-31777.308041131175,7.416371029846369e-19,-0.0003177730804113117,7.416371029846368e-27,5.2136976583189457e+23,1.0366529000825147e+24,4.908297570806395e+22,0.0,521369765831.8944,1412931026848.9268,49082975708.06394,0.0,0.0,0.0,0.0,0.0,0.0,1270754794591.5244,0.0,0.0,521369765831.9372,225812236789.93903,49082975708.06369,0.0,0.0,0.0,0.0,0.0,0.0,-83636004532.53606,0.0,0.0
0.08800000000000001,-1,-1,1,0.0,-31764.147224617584,0.0,-0.00031764147224617583,5.213696232069988e+23,1.036050196087115e+24,4.908296878318517e+22,0.0,521369623206.99866,1412109556928.7266,49082968783.18516,0.0,0.0,1411105025231.0103,0.0,0.0,0.0,0.0,0.0,0.0,521369623207.03796,225812235030.40256,49082968783.18494,0.0,0.0,-224807703332.6853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.083530971789237,1437602216082.5095,3022375.7550092563,1.6664734927621027e-69,0.0,0.0,0.0,0.0,8874724.259295551,1270942719099.9382,2.4965110880392203,1.1305245300926787e-63,0.0,0.0,0.0,0.0,521423987233.94055,225812477600.63208,49088933874.88011,23046515.473730717,0.0,0.0,0.0,0.0,0.0,1.3612120713118222e+17,0.0,0.0,0.0,185529.6762807183,0.0,0.0,0.0,-1411105025231.0103,0.0,0.0,0.0,1270386234885.1313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224807703332.6853,0.0,0.0,0.0,-84088727457.13084,0.0,0.0,-31764.147224616172,1.0571814650730417e-18,-0.0003176414722461617,1.0571814650730415e-26,5.213696232069988e+23,1.0360503322083218e+24,4.908296878318517e+22,0.0,521369623206.99866,1412109742458.4023,49082968783.18516,0.0,0.0,0.0,0.0,0.0,0.0,1270386234885.1313,0.0,0.0,521369623207.03796,225812235030.40256,49082968783.18494,0.0,0.0,0.0,0.0,0.0,0.0,-84088727457.13084,0.0,0.0
0.11733333333333335,-1,-1,1,0.0,-31750.86729162967,0.0,-0.00031750867291629667,5.213694794335725e+23,1.035442168125869e+24,4.908296179957662e+22,0.0,521369479433.5723,1411280830581.1055,49082961799.57661,0.0,0.0,1411095715909.2834,0.0,0.0,0.0,0.0,0.0,0.0,521369479433.6077,225812233248.61606,49082961799.576324,0.0,0.0,-225627118576.79523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.289658390431908,1437689503598.321,3017830.150702304,1.6927277157207797e-69,0.0,0.0,0.0,0.0,8874724.19058689,1270574804916.5117,2.634552591569462,1.1305245213412712e-63,0.0,0.0,0.0,0.0,521423987233.94104,225812477600.63275,49088933874.880196,23046515.473730724,0.0,0.0,0.0,0.0,0.0,1.4345817163588264e+17,0.0,0.0,0.0,195529.76868460327,0.0,0.0,0.0,-1411095715909.2834,0.0,0.0,0.0,1270015243278.9968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225627118576.79523,0.0,0.0,0.0,-84546450416.73877,0.0,0.0,-31750.867291628354,7.416371029846369e-19,-0.0003175086729162835,7.416371029846368e-27,5.213694794335725e+23,1.03544231158404e+24,4.908296179957662e+22,0.0,521369479433.5723,1411281026110.8733,49082961799.57661,0.0,0.0,0.0,0.0,0.0,0.0,1270015243278.9968,0.0,0.0,521369479433.6077,225812233248.61606,49082961799.576324,0.0,0.0,0.0,0.0,0.0,0.0,-84546450416.73877,0.0,0.0
0.14666666666666667,-1,-1,1,0.0,-31737.465660813286,0.0,-0.0003173746566081328,5.213693344871757e+23,1.0348285620541479e+24,4.908295475592579e+22,0.0,521369334487.17554,1410444501413.5234,49082954755.92577,0.0,0.0,1411085981830.0964,0.0,0.0,0.0,0.0,0.0,0.0,521369334487.20715,225812231444.06287,49082954755.92555,0.0,0.0,-226453711860.63525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.502289792191895,1437777212497.4343,3013262.565871067,1.7198104037526006e-69,0.0,0.0,0.0,0.0,8874724.11971024,1270204444042.145,2.7969486015467933,1.130524512313708e-63,0.0,0.0,0.0,0.0,521423987233.9412,225812477600.63266,49088933874.88017,23046515.47373073,0.0,0.0,0.0,0.0,0.0,1.5765195042801837e+17,0.0,0.0,0.0,214875.52119447663,0.0,0.0,0.0,-1411085981830.0964,0.0,0.0,0.0,1269641770602.2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226453711860.63525,0.0,0.0,0.0,-85009285757.29674,0.0,0.0,-31737.465660811944,1.0571814650730417e-18,-0.0003173746566081194,1.0571814650730415e-26,5.213693344871757e+23,1.0348287197060983e+24,4.908295475592579e+22,0.0,521369334487.17554,1410444716289.0447,49082954755.92577,0.0,0.0,0.0,0.0,0.0,0.0,1269641770602.2786,0.0,0.0,521369334487.20715,225812231444.06287,49082954755.92555,0.0,0.0,0.0,0.0,0.0,0.0,-85009285757.29674,0.0,0.0
0.17600000000000002,-1,-1,1,0.0,-31723.93946089517,0.0,-0.00031723939460895166,5.213691883413985e+23,1.0342092636897357e+24,4.908294765102895e+22,0.0,521369188341.3984,1409600413798.58,49082947651.02894,0.0,0.0,1411075817752.0107,0.0,0.0,0.0,0.0,0.0,0.0,521369188341.42706,225812229616.2118,49082947651.02871,0.0,0.0,-227287633569.64105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.721737568041046,1437865355260.4104,3008672.3463881426,1.74776137535213e-69,0.0,0.0,0.0,0.0,8874724.046561519,1269831571672.4812,2.988709716503302,1.1305245029967161e-63,0.0,0.0,0.0,0.0,521423987233.9408,225812477600.63232,49088933874.88008,23046515.473730717,0.0,0.0,0.0,0.0,0.0,1.5919005175855654e+17,0.0,0.0,0.0,216971.91343162954,0.0,0.0,0.0,-1411075817752.0107,0.0,0.0,0.0,1269265751264.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227287633569.64105,0.0,0.0,0.0,-85477350110.63362,0.0,0.0,-31723.939460893995,1.0571814650730417e-18,-0.0003172393946089399,1.0571814650730415e-26,5.213691883413985e+23,1.0342094228797886e+24,4.908294765102895e+22,0.0,521369188341.3984,1409600630770.4949,49082947651.02894,0.0,0.0,0.0,0.0,0.0,0.0,1269265751264.916,0.0,0.0,521369188341.42706,225812229616.2118,49082947651.02871,0.0,0.0,0.0,0.0,0.0,0.0,-85477350110.63362,0.0,0.0
0.20533333333333337,-1,-1,1,0.0,-31710.286088842095,0.0,-0.00031710286088842087,5.213690409709095e+23,1.0335841425965012e+24,4.9082940483335184e+22,0.0,521369040970.90936,1408748389955.2102,49082940483.335175,0.0,0.0,1411065210516.6719,0.0,0.0,0.0,0.0,0.0,0.0,521369040970.935,225812227764.506,49082940483.334946,0.0,0.0,-228129048325.96805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.948331147201294,1437953938133.0793,3004059.1581594893,1.776622631042263e-69,0.0,0.0,0.0,0.0,8874723.971030854,1269456148935.1626,3.215919690854971,1.1305244933762968e-63,0.0,0.0,0.0,0.0,521423987233.94104,225812477600.63284,49088933874.88033,23046515.473730717,0.0,0.0,0.0,0.0,0.0,1.6077506367060938e+17,0.0,0.0,0.0,219132.2435751967,0.0,0.0,0.0,-1411065210516.6719,0.0,0.0,0.0,1268887145582.1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228129048325.96805,0.0,0.0,0.0,-85950764259.20262,0.0,0.0,-31710.286088840898,7.416371029846369e-19,-0.00031710286088840894,7.416371029846368e-27,5.213690409709095e+23,1.0335843033715642e+24,4.9082940483335184e+22,0.0,521369040970.90936,1408748609087.453,49082940483.335175,0.0,0.0,0.0,0.0,0.0,0.0,1268887145582.1504,0.0,0.0,521369040970.935,225812227764.506,49082940483.334946,0.0,0.0,0.0,0.0,0.0,0.0,-85950764259.20262,0.0,0.0
0.2346666666666667,-1,-1,1,0.0,-31696.502686981657,0.0,-0.00031696502686981654,5.213688923485628e+23,1.0329530679304822e+24,4.908293325135868e+22,0.0,521368892348.5627,1407888251546.4858,49082933251.35867,0.0,0.0,1411054149597.5063,0.0,0.0,0.0,0.0,0.0,0.0,521368892348.58514,225812225888.36777,49082933251.35844,0.0,0.0,-228978123939.38916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.182422822305268,1438042970373.7593,2999422.5041188123,1.8064390920408434e-69,0.0,0.0,0.0,0.0,8874723.893000824,1269078123828.846,3.485955899698685,1.1305244834374748e-63,0.0,0.0,0.0,0.0,521423987233.9408,225812477600.63245,49088933874.88022,23046515.47373072,0.0,0.0,0.0,0.0,0.0,1.6241012537370374e+17,0.0,0.0,0.0,221360.79028637707,0.0,0.0,0.0,-1411054149597.5063,0.0,0.0,0.0,1268505900709.9236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228978123939.38916,0.0,0.0,0.0,-86429653691.01596,0.0,0.0,-31696.502686980384,7.416371029846369e-19,-0.0003169650268698038,7.416371029846368e-27,5.213688923485628e+23,1.032953230340608e+24,4.908293325135868e+22,0.0,521368892348.5627,1407888472907.2766,49082933251.35867,0.0,0.0,0.0,0.0,0.0,0.0,1268505900709.9236,0.0,0.0,521368892348.58514,225812225888.36777,49082933251.35844,0.0,0.0,0.0,0.0,0.0,0.0,-86429653691.01596,0.0,0.0
