sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:I,avg:g_CB:n,avg:g_CB:fsf,avg:g_CB:p,tot:g_CB:I,tot:g_CB:n,tot:g_CB:fsf,tot:g_CB:p,tot:g_opt_ci_CB:I,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_iv_CB:I,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_cv_CB:I,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_nr_top_CB:I,tot:g_nr_top_CB:n,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_bottom_CB:I,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:gother_forward_ci:I,tot:gother_forward_ci:n,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gabs_forward_ci:I,tot:gabs_forward_ci:n,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gother_forward_iv:I,tot:gother_forward_iv:n,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gabs_forward_iv:I,tot:gabs_forward_iv:n,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gother_forward_cv:I,tot:gother_forward_cv:n,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gabs_forward_cv:I,tot:gabs_forward_cv:n,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:I,avg:g_IB:n,avg:g_IB:fsf,avg:g_IB:p,tot:g_IB:I,tot:g_IB:n,tot:g_IB:fsf,tot:g_IB:p,tot:g_opt_ci_IB:I,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_iv_IB:I,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_cv_IB:I,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_nr_top_IB:I,tot:g_nr_top_IB:n,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_bottom_IB:I,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:I,avg:g_VB:n,avg:g_VB:fsf,avg:g_VB:p,tot:g_VB:I,tot:g_VB:n,tot:g_VB:fsf,tot:g_VB:p,tot:g_opt_ci_VB:I,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_iv_VB:I,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_cv_VB:I,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_nr_top_VB:I,tot:g_nr_top_VB:n,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_bottom_VB:I,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p
0.18,-1,-1,1,-44230.64158243919,0.0,-0.0004423064158243918,0.0,9.530764953114768e+23,1.4850795010509874e+23,0.0,1.416035368116989e+24,1196116443120.3901,148507950105.0987,0.0,1416035368116.9885,869830763546.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216585326.6115,148507950105.0982,0.0,1416035368116.9873,-262930905752.59766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872548327784.9302,23600332.10399736,7.316803909007863e-66,57435.06172311735,0.0,0.0,0.0,0.0,787126373810.2153,22.732799794757295,8.011325167684933e-64,6288968.808300755,0.0,0.0,0.0,0.0,589216907630.3248,148515610237.7474,62589821.10579341,1416085399913.9958,0.0,0.0,0.0,0.0,14885672992495.441,0.0,0.0,0.0,18.681604593992233,0.0,0.0,0.0,-869830763546.3766,0.0,0.0,0.0,786551804087.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262930905752.59766,0.0,0.0,0.0,-179651946274.80743,0.0,0.0,0.0,-1.262177448353619e-18,-44230.64158243749,-1.2621774483536189e-26,-0.0004423064158243749,9.530764953263633e+23,1.4850795010509874e+23,0.0,1.416035368116989e+24,1196116443139.0728,148507950105.0987,0.0,1416035368116.9885,0.0,0.0,0.0,0.0,786551804087.2682,0.0,0.0,0.0,589216585326.6115,148507950105.0982,0.0,1416035368116.9873,0.0,0.0,0.0,0.0,-179651946274.80743,0.0,0.0,0.0
0.2,-1,-1,1,-44209.32634842498,0.0,-0.0004420932634842497,0.0,9.520164586943908e+23,1.4850793142018241e+23,0.0,1.4160353464227491e+24,1194786091113.7634,148507931420.18237,0.0,1416035346422.7488,869269140661.4451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216580925.7822,148507931420.18182,0.0,1416035346422.7463,-263699630473.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871994704220.502,23614689.556001052,7.41270839723494e-66,58187.895147351934,0.0,0.0,0.0,0.0,787731593368.415,23.200620184950083,8.010366122761157e-64,6288215.980058013,0.0,0.0,0.0,0.0,589216907630.3241,148515610237.7472,62589821.1057934,1416085399913.9956,0.0,0.0,0.0,0.0,12782910148011.654,0.0,0.0,0.0,16.042625218629837,0.0,0.0,0.0,-869269140661.4451,0.0,0.0,0.0,787150784889.8337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263699630473.464,0.0,0.0,0.0,-181581274685.80945,0.0,0.0,0.0,-2.524354896707238e-18,-44209.32634842358,-2.5243548967072378e-26,-0.00044209326348423574,9.520164587071731e+23,1.4850793142018241e+23,0.0,1.4160353464227491e+24,1194786091129.8054,148507931420.18237,0.0,1416035346422.7488,0.0,0.0,0.0,0.0,787150784889.8337,0.0,0.0,0.0,589216580925.7822,148507931420.18182,0.0,1416035346422.7463,0.0,0.0,0.0,0.0,-181581274685.80945,0.0,0.0,0.0
0.22,-1,-1,1,-44187.77628291666,0.0,-0.00044187776282916656,0.0,9.509447433569344e+23,1.4850791251523225e+23,0.0,1.4160353247785288e+24,1193441082246.3936,148507912515.2322,0.0,1416035324778.5286,868700785049.8698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216576465.3574,148507912515.2317,0.0,1416035324778.527,-264476279268.83316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871434430370.169,23629219.501031514,7.508862433719381e-66,58942.687604104714,0.0,0.0,0.0,0.0,788343334189.2557,23.688295989418105,8.009404582354692e-64,6287461.192794973,0.0,0.0,0.0,0.0,589216907630.3236,148515610237.7469,62589821.1057934,1416085399913.995,0.0,0.0,0.0,0.0,11184864031090.1,0.0,0.0,0.0,14.037068217992783,0.0,0.0,0.0,-868700785049.8698,0.0,0.0,0.0,787756218701.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264476279268.83316,0.0,0.0,0.0,-183531712906.65854,0.0,0.0,0.0,-1.262177448353619e-18,-44187.77628291516,-1.2621774483536189e-26,-0.0004418777628291516,9.5094474336812e+23,1.4850791251523225e+23,0.0,1.4160353247785288e+24,1193441082260.4314,148507912515.2322,0.0,1416035324778.5286,0.0,0.0,0.0,0.0,787756218701.732,0.0,0.0,0.0,589216576465.3574,148507912515.2317,0.0,1416035324778.527,0.0,0.0,0.0,0.0,-183531712906.65854,0.0,0.0,0.0
0.24,-1,-1,1,-44165.98465467289,0.0,-0.00044165984654672883,0.0,9.498610145463016e+23,1.485078933838909e+23,0.0,1.4160353031763895e+24,1192080996401.5972,148507893383.89087,0.0,1416035303176.3892,868125530790.6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216571943.6656,148507893383.89035,0.0,1416035303176.3875,-265261106332.7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870867342960.7726,23643926.177166197,7.605286734235983e-66,59699.601708192735,0.0,0.0,0.0,0.0,788961748803.5643,24.19711635503998,8.008440339307776e-64,6286704.283897919,0.0,0.0,0.0,0.0,589216907630.3246,148515610237.74728,62589821.10579342,1416085399913.9963,0.0,0.0,0.0,0.0,10021190296139.535,0.0,0.0,0.0,12.57665103673935,0.0,0.0,0.0,-868125530790.6621,0.0,0.0,0.0,788368256210.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265261106332.7315,0.0,0.0,0.0,-185503831739.5618,0.0,0.0,0.0,-2.524354896707238e-18,-44165.98465467149,-2.5243548967072378e-26,-0.00044165984654671484,9.498610145563227e+23,1.485078933838909e+23,0.0,1.4160353031763895e+24,1192080996414.1738,148507893383.89087,0.0,1416035303176.3892,0.0,0.0,0.0,0.0,788368256210.0698,0.0,0.0,0.0,589216571943.6656,148507893383.89035,0.0,1416035303176.3875,0.0,0.0,0.0,0.0,-185503831739.5618,0.0,0.0,0.0
0.26,-1,-1,1,-44143.944384240735,0.0,-0.00044143944384240723,0.0,9.487649201923139e+23,1.4850787401947205e+23,0.0,1.4160352816083858e+24,1190705391729.2905,148507874019.47202,0.0,1416035281608.3855,867543202222.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216567358.9407,148507874019.47144,0.0,1416035281608.3826,-266054377851.79556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870293269102.855,23658814.072770853,7.702002731782898e-66,60458.805704574865,0.0,0.0,0.0,0.0,789586999094.5596,24.72849161381275,8.00747317929044e-64,6285945.085123055,0.0,0.0,0.0,0.0,589216907630.3236,148515610237.74695,62589821.10579339,1416085399913.9954,0.0,0.0,0.0,0.0,9226217770434.264,0.0,0.0,0.0,11.578955978155136,0.0,0.0,0.0,-867543202222.1437,0.0,0.0,0.0,788987057353.7635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266054377851.79556,0.0,0.0,0.0,-187498232971.83554,0.0,0.0,0.0,0.0,-44143.94438423928,0.0,-0.00044143944384239276,9.487649202015397e+23,1.4850787401947205e+23,0.0,1.4160352816083858e+24,1190705391740.8691,148507874019.47202,0.0,1416035281608.3855,0.0,0.0,0.0,0.0,788987057353.7635,0.0,0.0,0.0,589216567358.9407,148507874019.47144,0.0,1416035281608.3826,0.0,0.0,0.0,0.0,-187498232971.83554,0.0,0.0,0.0
0.28,-1,-1,1,-44121.648018649656,0.0,-0.0004412164801864965,0.0,9.476560896489985e+23,1.48507854414942e+23,0.0,1.4160352600665615e+24,1189313803066.6616,148507854414.94196,0.0,1416035260066.5613,866953613320.9193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216562709.3281,148507854414.94138,0.0,1416035260066.5586,-266856372963.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869712025679.302,23673887.942808352,7.799032645601874e-66,61220.47401015738,0.0,0.0,0.0,0.0,790219256875.3451,25.283970765057422,8.006502880110237e-64,6285183.422054639,0.0,0.0,0.0,0.0,589216907630.3247,148515610237.7475,62589821.10579339,1416085399913.9963,0.0,0.0,0.0,0.0,8708336312734.623,0.0,0.0,0.0,10.929011791944504,0.0,0.0,0.0,-866953613320.9193,0.0,0.0,0.0,789612791893.7961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266856372963.5855,0.0,0.0,0.0,-189515551525.5336,0.0,0.0,0.0,-2.524354896707238e-18,-44121.64801864824,-2.5243548967072378e-26,-0.0004412164801864823,9.476560896577072e+23,1.48507854414942e+23,0.0,1.4160352600665615e+24,1189313803077.591,148507854414.94196,0.0,1416035260066.5613,0.0,0.0,0.0,0.0,789612791893.7961,0.0,0.0,0.0,589216562709.3281,148507854414.94138,0.0,1416035260066.5586,0.0,0.0,0.0,0.0,-189515551525.5336,0.0,0.0,0.0
0.3,-1,-1,1,-44099.087704002966,0.0,-0.0004409908770400296,0.0,9.465341323314816e+23,1.4850783456288786e+23,0.0,1.4160352385429065e+24,1187905740227.4634,148507834562.88782,0.0,1416035238542.9062,866356567007.6581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216557992.865,148507834562.88733,0.0,1416035238542.9033,-267667384773.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869123418661.4996,23689152.82692362,7.896399556018635e-66,61984.78780128836,0.0,0.0,0.0,0.0,790858704537.0981,25.865259908282688,8.005529210963928e-64,6284419.113517572,0.0,0.0,0.0,0.0,589216907630.3236,148515610237.74722,62589821.10579342,1416085399913.9956,0.0,0.0,0.0,0.0,8393691544752.767,0.0,0.0,0.0,10.534130811691284,0.0,0.0,0.0,-866356567007.6581,0.0,0.0,0.0,790245640053.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267667384773.0584,0.0,0.0,0.0,-191556457808.48187,0.0,0.0,0.0,-1.262177448353619e-18,-44099.0877040016,-1.2621774483536189e-26,-0.0004409908770400159,9.465341323398759e+23,1.4850783456288786e+23,0.0,1.4160352385429065e+24,1187905740237.9983,148507834562.88782,0.0,1416035238542.9062,0.0,0.0,0.0,0.0,790245640053.615,0.0,0.0,0.0,589216557992.865,148507834562.88733,0.0,1416035238542.9033,0.0,0.0,0.0,0.0,-191556457808.48187,0.0,0.0,0.0
0.32,-1,-1,1,-44076.25515589139,0.0,-0.00044076255155891386,0.0,9.453986362446258e+23,1.4850781445549513e+23,0.0,1.4160352170293499e+24,1186480686155.4465,148507814455.4951,0.0,1416035217029.3496,865751854371.7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216553207.4857,148507814455.49463,0.0,1416035217029.3464,-268487721423.7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868527242345.0391,23704614.069416586,7.9941274840941e-66,62751.93563902379,0.0,0.0,0.0,0.0,791505535775.7017,26.474242242163914,8.004551931640869e-64,6283651.970952092,0.0,0.0,0.0,0.0,589216907630.3237,148515610237.74683,62589821.105793394,1416085399913.9956,0.0,0.0,0.0,0.0,8199730245440.03,0.0,0.0,0.0,10.290708273649216,0.0,0.0,0.0,-865751854371.7196,0.0,0.0,0.0,790885793237.4233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268487721423.7583,0.0,0.0,0.0,-193621660279.17145,0.0,0.0,0.0,-1.262177448353619e-18,-44076.255155889834,-1.2621774483536189e-26,-0.00044076255155889825,9.453986362528247e+23,1.4850781445549513e+23,0.0,1.4160352170293499e+24,1186480686165.7363,148507814455.4951,0.0,1416035217029.3496,0.0,0.0,0.0,0.0,790885793237.4233,0.0,0.0,0.0,589216553207.4857,148507814455.49463,0.0,1416035217029.3464,0.0,0.0,0.0,0.0,-193621660279.17145,0.0,0.0,0.0
0.34,-1,-1,1,-44053.141627459,0.0,-0.00044053141627458997,0.0,9.442491663948914e+23,1.4850779408451383e+23,0.0,1.416035195517725e+24,1185038094931.2354,148507794084.5138,0.0,1416035195517.7249,865139253808.4598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216548351.0028,148507794084.51318,0.0,1416035195517.7224,-269317707228.22787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867923278498.8873,23720277.34117632,8.092241475333072e-66,63522.114126248685,0.0,0.0,0.0,0.0,792159956402.4188,27.113003244156005,8.003570791686006e-64,6282881.79775661,0.0,0.0,0.0,0.0,589216907630.3241,148515610237.74713,62589821.10579343,1416085399913.9958,0.0,0.0,0.0,0.0,8069637478372.705,0.0,0.0,0.0,10.127441108226776,0.0,0.0,0.0,-865139253808.4598,0.0,0.0,0.0,791533454831.9265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269317707228.22787,0.0,0.0,0.0,-195711908241.56726,0.0,0.0,0.0,-2.524354896707238e-18,-44053.141627457386,-2.5243548967072378e-26,-0.0004405314162745738,9.442491664029614e+23,1.4850779408451383e+23,0.0,1.416035195517725e+24,1185038094941.3633,148507794084.5138,0.0,1416035195517.7249,0.0,0.0,0.0,0.0,791533454831.9265,0.0,0.0,0.0,589216548351.0028,148507794084.51318,0.0,1416035195517.7224,0.0,0.0,0.0,0.0,-195711908241.56726,0.0,0.0,0.0
0.36,-1,-1,1,-44029.73787481064,0.0,-0.0004402973787481063,0.0,9.430852630699507e+23,1.4850777344122114e+23,0.0,1.4160351739997457e+24,1183577389613.2334,148507773441.2211,0.0,1416035173999.7454,864518530064.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216543421.1046,148507773441.2205,0.0,1416035173999.7427,-270157683872.6125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867311295423.687,23736148.663639177,8.190767687432018e-66,64295.528596516546,0.0,0.0,0.0,0.0,792822185242.2668,27.78386727889629,8.002585529522354e-64,6282108.38859901,0.0,0.0,0.0,0.0,589216907630.3245,148515610237.74707,62589821.105793424,1416085399913.996,0.0,0.0,0.0,0.0,7977033725100.842,0.0,0.0,0.0,10.011222869157791,0.0,0.0,0.0,-864518530064.741,0.0,0.0,0.0,792188841095.1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270157683872.6125,0.0,0.0,0.0,-197827994892.96838,0.0,0.0,0.0,-2.524354896707238e-18,-44029.73787480917,-2.5243548967072378e-26,-0.0004402973787480916,9.430852630779281e+23,1.4850777344122114e+23,0.0,1.4160351739997457e+24,1183577389623.245,148507773441.2211,0.0,1416035173999.7454,0.0,0.0,0.0,0.0,792188841095.1079,0.0,0.0,0.0,589216543421.1046,148507773441.2205,0.0,1416035173999.7427,0.0,0.0,0.0,0.0,-197827994892.96838,0.0,0.0,0.0
0.38,-1,-1,1,-44006.03411928216,0.0,-0.0004400603411928215,0.0,9.419064399623828e+23,1.4850775251638859e+23,0.0,1.416035152466982e+24,1182097959882.8513,148507752516.38855,0.0,1416035152466.9817,863889433188.7382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216538415.342,148507752516.38794,0.0,1416035152466.9785,-271008011721.22916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866691046915.5162,23752234.434868786,8.289733483102902e-66,65072.39384271601,0.0,0.0,0.0,0.0,793492455122.884,28.48945337014102,8.001595871522816e-64,6281331.52868784,0.0,0.0,0.0,0.0,589216907630.3247,148515610237.74725,62589821.10579342,1416085399913.9958,0.0,0.0,0.0,0.0,7900557846724.993,0.0,0.0,0.0,9.915245205163956,0.0,0.0,0.0,-863889433188.7382,0.0,0.0,0.0,792852182134.6913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271008011721.22916,0.0,0.0,0.0,-199970760657.2676,0.0,0.0,0.0,-1.262177448353619e-18,-44006.0341192807,-1.2621774483536189e-26,-0.000440060341192807,9.419064399702834e+23,1.4850775251638859e+23,0.0,1.416035152466982e+24,1182097959892.7666,148507752516.38855,0.0,1416035152466.9817,0.0,0.0,0.0,0.0,792852182134.6913,0.0,0.0,0.0,589216538415.342,148507752516.38794,0.0,1416035152466.9785,0.0,0.0,0.0,0.0,-199970760657.2676,0.0,0.0,0.0
0.4,-1,-1,1,-43982.02000593033,0.0,-0.0004398202000593032,0.0,9.407121821052768e+23,1.4850773130023564e+23,0.0,1.4160351309108304e+24,1180599159453.6755,148507731300.2356,0.0,1416035130910.83,863251697378.4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216533331.1201,148507731300.23508,0.0,1416035130910.828,-271869071255.88455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866062271129.798,23768541.457948513,8.389167530179245e-66,65852.93490292081,0.0,0.0,0.0,0.0,794171013958.3557,29.23275702811722,8.00060153100901e-64,6280550.992986548,0.0,0.0,0.0,0.0,589216907630.3236,148515610237.7469,62589821.1057934,1416085399913.995,0.0,0.0,0.0,0.0,7856447285702.873,0.0,0.0,0.0,9.859886199235916,0.0,0.0,0.0,-863251697378.4391,0.0,0.0,0.0,793523722980.5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271869071255.88455,0.0,0.0,0.0,-202141096848.11346,0.0,0.0,0.0,-1.262177448353619e-18,-43982.02000592884,-1.2621774483536189e-26,-0.0004398202000592883,9.407121821131327e+23,1.4850773130023564e+23,0.0,1.4160351309108304e+24,1180599159463.5347,148507731300.2356,0.0,1416035130910.83,0.0,0.0,0.0,0.0,793523722980.5275,0.0,0.0,0.0,589216533331.1201,148507731300.23508,0.0,1416035130910.828,0.0,0.0,0.0,0.0,-202141096848.11346,0.0,0.0,0.0
0.42,-1,-1,1,-43957.68455743947,0.0,-0.0004395768455743946,0.0,9.395019435799568e+23,1.4850770978239018e+23,0.0,1.4160351093224954e+24,1179080303194.651,148507709782.39014,0.0,1416035109322.495,862605039719.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216528165.6915,148507709782.38956,0.0,1416035109322.4917,-272741264690.78253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,865424689336.5911,23785076.972028837,8.489099912181096e-66,66637.38792832589,0.0,0.0,0.0,0.0,794858125935.924,30.017265636606734,7.999602207145738e-64,6279766.5453455495,0.0,0.0,0.0,0.0,589216907630.3251,148515610237.7476,62589821.10579343,1416085399913.9973,0.0,0.0,0.0,0.0,7869238431774.26,0.0,0.0,0.0,9.875939160585403,0.0,0.0,0.0,-862605039719.741,0.0,0.0,0.0,794203724758.5865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272741264690.78253,0.0,0.0,0.0,-204339949719.7515,0.0,0.0,0.0,-1.262177448353619e-18,-43957.68455743794,-1.2621774483536189e-26,-0.0004395768455743793,9.395019435878262e+23,1.4850770978239018e+23,0.0,1.4160351093224954e+24,1179080303204.527,148507709782.39014,0.0,1416035109322.495,0.0,0.0,0.0,0.0,794203724758.5865,0.0,0.0,0.0,589216528165.6915,148507709782.38956,0.0,1416035109322.4917,0.0,0.0,0.0,0.0,-204339949719.7515,0.0,0.0,0.0
0.44,-1,-1,1,-43933.016122512185,0.0,-0.0004393301612251218,0.0,9.382751449493462e+23,1.4850768795183067e+23,0.0,1.416035087692934e+24,1177540663908.9382,148507687951.83063,0.0,1416035087692.9336,861949158799.6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216522916.1267,148507687951.83014,0.0,1416035087692.9304,-273625017806.84467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864778004553.1633,23801848.686534002,8.589562253000236e-66,67426.00116201173,0.0,0.0,0.0,0.0,795554072818.8766,30.847121610377677,7.998597583694061e-64,6278977.937523444,0.0,0.0,0.0,0.0,589216907630.324,148515610237.74722,62589821.1057934,1416085399913.9954,0.0,0.0,0.0,0.0,7977050846516.529,0.0,0.0,0.0,10.011244356632233,0.0,0.0,0.0,-861949158799.6547,0.0,0.0,0.0,794892465979.5111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273625017806.84467,0.0,0.0,0.0,-206568324976.68884,0.0,0.0,0.0,-1.262177448353619e-18,-43933.0161225106,-1.2621774483536189e-26,-0.0004393301612251059,9.382751449573229e+23,1.4850768795183067e+23,0.0,1.416035087692934e+24,1177540663918.949,148507687951.83063,0.0,1416035087692.9336,0.0,0.0,0.0,0.0,794892465979.5111,0.0,0.0,0.0,589216522916.1267,148507687951.83014,0.0,1416035087692.9304,0.0,0.0,0.0,0.0,-206568324976.68884,0.0,0.0,0.0
0.46,-1,-1,1,-43908.00231771213,0.0,-0.00043908002317712125,0.0,9.370311703657562e+23,1.4850766579683884e+23,0.0,1.4160350660128548e+24,1175979468704.1719,148507665796.8388,0.0,1416035066012.8545,861283733174.2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216517579.3224,148507665796.83838,0.0,1416035066012.8513,-274520782049.41516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864121900033.8783,23818864.819192998,8.690587859252788e-66,68219.03605640028,0.0,0.0,0.0,0.0,796259155384.9987,31.72736555299531,7.997587327587805e-64,6278184.908069607,0.0,0.0,0.0,0.0,589216907630.324,148515610237.7472,62589821.10579342,1416085399913.9954,0.0,0.0,0.0,0.0,8210003213586.596,0.0,0.0,0.0,10.303600907325745,0.0,0.0,0.0,-861283733174.2635,0.0,0.0,0.0,795590243960.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274520782049.41516,0.0,0.0,0.0,-208827292825.6595,0.0,0.0,0.0,-1.262177448353619e-18,-43908.00231771065,-1.2621774483536189e-26,-0.00043908002317710645,9.370311703739653e+23,1.4850766579683884e+23,0.0,1.4160350660128548e+24,1175979468714.4744,148507665796.8388,0.0,1416035066012.8545,0.0,0.0,0.0,0.0,795590243960.811,0.0,0.0,0.0,589216517579.3224,148507665796.83838,0.0,1416035066012.8513,0.0,0.0,0.0,0.0,-208827292825.6595,0.0,0.0,0.0
0.48,-1,-1,1,-43882.62996165759,0.0,-0.00043882629961657587,0.0,9.357693642981899e+23,1.4850764330493284e+23,0.0,1.4160350442726436e+24,1174395894885.208,148507643304.9328,0.0,1416035044272.6433,860608419664.4263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589216512151.968,148507643304.9323,0.0,1416035044272.6401,-275429036931.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863456037590.8013,23836134.13867615,8.792211883301791e-66,69016.76855295443,0.0,0.0,0.0,0.0,796973695026.2891,32.66431866626836,7.996571087303309e-64,6277387.181044392,0.0,0.0,0.0,0.0,589216907630.3231,148515610237.74707,62589821.10579338,1416085399913.995,0.0,0.0,0.0,0.0,8583641897162.91,0.0,0.0,0.0,10.772519588470459,0.0,0.0,0.0,-860608419664.4263,0.0,0.0,0.0,796297376408.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275429036931.187,0.0,0.0,0.0,-211117993664.06656,0.0,0.0,0.0,-2.524354896707238e-18,-43882.62996165605,-2.5243548967072378e-26,-0.0004388262996165604,9.357693643067727e+23,1.4850764330493284e+23,0.0,1.4160350442726436e+24,1174395894895.9795,148507643304.9328,0.0,1416035044272.6433,0.0,0.0,0.0,0.0,796297376408.0785,0.0,0.0,0.0,589216512151.968,148507643304.9323,0.0,1416035044272.6401,0.0,0.0,0.0,0.0,-211117993664.06656,0.0,0.0,0.0
