sweep_parameter:V,band_info:CB:sign,band_info:IB:sign,band_info:VB:sign,avg:current_CB:n_contact,avg:current_CB:p_contact,tot:current_CB:n_contact,tot:current_CB:p_contact,avg:g_CB:fsf,avg:g_CB:p,avg:g_CB:n,avg:g_CB:I,tot:g_CB:fsf,tot:g_CB:p,tot:g_CB:n,tot:g_CB:I,tot:g_opt_ci_CB:fsf,tot:g_opt_ci_CB:p,tot:g_opt_ci_CB:n,tot:g_opt_ci_CB:I,tot:g_opt_iv_CB:fsf,tot:g_opt_iv_CB:p,tot:g_opt_iv_CB:n,tot:g_opt_iv_CB:I,tot:g_opt_cv_CB:fsf,tot:g_opt_cv_CB:p,tot:g_opt_cv_CB:n,tot:g_opt_cv_CB:I,tot:g_nr_top_CB:fsf,tot:g_nr_top_CB:p,tot:g_nr_top_CB:n,tot:g_nr_top_CB:I,tot:g_nr_bottom_CB:fsf,tot:g_nr_bottom_CB:p,tot:g_nr_bottom_CB:n,tot:g_nr_bottom_CB:I,tot:gother_forward_ci:fsf,tot:gother_forward_ci:p,tot:gother_forward_ci:n,tot:gother_forward_ci:I,tot:gabs_forward_ci:fsf,tot:gabs_forward_ci:p,tot:gabs_forward_ci:n,tot:gabs_forward_ci:I,tot:gother_forward_iv:fsf,tot:gother_forward_iv:p,tot:gother_forward_iv:n,tot:gother_forward_iv:I,tot:gabs_forward_iv:fsf,tot:gabs_forward_iv:p,tot:gabs_forward_iv:n,tot:gabs_forward_iv:I,tot:gother_forward_cv:fsf,tot:gother_forward_cv:p,tot:gother_forward_cv:n,tot:gother_forward_cv:I,tot:gabs_forward_cv:fsf,tot:gabs_forward_cv:p,tot:gabs_forward_cv:n,tot:gabs_forward_cv:I,avg:current_IB:n_contact,avg:current_IB:p_contact,tot:current_IB:n_contact,tot:current_IB:p_contact,avg:g_IB:fsf,avg:g_IB:p,avg:g_IB:n,avg:g_IB:I,tot:g_IB:fsf,tot:g_IB:p,tot:g_IB:n,tot:g_IB:I,tot:g_opt_ci_IB:fsf,tot:g_opt_ci_IB:p,tot:g_opt_ci_IB:n,tot:g_opt_ci_IB:I,tot:g_opt_iv_IB:fsf,tot:g_opt_iv_IB:p,tot:g_opt_iv_IB:n,tot:g_opt_iv_IB:I,tot:g_opt_cv_IB:fsf,tot:g_opt_cv_IB:p,tot:g_opt_cv_IB:n,tot:g_opt_cv_IB:I,tot:g_nr_top_IB:fsf,tot:g_nr_top_IB:p,tot:g_nr_top_IB:n,tot:g_nr_top_IB:I,tot:g_nr_bottom_IB:fsf,tot:g_nr_bottom_IB:p,tot:g_nr_bottom_IB:n,tot:g_nr_bottom_IB:I,avg:current_VB:n_contact,avg:current_VB:p_contact,tot:current_VB:n_contact,tot:current_VB:p_contact,avg:g_VB:fsf,avg:g_VB:p,avg:g_VB:n,avg:g_VB:I,tot:g_VB:fsf,tot:g_VB:p,tot:g_VB:n,tot:g_VB:I,tot:g_opt_ci_VB:fsf,tot:g_opt_ci_VB:p,tot:g_opt_ci_VB:n,tot:g_opt_ci_VB:I,tot:g_opt_iv_VB:fsf,tot:g_opt_iv_VB:p,tot:g_opt_iv_VB:n,tot:g_opt_iv_VB:I,tot:g_opt_cv_VB:fsf,tot:g_opt_cv_VB:p,tot:g_opt_cv_VB:n,tot:g_opt_cv_VB:I,tot:g_nr_top_VB:fsf,tot:g_nr_top_VB:p,tot:g_nr_top_VB:n,tot:g_nr_top_VB:I,tot:g_nr_bottom_VB:fsf,tot:g_nr_bottom_VB:p,tot:g_nr_bottom_VB:n,tot:g_nr_bottom_VB:I
# ,,,,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,mA/cm^2,mA/cm^2,mA,mA,cm^-3/s,cm^-3/s,cm^-3/s,cm^-3/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s,1/s
0.0,-1,-1,1,-43982.61763877383,0.0,-0.0004398261763877383,0.0,0.0,1.4160345414147428e+24,1.1623864936849488e+23,8.086040881314259e+23,0.0,1416034541414.7424,116238649368.49484,1212906132197.139,0.0,0.0,0.0,979545811975.1036,0.0,0.0,0.0,0.0,0.0,1416034541414.7395,116238649368.49452,640268296337.3972,0.0,0.0,0.0,-406907976115.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0652564859174613e-65,83620.24536726272,2843850.504057586,983785159172.8705,0.0,0.0,0.0,0.0,7.97796755673925e-64,6262783.804139543,0.6066637189260793,894943102408.8269,0.0,0.0,0.0,0.0,62589821.105793424,1416085399913.9983,116244505822.62447,640269043123.5999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-464949174473.68304,0.0,0.0,0.0,-0.6974237617105246,0.0,0.0,0.0,-979545811975.1036,0.0,0.0,0.0,893910611778.2372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406907976115.3623,0.0,0.0,0.0,-321272775919.1937,-1.8932661725304287e-18,-43982.617638772295,-1.8932661725304283e-26,-0.0004398261763877229,0.0,1.4160345414147428e+24,1.1623864936849488e+23,8.086040881309606e+23,0.0,1416034541414.7424,116238649368.49484,1212906132196.4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893910611778.2372,0.0,1416034541414.7395,116238649368.49452,640268296337.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-321272775919.1937
0.02,-1,-1,1,-43961.74199979653,0.0,-0.00043961741999796523,0.0,0.0,1.4160345280398622e+24,1.1623863600642964e+23,8.077354693743198e+23,0.0,1416034528039.8618,116238636006.42961,1211603204061.4795,0.0,0.0,0.0,979066245260.9968,0.0,0.0,0.0,0.0,0.0,1416034528039.8586,116238636006.42943,640268290908.8091,0.0,0.0,0.0,-407731332108.32587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0712466075019334e-65,84090.46160247845,2845527.3134029545,983314174326.6644,0.0,0.0,0.0,0.0,7.977368544554885e-64,6262313.591113446,0.6171526641483129,895466159357.5476,0.0,0.0,0.0,0.0,62589821.10579343,1416085399913.9995,116244505822.62497,640269043123.6005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-167863425576438.53,0.0,0.0,0.0,-251.79513836465776,0.0,0.0,0.0,-979066245260.9968,0.0,0.0,0.0,894427783450.2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407731332108.32587,0.0,0.0,0.0,-323092870549.376,-1.8932661725304287e-18,-43961.74199979505,-1.8932661725304283e-26,-0.00043961741999795043,0.0,1.4160345280398622e+24,1.1623863600642964e+23,8.077354692064566e+23,0.0,1416034528039.8618,116238636006.42961,1211603203809.6848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894427783450.2521,0.0,1416034528039.8586,116238636006.42943,640268290908.8091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-323092870549.376
0.04,-1,-1,1,-43940.67981825769,0.0,-0.0004394067981825769,0.0,0.0,1.4160345146073526e+24,1.1623862251151598e+23,8.068590889870861e+23,0.0,1416034514607.3523,116238622511.51595,1210288633480.6292,0.0,0.0,0.0,978582298919.1576,0.0,0.0,0.0,0.0,0.0,1416034514607.3486,116238622511.51564,640268285423.9095,0.0,0.0,0.0,-408561950862.4387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077263636914566e-65,84562.79009922428,2847219.4473628285,982838885551.3356,0.0,0.0,0.0,0.0,7.976766841587556e-64,6261841.265839725,0.6280115516647744,895993371523.2528,0.0,0.0,0.0,0.0,62589821.105793424,1416085399914.001,116244505822.62494,640269043123.6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-759530934084206.9,0.0,0.0,0.0,-1139.2964011263102,0.0,0.0,0.0,-978582298919.1576,0.0,0.0,0.0,894949059419.3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408561950862.4387,0.0,0.0,0.0,-324928712501.9488,-1.262177448353619e-18,-43940.67981825605,-1.2621774483536189e-26,-0.00043940679818256045,0.0,1.4160345146073526e+24,1.1623862251151598e+23,8.068590882275548e+23,0.0,1416034514607.3523,116238622511.51595,1210288632341.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894949059419.3721,0.0,1416034514607.3486,116238622511.51564,640268285423.9095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-324928712501.9488
0.06,-1,-1,1,-43919.42646036105,0.0,-0.0004391942646036104,0.0,0.0,1.4160345011148306e+24,1.1623860888041627e+23,8.059747532633745e+23,0.0,1416034501114.8303,116238608880.41624,1208962129895.0615,0.0,0.0,0.0,978093865957.6868,0.0,0.0,0.0,0.0,0.0,1416034501114.8267,116238608880.4159,640268279881.3007,0.0,0.0,0.0,-409400015943.9266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833084722308184e-65,85037.30135548441,2848927.280758485,982359187767.6647,0.0,0.0,0.0,0.0,7.976162358029767e-64,6261366.757820896,0.6392602945442843,896524839342.1335,0.0,0.0,0.0,0.0,62589821.10579344,1416085399914.0002,116244505822.62523,640269043123.6019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-437373803144941.8,0.0,0.0,0.0,-656.0607047174126,0.0,0.0,0.0,-978093865957.6868,0.0,0.0,0.0,895474538867.4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409400015943.9266,0.0,0.0,0.0,-326780689509.7808,-1.262177448353619e-18,-43919.4264603595,-1.2621774483536189e-26,-0.00043919426460359496,0.0,1.4160345011148306e+24,1.1623860888041627e+23,8.059747528260001e+23,0.0,1416034501114.8303,116238608880.41624,1208962129239.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895474538867.4805,0.0,1416034501114.8267,116238608880.4159,640268279881.3007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-326780689509.7808
0.08,-1,-1,1,-43897.97705503039,0.0,-0.0004389797705503038,0.0,0.0,1.4160344875597998e+24,1.162385951096511e+23,8.050822605965279e+23,0.0,1416034487559.7993,116238595109.65108,1207623390894.7917,0.0,0.0,0.0,977600834932.5542,0.0,0.0,0.0,0.0,0.0,1416034487559.797,116238595109.6507,640268274279.5167,0.0,0.0,0.0,-410245718317.27985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0893820629513193e-65,85514.06990607259,2850651.203942084,981874971521.935,0.0,0.0,0.0,0.0,7.975554998931437e-64,6260889.992522624,0.6509202015956239,897060667429.2305,0.0,0.0,0.0,0.0,62589821.10579343,1416085399913.9995,116244505822.62494,640269043123.6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-850408619072288.4,0.0,0.0,0.0,-1275.6129286084324,0.0,0.0,0.0,-977600834932.5542,0.0,0.0,0.0,896004325089.7188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410245718317.27985,0.0,0.0,0.0,-328649209750.05774,-1.8932661725304287e-18,-43897.977055028816,-1.8932661725304283e-26,-0.00043897977055028806,0.0,1.4160344875597998e+24,1.162385951096511e+23,8.05082259746119e+23,0.0,1416034487559.7993,116238595109.65108,1207623389619.1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896004325089.7188,0.0,1416034487559.797,116238595109.6507,640268274279.5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-328649209750.05774
0.1,-1,-1,1,-43876.326574215986,0.0,-0.0004387632657421598,0.0,0.0,1.4160344739397195e+24,1.1623858119559016e+23,8.041814005553386e+23,0.0,1416034473939.7192,116238581195.59013,1206272100833.0078,0.0,0.0,0.0,977103089385.0234,0.0,0.0,0.0,0.0,0.0,1416034473939.7175,116238581195.58978,640268268617.0432,0.0,0.0,0.0,-411099257169.0592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0954853760424352e-65,85993.17165686187,2852391.62473259,981386122432.0146,0.0,0.0,0.0,0.0,7.974944667595891e-64,6260410.894039555,0.6630141480995131,897600965152.0227,0.0,0.0,0.0,0.0,62589821.10579345,1416085399914.001,116244505822.62488,640269043123.6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41933885579307.88,0.0,0.0,0.0,-62.90082836896181,0.0,0.0,0.0,-977103089385.0234,0.0,0.0,0.0,896538526093.6887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411099257169.0592,0.0,0.0,0.0,-330534693940.6248,-1.8932661725304287e-18,-43876.32657421451,-1.8932661725304283e-26,-0.00043876326574214503,0.0,1.4160344739397195e+24,1.1623858119559016e+23,8.041814005134063e+23,0.0,1416034473939.7192,116238581195.59013,1206272100770.1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896538526093.6887,0.0,1416034473939.7175,116238581195.58978,640268268617.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-330534693940.6248
0.12,-1,-1,1,-43854.46971771402,0.0,-0.0004385446971771401,0.0,0.0,1.4160344602518995e+24,1.162385671344446e+23,8.032719538493927e+23,0.0,1416034460251.8992,116238567134.44458,1204907930774.0889,0.0,0.0,0.0,976600507871.3434,0.0,0.0,0.0,0.0,0.0,1416034460251.8953,116238567134.44423,640268262892.2856,0.0,0.0,0.0,-411960839989.5394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1016194392901183e-65,86474.68728799578,2854148.9682945954,980892521217.8677,0.0,0.0,0.0,0.0,7.974331261244582e-64,6259929.381692117,0.6755667518379376,898145846554.0234,0.0,0.0,0.0,0.0,62589821.10579341,1416085399913.9988,116244505822.62466,640269043123.6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41013402142872.42,0.0,0.0,0.0,-61.52010321430862,0.0,0.0,0.0,-976600507871.3434,0.0,0.0,0.0,897077254486.3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411960839989.5394,0.0,0.0,0.0,-332437586666.0975,-1.262177448353619e-18,-43854.46971771245,-1.2621774483536189e-26,-0.0004385446971771244,0.0,1.4160344602518995e+24,1.162385671344446e+23,8.032719538083797e+23,0.0,1416034460251.8992,116238567134.44458,1204907930712.5693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897077254486.3806,0.0,1416034460251.8953,116238567134.44423,640268262892.2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-332437586666.0975
0.14,-1,-1,1,-43832.40098944909,0.0,-0.0004383240098944908,0.0,0.0,1.4160344464935932e+24,1.1623855292225632e+23,8.023536912934055e+23,0.0,1416034446493.5928,116238552922.25629,1203530536940.1082,0.0,0.0,0.0,976092963383.1702,0.0,0.0,0.0,0.0,0.0,1416034446493.5903,116238552922.2559,640268257103.5907,0.0,0.0,0.0,-412830683546.65405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1077853070148971e-65,86958.6995625571,2855923.679181928,980394043132.0242,0.0,0.0,0.0,0.0,7.973714674445416e-64,6259445.372717733,0.6886046182076374,898695430938.6853,0.0,0.0,0.0,0.0,62589821.10579345,1416085399913.9998,116244505822.62502,640269043123.6012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40022602304816.25,0.0,0.0,0.0,-60.03390345722437,0.0,0.0,0.0,-976092963383.1702,0.0,0.0,0.0,897620628084.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412830683546.65405,0.0,0.0,0.0,-334358348307.59534,-1.8932661725304287e-18,-43832.40098944774,-1.8932661725304283e-26,-0.00043832400989447735,0.0,1.4160344464935932e+24,1.1623855292225632e+23,8.023536912533819e+23,0.0,1416034446493.5928,116238552922.25629,1203530536880.0728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897620628084.0784,0.0,1416034446493.5903,116238552922.2559,640268257103.5907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-334358348307.59534
0.16,-1,-1,1,-43810.11463349359,0.0,-0.00043810114633493585,0.0,0.0,1.4160344326619283e+24,1.1623853855488634e+23,8.01426373387505e+23,0.0,1416034432661.928,116238538554.8863,1202139560081.2576,0.0,0.0,0.0,975580323160.2687,0.0,0.0,0.0,0.0,0.0,1416034432661.9248,116238538554.88597,640268251249.2234,0.0,0.0,0.0,-413709014328.2351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1139840829115715e-65,87445.29511945571,2857716.2220351156,979890557776.6852,0.0,0.0,0.0,0.0,7.973094796828905e-64,6258958.780478118,0.702156586818732,899249843022.141,0.0,0.0,0.0,0.0,62589821.10579342,1416085399913.9998,116244505822.62479,640269043123.6006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38954905070364.48,0.0,0.0,0.0,-58.43235760554671,0.0,0.0,0.0,-975580323160.2687,0.0,0.0,0.0,898168770044.7344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413709014328.2351,0.0,0.0,0.0,-336297461271.13257,-1.262177448353619e-18,-43810.114633492114,-1.2621774483536189e-26,-0.00043810114633492105,0.0,1.4160344326619283e+24,1.1623853855488634e+23,8.014263733485485e+23,0.0,1416034432661.928,116238538554.8863,1202139560022.8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898168770044.7344,0.0,1416034432661.9248,116238538554.88597,640268251249.2234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336297461271.13257
